,X600519.SH,X600104.SH,X000858.SZ,X000651.SZ,X002415.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000338.SZ,X600031.SH,X000063.SZ,X600741.SH,X002475.SZ,X000568.SZ,X600703.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X600487.SH,X002008.SZ,X002236.SZ,X000596.SZ,X000661.SZ,X000100.SZ,X002007.SZ,X002179.SZ,X600809.SH,X600867.SH,X000625.SZ,X002456.SZ,X300142.SZ,X600566.SH,X600066.SH,X300146.SZ,X600498.SH,X000977.SZ,X000157.SZ,X002294.SZ,X600177.SH,X600089.SH,X002180.SZ,X002506.SZ,X002241.SZ,X600372.SH,X600522.SH,X000981.SZ,X600699.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0.0129971053540762,0,-1.73472347597681e-18,0,0,0,-0.0283278066227933,0,1.73472347597681e-18,0,0,0,0,0.0683812086439916,0,0.12932220174925,0,0,0,0.0540351424520886,0,0,0,0,0.0114729145078441,0,0,0,0,0.0188023504254279,0.0133328047509497,0,0,0,0,0,0,0,0,0,0.0779221161374589,0,0,0,0,0,0,0.0368436719124806,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150726765008328,0,0,0,0,0,0,0.140524354528864,0,0,0,0,0,0,0,0.0774745837408261,0,0,0.272021758829426,0,0,0,-0.011317455528809,0,0,0,0,0,0,0.0453142342074296,0,0,0,0.206181695000395,0,0,0.131756665248208,0,0.0075555131739895,-0.0327399065721942,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.110642409531611,0,0,0,0.0187361938758606,0,0.00339288059463281,0,0,0.0691950936416354,0,0,0,0,0.228154201659939,0.148430598889308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137844506805754,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0219595284642351,0,0,0,0,0.205172017519438,0,0,0,0,0,0,0,0.144184776338882,0,0,0,0,0,0,0.422684157429889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123228272685161,0,-0.042465782936313,0,0,0,0,0,0,0
X000568.SZ,0,0.0127811164407471,0.153071947370697,0,0,0,0.138977078815149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100668862692054,0,0.217117177080252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206262528721767,0.00134581061068674,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0589804325963628,0,0,0,0,0,0,0,0,0,0.0421854935406292,0.279723067530488,0,0,0,0,0,0,0,0,0.141856173153611,0,0,0,0,0.0951303184041247,0,0,0,0,0,0.0307538631258527,0,0,0,0,0.207728082504921,0,0,0,-0.00349695604044428,-0.010062666367699,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.692484070672962,0,0,0,0,0,-0.0911074086937246,0,0,0,0,0,0,0,0,0,0,0,0,0.0508535927180549,0,0.251034014484991,0,0,0.0765784291982117,0,0,0,0.0484482406814853,0,0,0,0,0,0,0,0,0,0,0,0.127576447002042,0,0,0,0,0,-0.000757149747761747,0.0270492727733068,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.117673728213365,0.0587280507428919,0,0,0,0,0,0,0,0,0.16059454736952,0.0778283024823526,0,0,0,0,0,0,0,0,0.0612904233415799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581727060552024,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.048840336045759,0,0,0,0,0.0368459338995193,0,0,0,0,0,0,0,0.0653467891666056,-0.081894134245513,0.0716103118815249,0,0,0,0,0,0,0,0,0,0,0.408341423427854,0,0,0,0,0,0,0,0.526487414102544,0,0,0,0,0.367822760772631,0.0504743096624037,0.0940573934062431,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0271297353259363,0,0,0,0,0.057757816903778,0,0,0,0,0.11624500021911,0,-0.215804449637823,0,0,0,0,0,0,0,0,0,0.251774807266279,0,0,0.0413107220502897,0,0,0,-0.0735114856139124,0.197703268522496,0,0,0,0,0.117546283791334,0,0,0,-0.0233637867430173,0,0,0,0.208745811176103,0,0.000310123567825987,-0.0473346693477378,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.0907782237149237,0,0,0,0.0327499870257946,0,0,0,0,-0.0197835163793057,0,0,0,0,0,0,-0.0881692923696405,0,0,0,0,0,0,0,0.053041727722812,0,0,0,0.0960137880391666,0.328546940307196,0,0,0,0,0,0.0674096726423871,0,0,0,0.399510284683821,0,0,0.0334223600238971,0,0.0124788676727124,0.0216763242659286,0,0,0,0,0,0
X002008.SZ,0,0.180523384125288,0,0,0.243524369891055,0,0,0,0,0,0.0664118657160185,0.113447065881415,0.0503818094226784,0.0391509338656126,0,0,0,0,0,0,0,0,0,0.0636755658501389,0,0,0,0,0.0911949834377416,0,0,0,0,0,0.0853019811183446,0,0,0,0,0,0,0,0.0549064729972056,0,0,0.142905473756083,0,0,0,0.0835781397294318,0.061896463737245,0.0241507294322012,0.0159117414320378,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.482576707562285,0.0438502636670465,0,0.129972892833002,0,0,0,0,0,0,0,0.706963712474093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485934202323598,0,0,0,0,0,0,0,0,-0.191043593095051,0,0.0205972913000064,0,0,-0.059866879274098,0.0345904145642977,0.037313988644099,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.220960220792796,0,0,0,0,0,0,0,0.266405012020989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206569042390884,0.0682228338741673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223850126706932,0.0316468746036162,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,-0.0203179705516223,0,0,0,0,0,0,0.328507756381431,-0.136339653686022,0,0.242373156424004,0,0,0,0.0505703200215102,0,0,-0.0185736790200099,0,0,0.029682539208231,0,0,0,0,0,0.560533499666516,0,0,0.0428376884997431,0,0.0405815811150037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111585269129354,0,0,0,0,0,0
X000100.SZ,0,0.0291319538755778,0,0,0,0,0,0.408083942429922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830450523997281,0,0,0,0,0,0.0163309289396929,1.73472347597681e-18,0.0366970011658357,0.111445277008796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614971401135122,0.000703688476806703,0,0,0,0,-0.0106758481781941,-0.0171612956797089,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.367533530019598,0,0,0,0,0,0,0,0,0,0,0.153583791633813,0,0,-0.209289927479562,0,0,0,0,0.122154772717817,0,0,0,0.227323072864717,0.00448060761322987,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.261224182522158,-0.127123710779111,0,0,0,0,0.020516601545465,-0.00864189889468736,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.063382151257586,0,0,0,0,0,0,0.0247764293935041,0,0,0.0612109461707876,0.00493352980162074,-0.0339340871356519,0,0,-0.031132536383715,0,0,0,0,0,0,0,0.147302327705957,0,0,0.200148005175923,0,0,0,0,0.12581474220597,0,0,0,0,0,0,0,0,0.0475580145238611,0.013620470957439,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.0365595194022012,0,0,0.203647360504201,0,0.0531844137408077,0.279870634658673,0,0.131195965583966,0,0,0,0,0,0,0,0,0.5270750447889,0,0,0.0227565219620198,0,0,0,0,0,0,0,0.0577126253751102,0,0,-0.0177541780759281,0,0,0,0,0,0,0,0.00221444261353773,0,0,0,0,0,-0.0151322930213827,-2.16840434497101e-19,0,0,0,0,0,0
X600867.SH,0,0,0,0.65475368210486,0,0.625178668627711,0,0,0.215598772561291,0,0,0,0,0,0,0.0698460244484508,0,0,-0.0358192694014502,0,0,0,0,0,0,0,0.0921624675023022,0,0,0,0,0,-0.37487026500603,0.242388345966071,0.289239458161356,-0.324774923996886,0,0,0,0,0,0,0,0,0,-0.00668236945701539,0,0,0,0,0.398474328972242,0,-0.00341084673824189,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06997412542856,0.338703117740883,0,0,0,0,0,0.0728594649501793,0.0619299375589565,0,0,0,0,0.0349613672727221,0,0,0.0529676964525062,0,0,0,0,0,0.0588520700408025,0,0,0,0,-0.0042866199008565,-0.0505036617830678,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0229439896873874,0,0.628467471191458,0,0,0,0.0211752904320768,0,0,0,0,0,-0.0483229271699696,0.0762588014910684,0.512592986748345,0,0,0,0,0,0,0.00448407707507372,0,0,0,0,0,0,0,0,0,0.0824082036395322,0,0,0,0,0,0,0,0,-0.0244653052233314,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581812300557719,-0.0641020199081984,0,0,0,0,-0.00681903679750288,0,0,0,0,0,0.510059881871051,0,0.144809731587684,0,0.0559805068274469,0,0,0,0,0,0,0,-0.0156490565503515,0,0,0,0,0,0,0,-0.0743493272643577,0,0,0,0,0,0,0.011211590570139,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0128236780526746,0,0,0,0.269522595416252,0,0,0,0,0,0,0.177598040956936,0.0924221373484693,0,0,0,0,0.305190218310645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151105563947325,0,0,0,0,0,-0.0256908267036577,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.0549144551230244,0,0,0,0,0,0,0.0491862446178157,0,0,0,0,0.0189367808680306,0.0482023439086691,0,0.0238583570411235,0,0.0666142641050237,0.147770537777625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211630519137952,0,0,0,0,0,0.00790027442551255,0.014437900824995,0,0.0127503839398828,0,0,0,0
X300146.SZ,0,-0.10860933314973,0,0,0,0.878393950955779,0.0855784941097897,0,0,0,0,0,0,0,0,0,0,0.0618901261956606,0,0,1.73472347597681e-18,-0.229103398189183,0.0578664447678243,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.00944174427252928,0,0,0,0,0,0,0,0,0,0,0,0,0.136697879514875,-0.000662133903192133,0.0508598411989293,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.14002584239617,0,0,0,0,0,0,0.228982110963975,0,0,0,0,0,0,0,0,0.474025636973833,0.0848407217036918,0.0236855054261255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0146905344222694,0,0,0.025579377730572,0.0436414915927576,0,0.258494072799481,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0417135643795659,0,0.122062563731767,0,0,0,0,0.601501525257357,0,0,0,0,0,0.266972184608259,0,0,0,0,-0.134734273174559,0,0.026544664433656,0.00976787945067819,0,0,1.73472347597681e-18,0,0,0,0.0895128374882878,0,0,0,0,0,0,0,0,0,0.238152128435399,0,-0.00204898141505522,-0.0134253194435108,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382241496693875,0,0.0927447937643952,0,0,0,0.0150911868963432,0,0,0.146696829498932,0,0,0,0,0,0.0038346504675033,0,0,0,0,0,0,0,0,0.200582932790233,0,0,0,0,-0.0403662592741339,-0.0522570205201899,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0102051567532253,0,0,0,0,0,0.0464829160869756,0,0,0,0,0,0,0,0,0,0,0.0244003287494154,0,0.1935140985578,0,0.0605559226921865,0,0.135492680032464,0.0735344711264358,0,0.116606028541074,0,0.0540713864220003,0,0,0,0.0060840501952043,0,0,0,0,0.101922386509935,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0356787861937693,0,0,0,0,0,0,0,0,0,0.0882702697969643,0,0,0,0,0.0302266631768281,0.12622661142525,0,0,0.00895055031939899,0,0.11271470263934,0,0,0,0,0.0401445097842877,0,0,0,0,0,0,0,0,0,0.0899070823601351,0.121434164482185,0,0,0,0,0.00195937195837394,-0.0103246739074465,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0613217855215981,0,0.244922270006949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483124229858479,0,0.00909790811181406,0,0,0.0132720824619654,0,0,0,0,0,0,0,0.0537719363016651,0,0,0,0,0,0,0.0538477520747662,0,0.0617541266196121,0,0,0,0,-0.0203236138895355,-0.0227606435465546,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00184600284270403,0,0,0,0,0.277215964146431,0,0,0,0.272232142511184,0.191904371056558,0,0,0.000394889224553597,0,0,0,0,0.0194006657152049,0,0.0532022995219826,0,0,0,0,0.0159666662540595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527560205853749,-0.00155331805029419,0,0,0,0,0,0
X002506.SZ,0,0,0,0,-0.121553836797942,0,0,0.0984705696774456,0,0.000985847360571756,0,-0.0727573379073027,0,-0.0722584060160053,0.0678986034398548,0,0,0,0,0,0,0,-0.0238005675639404,0,0.0755308292118558,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0209585554820289,0,0.146220733203374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117397841870895,0.0267186136983498,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.0415238819358934,0,0.120414983492044,0,0,0,0,0,0,0,0,0.108947181800365,0,0,0,0,0,0,0,0,0,0,0.151232267620043,0,0,0,0.0553457193561126,0,0,0,0,0,0,0,0,0,0.246190171891539,0.0387199801506795,0,0,0,0,0.00141654152474172,0.0132045056368515,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.0848741961781872,0,1.73472347597681e-18,0,0,0,0,0,0.0858551170555912,0,0,0.130876476798509,0,0.0411587485130487,0,0,0,0.2214645786147,0.0113387616721511,0,0,0,0,0,0,-0.110434225477138,0,0.147195337576735,0,0,0,0,-0.216398291768587,0,0.151503997653278,0,0.222510911779452,0,0,0,0,0.0600929782010918,0.047200714355767,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.232010880558221,0,0.147028616171426,0,0,0,-0.0425894020417108,0,0,0,0,0,0,0.406994253110143,0,0,0,0,0,0,0,0.0267126792420209,0,0.0482486152756264,0,0,0,0,0,0,0,0.10875506675918,0,0,0,0,0,0,0.0636277809182501,0,0,0,0,0,-0.00390726438321543,-0.00535808626473493,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0.319506036187352,0,0,0,0,0.929673745421713,-0.323510211711474,0,0,-4.33680868994202e-19,0,0,-0.0801313526762829,0,-0.205525432920833,0,0.0978956741839433,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.216825475892623,0,0,0,0,0,-0.0144516716753869,0.0796610567297008,0.0916360143442806,0,0,0,0,0,0
X600699.SH,0,0.198595795084361,0,0,0,0.487862287176527,-0.0347499179446509,0,-0.300807754474109,0,-0.230681985717136,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0080549623506496,0,0,0,0,0,0,-0.162451464118405,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.10082092576724,0,0,0,0,0,0,0,0.163918425933699,-0.0540801288447807,-0.0487791867949803,0.224901635527089,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0749514797099297,0,0.244508903288009,0,0,0,0,0.497313640317912,0,0,0.120957732579109,0,0,0,0,0,0,0,-0.0324220478936459,0,0,0.0664658810834816,0,0,0,0,0.209055507352535,0,0,0,0,0,0,0,0,0,-0.114563344522734,0.010799287664166,0,0,0.0468410597380174,0.0487368745718926,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.096049618592936,0,0,0.145783326856021,0,0,0,0,0,0,-0.0364898831828786,0,0,0,0,0.198810386351678,0,0,0,0,0,0,0,0,0,0,0.0898783692621492,0,-0.119522662026325,0,0,0,0.139147586864089,0,0,0,0,0,-0.0314813629805295,0,0,0,0,0,0,0,-0.194730136350183,0,-0.0939031218370127,-0.170436064177566,0,0.524589443915355,0,0,0,0
Slope,0,0.318521770604667,0,0,0,0,0,0,0,0,0,0,0,0.815481887937224,0,0,0,0,0,0,0,0,0,0.0571391036427929,0,0,0.0940332841748815,0,0.779207470328486,0,0,0,0,0,0,0,0,-1.11960728720741,0,0,0,0,0,0,0,0,0,0.475479041248613,0,0,-0.0778954211140568,0,-1.19663445454634,0,0,0,0,0,0
TED,0,0.235449162650148,0,0,0.382741035683179,0,0,0,0,0.162600153713712,0,-0.795878098596609,0,0.489362337946617,0,0,0,0,0,0,0,0,0.0653782316537976,0,-0.168900854639677,0,-0.472633334726464,0,0.448725201618229,0,0,0,0,0,0,0,0.581880836580595,0,0,0,0,0,0,0,0,0,0,0.464719351707483,-0.542511630930553,0,-0.906213596131738,-0.493282006264276,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.0159388998203008,0,0,0,0,0,-0.0912810472269907,0,0,-0.0493818810494228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419749682269447,0,0,-0.0174987695568604,0,0,0,0,0,0,0,0,0,-0.0706169323614995,0,0,0.0510128871411871,0,0,0.00105864125356321,0.00812051470631443,0,0,0,0,0,0
MKreturn,0,0.0333522831585539,0,0,0,0,0.0540499676198239,-0.117319533204855,0,0,0,0,0,-0.0901801635493885,0,0,-0.0907450007758736,-0.00422448622681865,0.106047570441105,0,0,0,0,0,0,0,0,0,0,0.144984037804173,0,0,0,0,0,0,0.00924965560068147,0,0,0,0,0,0,0,0,0.0546692981285957,-0.0171194985457889,0,0,0,0.0494308422555342,-0.0086990993674574,0.0107328638033088,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.000951238087290882,0,0,-0.00219137196134477,0,0.00272752883115308,0,0,0,0,0,0,-0.00100396460701549,-0.00205167082311045,0,0,0,0,0,0,0,0,0,0,0,0.000366884185459401,0,0,0,0,0,0,0,0,0.00020965020480864,0,-0.00219815141180927,0,0,0,0.00176639107378495,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191588680957138,-0.0154152080859223,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459900163053963,-0.00154620467646444,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00274724258059855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00682945984986177,-0.00394895881580645,0,0,0,0,0,0
