,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X002236.SZ,X000338.SZ,X600031.SH,X300003.SZ,X002008.SZ,X601877.SH,X002456.SZ,X300124.SZ,X000625.SZ,X600066.SH,X600809.SH,X600487.SH,X000100.SZ,X600271.SH,X002241.SZ,X600867.SH,X002294.SZ,X600566.SH,X300136.SZ,X000981.SZ,X600522.SH,X000050.SZ,X000157.SZ,X002508.SZ,X002179.SZ,X600089.SH,X300142.SZ,X600177.SH,X000596.SZ,X000661.SZ,X600498.SH,X000977.SZ,X600699.SH,X600584.SH,X600707.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002008.SZ,0,0,0,0,0,0,0,0,0.125239261821304,0,0,0.260380883527688,0,0,0.229412918932576,0,0,0,0,0,0,0,0,0,0,0.20142994269629,0,0.212782929425758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362599156787511,0,0,0,0,-0.141058516888556,0,0,0.00817866885314598,-0.00174278186139188,-0.301331570857812,0,0,0,0,0
X601877.SH,0,0.00613948991675396,0,0,0,0.202036229990958,0,-0.117812765305896,0.0229754656697323,0,0,0,0.140208248576791,0,0.0112613020256993,0,0.110082749288607,0,0,0,-0.0905127881133131,0,0,0,0,0.106600277970562,0,0,0,0,0,0.0349196641550574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712378512764884,0,0,0,0,0.0696485050125512,0,0,0,0,0,0,0
X002456.SZ,0,0,0.339515545292438,0,0,0,0,0,0,0,0,0,0.0622295902453732,0,0.00465205604216382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297004916588213,0.139971042891878,0,0,0.128558944342953,0,0.0121092536919234,0,0,0,0,0,0,0,0,0,0,0.0753223826763343,0,0,0,0,0,0.0351900134611663,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.102316253323645,0,0,0,0,0,0,0,0,0,0,0.0411468621922029,0.104766944303968,0,0.0838199600970971,0,0,0,0,0,0,0,0,0,0,0.0834249667204207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294822261183455,0,0.271065695540915,0,0,0,-0.0523582420991536,0.010845454260556,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0895632478945729,0,0.0952932585837291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213890697135234,0,0,0,0.015821970830512,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.169428386164009,0,0,0,0,-0.0161431220567638,0,0,0,0,0,0
X600066.SH,0,0,0,0.101911062675799,0,0,0,0,0,0,0,0,0.0714239730271209,0.0307453245773479,0.101200975901448,0,0,0,0,0.0623801660834069,0,0.0113869469230252,0,0,0.00928487467888471,0,0,-0.0253409846121594,0,0,0,0,-0.0682286517157126,0,0,0,0,0,0,0,0,0,0,0,0,0.0937503661358164,0,0,0.126564032969818,0,0,0,0,0,-0.0708695150949821,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,-0.280370053992295,0,0,0.561300642088161,0,0,-0.124296644289744,0,-0.0456790550185942,0.0704348627061442,0,0,0,0,0,0,0,0.632309499907501,0,-0.290753955235588,0,0,0,0,0,0,0,0.0830185886350056,0,0.326338669995416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199173248565483,0.0292429325459415,0,0,0,0,0,0
X600487.SH,0,0,0.0994626984611772,0,0,0,0.113581701735607,0,0.376396620395067,0,0.288321639843074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019026964432512,0,0,0,0,0.125178765854459,0,0,0,0,0,0.226290510929319,0,0,0,0,0,0,0,0,0,0,0,0.0286168361289048,0,0,0,0,0.053748316058659,0,0,0,0,0,0
X000100.SZ,0,0.0210600470348948,0,4.33680868994202e-19,0.121831930064811,0,0.0982945445867138,0,0.177665537776944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559869588666088,0,0.0953517830717709,0,0,0,0,0,0,0,0.0503180060915312,0,0,0,0,0,0,0,0,0,-0.0291071417436805,0,0,0,0,0,0.0227199828936259,-0.0224406456205078,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.356808061236021,0,0,0,0,0,0,0,0,0.178214320237534,0.100950068415692,0,0.170949682823353,0,0,0,0,0,-0.163872448384308,0,0,0,0,0,0,0,-0.0425693681398184,0,0,0,0,0,0,0,0,0,0,0.0629049003812616,0,0.0992453187146127,0,0,0,0,0,-0.0358542072620893,0.0866322628652207,-0.0612765392573442,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.0474553727050542,0,-3.46944695195361e-18,0,0.128932803499467,0,0,0,0.141409336491816,0,0,0,0,0,0.129517861145369,0,0,0,0.0343626879345638,0,0,-0.144656825775271,0,-0.0277581204546846,0,0,0.0995350696029326,-0.0863871423426862,0,0.344890071712104,0,0,0,0,0,0.00020218412862412,0,0,0.114410385947317,0.00461972513483747,0,0,0,0,0,0,0.0154706434104155,-0.0797241193949596,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.396252539021676,0,0,0,0,0.165013349320581,-0.0175790195790077,0,0,0,0,0,-6.93889390390723e-18,0,-0.0528406819186662,0.186399018432732,0.0299968353937682,0,0,0,0.0388664495168335,0,0,0,0,0,0,-0.0784885286547113,0,0,0,0,0,0,0,0,0,0,0.217022012146288,0,0,-0.228603551789953,0,0,0,0,0.0250985632757579,0.0275230496312337,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.23436969648338,0,0,0,0,0,0,0,0,0,0,0,0.295599903562877,0.0624101547484455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174430010901806,0,0,0,0,0,0,0.166288347096777,0,0,0,0,0,0,0.0117152458331135,0.0587771708874143,0,0,0,0,0,0
X600566.SH,0,0,0,0,0.0930888884675268,0.062675225173258,0,0,0.0603461922570783,0,0,0,0,0,-0.147196109499135,0,0,0.0634704383674942,0,0.167373904239893,0.0313171767785689,0,0,0,0,0,0,0.0895357137053262,0,0,0,0,0.0323248539918106,0,0,0,0,0,0.424906962657651,0,0.219689147585347,0,0,0,0,0.0255112714125748,0,0,0,0,0,0,-0.0851113538369418,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0717162704704257,-0.087969412804746,0.0888626200314213,0,0,-0.263308043472498,0,0,0.936067813720055,0,0.106379165559375,0,0,0,0.338105003345147,-0.0311731226401225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156815418018942,0,0,-0.11961692121627,0,0,0,0,0,0.0146128320851948,0.105761030225673,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.0853594785931319,0,0,0,0,0,0,-0.0183706819250571,-0.142848463397322,0,-0.0874850166424403,0,0,0.0603269425122669,0,0,0,0.0376921252264434,0,0,0,0.0806578466017236,0.0325357707321996,0.0826756284095989,0,0,0,0,0,0,0,0,0.0883400212412587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350610984788812,0.0454106045300276,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.228224673409591,0,0,0,0,0,0,0,-0.131036077579427,0,0,0.0631829047816957,0,0,0,0,0,0,0,0,0.0764735880179135,0,0,0,0.0296195338467613,0,0,0,0.312250738929757,0,0,0,0,0,0,0.0236945384014483,0,0,0,0.125433192635118,0.189522555813041,0,0.164590125174407,0,0,0.00269548069797836,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.00368296735468163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309063046688473,0,0,0,0,0,0,0,-0.0707478683897339,0,0,0,0,-0.139133879404746,0.00707033941773681,0,0,0.587580042796976,0,0,0.458262854261165,0,0.25619539666441,0,0,0,0,0.00157915077685925,0.0456629937977638,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0238979675966922,0,0.112056199294966,0,0,0,0,0,0,0.15609454605633,0,0,0,0,0,0,0,0,0,0,0.0606132608716683,0,0,0,0,0.0134534366525507,0,0,-0.00858159066406233,0,0,-0.0193718197772917,0,0.248411127724605,0,0,0,0,0,-0.0103648614817422,0,0,0,0,0,0.0077055566188352,-4.33680868994202e-19,0,0,0,0,0,0
X002508.SZ,0,0,0,0.245023712565077,0,0.365449156126776,0,0.396987761436963,0,0.00531883297405561,0,0,0,0,0,0,0.374860025386269,0,0,0.195904034518367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156500485647048,0,0,0,0,-0.356904426118187,0,0,0,-0.153356180677889,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0561516963358712,-0.317682840365733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132034239697295,0,0,0,0.137324596495989,0,0,0,0.0206874671280636,0,0.0408537823386893,0,0,0,0,0,0.0498004066552043,0.0361258202024164,0.0461154649902758,0.10012978798707,0.0762923413468401,0,0,0,-0.0196133689358721,0.0337559965202375,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0434829890779026,0,0,0,0,-0.0436328145042918,0,0,0,0.192976583197673,0.0933611911576458,0.0559483574958742,0,0,0,0,0,0,0.0375586303779816,0.0615826654042978,0,0,0,0,0,0,0,0.0134994840426024,0,0.154441519479139,0.103720329792017,0,0,0,0,0,0,0,0,0,0,0.025795266991873,0,0,0,0.0250824255764149,0.00096219547940225,0,0,0,0,0,0
X300142.SZ,0,0,0,0.574657437862109,0,0,0,0,0,0,0.26036357626542,0,0,0,0,-0.102062249760983,-0.309262741912853,0,0,0,0,0,0,0,-0.161937875604836,-0.0343322167014095,0,0,0,0,0,0.297926747065221,0.103155690200371,0,0,0,0,0,0,0,0,-0.0114000706892327,-0.255995746224068,0,0,0.0731427338564466,0,-1.38777878078145e-17,0,0,0,0,0.0952256578737837,0,0,0,0,0,0
X600177.SH,0,0,0,-0.038504065011523,-0.049104984976767,0,0,0,0,0,-0.105178270121751,0,-0.063072790817098,0,0,0,0,-0.0357687021990304,0,0,0,0,0,0,0,-0.0352658951422098,0,0,0.142457638608825,-0.0221372146180956,0,-0.115930631950356,0,0,0,0.540817857205029,0,-0.00950525195373323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108164780650883,0,0,0,0,0,0
X000596.SZ,0.29112284743751,0,0,0,0.133247222469195,0,0.060643868756019,0.0996172905881663,0.0280995011196328,0,0,0.369218184926012,-0.0330091843037987,0,-0.0687084390648079,-0.149188504843141,0,0,0,0,-0.0475369696486171,0,0,0,0,0,0,0,0,0,0,0.0960889802774793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317549742279298,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.200285198182502,0.236956464330782,0.130784963942192,0,0,-0.104134514226351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428813957574311,0,0.195816654976344,0,-0.220483672028286,0,0.0841445904384384,0,0,0,0,0,0.0523171318916821,0.0114685705493949,0,0,0,0,0,0,0,0,0.0282607814539733,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.205071616073704,0,0,0,0,0,0,0,0,0,0,0,0,0.033412662743253,0,0,0,0,0,0,0.312858789982295,0,0,0,0,0,0,0.199997858949478,0,0,0,0,0,0,0,0,0,0,0,0.132690284392374,0,0,0,-0.0218786553736746,0.00784776957162052,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0871902246502668,0,0,-0.174788021467136,0,-0.0977385378199435,0.248018580322874,0,-0.0548585787717199,0,0,0,0,0.275494546126037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277291574757702,0,0,0,0,0,0,0,0,0,0,0.0229429384744578,-0.00793020512459594,0,0,0,0,0,0
X600699.SH,0,0,0,-0.0149184007638009,0,0,0,0,0,0,0,0,0,0,0.0330470242712591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611756098234886,0,0,0.130738589005595,0,0.139309143009493,0,0,0,0.021953142945569,0,0.0676757646649718,-0.0428193996295985,-2.16840434497101e-19,-0.0289921202164241,0,0,0,0.216597557460508,0,0.0980847624770558,0,-0.0360398897646059,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.205895718874735,0,0.0515266761221745,0,0,0,0,0,0,0,0,0,0.0412171006930379,0,0,0,0,0,0,0,0,0,0,0,0.451006674200576,0,0,0,0.0784598979053038,0.0416305435256869,0,0,0,0,0.166573756565242,0.300103831142598,0,0,0.0446201513866638,0,0,-5.42101086242752e-20,0.0338867956963416,0,0,0,0,0,0
X600707.SH,0,0,-0.128150898453072,0,0,0,0.0155063584126728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724837549669971,0.0122087278001747,0,0,0,0,0,0,0,0.14035401055507,0,0,0,0,0,0.038965011803768,0,0,0,0,0,0,0,0.0284322416977264,0,0,0,0.0754750964917328,0,0,0,-0.0488079676692234,-0.00962843029262133,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,-0.0867602771083922,0,0,0,0,0,0,0,0,0,0.0920629777000611,0,-0.0487295862654791,0,0,0,-0.0631227205643159,0,0,0,0,0,0,0.0639568042356575,0,0.307864900488854,0.0457688819582037,0,0,0.196463166416807,0,0,0,0,0,0,0,0.0616316204364383,-0.00325117862969322,0.0320565917244439,0,0,0.00455025680090426,-0.0214507958215274,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0767181192253711,-0.14116777099208,0,0,0,0.184180158766376,0,0,0,0,2.16840434497101e-19,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.027702757292534,0.000881269807620399,0,0,-0.0471254628298169,0.015306242916929,0,0,0,0,0,0,0,-0.134894633565398,-0.227468594435082,0,0,0,0,0,0,0,0,0,-0.00986842139437939,0.00462909505575163,-0.0575836787717743,0,0,0,0,0
Slope,0,-0.500761779642491,0,0,0,0,0,0,0,0,0,0,0,-0.297198010572909,0.182960268079589,0,0,0,0,0,0,-0.23837504711069,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0946125527369828,-0.250342261126321,0,0.195799217203487,0,0,0,0,0,-0.159856549289744,0,0,0,0,0,0,0,0,0,-0.10874566942309,0,0.415818546999541,0,0,0,0,0,0
TED,0,0,0,0,0,0.241879406464635,0,0,0,-0.115624193052718,0,0,0,0,-0.323074347488701,0,0,0,0,0,0,0,0,0,0,0,0,0.629329140748136,0,0,0,0,0.166755427840405,0.445550522164972,0,0,0,0,0,0,0,0,0,-0.201721812467512,0,0.671862709675591,-0.216070785581049,0,0,0,0,0.400962848735245,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.0311207136946412,0,0,0,-0.104543658949571,0.011447897499371,0,0,-0.0672366726961794,0,0,0.087135537736145,0,0.0549083251365433,0,0,0,0,0,0,0.0896825263688352,0,0,0,0,-0.0406168488816774,0,0,0,0,0,0,0,0.0768939897590055,0,0,-0.0731441133405353,0,0,0,0,-0.00864229617795987,0.00543055170323447,0,0,0,0,0.0345419846584794,0.0403260093262504,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0265933437274296,0,0,0,-0.00830563378114855,0,0,0.0154376233938542,0,0.236806009071726,0,0,0,0,0,0,0,-0.038528054394521,-0.0786266533843885,0,0,0,-0.169188560971802,0,0,0,0,0,-0.0643206634597271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132382762947143,-0.0376161937015347,0.0578049934491383,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00441916641122275,0,0.0069280052250523,0,0,0,0,0,-0.00101139299239685,0,0,0,0,0.00341054705701987,0.00128001753189901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309396771504689,0.00848940493647847,0.0144171259285315,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0205087988379715,0,0,0,-0.00615191654651161,0,0,0,0,0.0346667706112555,0,0,0,0,0,0,0,0,0,0,0,0,0.00869386243635637,0,0,0,0,0,0,0,-0.0152402530693033,0,0.00167332919229277,0,0,0,0,0,0,0,0.00820859242107174,0,0,0,0,-0.076405249223883,0,0,-0.00621229017997712,0.0244029456796788,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00741816915918982,0,0,-8.91052368979343e-05,0,0,0,0,0,0,0,0,0,-0.00995317381832607,0.00669615160198531,0,0,0,0.0034396179637608,0,0,0,0,0,0,0.00594312065670246,0,0,0,0,0,-0.00178493718140288,0.0283602243793324,0,0,0,0,-0.00149436792424115,0,0,0,0,0,0,0.0151098877047116,0.0172868878077879,-0.00709201399820417,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.00654720730560483,0,0.00217859435128856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00618369884901165,0,0,0,0,-0.013545150567463,-0.00236551175318517,0,0,0,0,0,0,-0.0189279388060935,0,0,0,0,0,0.0201819110896064,0.052556769842739,-0.00621428979621501,0,0,0,0,0
