,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X000157.SZ,X002236.SZ,X000100.SZ,X600703.SH,X300003.SZ,X002007.SZ,X300142.SZ,X600271.SH,X300124.SZ,X002241.SZ,X002179.SZ,X000625.SZ,X600183.SH,X002506.SZ,X600177.SH,X600498.SH,X600867.SH,X000050.SZ,X600487.SH,X002371.SZ,X300014.SZ,X002008.SZ,X600066.SH,X002049.SZ,X000066.SZ,X002129.SZ,X002463.SZ,X000977.SZ,X600522.SH,X300136.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.193128323512104,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0.255322776024724,0,0,0,0,0,0,-0.0131666642461353,0,0,0,0,0,0,0,0.0658569099016678,0,0,0,-0.00260444723257573,0,0,0.0532270930121269,0,0,0,0,0,0,0,0,-0.00777255198549874,0,0,0.153520371477499,0,0.0125163498796613,0,0
X000858.SZ,0,0,0,0,0,0,0.0469574433977701,0,0,0.35722980353524,0,0.122081976501645,0,0.0847353508254575,0,0,0.197666715066392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731965144214983,0,0,0,0,0,0,0,0,0,0,0,0,-0.0398609036088069,-0.00339794382310736,0,0,0,0,0,0
X000651.SZ,0,0.136556203043604,0,0,0,0,0,0,0.0613480546321696,0,0,0.210642996637311,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0396296112581088,0,0,0,0,0,0,0,0,0,0.0158711103462712,0,0,0,0,0,0.0495215844009971,0,0,0,-0.00983650393605882,0,0,0,0.0220049065176508,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.228680011541988,0,0,0.0301360151151727,0,0,0,0,0,0,0,0,0,0.0939084521612752,0.260359650980671,0,0,0,0,0,0,0,0,0,0.126063439190822,0,0,0,0.0880387019016588,0,0,0,-0.115796756671952,0,0,0,0,0,0,0,0.0191927101602578,0.0150906870165221,0,0,0,0.00172794445973637,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0146188732028302,0,0,0.223381060652595,0,0,0,0,0,0,0,0,0.102505390623664,0.121192126945401,0,0,0,0,0,0.153047260466986,-0.0656062123441935,0,0,0,0,0,0,0,0.074863815688026,0,0,0,0.0244882383662123,0,0,0.0280794820284497,0,0,0,0,0.00105301245259625,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.210926756924337,0,0,0,0,0,0,0,0,0.515476653548529,0,0,0,0,0,0,0,0.260109806526425,0,0,0,0,0,0,0.0373399505913222,0,0.046787075464045,0,0,0,-0.0737556160200977,0,0,0,0,-0.0624686810827544,0,0,0,0,-0.00323644437944765,0,0,0,0,0.0819681536883455,0,0
X002304.SZ,0,0.183842824043477,0,0,0,0,0,0,0,0.161747384144196,0,0,0,0,0.141243712422689,0.0777708044945939,0.0122639607063927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566966529914233,0,0,0,0,0,0,0,0,0,0,0,0,0.0595673148974037,0,0,-0.0568930689747244,0,0.0149108314309093,-0.0435890972468669,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0200051062091569,0,0,0,0,0.071460982586279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322471472937129,0.0300113037924836,0.021254698748007,0,0,0,0.0570254380250482,0.108457573640028,0,0,0.0346667124454238,0,0,0,0,-0.0146887232008965,0,0,0,0,0.0410019578320613,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.0966343150561316,0,0,0,-0.0570754306390379,0,0,0,0,0,0,0,0,0,0.0577075914704751,0,0,0,0,0,0,0.154298997642279,0.222879318897119,0,0.269196534264841,0,0,0,0,0.0376345791521749,0,-0.240854154211406,0.0518531121388629,0,0,0.23593317438216,0,0,0.034850433505687,0,0,0.0237705858893087,-0.00881060205058004,0,0,0,-3.46944695195361e-18,0,0
X000568.SZ,0,0.576365045524233,0,0,0,0,0,0,0,0,0,0,0,0,0.0387528725999805,0,0,0.191696860149235,0,0,0.120534801162114,0,0,0,0,0,0,0,0,0,0,0,0.0477312121010257,0,0,0,0,0,0,0,0,0,0,-0.0153069325135976,0,0,0,0,0,0,0,0,0.0402470666381424,0,0,0,0,0,0
X600031.SH,0,0.167068805131673,0,0,0,0,0,0,0,0,0,0.013649734053379,0,0.133405263723596,0,0,0,0,0,0,0.00687390333796435,0,0.085374661273564,0,0,0.05493885149611,0,0,0.0557179865670839,0,0,0.00333593058014037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350905865741437,0,0,0,0,0,0,0,0,0,0,0.00908151378895613,0,0
X002475.SZ,0,0,0.0405665109279884,0,0,0.340580059444757,0,0,0.201138481606559,0,0,0,0,0,0.0586090952289651,0,0,0,0,0,0,0,0.203943247208014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103758287211833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0582156741817847,0,0,0,0,0,0,0,0,0.168280592744698,0.141279393227934,0,0,0,0,0,0,0,0.0895932062476722,0,0,0,0,0.0524029835060075,0,0,0,0,0,0,0,0,0.114212654546439,0,0,0.0244000184657163,0,-0.0565990471846308,0,0,0,0,0,0,0,0,-0.0249332913408607,0.0384343933417001,0,0,0,0.0243095995002068,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.311486406268669,0,0,0,0,0,0,0,0,0,0.128563373851722,0,0,0,0,0.0764572374354652,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.252655785166157,0,0,0,0,0,0.0527331273837644,0,0,0,0,0,0,0,0,-0.0471962148864239,-0.00498484899985898,0,0,0,0.058174162583608,0,0
X600741.SH,0,0,0.100938382840792,0,0,0,0,0,0,0,0,0.236171282794357,0.180016911630272,0,0,0,0,0,0,0,0,0,0.0726963483913519,0,0,0.0576585752054613,0,0,0,0,0,0,0,0,0,0,0,0.0371998330443061,0,0,0,0.0775974156727207,0,0,0,0,0,0.0291890718208375,0.00612400677607467,0,0,0,0,0,0,0,0.013511149719664,0,0
X000596.SZ,0,0,0,0,0,0.0569538815353428,0.153362482700579,0,0,0.424869681277141,0,0,0,0,0,0,0.30297138219733,0.011532326342588,0,0,0,0,0,0,0,0.00799581426686592,0,0,0.0932549064490649,0.146086687850165,0,0,0,0,0,0,0,0,-0.104143935763238,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111622530665427,0,0,0,0,0.104671749431868,0,0
X600809.SH,0,0.314357111409881,0,0,0,0,0,0,0,0.0188602644454441,0,0,0,0,0,0.145845261811031,0,0,0,0,0,0,0.0759160004385601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533834756968923,0,0,0,0.00579239218582965,0,0,0,0,0,0.0235545993494583,0,0,0.121214432527997,0,0,0,0,0,0,0.038621555204781,0,0
X000661.SZ,0,0.095592840836587,0.0898246376155468,0.199599566077443,0,0,0,0,0,0,0,0.0587844099007089,0,0,-0.0348436120331888,0.162484079037253,0,0,0,0,0,0,0,0,0.299509118551842,0,0,0,0,0,0,0,0.00513668581413472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.139320716778794,0,0,0,0,0,0,0,0,0,0,0.0414156835073203,-0.164839588553663,0,0,0,0,0,0,0,0,0.104991165914924,0.0121496163466073,0,0,0,0,0,0,0,0,0,0,0.265167911027437,0,0,0,0,0.0415849681565094,0,0,0,0.0121124967086471,-0.0630967230008841,0,0,0,0,-0.0142624036546636,-0.0473544268343272,0,0,0,0.0294428046482905,0,0
X000157.SZ,0,0,0,0,0,0,-0.102188835478025,0,0,0.203604202628416,0,0,0,0.0147577252812568,0.0453257395699498,0,0,0,0,0,0,0,-0.15435925712307,0,0,0,0,0,0,0,0,0,0,0,0,0.2056592318091,0,0,0,0,0,0,-0.0294922331471145,0.0352015690226683,0,0,0,0,0,0.0975705568758403,0,-0.0487679268112637,0,0,0,0,-0.0119434591131572,0,0
X002236.SZ,0,0,0,0,0,0.601392513167567,0,0,0,0.0828519752949731,0,0,0,0,0,0,0,0,0,0,0,0,0.0194935073740141,0,0,0.00836530936588538,0,0,0.0702337643966245,0,0,0,0.0600786612430016,0,0,0,0.120781884038825,0,0,0,0,0,-0.0590435649609828,0,0,0.000549809634474372,0,0,0,0,0,-0.000849643929888869,-0.118194545231789,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0568084317157353,0,0,0,0,0,0,0,0.118056710378817,0,0,0,0,0,0,0.0738517595294235,0,0,0,0,0.0735929678784175,0,0,0,0,0,0,0,0,0,0,0,0,0.00907631715362704,0,0,0,0.00146973829579174,0.124049379776506,0,0.124097618018094,0,0,0,0,0,0,0,0,0,0,0.000516049973370607,0,0
X600703.SH,0,0,0,0,0,0,-0.365801023849924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266617836552277,0,0,0,0,0,0,0,0,0,0,0,0.342215547584878,0,0,0,0,0,0,0,0,0,0.19240152469432,-0.224116733321777,0,0.214810071474397,0,0,0.128442352341789,0.043416558113888,0,0.0848886598893761,-0.0378894695130544,0,0,0,0.0493942921840301,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0631435738259426,0.0206046412789294,0,0,0.170312352517891,0,0.00193776760270732,0,0,0,0,0.143876877519788,0,0,0.0606871924075243,0,0,0,0,0.0119618114550545,0,0.0777343288214183,0.0134878268810956,0,0,0,0,0.0557810237568755,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.454215954542545,0,0.0218578918852274,0,0,0,0,0,0,0,0,0,0,0,0.223947787859299,0,0,0,0,0,0,0,0.101518794839502,0,0,0,0,0.0165597620438215,0,0,0,0,0,0.0790007981585886,0,0,0,0,0,0,0.0254847622213675,0.0832606544693641,0,0,0,0,0,0,-0.022973666920465,-0.0110739780843948,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,-0.0597658964366232,0,0,0,0,0,0,0,0,0.121217059909875,0,0,0.0767226479041197,0,0,0,0.378781322843953,0,0,0,0,0,0.133343689316556,1.35525271560688e-20,0,0,0,0.221946921791426,0,0,0,0,-0.0943543417042233,0,0.054319132525963,0,0,0.187848502711489,0,0,0,0,0,0.0194817309924825,0,0,0,0,-0.00695132440080649,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0247152216785428,0,0,0,0,0.0747379728181334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107951621176082,0,0,0.0208557482654262,0.0608093150633703,0,0,0.0227948092987464,0.159235644898623,0.01225567132443,0,0,0.0826818986515655,0.203179338882377,0,-0.0149047482564117,0,0,0,0,0.0237307613631621,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.210620719051285,0,0.0387636065410265,0,0.128394132340993,0,0,0,0,0.0800781563383733,0,0,0,0,0,0,0,0,0,0,0,0.0363496978342461,0,0,0,0,0,0,0,0,0,-0.00546781076636417,0,0,0,0.0104829721770844,0,0,0,0,-0.0198290517312714,-0.00811115127835737,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.0972820806472031,0,0.0398747446670788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130069959246459,0,0,0,0.0452553938648931,0,0,0,0.0573045873999106,0,0,0,0,0,0.275881355602834,0,0,-3.46944695195361e-18,0,0,-0.0318016485271802,-0.0272273230909443,0,0,0,0.0303323800101583,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100306669330208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036340100606399,0,0,0,0.0845375878798012,0,0,0,0.136729675378537,0,0.0439053167365807,-0.171417530734285,0.0221488072002289,0,-0.0179190890195563,0.182748372172278,0,0,0.0731480873275596,0,-0.0167482650320565,0.0530874638070034,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.313645392752465,0,0,0,0,0.0807172717579684,0,0.0987975102664604,0,0,0,0.0618111903305395,0,0.100217378457433,0,0,0,0,0.046043556243966,0,0,0.207688806996766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845175029506519,-4.33680868994202e-19,-0.045148391110944,0,0.113477717251048,0,0,0,0,0,0.0316495271445088,-0.0263022907644855,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.124178146767329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636651938942074,0.0507467059332631,0,0.295281023626652,0.22341355637263,0,0.0358675796550036,0,0,0,0.145375888563058,0,-0.000950696998902282,0,0,0,0,0.020348931890157,0,0
X002506.SZ,0,0,0,0,0,-0.193187486865148,0,0,0.325970447817619,0,0,0,0,0,-0.0325071842107623,0,0,0.257657770422523,0,0,0,0,0.14443983282169,0,0,0,0,0,0,0.113766129371385,0,0,0,0,0,0,0,0,0.148655648255321,0,-0.179822392273987,0,0,-0.11358981336048,0,0,0,0,0,0,0,-0.0134859259639231,-0.0782317497093118,0,0,0,0.155691414647004,0,0
X600177.SH,0,0.0100137450795215,0,0,0,0,0,0,0.0440142445574837,0,0,0,0,0.00787260198567012,0,0.0601910714941815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219049506234492,0,0,0.0883862176885566,0,0,0.0407418932555812,0.0389700839929389,0,0,0,0,0,0,0,0.0262766342156534,0,0,0,0,0.0308560969146889,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.325552612789617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121964124375824,0,0,0,0,0,0,0,0,0,0,0.0706410599582875,0.00266088614711021,0,0,0,0,0.0697520839468221,0.00985044540603994,0,0,0.0904486374354014,0.0107996228041899,0,0.166718608767898,0,-0.00921054555744222,0,0,0,0,0.0317124503904269,0,0
X600867.SH,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.247527312093597,0,-0.0829232271279323,0,0,0,0,0,0.12415012011076,0,0.10722296016345,0,0,0,0,0,0.165811487079161,0,0,0,0,0.291099987494696,0,0,0,0,0,-0.0481757668707881,0.0673741882861624,0,0,0,0,0.0685913052387149,0,0,0,0,0,0,0,0,0.0102909772108377,0,0,0,0,0.00556755082077607,0,0
X000050.SZ,0,0,0,0,0,0,0,0.243218932806827,0,0,0,0,0,0,0,0,0,0,0.028169129000683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.173249775761577,0,0.455198849557089,0.046067335227818,0.0685181913603701,0,0,0,0,0,0,0,-0.0523491314236407,-0.0246765040047022,0,0,0,0.0860771876348324,0,0
X600487.SH,0,-0.132756011236721,0,0,0,0.0867283052582932,0,0,0,0,0,0.060884974494097,0,0,0.198649541133293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.187658991452119,0,0,0,0.421689054677236,0,0,0,0.128513591667424,0,0,0,0.174478046403209,0,0
X002371.SZ,0,0,0,0,0,-0.0725517150742094,0,0,0,0,0,0,0,0,0,0.0416706235365326,0,0,0,0,0,0,-0.0710988159881824,0,0,0,0,0,0,0.0829529497165186,0.193427733502864,0,0,0,0,0,0,0,0,0,0,0,0.173095463089518,0.140024793831791,0.17219737993941,0,0.370281977760093,0,0,0.0750611315297018,0,0.0245258490937428,0,0,0,0,-0.0163230090728979,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0.248752153328371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107545328333502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682527324896963,0,0.0586574748913728,0,0,0,0,0,0,-0.00518789091700789,0,0,0,0.000303271581341185,0,0
