,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000568.SZ,X000338.SZ,X600703.SH,X300003.SZ,X600741.SH,X601877.SH,X600271.SH,X002236.SZ,X300124.SZ,X002008.SZ,X002007.SZ,X600498.SH,X600487.SH,X000100.SZ,X000661.SZ,X600809.SH,X600867.SH,X600566.SH,X002456.SZ,X002179.SZ,X000625.SZ,X300146.SZ,X000596.SZ,X300142.SZ,X000157.SZ,X600177.SH,X002294.SZ,X002180.SZ,X300136.SZ,X600372.SH,X600089.SH,X600066.SH,X002506.SZ,X600522.SH,X002241.SZ,X000977.SZ,X600699.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0.0467758814554567,0.0914539331867429,0,0,0,0,0,0,0,0,0,0,0,0.0557762968185541,0,0,0,0,0,0,0,0,0.0576046714659635,0.102358880223192,0,0,0,0,0,0,0,0.088824422499736,0.0681266056839939,-4.33680868994202e-19,0,0,0,0,0,0.11247378114078,0,0,0,0,0,0,0,0,0,-0.0304180704801687,-0.0293854121952172,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0.190903973790215,0,0.0333179507702831,0,0,0,0,0,0,0.0961134504365004,0,0,0,0,0,0,0.042579322634071,0,0,0,0,0.480470817213228,0.0461656929980614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112026649274144,0,0,0,0,0,0
X000338.SZ,0,0.0778199655020202,0,0,0,0.0287892266145528,0,0.0205513671459332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612728013022613,0,0,0,0,-0.0224882406730494,0,0.0458015290371903,0,0.0376444564721898,0.129121402451852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217243742776563,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28151389928367,0,0,0,0,0.000565594469493001,0,0.354316058010557,0,0,0,0,0,0,0.19461582982625,0,0.22684132501003,0,0.015153616906171,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.248267790226104,0,0,-0.0116860183563474,-0.063467179943222,0,0,0,0,0,0
X300003.SZ,0,0,0,0.834539503616438,0,0,0,0,0,-0.15554253976911,0,0.00121734746301332,0,0,0,0,0.0750627250969375,-0.343037432454064,0,0,0.133156757397521,-0.154566262153096,0.177758810096894,0,0,0,0,0,0.0482916714963203,0.0141569920850013,0,0,0,0,0,0.052582167879817,0,0,0,0,0.133061423676462,0,0,0,0,0,0,0,0,0,0,0.033293699354873,0,0,0,0,0,0,0
X600741.SH,0,0.03001405300348,0,0,0,0,0.0492183846958681,0,0,0,0.0568350742881586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171784197085729,0.0299001340422445,0,0,0,0.156695060417502,0,0,0.0147654730584033,0,0,0,0,0.0521204347453879,0,0,0.155945292071139,0,0,0,0.0159308265963129,0,0.0972987278865031,0,0.00645319620294289,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0903799482153986,0.115456833680999,0,0,0,0,0.0445521829254652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646343515436528,0.0396990857365075,0,0.11307170900758,0.0286111756744783,0,0,0,0,0,0,0.0624044407830989,0,0,0,0,0,0,0,0,0,0,-0.00284501344228853,-0.0159577767166798,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.0313984948703455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548801914716147,0,0,0,0.101811844724275,0.621416905021342,0,-0.126736537417633,0,0.029260264879489,0,0,0,0,0,0.234334407864647,0,0,0,0,0,0.480853776253002,0,0,0.00152381864208993,0.00692898987155253,-0.0448251088049125,0,0,0,0,0,0
X002236.SZ,0,0,0.694848931410422,0.246166863601238,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0571362444053599,0,0,0,0,0,0,0,0,0,0,0.057975389252572,0,0,0,0,0,0,0,0,0,0,0,0.114544845440433,0,-0.0463172150610488,-0.049428855934803,0,0,0,0,0,0.0963792581922067,0,0,0,0.0138778663889578,0.00165775991643616,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.109359096179031,0,0,0,0,0.470673267881966,0.0994153307545647,0,0,0,0,0,0.150686043023567,0,0,0.0158567277586252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331661719581958,0,0,0.0212716066441208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043756739570952,-0.0542424053024918,0,0,0,0,0,0
X002008.SZ,0,0,0.101500629200055,0,0,0.176695916407739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245041714115299,0,0,0,0,0,0.152998949971465,0,0,0,0,0.162185457997335,0.0645006103336391,0,0,0,0,0.193444300460243,0.0256406702193329,-0.0380519940812762,0,0,0,0,0,0,0,0,0,-0.00967375310630313,0.0517970923622906,0,0,0,0,0,0
X002007.SZ,0.274596538630898,0,-0.033316943517184,0,0,0,0,0,0,0,-0.140668491281655,0,0,0,0,0.105486155289532,0,0,0,0,-0.19921898969602,-0.0311754659871585,0,0,0.322645839360317,0,0,0,0,0.333959712731683,0,-0.11351216794249,0,-0.0137195097691424,0.00241965752951162,0,0,0,0,0,0,0,0,0,0,0,0,-0.026917316975799,0,0,0,0.0031975748109081,-0.0454936275535253,0,0,0,0,0,0
X600498.SH,-0.129682152290733,0.129163321227962,1.73472347597681e-18,0,0,0,-0.299858436245886,0,0,0.509943393456952,0,0,0,0,0,0.0146692387520832,0.188593087547881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240292799884838,0.0468880830980537,0,0,0,0,0,0,0,0,0.122150911945537,0.000362088874776833,0.0526084522236369,0,0,0,0,0,0
X600487.SH,0,0,0.0885326803008274,0,0,0,0,0.268018571104039,0,0.284179502899686,0,0,0,0,0,-0.0790134549943983,0,0,0,0,0,0,0.45962627691757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220388639674446,0,0,0,0,0,0,0,-0.00293603915946169,0.00395394194165539,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0798992003451533,0,0,0,0,0,0.0127498284925543,0,0,0,0.0442724462706184,0,0,0,0,0,0,0,0,0.032599299395809,0,0,0,0.213536919961844,0,0,0.0862924166502842,0,0,0,0,0,0.103958092299006,0,0,0,0,0,0,0,0.294646801335506,0,0.00128681928882702,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118507858333942,0,0.277153770307267,-0.0643084122966962,0,0,0.221493372604037,0,0,0,0,0.0668495781930865,0,0,0,0,0,0,0,0,0,0,0,-0.0627323546088098,0,0,0.899079788616545,0,0,-0.378909981721034,0
X600809.SH,0.35845829091799,0.0312600917107689,0,0,0,0,0.25754484003322,0,0,0.0468736869051208,0.00441141046038927,0,0.0930837246928876,0,0,0,0.106290585661212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267405334293626,0.0382324091876652,0,0,0,0.138511715065739,0,0,0,0,0,0,0,0,0.00829939933600822,0,0,0,-0.0252366708986727,0,0,0,0,0,0,0
X600867.SH,0,0,-0.313797330151123,0,0,0,0,0,0,0,0,0,0,0,0,0.414029757547027,0,0,0,0,0.173641247625037,0.736116673512162,0,0,0,0,0.226164172282577,0,0,0,0,0,0,0,0,-0.318634065115043,0,0,0,0.326960896845785,0,-0.242407076845512,0,0,0,0,0,0,0,0,0,-0.0784210761981033,0.353503248089325,0,0.142244563974564,0,0,0,0
X600566.SH,0,0,0,0.457106447548801,0,0,0,0,0,-0.111679477080698,0,0,0,0,0,0,0,0.0679733818226775,0,0.0546783481910082,0.164538561642016,0,0.132768358979367,0,0,0,0,0,0.0597189970351057,0,0.133756516800614,0.078609934660516,0,-0.178048467487868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291272497942352,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.103937020170197,0.314738786754944,0,0,0,0,0,0,0.210436306982084,0.0646268258374051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482696092088008,0,0,0,0,0,0,-0.0919934791063912,0,0,0,0.0111207010947242,-0.0656213994978164,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212928254961155,-0.0158886867777131,0,0,0.181049411515791,0,0,0,0,8.67361737988404e-19,0.398189160270714,0,0,0,0,0.192646360365969,0,0,0,0.0356978166643457,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0338434948582162,0,0,0,0,0,0,0,-0.00296535776836122,0,0,0,0,-0.0750409598322978,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0765435908889708,0,0,0,0,0,0,0,0,0,0,0,0.190634495385547,0,0,0,0,0.0490168970039441,0,0,0,0,0,0,0,-0.0403090349855077,0,0,0.155825559310512,0,0,0,0,0,0.0221174408390594,0,0,0,0.0276786380684239,0.279054640877213,0.099570823809233,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0.15115078782155,0,0,0,0,0,0,0,0.259379395666529,0,0.126611911227574,0,0,0,0,0,0,0,0,0.271099915379731,0.0727018293488116,0,0,0,0.0327073701818756,0.216568513485759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253088303896274,-0.026534566462247,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.359077792165991,0.314795802559103,0,0,0,0,0,0,0,0,0,0,0,0.100366745853358,0,0,0,0.0311524504196109,0,0.0346142464041314,0,0.0576397580577544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139515644437242,0,0,0,0,0,0,0,-0.0133477867631041,0.0720883669153917,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.0158228070405388,0,0,0,0,0.242463361371842,0,0,0,0.375538053285298,0,0,0,0,0,0,0,-0.174245520242745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719772876910171,0,0,-0.0167555962004052,-0.202117302863134,0,0,0,-0.326750625138313,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.122556402631294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.25044599011856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093951700579993,0,0.137581964649239,0,-1.67077956133655e-06,-0.0578280672227679,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0495621243154721,0,0,0,0,0,0,0,0,0,0,0,0,0.0120493906118657,0,0,0,0,0,0,0.0654910878782626,0,0,0,0,0.0721657522301239,0.0359783718593403,0,0,0.135990148452338,0,0.0406654901926199,0.011588080447309,0,0,0,0,0,0,0.0123429447150851,0,0.0196227648184326,0.161924181724894,0,2.16840434497101e-19,-0.00147104680136334,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0490902844485779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389602522431513,0.346623319805096,0.0896784526139391,0,0,0,0,0,0,0,0,0,0,0.0797009526037067,0,0.100887166170015,0,0,0,0,0,0.0324021636594938,0,0.0972428997379921,0,0.00774909851966628,-0.0416008356436342,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341114263624087,0,0,0,0,0,0,0,0,0,0.275285152534485,0,0,0.102280159719607,0,0,0,0.00532742281969596,0,0,0,0,0.0332545394087696,0,0.263401800155524,0,0,0.295259691933256,0,0,0,0,0,0,-0.0255724664462388,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0566150608963419,0,0,0,0,0,0,0,0,0,0,0,0,-0.0893754052257708,0,0,0,0,0,0,0,0.645558703328118,0,0,0,0,-0.0674814623963078,0,0,0,0,0,0,0,0,0,0,0.545434912368277,0,0,0,0,-0.0133255306526465,-0.147287136403943,0,0,0,0,0,0
X600372.SH,0,0,0.0760780045748168,0,0,0,0,0,0,0,0,0.295370512236431,-0.135489831222099,0,0.0731031000432584,0,0,0,0.236289732212032,0.167256372196026,0,0,0,0,0,0,-0.0423070395461364,0,0,0.0302213078594672,0,0.0259627563699074,0,0,0,0,0,0,0,0,-0.00718119015741471,0,0,0,0,0,0,0.0329767253640672,0,0,0,0.00956279062501577,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844296151822311,0,0,0,0,0,0,0.0731380370830417,0.189622217995111,0,0,0,0,0,0,0.0648994754300746,0,0.0569952992423117,0,0,-0.0450995238919093,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.465922555983448,0,0,0,0,0,0,0,0,0,0,0.348037408808532,0,0,0,0,0,0,0,0.165532333142274,0,0,0,0,0,-0.0987597163954015,0.0626462533086142,0,0,0,0.124159705539044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341769066820319,0,0,0,0,0,0,0
X002506.SZ,0,0,0.0231904632637974,0,0,0,0,0,0,0,-0.0230827150718767,0,0,0.236700378766221,0,0,0,0,0,0,0.116435450086009,0.0325723017846444,0,0,0,0,0,0,-0.101916502106687,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.00703018967781486,0,0,0,0,0.0657345434016916,0,0,0,0,0.0166586913477935,-0.0707157496402939,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.00376663416879362,0,0,0,0,0,0,0,0,0,0.0498313656644517,0,0,0,0.0307662207798604,0.0208713164453895,0,0,0,0,0,0,0,0,0.0414595132247588,0,0,0.156313906241184,0,0,-4.33680868994202e-19,0.16572477591681,0,0,0,0,0,0,0.156744234511864,0,0.24472414201692,0,-0.00458533369647463,-0.0360342958139122,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045409160036794,0,0,0.0060091543546217,0.0404918407444579,0,0,0,0,0,0,0,0,0,0,0.0766690245197668,0,0.249493768802475,0,0,0,0,0,0,0,0.136660939890813,0,0,0,0,0,0,0.053032033551416,0,0,0,-0.0132066226176653,0,0,0,0,0,0,0
X000977.SZ,0,0.0439416065307696,0,0,0,0,0,0,0.51683139529584,0,0,0,0,0,0,0,0,0,0.592713604351632,0,0,0,-0.101260225382291,0,0,0,0,0,0,0,0,0,0.0186751572958602,0,0,0,0,0,0,0,0,0.208132745661795,0,0,0,0,0,0,0,-0.0361559821698592,-0.0173407483452107,-0.0165246756197391,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0822954836015763,0,0.143670727829366,0.0640259225416978,0,0,0.119940097913733,0,0,0,0,0,0,0,0,0,0.00931481299740702,0,0,0,0.183109715002305,0,0,0.00531878199382612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.0374359422033343,0,0,0,0,0,0,0,0,0.279226720959723,0,0,0,0,0,0,0,0.111223157859447,0.126164339239121,0.217726991864398,0,0,0.0370644103264388,0,0.123872148254249,0,0,0,0,0,0,0.0356397682740646,0.0375757493953604,0,0,0.0656841558406533,0,0,0,0,0,0,0,0.00231712042419981,-0.0432998095414684,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0277602408661266,0,-0.0236366869381953,0,0,0,0,0,0,-0.418994923623738,0.154387957834349,-0.0707942156158551,0,0,0,0.00574029425682741,0,0,0,0.103289865573023,0.0620124608521415,0,0,0,0,0,0,0,0,0,0,0,0,0.178761715880577,0,0,0,0,0,0,-0.11432306482905,0,0,-0.0383986613121558,-0.244278994778326,0,0.227139581859313,0,0,0,0
Slope,0,0.438661318261415,0,0,0,0,0,0,0,0.339456039846483,0,0,0,0,0,0,0,0,0,0.00951050798330658,0,0,0,0,0,0,0,-2.03462877469425,0,0,0,0,0,0,0,0,0,0,0,0.162371535965418,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.217018200477588,0,0,0.579362640246993,0,0,0,-3.60135257315552,-4.11426159694052,0
TED,0,0,0,0,0,0,0.0232059838504684,0,0,0,0,-0.0830670346138874,0,0,0,0,0,0,0,0.327459508724255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255336017687238,-0.239048919913644,0,0,0,0,-0.0683536624054696,0,0,0,0,0,0,0,0,-0.233591151174273,-0.798407614725365,0.169215081562527,0,0,0,0,0,0,0
RealEstate_excess,0,0.0539923795804453,0,0,0,0,0,0,0,0,0,0,0,0,0.0621478044419211,0,0,0,0,0,-0.0587823162153476,0,-0.0121786540602155,-0.0615453427469,0,0,0,-0.00259404044353131,0,0,0,0.135987719721408,0,0,-0.103490690029113,0.099319959054978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652623289213039,0.00508684287299732,-0.0207840735127229,0,0.134118250254905,0,0.0175098230809659,0,0
MKreturn,0,0,0,0,-0.0391583412162824,0,0,0,0,-0.115418552736898,-0.109322935453538,0,0,0,0,-0.148756293433904,0,0,0,0,0,0,0,0,0,0,0.145650073467158,0,0.11116016866923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218724171444496,0,0,0,0,0,0,0,0.0111318915037161,-0.0603470135162901,0,0,0,0,0,0
MKvol,0,0.00167899148284716,0,0.00198231157524155,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00295380438471142,0.00352022257313561,0,0,0,0.0219309094430672,0.010920013847453,0
CarbonVol_Shenzhen,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0287321263056196,0,0,0,0,-0.00392766573872426,0,-4.33680868994202e-19,0.0292013867968343,0,0,0,0,0,0.0228064424042604,0,5.42101086242752e-20,0,0,-0.0555899129004893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0908316926872699,0.133163079752803,0,0,0,0,0.0824805667834349,0
CarbonVol_Guangdong,0,0,0,0,0.0408677002790507,0,0,0,0,0,0,0,0.00824702998186851,0,0,0,-0.0485944892672565,0,0,-0.0447641339335964,0,0,0,0.0103442683095489,0,0,0,0,0,0,0.015770653739694,0,0,0.0183102720992679,0,0,0,0,0,0.0960446876377813,0,0,0,0,0,0,0,0,0,0,0,-0.010365142251972,0,0,0,0,0.659236633292508,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000230974448496741,0,0,0,0,0,0,0.0024343726304073,0,0,0,0,0,0,0,0,0,0,0.000420929543633311,0,0,0,0,0,0,0,0.00181946987289041,0,0,0,-0.00922814082412357,0.00205171454250124,0,0,0,0,0.0625150438021279,0
