,X600519.SH,X600104.SH,X000725.SZ,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600276.SH,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X000100.SZ,X600271.SH,X600031.SH,X600372.SH,X002292.SZ,X000157.SZ,X000338.SZ,X002241.SZ,X600089.SH,X600741.SH,X002236.SZ,X600066.SH,X002475.SZ,X600839.SH,X600177.SH,X601877.SH,X000559.SZ,X002129.SZ,X000547.SZ,X300124.SZ,X002465.SZ,X000016.SZ,X600435.SH,X600582.SH,X300003.SZ,X002456.SZ,X000568.SZ,X002498.SZ,X002294.SZ,X002276.SZ,X000066.SZ,X002179.SZ,X002049.SZ,X600198.SH,X002008.SZ,X000977.SZ,X600252.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.07279913016491,0,0,0.0315358194818423,0,0,0,0,0,0,0,0,0.0584596115890403,0,0,0,0,0.0824506323502079,0.230362585513919,0,0,0.0550613469874101,-0.0354567218790131,0,0,0,0,0,0,0,0,0.0568735573156416,0,0,0,0,0,0,0.0899371690977608,0,0,0,0,0.0722779616850051,0,0,0,0,0,0,0,0.0333807704255759,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969769950782192,0,0,0,0,0,0,0,0,0,0,0.0194221606107512,0,0,0,0,0,0,0,0,0.44955251698426,0,0,0,0,0,0,0,0,0,0.141111702616234,0.116560316687837,0,0,0,0,0.0327381673348519,-0.0180544423567561,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.188371709433435,0,0,0,0,0,0,0.005135819532028,0,0,0,0,0.092079229138433,0,0,0.0820948837016741,0,0,0,0,0,0.0299095768431878,0,0.127528914873888,0.0178656991750947,0,0,0.237179296441982,0,0,0,0,0,0,0,0.109899470764624,0,0,0,0,-0.00874291800926532,-0.0425728911965737,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151004195695175,0,0,0,0.264061436823379,0,0,0,0.173901611480692,0.169718072447059,0,0,0,0,0.124741514842746,-2.16840434497101e-19,0,0,0,0,0,0,0,0.00556959942492429,0,0,0,0,0,0,0,0,0,-0.00955166103635376,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.128634618950667,0,0,0,0.151930615414127,0,0,0,0,0,0,0,0,0,0.0488893877529332,-3.46944695195361e-18,0,0,0,0,0,0,0.25550141368445,0,3.46944695195361e-18,0.0158178184611689,0.0814423239332025,0,0,0,0,0,0,0.0114102122425894,0,0,0,0,0,0,0,0,0,0,-0.0117849052915213,-0.0120918948779032,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.0423622363223161,0,0,0,0,0.175918063881486,0,0,0,0,0,0.19707026119311,0,0,0,0,0,0,0.181142337780301,0,0,0,0,0,0.0815293037665094,0,0.0215954476367437,0,0,0,0,0,0,0,0,0.00646722254818848,0,0,0,0,-0.00288598749165845,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.256962736259898,0,0,0.13268951945659,0,0,0,0,0,0,0,0,0,0,0,0.0986138454726741,0,0,0.069786547319499,0,0.0460452597527697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139036377858949,0,0,0,0,0,0,-0.0329527380851225,0,0,0,0,0,0
X002292.SZ,0,0,0,0.0304661292190903,1.0842021724855e-19,0,0.0200333486157861,0,0,0,0,0,0,-0.0800935518609866,-1.0842021724855e-19,0,0,0,0,0,-0.0096793212889563,0,0,0,0,0,0,0,0,0,0,0,-0.00666357053659204,0,0,0,0,0,0,0,0,0,-0.0433572771406203,0,0,0.0228910725385917,0,0,0,0,0,0.0168760300297089,-0.0241089343904759,0,0,0,0.0229803360282875,0,0
X000157.SZ,0,0,0,0,0.165713725671347,0.200409307298188,0,0,0,0,0,0,0,0.132517042974987,0,0.319187347573166,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00678867978304122,0.0152716240199444,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0194140172950798,0.216730595322251,0,0,0,0,0,0,0,0,0,0.125291770901775,0.097180619355967,0,0.139107088087264,0,0,0,0.0997687076659287,0,0,0,0.0279387330948338,0,0,0.0285095965382187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169416151496395,0.0837854711611282,0,0,0,0,0.0020765625623984,0.0137321703865207,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.23682681144562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109874743806766,0.0648185962411111,0,0,0,0,0.0759970199837209,0,0,0,0,0,0,0,0,0,0.0545374988475897,0,0,0.140244100576919,0,0,0,0,0,0,-0.00237467541212727,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.348638783965297,0,0,0,0,0,0,0.0232140748214412,0,0.140211160474342,0,0,0,0,0,0.0140181441272587,0,0,0,0,0,0,0,0,0,0,0,0,0.0535790618173241,0,0,0,0,0,0,0,0,0.00760350905283562,0,0,0.109659726135059,0,0,0,-0.00459444668636015,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.150802037486489,0.167204373038693,0.0644497997860832,0,0,0.0797044937942315,0,0,0,0,0.299094554647206,0,0,0,0,0,0,0.0693768760026877,0.060079535943527,0,0,0,0,0,0,0,0,0,0.0352393849997718,0,0,0,0,0,0,0,0,0.0142809274417125,0,0,0,0,0,-0.00189930952601886,0.00211916615917666,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651327691198526,0,0,0,0,0,0.140699762320687,0,0,0,0,0.0264779099638099,0,0,0,0,0,0,0,0,0,0,0.0784971839321329,0.308647213462447,0,0,0,0,0,0,0,0,0,0.0763893863200127,0,0.0521714464159972,0,0,0.0243099827381494,0,0,0,0,0,0
X600066.SH,0,0.301996950294812,0,0,0,0.0697698238951997,0,0.177065716838895,0.037977288608013,0,0,0.0606000859524614,0,0.290514308605781,0,0,0,0,0,0,0,0.000662323979930976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121758825462682,0,0,0,0,0,0,0,0,0,0,-0.00476867563472305,0,-0.172067915397404,0,0,-0.0070843197403398,0.00616864723605566,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.200864389278364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816242899128478,0,0,0,0,0,0,0,0.15477044971422,0,0,0,0,0,0.194218450757243,0,0,0,0,0,0,0,0,0.200200647086394,0,0,-0.128499079976253,0,0.0517371060549927,0.0292455965834819,0,0,0,-0.00667383259920819,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0.0961829180380588,0.0665708129519206,0.274354854362169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232817672197962,0.0577458810030051,0.0962945107462994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520464134029822,0,-0.0288985518551019,-0.014350273750128,0,0,0,0,0,0
X600177.SH,0,0,0,0.229078226544308,0.118851561406545,0,0,0,0.04699095215733,0.12159987565916,0,0.0193487383573311,0,0.0948238731525254,0,0,0,0,0,0,0,0,0,0,0,0,0.158520890837364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00821501709505091,-0.0029355774853144,0,0,0,0,0,0
X601877.SH,0,0,0,0,-0.055261726819649,0,0,0,0,0,0,0,0,0,0.0106589322537037,0.00157239215484616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160294452531093,0.0110493958881952,-0.00242325870749911,0,0,0,0.0234117516723433,-0.0213739586673339,0,-0.0383534637965246,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.052987722731721,0,0.00702459546197703,0,0,0.120856773443883,0,0.0322762401084963,0,0,0,0,0,0,0,0.26646232468292,0,0,0,0,0.0663444668290727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189878651321557,0.070452314156067,0,0,0,-0.0183564370614455,-0.00307634473213535,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.146554695263955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926012989945439,0,0,0,0,0,0.167227014525071,0,0,0.0744930289337031,0,0.0667799292928391,0.0128919303354148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11205144367062,0,-0.0131190798680385,-0.0304263810958024,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0.028949265758738,0,0,0,0,0.205765085668995,0,0,0,0,0,0,0,0,0,0.0924002834964632,0,0,0.102580007645017,0,0,0,0,0,0.0757436042133425,0.00772460367165891,-1.73472347597681e-18,0,0,0,0,0,0,0.0393302924474491,0,0,0,0,0,0,-0.0246932477094714,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.240604855435353,0,0,0.0905205669240518,0,0,0,0,0,0.248407062441871,0,0.0890490228543839,0,0,0.00640145068899611,0,0,0,0,0,0,0,0,0.348192986686993,0,0,0.0370589135740276,0.0578525373739295,0,0,0,0,0,0,0.0676814067471186,4.33680868994202e-19,0,0,0,0,0,0.00626296504552839,-0.0308495568785097,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0.100376769983144,0,0,0,0.0148176176053237,0,0,0,0,0,0,0,0,0.16008354066104,0,0,0,0,0.0480693124399523,0.0851700505415385,0,0,0,0,0,0,0,0,0.0864261108057758,0,0,0,0,0.0998693313335642,0,0,0,0,0.101843912945916,0,0,0,0,0,-0.0386332591234579,0,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239219541162582,0,0,0,0,0,0,0,0,0.232436147753154,0,0,-0.0462436217928036,0,0,-0.254460464596318,0,0.0639354179435068,0,0,0.0409831406888841,0,0,0,0,0,-0.0995488619017286,0,0.00301064807272516,-0.00359476921356032,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0.130385175425023,0,0,0,0,0.387993059573604,0,0,0,0,0,0,0,0,0,0.061336975644485,0,0,0,0,0.0328943928559278,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0973819289112677,0,0,0,0,0,0.00493079245937223,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0.0925896733827795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190775577753785,0.165524569199281,0,0,0,0,0.177471800556946,0,0,0,0,0,0.0194359652406277,0,0,0,0,0,0,0,0,0,0,0.0719517801295374,0,0,-0.00438340217659441,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.00651796824792305,0,0,0,0.156872756843511,0,0,0,0.117249992364882,0,0,0,0,0,0,0,0,0,0.0943794986632841,0,0,0,0,0,0.0477750330603395,0,0,0,0,0.0790990101948921,0,0,0,0,0,0,0,0,0,0.0946506119244902,0,0.0459323561613691,0,0,-0.0274471370902891,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.130331429653729,0,0,0,0,0,0,0,0,0,0.111335017530168,0.155106039181862,0,0.00910562759396012,0,0.21221074943789,0,0,0,-0.175428010157787,0.149940864984691,0,0,0,0,0,0,0,0.237427038965283,0,0,0,0,0,0,0,0,0.060676578298262,0,0.00148295526095632,-0.0123092529992111,0,0,0,0,0,0
X000568.SZ,0,0,0.0583306464330299,0,0.173460860158484,0.419180853009238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295147919482105,0,0,0,0,0,0,0,0,0,0.150924968242964,0,0,0,0,0,0,0,0,-0.0270081202047552,-0.0838345728639509,0,0,0,-0.0807631276670198,0,0
X002498.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245391515826942,0,0,0,0,0.0243508434207938,0,0,0,0,3.46944695195361e-18,0,0.0470100153152824,0,0,0.117941464091977,0.0573109105180614,0,0,0,0,0,0,0.135327014145631,0,0.0435690717573434,0,0,0,0,-0.0343096881551088,-0.00643803355349575,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.202511041709626,0,0,0,0.223600129885684,0,0,0,0,0,0,0,0,0.0506895943556067,0,0,0.051027469112742,0.0599448307354735,0,0,0,0,0,0,0,0,0,0,0.0605355295293363,0,0,0.0584395072925215,0,0,0,0,0,0,0,0,0,0,-0.0194029156210055,0.0107560981678116,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0.282157960730947,0,0,0,0,0,-0.0989575474735208,0,0,0,0,0,0,0,0,0,0,0.326450991723182,0,0,0,0,0,0,0,0,0.0282023013463223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081752408521305,0,0,0,0,-0.0588774682687666,0.0351089116609657,0,0,0,0,0,0
X000066.SZ,0,0,0,0.0317870517563346,0,0,0,0,0,0,0,0,-0.0835898317086625,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12375493325996,0,0,-0.0526214109091319,0.0537683119540716,0,0,0,0,-0.0317781560618728,0,0,0,0.0281626386123678,0.0533352314769973,0,0,0,0.100381043313665,0,0,0,0.461307893258257,0.0463811324087024,0,0.0269853204022938,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.247920390536127,0,0,0.142076289021877,0,0.294488623295221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333214646078168,0,0,0,0,0,-0.00142579732894656,0.00995060864222661,0,0,0,0,0,0
X002049.SZ,0,0,0,0.110515123344481,0,0,0,0,0,0,0,0.178381880815083,0,0,0,0,0.0131128336593382,0,0,0,0,0,0,0,0,0.322624529391954,0,0,0,0.137245990427653,0,0,0.0688855058730759,0.0131407350118686,0,0.120867358424534,0,0,0,0,0,0,0,0,0.072640404316278,0,0,0,0,0,0,0.0132810085041873,-0.049098110601114,0,0,0,0,0,0
X600198.SH,0,0,0,0,0,0,0,0,0,0,0,0.160013362383503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.170126900384216,0,0,0.00864253360076101,0,0,0,0,0.00919187185947967,0,0,0,0,0,0,0,0.0302561818144795,0,0.0764919195580164,0,0,0,-0.0314861882481456,0.00932077851181058,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.0259609605207418,0,0,0,0,0,0,0.0468683945470985,0,0.164357462501961,0.0260459067697899,0.288174031322787,0.00506277346386986,0,0,0,0,0,0,0,0,0,0,0,0,0.0522329147532937,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.1020767090751,0,0,0,0,0,-0.00326422601964041,0,0,0,0,0,0
X000977.SZ,0,0,0,0.00139930044710615,0,0,0,0.212769595386496,0,0,0,0,0,0,0,0,0.224366723304739,0,0,0,0,0,0,0,0,0,0.063162595704201,0,0,0.080416850321367,0,0.0222213776181044,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.031230277968447,0,0,0.034223073955323,0,-0.0223051766555299,0,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0.0082805596985574,0.0899266542220033,0,0,0,0,0,0,0,0,0,0,0.148780808910461,0,0,0.191692138227615,0,0,0,0.0869329848980129,0.0905204850710548,0,0.0427916615596931,0,0,0,0.156142734235468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00753914904626069,0.0234061638157449,0,0,0,0,0,0
Change_TY3M,0,0,0,0.142961629590082,0,0,0,0,0,0,0,0,0,-0.0331782572921775,0,-0.0889270382026795,0,0,0,0,0,0,0,0,0,0,-0.0134579940233082,0,0,-0.0823377152494422,0,0,0,0,0,-0.0398340616232411,0,0.239105891154309,0,0,0,0,0,0,0,0,0,0.0917175978972254,8.67361737988404e-19,-0.162875870231513,0,-0.0106891654049358,-0.0489295186827468,0,0,0,0,0,0
Slope,0,0,0.477214053500343,0,0,0,0.329170805072446,0,0,0,2.21048919590792,0,0,1.14101558649357,-1.06232005209129,0,0,-0.389266337885198,0,0,0,0,0,0,0,0,0,0,0.558797197631394,0,0,0,0,-1.86607172698098,0,-0.670498188626818,0,0,0,0,0,0,-0.980299389038516,0.94813824075877,0,0,0,0,-1.29324188193553,0,0,0,-1.02231326544873,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171164149850334,0,0,0,0,0,0,0,0,0,-0.490903913496682,0,0,0,0,0,0,0,0,0,0,-0.24407935045166,0,0,0,0,0.0865289209692757,0,0.106875295307963,0,0,0,0,0,0,0
RealEstate_excess,0,-0.245202092697525,0,0,0,0,-0.0246075799194854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122823969028703,0,0,0,0,-0.101536839958034,0,0,0,-0.182853395881682,0,0,0.127625524646993,0,-0.0544276522668832,0,0,-0.173549942169759,0,0.412612133188041,0,0,0,0,-0.0120478150939546,-0.0195797294432666,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.168840944007506,0,0,0,-0.113308673485358,0,0,0,-0.0239761064668364,0,-0.0141486719824594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227365644795111,0,0,0,0,0,0,0,0,0.0763720931309875,0,0,0,0,0,0,0,0,0,-0.0971264159787298,-0.00525941882971564,0.00891472644704544,0.114607976479535,0,0,0,0,0
MKvol,0,0,0,-0.000905169504431584,0,0,0,0,0,0,0,0,0,0,0,-0.00158484601289551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001215729498226,0,-0.00184352766232113,0,0.00081621193335315,0,0.000685416055984724,0.00235620907086996,0,0,0,0,0.0894157679141436,0,0
CarbonVol_Shenzhen,0,0,0,-0.000841928566916244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00660177864616936,-0.0177768016167832,0,0,0,0,0.000874227768901855,-0.0127465686363208,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.000819367535989915,0,0,0,0,0,0,0,0,0,0,0,-0.00455210124460534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000620700123822504,0,0,0,0,0,0,0,0,0,0,-0.00187242278162066,0,0,2.71050543121376e-20,0.00760357651311198,0.00663617520315545,0.00172483317691883,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00170647299557389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000919188577335796,0,0,0,0.00267391272621733,0,0,0,0,0,0,0,-0.00232418024302629,0,0,0,0,0,0,0,0.00158636766924165,-5.42101086242752e-20,0,0,0,0,-0.00281327070708046,-0.00152506171727464,0,0,0,0,0,0
