,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000596.SZ,X000725.SZ,X600031.SH,X000625.SZ,X002371.SZ,X000338.SZ,X300014.SZ,X002129.SZ,X002179.SZ,X600703.SH,X000100.SZ,X002049.SZ,X600089.SH,X600372.SH,X002236.SZ,X000157.SZ,X600741.SH,X000661.SZ,X002241.SZ,X600584.SH,X000977.SZ,X601877.SH,X600522.SH,X600702.SH,X000733.SZ,X601799.SH,X002074.SZ,X000800.SZ,X002007.SZ,X300142.SZ,X002028.SZ,X002463.SZ,X600183.SH,X002180.SZ,X600460.SH,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600372.SH,0,0,0,0.028136566550035,0,-0.0253311238283143,0,0,0,0,0,0,0.140170241355936,0,0,0.0912341871668959,0,0.0822166178161312,-0.0129513902442033,0,0.0408170005790667,0.0849878105013592,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.118905281590478,0,-0.0263558950376633,0,0,0,0,0,0,0,0,0,0.0234939589598745,0.0694938463733569,0,0,0,-0.113902372044771,0,0.0287027232940299,-0.0304373206504834,0,0,0,0,0,0
X002236.SZ,-0.096328344907902,0,0,0,0.713679183467826,0,0,0.0723276113393618,0,0,0,0,0,0.12555102886638,0,0,0,0,-0.267668155861029,0,0,0.0803496679442583,0,0,0,0.164564981353582,0,0,0,0,0,0,0,0,0.302906646116215,0,0,0,0,0,0,0,0,-0.0162300160237508,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0191051639204281,-0.395480664741619,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0161606347906692,0,0,0,0,0,0,0,0,0.299626083624586,0,0,0.23177159414942,0,-0.0151882084560013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191156530891051,0,0,0,0,0,0,0,-0.0294466709862254,0,0,0,0,0,0,0
X600741.SH,0,0,0.0795419587879117,0,0.0220787946164347,0.00460075642531839,0,0,0,0.0832981906416619,0,0,0,0,0.0267445199628114,0,0,0.167583169888996,0.0500493757601234,0,0,0,0,0,0,0,0,0,0,0,0,0.136114486644206,0,0,0,0,0,0,0,0,0,0.152751960401452,0,0,0,0,0,-0.0409791689961068,0,0,0,0,0.0198175667336559,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.20464876656166,0,-0.103022624860607,0,0,0,0,0,0,0,0,0,0,0,0,0.115663524520091,0,0,0.0633016180871178,0,0,0,0,0,0,0,0,0.258683006670034,0,-0.0357170179508183,0,0,0.168559541140733,0,0,0,0,0,0.220803756937656,0,-0.0779059075943646,0,-0.123106933707384,0,0,0,-0.013896614426002,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.00807306512535382,-0.0229764834703894,0,0,0,0,0,0,0,0,0,0,0,0.0714937464742192,0,0,8.67361737988404e-19,0,0,0.00884069961569277,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0524676113383302,0,0,0,0,0,0,0,0.237884185866118,0,0,0.055868052281572,0,0,0.398757117679674,0,0,0,0.0307235165304451,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197923371580397,0,0,0.0134768019039406,0,0,0,0.0321024037263051,0,0,0,0.103530013380797,0,0,0,0.0629364929384897,0,0,0,0,0,0,0.0478254809891543,0,0.162692546588118,0.123042404012372,0,0,0,0,0.034274697565464,0.0306171232074617,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319540623173776,0,0,0,0,-6.93889390390723e-18,0,0.471902961936783,0,0,0,-0.0310976494884051,0,0,0,0.22228118910869,0,0,0,0,0.188026234754716,0,-0.706594971190557,0.402784203485025,0,-0.205770247997949,0,0,0,0,0,-0.405944823581392,0.46654265297464,0,0,0,0,0,0.199698915515807,-0.21558756286414,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0911861806163409,0,0,0,0,0,0,0,0,-0.203036122762906,0,0,0.270604640904303,0,0,0.0782466688309468,0.123112206655035,0,0,0,0.0317273862509989,0,0,0,0,0,0,0,0,0,0,0,0.0419714460552548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061067234025903,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107494527073306,0,0,0,0,0,0.0183498865278898,0,0,0,0,0,0,0,0,0,0,0.0645360373572661,0,0,0,0,0,0,-0.0709775127789544,0,0,0,0,0,0
X600702.SH,0,0,0,0.749651287132232,0,0.0162312688298271,0,0,0,1.38777878078145e-17,0,0,0,0.132750532064467,0,0,0,0,0,0,0,0,0,0,0.00654840205786768,0.104626891881705,0,0,-0.0630839317778249,0.0399994504541936,0,0.221525081788285,0,0,0,0,0,0,0,0.00170686759802005,0,0,0,0,0,-0.0365653779909283,0.150166642284292,0,0,0,0,0,0.00986469963956329,0,0,0,0,0,0
X000733.SZ,-0.0649281162537164,0,0,0,0,-0.0667391165610877,0,0.0461790493239634,0,0,0,0,0,0,0,0,0,0,0.233934551658627,0,0,-0.0284195307422145,0.54653975343129,0,0,0,0,0,0.0725147551633276,0,0,0,0,0,0,0,0,0.0717614245657894,0,0,-0.203068914224806,0,0,0,0,0,0,0,0,0,0.091204054805712,0.0532553489789285,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.075948593805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252120805058333,0,0.187087961617756,0,0,0,0,0,-0.299768416373141,0,0.571224875440956,-0.0852546078289882,-0.105340159942536,0,0,0,0,0,0,0,0,0.455491103177074,0,0,0.110236286248755,0.156737940553201,-0.176921567081365,-0.0103732541869059,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.0370807747617419,0,0,0,0,0,0,0,0.0155603973769414,0,0.214429543398391,0.216565092591023,0,0,0,0,0,0,0,0,0,0,0.207747483181738,0,0,0,0,0,0,0.12925147303905,0,0,0.00212775651891685,0,0,0,0,0,0.0349281201469312,0,0,0.00515214414128414,-0.0134312349912058,0,0,0,0,0,0
X000800.SZ,0,0,-0.0479914368424182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888794083434878,0,0.256576507826611,0,0,0,0,0.0573746528825833,0,0,0,0,0,0.0640477528288726,0,0,0,0.0137834223233549,0,0,0,0,0,0,0,0,0,0,0,0,0.0814633888980836,0,0,0,-0.0261363691535918,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102443907699616,0,0,0,0,0,0,0.1735745969006,0.0332355445949124,0,0,0,-0.0976115531758084,0,0.0429757417199407,0,0,0,-0.0549343647033322,0.235599668514821,0,0,0,-0.156559781041639,0,0,0,0,0,0,0.129406009288628,0,0,0.0138885400038255,0,0.0450637913268021,0,0,0.0189614479309801,0,0,0,0,0,0,0
X300142.SZ,0,0.160449279280133,0,0,0,0,0,-0.0402248336843197,0,0,0,0,0,-0.0666302113389915,0,0,0,0,0,0,0.258827439905841,0,-0.124264148018215,0,0,-0.0974020908637359,0,0,0,0,0,0.391952335036121,0,0,-0.0278660333480653,0,0,0,0,-0.043667541725749,0,0,0,0,0,-0.046118334103509,0,0,0.116939602073806,0,0,0,0.0128383857964301,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,-0.00454024583922367,0,0.166698741035049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259627051550835,0,-0.0105487975385217,-0.0734732710647392,0,0,0,0,0,0,0,0,0,0,0,0,-0.170939862813738,0,-0.0279279263301369,0,0,0,0,0,0,0,0,0,0,0,0.0166830473259938,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0.0455594813743962,0,0,0,0,0,0.231085976200083,0,0,0,-0.2443998237867,0,0,0,0,0,0,0,0,0,0,0.479485792928151,0,0,0,0,0.139468391797881,0.184686032370968,0,0,0.0644803832445327,0,0,0,0,0,0,0,0,0.208909225791029,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0.158591314004528,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375071572566456,0,0,0,0,0,0,-0.0266433990073576,0,0,0,0,0,0,0.0177070736144507,0,0.0281338271497557,0,0,0.0648938442039271,0.105993087323919,0,0,0.14634652867685,0,0,0,0.346673334427795,0,0.148759408761038,0,0,0,0,-0.0608258019128127,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.133575992927108,0,0,0,0,0,0,-0.00316787840997814,0,-0.0926586113851437,0,0,0,0.200171527606072,0,0,0,0,0,0,0,0,0,-0.239114717668969,0,0,0,0.0184644578929235,0,0,0,0,0,0,0,0,0.150700270990922,-0.110900711929993,0,0.206534026167515,0,0,0,-0.137629523739452,-0.0548614665542906,0,0,0,0,0,0,0
X600460.SH,0,0.0135395032160352,0,0.0402575311718305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235318725970544,0,0,0,0,0,0,0.127242709047392,0,0,0.0307775910617887,0,-6.93889390390723e-18,0,0.469423779338067,0.13537991848983,1.73472347597681e-18,0,0,0,0,0.0118334657861181,0,0,0,0.182932155392614,0,0,0.0153190782705817,0,0,0,-0.0790674808609972,-0.0409519721056759,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111636643811173,0,0,0,-0.0188945972054066,0,0.0437524818929795,0,0,0,0,0,0,0.144142637155538,0,-0.0438658086740459,0,0,0,0,0,0.0197451397487316,0,0,-0.0371242896957166,0,0,0,0,0,0,0,0,0,0.118956890216762,-0.00977858504178799,0,0,-0.0222792245143489,-0.0126863100811313,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0629244955123436,0,0,0,-0.168797645540571,0,0,0,0,-0.190781971959847,0,0,0,0,0.0347866963906871,0,0,0.013032284421447,0,0,0,0,0,0,0,0,0,0.0150661393228425,0,0,0,0.0381553152222453,0,0,0,0,0,0.0223127314352493,0,0,0,-0.298873126634204,0,0,-0.104686124461409,0.0406470378581562,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.206662223745733,0,0,0,0,0,0,0,0,0,0.248230265241247,0,0,0.350259523643578,0,0,0,0,0,0,-0.0894172243811241,0,0,-0.0394059196676692,0,0,0,0,0,0,0,0.207487391578842,0,0,0,0,0.106790382006704,-0.313834424667115,0,0,0,0,0,0,1.16655069643767,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.332125355014941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416836407956375,0,0,0.117222529531625,0,0,0,0,0,0,0,0,0,0,-0.23290613956745,0,0,0.775948893965555,0,-0.21740594234226,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.192647928253275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16804457887216,0,0,0,0.0143534896768301,0.0352264563768418,0.303670893347764,0.166904978663219,-0.10555394842132,0,0,0,0,0,0,-0.00394522274237941,0.00845227070028732,0,0,0,0,0.10542035372695,0,0.0306495017299727,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0337563980301206,0,0,0,0,0,0,0,-0.0786377262521937,0,0,0,0,0,0,0,0,0,-0.0887416967602092,0,0,0,-0.0200759335214265,0,0,0,0,0.0903300855656265,0,0,0,0,0,-0.0439651558525461,0,0,0,0,1.0842021724855e-19,0,0.00720063118582692,0.0200697387838022,0.0693759716004754,0,-0.0597962774934693,0,-0.036933875332184,0.0237077484254337,0.00857194036668168,0,0,0,0,0
MKvol,0,0,0,0.00145706636232955,0,0,0,0,0,0,0,0,0,-0.000760396842565679,0,0,0,0,-0.000309782854396495,0,0,0,-0.00233340362754294,-0.00132048872519562,0,-0.000120250953004291,0,0,0,0,0,0,0,0.00218101585188107,0.0023115506239258,0,-0.00505351073212084,0,-7.42608255808485e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153367213467818,-0.000104560538646226,0.00155472737885097,0.00170025508733748,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00712554369301608,-0.0103195259977472,-0.00472047119387113,0,0,0,0,0,0,0,0,0,-0.00617139842941764,0,0,0.00150859156655958,0,0.00179768847251371,0.00155196608231354,0,-0.000766019030412255,0.00167614095803634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00907163906092349,0.00213677228479265,0,2.71050543121376e-20,0,0,0,-0.0131542709146793,0.0130832444183443,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,2.34611718985925e-05,0.00319123568167449,0,0,0,0,0,0,0,0,-0.0154750262948481,0,-4.33680868994202e-19,0,0,0,0,0,-0.00804016664079747,0,0,0,0,0,0,0.00203382261238953,0,0,0,0,0,0.0120556136272611,0,-0.0195071661173831,0.0051462006662103,-0.00760015648040172,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00645253230065151,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00970010057532772,0,0,0,0,0,-0.011057245600209,0,0,0,0,-0.0104573425223733,0,0,-0.00531137197861868,0,0,-0.00345442955193717,0.00182972622958141,0,0,0.00283933594238284,0,0.00556409341812155,0,0,0,0.00297265339893627,0,-0.0155524196461985,0,0,0.00469906574140691,0,0,0,0,-0.00276608436367802,0.00641911272180205,0,0.0136699278767066,0,0,0,0,-0.0169971777091414,0,0,0,0,0,0
