,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X002304.SZ,X600104.SH,X600690.SH,X000651.SZ,X300014.SZ,X002371.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002241.SZ,X000625.SZ,X600703.SH,X002129.SZ,X000063.SZ,X003816.SZ,X002049.SZ,X000338.SZ,X000596.SZ,X601877.SH,X000661.SZ,X002179.SZ,X600460.SH,X600089.SH,X000100.SZ,X600741.SH,X300142.SZ,X002074.SZ,X002236.SZ,X000799.SZ,X600779.SH,X601799.SH,X000157.SZ,X600884.SH,X600702.SH,X600584.SH,X000733.SZ,X002007.SZ,X600183.SH,X002414.SZ,X000800.SZ,X002180.SZ,X600563.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.445986626821429,0,0.0725196535945294,0.0211588698711537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335665483309158,0,0,0.022324288138612,0,0,-2.71050543121376e-20,0,0,0,-0.00940913435655753,0.0427680564435069,0,0,0,0,0,0,0,0.0177635255392985,-0.084374980547816,0,0.0118040122740195,-0.0203012503338052,0,0,0,0.0108643965066477,0,0
X000858.SZ,0,0,0,0.22616326855392,0,0,0,0,0,0,0,0,0,0,0,0,-0.114873492876233,-0.0428522865841894,0,0,0,-0.0431597577171175,0,0,0,0,0.156221313806396,0,0,0.0377189379856648,0,0,0,0,0,0.262261031187038,0.109478404351475,0,0,0,0,0,0,0,0,0,0,-0.0357133643835383,0,0,0,0,0.0189603387187399,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.00982588594334258,0.0728773505913994,0,0.104703895676136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0219718617336469,0.106675866212069,0,0,0,0,0.090819402343283,0,0,0,0,0,0,0,0,0,0,0.0178818406115429,0,0,0.0216787833981294,0.00214878696678236,0,0,0,0.0298420414015691,0,0
X600809.SH,0,0.0732982345702527,0,0,0,0,0,0.177725289713625,0,0,0,0,0,0.0343007031459248,0,0,-0.0944280958947101,0,0.0232343242360425,0,0,0,-0.059623435168112,0.00723318638643071,0,0,0,0,0.0395957343347944,0,0,0,0,0,0,0.497684455315664,0,0.16524324317947,0,0.0242947964399786,0.108410124066728,0,0,0,0,0,0,0,0,-0.040810230448878,0,-0.00391137136169386,0,0,0,0,0,0,0
X000568.SZ,0,0.196755373519185,0,0.165600232769525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00437601121754688,0,0,0,0,0,0.141795439168694,0,0,0,0,0,0,0,0,0,0,0.17258419393236,0.0832616428653068,0,0,-0.107435582863708,0,0,0,0,0,-0.0572599737956797,0,0,0,-0.0287006112843514,0,0.0467473415710014,0,0,0,0,0.047831355157165,0,0
X600276.SH,0,0,0,0.304263587706098,0,0,0,0.076414313983022,0,0,0,0.14902263777199,0,0,0,0,0,0.0892383867679992,0,0,0,0,-0.0338599599337468,0,0,0,0,-0.0903044780237487,0,0,0,0,-0.0516628562366613,0,0,0.23421642474119,0,0,0,-0.208165838948352,0,-0.26257384868779,0,0,0,0,0,0,0,0,0,-0.0273531714077986,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0841522293369844,0.129764427762163,0,0,0.230930762568145,0,0.180035735662012,0,0.143680821871965,0,0.0235609584745799,0,0,0,0,0,0,-0.298660830293983,0.182326267030399,0,0,0,0,0,0.0679574990194804,0.0803355996688838,0,0,0,0.107600583490262,-0.03559404211152,0,0,0,0,0.0622440638191553,0,0,0,0,0,0,0,0,0.0339094515612292,0,0
X002304.SZ,0,0.119729369075329,0,0.252727093200206,0,0,0,0,0,0.148698005138843,0,0,0,0,0,0,0,0,0,0,0,-0.140170660784516,0,0,0.0808349425990612,0,0,0,0,0,0,0,0.0220639837634473,0,0,0.133674684102453,0.00282462514984581,0,0.0379009544959205,0,0,0,-0.00715667985839386,0,0,0,0,0,0,0,0,0.0152547702149012,0,0,0,0,-0.0422542747190658,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0570613850698692,0,0,0,0,0.0162528909379794,0,0,0,0,0,0,0.028373632559044,0,0,0,0,0,0,0,0,0,0,0,0.00980088347851774,0,0.0907563919756209,0,0,0,0,0,0,0,0.0131488502979841,0.132358735267773,0,0,0.0525669188127245,0,0.0253508369894116,0.00240910587966569,0,0,0,3.46944695195361e-18,0,0
X600690.SH,0,0.0518131357754679,0.059461606575847,0,0,0,0,0.187619549531719,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129114415515728,0.0376671507511103,0,0,0,0,0,-0.0178464471866475,0.0173901248135263,0.20344447901821,0.0313886525391174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916319487482128,0,0.0259166427931152,0,0.00671740451956415,0,0,0,-0.0466035252459915,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0309395146975589,0,0,0.0421678266752951,0,0,0,0,0,0,0.0318654588540978,0.166851114851432,0,-0.0485567130375174,0,0,0,-0.0767681147610244,0,0,0,0,0,0,0,0,0,-0.069198384201272,0.0723438148098854,0,0,0.0493793206584365,0,0,0,0,0,0,0,0,0.0624884175927881,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626044053585442,0,0,0,0,0,0,0,0,0,0,0.0043817110637222,0.184514935004551,0,0.108566685256335,0,0.0979089627479838,0,0,0,0,-0.0502151004341488,0,0,0,0.0348351555861038,0,0,0,0,0,0,0,0,0.0759187543628252,0,0,0,0,0.230972844276645,0,0
X002371.SZ,0,0,0,0,0,0,0,-0.00792335196228074,0,0,0,0,0,0,0,0,0,0,0.204910189709101,0,0,0,0.409191936132432,0,-0.378842757093773,-0.114900497702078,0.237266306500646,0,0.250384715379781,-0.00184521501491345,0,0,0,0,0,0,0.18784343720239,0,0,0.266460064099019,0,0,-0.159045644143716,0,0,0,0,0,0,-0.22422757183296,0,-0.00931467832889086,-0.0238064709426708,0,0,0,0.0865779288230544,0,0
X600031.SH,0,0,0,0,0,0,0.194936995432707,0,0,0,0,0.0986533219562787,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0832229424178674,3.46944695195361e-18,0,-0.0452816547525137,-0.0675831759329851,0,0,-0.0244900023993535,0,0,0,0,0,0.692399422497183,0.0514142327432058,0,0,0.173830668005241,0.00616249728223325,0,0.0766438247592594,0,0,0.0293394759300395,0,0,0,0.0131697409763053,0,0,0,0.0149390970852379,0,0
X000725.SZ,0,0,0,0,0,-0.104696213761283,0,0,0,0,0,0,0,0,0,0,0,0.126449389048309,0,0,0,0,-0.0881830266407793,0.0997623349177787,0,0,0,0,0,0,0.308850982480189,0,0.0785114215966114,0.0303589541398161,0,0,0,0,0.0747807971930595,0,0,0,0,0,0,0,0,0,-0.0125242070926957,0.0811835710219463,0.0169461128936483,0,-0.0129276803041842,0,0,0,-0.022763741925094,0,0
X300124.SZ,0.239572845268664,0,0,0,0.0358718336243035,0,0,0,0,0,0,0,0,0,0,0,-0.0132448477184309,-0.0983106608501313,0,-3.46944695195361e-18,0,0,0,0.446415238343764,0,0,0,0,0,0,0,0,0.112950856132014,0.129874821566129,0,0,0,0,0.0919068379450335,0,0,0,0,0,0,0.219790800538507,0,0,0.10492471795676,-0.164541301664113,0,-0.106037727286827,0,0,0,0,0.051945200455152,0,0
X002241.SZ,0,0,0,0,0,0,0.470429482437592,0,0,0,0,0,0,0,0,0.0539916227788885,0,0,0,0,0,0,0,0,0,0.0365642863787899,0,0,0.120966856052718,0.144237259057932,0,0,0.0537674331757401,0,0,0,-0.053050732273512,0,0,0,0,0,0,0,0,0,0,0,0,0.139973653742417,0,0,0,0,0,0,-0.111327762896913,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0981160273616418,0.032470037994957,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.07634384551359,0,-0.0729935993692152,0,0,0,0,0,0,0.0687301791752568,0,0,0.238919388933474,0,0,0.0105422791613409,0,0,0,0.028057950260569,0,0,0,0.0983122970492325,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.251176653374571,-0.0361184318070324,0,0,0,0,0,0.00250877999800187,0,0,0,0,0,0,0.0510896966817138,0,0,0,0,0,0,0,0,0,0,0.0952841473030433,-0.0129188980486653,0,0,0,0.296133268305025,0,0,0,0,0,0,0.0593926798895654,0,0,-0.0368912886354089,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00880180992693584,-0.146734927216897,0,0,0.0217034215289279,0,0.000731800668019603,0,0,0,0,0,0,0.205216048922832,0,0,0,0.184567872429399,0,0,0.190870693400009,0,0,0,0,0,0,0.156349327286204,-0.0667218747356188,0,0,0,0,0,0,0,0,0,-0.0912656471390905,0.0172101944774556,0,0,0,0,0.0412535834268042,0,0
X000063.SZ,0,0,0,0,0,0.0711984409666533,0,0,0,0,0,0,0,0,0,0.449719220362541,0,0,0.221240080470182,0,0,0.0830199520647552,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.258169213741667,0,0.123222337078016,0,0,0,-0.0207648771329978,3.46944695195361e-18,0.0479554424991031,0,0,0,-0.0389461831257281,-0.147773474640682,0,-0.0169083283266401,-0.00459811204527527,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0510339743075183,0,-0.255330887263674,0,0,0,0,0,0,0.0613557340470894,0,0,0.000719259605032543,0,0.067052746678455,0,0,0.0700407251414927,0,0,0,0.0424344651687822,0,0.0776162891027598,0,0,0,0,0,0.0550065148650119,0,0,0.141407975590434,-0.0480197168012662,0,0,0,0,0,0,0.163455471574287,0,0,0.185767709113018,0,0,-0.0563621955285887,0,0,0,-0.129915321199337,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.476104796871824,0,0,0,-0.132319895870881,0,0,0,0,0,0,0,0,0.048342053840407,0,0.0768445041332885,0.0257692594338342,0.064002368438716,0,0,0.0569822908595187,0,0,0,0,0,0.111041045012271,-0.170685664928337,0,0,0.288532400162003,0,0,0,-0.476897728273885,0,0,0.179758973950101,0,0,0.0533165800275391,0,0,0,-0.145238780114703,0,0
X000338.SZ,0,0,0,0.0418974140516541,0,0,0,0,0,0,0,0,0,0.0802473841333933,0,0,0,-0.10002835164529,0,0,0,0,0,0,0,0,0,0,0,0.0073200379997336,0,0,0,0,0,0.02201524636571,0,0,0.0746462530882882,0,0,0,0.114753806849096,0,0,0.287463654432729,0.423976948679092,0,0,0,0,0,0.0168716157368712,0,0,0,0.0349077753743422,0,0
X000596.SZ,0,0,0,0,0.383246633113153,0,0,0,0,0,0,0,0,0,0,0,0,0.135302438366195,0,0,0,-0.00470427459360893,0,0,0,0,0.0853366663221433,0,0,-0.0716720076481397,0,0,0,0,0,0,0.141521150445548,0,0,0,0,0,0,0,0,0,0,0,0,0.0140417183511931,0,0,0.011548811347591,0,0,0,-0.0186799332884181,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458224881518052,0,-0.0591135645239743,0,0,0,0,0,0.0317606942931704,0,0.135301510644783,0,0.10856625452406,0,0.173381479535976,0,0,0,-0.253509242830554,0,0.446564798002024,0.0604247315721352,0,0.0644774162366128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0.365902040594717,0,0,0,0,0,0,0,0,0,0.147298304022657,0,0,0,0,0,0,0.0185152086297726,0,0,0,-0.0700794748664714,0,0,-0.00821105177250172,0,0,0,0,0,0,0,-0.454499291047502,0.0738582365073115,0.20596020876124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401352949363468,0,0,0,0.0353045159252563,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0888970739699896,0,0,0,0.065773914255626,0.000249074079905527,0,0,0,0,0,0,0,0,0.0550723720628935,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0803506703126555,0,0,0.0854938155535039,0,0,0,0,0,0.057952648619948,0.156985476637132,0,0,0.0220704832175423,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0.0396359781372672,0.214964425646336,0,0,0,0,0,0,0.256183467406475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210294072226722,0,0,0,0.257981794987019,0,0,0.207658292605226,0,0,0,0,0,0,0,0,0,-0.0137584249076377,-0.00843330767263848,0,0,0,0,0.068220108864298,0,0
X600089.SH,0,0,0,0,0,-0.152993320001531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177159242702061,0.291849481152415,0,0.0930063753162909,0,0,0,0,0.312102021912082,0.282706056187183,0,0,0,0,0.0242569244276174,0.0192674618767975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171523311965372,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0142382731144541,0,0.525962815693966,0,0,0.0142911837416127,0.00261341405699064,0.0191326301878721,0,0,0,0,0.0411770653130368,0,0,0,0,0.0351756194504093,0,0,-0.0208921593218186,0.0607678771560037,0,0,0,0,0.068588662528009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182901183017698,0,0,0,-0.0332659890452981,0,0
X600741.SH,0,0.0545743770033904,0,0,0,0,0,0,0,0.0372961137380618,0,0.0220561681781891,-0.120848674437955,0,0,0,0,-0.0311459494993737,0,0,0,0,0,0,0,0,0,0,0.168520058019967,0,0,0,0,0,0,0,0.00558026562200766,0,0.23418928159394,0,0,0,0.133251399172058,0,0,0,0,0,0.054786919844326,0,0,0,0.0291422793281402,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.209244570721327,-0.203512900668584,0,0,0,0,0,0,0.220955685722827,0,0,0.252461018395173,0.351243490054994,0,0,0,0,0,0.014405163680864,0,0,0,0,0,0,-0.0415200106003585,0,0,0,0,0,0.0039531992954945,0,0,0,0,0,-0.486155317812096,0,0,0,0,0,0,0,0,0.0139102777260327,0.125818015429521,-0.0249716442204292,0,0,0,0.152785593391526,0,0
X002074.SZ,0,0,0,-0.0925128150019565,0,0,0,0,0,-0.0319371163371746,0,0,0,0,0,0,0.212893108710298,0,0,0.00183688439194091,0,0,0,0,0,0.113884894632801,0,0.0435935042276789,0.151374400130758,3.46944695195361e-18,0,0,0.0952327908297773,0,0,0,0,0,0,0.285089150537618,0,0,0,0,0,0,0,0,0.0591172472593118,0,0,0,0.0346666584386991,0,0,0,0.134921162691148,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155278781817476,0.0981991029403969,0,0,0,0,0.104634506622099,0.126486494527039,0,0,0,0,0,0,0,0.0445236576645644,0,0,0,0,0,0,0,-0.0260835785675212,0,0,0,0.0078955809244039,0,0,0,-0.00392547859155011,0,0
X000799.SZ,0,0.0753330645582449,0,0.654120396328598,0.230377612426502,0,0,0,0,0,0,0,0,0,0,0.0753567943358168,0.150850949984817,0,0,0,0,0,-0.00847931372264959,0,0,0,0,0,-0.0282450275104597,0,0,0,0,0.031420145283205,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.0214022710393167,0,0,0,0,0,0,0,0,-0.00637459510112881,0,0,0,0,-0.0673238024384416,0,0
X600779.SH,0,0.474345648235302,0,0,0,0,0,0.0602534473876676,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446677583214152,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.142866894967443,0,0,0,0,0,0,0,0,-0.0209335654953177,0,-0.00791121982488411,-0.0569080193758209,0,0,0,-0.0241312464207157,0,0
X601799.SH,0,0,0,0.107565950033911,0,0,0.0103398577088743,0,0,0,0,0.0288179344539377,0,0.033782579650902,0,0,0,0,0.261376451489882,0.0834267482430774,0.150157453908657,0,0,0,0,-0.107004345826547,0,0,0.0185436704798251,0,0,0,0,0,0,0,0,0,0,0.175298369471813,-0.138486107408588,0.105858804873066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381698227771934,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0803553027908957,0.50715049824288,0,0,0,0,0,0,0,0.0239573919267006,0,0,0,0,0,0,0,0,0,0.082512451416288,0,0,0,0,0,0,0,0,0,0,-0.122444338248338,0,0,0,0,-0.0117874295013,0,0.0867566514586878,0,0,0,0,0,0,0.000122916063682625,0,0
X600884.SH,-0.272126676311128,0,0,0,-0.124258817804388,-0.177178111538721,0,0,0,0,0,0,0.146395414209544,0,0,0,-0.120075610547228,0,0,0.176822847379672,0,0,0,-0.13164332876934,0,0.181648144024608,0.118491372937778,0.00856549747588843,0.0365286261762209,1.73472347597681e-18,-0.242050575052993,0,0,0.327036154598124,0,0,0,3.46944695195361e-18,0.34843509849499,0,0,0,0,0,0,0,0,0,0,0,0,0.0198478907454938,0,0,0,0,0,0,0
X600702.SH,0.145411058628114,0,0,0,0,0,0,0,0,0.0740009088714028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776334773377692,0.0548171748371042,0,0,0.149294565699218,0,0,0,0,0,0,0.530339066380617,0.267754133383165,0,0,0,0,0,0,0,0,0,0,0,0.0457714638302142,0,0,-0.051216683192379,0,0,0,0,-8.67361737988404e-19,0,0
X600584.SH,0,0,0.0189255666168241,0,0,0,0.04576590968258,0,0,0,0,0,0.114802351144277,0,0,0,0.0599402234143802,0,0,0,0,0,0.00581997447212456,0,0,-0.0431032174837649,-0.0646402368189595,0,0.345591506795946,0,0,0,0,0,0.150690341341305,0,0.00661325979898107,0.0531434900208507,0,0,0.0489082253666182,0,0,0,0,0.0161476119663787,0,0,0,0,0,0.0107853795249897,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571577631570288,-0.118821054969475,0,0,0,0,0.248969090494271,0.0321819469396388,0,0,0,0.0470759895450332,0,0.183667501866214,0,0.270717224989333,0,0.0945443231710847,0,0,0,0.132070335454547,0,0,0,0,0,0,0,0,0,0,0,0.154344468107915,0,0,0,0,0,0,0.00378081373079224,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.238824310329474,0.133857131053117,0,0,0,0,0,0.0653207749580382,-0.0937914109388154,0,0,0,0,0,-0.0025775490015785,0.33428224208837,0,0,-0.152473481376622,0,-0.23330090806361,0.0184571841007094,0,0,0,0,0,0,0,0,0,-0.10797419233683,0,0,0,0,0,0,0.0404556042194346,0,0,0.103172552875191,0,0,0,0.203302560390067,0,0
X600183.SH,0,0,0,0,0,0,0.0244917314978608,0,0,0,0,0.0151071741519348,0,0,0,0.293180170765186,0,0.127706725201999,0,0,0,0,0,0,-0.0360366471405804,0,0.128947305074856,-0.203504243881108,0,-4.33680868994202e-19,0,0,-0.0248489207319616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304750255273642,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,-0.232431137340213,0,0,0,0,-0.163040847743499,0,0,0,-0.139768052926736,0.150209331859726,0,0,0,0,0,0.418557328071908,0,0,0,0,0.0759340505294816,0,0,0,0,0,0,0,0,0,0,0.0956374538505368,0,0.0752583007229665,0.0632504894079946,0,0,0,0.193555594501438,0,0,0,0,0,0.0310222955861957,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,-0.0103410159291662,0.0232747444964027,0,0,0.0664779155513543,0,0,0,0,0,0.160418427692417,0,0,0,0.0224110839037794,0,0.0975194743691477,0,-0.0710295146364669,0,0,0,0.103824466877869,0,0.356944571575265,0,0,0,0,0,0,0,0,0,0.0489677581917034,4.33680868994202e-19,0,0,0.0545029959266189,0,0,0,0,0,0,0,0,0,0,0,0,0
