,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600031.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X000338.SZ,X600271.SH,X002456.SZ,X002236.SZ,X600118.SH,X600177.SH,X002085.SZ,X000157.SZ,X002426.SZ,X600372.SH,X002007.SZ,X600867.SH,X002292.SZ,X300124.SZ,X300003.SZ,X000559.SZ,X600089.SH,X002294.SZ,X601877.SH,X002180.SZ,X600522.SH,X002506.SZ,X002508.SZ,X002074.SZ,X000981.SZ,X000623.SZ,X000050.SZ,X600498.SH,X300136.SZ,X000869.SZ,X000536.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0.132586121264435,0,0,0,0,0.177831217299931,0,0,0,0.0533286217561642,0.056175636738258,0,0,0.0459605482639704,0,0,0,0,0,0.124239100827277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480636986849953,0.0973766329162197,0,0,0,0,0,0,0,-0.105028561696694,0,0,0.085694326807122,0.00610574343378592,0,0,0,0,0,0
X600741.SH,0,0.0217541050167706,0,0.0100159256007313,0,0,0,-0.0664877072602571,0.145529749520373,0,0,0,0.0194897348993647,0,0,0.0747643045499383,0.0236122671735631,0,0,0,0,0,0,0,0,0,0.115423911399059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237964194237921,0,0.171907840338134,0,0,0.0444656440876311,-0.030453202277996,0,0,0,0,0,0
X600703.SH,0,0,0,0.0614534065392464,0,0,0,0,0.363447811851575,0,0,0,0,0.0595583296368941,0,0,0,-0.109182197080139,0,0,-3.46944695195361e-18,0,0.0662475482277549,0,0,0,0,0,0,0,0,0,0,0,0.210764118974894,0,0,-0.0111836268842927,-0.0160740152861472,0,0,0,-0.0960123770576569,0,0,0,0,0,0.100433995043898,0,0,0.0382361671252479,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0673691798354215,0,0,0,0,0.130440714637068,0,0,0.0369763447140595,0,0,0,0,0,0,0,0,0,0,0,0.110847454018181,0.45394745357523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141536012975777,0,0,0,0,0,0.265405509783154,0,0.00221537184496246,-0.0178557292668927,0.0781860422925118,0,0,0,0,0
X000568.SZ,0,0,0,0,0.369539029470224,0.104956550648241,0,0,0,0,0,0,0,0,0,0,0,0.00316125775229696,0,0,0.0709304520121588,0,0,0,0.0626494248936619,0,0,0,0,0,-4.33680868994202e-19,0.0454533128861275,0,0.106086397857959,0,0.000943965148066784,-0.0226863445564086,0.081838850788757,0,0,0,0,0,0.0188713844975087,0,0,0,0,0,0,-0.0415647168700836,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.008680587905882,0,0,0,0,0.0498887321719889,0.23020681030179,0,0,0,0,0,0.0617260064705598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152700477906094,0,0.0294900925089563,0,0,0.049866810008258,0,0,0,0,0.0220433655546497,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0.0324761430557275,0,0,0,0,0,0,0.00128695370461723,0,0,0,0,0.0703873708619069,0,0,0,0.14431624106991,0,0,0.128864144999753,0,0,0,0.122340646120162,0,-0.0153404428148,0,0,0,0,0,0,0,0,0,0,0.165117072778427,0,-0.0698413935661839,0,0,-0.179115919869124,0,0,0.126880803924414,0,0,0,0,-0.0109522225487019,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.248355819602485,0,0,0,0.0229327416277264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114763731080931,0,0,0,0,0.209082396266623,0,0.108311964926589,0,0,0,0,-0.542520225559663,0.0625774836110136,0,0,0,0,0,0,0,0.392260990340839,0.201520440405548,0,0.214776312655338,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.26960833770338,0,0,0,0,0,0,0,0,0,0,0.34304047439299,0,0,0,0,0,0,0.0511458931795105,0,0,0.513258334391882,0,0,0,0,0,0,0.10876299282683,0.334335357709047,0.176417199672209,0,-0.103667449912549,0,0,0.180031452641673,0,0.04809044784889,-0.0145738669113734,0,0,0,0,0,0,0,-0.0673061131122997,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.00344729523875243,0,0,0,0,0,0,0.0461775961890681,0,0,0,0,0.0692172887419193,0.110275389204321,0,0,0,0,0,0.0256838636155572,0,0,0,0,0,0,0,0,0.046481733497876,0,0,0.0106399678500178,0,0,0,0.0322139125718637,0,0,0.0590867156681118,0,0.02030867754622,0,0,0,0,0,0,0
X002456.SZ,0,0.20632698787759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241820828440837,0.1909606977226,0,0,0,0,0,0,0.0257536192248405,0,0,0,0,0,0,0,0,0,0,0,0.0246298948068336,0,0,0,0,0,0,-0.0349044285304565,0,0,0.173918274051097,0.42699478770653,-0.0680231026895853,0,-0.00231167231605481,0,0,0,0,0,0,0
X002236.SZ,0,0,0.0887013929701238,0,0,0.145174174157991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111345732843212,0,0.0183347646291623,0,0,0,0,0,0,0,0.22127940298741,0,0,0,0,0,0.0377086004486371,0,0,0.162180793180285,-0.12517325833536,-0.330473004061909,0.0460107143160071,0,0,0.0660365376619452,0.0891958093528852,0,0,-0.12440249035287,0,0,0,0,0,0.0116034838457648,0,0
X600118.SH,0,0,0,0.204373189991949,0,0,0,0,0,0,0.0849215013486172,0,0,0.0504305470523512,0,0,0.0164940600433135,0,0.140738915252435,0,0,0,0,0,0.00472178349286126,0,0,0.171059504313956,0,0.13807283635067,0,0,0,0,0.0594418751917903,0,0,0,-0.0682493140769285,0,0,0.165306956175123,0,0,0,1.38777878078145e-17,0,0,0,0,0.0441480608993983,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0.103505121779366,0,0,0.135551221319908,0,0,0,0.0690149002837196,0,0,0.028058768237333,0,0,0,0,0,0,0,0,0.0667654310406005,0,0,0,0,0,0,0.0492013330735215,0,0.0922002263920816,0,0,0,0,0,0,0,0,0,0.0699554346808498,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X002085.SZ,0,0,-0.126593730729361,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.186514915285866,0,0,0,0,0,0,0,0,0,0,0,0,0.0958122276396954,0,0.299877519172236,0.0435230635334227,0,-0.0193018328144304,0,0.0550931308965663,0,0,0.265678175469791,0,-0.0274295843688969,-0.0200664354387012,0,0,0,0,0,0
X000157.SZ,0,-0.00368496887546357,0.108662963350201,0,0,-0.102343436933119,0,0,0,0,0,0,0.0376033170147033,0.443941380136,0,0,0,0,0.0859242527490112,0,0,0,0,0,0,0,-0.0347357204186419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408029927352939,0,0.0239465298262418,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04101570086675,0,0,0,0.0728458543348587,0,0,0,0,0,0.161589448712637,0.00971913735595022,0,0.487975028991414,0.0937375620591067,0,0,0.160950829568903,0,0,0,-0.282204091149446,0,0,0,0,0,0,0.0583279777767768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0.042379322035036,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0895463271917519,0,0,0,0,0.0626821441310635,0,0,0,0.117083134615185,0,0,0,0,0,0,0.120646369534476,0,0,-0.0320146143827699,0,0.0737164581898788,0,0,0.0542897677384354,0,0,0,0.0450761959773641,0,0.0901151282312165,0.0636373236965508,0,0,0.0307095489009355,0,0,0,0,0,0
X002007.SZ,0,0,0.0635676177622578,0,0.0494878875546995,0,0,-0.0246178142027014,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.123833845505076,0,0.0338720248434771,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0703991149410099,0,0.45999901792946,0,-0.0459157399481142,0,0,0,0,0,0,0
X600867.SH,0,0,0.016701113943874,0,0,0,0,0,0,0.0268269746672719,0,0,0,0,0.0175910185560436,0,0,0.178193991052412,0,0,0,0,0,0,0.00688078679722101,0,0,0,0,0,0,0,0.0681979077853549,0.127562055993278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164431954361978,0,0.155083203494291,0,3.46944695195361e-18,0,0,0,-0.00850366593718289,0,0,0,0,0,0,0.0835387969022692,0.0553689323646524,0.514151392510171,0,0,0,0,0,0.0357657507638501,0,0.177599471624638,0,0,0,0,0.0885104606851968,0,0,0,0.00280293062011634,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127804974796255,0,0,0.0749200600530536,0,0.0813642862233832,0,0,0,0.0203923836904382,0,0,0,0,0,0,0,0,0,0,0,0.0299123571284789,0,0,0,0.0784228582999123,0.105516635619433,0,0,0.171592559544804,0,0,0,0.0279183514991164,4.33680868994202e-19,0.0194186357142561,0,0,0,0,0
X300003.SZ,0,0,0.00522638199149364,0.178092201352358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879782880081566,0,0.00137646306760613,0,0,0,0.168721601500524,0,0,0,0,0,0.462842170805558,0,0,0.0639902557178438,0,0,0.0156732705485336,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0299585593652963,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0.140005191873114,0,0,0,0,0,0,0,-0.141870724926314,0,0,0,0.0511715001625656,0,0.134549028582693,0,0,0,0,0,0.0830439915470165,0,0,0,0,0.139048241389451,0.195990739416922,0,0.121148811141504,0,0,0,0,0,0,0.0586415090548861,0,0,0,0.00295926289760383,0,0,0,0.0343109716096017,0.135338580351016,0,0,0.0727081661564567,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166990206243536,0,0.119668515571715,0,0,0,0,0,0,0,0,0.0313574148495817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093363832491805,0,0,0,0,0,0,-0.152559771625633,0.0165213914363361,0.0318005079314962,0,0,0,0,0,0
X002294.SZ,0,0.165765136634504,0,0,0,0.106360581562549,0,-0.0643753418448644,0,0,0,0,0,-0.0359983992180516,0.020878790999381,0,-0.03189944618162,0,0,0,0,0,0,0,-0.00604150961995238,0,0,0,0.264326052319817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121136478769933,0,0,0,0,0,0.0988863447492811,0,-0.0340833383387278,0.0514176431378581,0,0,-0.0279876330551829,0,0
X601877.SH,0,0.108396442606449,0.0480425984526806,0,0,0,0,0,0,0.0357453156750166,0.233206301029319,0,0,0,-0.101002570121189,0,-0.0121566343207233,-0.298442022222484,0,0,0,0,0,0.0484293892823095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243662699175614,0,0,0.520486342097645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0.163052021613696,0,0,0,0,0,0,-0.567747932736885,0,0,0,-0.291742153978088,0,0,0.168227194093785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682907210818947,0,0.560375881425876,0,0,0.0656361590130736,0.0837035872864093,0.00231828568777083,0,0,0,0,0,0,0,0,0,0,0,-0.15934504862539,0,0
X600522.SH,0,0,0,0.111034304866629,0.268464970784748,-0.0423536157789499,0,0,0,0.0566599971408265,0,0,0,0.0186791126238231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095639705550392,0.0278697412287385,0,0.0218277248072435,0,0.107924824040821,-0.018035271879543,0,0,0,0,0,0.156413337905962,0.181441196921839,0,0.0915700082423,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0.0733256003852944,0,0,0,0.0808470161821501,0,0,0,0,0.013498556215348,0,0,0,0.109102612444213,0,-0.03547823289515,0,0,0,0,0,0.280171749361708,0,0,0.244506980999389,0,0,0.0943128586150139,0,0,0,0,0,0.0505418412512402,0,0,0.0377428006082229,0.0462115800625699,0,0,0,0.0537570054065835,0,0,0,0,0,0,0
X002508.SZ,0,0,0.131947871201258,0.0635414950568744,0,0,0,0,0,0,0,0,0,0,0,0,-0.00870723056988702,0,0,0,0.0206318025187855,0,0,0,0.0703749601449582,0,0,0,0,0,0,0,0,0,0,-0.197230864126938,0.0599389449175648,0.0447978317052087,0,0,0,0,0,0,0,0,0,0,0,0,0.0372698283664168,0.0285021727870102,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115830726209254,0,0,0,0,0,0.184062562336662,0,0,0,0,0,0.0354950313627645,0.03107079516108,0,0,0,0,0,0.0208417268915776,0,0,0,0,0,0,0,0,0,0,0,0.193736958863903,0,0,0,0,-0.11327189207721,0,0,0,0,0,0,0
X000981.SZ,0,0,-0.0747725881743628,0,0,0,0,0.0662329854700692,0,0.193519029411812,0,0,0,0,0,0,0,0,0.214084812913117,0,0,0,-0.155878696306873,0,0.00387684186650855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113925954872997,0,0,0,0,0.218213020441567,0,0,0,0,0,0,0,0,0
X000623.SZ,0,0,0.110841854106838,0,0,0,0,0.280658189673804,0,0,0,0,0,0.0426280795154417,0.0463952573692098,0,0,0,-0.042381411369222,0,-0.214041183571625,0,0,0,0.116786133185737,0,0,0,0,0,0,0,0,0,0,0,0,0.0268212131722229,0,0,0,0,0,0,0,0,0,0,0.235484709315748,0,0.139010777815556,0.138917978424596,0,0,0,-0.780425948953908,0,0
X000050.SZ,0,0,0,0,0,0.0107381987672338,0,0,0,0.024950538720236,0,0,0,0,0.114710317638302,0,0,0.118520274507631,0,0,0,0,0,0,0,-0.102708358144617,0,0,0,-8.67361737988404e-19,0,0.00556967271965266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00981543126990842,0,0,0,-0.0135782238344679,0.0529140664405553,0,0,0,0.117672285235529,0,0
X600498.SH,0.468879814053365,0,0,0,0,0,0,0,0,0,0,0,0,0.00426891141133711,0,0,0.0386239098806825,0.0430228446562133,0,0,0,0,0,0,0.0219042377509506,0,0,0.170708397527978,0,0,0,0,0,0,0,0,0,0,0,0.0978840856895866,0,0.00523908285778574,0,-0.283015812356327,0,0,-6.93889390390723e-18,0,0,-0.127253371153166,1.73472347597681e-18,0.00936744982124033,0,0,0,0,0,0
X300136.SZ,0,0,-0.00108387976990909,0,0,0,0,0.0383990497745976,0,0,0,0,0,-0.106041564587622,-0.105782160726964,0,0.327514488648579,0,0,0,0.273828493725373,0.436575367301793,0,0,0,0,-0.0970233816034587,0,0.178206450691001,0,0,0.172577349325086,-0.577025167026034,0,0,0,0,0,0,0.27216412207644,0,0,0,0,0,0,0,0,0,0.334450402323707,0.0167205916934377,0.0815574738750511,0,0,0,0,0,0
X000869.SZ,0,0.0355187606087633,0,0,0.266050280279245,0,0,0,0,0,0,0.203978344142367,0,0,0,0,0,0,0,0,0.105528139237332,0,0,0,0.0391516167910186,0,0.0816343428834071,0.0491767158956415,0,0,0,0,0,0.125319302916849,0,0,-0.00918608906702537,0,0,0,0,0,0,0,0,0,-0.108957706886883,0,0.12301592238354,0,0.00599783219755203,0,0,0,0,0,0,0
X000536.SZ,0,0,0,0.181613432751376,0,0,0,0,0,0.145752215857871,0,0,0,-3.46944695195361e-18,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0834455260839575,0,0,0,0,0.320556131343192,0,0,-0.10135659322915,0,0.173576313191021,0,0,0,0,0,0,-0.0417018958877728,-0.0607202012419246,0,0,0,0,-0.076984304150967,0,0,0,0,0,0
Change_TY3M,0,0.0265462009889229,0,0,0,-0.153041307940216,0,0.0376723387414251,0,0.231675268454401,0,0,0,0.0290799462296873,0,0,0,0,-2.16840434497101e-19,0,0,0.0407369136585469,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0291330336289598,0,0,0,0,0.158835082112299,0,0,0,0,-0.00478988490085952,0.041379584108552,0,0,0,0.053421616751774,0,0,0,-0.0355128942798402,-0.00686458923760204,0,0,0,0.0608657860905252,0,0
Slope,-0.0956007099214412,0,6.93889390390723e-18,-0.072635285679497,0,0,0,-0.0213882487804085,0,0,0,0,8.67361737988404e-19,0,-4.33680868994202e-19,0,0.139734450464412,0,0,0,0,-0.250915766739954,0,0,-0.397797590949653,0.194905069421834,0,0,0,0,0,-0.126891315055473,0,0,0,0,0.0585583434286774,0,0,0,0,0,0,0,0,0.4252050780362,-0.454033811476515,0,0,-0.0862413466056107,0,0.494385022063851,0,0,0,0,0,0
TED,0,0,0.314772064898575,0.380539113040891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164916748785761,0,0,0,0,0,0,0,0,0,0,-0.189041065180828,0,0,0,0,0,0,0,0,-0.0207827175518504,0,-0.0564781919668646,0,0.530960559802322,0,0,0,0,0.060428341782025,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197708922310342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00543314733987683,0,0,0,0,0,0,0.0916610581266511,0.0585344331205665,0,0,0,-0.0969552709255109,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.00483516430228569,0,0,0,0,0,0,0,-0.00981289023564885,0,-0.0422331912279313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.306026932559057,0,0,0,0,0,-0.0690167625789189,0,0,0,0,0.050184204945655,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000766665934602659,0,0,0,0.00329753671163787,0,0,0,0,0,0,-0.00251263506682621,0,-0.00350083588317583,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00116201218071958,0,0,0,0,0,0.00249920048549857,-0.00336217244959263,0,0.00533819344022513,0,0,0,-0.00294689397209798,0,-0.00174363463279896,0,0,0,0,0,0.0430014037777171
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.00673539838074806,0,0,0,0,-0.00122763214529494,-0.00298206090599038,0,0,0,0,0,-0.00199430972112764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506817099071257,0,0,0,0,0,-0.52510020071886
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00466611722493727,0,0,0,0,0,0.00852253600476032,0,0,0,-0.00591613055745186,0,0,0,0,0,0,0,0,0,0,0,-0.00809627693393708,0,0,0,0,0,0,0,0,0,-0.00533614081129608,0,0,0.0148726678927875,-0.000128341062005345,0.0189431062552297,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.0105351872489499,0,0,0,0,0.0047173017422784,0,0,0,-0.00202554243235534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101679710682293,0,0,0,0.0271063527601278,0,-0.0494541901876429,0,0,0,0,0,0,0.0568947683708693,0,0,0,0,-0.737942961038519,0,0
