,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X300003.SZ,X600031.SH,X002236.SZ,X600867.SH,X002008.SZ,X600809.SH,X000063.SZ,X300124.SZ,X600271.SH,X002456.SZ,X000596.SZ,X601877.SH,X000661.SZ,X600566.SH,X000625.SZ,X600066.SH,X600487.SH,X002294.SZ,X000100.SZ,X002179.SZ,X002007.SZ,X000977.SZ,X300142.SZ,X000157.SZ,X300136.SZ,X002241.SZ,X002180.SZ,X000981.SZ,X000050.SZ,X000869.SZ,X600779.SH,X600498.SH,X002049.SZ,X600177.SH,X002508.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.247054565254413,0.129487217660341,0,0.00767134822501507,0,0,0,0,0,0,0.0173718106485571,0,0,0,0,0,0.010472764289783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545397958355701,0,0,0,0,0,0,0.103024010564667,0,0.0563613639196009,8.67361737988404e-19,0,0,0,0,0.00936714116052386,0.00610612514177531,0,0,0,0,0,0
X600104.SH,0,0,0.00264109777277263,0.0978588635307009,0,0,0,0,0.0291700144046882,0.0866609861542465,0,0.366472842832482,0.01764252964622,0,0,0.00927747462577619,0,-0.124921729752394,0.0956402946041046,0,0,0.043747691405627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155618011742087,0,0,0,0,0,-0.0702527792244714,0,0,0,0,0.0320051659718036,-0.0163983908729184,0,0,0,0.14788856859027,0,0
X002415.SZ,0,0,0,0,0,0,0.00139338806679443,0,0,0,0,0,0,0,0,0,0.351190324711202,0,0.0645695954970336,0,-0.0700948119900812,0.105349917075562,0,0,0,0,0,0.0993049280285865,0,0,0.0862423578757938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131192254860115,0,0,0,-0.0273933967600187,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.133790805516479,4.33680868994202e-19,0.171819744443663,0,0.28559185086841,0,0,0,0,0,0,0,0.126018484279482,0,0,0,0,0,0,0.00503815533655762,0.0270518977595828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502011948657505,0,0,0,0.045199704497747,0,0,0.0119942781078595,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0248288582079579,0,0,0,0,0.0806855330086093,0,0.205931140634098,0,0,0,0,0,0,0,0,0.209819965903128,0,0,0,0.0320292572511828,0,0,0,0,0,0,0,0,0,0,0,-0.0352686441785464,0,0,0.0252989857520904,0,-0.155743306895769,0,0,0,0.126275469854054,0,0,0,0,0.138346891629659,0,-0.064938065346866,0.153307508535048,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.218736329030562,0,0,0,-0.100637289321146,0.0135787714784056,0.232207185778654,0,0,0,0,-0.0356308748565623,0,-0.0513859948290647,0,0,-0.0758932115051182,0.154230186034102,0.235325684687426,0,0,0,0.148861242279781,0,0,0,-0.0829570323530065,0,0,0,0,0,0,0,0,0.181911493810903,0,0,0,0,0,0,-0.00536762016851511,0,0,0,0,0,0,0
X002304.SZ,0,0,0.188734283998932,0,0,0,0,0,0.2763610614899,0,0,0,0,0.013768468720468,0,0,0,0,0,0.328402967372798,-0.0829406399442646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256712448841272,0,0,0,0.0403746111478528,0,0,0,0,0,0,0.0322815479863711,0.0228066950817753,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185391454885402,0,0,0,0,0.0619961865822248,0,0,-0.269616852233214,0,0,0,0,0,0,0,0,0.0495867157306655,0,0,0.187854727678275,0,-0.114096801702799,0.0851109396043426,0.184740884881162,0,0,0.185472714051881,0,0,0,0.112750673199544,-0.0639686454419184,-0.00820370838039552,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.472684411687479,0,0,0.238320852919318,0,0,0,0,0,0,-0.0105616752850648,0,0,0,0,0,0.0308343095137166,0,0,0.0154547948007396,0.057216955564583,0,0,0,0,0,0,0,0,0,0,0,-0.0794545086746063,0.0207253240255851,0,0,0,0,0,0,0.0181905144915458,0,0,0,0,0,0,0,0.00971830991327032,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.134119410836339,0,0,0.187443051357943,0,0,0,0,0.0576557637516182,0,0,0,0,0,0,0.0112011127381861,0,0,0.00711616181560576,0.181885069912068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930240185263444,0,-0.0651579862457089,0,0,0.0415648255947161,0,0.0103447542741864,0.0273109812632994,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0285617917219592,0,0,0,0,0,0,0,-0.356332261839114,0,-0.0109939117335495,0,0,0,0,0,0,0,0.0319613921628579,0.499828197050078,-0.00931280446705733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195882529467465,0,0.22834529944942,0,0,0,0,0.0744687144080109,0,0.00112366503127134,0,0,0,0,0,0,0
X600741.SH,0,0.251491923324038,0,0,0,0,0,0,0.138510282716376,0,0,0,0.00601193039750814,0,0.00229743220136914,0,0.0233341764989002,0,0,0,0,0,0,0,0.0463897084963518,0.0324370854745379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689686978420778,0,0,0,0.0564675020225081,0,0.0687784472912502,0,0,0,0,0.0415134517993726,-0.0445074779105757,0,0,0,0,0,0
X002475.SZ,0,0.0311214124197581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208358447150659,0,0,0,0,0,0.589553136186124,0,0,0,0,0,0,0,0,0,0,0.0638158573584833,0,0,0,0.18126958203067,0,0,0,-0.0177265104837442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.119721300003016,0,0,0,0,0,0,0,0.289667250174644,0,0,0,0,0.0340144218832448,0,0,0,0,0,0,0,0.0975324939303848,0,0,0,0,0,0,-0.0215351157370751,0,0,0.0145891612654451,0,0,0.161073926190396,0,0,0,0.0674075140768262,0,0,0,0,0,0.0376399915705033,-0.0442523642647677,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.293644474062091,0,0,0,0,0,0,0,0.00889756535517866,0,0,0,0.170479384729147,0,0.00416563229055404,0,0,0,0,0,0,0,0,0,-0.00579426907174037,0,0,0,0,0,0,0.228523887017549,0,0,-0.0491467893099526,0,0,0.13123053991852,0,0,0,0,0,0,0,0,0,-0.0797892758293211,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0525251413522602,0,0,0,0,0,0,0,0.0463598004078487,0.00112754891930947,0,0.0732085488585514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149680063249015,0,0,0,-0.35206971517668,1.6940658945086e-21,0,0,0,0,0,0,0,0,0,0,0,0,0.0479288216437491,0,0.094663556986814,0.0165490608986476,0,0,0,0,0,0,0
X002236.SZ,0,0,0.6875923041877,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0354759211217457,0,0.21267515006173,0,0,0,0.193979405189963,0,0.0552941776444879,0,0,-0.0548825759960656,0.154100251984314,0,0,0,0,0,0,0,0,0,-0.182791470419663,0,0,0,0,0,0,-0.0688524484864625,0.0615262530251584,0,0,0,-0.411463389256154,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0257684545204662,0,0.262432584050946,0.0729962438819029,0,0,0,0,0.0700733255837806,-0.0401854235611411,-0.0511087688918503,0.0796366683391345,0.0335733915812812,0,0.386056591063529,0,0,0,0,0,0,0,0,-0.0945399384767009,0.193280724828792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0.106970374535176,0.224618604059814,0,0,0,0.0906881371905757,0,0,0,0,0,0,0,0,0,0.146845962543082,0,0,0,0,0,0.113365943050654,0,0,0,0,0,0,0,0,0,0,0,0.0646114712467351,0.103462564913261,0,0,0,0.226578463535798,0,0,0,0,0.148409408630003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0.0054482550722568,0,0,0,0.104396450032533,0,0.177291120740814,0,0,0,0,0,0,0.179791447068917,0,0,0,0,0,0,0,0,0,0,0.180321031797635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307525899995278,0,0,0,0,0,5.42101086242752e-20,0.00311554600527269,-0.0056039438797775,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.188278222343653,0,0,0,0,0,0,0,0,0,0,-0.117194252739404,0,0,0.0867192600861745,0,0,0,0,0,0,0,0,0,0.160491003358605,0,0,0,0.13934136012197,0,0.191318443154201,0,0.022543725133139,0,0,0.011057624624941,0,0,0,0,0,0.150972050291978,-0.0909834334348777,0,0,0,-0.797666115256954,0,0
X300124.SZ,0,0.11361696658728,0,0,0,0.209254776597631,0,0,0,0,0,0,0,0,0,0,0,-0.0247166729968827,0.211398211708266,0,0,0,0.100692915686033,-0.0194322919573938,0,0,-0.192085939604564,0,0,0,0,0,0,-0.119689821158538,0,0,0,0,-0.0157720959940179,0.195658824970169,-0.0635944898384663,0,0,0,0,0,-0.00607934372779091,0,0,0,0.00300424496110588,-0.00664914632014345,0,0,0,0,0,0,0
X600271.SH,-0.369963897752374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495276578385155,0,0,0,0,0,0,0,0.186419233505861,0,0.0433958743830533,0,0,0.105950903170097,0,0,0,0,0.360800314195951,0,0,0,0.291890951832681,0.194245531279653,0,0,0,-0.0523779319809365,0,0,0,0,0,0,-0.0139879314127436,-0.0318041904148568,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.353473658402266,0,0.672376629221898,0,0,0,0.0669308226000906,0,0,0,0,0,0.0539612190205279,0,0,0.00317591449944478,0,0,0,0,0,0,0,0,0,0.0130062973685222,0,0,0.0927556054847081,0,0,0,0.0588772439218477,0,0,0,0,0,0,0,0,-0.00070239258042732,0.00819744455994721,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.374400633882492,0,0.00613214958299103,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0269332691446071,0,0,0,0.0583501609435676,0,0.11031305170412,0,0,0,0.137675491509343,0,0,0,0,0,0,0.00310853710852341,0.0117181565101817,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.313860347626565,0,0,0,0,0,0.088880238298524,-0.113917015421748,0,-0.106946479742879,0,0.248678201064637,0,0.296773136641328,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.101310082154088,0,-0.436616280607935,0,0.107377239682435,0,0,0,-0.329588094012049,0.0384475777904685,0,-0.199787612227177,0,0,-0.0411000808743683,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331336039267091,0.491745275424187,0,0,0,0,0,0,0,0,0,0.333536192659498,0,0,0,0,0,0,0.239171857783316,0,0,0,-0.0113385838255289,0,0.102789015549502,0,0,0,0,0,0,0,0,0,0,-0.00689006726061679,0.00156194043774872,0,0,0,0,0,0
