,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X002475.SZ,X600741.SH,X600031.SH,X000338.SZ,X300003.SZ,X000063.SZ,X002236.SZ,X600809.SH,X002008.SZ,X600271.SH,X601877.SH,X000596.SZ,X002456.SZ,X300124.SZ,X600867.SH,X600487.SH,X000100.SZ,X600566.SH,X000625.SZ,X600066.SH,X000661.SZ,X002294.SZ,X002180.SZ,X300136.SZ,X000977.SZ,X002007.SZ,X002179.SZ,X300142.SZ,X000157.SZ,X600498.SH,X002241.SZ,X000981.SZ,X000050.SZ,X000869.SZ,X002049.SZ,X600522.SH,X002508.SZ,X600779.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0.0552697871973792,0,0,0,0.157230823304191,0,0,0,0,0,0.0626234091610442,0.0473423830591796,0,0,0,0.10751481290965,0,0,0,0,0.0270236966773792,0.0300244870701904,0,0,0,0,0,0,0,0,0.0923586176117266,0,0,0,0,0,0,0,0.0964254221025005,0,0,0,0,0.079001950409998,0,0,0.0243921480835319,-0.00953140693885925,0,0,0,0,0,0
X002475.SZ,0,0.180716376104872,0,0,0.0244827162924179,0,0,0.036728387505194,0,0,0,0,-5.42101086242752e-20,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.549238668434377,0,0,0,0,0,0,0.0154891320674565,0,0,0,0.0192353564160233,0,0,0,0.0600196963913591,0,0,0,0,-0.0701295053151128,0,0,0,0,0,0,0,0.0123806229184164,-0.00432523172588176,0,0,0,0.0200196537400359,0,0
X600741.SH,0,0.0747458553636716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508396077709769,0.0396489232820775,0,0.0861721759406524,0,0,0,0.0138806274974357,0,0.0901806289657487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295218297097349,0,0.0656616442073555,0,0,0.0591672301669449,0,0,0.04736433748781,-0.0129804193988541,0,0,0,0,0,0
X600031.SH,0,0,0.228299313981148,0,0,0,0,0,0,0,0,0,0,0,0.300507821988792,0,0,0.103831518625437,0,-1.38777878078145e-17,0,0,0,0.0566554757891039,0,0,0.00852265461121655,0,0,0,0,0,0,0,0,0,-0.260168511497892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147595377633199,-0.00286343712074464,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.100903866866255,0,0,0,0,0.0463573849690488,0,0,0,0.01707055852674,0,0,0,0,0,0,0.0704651219735627,0,0,0,0,0.031961768307934,0,0,0,0.449550956585546,0,0,0,0,0.0161050458326722,0,-0.0805380424356043,0,0,0,0,0,0.00507557768323163,0,0,0,0,0,0,0,0.165869376237615,0.019284176299786,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.246227671415603,0.0167748763449322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295150192129785,0,0,0.140602908823797,0,0,0,0,0,0,0,0,0,0,0,0,0.319176292708651,0,0,-0.069641538218603,0,0.0555779161447459,0,0,0,0,0.106567229675131,0,0,-0.00976159530925242,-0.0417873524032785,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0782139404379252,0,0,0,0,0,0,0,0,0,0,-0.0476759622616129,0,0,0,0,0.232727519339128,0.384777633217268,0,0,0,0,-0.346308374392188,0,0,0,0,0,0.221678967512471,0.14138635671364,0,0,0,0,0.108247019452236,0,-0.215323991824049,0,0,0,0,0,0,0,0,0.145908911145043,-0.00623278926068224,0,0,0,-0.059531300916721,0,0
X002236.SZ,0,0,1.11001026362735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897913049291188,0.0559537319881468,0,0,0,0.0141301137857431,0,0,0.0853187187916155,0,0,0,0.232040281590236,-0.034164229809196,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694157036857856,0,0,-0.0279358815661093,-0.0154422975121488,0.751098929246243,0,0,-0.570631309613468,0,0
X600809.SH,0,0,0,0,0,0,0.212952823885084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231006360358233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01728351362907,0,0,0,3.46944695195361e-18,0,0.259886090938572,0,0,0,0.301497793294879,0,0,0.0152065020787093,0.0180398878266209,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.182704056225056,0.107274623595133,0,0,0,0.0973760363165282,0.111118270033766,0,0,0,0,0,0.256566022363999,0,0,0,0,0,0,0,0,0,0,0,0,0.0514078314635646,0,0,0,0.165456477744921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000842164600636197,0,0,0,0,0,0,0
X600271.SH,-0.167849831876075,0,0,0,0,0,0,0,0,0,0,-0.290361762246087,0,0,0,0,0.0507040403372553,0.129629704290834,0,0,0,0.0771249408888598,0,0,0,0,0.146983951057559,0,0,0,0,0,0,0.321999767849398,0,0.156625665160441,0,0,0.111883825258817,0,0,0.139867264847201,0.139573770409625,0,0,0,0.031660186051014,0,-0.151716711640368,0,0,-0.0153432191369841,-0.0511130119072355,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305448582002004,0,0.2486496041537,0,0,0.208829924390633,0,0,0,0,0,0,0,0,0,0,0,0,0.0141741923374592,0,0,0,0,0,0,0.25411221189113,0,0,-0.521738083346445,0,-0.0972581444017313,0.0530290887125719,-0.0228185290522075,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.00424722022798239,0,0,0,0.425286777418923,0,0,0,0,0,0,0,0,0.1383699908035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151431786733537,0.126164450363079,0,0.0905856943847933,0,0,0,0,-0.178029766284197,0,0.245125866736758,0,0,0,0,0.00362225100628314,0,0,0,-1.0842021724855e-19,0.00388520102010339,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0395961546397293,0.546916347539567,0,0,0,0,0,0,0,0,0,0.127020156713385,0,0,0,0,0.0451350593704163,0,0,0,0,0,0.0503317743138028,0.0850909172043339,0,0,0,0,0,0,0,0,0,0.345191787264393,0,0.0404933044273612,0,0,0,0,-0.00836416987684094,0.00515129692629141,0.00485165823092784,0,0,0,0,0,0
X300124.SZ,0,0.203772610847543,0,0,0,0.00892870348930069,0,0,0,0,0,0,0,0,0,0,-0.0228881345923386,-0.139680168871174,0.181623940741304,0,0,0,0,0,0,-0.04870856175385,0,0,0,0,0,-0.0583657370998364,0,-0.0325562591341192,0.0428572606077169,0,0,-0.213643059556306,0,0,0,0.458218172372624,0,0,0,-0.00390740545303967,0,0,0,0,0,-0.000627815835142079,0.0140377653608454,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0674636103082663,0,0,0.37364781948808,0,0.00322155106362358,0,0,0.0942563998863042,0,0,0.306295242128458,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.400881587667916,0,-0.0242750771697638,0,0,0,0,0,0,0,0,0,-0.025524433960102,0,0.389269743761521,-0.0643294871615293,0.0818431760697052,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185230559133068,0,0,0.250855293815348,0,0,0.141884808177014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428150564433822,0,0,0.283940170460648,0,0,0.217722855658211,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.285433598650333,0,0,0.0236978543804642,0,0,0,0,0,0.0159905349627858,0,0,0,0,0,0,0.0500101734275453,0,0,0.132080268694043,0,0,0,0.0159603506094097,0,0,0.0117217240468826,0,0.0140419998093346,0,0,0,0,0,0,0,0.0369714083090775,0,0.0171060379191056,0,0,0,0,0,0,0.0172493475026877,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.058489677248914,0,-0.0358325953710986,0,0,-8.67361737988404e-19,-0.150060085339766,0,0,0,0.490904317442423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339619159798532,0.23487358665993,0,0,0,0,0,0,0,0,0,0,-0.0577825819470667,0,0,0.0712319177560503,0,0,0,0,0,0.00274408267239491,-0.00757090384553786,0,0,0,0.0439554412037989,0,0
X000625.SZ,0,0,0,0,0,0.0276480347401263,0,0.0544272952280322,0,0,0,0,-0.0300302255960076,0,0,0,-0.0323763293685069,0.173991861060343,0.0625849583164748,0,-0.00399670039075526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24872105221359,0,-0.166625827768341,0,0,0,0.0164361231959993,0,0.187378223039829,0,0,0,0,0,0,0,0,-0.00536328463315489,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124615085152957,0.123470494718674,0,0,0.1988470208487,0.0147217567411046,-0.0771485533817092,0,0.0381824006344057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413758008199521,0,0,0,0,0,0,0,0,0,0,0,0,0.0760631751125048,0.0878475853159702,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0621984319688103,0,-0.246086324966552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227594985376854,0,0.0110294771332408,0,0,0.589465248156771,0,0,0,0.205898896467164,0,0,0,0.0175515346853507,0,0.212409189002836,0,0,0,0,0,0,0,0,-0.142247024905718,0,0,0,-0.0378639900413043,0.0351932141126275,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.381420371316932,0,0,0,0,0,0,0,0,0,0,0,0,0.0619458544962111,0,0,0,0,0,0,0.176828888754183,0,0,0,0,0,0.101100654115559,0,0,0,0.186498521537766,0.0326741382442179,0,0.00132366789618011,0,0.00306894573261796,0,0,0,0,0,0.105102793802928,0,0,0,0,0.0255113864246096,-0.00904618595680623,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.111387734186738,0,0.0419987472885921,-0.163328604891449,-0.290792646845455,0,0.161540470801022,0,0,0,0,0.116767358231356,0,0,-0.0876568486039865,0,0,0,0,0,0.104497727191881,0,0,0,0.00809980683084456,0,0,0,0,0,0,0.410965700167524,0,0,0.202805294997302,0,0,0.0926073408845699,0,0,0,-0.0579721585923774,0,0,0,0,0,0
X300136.SZ,0,0,0.188034472685737,0,0,0,0,0.0602725930429612,0,0,0,0,0,0,0,0,0.082260511876153,0,0,0,0,0,0,0,0,0,0.1000710901468,0,0,0,0,-0.021632559113143,0,0.0713972644504722,0,0.0783565064317464,0,0,0,0,0.0122231175779597,0.452008598884035,0,0,0,0.0804915361423506,0,0,0,0,0,2.16840434497101e-19,-0.014675600569749,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142079156665079,0,0,0,0.281561268903817,0,0,0,0,0,0,0,0,0,0,0.0932653218280451,0.0718203131915847,0.239124862043776,0.0660869283687384,0,0,0,0,0,0.346965160403996,0,0,0,0,0,0,0,0,0,0,-0.0329878780012383,-0.0501049766589083,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.305323355238949,0,0,0,0,0,-0.0884061267255978,0,0,0,0,0.146166413087709,0.111580793390127,0,0,0,-0.0946717177885553,0,0,-0.0962046819333462,0,0,0,0,0,0,0.43906146326737,0,0.00914417641358393,0,0,0,0,0.101944314468461,0,0,0,0,0,0.0411940224249416,0,0,0,0,0,0,-0.00989746163462883,0.0352371114384642,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0273628433349989,0,0,0.168407656490776,0,0,-0.0161803234111622,0,0,0,0,0,0,-0.0674707738545559,-0.0489094060004151,0,0,0,0,0,0.0750410481583751,0,0,0,0,0,0,0,0,0,0,0,0.293545529144664,0,0,0,0.0353789121544855,0,0,0,0,0,0,-0.0220166527741395,0.0191807897924044,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.24076182500388,0,0,0,0,0,0,-0.144825502135817,-0.0571167477682036,0,0.090640494635404,0,0,0.0585071098492419,0,0,0,0,0,0,0,0,0,0.187275519828097,0,0,0.29691212714311,0,0,0,0,0.169653603061925,0,0,0,0,0,0.21533904540415,0,0.0707027499852675,0,0.192778321142851,0,0,0,0,0.00901164905883591,0.014419551376471,0,0,0,0,0,0
X000157.SZ,0,0,0.0279314469907719,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.00883169270680695,0.00976904272082917,0,0,0,0,0,0,0,0,0.106324213431912,0,0,0.169653787955535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00614110015172262,-0.0141953289917723,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.129575072433789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560981377628843,0.121404219981378,0.0423887479535251,0,0.0344958238194443,0,0,0,1.73472347597681e-18,0,0,0,0.0942768923109119,0.296070185015107,0,0,0,0,-0.027423588897483,-0.0343736331105356,0,0,0,0.0560154987348497,0,0
X002241.SZ,0,0,0,0,0,0,0,0.269639186020479,0,0,0,0,0,0,0,0,0.0057453798960219,0,0,0,0,0,0,0,0,0,0.0804770634794508,0,0.0286804414171953,0,0,0,0,0,0.294856523828384,0,0,0,0,0,0,0,0,0.0597961572077725,0,0,0.121965099183224,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884895569208942,0,0,-0.0402844099394145,0,0,0.0919049207074086,0,0,0,0,0,0,0,-0.112215598431736,0,0,0,0.316641438093273,0.172428746267519,0,0,0.0541106157372487,0,0,0,0,0,0,0,0,0,-0.0195450480673505,0,0,0.0432450713828452,-0.0220352070505829,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.331840037112957,0,0,0,0,0,0,0.174445319461529,0.0417049326158162,0,0,0,0,0,0,0,0.176513400911812,0,-2.16840434497101e-19,0.173655307793496,0,0,0,0,0,0,0,0.0429215157798379,0.0232513762486609,0,0,0,0,0,0,0.0773077435038142,0,0,0,0,0,0,0,0,-0.000735273567026084,-0.0261475022663293,0,0,0,0,0,0
X000869.SZ,0.344361134539533,0,0,0.142640580814107,0,0,0,0,0.0625428912444139,0,0,0,0,0,0,0,-0.0787240434042062,0,0.0536199702000135,0,0,0.0158680668779499,0,0,0,0,0,0,0,0,0,0,0,0.0366527625549782,0.122985486695206,0,0.0108663102373126,0,0,0,0.161342010401002,0,0,0,0,0,0,0,0,0,0,0.00435751950301708,-0.0112903934172524,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.265309702278453,0,0,0,0,0,0,0,0,0.244560948563336,0,0,0,-0.0359186193529689,0,0,0,0,0,0,0,0.394630381778089,0,0.22599001479559,0,0.321287237943708,0,0,0.066109774185802,0,0,0,0.0703504345966782,0,0,0,0,0,0,0.00552497681514561,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.195382053447341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265013574024261,0,0,0,0,0,0,0,0.0478082439729439,0.053045457654332,0,0,0,0,0.270941218350929,0.0941508445403076,0,0.0709619997075583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0668664340130589,-0.04498355452722,0,0,0,0,0.180631617262564,0.0434587606714365,0,-0.0248240388612727,0.0670183315357803,0,0,0,0,0,0,1.0842021724855e-19,0,0.100001980253162,0,0,0,0,0,0.175304647195089,0,0.177023435406397,0,0,0,0,0,0,0,0.0244931524323563,0.0332642030201274,0,0,0,8.67361737988404e-19,0,0
X600779.SH,0,0,0,0,0,0.14806823082514,0,0,0.270947630668639,0,0,0,0,0,0,0,0,0,0.200449333650365,0,0,0,0,0.00426041036486037,0,0,0,0,0,0,0.0343731288217463,0.00292509490670279,0,0,0,0,0.00892792880096544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187659233258614,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0580874241984387,0,0,0,0.0367094149452372,0,0,0,0,0,0.063241322255751,0,0,0,0.0842809645860208,0,0.0486762876765214,0,0,0,0.0777359049325587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294721698053619,0,0,0.0473771748462898,0,0,0,0,0,0.00208164482869571,0.0360689057837697,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939454391271747,0,-0.00402199567924852,0,0,0,0,-0.0494144464108288,0,-0.0649415266699574,0,0,0,0,0,0,0,-0.0760505043509369,0,-0.205723810961714,0,0,-0.245377088932058,-0.0760799130552725,-0.0264327009320814,0,0,0,0,0,0,-0.160164896089897,0,0,0.180711748414852,0,0,-0.00879935310607318,0.0522763985004992,0,0,0,-0.323673927861734,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536566404874413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809228713202435,0,0,0,0,0,0
TED,0,0,0,0,0,0.485661115133481,0,-0.390148930388634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168523180032549,0,0,0,0,0,0,-0.744670963571903,0,0,0,0,0,0,0,0,0,0,-0.555968930372558,0,0,0,0,0,0,0,0,-0.104003872809434,0,0,0,0,-4.42234322977713,0,0
RealEstate_excess,0,0,0,0,0,-0.0257883546526491,-0.0199096950703063,0,0,0,0,0,0,0,0,0,0.116757090581809,0.0155951748995379,0,0,-0.0957170108805317,-0.0746331868243066,0,0,-0.0959193133480949,-0.0193187191509223,0,0,0,0,0,0.0915615602134908,0,-0.0418349843995617,0,0,0.043633805990283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00671018498550763,0,0,0.291729181844977,0,0,0,0
MKreturn,0,0.138395184659125,0,0,0,0,0,-0.148083305534637,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000905937249711328,0.0438986347543625,0,-0.00412919989303779,0,0,0,0,0,0,0,0,0,0.0484383216451965,0,0,0,-0.0724626488485249,0,0,0,0.0231895304920448,0,0,0,0,0,0,0,0,0.0331324454683027,-0.00994518346161142,0.206066206804831,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274055005139909,0,0,0,0.00209538973521561,0,0,0,0,0,0.00339627643687499,0,0,0,0,0.00186507291380557,-0.00365270136860891,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320316960074677,0.0204205033509969,0,0,0,-0.046369768969063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121620709628821,0,0,0.0202211350709365,0,0,0,0,0,-0.0776807990138418,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123146430456594,0,0,0.00736809976193591,0,0,0.00114120610200479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00338386230429856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012431089651411,0.00511576254106253,0,0,0,-0.0299045681258435,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000963858192967714,0,0,0.000937484889308642,0,0,0.00921265967813656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00397341585586223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110090805628666,-3.3881317890172e-21,0.00749501610307898,0.00878665113588761,0,0,-0.0065043509495169,0,0
