,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X601877.SH,X600703.SH,X002007.SZ,X000100.SZ,X300142.SZ,X000157.SZ,X002236.SZ,X600271.SH,X300003.SZ,X300124.SZ,X002008.SZ,X002179.SZ,X000625.SZ,X002506.SZ,X600183.SH,X600498.SH,X600487.SH,X600177.SH,X000977.SZ,X600867.SH,X002371.SZ,X002241.SZ,X300014.SZ,X600066.SH,X000050.SZ,X000066.SZ,X600522.SH,X300146.SZ,X600776.SH,X600118.SH,X600372.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0845687516589284,0,0,0,0,0,0.0644203690961473,0,0.177069805825278,0,0,0.0939823674567708,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.172772553169629,0,0,0,0,0,0,0,0,0,0,0,0,0.0392646679815497,0,0,0,0,0,0,0,-0.100357429830328,0,0,0,0,0,0,0.0150265801440915,0,0.241107434467934,0,0,0,0
X000858.SZ,0,0,0,0,0,0.143907988244363,0,0,0,0,0,0,0,0.109003823768711,0,0.290114113478806,0,0,0,0,0,0,0,0,0.203832070144116,0,0,0,0,0,0,0,0,0,0,0,0.0900791397725357,0,0.0442969696518637,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231218386823739,0.0030303615774962,0,0,0,0.0418954141129315,0,0
X000651.SZ,0,0,0,0,0,0,0.282771889388685,0.0474133770309136,0,-0.0920665279381554,0,0.34472857369863,0.20275669189504,0,0.18265001649192,0,0,0.109834610015633,0,0,0,0,-0.0428819595379888,0,0,0,0,0,0,0,0,0.0374552907344406,0,0,0,0,0,0,0,0,0,0,-0.103852292604169,-0.0181709857522475,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.00933936773365094,0,0,0,0,0,0
X600104.SH,0,0,0.0351850566690778,0,0,0.0333039762956253,0,0,0,0,0,0,0,0,0.290932739822149,0,0,0,0.0263638523781288,-0.000336057585726364,0,0,0,0,0,0,0.129510539457199,0,0,0,0.238006383056771,0,0,0,0,0,0,0,0,0,0,0,0,0.0229773871504229,0,0,0,0,0,0,0,0.00662252580088475,0.00768651639178937,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.139035502796241,0,0.0801143639230101,0,0,0.204816141030708,0,0,0,0,0.196521082985888,0,0,0,0,0,0,0,0.000749899817179116,0,0,0,0,0,0,0.0856395908292052,0,0,0,0,0,0,0,0.0292091371294484,0,0,0,0,0,0.0228764238748238,0.0194897290683913,0,0,0,0.0250665116501519,0,0
X002415.SZ,0,-0.0351114532349735,0,0,0,0,0,0,0,0,0,0,0.353808716703955,0,0,0,0,0,0,-0.0806293715319291,0,0,-0.0180918920113681,0,0.581393375471872,0,0,0,0,-0.0203466701107801,0.0712787302227974,0,-0.000137018283957101,0,0.124335020484151,0,-0.124589172572616,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0135390945466945,0,0,0,0,0.0320814409400254,0,0
X002304.SZ,0,0.0678016748749066,0.0452181843699925,0,0,0,0,0,0,0,0,0,0,0,0,0.0994152206086062,0.276136777717198,0,0,0,0.286947165225675,0,0,0,0,0,0,0,0,0,0,0.0318558852085581,0,0,0.0189849216224642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350567836868779,0,0,0,0,-0.0208525753998021,0,0
X000063.SZ,0,0,0.178202931608211,0,0,0,0,0,0,0,0,0,0.0420053318070884,0,0,0,0.178670626723171,0,0,0.0574092336139195,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0917252015365964,0.085874178157358,0,0,0,0,0,0,0,0.216666891516528,-0.240616325828085,0,0,0,0,0.22751982929647,0,0,0.195257388488195,0,0,0,0,0,0,-0.0363224891640496,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561655628510574,0.0486006561476666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624280514459843,0,0,0,0,0,0,0,0.393749604644642,0.107835131532199,0,0,0.0176583169796098,0,0,0.0791092178189496,0,-0.00555277093321353,0,0,0,0,0.0219045876669925,0,0
X000568.SZ,0,0.214393329536282,0,0,0,0.014394517711118,0,0,0,0,0,0,0,0,0,0.257012488863622,-3.46944695195361e-18,0,0,0.0702075589254376,0,0,0,0,0,0,0,0,0,0,0.0986441919551198,0,0,0,0,0,0,0,0,0.119116320730367,0.0521007916310338,0,0,0,0,0,0,0,0,0,0,-0.000236286662514967,-0.0362358764904343,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.147251418521889,0,0,0,0,0,0.00674764715452579,-6.93889390390723e-18,0.0474102541038713,0.117019994523068,0,0.0654530802154732,0,0,0,0,0,0.100665587461009,0,0.0276960198266452,0,0,0,0.0605720965693319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558070999101053,0,0,0,0,0,0,0,0,0,0,0.0376037710621602,0,0
X600031.SH,0,0,0.334453991487974,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.140477348577898,0,0,0,0,0,0,0,0,0,0.105506546795021,0,0,0,0,0,0,0.0579968212479423,-0.0557960220164517,0.0440200845656069,0,0,0,0,0,0,0,0.0030779838675269,0,0,0,0,0,0,0,0,0,0,-0.0243122772909406,0,0,0,0,0.0753360097198934,0,0
X002475.SZ,0,0,0,0,0.107486331090346,0.235526180582029,0,0.275964480481509,0,0,0,0,0,0,0.135393111754643,0,0,0,0,0.164252668071089,0,0,0,0,0,0,0,0,0.097908830572968,0,0,0,0,0,0.00976451587595441,0,0,0,0,0,0,0,0,0,0,-0.0385357663067718,0,0,0,0,0,0,0,0,0,0,-0.0335857494653342,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.591606196891701,0,0,0,0,0,0,0,0,0,0,0.0888200372044368,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0170047219639763,0,0,0,0,0,0,7.14185628919034e-05,0,0.0567829255670348,0.33702487059197,0,0,0,0,0,0,0,0.0715029693081492,0,-0.0132143076844628,0,0,0,0,0.0449146857540879,0,0
X600741.SH,0,0,0.28285631573585,0.044269319078461,0,0,0,0.00779560216477758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270676216797267,0,0,0.159617284412776,0,0,0.117494557898337,0,0,0,0,0,0.0419970874271832,0,0,0,0,0,0,0,0,0,0.155434396476597,0.0374947266398971,0,0,0,0,0.0845615828493092,0,0
X600809.SH,0,0.329758857690057,0,0,0,0.0592232016565036,0,0,0,0,0,0,0,0,0,0,0.173040163441545,0,0,0.0338450550238051,0,0,0.0353067485465499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845549801046863,0,0,0,0,0.0137575573935578,0.0350714520691973,0,0,0,0,0.0113406278946561,0,0,0,0,0,0,0,0,0.0462196284484251,0,0
X000596.SZ,0,0.0320966937772722,0,0,0,0,0,0,0,0.412008424962632,0,0,0,0,0,0.345691606891181,0,0.0682729506000715,0,0,0,0,0.119036523309752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106726792512504,0.0296624248760185,0,0,0,0,0,0,0,0,0,0,0,-0.0634002143040213,0,0,0,0,0,0
X000661.SZ,0.0940613894245373,0.0188317030624563,0.0545554682253972,0,0.295899228235819,0,0,0,0,0,0,0,0,0,0,0,0.168950310686485,0,0,0,0.0619648813573744,0,0,0,0,0,0,0,0,0,0,0.0145310539878075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345979774749401,0,0,0,0,0,0.0122949797083921,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.191972495156332,0,0,0,0,0,0,0,0.00418189307986137,0,0.0312142352411652,0,-0.166761369267861,0,0,0,0.083358109208001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140906733103843,0.156793511030929,0,0,-0.114997247277182,0,0,0,0,0,0,-0.0166765954500441,0,0,0,0.0408889801200356,0,0
