,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X600741.SH,X002475.SZ,X000625.SZ,X002241.SZ,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X601877.SH,X300124.SZ,X002008.SZ,X000100.SZ,X600487.SH,X300136.SZ,X600809.SH,X002508.SZ,X600522.SH,X300003.SZ,X002085.SZ,X600867.SH,X600089.SH,X600498.SH,X000157.SZ,X600271.SH,X600177.SH,X600699.SH,X000050.SZ,X000596.SZ,X002294.SZ,X600118.SH,X600707.SH,X002180.SZ,X000559.SZ,X600566.SH,X002179.SZ,X300115.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0976243125210003,0,0,0.0326234965146678,0,0,0.013614808313586,0.128548875292728,0,0,0,0,0,0,0,0,0,0.00995169562896918,0,0,0,0,0,0,0,0,0,-0.0155854731512814,0,0,0,0,0,0,0,0,0.0994280581841349,0.0335433822064322,0,0,0,0,0,0,0.00865862275842988,0.0177826421021235,0,-0.010219963590498,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0189224565821316,0,0,0,0,0.0981834553528219,0,0.00773393266804843,0.356350101966203,0.0648429392731059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251300464391983,0,-0.0572297662932713,0,0,0,0,0,0,0.0183261924962282,0,0,0,0,0,-0.0242805677475584,0,0,0,0,-0.0235555992945296,0.0303612368496317,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0832871517916538,0,0,0,0.149091977810176,0,0,0,0.0500964774141423,0,0,0,0,0,0.125703659773508,0.0357447945358485,0,0,0,0,0,0,0.0251959413921227,0,0.0409981369260238,0,0,0,0,0,0,-0.0529901543340099,0.0179321464299026,0,0,0,0.0389307844453387,0,0,0,0.11230996036703,0,0,0.00249037738057517,0.0187906809326204,0.111627002920991,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0687644875532921,-0.00974376758841056,0,0,0,0.187469443613213,0,0.0508589131895392,0.0846379280580115,0.000291982786522417,-0.10914626336443,0,0,0,0.11697812669398,0,0,0,0,0,0,0,0,0,0.30667372397342,0,0,0,0,0,0,0,0,0,0,-0.00737489321478378,0,0,0,0,-0.0126653055239722,0,0,0,0,0,0,0.0260477878759213,-0.0081199246587502,-0.0170349156232293,0,0,0,0,0
X000858.SZ,0,0,-0.127886580672006,0.109705686299409,0,0,-0.0161818899027384,0.00505534777616979,0,0,0,0.353305959802261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060933791416968,0,0.0339851653707035,0.0969174721137628,0,0,0,0,0,0,0,0,0,0,0,0.208911262815666,0,0,0,0,0,0,0,0,0,0,-0.0338612056432704,0.0195535551385656,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.188188132598189,0,0,0,0,0,0.0597308871908006,0,-0.0709228810026285,0,0,-0.148450784798377,0,0,0,-0.0501922610477859,0.00448009186902993,0,0,0,0,0,0,0.0925710007950932,0,0,0,0,0,0,0,0,0,0.103760174973232,0,0.214670847982622,0,0,0,0,0,4.33680868994202e-19,0,-0.0119171919064418,0.00446708656029326,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0502082237319134,0,0,0,0,0.114184937588825,0,0,0,0,0,0,0,0,0,0,-0.0631112949576822,-0.134659135549921,0,0,0,0,0,0,0,0,0.0288884648512698,0,0,0.115872738076505,0,0,0,-0.109970957937541,0.0310814734655335,0.0452618213451588,0,0,0.026924961293756,0,0,0,0,0,0,0,-0.0162899965262681,0.0221375764677198,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.280707771862271,0,0,0,0,0,0,0.236334685754624,0,0,-0.106741497304943,0,0,0,0,0,0,-0.0326446049426779,0,0,0,0,-0.0319143883856822,0,0,0,0,0.0389415749790882,0,0,0,0,0,0,0,0,0.0184903813388483,0,0,0,-0.0823751084201827,0,0,0,0.0773844161493065,0,0,-0.0331913274902038,0.0329873300967969,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0728276080902797,0,0,0,0,0,0,0.0548226919415432,0,0.130219890878333,0,0,0,0,0,0,0,0,0,0,-0.0525196927380171,0,0,0,0,0,0.0274290343001823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722333892836871,0,0,0,0,0,0
X600690.SH,0,0.035092393738614,0,0.0230256063572222,0,0,0,0,0,0,0,0,0.138381385688272,0.172930435823086,0,0,0,0,0,0,0,0,0,0,0,0,0.225276195018912,0,0,0.231923933907612,-0.14429383723861,-0.0850259118025376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294057279260254,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.34988100672905,0,0,0,0,0,0,0.108615629487619,0,0,0,-0.129899826916805,0,0,0,0,0,0,0,-0.0534135488646433,0,0,0,0,0,0,0,0,0.140717546933775,0,0,0,0,0,0.139632867107412,0,0,-0.151090397771847,-0.163236643589916,0,0,0,0,0,0,0.0875230268898352,-0.0330114147572347,0,0,0,0,0,0
X000568.SZ,0,0,0,0.140235186183241,0.315144569271974,0,0,0,0,0.198105042813355,0.0629996506409744,0,0,0,0,0,0,-0.0306996807720856,0,0,0,0,0,0,0,0,0,0.149266287737802,0,0,0,0,0,0,0,0,0,0,0,-0.0289670522139954,0,0,0,0.176582036029355,0,0,0,0,0,0,0,0,-0.0207991806044281,0,0,0,0,0,0
X002236.SZ,0,0,0.332613808343217,0,0,-0.211607114253198,0,0,0.0945170050332412,0.0986832698518136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135284084496388,0,0,0,0,0,0,0,-0.0714960969077211,0,0,0,0,0,0,0,0,0,0.0857195360333386,0,-0.116838412833548,0,-0.0899309919018528,0,0.157392167200818,0,-0.0586977506857329,-0.0988370219905789,-4.33680868994202e-19,0.00242274224334532,0,0,0,0,0,0
X600741.SH,0,0.543074052288885,-0.0912481975835497,0,0,0,0,0,0.0710158051878837,0,0.166117772754655,0,0,0,0,0,0.0706919287956421,0,0,-0.0428137296559138,0,0,0,0.00821194076541794,-0.230942988878356,0,0.123947489999658,-0.0541917597328939,0,0,0,0,0,0,0,0,0,0,0.0447000113105676,0,0,0,0,-0.0512546773236926,0,0,0,0,0,0,0,0.0117925927766136,0,0,0,0,0,0,0
X002475.SZ,0,0.177279848406075,0,0,0,0,0,-0.142417609677535,0.0160616547163465,0,0,0,0,0,0,0,0,0,0,0.167744389717265,0,0,0,0.0285425867537646,0,0,0.301388006421842,0,0,0,0,-0.0422199364117352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434991149324175,0,0,-0.029031914022989,-0.0210060600786616,0,0,0,0,0,0
