,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X600031.SH,X003816.SZ,X000725.SZ,X002304.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X002007.SZ,X300003.SZ,X600741.SH,X600183.SH,X000100.SZ,X002371.SZ,X002241.SZ,X300014.SZ,X000596.SZ,X000977.SZ,X601877.SH,X002236.SZ,X300142.SZ,X300124.SZ,X000625.SZ,X000157.SZ,X002463.SZ,X002129.SZ,X000800.SZ,X002223.SZ,X002456.SZ,X600498.SH,X002179.SZ,X600118.SH,X002049.SZ,X000066.SZ,X300136.SZ,X600271.SH,X002414.SZ,X600584.SH,X000021.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.363631804112527,0.0274881853947475,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.190014772112043,0,0.065997504551136,0,-0.0645086217378664,0,0,0,0.0609986535698209,0,0,0,-0.0209306537585773,0.0264835490554143,0,0.0186381024785065,0,0,0,0,-0.00991454917935289,0,0.0697727429029374,0,0,0,0,0,0,0,0,0,0,0.061934358476692,0,-0.0118842638839624,0,0,0,-0.453539454266304,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.141262068596712,0,0,0,0.024125788453643,0.359472686133777,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.297546477702019,0,0,0,0,0,0.0299506032894305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101451391687392,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.010866117748083,0.0372725369090513,0,0,0,0,0,0.0489885907750765,0.0198740939375831,0,0.0354914517682746,0,0,0,0,0.0606504837069627,0,0,0,0,0,0,0,0,0.036284414043148,0,0,0,0,0,0,0,0,0,0,0.00809228107216578,0,0,0,0,0,0
X000651.SZ,0,0.137431283216512,0,0,0,0.0473112738573016,0.0538456332125317,0,0,0,0,0,0,0.135348834004179,0.0210671437559916,0.0460778854743066,0,0,0,0,0,0,0,0,0,0,0,0.0575106603073542,0,0,0.17791807716226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009755489844521,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.146034563076657,0,0,0,0,0,0,0.220870840540179,0,0,0,0,0,0,0,0.0178464061493174,0,0.00387264805233325,3.46944695195361e-18,0.044575198427424,0,0,0,0,0,0,0.0380937347316871,0,0,0,0,0,0,0.0288391432703378,0,0,0,0,0.0195776711380825,0,0,0.0468650869481612,0.0773608776588457,0,0,0,0.0150323187883538,0,0,0,0,0,0
X600104.SH,0,0.0621225472612412,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0.382483293663876,0,0,0.0778917037406241,0,0,0,0,0,0.0841582820086696,0,0,0,0,0,0,0.0760974332921236,0,0,0,0,0.0438842413480856,0,0,0,0.19512324468712,0,-0.0125535424277756,0,0,0,0,0,0,0,-0.0170158361410538,0,0,0,0.12121651996638,-0.0440626632954933,0.0410296692174424,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859617427371074,0.359421077189944,0.0508723683623269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100993172796496,0,0,0,0.00255192880452841,0.329508730932098,0,0,0.00518996972804822,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.167413213006193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614344392513645,0,0.170234457311395,0,0,0,0,0,0,0.139054414875518,0,0,0,0,0,0,0.203812394005914,0,0.0827525561921271,0,0,0,0,0,0,0,0,0,0.0286352460984417,0.0473247127538525,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0750026227870628,0,0,0,0,0,0,0.0938764671594845,0,0.176324686358792,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0491378128756793,0.0385826393197932,0,0,0,0,0,0.0786498682630477,0.275328343669004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517308056799606,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0454421746001572,0,0,0,0,0,0.0142146240166943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691453079221388,0,0,0,0,0.157529974354661,0,0,0,0,0.029859504230092,-0.0845169927578063,0,0,0,0,0,0.103656246480432,0,0,0,0.0835242796730686,0.0591144188641618,0,0,0.038510064324309,-0.0104084067510108,0,0,0,0,0,0
