,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X600690.SH,X002304.SZ,X600276.SH,X000651.SZ,X300014.SZ,X600104.SH,X002371.SZ,X002129.SZ,X300124.SZ,X003816.SZ,X000625.SZ,X000725.SZ,X600031.SH,X002049.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X600703.SH,X002179.SZ,X000338.SZ,X600089.SH,X600522.SH,X000661.SZ,X300142.SZ,X601877.SH,X002180.SZ,X000733.SZ,X002074.SZ,X600741.SH,X000100.SZ,X600460.SH,X600884.SH,X000157.SZ,X600702.SH,X002414.SZ,X601799.SH,X600487.SH,X600584.SH,X000799.SZ,X002236.SZ,X600563.SH,X600418.SH,X300003.SZ,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0.0195215951192407,0,0,0,0,0,0,0,0,0,0,0.0646477318618181,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0915122211165307,0,0.169344799276683,0.232744929971531,0,0,0.324384808723315,0,0,0,0.0992282812270684,0,0,0,0,0,0,0,0,0.00626663529078036,0,0,0,0,-0.0294982777283105,-0.000823972530729565,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0948573062843073,0,0,0.0767404432822857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089241305104773,0,0,0.252828324283908,0.0189248978810718,0,0,0,0.130901821060363,0,0,0,0.13712904312894,0,0,-0.0525442590832195,0.11272532217783,0,0,0,0,0,0,0,0,-0.109377627870034,0,0
X002371.SZ,0,0,0.0275381749049705,0,0,0.0561075009429291,0,0,0,0,0,0,0,0,0,0,0,0,-0.044389342102304,0,0,0,0,0.398980031924624,0,0,-0.174064527374789,0,0.213873970989716,0.0782103597771746,0,0,0,0,0,0,0.368676004058302,0,0,0,0,0,-0.0319901559785623,0,0,0,0.0749511172512336,0,0,0,0,0,-0.0463937778742141,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.0593175626455981,0,0,0,0,0.034854999893661,0,0.0974602137838452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335924300489197,0.0808470769881253,0,0,0,0,0,0,0,0,0,0,0,0.0690759225462213,-0.148162792071493,0,0,0,0,0.0153338891093585,0.0271714634597022,0,0,0,0.0112471499784898,-0.0432810266301267,0,0,0,0,0,0
X300124.SZ,0,0,-0.146555789341185,0,0,0.321858805345296,0,0,-0.0458856823834321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144466756706097,0,0,-0.0632192576228416,0,0,0,0,0.184483805499353,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156329063979507,0,0,0,0.0350039330109846,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0468329491499102,0,-0.0129359158416498,0,-0.0510144858091275,0,-0.0406740739045957,0,0,0,0.0145358308461209,0,0.231130887507759,-0.0634480494260312,-0.0903230745403502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885038663248371,0,0,0,0,0,0,0,0.0340808155822604,0,0.00135921059136908,0,0.0725608131002088,8.67361737988404e-19,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.0439358701378852,0,0,-0.315241671344292,0,0.0221643038819505,0,-0.0282502444967868,-0.285192695616884,0,0,0,0,0,-0.0328547628066082,0,0,0.0819256694185993,0,0,0,0,0,0,0,0,0,0,0,0.281907929583511,0,-0.0854952737295847,0.71240612154729,0,0,0,0,0,0,0,0,0,0.150224466892665,0,-3.46944695195361e-18,0,0,-0.0384419707081826,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.00989366347658514,0.00940098851244803,0,0,0.0136793570618049,0,0,0,0,0,0,0,0,0,0,0,0,0.0375849782079524,0,0,0,0.143319006504399,0.00622814354190087,0,0,0,0,-0.0400448147251622,0,0,0.121269379894492,0.334858658120819,0,0,0,0.000543117924044212,0.0431604926966847,0,-0.0280985635047569,0,0.0438289004557887,0,-0.0403065681054082,0,0,0,0,0,0.00176404639196152,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.173694329977932,0,0.0998996339995353,0,0.00664646846242729,0,0.114112862600008,0,0,8.67361737988404e-19,0,0,0,0,0,0.021040259179306,0,0,0,0,0,0,0,0,0.00505774131203354,0,0,0,0,0.0149920000095108,0,0.333467947229335,0,0,0.222271616060015,0.0116599866428631,0,-0.135367811677711,0,0,0,0,0,0,0,0,0,0,-0.0249213470044729,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.266284862766827,0,0.275768631683766,0.016403846073367,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197074513933651,0,0,0,0,0.0965085696929834,0.118401103237711,0,0,0,-0.14872066964096,0,0,0,-0.0618915480034904,0,0,0,0,0.159328999066147,0.0476241238571702,0,0,0,3.46944695195361e-18,-0.0252498360430481,0,0,0,0,0,0
X000596.SZ,0,0.299459791860854,0.267215524924287,0,0,0,0,0.0880492726813926,0,0,0,0,0,0,0,0,-0.0243593861400071,0,0,0.0940550675453002,0,0,-0.118930184526063,0,0.18605624970062,0,0,0,-0.00331356751250132,-0.138635246587295,0,0,0,0,-0.190557536548959,0,0,0,0,0.149201751334184,0,0,0,0,0,0,0.10706797137294,0,0,0,0,0,-0.0042025631952245,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.111405940411835,0,0,0,0,0,0,0,0,0,0,0,-0.0130391796985686,0,0,0.0441151975440459,0,0,0,0,0,0,0.0560812520229601,0,0,0,0,0,0,0,0,0,0,0,-0.0284545991355385,0.243562458315384,0,0,0,0,0,0.00705955521748668,0,0,-0.00784490542812758,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.830816809622448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114480579335512,0,0,0,0,0,0,0,0,0.466551896918364,0,0,0,-0.0787032382444955,0,0,0,0,0,0,0,0,0,-0.144328257418016,0,0,0,0.0772109609059513,0,0,0,0,0.0917562595567341,0,0,0,0,-0.158057861307454,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.110273351229783,0,0.132792533660014,0.00174356000153118,0,0,0,0,0,0,0,0,0.0583474182717681,0,0,0,0.00132675256160193,0.0906351155566471,0,0,0,0,0,0,0,0,0.0267012918287875,0,0,0,0.151444223957007,0,0,0,0,0,0,0.081653001284356,0,0,0,-0.120405132894374,1.73472347597681e-18,0,0,0,0.090326556483283,0,0
X002179.SZ,0,0,0,0,0,0,0,0,-0.0213146464676487,0,0,0,0,0,0,0,0,0,0,0.226894244877132,0,0,0,0.0618975180059681,0,0,0,0,0,0,0,0,0.0532612653161405,0.0203975473190637,0,0,0,0.00766358700894531,0,0,0.121610878138568,0,0.0964306947119999,0,0,0,0.0234288722483041,0,0,0,0,0.0257486001898242,-0.0316897789885836,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0345173241149862,0.113558382430822,0,0,0.0665234925218108,0,0,0.256082269808134,0,0,0,0,0,0,0.210298109166338,0,-0.1220818957748,0,0,0,0,0,0,0,0.00810217176907948,0.0028439281685171,0,0,0,0,0,0,0,0.091524849050364,0,0,0,0,0,0,0,0,0,0,0.0300267108243261,0,0,0,-0.011423658357188,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.390876076153041,0,0,0,0,0,0,0.0569488893694704,-0.121310952647716,0,0.0122357633047334,0,0,0,0,0,0,0,0.0641676208107654,0,0.489084440789707,0,0,0,0,0.254916263962752,0,0,0,0,0,0,0,0,0,0,0,0.090869341290185,0,0.102828809381104,0,0,0,0,-0.0611300847452155,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170825854627462,0,0,0,0,0,0,-0.022058839533217,0,0,0.217655921546951,0,0,0,0,0,0,0.010361455382145,0,0,-0.0446521602839297,0,0,0,0,0,0,0.00924533286529249,0,0.594236345936239,0,0,0,0.152399170817434,0.0543325976791878,0,0,0,0.0537055898482907,3.46944695195361e-18,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,-0.120257503010876,0,0.032893351366661,0.069431712405604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111202416523073,0,0,0,0,0,0,0,0,0,-0.0478984745253615,0,0.0609226374305779,0,0,0,0.531795879144496,-0.0139957639000412,0,-0.0639122581759484,0,0,0,0,0.104320616674637,0.641977741422292,-0.288669071005206,-0.130451783908297,0,0.128699381164216,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.465354224387325,0,0.0120804327717761,0,0,-0.230065982219067,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00380447804336982,0,0,0,0,0,0,0,0,0,0,0,0,0.287873825567191,0,0,0,0.142438558186665,0,0,-0.0481759982581513,0,0,0.131445801416525,0,-0.0466538357057672,0,0,0,0.0787774785438123,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.110144845588103,0,0,0.0694505634457673,0.0986520247941778,0,0,0,0,0,0,0.0234512390208376,0,0,0,0,0,0.123509463773836,0,0.0790000924919294,0,0,0,0.0871683293626785,0,0,0.146185825713114,0,0,0.0176087090116084,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.0734822124357679,0,0.0177937125929762,0,0,0,0,0,0,0.347151191817205,0,0,0,0,0,0,0,0.0478131306070754,0.103112547465386,0,0,-0.117451453054155,0.0240086077874543,0,0,0,0,0,0.203755103094959,0,0,0.00383498087792644,0,0,0,-0.427819097039848,0,0,0,0,0,0.0493682245872904,0,0,0,0,0.0570383046524619,0.0292354509069206,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.126777692106521,0,0,0,0,-0.0176579154370776,0,0,0,-0.0886132563483655,0,0,0,-0.126749518428379,0.12232250638868,0.0153674020711418,0,0,0,0.157266754970907,0,0.400119300603402,0,0,0,-0.207877879157776,0.212809526135238,0,0.0444885504837878,0,0,0.141364549112902,0,0,0,0,0.0708106164026867,0,0,0,0,0,0,0,0,0,0.0170316514247949,0,0,0,0,-0.0295276310530999,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.149709452289567,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0587984579495983,0.090071356932542,0,0,0,0,0,-0.0369330274415883,0,0,0.0813127742018326,0,0.621113286162929,0,0,0,0,0.470358945723627,0,0,-0.194449276828915,0.0645385668831905,0,0,0,0,0,0.133728100556342,0,0,0,0.0476007939641889,0,0,0,0,-0.177929346581012,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.0797827227977383,0.263503294048033,0,0,0,0,0.0889599839664992,0,0,0,-0.176652031950172,0,0,0,0,0,0,0,0,0,0.0364254461611802,0,0,0,0,0.113734842642048,0,0,0,0,0.0293543389211015,0,0,0,0,0,0,0.0269569986631508,0,0.0645950732224172,0,0.00734937019326437,-0.0515318051885715,0,0,0,-0.0194253595730773,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660070722727312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00405354609716349,0,0,0,0,-0.00489272769765777,0,0,0,0,0,0,0,0,0.0817756791695078,-0.0296822573004599,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.244103847710425,0,0,0,0,0,0,0,0.104113409688158,0,0.0105420161464347,0.0132218558680959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393896416836268,0,0,0.14105269947384,0.215873761978565,0,0,0,-0.0134064317749499,0,0,0,-0.0106745780542369,0,0,0,0,0.0321995151067073,0,0
X600884.SH,0,0,0,0,0.00347376968564552,0,0,0,0,0,0,0,0.066165288830259,0,0.136717111092835,0,0.0819661411160756,0,0,0,0,0,0,0,0.0172090705202746,0.0228224299727992,0.10597483743703,0.0189226330288248,0,0,0,0,0,0.168974395755272,0,0.192316973082403,0,0,0,0,0,0.0590943707312417,0.192789495905265,0,0,0,0,0,0,0.139371157719254,0,0.0925294879330384,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632063237788269,0,0.27590367707258,0,0,0,0,0,0,0,0,0.0367605738361061,0,0,0,0,0,0,0,0.143597613251633,-0.0381511075110404,0,0,0,0,0,0,0,0,0,0.0132490733629306,0.00766021469995578,0,0,0,0,-0.0148730561585794,0,0,0,0,0,0
X600702.SH,0,0,0,0.168971571182723,0,0,0,0,0,0,0,0,0,0.100816530892941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737425408722135,0,0,0,0,0.0345759776005725,0,0,0,0,-0.0310127174698336,0,0,0.937883627906181,0,-0.0549409091060355,0,0,0,0,0,0.0718575779124074,0,0,0,0,0,0
X002414.SZ,0,0,0,-0.049595648512698,0,0,0,0,0,0,0.0298268858600298,0,0,0.0087104347104715,0,0,0,0,0,0.174892959555287,0,0,0.168681534182873,0,0.280800404354832,0,0,0,0.102471699240433,0,0,0,0.0193065872154918,0,0.279465823831304,0,0,0,0,0,0,0,0,0,0,0,0,0.0329532875836097,0,0,0,0,0.0999502150543469,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,-0.19105982833905,-0.0331509405024054,0,0.133279015002506,0,0,0,0,0,0.153774332986569,0,0,0,-0.0089614680773058,0,-0.072125344094422,0,0,0,0,0,0,0,0,0.0418700194779714,0,0.160876642549302,0.218068767072033,0,0,0,0,0,0,0,0,0,0,0,-0.0246710525921429,0,-0.100306604481479,-0.0846461421450155,0,-0.0490371585461104,-0.0659020280217637,0,0,0,0.205311578954653,0,0
X600487.SH,0,0.222406802882636,0,0,0,-0.15962261572164,0,0,0,0,0.12179080027128,0,0,0,0,0,0,0,0,-0.0018715457841742,0,0,0,0,0,0,0.226772671201325,0.493942164784156,0,0,0,0,0,-6.93889390390723e-18,0.172764452283719,0,0.0416385887317923,0,0,0.0938724488311558,0,0.172607232471783,0,0,0,-0.230894935523349,0,0.0576335399781752,0,-0.083041809631246,0,0,-0.0179315744451084,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.113257485407717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106637039666059,0,0,0,0,0,0,0,0,0.374673259824047,0.0454802405263376,0,0,0,0,0,0,0,0.111095793777357,0.026072346264565,-0.0375423021284351,0.0687511168442747,0.089936786436255,0,0,0,0,0,0,1.73472347597681e-18,0,0
X000799.SZ,0,0,0.0214938983367999,0,0.0183416365346217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534616227654228,0,0,0,0,0,0,0,0,0.0978356086915366,0.0447079164118039,0,0,0.00880809601922506,0,0,0,0,0,0.454927547517787,0.0217888727943384,0.0802552768152169,-0.0236628610587406,0,0,0,0,-0.014564965074857,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.378460258490774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393837208633015,0.0138529335693848,0,0,0,0,0,0.00549977168476782,0,0,0,0,0,0,0.00685235921401595,0.0176280719242602,0,0.000939229247759639,0,0,0,0.129393193780135,0,0,0,0,0.0104671859574907,0.0558666091285782,0,0,-0.0111761644933104,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0.196335617420608,0,0,0,0,0,-0.0227657349137113,0,0,0.209171934150957,0,0,0,0,0,0,0,0.133478644117514,0,0,0.558382584902947,0,0,0,0,0,0,0,0,0,0,-0.0013166810189457,0,0.0830216077153288,-0.36526681075557,0,0,-6.93889390390723e-18,0.120530601828029,0,0,-0.0450752150788728,-0.0280010292700128,0,0,0,0,0,0
X600418.SH,0,0,0,0,-0.251670708992751,0,0,0,0,0,0,0,0,0,0,0,0.635983359650354,0,0,0,0.0169760810221935,0,0,0,0,0,0,0,0,0,0,-0.0470012477846374,0,0,0,0,0,0.239606027945592,0,-0.294258578801005,0.0768654807869716,0,0.198342313046888,0,0,0,0,0,0,0.140928978951261,0,0.033583961655525,-0.0281431846662729,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.315685511648645,0,0.0400049320387016,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.00852473723117499,0,0,0.0337410554304032,0.0685302064178342,0,0,0,0,0,0,0.126627325763903,0,0,0.0724970609625826,0,-0.0742183881540273,0,0,0,0.011223405601896,0,0,0,0,0,-0.0292300595616191,-0.0500520315478831,0,0,0,0.0742688611129939,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,-0.00972683459620338,0.139831292313444,-0.308452871146047,0,0,0,0.0854765373104347,0,0.151556886338278,0,0,0,0,0,0,0,0.247997267742234,0,-0.0576218275919309,0,0,0,0.134506003837559,-0.079126230469193,0,0,0,0,0,0,0,-0.0166777818968623,0.111921806095944,0,0,0,0,0,0,0,0,0.137338064334736,0,0,0,0,0,0,0
Change_TY3M,0,0,0.105012393573413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116896205941041,-0.015793057785305,0,0,0,0,0,0,0,0,0,0.0675290920772625,0,0,0,0,0,0,0,0,0,0.0388640460340555,0,0,0.126671979061382,0,0,0,-0.0439826057475608,0,-0.165993636587798,0,-0.0807146365900821,-0.0408103568423098,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646300591324997,0,0,0,0,0,0,0,0,0,-0.146394977144712,0,0.0917882521512481,0,0,0,0,0,0.0701043293950743,0,0,-0.0728939584028795,-0.083744184901174,0,0.126886821353583,-0.0695337189622231,0,0,0,0,0,0,0,0.167561174986545,0,0,0,-0.201611872172532,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.0266011836743223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636083759112643,0,0.108733589822606,0,0,0,0,0,-0.132015268840623,0,0,-0.0505299323485383,0,0,0,0,0.249993468931589,0,0,0,0.145112858673129,0,0,0,0,1.78322388417543,0,0
RealEstate_excess,0,0,-0.0695594392236484,0,0,0,0,0,0,0,0,0,0,0.0509431543979759,0,0,0,0,-0.0898926147812388,0,0,0,0,0,0,0,0,0,0,0,0.0767320628815591,-0.0164084587603289,0,0.0781704424224467,0,0,-0.0143782061571936,0,0,-0.00322382337919123,-4.33680868994202e-19,0,-0.0782542491393531,0,0,0,0,0,0,0,0,0,-0.023390499661789,0,0.120845522351774,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0126708747072326,0,0,0,0,0.00614998582596213,0,-0.0748088341721395,0,0,0,0.00223466100200297,0,0,0,0,0,0,0,0.0481006213762199,-0.115316303358232,0,0,0,0,0,0.0283209009932235,0,-0.0705085150822737,-0.0964375113218796,0,0,0,0,0,0.0184139331921992,-0.0171991219549759,0,0,0,0,-0.0276411105272185,0.0438178374475666,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.000165622797199448,0,0,0,0,0,0,0,0.0022871378008457,1.0842021724855e-19,0,0,0.00351189008446795,0,0,0,0,0,-0.00124220692582033,0,-0.00152657988430534,-0.00252709356767097,0,0,0,0,0,-0.00154665709528739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034345289956351,0,0,0,0.0326372509124671,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316052631592976,0.0496502467506895,0,0,0,0,0,0,-0.00581042068736264,0,0,0,0,0,0,0.0367498934136454,0,0,0.0474710720492632,0,0,0,0,0,0,0,0,0,0,-0.00495228933030274,0,0,0,0,0,-0.0560803552588866,0,0,0,-0.205972432522212,0.192519844082332,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.000824830971202201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195245491522709,0,0,0,0,0,0.00445195754022266,0,0,0.00200436977612649,0,0,0,0,0,0,0,0,-0.00534982469487078,-0.00454981545023214,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.0014572066135899,0,0,-0.00241418282608951,0,0,0,0,0.000734793712396949,0,0.000744263600097411,0,0,-0.00127203500675946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201536773589778,0,0,0,0,0.00171929611939311,0,0,0,0,0,0,0,0,-0.00365961726222897,-0.00879776265368489,0,0,0,0.00425933073800882,0,0
