,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002304.SZ,X000725.SZ,X002475.SZ,X000568.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600183.SH,X002236.SZ,X601877.SH,X600703.SH,X002007.SZ,X000100.SZ,X002241.SZ,X300003.SZ,X300142.SZ,X000157.SZ,X600271.SH,X002179.SZ,X000625.SZ,X300124.SZ,X600867.SH,X600498.SH,X002463.SZ,X002129.SZ,X002008.SZ,X300014.SZ,X000977.SZ,X300136.SZ,X600177.SH,X300146.SZ,X002506.SZ,X002049.SZ,X000050.SZ,X600066.SH,X000066.SZ,X600487.SH,X002371.SZ,X002456.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0,0,0.00745717774619091,0,0.429282704579497,0,0,0.395430821835948,0,0,0.216144500360282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970721632151471,0.0111616435223579,0,0,0,0,0.0373827569416147,0,-0.0650584521865585,0,0,0,-0.085641419828725,0,0,0,0,0,0,0,-0.0127436760703697,0,0,0,0.0956724464237218,0,0.0171401540950081,0,0,0,0,0,0
X600809.SH,0,0.16609152210402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129251598168759,0,0,0,0,0.12158089992825,0.0583853854632948,0,0,0,0,0,0,0,0,0,0.0535258852175192,0,0,0,0,0,0.0792173997614852,0,0,0,0,0,0,0,0.00206299182313088,0,0,0,0,0.0135464427560615,0,0,0,0,0,0,0
X000596.SZ,0,0.0656755288200066,0,0,0,0,0.358465316906921,0,0,0,0,0,0,0,0,0.335355396812816,0,0.0340344034819922,0.00695557776839009,0.0480225569569407,0,0.0423003245205066,0,0,0,0,0,0,0,0.0121543784919702,-0.0788336469532176,0,0,0,0,0,0,0,0,0.0117411648163787,0,0.033129962068019,0,0,0,0,0,0,0,0,0,0.0327851212326844,0,0,0,0,0.0745812712057613,0,0
X000661.SZ,0.0837947395777906,0,0,0.266925372459765,0.200008168230157,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0464235992746833,0,0,0,0,0,0.292805570742303,0,-0.053016699884479,0,1.73472347597681e-18,0,0,0,-0.0161915067886882,0,-0.06203631601627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119879522116742,0.0358513479404486,0,0,0,0,0,0,0
X600183.SH,0,0,-0.103537769137292,0,0,0,0,0,0,0,0.0668764699118378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352090292107167,0.575039259990667,0.129550722052102,0.0761601021827678,0,0.161893923995184,0,0,0,0.266331424659431,0,0.0479492890809829,0,0,0,0,0,0,0,0.00246470025787055,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.508866692481818,0,0,0,0.0734060642072184,0,0.0876659037142422,0,0,0.0140190066695361,0,0.0581161993310294,0,0,-0.0263101152684357,0,0,0,0.00524893003020276,0,0,0,0,0,0,0,0,0,0,0,-0.0151218356650253,0,-1.35525271560688e-20,0.132360616602439,0,0.113229823007601,0,0,0,0.0284020613658899,0,0,0,0,0,0,0,-0.00480244622253595,0.0370193639923684,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0683880455056941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012580736275037,0,0,0.0325735466146317,0,0,0,0,0.0362019425495193,0,0,0,0,0,0,0,0,0,0,0,0.0400663701372999,0,0,0,0,0.0709891966036963,0,0,-0.0471784244158158,0,0,0,0,0.0149766019253246,-0.0149989378147262,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412779262562357,0,0,0.029389931772212,0,0,0,0,0,0,0,-0.107583609072554,0,0.102913763490113,0,0,0,0,0,0,0,0,0,0,0.214570191028218,0,0.102592545972902,0,0.0178835633903818,0.0313901943060978,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.0914827473851118,0,0,0,0,0,0,0,0,0,0.3285681464489,0,0,0,0,0,0,0,0,0.193280683943671,0,0,0,0.116556595634844,0,0,0,0,0,0,0.156456226755988,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00281305229453782,0.00468933598362544,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.118172036313272,0,0,0,0,0,0,0,0,0,0,0,0.0917744509155758,0,0.0710818377208048,0,0,0.0482010944838087,0,0.0405309788100759,0,0,0,0,0,0,0,0.120598721743254,0,0,0,0,0,0,0,0,0,0.0319354138438262,0,0.185943873515803,0,0,0.00916276355321312,0,0,0.0354661014254372,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.434638656274593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644468428745118,0.161427758832071,0,0.22907453534254,0,0,0,0,0,0,0,0,0,0,0.194295838032227,0,0.0330814071233428,-0.0612246092402946,0.0371150095329371,0,0,0.0539144891947071,0,0,0,0,0,0,0,-0.12304901148148,0,0,0,-0.00323892216440736,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0934581139528586,0.0245687473795385,0,0,0,0,0,0,0,0,0,0,0,0,0.27623606310348,0,0.0695830390180737,0,0.144553977884248,0,0,0,0,0,0.0566898261146156,0,0.0855889399741916,0.0578060876063638,0,0.128813195632306,0,0,0,0,0,-0.125879379758087,0,0,0,0,0,0.0697342074106073,0,0,-0.0188434155173223,0,0,0,0,0,0
X300142.SZ,0,-0.195104225951946,0,0,0,0,0,0,0,0,-0.0988296086213025,0,0,0,0,0,0,0.253264605922198,0,0,0,0,0.218250572255927,0.156238095471254,0,0.106403736179596,0,0,0,0,0.246677426741467,0,0.227501864360362,0,0.119090722799182,0,-0.0148611193837624,0,0,0,0,0,0,0.000366110447011255,0,0,0.0157781555533338,0,0,0.0301195977575834,0,0,-0.0108844936115221,0,0,0,0,0,0
X000157.SZ,0,-0.0766525011298991,0,0,0,0,0,-0.0245660951009039,0,0,0,0.15948244457293,0,0,0,0,0,0,-0.0118369627088901,0,0,-0.0546371078441415,0,0,0,0.0321395551247955,0,0,0,0,0,0,0.026579388766751,0,-0.039752089773885,0,-0.105449363911943,0.248344609071954,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941626073630906,0.123505761342761,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175033913047784,0,0,0.0532294270313159,0.0424777373125949,0,0.0629772138992213,0,0,0,0,0,0,-0.00245235706366125,0,0.0486904964359435,0,0.0637722948667148,0,0,0,0.178433225122659,0,0.0536295067345246,0,0.128844999238267,0,0,0.06408748263508,0,0.00278092754271188,0.00862501218243274,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,-0.276023307074291,0.0973057760879739,0,0.163146514997343,0,0,0,0,0.105049994240596,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205302121801843,0,0,0.0402349074984682,0,0,0.23764280239284,0,0,0.0314651651839312,0,-0.0998742420393174,0,0.0407204595572168,0.023330876159212,0,0.182770069914972,0.0505690174732399,0,0,0.0307342570245038,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.119235991366019,0,0,0,0,0,0,0,0,0.226573112416757,0,0,0,0.0890273396769603,0,0,0,0.167660160181646,0,0.0664185566631198,0,0.16013653869956,0,0,0,0,0,0.0676073888700592,0,0,-0.0052173621516284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00738639617135419,-0.0267784626203367,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.048457177231486,0,0,0,0,0,0.192059830194282,0,0,0,0,0,0,-0.0239337368066508,0,0,0,0,0,0,0,0,0,0,0,0.0100976078716259,0,0.183635323662367,0,0,0.0177627480163315,0.0242313468769675,0,0.145428517738109,0,0.00413240841267573,0,0,-0.0593664013137839,0,0,0,0,0,0,0,0,0,0.0154730133007678,0,0
X600867.SH,0,0,0,0.351206226255951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127684065848878,0,0,0,0,0,0,0,0,0,0,0,0,0.262082508752061,0,0,0,-0.0479273417264507,-0.00976545777549953,0.0230014580828178,0,0,0,0,0.167227865556408,0,0,0,0,0,0,0,0,0,0,-0.000972357366014764,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0.115115571808372,0,0,0,0,0,0,0,0,0,0,0,0.12795886730287,0,0,0,0,0,0,0,0,0.0736205163343312,0,0,0.0192916973841489,0.00458272462017544,0,0.0478345438043389,0,0.301803144869005,0,0,0,0,0,0,0,0,0,0,0,0,0.0256529292536659,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0570796008105664,0,0,0,0,0,0,0.604437320848346,0,0,0.240737071001244,0,0.0288343696789531,0,0,0.0282671645101858,0,0,0,0,0,-0.453719159517868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102957327364137,0,0,-0.0112413004678701,-0.00707017722372175,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.125538475489862,0,0,0,0,0,0,0,0,0,0.0751462803746745,0,0,0,0,0,0.0402304984241807,0,0,0,0,0.108453317510174,0,0,0,0,0,0,-0.419957516231044,0,-0.0979791769610977,0.153003103565749,0,-0.242259680720502,0,0,0.63317290893502,0,0,0,0,0,0,0.0548154013448025,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.104612991881128,0,0.218036282918408,0,0,0.0379550908768946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.433171764358431,0,0,0,0,0,0,0,-0.2026509106426,0,0.15486524891333,0.256381131491205,0.642782685409933,0,0.184687173535097,0,-0.171151615529945,0,0,0,0,0,0,0,-0.102970053538774,0.144211580748143,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00713272721844235,0,0,0,0,0,0,0,0,0.19156704542433,0,0,0,0,0.226627621496334,0.275812989771548,0,0,0,0,0,0,0.019469561554365,0,0.148079542981202,0.106578364774266,0,0.0589866331558282,0,0,0.0438263123664417,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14028280665799,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.00665785351313831,0,0.00840835361243499,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.499227234432032,0,0,0.114237371178532,0,0,0,0,0,0,0,0.0996234569769302,0.238608896678979,0.141607135029998,0,-0.0271101494707417,0,0,0,0,0,0,0
X300136.SZ,0,0,0,-0.000600142479115371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137779772022151,0,0.39896595140544,0,0,0,0,0,0,0,0,-0.276616431487401,0.0133465855541609,0,-3.46944695195361e-18,0.045552436058015,0.121265646765258,0.15899754309382,0,0,0,0,0,0,0.128338403433318,0,0,0,0,-0.0640106167173546,0,0,-0.00351887551149281,0.0253666077701695,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346849785442754,0,0,0.0299987163502473,0,-0.0611047422118381,0,0,0,0,0,0,0,0,0,0.0265486671520486,0.110096254459181,0.00739546247295127,0,0,0,0,0.0358025299780871,0,0,0.0841185089974098,0,0,0,0,0.0448227286328574,-0.00930520790751423,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0.134311168828605,8.67361737988404e-19,0,0,0,0,0,0,0,0.010413682153123,0.00598011011823437,0,0,0,0,0,0,0,0.111119914580126,0,0.0061141707333593,0,0,0.143673641604115,0,0,0,0,0,0.0251124539890307,0,0,0,0.245671234098711,0.174673953919995,0,0,0,0,0,0,0,0.0296776296724131,-0.0176037202282739,0,-0.0313253348703322,0,0,0,0
X002506.SZ,0,-0.0965383928803639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122712632827565,0,0,0,0,0,0,0,0,0,0,0,0,-0.021541905458613,0,0,0,0,-0.0228752930300282,0,0,0,0,0.0325406799247516,0,0.06364528051088,0.0428769163865329,0.339101346586594,0,0,5.42101086242752e-20,0.0302713909525503,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.17434856438226,0,0.00981352354593217,0,0,0,0,0,0,0,0.12510291511964,0,0,0,0.174725498014587,0,0.108808725920782,0,0,0,0.0962611104994388,0,0,0,0,0,0.070577834325676,0,0,-0.038906751108664,0,0.225994219247687,0,0.212932813047584,0,0,0,0,0,0,0,0.137841714818258,0,0.0117635969137702,-0.0230856280738239,0,0,0,0.115343708609646,0,0
X000050.SZ,0,0,0,0,0,0,0,0.314297321305761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109216003566735,0,0,0.00645373778948002,0,0,0,0.418010653453745,0,0,0,0,0,0,0,0.0152592121512112,0.0852318974692703,0,0,0,0,0,-0.0163276783584539,0,0,0,0,0,0,0,-0.0214298075249902,0,0,0,0,0,0,0
X600066.SH,0,0,0.0122966197773965,0,0,0,0,0,0,0,0,0,0,0.10719943132176,0.103648272244307,0,0,0,0.0885028798604559,0,0,0,0,0,0,0,0,0,0,0.0455294937928875,0.238141399156911,0,0,0,0.103419934112395,0,0,0.0951003507329552,0,-0.0439353577392999,0,0,0,-0.103443689900602,0,0,0,0,0,0,0,0.0121329255644419,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0.202602632265425,0,0,0,0,0.0747534220871226,0,0,0,0,0,0.00285954973262746,0,0,0,0,0.045541635560935,0,0,0,0.163899709265712,0,0,0,0,0.228183152906442,0,0,0.00146011245125975,0,0,0,0.241424675068372,0,0,0,0,0.0752980652511808,0.0569619686658292,0,0,-0.00390965537296235,-0.0165961851335138,0,0,0,0,0,0
X600487.SH,0,-0.090546679180684,0,0,-0.0181382283896549,0,0,0,0,0,0.166984311185952,0,0,0,0,0,0,0,0,0,0,0.0245787613230897,0,0,0,0,0,0,0.0187993259805755,0,0,0,0,0,0,0,0,0,0,0.0562518863938686,0,0.0337324884303452,0.282788336881817,0.0672026706985212,0,0,0.00601119422309388,0,0,0.215750418831592,0,-0.00306666418163814,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201988269268642,-0.0662449097966212,0,0,0.0641774180622623,0,0,0,0,0,0,0,0.39284748914909,0,0,0,0.0271455515148534,0,0,0,0.100294316203824,0,0,0.119323082540063,0.134459607048641,0,0,0.153262354343346,0.309932213539309,0.0629666216779908,0,0,0,-2.16840434497101e-19,0.0274723862110054,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312707087078944,0,0,0,0,0,0,0.209667238884808,0,0,0,0,0,0,0,0,0,0,0.0537798595950506,0,0.102361446857197,0,0,0,0.00918053631245756,0,0,0,0,0.196775267889079,0,0,-4.33680868994202e-19,0.0520164028312337,0.00432357664655566,0,0,-0.00304171216090673,-0.020061355221059,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138712080258892,0.0411337047405222,0,0,0,0,0,0,0,0,0,-0.0157599877953324,0,0.122823530890012,0,0,0,0,0,0,0,0,0,-0.0142470124794837,0,0,-6.7762635780344e-21,0,0.0266312801922677,0,0,0,0,-0.068783573765391,0,0,0,0,-0.00311288012007548,-0.0846998389080117,0,0,0,0,0,0
Slope,0,0,-0.545469920900085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205983965774822,-0.203862965981163,0,0,0,0,0,0,-0.26074620268001,0,0,0,0.165563322652325,0,0,0,0,0,0,0,0,0,0,0.0515222064312188,0,0,0,0,0,-0.534230616061297,0,-3.46944695195361e-18,0,0,0.777792368473276,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.396316791868707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529730410571035,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474383814335338,0,0,0,0,0,0,0,0,0,0,0,0.0165864031702793,0,0,0,0,0,0,0,0.0385917681910818,-0.0280961799771105,0,0,0,0,0,0,0.0218591432668438,0,0,-0.0378703514679482,0,0.000888630957172625,0.0255889835083487,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0595846282698796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774184207587032,0,0,0,0,0,0,0,0.105442564092821,0,-0.0283739425842372,0.00848880884158954,0,-0.149974334729372,0,0,0,0,0,0,0,-0.0992235341745053,0.0731352492167676,0,0,0,0,-0.0360738389226333,0.0472052347701003,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267980031728108,0.013239474954111,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0231520863896556,0,0,0,-0.129378973232489,0,0,0,0,0,0,0,0,0,-0.125368578199288,0,0,0,0,0,0,0,-0.0622716616358383,0,0,0,0,0.0454465759075026,-0.0664532277737511,0.0143911267734644,0,-0.0167237917576806,0,0,0.161167238076205,0,0,0,0,0,0,0,0,0,0.112432976559211,0.0619876397284621,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023669600067411,0,0,0,0,0,0,0,0,0,0,0,0,-0.00250767121925653,0,-0.00697568188991474,0.000662502827570152,0,0,0,0,0,0,0,0.0054086227522529,0,0,0,0,0,0,0,0.0112903088271534,-0.00803113076956735,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00530419174001413,0,0,0,0,0,0,0,0,0,-0.00416866406317304,0,0,0,0,0.00811698228598021,-0.00474329171865813,0,0,0,0,0,0,0,0.00509076536625605,0,0,0,-0.0526435064846514,0.0178488237444222,-0.0520035615405172,0,0,0,0.0443016467394477,0,0
