,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X000100.SZ,X002236.SZ,X600809.SH,X000661.SZ,X000596.SZ,X300003.SZ,X002008.SZ,X300124.SZ,X600487.SH,X002007.SZ,X600776.SH,X000625.SZ,X002456.SZ,X600498.SH,X000157.SZ,X002179.SZ,X600867.SH,X300146.SZ,X000050.SZ,X002180.SZ,X300142.SZ,X000977.SZ,X600089.SH,X002371.SZ,X002241.SZ,X600177.SH,X600522.SH,X600066.SH,X600118.SH,X600372.SH,X300136.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.30165746725715,0,0,0,0.117650322412847,0,0,0,0,0,0,0,0,0,-0.103641779796692,0,0,0,0,0,0.0228443672569204,0.039861365895722,0,0,0,0,0,-0.000701219841614163,0,0,0,0,0,0,0.0711736832567546,0,0,0,-0.0136959791335128,0,0,0,0,0,0,-0.0143459892265524,0,0,0,0,-0.0167609269649058,0.0294480705655001,0,0,0,-0.00441375264781087,0,0
X000858.SZ,0,0,0.0876133284748644,0,0,0,0.12276270288391,0,0,0,0,0,0,0.344574523197102,0,0.0208875084992073,0,0,0,0.0301660497512832,0.082912371890334,0,0.0271155135308516,0,0,0.00930860092723693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245278252617892,0,0.0140273241511673,0,0,-0.0165457368739349,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0336084651477582,0,0,0,0,0.00520711422290374,0.106705355099685,0,0.0613757749288808,0,0,0.0388019752899869,0,0,0.301079757135541,0.0534689734457687,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.103463390560441,0,0,-0.0248064623022833,0,0,0,0,0,0.0297122802323947,0,0,0,0,0,0,0,0,-0.0342484985360014,0.0558187481444238,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.123409358309697,0,0.230426109610594,0,0.0801524594155767,0.0123655917937934,0,0,0,0.0930975334706685,0,0.0526577476433027,0,0,0,0,0,0,-0.0203037578411168,0,0,0,0,0,0,0,0.0394375663626751,0,0,0,0,0,0,0,0,0,0,0,0.0847476854785197,0.169640300034071,0,-0.00756269029470461,-0.0886563237517615,0,0,0,0,0,0
X000651.SZ,0,0.159135320750773,0,0.152031205358837,0,0,0,0,0,0,0.0219107418050085,0,0.0784099568022282,0,0.0226835839308247,0,0,0,0,0.138481095939113,0,0,0,0,0,0,0,0,0.0136518987104369,0,0,0,0,0,0,0,-0.0391258407819019,0,0,0,0,0,0,0,0,0,0,0,0.00454923310177745,0,0,0,0,0,0,0,0,0,0
X600276.SH,1.38777878078145e-17,0,0,0,0,0,0.0505841742030555,0,0,0,0,-0.00709305103162872,0,0,0,0.0542482949690702,0,0,0,0,0,0.08079751284496,0.14060151571281,0.384038648135274,0,0,0,0,0.0648003074070926,0,0,0,0,0,0,0,0,-0.0944711272287366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221273247691023,0.0343217412491534,0,0,0,0.0833526211216977,0,0
X002304.SZ,0,0,0,0,0,0,0,0.0165976138711027,0,0.0632863301007902,0.051137933648143,0,0,0.410439670938753,0,0,0,0,0,0,0.0823576913049526,0,0,0,0,0.000596497062181324,0,0,0.0220301045190989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182933544282532,-3.46944695195361e-18,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0813655388144972,0,0,0,0.00107722726425186,0,0,0,0,0.110711656379565,0.0653115546970357,0,0,0,0.0827792981854017,0,0.0691809870963822,0,0,0,0,0.175848359115519,0,0,0.0461736369870197,0,0,0.163066435295743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389004800326255,0.0348957998935521,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661260008066632,0,0,0,0.0308643537771066,0,0,0,0,0.0105789584939721,0,0.112389319015209,0,0.0213508171832283,0,0.113355186809227,0.417537973152142,0,0,0,0,0,0,0,0.146496999073671,0,0.031769703027669,0,0,0,0,0,0,0.0188926909406146,0,0,-0.0207377790102192,0,0,0,0,0,0,0
X600031.SH,0,0,0.102789676806459,0,0,0,0,0.183737977375118,0,0,0,0,0.413143219413993,0,0.0805250781534503,0,0,0,0,0,0,0,0,0,0,0,-0.0386001620316931,0,-0.063403796392676,0,0,0,0,0,0,0,0.0403974719053431,0,0,0,0,0,0,0,0,0,-0.0908686902670432,0,0,0.0573560268573698,-0.0245434275607797,-0.00497967811028637,0.001506279280586,0,0,0,0,0,0
X600690.SH,0,0.0785830316478821,0,0.192529494037334,0.185261965833078,0,0,0,0,0,0,0,0.116410129133435,0,0,0,0,0,0,0,0.0134053887777901,0,0,0,0,0,0,0,0,0,0,0,0,0.074098879002388,0,0,0,0,0,0.165006995762618,0,0,0,0,0,0,0,0,0,0,0,-0.0298108410269251,-0.00693714641255366,0,0,0,0,0,0
