,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X000625.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X000063.SZ,X000338.SZ,X002371.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X002129.SZ,X600703.SH,X600089.SH,X600372.SH,X002236.SZ,X002049.SZ,X000661.SZ,X002241.SZ,X600584.SH,X000157.SZ,X600741.SH,X000977.SZ,X601877.SH,X600522.SH,X000800.SZ,X002007.SZ,X002180.SZ,X002074.SZ,X601799.SH,X600183.SH,X002463.SZ,X600418.SH,X000733.SZ,X300142.SZ,X002028.SZ,X000066.SZ,X600702.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0134530439821789,0,0.263284594200987,0,0.0954349801040507,0,0,0,0,0.0813237312753886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105871214262624,0.00791084134424629,0,0,0,0,0,0,0.0895092121107848,0,0,0,0,0,0.174079464361771,0,0,0,-0.0109244958352334,0,0,0,0,0,0,0
X000858.SZ,0.120540745947171,0,0,0,0,0,0,0,0,0,0,0,0.0705905738688662,0,0,0,-0.0154613514445889,0,0,0,0,0,0.0679869536383015,0,0,0,0,0,-0.168679076404129,0.0896191505422183,0,0,0,0,0,0,0,0,0,0,0,-0.134307573003696,0,0,0,0,0.0683114051183489,0,0,0.284173858386072,0,0,-0.0279311193675083,0,0,0,-0.031342460748073,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340672542888028,0,0,0,0,0,0,0,0,0,0,0,0.289026401667921,0,0,0,0.0865061850452167,0,0,0,0,0,0,-0.108411408202101,0,0,0,-0.0818314186381347,-0.0320297370760601,0.0759875303699494,0,0,0.0576612865570316,0.00257197644132265,0,0,0,0,0,0,0
X000568.SZ,0.525567527353865,0,0,0,-0.0287336377754255,0.313465856329664,0,0,0,0,0,0.206776653963008,0,0,0,0.176328440265776,0,0,-0.0168863435388896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156387523493112,0,-0.0251454673043635,0,0,0,0,0,-0.00197164582002715,0,0,0,3.46944695195361e-18,0,0
X600276.SH,0,0,0,0,0,-0.0101340375979115,0.0484559234478067,0,0.299199909570988,0,0,0,0,0,0,0,0,0,0,-0.0261133450854347,0,0,0,0,0,0,0,0,0,0.214785885774798,0,0,0,0,-0.0668582693652258,0,0,0,0,0.108425375771247,0,0,0,-0.0558632131033394,0,0,0,0,0,0,0,-0.00458126267623425,0,0,0,0,0,0,0
X600809.SH,0.286911014084799,0,0,0.245617346220655,0,0,0.0134059032522993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229500811134589,0,0,0,0,0,0,0,0,0,-0.0445513538862469,0,0,0.0230801818867569,0,0.145580779529315,0,0,0,0,0,0.0324616102496244,-0.0635864637030447,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.122040252179843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101282675029729,0.049008582463687,0,0.130491968370933,0,0,0,-0.0443622980970197,0,0,0.0594789673278247,0,0,0,0,0,0.194652078251737,0.0465220255164285,0,0,0,0.0529541952879176,0,0,-0.0654586916133435,0.0664757998163471,0,0,0,-0.22476413733532,0,0
X600690.SH,0.0185697788325946,0,0,0.0812694229227544,0,0,0,0,0.311217996677375,0,0,0,0,0,0,0,-0.00287532312293241,0.154463624164781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545183028508622,0.0437960306472568,-6.93889390390723e-18,0,0,0,0,0,0.0142604793486744,-0.00246121986332407,5.42101086242752e-20,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.185032866411171,0,0,0,0,0,0,0,0.0252892801136442,0,0,0,0,0.114851152086164,0,0,0,0,0,0,-0.044368308314665,0,0,-0.050984275118136,0,0,0,0,0.051203090555139,0,0,0,0.109905048116834,0,0,0,0,0.106976168022648,0,0,0,0,0.0227534626842359,0,-0.157910152191135,0,0,0.0377169571756342,-0.091761623111812,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.176395676173552,0,0,0,0,0,0,0.0947581946889234,0,0,0,0.0981822452670527,0,0,0,0.155102293622535,0,0,0,0,0,0,0,0,0,0,-0.0730187122747707,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533535621673006,0,0,0,0,0.166096686188536,0,1.73472347597681e-18,-0.0269142673897583,0,0,0,0,0,0
X600104.SH,0.151232099747787,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0536758261902773,0.150540060417355,0,0,0,0,0.0371326250912458,0,0,0.0502389029795801,0,0,0,0,0,0,0,0,0,0,-0.0562716997873456,0,0,-0.00409445440605956,0,0,0.141008991348265,0,0.000532052824717414,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.00889973022098128,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25461885634717,-0.261460010770987,0,0,0,0,0.0941899779233707,0,0,0,0.0237908771495564,0,0,0,0,0.116233195904306,0,0,0,0,-0.101645588983447,0,0.140369180510342,0,0,0,0,-0.00857707513663235,0,0,0,0,0,0,-0.00941516588894883,0.00845065785270245,0.0139977949420659,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0391484741092958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128921702262024,0,0,0,0,0,0,0,0,-0.0268094712657105,0,0,0,0.483492175811707,0,0,0,0,0,0,0,0,0.476106759833467,0,0,0,0,0,0,-0.0140912135991852,0,-0.278217046067617,0,0,0,0,0
