,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X600031.SH,X002304.SZ,X000568.SZ,X600809.SH,X000725.SZ,X600690.SH,X000063.SZ,X000661.SZ,X000625.SZ,X003816.SZ,X300124.SZ,X000338.SZ,X600703.SH,X002241.SZ,X300014.SZ,X000100.SZ,X000596.SZ,X600741.SH,X002371.SZ,X000157.SZ,X002007.SZ,X600584.SH,X002129.SZ,X601877.SH,X002179.SZ,X300142.SZ,X002049.SZ,X600183.SH,X002236.SZ,X002414.SZ,X000800.SZ,X300003.SZ,X601799.SH,X300136.SZ,X002185.SZ,X000066.SZ,X002008.SZ,X002456.SZ,X000977.SZ,X600118.SH,X300146.SZ,X000050.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.240256572593304,0,-0.148191151882063,0,0.104881055874714,0,0,0,0,0.280492508036719,0,0,0,0,0.0116189428958538,0,0,0,0,0,0,0.0480941796308949,0,0,0,0,0,0,-0.119480999229605,0,0,0.116477699678133,0,-0.0108698086286775,0,0,0,0,0,0,0,-0.0271706482547507,0,0,0,0,0,0,0,0,0.0224585135045085,0,0,0,0,0.0153565152221687,0,0
X000858.SZ,0,0,0,0,0,0,0.0449027912528698,0,0.132984201456776,0,0.383577384278492,0,0,0,0,0,0,9.54656883473352e-05,0,-0.052636300364974,0,0,0.0540286674801545,0,0.0393434659696402,0,0,0,0,0,0,0,-0.010172342736511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255875310965048,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0239862470699932,0,0,0.0499928347757906,0,0.105568651720481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317833312032027,0,0.0359726321970619,0,0,0,0,0.181826272142703,0,0,0.0934266623386242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186421766242612,0,0,0,0.0061965813444669,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.131810509682464,0,0.0200159582155203,0,0,0,0,0,0,0,0,0,0.08164538627752,0,0,0.0520946111555644,0,0,0,0,0,0,0,0,0,0.223835021459024,0,0,0,0.0474295857019643,0,0,0,0,0,0,0,0,0,0.0159699732017526,0,0,0,0,0,0,-0.00587493837338583,0,0
X000651.SZ,0,0,0,0,0,0,0.0747927096240536,0,0,0,0,0,0.183793804366711,0,-0.0294739946501253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25779582563691,0.104813323300957,0,0,0,0,0,0,-0.0139953736051087,-0.0323756010555019,0,0,0,0,0,0,0,0,0.0246013927792064,0,0,0,0,0,0,-0.00807967530210214,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,-0.0437883081628387,0,0,0,0.0266202314300187,0,-0.0283719483847654,0,0,0,0,0.498123839500188,0.0580988704415515,0,0,0,0,0,0,0,0,0.0567461065318385,0,0,0,0,0,0,0,0,0,0.093429138577358,0,0,0.119104436084639,0.0346794701513164,0,0,0,0,0,0,0.00930171489888252,0,0,0,0,0.00377305377016419,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.0341345381742352,0,-0.0403773231830053,0,0,0,0,0.171519997517155,0,0,0.21695564853487,0,0,0,0,0,0.0561269663408054,0.232810421315836,0,0.0903031857222977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123654504989727,0,0,0,0,0,0,0,0,0,0,-0.0368460927835853,0,0,0,-0.0370259024414691,0,0
X600031.SH,0,0,0,0,0,0,0.108594637251877,0,0,0,0.218793673305826,0,0,0,0.194500717850941,0,0,0,0.0991041590621308,0,0,0.0413165828461277,0,0,0,0,0.0721338368369482,0.0553977772691536,0,0.0410007926377951,0,0,0.0166616074486982,0,0,0,0,0,-0.225207775369512,0.174796193307575,0,0,0,0,0,0,0,0,0,0,0,0.0514308057602418,0,0,0,0,0.0361070727467755,0,0
X002304.SZ,0,0.0118958747843759,0,0,0,0,0,0,0,0.224173057614375,0,0,0,0.0311432200303645,0,-0.101648570894495,0,0,0,0,0,0.216143423754709,0,0.0838993478569245,0,0,0,0,0,0,0,0.131584249487696,0,0.0051443497131606,0,0,0,0,0,0.14962786702575,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.031415131489819,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.327383193965459,0,0.288133750114216,0,0,0,0,-0.147258009616744,0,0,0,0,0.0850737377065289,0.108840275393708,0,0.0375483921480796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744627293023467,0,0,0,0,0,0,0.0716440881315364,0,0,0,0,0.053839006040899,0,0,0,0.00706139316756296,0,0
X600809.SH,0,0.0911198020891311,0,0,0,0,0,0,0.103877921032452,0.371747390467963,0,0,0.175002540579234,0,0,-8.67361737988404e-19,0,0,0,0,-0.16452161878842,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167073505066174,0,-0.0467737058044506,0,0,0.160683159584338,0,0,-0.0613056853728992,0,0,0,0,0,0,-0.0427663459183122,0,-0.0124781880367604,0.0442224160078643,0,0,0,0,0,0
X000725.SZ,0,0,0,0.00137733769657792,0,0,0.0872885676900489,0,0,0,0,0,0,0.0460812790237207,0,0,0,0.00530578624530764,0,0,0.121330829272813,0,0.407058010481745,0,0,0.0443679241047572,0,0,0,0,0,0,0,0,0,0.11808309306252,0,0,0,0,0.0372618331959747,0,0,0,0.0630160959789811,0,0.19977947605077,0,0,0,0,0,0,0,0,0,-0.00199020036228222,0,0
X600690.SH,0,0,0,0.182577071248938,0.231027175288394,0,0.186402538048691,0,-0.233288319952521,0.404163536408757,0,0,0,-0.0205054688139833,0,0.0164010985127422,0,0.0545443817355985,0,0,0,0,-0.0408818241024728,0,0.0307092366975417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516940592969899,0,0,0,0,0,0,0,0,0,0,0,-0.00540125657370994,0,0,0,0,-0.00126130411440773,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,-0.127720344990485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262746070026244,0,0.0706706203265388,0,0,0,0.144432201049099,0,0,0,0.0346733950706917,0,0,0,0,0,0.145160893004596,0,0.0596101675021427,0,0,0.160107057864207,0,0.00896607367654286,0,0,0.091130017701123,0,0,0,0,0.0493427472939856,0,0
X000661.SZ,0,0,0,0,0,0,0,0.0882034648813414,0,0,0,0,0,0,0,0,0,0,0,-0.329009940898137,0,0,0,0,0,0.226955380906681,0,0,0,0.0606967268421321,-0.157677562825726,0,0.616687688445412,0,0,0,0,0,0.0342000420169843,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.0839536902141548,0,-0.0195395286377504,-2.71050543121376e-20,0,0,0,0.0365433697664614,0,0
X000625.SZ,0,0,0,-0.559751172204967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23704219480952,0,0,0.0945041650467775,0,0,0.391805742031216,0,0,0,0,0.373752779232254,0,0,0,-0.0380848650875681,0,0,0,-0.289895714018928,-0.00149942485457103,0,0,0,0,-0.1445232944816,0.214357612093272,0,0,0,-0.105731899017075,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0744092612374063,0,0.0823222007809176,0,0,0,0,0,0,0,0.0168956751174799,0,0,-0.0131250509788153,0,0.016931940950588,-0.0526275482005599,0,0,0,0,0,0,-0.0391977926642466,0,0,0,0,-0.0411574452780696,0,0,0.0905458292143023,0,0,0,0.0589640840779711,0,0,0,0,0.00726032410671304,0,0,0,0,0.00864199362790115,0,0
X300124.SZ,0,0,0,0,0,0,0.00105066164007852,0,-0.112531547794929,0,0,0,0.25716601328226,0,0,0.119688134119059,0,0,0,0,0,0.0375165925039321,0,0,0,0.0372196063928571,0,0,0.0208891426741355,0,0,0.0741485237457109,0,0,0,0,0,0.0691386628688266,0,0,0,0,0,0,0,0,0,0,0,0.0624456121323069,0,0,0.0438458034798651,0,0,0,2.16840434497101e-19,0,0
X000338.SZ,0,0.0421209837370741,0,0,0,0,0.162908688876986,0.231989989141547,0,0,0.139518163004672,0,0,0,-0.0868219461059211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0602003172281055,-0.0654539086455015,0,0,0,0,0,0,0,0,0,0,0.103242399414499,0,0,0,0,0,0,0,-0.0118596145501087,-0.0368606360504826,0,0,0,-0.000199347740167947,0,0
X600703.SH,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.104144742141756,0,-0.0664980543012746,-0.0800973693895272,0,0,0,0,0,0.134665643781959,0,0,0,0,0,0.0248040479826459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336476863082158,0,0.310845347164432,0,0,0,0,8.67361737988404e-19,0,0,0,0.00164801042322265,0,0
X002241.SZ,0,0,0,0,0,0.759950665411612,0,0,0,0.227901801185618,0,0,0,0,-0.0858376921542037,0,0,0,0,0,0,0,-0.0446215861705993,0.0492828741826459,0,0,0,0,-0.14044728914194,0,0,0,-0.088901644119764,0,0,0,0,0.306883973439806,0,0,0,0,0,0,0,0,-0.0459545090865139,0.089144268897034,0,0,0,-0.0585294370074396,0.0616076793077571,0,0,0,-0.0270526706754871,0,0
X300014.SZ,0,0,0,0,0,0.252292388580348,0,0,0.335263509013896,-0.112653891005857,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179748346085486,0.0896076524237664,-0.0273494087126157,0.199762034128122,0,-0.172124574866632,0,0,0,0.0479605378814181,0,0,0,0,0.0611723699171479,0,0,0.0113434757717329,0,0,0,0,0,0,0,0,0,0,0,0.058795072960522,0,0,0,0,-0.0225960739159156,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.351750036516132,0,0,0,0,0,0,0,0,0,0.176594950215093,0,0.111916758966905,0,0,0,0,0,0.0746589528595695,0,0,0,0.0736130810893875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255623316079008,0,0,0,0,4.27549570444182e-05,0,0
X000596.SZ,0,0,0,0,0,0.196184762139734,0,0,0,0.21090321174347,0.21973753190641,0,0.0212166491124727,0,0,-3.46944695195361e-18,0,0,0,-0.0313194208579194,0.213402083392393,0.0704490832386096,-0.0985515243872946,0,0,0,0,0,0,0.0110831453865158,0.0547560293333174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22665137287115,0,0,0,0,0,0,0.0357049035408136,-0.0224125095204212,0,0,0,0.0339531088387055,0,0
X600741.SH,0,0,0,0,0,0,0,0.0545489066310016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341228298748514,0,0,0.0344448437226678,0,0,0,0,0,0,0,0,0,0.0764075333273248,0,0,0,0,0.0854153503428754,0,0,0,0,0.0241755465280649,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.254501042422142,0,0,0.138825037131829,0,0,0,0,0,0,0,0,0,0,0,0,0.1762105697369,0.264469625890272,0,0,0,0,0.362170847477783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653967311530544,0,0,0,-0.0153730257346377,0,0
X000157.SZ,0,0,0,0,0,0,0,0.227177339633606,0,0,0,0,0,0,0,0.0270470177958644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659286647217073,0,0.0844789496534207,0.131013860397247,0,0,3.46944695195361e-18,0,0.0301867164148169,0,0,0,0.0342611438456627,0,0,0,0,0,0,0,0,0.0254318916595392,0.00912156970270914,0,0,0,0.0250995219001769,0,0
X002007.SZ,0,0,0,0,0,0,0.00574744963333488,0,0,0,0,0,0,0,0,0,0,-0.141278466437214,-0.0386420204833168,0.225048584532348,0,0,0,0,0,0,0,0,0,0,0,0,0.267024730594406,0,0,0.0243329399804438,0,0.0118046186063435,0.0598356699315591,-0.0696475696978101,0.0555226380696987,0,0,0,0,0.333925347312464,0,0.0408266509345776,0,0.109141322018177,0,0.0825062344171671,0,0,0,0,0.0707575609425751,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34089796694879,0,5.42101086242752e-20,0.075464254182865,0,0.37837423796694,0,0,0,0,0,0.0387873538874472,0,0,0,0,0,0,-0.152533394109304,0,0,0.552199990530784,0,0,0.349594257977952,0,0,0,0,0,0,0,-0.00840744807918668,0,0,0,0,0,0
