,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X600690.SH,X000725.SZ,X000568.SZ,X600741.SH,X600703.SH,X000338.SZ,X002475.SZ,X600031.SH,X002236.SZ,X300003.SZ,X300124.SZ,X000063.SZ,X002008.SZ,X600809.SH,X600867.SH,X601877.SH,X000596.SZ,X600271.SH,X600066.SH,X000625.SZ,X002456.SZ,X600487.SH,X002294.SZ,X600566.SH,X000100.SZ,X000661.SZ,X002241.SZ,X000157.SZ,X002179.SZ,X002508.SZ,X300142.SZ,X002007.SZ,X000981.SZ,X300136.SZ,X000050.SZ,X002180.SZ,X000869.SZ,X600177.SH,X000977.SZ,X600779.SH,X600522.SH,X600498.SH,X600884.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.370651273861363,0,0.0747981918202185,0,0.0446540346132824,0.0631099425486269,0.143489439299116,0,0,0,0,0,0,-0.0165904620441161,0,0.106926227028527,0,0,0.0923998585669767,0,0,0,0,-0.0579580174967576,0,0,0,0,0,0,0,0,-0.0120659862592247,0,0,-0.0470371537340733,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161206342817852,0,0.0282697645283465,-0.0222667973502111,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,-0.246159175090069,0,0,0,-0.138681873236506,0,0,0,0,-0.056205420943008,0,0,0,0.037855051104886,0,0,0,0,0.521233441440555,0,0,0,0,0,0,0,0.214292404913925,0,0,0,0,0,0,0,0,0,0.0164765773627583,0.35810298249892,0,0,0.0104115342737621,0,0.0205715666164311,0,0,0,0,0.00837516547822846,0,0
X000338.SZ,0.0541443656282101,0,0,0,0,0,0,0,0.00886045391551478,0,-0.0428606667514153,0,0,0,0,0,0,0,0.141225707074378,0,0,0,0,0,0,0,0.236451623440454,0,0,0,0,0,0,0,0,0,0,0,0,0.17307221919553,0,0.044847835444785,0,0,0.106972913234949,-0.118533213385149,0,0.078756432054391,0.00891271536939066,0,0,-0.00629659649703281,0.000703163503056374,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581369165706441,0,0,0,0,0,0.00711153852079193,0,0,0,0,0.0186058436363957,0,0.212529725217177,-0.0551381534476911,0,0,0,0,0,0,0,0,0,-0.00448601789378496,0.0165960038774593,0,0,0,0,0,0
X600031.SH,0,0.093356970053622,0,0,0,0,0,0,0,0.104946074849966,0,0,0.104836796508603,0,0,0,0,0,0,0,0,0,0,0,-0.049296754551155,0,0,0,0,0,0,0,0,0.0834084155974635,0,0,0,-0.0153000521825214,0,0,0.127571257866732,0.054185084260931,0,-0.158650734968572,0,0,0,0,0,0,0,-0.00432515084743405,0.00352951452639517,0,0,0,0,0,0
X002236.SZ,0,0,0.333188327157028,0,0,0.14351461387077,0.0105013963156927,0,0,0,0,0,0,0.1931617804185,0,0,0,0,-0.020322499761153,0.131603325521467,0,0,0.183730275425112,0,0,0,0,0,0,0,0,0,0,-0.0664246091002134,0,0,0,0,0,0,0,0,0,0,0,0.0193300091718435,0,0,0,0,0,0,-0.0635316194116826,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164673984640247,0.296619502599987,0,0,0,0,0,0,0,0,0.0276131174930429,0,0,-0.0788868209249995,0,0,0,0.118209645180926,0,0,0,0.181203608518178,-0.0536896879451748,0,0,0,0.112903708034413,0,0,0,0,0,-0.00431241621578324,0,0,0,0,0,0
X300124.SZ,0,0.144269122574553,0,0,0.0144017395478432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151861536886669,0.289875175840929,0,0,0,0,0,0,0,0,0.0353164565170149,0.0785762964678155,0,0.00927554115975031,0,0,0.100980544770818,-6.93889390390723e-18,0.0901664259181914,-0.0253200685018441,-0.0242239682237867,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0368959974098922,0,0,0.325190018767911,0,0,0,0,0,0.0297396420899553,0,0,0.0870383411136873,0,0,0,0,0,0,0,0,0,0,-0.154259072142873,0,0,0.131679344974626,0,0,0.0602976270260837,0.144009300382003,0,0,0,0,0,0,0,0,0.237598366141121,0.000539530153392959,0,0,0,-0.330243654706296,0,0
X002008.SZ,0,0.013571934495293,0,0,0.131275824750421,0,0.191642291277928,0,0,0,0,0,0,0,0,0.327242517515278,0,0,0,0,0,0,0,0,0.252316159430505,0,0,0.0218095923352406,0,0.00217849219497738,0,0,0,0.241071001924135,0,0.059215418439424,0,0,0.038673095739614,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.121094062356421,0,-0.0404965385569146,0,0.0292458822924512,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.175211474466897,0.159699157575036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231924449427069,0,0,0,0,0,0,0,0,0.0427547680411375,0,0,0,0,0,0,0,0.206497538270377,0,0,0,0,0.0318247300897274,0.167931707643703,0,0,0,0,0.00234142100736712,-0.00588394974848249,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,-0.102154741932941,0,0,0,0,0.0922422618330617,0,0.147474275504868,0,0,0.414314793851649,0,0.0548069730328618,0,0,0,0,0,0,0,0,0,0,0.0290122427555987,0,0,0.297409095882708,0,0,0,0,0.166512796645738,0,0,-0.0398475832594935,0,0,0,0,-0.0981194080355035,0,0,0.0257616023973063,0,0,-0.0100906309504656,0.00733594948656198,0,0,0,0,0,0
X601877.SH,-0.282292238583182,0,0,0,0,0,0.00236327132384013,0,0,0,0,0,0,-0.235009193267015,0,0.431877555740453,0,0.104572789596712,-0.327738752636348,0,0,0.0363342114048962,0,0.112451894026,0.0461832501895329,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.118931971445328,0,0,0,0,0,0.125211402286242,0,0,-6.93889390390723e-18,0,0,0.110426849469154,-0.358393073222083,0.0823010025047284,0.086589126095767,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.34784351813851,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0711148428144364,0,0,0,3.46944695195361e-18,0,0,0,-0.116177793600355,0,0,0,0.0400461695647013,0,0,0,0,0,0,0.0752490345960808,0.0667207892587742,0,0.0826200755704636,0,0,0,0.131745149573164,0,-0.0099555653572513,0,0,0,-0.021636985276125,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210380971849596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461073508286111,-0.0206209042017119,0,0.359904520686541,-0.112508364118038,0,0,0.219647774160578,0,0.00623062236868506,-0.0837419871582459,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.0443462234750052,0,0.0492785025824954,0,0,0,0,-0.0569825924568504,0,0.121580058352466,-0.00873083782883803,0,0,0.059293473737189,0,0,0,0,-0.176062656186429,0,0,0,0,0,0,0,0,0,0,0,0.0207935978322042,0,0,0,0,0,-0.118203528757215,0,0,0,0.13468702482222,0,0.0624796665430841,0,0,-0.00977264693391371,0.0268375634904721,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.0813990828396459,0,0.0779137337658158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151196747561969,0,0,0.0070135499699623,0,0,0,0,0,0.0583022956559458,0.158261307725167,0.0319166161554796,0,0,0,0,0,0.218299358003582,0,0.0527448087864321,0,0.0050600855888751,0,0,0,0,0,0,0
X002456.SZ,-0.0761721868756362,0,0,0,0,0,0,0,0.0730975996953912,0,0,0.331567637804026,0,0.706951265045717,0,0,0,0,0,0,0,0,0.0683231771675867,0,0.0443165672700896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102971806762881,0.0958375438162665,-0.00231328369708547,-0.0634585895295454,0,0.00506007573990886,0,0,0,0.0394897748652355,0,-0.0283493714776457,0.011696616441097,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.0131996288134024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150664810144529,0.30236990219668,0,0,0,0,0,0.509474028769481,0.128880948671891,0,0,0.00543987550679839,-0.0173326427795025,0,0,0,0,0,0
X002294.SZ,0,0.0453829114023199,0.139695039242846,0,0.376915564263375,0,0,0,0,0,0,-0.166707339177448,0,0,0,0,8.67361737988404e-19,0.0435991506276164,0,0,0.0245909055631242,0.342486497350972,0,0,0,0,0,0,0,0,0.0819140977194042,0,0,0,0,0,0,0.102797291938908,0,0,0,0,0,0,0,0.171975749625621,0,0.13649434182005,0,0,0,0.011405693589122,-0.0176086129284878,0,0,0,0,0,0
X600566.SH,0,0,0,-0.0132403890141577,0.309017907020893,0,0,0,0,0,0,0,0,-0.0244133042589782,0,0,0.206090832462402,0.0185085841759427,0,0,0,0,0,0,0,0,0,-0.131681434952406,0,0,0,0,0.188831561365595,0,0,0,0,0.249009540158113,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298165217747184,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0276580384306957,0,0,0.10565369812997,0,0.306763339676293,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229854762690277,0,0,0,0,0,0.0258425555258585,0.162074014196114,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0149096495123887,-0.00947306726704666,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.124438513081594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413264059919505,0,0,-0.146602754487585,0,0,0,0,0.0395607910967148,0.309226068344919,0,0,0,0,0,0,0.100488053752816,0,-0.185637867845595,0,0,0.114861027100226,0,0,0,0.0615497023760799,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,-0.0340201201649045,0,0.149393087032027,0,0.025633919213166,0,0,0,0,0.155745559645293,0,0,0,0,2.77555756156289e-17,0,0,0.0347022476773369,0,0,-0.0737164911654139,0,0,0,0,0,0,0,0,0,0.329074022476063,0,0,0,0,0.156582675939505,0,0.0780486548615966,0.0160819477731333,0,0,0,-0.107982521330289,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.038390389644754,0,0,0,0,0,0.048262195326129,0,0,0,0,0,-0.00481110410003957,0,0,0,0,0,0.0680826324054119,0,0,0,0.116653760691886,0.0227953039095102,0,0,-0.00463469178983729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134567444267637,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.0115776653785001,-0.0948347920701492,0,0,0,0,0.0542909927983416,0,0,0,0,0,0,0,0.0430346216054644,0,0,0,0,0.108300992953643,0,0,0,0,0,0,0,0,0.0963581994356837,0,0,0,0,0.104642814720439,0,0,0,0.0503125645256895,0,0,0,0,0,0.07155756253954,0,0,-0.0407628933755222,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571794124764643,0,0,-0.0615617361726377,0,0,0,0,-0.0117886510040681,0.0556231173000842,0.0905011952985298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123423259947345,0,0.0406246945244143,0,0,0.0468269553397454,0.0144296328486164,0,0,0.108500140031873,0,0.0161483800864395,0.00476831192920956,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0551390219063962,0,0,0,0.218421756513392,0,0.0172642520177388,0,0.0257573464208376,0,0,0,0,0,0,0,0,0.11023831745652,0,0,0,0,0,0,0,0,0,0.150554816338756,0,0.0987348875366208,0,0,0,0,0,0,0.13550334150429,0.14377831451505,0,0.0258669927274517,0.00195712800192653,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,-0.0917648994928826,0,0,0,0,0.0389750715383971,0,0,0,0,0,0.204774173442168,0.091760912062103,0,0,0,0.0731674101834376,0,0,0,0,0.479111745695686,0,0,0.107278361242457,0,0,0.0648783774939272,0,0.083875833218847,0,0,0,0,-5.42101086242752e-20,0,0,0.0629114126007078,8.67361737988404e-19,0,0,0,0,-0.00914352323551017,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,-0.138643342712874,0,0,0,0,0,0,0,0,0,0,-0.0830415838524032,0,0.0102959818017787,0,-0.216242887576656,0,0,0,0,0,0,0,0,0,0,0,0.371836975855436,0,0,0.204928296904641,0,0.00616849413558388,0,0,0.119865909289041,0,0,0,0.0628173946520753,0,0.0690546584385888,0,0,0,0,0,0,0
X300136.SZ,0,0,0.146004120291662,0,-0.0821647569490893,0,0,0,0,0,0,0,0,0.125297522718152,0,0,0,0,0,0,0,0,0,0.277071338817662,0.0100387483070791,0,0,0,0,0,0,0,0,0.485189638312637,0,0,1.38777878078145e-17,0,0.0355509066029703,0,0,0.141703848962076,0,0,0,0,0,0,0,0,0,0.00683865533291892,-0.0730483604000909,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0699239288115697,0,0.0225688723279974,0,0,0,0.00818194939847382,0,0,0,0,0,0,0,0,0.127860243133076,0.297251792051851,0,0,0,0,0,0,0,0,0,0,0.26454416114755,1.73472347597681e-18,0,0,0,0,0.0473671180346694,0,0,0,0.169776937872991,0,0.0112529624644337,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.0436059646469916,0,0,0,-0.236343317326615,0,0,-0.229387366609766,-0.282675888377328,0.122902035039529,0,0,0,-0.0612839507455346,0,0.179715591354861,0,0,0,0.0460655316526962,0,0,0,0,0,0,0,0,0,0,0,0.371575195773709,0.0594606084199081,0,0,0,0,0.223612170666179,0.114330715517277,0,0.114691652777262,0,0,0.00891988327272702,0.035209601036202,0,0,0,0,0,0
X000869.SZ,0.193661721287462,0,0,0.123615416781462,0,0,0,0,0,0,0,0.0412861271703814,0,0,0,0,0,0,0,0,0.190104256382355,0,0.0499984688795643,0,0,0,0.134259631192353,0,0,0,0,0,0,0,0,0,0,0,0.0962765218706435,0,0.0884264280063912,0,0.020699375814866,0,0,0.0163012440200918,0,0,0,0,0,-0.0312519719810518,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.147916334126389,0,0,0,0,0.0637167461315887,0,0,-0.0447490518468822,0,0,0,0,0,0,0,0,0,0,0,0.0519313633592808,0,0,0,0,0,0,0,0.0800030519785469,0,0,0,0,0.106588016003194,0,0,0,-0.00298848642032798,0,1.73472347597681e-18,0,0,0,-0.00490271485105552,0.0112218958086946,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,-0.275197296238816,0,-0.097869476426778,0,0,0,0.195676197138393,-0.0415474637215074,0,0.146087169757819,0,0.116007772514046,0,0,0,0.265606690596292,0.109882785384416,0,0,0,0,0.0665584904116364,0,0.0048457850086139,0,0,0.203251041149471,0,0,0,0,0.194509323313029,0,0.3010666412845,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0350899121377499,0,0,0,0,0,0
X600779.SH,0,0,0,0.159383987219049,0.0152614646105886,0,0.0792649668988812,0,0,0,0,0.0273262696806995,0,0,0,0,0,0,0,0,0.322761069338161,0,0,0,0,0,0,0.165072646932574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000835516043903283,0,0,0.0122181352832537,0,0,0,0,0,-0.0171280945668307,0.0285053081615423,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.194492061126016,0,0,0.0477659946654452,0,-0.0257652623027418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683104660705359,0.288545444151115,0,0,0,0,0.216222629643099,0,0,0,0,0,0,0.209050405179215,0,0,0,0,0,0.169798677077712,0,0,0,0.0833111004947783,-0.0303668883641054,0.082286507113031,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.0858750668125327,0,0,0,0.3606358885517,0,0,-0.13764965822748,0,0,0,0,0,0,0,0,0,0,0,0,-0.127684871223966,0,0,0,0.274319927592344,0,0,0,0,0,0,0,0,0,0,0,0.15677853644963,0,0,0.220893601553223,0,0,0,0,0,0.141277249851981,0,-0.0369703209179031,-0.00520908011961631,0,0,0,0,0,0
X600884.SH,0,0,0,-0.104676190789588,0,0,0,0,0,0,-0.207882527031718,0,-0.0678213980370538,0,0,0.00713746961856123,0,0,0,0,0,0,0.646319466726484,-0.234876364308713,0,0,0,0,0,0,0,0,0,0,0,0,0.286481598435937,0,0,0,0.250454943284625,0.164158260673634,-0.0297239890811044,0,0,-0.0496384367704808,0,0,0,0,0,0.0171992922047581,-0.0699410147841989,0,0,0,0,0,0
Change_TY3M,0,0,-0.300756086894915,-0.143974876906893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234384760840835,0.0278335947124551,0,0,0,-0.064656362214629,0,0,0,0,0.109317503979114,0,0,0,0,0,0,0,-0.158417345813525,0,0,0,0,-0.158136213963,0,0,0,0,0,0,0.108323878370864,0,0,0,-0.0212635856374021,-0.0732774997248765,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.417947087671692,0,0.124568791821484,0,0,0,0,1.22529922707958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133875949638485,0,0,0,0,0,0,0,0,0,0,0,-0.569464441944725,-0.404672176499574,0,0,1.38777878078145e-17,0,0,0.303394082071461,0,0,0,0,0,0
TED,0,0,0,0,0,0.756239111008957,0,0,0,0.475741558793796,0,0,0,0,0,-0.699222201567834,-0.463352816432862,0,0,0,0,-0.105589430387174,0.145352245666878,0,0,0,0,0,0,0,0,0,0,-0.108111858363475,0,0,0,0,0,0,0,0,0.074107507037086,0,1.34742875265913,-0.19815156509084,-0.192354943010748,0,0,-0.220419100498294,-0.435072187325063,0.071173962472252,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0512787570582949,0,0,0,0,0,0.117828791125601,-0.0687015594743541,0,0,0,0,0,0,0.13156663788881,0,0,0,-0.0485146054177804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084382777324914,0,0,0,0,-0.0153989256241828,0,0,0,-0.00701211627575882,0,0,-0.0812143796751723,0,0.0135944728624233,0,0,0,0,0,0,0
MKreturn,0,0.0597210050347817,0,0,0,0,0,0,0,0,0.0145777005491396,0,0,0,0.0559644224294813,0.0158578855313326,0,0,0,0,-0.0514819018991692,-0.0731057557078313,0,0.0672078562572451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236738900863041,0,0,0,0,0,0,-0.0135598369734678,0,0.0224559303450625,-0.0403154667313329,0.352265885266915,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00163387422084125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014473812252541,0,-5.42101086242752e-20,0,0.000239615488647465,0.000263089955073569,0,0,-1.35525271560688e-20,0.00434289080367556,0,0,0,0.00219905437093461,-0.00105177638000505,0,0,0,-0.0244036594291784,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.083557955559881,0.0312058812144865,0,0,-0.159108866381884,0,0.0852439389121804,0,0,0,0,-0.0494956553193514,0,-0.0281183846220738,0,0,0,0,0,-0.0222817003908871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387856689347482,0,0,0.0182322199197396,0,0,0,0,0,0,0,0,-0.0687268906384102,-0.086529848296509,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00487910225910741,0,0,0,0,0,-0.004243589193486,0,0,0,0,0,0.0171904095732531,0,0,0,0,0,0.00236168474837759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159690914445873,0,0,0,0.0128808904426147,0.0112647822125442,0,0,0,-0.0282590359346984,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00782886054477811,0,0,0,0,0,0.0112392805364532,0,0,0,0,0,0.00104886345149502,0,0,0,0,0,0,0,0,0,0,0,-0.00233980251836977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204729321070577,0.00291325906523012,0,0,0,-0.121601026049326,0,0
