,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X002475.SZ,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X000063.SZ,X000338.SZ,X300003.SZ,X600271.SH,X002236.SZ,X002456.SZ,X002008.SZ,X300124.SZ,X601877.SH,X600867.SH,X600487.SH,X600809.SH,X000596.SZ,X000100.SZ,X000977.SZ,X000661.SZ,X600566.SH,X000625.SZ,X600498.SH,X600066.SH,X002294.SZ,X300136.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X002180.SZ,X002007.SZ,X000981.SZ,X300146.SZ,X002241.SZ,X002049.SZ,X000050.SZ,X600522.SH,X000869.SZ,X600779.SH,X002371.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.386803572173045,0,0,0,0,0,0,0,0.00186064598815332,0,0,0,0,0,0,0,0.00302622092205761,0,0,0,0,0.0202537439086455,-6.93889390390723e-18,0,0,0.0858778821098327,0,0,0,0,0,0.0875132784570941,0,0,0,0,0,0,0,0.0436671601656548,0,0,0,0,0,0,0,0.00517482927781122,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.160401555020656,0,0.199218643011086,0.0160910761333983,0.00200503649528521,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196289206616743,0,0,0,0,-0.00260860342629787,0,-0.0695405474130593,0,0,0,0,0,0,0,0,0,0,0.117974617721764,0.0105359873864602,0.0453304257313157,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.117335323526052,0,0,0,0,0,0,-0.112766406831174,0,0,0,0.251729843859663,0,0.0400817031688744,0,0,0,0,0,0,0,0.00917098266633942,0,0,0,0.12004097630706,0,0,0.0680232126559178,0,0,0,0,0,0,0,0,0,0,0,0.0385348681703986,0.137289099157001,0.0535671589958529,0,0.0183081500679558,0.038800810434814,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628397426373375,0,0,0,0,0,0,0.116176943074482,0,0,0.0780840227668561,0,0,0,0,0.206275606328001,0.0725665054719286,0,0,0,0.227874270975567,0,0,0,0,0,0,0,0.164697882098287,0,0,0,0,0,0.105366191320762,0,0,0.0218952102354646,0.0295178307894447,0,0,0,0,0,0
X000858.SZ,0.1410133908874,0,0,0.0634803243472129,0,0,0.213844907630324,0,0.236082841692775,0,0,0,0,0,0,0,0,0,0.135927217649061,0,0,0,0,0,0,0,0.0758879445289433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321742693687183,0.00542574771814049,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.208867168826562,0,0,0,0,0,0,0.195534860632044,0,0,0,0,0.144776809703307,0.0022089547583834,0,0,0,0,0,0,0,0,0,0,-0.0144960661575954,0.0187295425314098,0,0,0,0,0,0,-0.0254831500656575,0,0,0,0,0,0,0,0,0,0,0.0119904571015162,0.0230200604250178,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.302659257917492,0,0,0,0,0,0,0,0.19508616557645,0,-0.0921219375873725,0,0.139345731758046,0,0,0,0,0.0524318287286843,0.00335226558117472,0,0,0.101109709177171,0,0,0,0,0,0,0,0,0.10561106781533,0,0,0,0,0,0,0,-0.086943427645767,0,0,0,0,0,0.085376183866334,0,0,0.0146315867925578,0.017797077532347,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198675973975436,0,0.0285369173893576,0,0,0,0,0,0,0,0,0.33220510264607,0.101877515660539,0,0,0,0,0,0,0,0,0.0605226382928678,0,0,0,0.126329169770498,-0.122104140017855,0,0.0429001533250609,0,0.218799788885734,0,0,0,0,0,-0.00534925412435108,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.425351180333883,0,0,0,0,0,0,0,0,0,-0.0946447791441329,0,0,0,0.0824727893572312,0.0691358125324405,0,0,0,0.1565825370715,0,0,-0.0148673213814796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132115544314584,0,-0.111703531714852,0,0.0139425707955742,0.0166724033592506,0,0,0,0,0,0
X002475.SZ,0,0.144371609572955,0,0.016279541196169,0,0.0855202166838987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604065641131816,0,0.0954223759408347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115358487719689,0,0.0754862487536483,0,0,-0.105750598027381,0,0,0,0,0,0.00870690514586642,0.0102517880350163,0,0,0,0.123224231912092,0,0
X600703.SH,0,0,0,0.0316985864920955,0,0,0,0,0,0,0,0,0.0307548395080926,0,0.0653250554352463,0,0,0,0,0,0,0,0,0.18527642515901,0.215620507325871,0,0.049451606204798,0,0,0,0.0388742516642181,0,0,0.036611174254543,0,0,0,0.0462753559719955,0,0.0706898190368703,0,0,0,0,0,0.0363150249219193,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0.237210087861419,0,0,0,-0.144832714283889,0,0.0254336916642498,0,0,0,0,0,0,0.359941985229316,0,0,0.0785225727207858,0,0,0,0,-0.0420425258210431,0.0726867758635715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200446445354923,0,-0.0420855896133773,0,0,0,0,0,0,0,0.0846518038965733,0.00198135541508995,-0.00504270147811783,0,0,0,0,0,0
X000568.SZ,0,0,0.0784232196567552,0.0401892520580335,0,0,0.0638730244075823,0,0.226095760405697,0,0.0872943491281974,0,0,0,0,0.0916343884144154,0,0,0,0,0,0,0,0,0,0.0804037697393703,0.253678544817798,0,0,0,0,0,0,0,0,0,0,0,0,0.0491402265386847,0,0,0,0,0,0,0,0,0,0,0,0.013412321974366,0.0152160396324383,0,0,0,0,0,0
X600741.SH,0,0.453033308489732,0,0,0,0,0,0,0.121987489643656,0,0,0,0,0,-0.00768937770054115,0,0.0995883009463516,0,0,0,6.93889390390723e-18,0,0.0908266596242406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439541295461608,0,0,-0.07518421731004,0,0.115441982699298,0,0,0,0,0,0,0.0118356084229514,0.0108957760915722,0,0,0,0,0,0
X000063.SZ,0,0.438739731020853,0,0,0,0,0,0,0,0,0.36765199478261,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,1.73472347597681e-18,0,0,0.0524786877203751,0,0,0,0,0,0,0.148223190662627,0,0,0,0.118708832134086,0.243177490845303,-0.0672929060498197,0,0,0,0,0,0,0,0.00406681802024651,0,0.100808208610586,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.391271776809068,0,0,0,0,0,0,0,0,0,0,-0.00515225265372553,0.205252269003382,0,0,0,0,0,0.0488131212790282,-0.181663287457579,0.120884188965441,0,0,0,0,0,0.102796295901751,0,0,0,0,0,0,0,0,-0.113250140152835,-5.42101086242752e-20,0,0,0,0.215269313049607,0,0,0,0,0,0.0277291504741886,0.0352888289974894,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0852016500916581,0,0,0.138197983340551,0.188273614438498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360353406643049,0.187464366787041,0,0,0,0,0,0.253576669512574,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.108765638951772,0,0,0.0754767651071832,0,0,0,0.0479483986215792,0,-0.0153982178479309,-0.0365971003338679,0,0,0,0,0,0
X600271.SH,-0.310315565177328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768298848576439,0,0.168809891426579,0,0,0,0.199509609646946,0,0.0460811239011811,0,0,0,0.114952659630424,0,0,0,0.217303918036395,0,0,0,0,0,0,0.0849825076641548,0,0.194636311287092,0.0674917518434887,0.118233840262585,0,0,0,0,-0.0218463918153649,0,0,-0.00811600483782888,-0.032468691702973,0,0,0,0,0,0
X002236.SZ,0,0,0.592780130942021,0,0,0,0,0,0,0,-0.00169329928945027,0,0,0,0,0,0,0,0,-0.0963216121311608,0,0,0,0,0.307789616058579,0,0.158062928383559,0,0,0,0,0.26737544579396,0,0,0,0,0,0,0,0,0.0491980621107102,0,0,0,0,0,0,0,0,0.251517408048517,0,0.0198291510166139,0,0.0375610190620503,0,0,-0.0189164944691134,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.485587706154674,0.0586459666530744,0,0,0,0,0,0,0,0,0,0,0,0.102280686561695,0,0.0572938566194427,0,0,0,0,0.00936995695220928,0,0,0,0,0,0,0,0,0,0.0671723964595001,0,0,0,0.0550749273456741,0.0821655040426122,0.314293075384093,0,0,0,0,0,0.00319235536356072,0,0,0,0,0,0,0
X002008.SZ,0,0,0.0947275658531214,0,0,0,0,0,0,0,0,0,0,0,0.0755865956168767,0,0.0827453261241682,0,0.194529995721138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222203081807936,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109710563825652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273197295662082,0,-0.105259797353273,0,0,0,0.297063539282157,0.0296333250920316,0,0,0,0,0,0.011195611665216,0.0100707865308578,0.0373738515155395,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,-0.091799657257056,0,0,0.280613900772846,-0.186215198124721,-0.0701476359815084,0.143881590942191,0.386301920324821,0,0,0,0,0,0,0,0,0.00978295388689544,0,0,0,0,0,0,0,0,0,0,0.166043616437921,0,0,0,0,0,0,0.0492916752768083,0,0,0,-0.504565984761921,0,-0.0237870497304447,0,-0.0284527622898551,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.285739727111263,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.181220943488976,0,0,0,0,0,0,0,0,0,0,0.399860764577216,0,0,0,0,0,0,0,-0.408092585902926,0,-0.0981087354004555,0.386452849982147,0,0,0,0,0.400794734266582,0,0,0,0.0288551483080599,0.0864364178916769,0,-0.00167008495033301,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108488785966157,0.193255051481783,0.24467588699465,0,0,0,0,0,0,-0.011565534371532,0,0,0,0,0,0.212109139796053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417097190439392,0,0,0,0,0.00267611927851928,-0.0231778337659605,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.417024604502487,0,0,0,0,0,0,0,0,0.0293711553310964,0,0,0,0,0,0,0,0,0,0,0.167925274400075,0,0,0,0,0,0,0.00165150686430084,0.0425159830886033,0,0,0,0,0,0,0,0,0,0,0,0.117166034044597,0,0.393534350293666,0,0,0.00434225479181485,0.0523967808410793,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,-0.00124327008718566,0,0,0.3082589249463,0,0.0217908720291045,0,0,0,0.00313914976326696,0,0,0,0,0,0,0.230109453909502,0,0,0,0,0,0,-0.0490292290942237,0,0,0,0,0,0,0.14297931664139,0,0.13957225377608,0,0,0,0,0,0,0,0,0,0.0190786289313216,0.0371862477963347,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.336472852685865,0,0,0,0,0,0,0.0298348902386103,0,0,0,0.00695188774156056,0.0911211395396231,0,0,0,0.00411176521258077,0.111514784460655,0,0,0,0,0,0,0,0,0,0,0.00277729088389065,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0220622193275045,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126109516672875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523171019008865,0,0.330501595637931,0,0,0,0,0,0,0,-0.200291568037353,0,0,0,0,0,0,0.111579015413367,0,-0.00486088365729552,-0.0344099942004191,0,0,0,0,0,0
X000661.SZ,0,0,0,0.119795034553062,0,0,0,-0.436136863118461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127627877612537,0,0,-0.0766741124546815,0,0.111133479245306,0,0.49984139293157,0,0,0,0,0,0,0.177556868971815,0,0,0.104449155397204,0,0,0,0,0,0,0,0.0357205991623393,1.73472347597681e-18,0,-0.0274678625925601,0.0190842775450702,0,0,0,0,0,0
X600566.SH,0,0,0,0.0515551536602889,0,0,0,0,0,-0.0464019677506731,0,0,0,0,0,0,0.546472892604104,0,0,0,0,0,0,0,0,0.00501593035268572,0,0,0,0.138641341052486,0,0,0,0.245698511702787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119226020937556,0,0,0,0,-0.0197206757341984,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0591785448573561,0,0,0,0,0,0,-0.0334531608554261,0,0,0.00375560915891172,0.157828357337617,0,0,0,0,0,0,0,0.0875279670387459,0,0,0,0,0,0,0,0,0.180264410918131,0,0.0248621394048908,0,0,-0.146890200432625,0.184328949335469,0,0,0.0624985780268648,0,0,0,0,0,0,0,-0.00839093592686398,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237572923036547,0,0,0.0862450979374887,0,0,0.0622484735424735,0,0,0,0.329306589310172,0,0,0,0.194495421872606,0,0,0,0,0,0,0,0,0,0,0,0.104423191498073,-0.0506929595280763,0,0,0.153086896446399,0,0,0.144122208513296,0,0,0,-0.0108390581749805,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.0413983308204362,0,0,0.0197979885214228,0.0743142769366009,0,0,0.236901269842334,0.100704549954021,0.0693528974668561,0,0,0,0,0,-0.0526102221170033,0.0701282601144625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335685477564484,0,0,0,0,0,0,0.155676233218739,0.0600331551847549,0.067232237305872,0,0,0,0,0,0
