,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000568.SZ,X002475.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X600183.SH,X000596.SZ,X000661.SZ,X002236.SZ,X601877.SH,X002241.SZ,X300003.SZ,X600703.SH,X002007.SZ,X000157.SZ,X002463.SZ,X000100.SZ,X002179.SZ,X300142.SZ,X600271.SH,X300014.SZ,X000625.SZ,X300124.SZ,X600867.SH,X000066.SZ,X002049.SZ,X002008.SZ,X000977.SZ,X300136.SZ,X002129.SZ,X300146.SZ,X002371.SZ,X600498.SH,X600177.SH,X600066.SH,X002506.SZ,X000050.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.314273866100376,0,0,0.0994033254602299,0,0,0,0,0.153376956485135,0,0,0,0,0,-0.0869590537254879,0,-0.048089387731217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101677629436924,0,0,0.0319654639391782,0,0,0,0,0,0,0,0,0,0,0,0,-0.00997829215426897,0.0112271696684572,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.273952449573167,0.214098312655327,0.0255648149442983,0,0,0,0,0,-0.0341355807192036,0.317015510965691,0,0,0,0,0,0,0,0,0,0,-0.00716114668181826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551970750732271,0,0.059072383967592,0,0,0,0,0,0,0,-0.0189072556883847,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.141333022216575,0,0.123384780071622,0,0,0,0,0,0.0469122581560639,0.0876849952874074,0,0,0,0,0,0,0.0457625187344014,0,0.0558636343712729,0,0,0,0,0,0,0,0,0,0,0.0298939002150592,0,0,-0.00666030626168388,0,0,0,0.0881918876921854,0,0,0,0,0,0,0,0,-0.026541675955015,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.152591808724325,0.143845588122728,0,0,0.0701351107485308,0,0,0.0483846640981542,0,0,0,0.125507045199794,0,0.012319613101368,0,0,0.0111632718101243,0,0,-0.00770173925980195,0,0,0,0,0,0,0,0.10641949564179,-0.0793628719298402,0,0,0,0,0,0,-0.0237126793271904,0,0,0,0,0,0,0.20104319666891,-0.0510064735588592,0.0610391585902005,0,0,0,0,0,0
X002415.SZ,0,0.075855050344957,0,0,0,0,0,0,0,0.115631852617096,0,0,0,0,0,0,0,0,0,0.125428495897246,0.325256083245184,0,0.257452062704069,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100344971692993,0,0,0,0,0,0,0,0.0389724876877851,0,0,0,0,0,0,0,0,0.0127324973406775,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459490809388989,0.107185299044393,0,-0.071254923703446,0,0,0,0.0675106137158633,0,0,0,0,0.00490779195529975,0,0,0,0.0501272570837992,0,0,0.177788040793214,0,0,0,0,0,0.0577318696446159,0,0,0,0,0,0,0,0,0,0,0,-0.0074166449708611,0.00639008560825987,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100730652536568,0,0,0,0,0.108445367105361,0,0
X002304.SZ,0,0.161792856875676,0,0,0,0,0.0924815201053077,0,0.219169636525483,0,0,0,0,0,0,0.140632155270358,0,0,0.105958781082824,0,0,0,0.049591882599697,0,0,0,0,0,0,0,0,0,0,0,0,0.0558242085465303,-0.0275917755752129,0,0,0,0,-0.0905278372437767,0,0,0,0,0,0,0,0,0.157451256053384,-0.0270254695911912,0.0548125608548993,0,0,0,0,0,0
X000568.SZ,0,0.675801542568598,0,0,0,0,0,0.00663558142791896,0,0,0,0,0,0,0,0.191850761919352,0,0,0.0585071031992581,0.016164478381557,0,0,-0.111297592731283,0,0,0,0,0,0,0,0.0314134561018809,0,0,-0.0888346644558394,0,0,0,0,0.0735431927263597,0,-0.0527965656556345,0,0,0,0,0,0,0,0,0,0,-0.0213406485161892,0.0200717477325935,0,0,0,0,0,0
X002475.SZ,0,0.339438984425392,0.168802644666822,0,0.0902695595430287,0,0,0,0,0,0,0,0.0569781398713154,0,0,0.0155236635512716,0,0,0,0,0.216493772496474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516168333981101,0.0438176685648059,0.0448004209783747,0.103739336950253,0,0.116378222267273,0,0,0.047248780500347,0,0,0,0,0,0,0,0.0567163866574507,-0.0456275430398054,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0194664529916631,0,0,0,0,0,0,0,0,0,0,0.0605125744007825,0,0.0477299289907216,0,4.33680868994202e-19,0,0,0,0.0272188556809487,0,0,0,0,0,0,0,0,0.0099967405432458,0,0,0.102096301712778,0,0,0,0,0,0,-0.0719818873877276,0.284022874938226,0,0,-0.0395391543295945,0.0711906709119913,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.30312155512956,0,0,0,0,0,0,0,0,0,0,0,0.0356968136286263,0,0,0,0.000410593082729456,0,0.0423942938592073,0,0,0,0,0.0639500793366866,0,0,0,0,0.0741505059483611,0,0,0,4.33680868994202e-19,0.0235280104999169,0,0.0238414071529298,0,0,0.0145354912850736,0,0,0,0,0,0.0592617149159517,0,0,0,0.0248577064264646,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.121583175410782,0,0,0,0,0.116198716979456,0,0,0,0,0.00868903168826955,0,0,-0.0396685286518935,0,0,0,0.155143451276689,0,0,0.0447780426659075,0,0,0,0,0,-0.0587259505720498,0.0570378604683543,0,0,0.0613028847901956,0,0,0,-0.008164617538926,0,0,0,0,0,0,0,0,0.0201633373649529,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0159665889428224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00931770509833777,0,0,0,0,0,0.0287593971650362,0,0.159316529803627,0,0.0176147359850792,0,0,0,0,0.0873743302755058,0,0,-0.100808402629114,0,0,0,0,0,0,0,0,0,-0.00473893265249957,0.0317537690446145,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.105195008399989,0,0.207968909374999,0,0,0,0,0,0.0967232097316556,0.0309184672099506,0,0,0,0,0,0.103254014612732,0,0,0,0,0.134050282781,0.200151186349745,0,0,0,0,0.012371096703071,0.0656008994496963,0,0,0,0,0,0,0.0241567827774771,0,0.202754088214789,0,0,0,0,0,-0.01594726802927,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.270136678722774,0,0.0556052643012117,0,0.224255454450253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.160717746582512,0,0,0,0,0.0428769512293233,0,0.177675498326508,0,-0.138998787397276,0,0,-0.0352346302555307,0,0,0,0,0,0,0,0,0.000114651872472817,0,0,0,0,0,0,0
X600809.SH,0,0.332911234057401,0,0,-0.0252467168368102,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.121481884505778,0,3.46944695195361e-18,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.00980033994231866,0,0,0,0.0599549877730096,0,0,0,0,-0.015324640684612,0.044413468932576,0,0,0,0,0,0,0.0105940832040248,0,-0.024945589283467,0,0,0,0,0.134609133924553,0,0
X600183.SH,0,0,0,0,0,0,-0.142551844739148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343934022124261,0,0.164714293870646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101340884296515,0,0,0,0,0,0,0.0851546134017328,0,0,0,0,-0.0513059274664732,0.0979206466083291,0,0,0,0,0,0
X000596.SZ,0,0.168220130103062,0,0,0,0,0,0.300871323181178,0.226100996619766,0,0,0,0,0,0,0,0.0429172817670142,0.00701165547144496,0,0.0287895781348141,0,0,0,0,0,0,0,0,0,0,0,0,0.0769868146938158,-0.164918923859768,0,0,0,0,0,0,0,0,0,0.0258886929176761,0,0,0,0,0.0953631928464377,0,0,0.0185905365968444,0.0200450544909911,0,0,0,0,0,0
X000661.SZ,0,0,0,0.265219186817229,0.241021648335206,0,0,0,0.0552510220405319,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00874719427223668,0,0,0.114935856488358,0,0,0,0,0,0,0.0630818374716029,0,0,-0.0857494999046161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177798335175095,0.00136411790924602,0,0,0,-0.0585507694374638,0,0
X002236.SZ,0,0,0,0,0.16497780115138,0,0,0,0,0.0632891760675117,0,0.130257910598702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190152010543652,0,0,0,0,0,0,0.145353169832593,0.0811788853169548,0,0,0.0169378064602168,0,0,0,0,0,0,0,0,0,0,0,0.184345971652897,0,0,-0.0149070507421081,0.0423762014365766,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.080730885259334,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293571831547447,0,0,0,0,0.0424863010553659,0,0.105590458265678,0,0.00202760922548133,0,0,0,0,0,0,0,0,0,-0.0360325647034144,0,0,0.149561229661487,-1.0842021724855e-19,0.0443093958186952,0,-0.118760847224533,0,0,0,0,0,0,0,0.0185791309621294,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.214981324195056,0,-0.169507006760459,0,0,0,0,0,0,0,0,0,0,0.213484075898065,0,0,0.26597841774938,0,0,0,0.216510678956304,0,0,0,0,0,0,0,0,0,0,0.250385599817406,0,0,0,0,0.101732280237075,0,0,0,0,0,0,0,0.0417084307039322,0,0,0,0.00344971648881903,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0792566069508314,0,0,0,0,0.082716559720104,0.0144653588832918,0,0,0,0,0,0,0,0,0,0.218688451920317,0.0299475443529542,0,0,0.133654895087139,0,0,0,0,0,0,0,-0.147961759391721,0,0,0,0.0183040680084511,0,0,0,0,0.101260837745387,0,0,0,0,-0.0602185855625768,0.0438620722003524,0,0,0,0,0,0
X600703.SH,0,0,0,-0.216894967042446,0,0,0,0,0,-0.0758668602460256,0,0,-0.0994950732265784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.459699229757517,0.0760879693911252,0,0,0,0,-0.0534451513022549,0,0,0,0,0.32671101669401,0.44420514966766,0,0,0.00476447865873631,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.0316288440573841,0,0,0,0,0,0,-0.058681030839857,0,0.189788618952369,0.186234626623216,0,0,0,0,0,0,0,0,0,0.107507030364786,0,0.182649076024382,0,0,0,0.139803656742344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954305446548966,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,-0.0660744842282478,0,0.464579292803398,0,0,0,0,-0.105778443650566,0,0,0,0,0.0921359157153557,0,-0.0675107668920279,0,0,-0.0565065114585956,0,0,0,0,0.070830493957942,-0.0462523146999926,0,0.115089156824493,0,0,-0.105184397263356,0,0,0,0.250509738475467,-0.0826251337544809,0,0,0,0,0,0,0,-0.0249937303333634,0.0437148141865674,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0.13612616765866,0,0,0,0,0,0,0,0.0315954282097896,0,0,0,0,0.496101347871274,0,0,0,0,0,0,0.212829625561081,0,0.0882625930916617,0,0,0,0.00553274781209278,0,0,0,0,-0.470297903013526,0.0529090420532658,0,0,0,0,0.0275803492602593,0,0,0,0,0,0,0,0,0,-0.00589217027032596,0,0,0,0,-0.102622550702511,0,0
X000100.SZ,0,0,0,0,0.106641835659166,0,0,0,0,0,0,0,0,0,0.307439384142774,0,0,0,0,0,0.00216657368446864,0,0,0,0.175650006572823,0,0,0.101453372956816,0,0,0.0679616844247794,0,0,0,0,0,0,0,0,0.0136356283233613,0,0,0,0,0,0,0,0,0,0,0,-0.00443832297344113,0.023309859346677,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192715029113025,-0.0422291382717369,0.0367087875910234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200457615873629,0.0722857771541466,0,-0.0209832393237546,0.247058359274575,0,0,0.110929789805843,0.0141048319439659,0,0,0,0,0,0,0,-0.0129078172135882,0.0529944968624274,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.0239315135251176,0,0,0,0,0,0.0950814899283551,0,0,0,0,0,0,0,0,0,0.0269232930020463,0.180772429122888,0,0.236166275089469,0.0126797024918716,0,0,0.0348495655564918,0,0,0,0.0182123468139234,0,0,0,0,0,0,0,0,0,0,0,0.0174904934056818,0,0.207178592880805,-0.0159415793416453,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,-0.023524710167536,0,0,0,0,0,0.198389585062588,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0344868959014888,0,0.117397055663548,0.0757757636351978,0,0,0.0600670231925317,0,0,0,0,0,0,0,0.140598537987262,0,0,0.168214705663429,0,0.00312134150244901,0,0,0,0,0,0.140571022883659,0.0145052117066437,3.46944695195361e-18,0,0,0.0194191633669711,0,0,0,0.0437540476860605,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,-0.0409069850578507,0,0,0,0,0,0,0,0,0,0.0152416022126927,0,0,0,0,0,0,0.14461631945506,0,0,0.23066678806878,0,0,0,0.246888447453234,0,0.0527789351986985,0,0.0106072626052806,0.324970323896598,0,0,0.0234590882843221,0,0.354742431224473,0,0,0.117210687353168,0,0,0,0,0.0262597465662648,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0465225310175231,0.236034996999845,-0.0550001041214863,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429106826168325,0,0,0.113806351539853,0,0.0565498556263226,0,0,0,0,0,0,0,0.0325499863150967,0,0,0,0,0,0,0,0,0,0,0.0394484588074605,0,0,0.228426735588621,-0.10039574173043,0,0,0,-0.00354250725064436,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0582640573316539,0,0,0,0,0,0.0165279156540762,0,-0.0304260131912812,0,0,0,0,-0.0288184642431084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750700212564617,0.129482415992037,0.0642476358913609,0.121538174874425,0.145937028991624,0,0,0,-0.0272777215406617,0,0,0,0.00473615277850002,0,0,0,0,0,0,0
X600867.SH,0.274717255650541,0,0,0.0946100121782941,0,0,0,0,0,0,0,0,0,0,0,0.117305704469935,0,-0.0235330207442455,0,0,0,0,0.0708563023746095,0,0.125285443763353,0,0,-0.118949132626444,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0107212102748304,0,-0.113337657515494,0,0,0,0,0,0,0,0,0,0.00480673681364341,-0.0197995019099249,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,-0.110265360007573,0,0,0,0,0,0,0,0.333757834800336,0,0,0,0.0715149495812051,0,0,-0.0238466329253241,0,0,0,0,0,0,0,0,0,0,0,0.0853882851136641,0,0.0744299189464201,0,0,0,0.0885075671955155,0,0.225210257277093,0,0,0,0,0,0.237117047526142,0,0,0,-0.000109581172677612,-1.0842021724855e-19,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.0676038973913563,0.0667844573754369,0,0,0,0,0.116971190744371,0,0,0,0,0,0,0,0.181239856011141,0,0,0,0,0,0,0,0,0,0,0,0.102304047565323,0,0,0,0.255362195798481,0,0.0933792644388359,0.156296938545573,0,0,0,0,0,0.0320290875881691,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X002008.SZ,0,0,0.0588680494581783,0,0,0,0,0.11958383125864,0.323052871213068,0,0,0,0,0,0,0,0.0651471473102129,1.38777878078145e-17,0,0,0,4.33680868994202e-19,0,0,0,0,-0.458373680428132,0,0,0,0,0,0.240243920367973,0,0,0.108675050481475,0,-0.149546173615258,0,0.334179271150989,0.626884805915208,-0.280896206658741,0.0127789631711109,0,0,0,0,0,0,0,0,-0.0556354135102951,0.0775310560209855,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39281859681121,0,0,0,0,0,0,0,0,0,0.0465127671333654,0,0,0,0,0.28811023920406,0,0,-0.0340583379533158,0,0,0,0,0,0.444697113944655,0,0,0,0,0.108402334263151,0,0,0,0,0.0566155018277524,0,0,-0.0394631112092032,-0.00847227234015662,0,0,0,0.100130238749386,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203975239877243,0,0,0,0.0961800508347907,0,0,0.088204524399932,0,0,0,0,0,-0.206030668954337,0.233050999865971,0,0,0.0189363381506273,0.190912281987066,0,0,0.092691756838016,0,0,0,0,0,0,0,0,0,-0.0105715654673292,0,0,0,0,0,0,0
X002129.SZ,0,0.269224277254495,0,0,0.0245159507271444,0,0,0,0,0,0,0,0,0,0,0.113872255834117,0,0.131659853430621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312660250875947,-0.379926146844677,0,0.203992343602053,0,-0.154412856200106,0.126137284017673,0,0,0,0,0.365430305545554,0,0,0.0492418364866986,0,0,0,0,-0.0426696489650446,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0.19132223273336,0,0,0,0,0,0,0,0,0.0728040144373219,0,0,0,0,0,0.104372899749541,0,0,0,0,0,0,0,0,0.0632171657589964,0,0.161316061379134,-0.0296493944907957,0.0377861341471298,0,0,0,0,0,0,0,0,0,0,0,0.0318906633235388,-0.0860533080008484,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245988679632078,0,0,0,0.0405237011429044,0,0,0,0,0,0.242022980826715,0,0,0.406283904607543,0.00213876766696138,0.0801096457532981,0.0843307503217339,0,0,0,0,0,0,0.0129767115167402,0.0454978329157473,0,0,0,-0.00458181452602724,5.42101086242752e-20,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,-0.262332291388322,0,0,0,0,0.0662835146777515,0,0,0.0764519441293662,0,0,0,0,0,0,0,0,0,0,0.0341456067992562,0,0,0,0,0.00847732459959297,0,0,0,0.0840842430345872,0,0,0.00764339634468568,0,0,0.272399039421199,0,0,0,0,0,0,0,0,0.0812259089335073,0,0,0.0193304848008227,0,0,0,0.00092424701257563,0,0
X600177.SH,0,0,0,0,-0.0692093663940548,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0318691847809684,0.0185712138988574,0,0,0.0430779992676296,0,0,0,0,0.0234674043276167,0.0559322227766766,0,0,-0.00807644452756548,0,0,-0.0257390154302167,0.0911517268693385,0.123775385564529,0,0,0,0.0972246613787858,0,0,0,0,-0.034958394791875,0,0,0,0,0,0,0,0,0,0.0508480421176822,-0.0416421518266863,0,0,0,-0.0289810493491996,0,0
X600066.SH,0,0,-8.67361737988404e-19,0,0,0,0.0218298388145203,0.0292878487005462,0,0,0,0,0,0,0.0663245477420328,0.197699564683277,0,0.076223317191633,0,0,0,0,0,0,0,0,0,0.137454279066509,0,0,0.0171141527094421,0,0,0.152473960143103,0,0,0,0,0,0,-0.121287249298489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0869998571085958,0,0,-0.00732504880834127,0,0,0,0.0889802512403596,0,0.0177499660634861,0,0,0.131002793678927,0,0,-1.0842021724855e-19,-0.0360646487210182,-0.0367633355030845,0,0.20897191954369,0,0,0,0,0,0.0632350678721473,0,0,0.0216161686774657,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,-0.168603942517798,0,0,0,0.487712294723371,0,0,0,0,0,0,0.0147497846712942,0,0,0,0,0.0146215558426137,0,0.132521082394513,0,0.150175999790204,0,0.00801798770384971,0,0.0255058672689844,0,0.039721046765669,0,0,0,0.126394194416941,0,0.0624513154116,0.0175116969415159,0,0,0,0,0,0,0,0,0,0.0781896511384568,0,0.00554632225987785,-8.67361737988404e-19,0,0,0,0,0,0
X600487.SH,0,-0.154922555472786,0,0,-0.0153417662383166,0,0,0,0,0,0,0.122187495468213,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0528790605237422,0,0,0,0,0,0.0317484643015835,0.0181697779792488,0,0,0,0,0,0.184875529720762,0.0467977982617595,0.143762128223698,0,0,0,0,0,0,0,0,0.119195506567121,0,0,-0.000767446561288043,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898459020505415,0,0,0,0,0,-0.14504445242228,0,-0.0551064046902149,0,0,0,0,0,0,0,0,0,0,0,0,0.00460432516430549,-0.087806052508015,0,0,0,0,0,0
Slope,0,0,0,-0.314217259685964,0,0,-0.096813473896286,0,0,0,0,0,0,0,0,0,0,0.0769045933887733,0,0,0,0,0.0885842378861926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189028566101399,0,0,0.710478651958485,0,0,0,0.109203316439887,0,0
TED,0,0,0,0,0,0,0,0.0977480656479029,0,0,0.337139308822231,0,0,0,0,-0.013268624720085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143227792986708,0,0,0,0,0,0.207489304225494,0,0.0475012360770721,0,0,0,0,0,0,0,0,0,0,0,0,0.499438693813825,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.00466458129874492,0,0,0,0,0,0,0,0.0178196201524782,0.00795178310669753,0,0,0,0,0,-0.041193256838974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354508938744594,0,0,0,-0.0595663705526697,0,0,0.00749780092426371,0,0,0,0.0272111352836791,0,8.67361737988404e-19,0,0,0.0129104469408778,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0307440282929867,0,0,0,0,0,0,0.0792909114259216,0,0,3.46944695195361e-18,0,0,0,0.0445472966052966,0,0,0,0,-0.0134777760156386,0,0,0,0.0399796366087079,-0.122587234555722,0,0,0.0356342232045095,0.118906299725527,0,-0.0221090465348053,0,0,0,0.0390506250076332,0,-0.0485758378556654,0,-0.218503772692957,0,0,0,0,-0.0326232476383216,0.042718603680131,0,0,0,-0.0140307556424681,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000951034710612759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000761542920925468,0,0,0,0,0,0,0,0,0,0.00022772839174955,0.0132927724041209,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.343843134098767,0,0,0,0,0.445651358229319,0,0,0,0,0,0,0,0,0,-0.189658435057497,0,0.454443441365488,0,0.176560625159051,0,-0.229555334983554,0,0,0,0,0,0,0,0,-0.259969725625375,-0.196656879747471,0,0.033055499001949,0,0,0,0,0,0,0.0748808808818037,0,0,0,0,0.15163232595138,0.260729910165099,0,0,0,0,0,0
