,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X600276.SH,X002304.SZ,X002475.SZ,X600104.SH,X000651.SZ,X000725.SZ,X600031.SH,X300124.SZ,X003816.SZ,X002129.SZ,X300014.SZ,X002371.SZ,X000338.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X600703.SH,X000596.SZ,X300142.SZ,X002179.SZ,X000625.SZ,X600089.SH,X601877.SH,X000100.SZ,X000661.SZ,X000157.SZ,X600741.SH,X002180.SZ,X600460.SH,X000733.SZ,X600884.SH,X600522.SH,X600702.SH,X000799.SZ,X002074.SZ,X002236.SZ,X600584.SH,X002414.SZ,X000800.SZ,X600779.SH,X002432.SZ,X000977.SZ,X600183.SH,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0,0,0,0.185360163783381,0,0,0,0,0.130999847118253,0.0892275634463526,0.0283224928022942,0,-0.0356960330448326,0,0,0,0,0,0,0,0,0,0,0,0,0.107371267549444,0.0086836932429773,0,0.0649658427130629,0,0,0,0,0,-0.00804932853292216,0,0,0,0,0,0.103146454993845,0,0.00548218099933648,0,0,0,0,0,-0.0315918187725593,0,0,0,-0.0153349670599203,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0128355643030524,0,0,0,0,-0.0506633422990043,0.204581742521963,0,0,0,0,0,0,0,0.103556726992356,0,0,0.284032586168792,0.00529693009573131,0,0,0,0,0,0,0,0,0,0,0,0,0.0288946971266178,0.0931061142882272,0,0.0111835269832697,0,0,0,0.0152543075722338,-0.00960482914935757,0.0188488816501196,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10752946974004,0,0,0,0.139060015300641,0.471017559923471,0.0274030989004957,0,0,0,0,0,-0.0059494337876054,0,0,0,0,0.0362843315510945,0.119495628599513,0,0,0,0,0,-0.079898987852912,0,0,0,0,0,0,0,0,-0.00528643898310807,0,0,0,0,0.0174442109073681,-0.0223491850760696,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.208621978895802,0,0,0,0,0.200771777421873,0,0,0,0,0,0,0,-0.101902368760583,0,0,0,0,-0.250721823701848,0,0,0,0,0,0,0,0,0.281707484404847,0,0,0.109890941206138,0.307530316306422,0.00526922930169581,0,-2.71050543121376e-20,0.127982434349106,0,0,0,0,-0.0747424226399428,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0.116629078862345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639171374746975,0,0.0442049843304266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398779538047737,0,-0.00883264647651626,0.0542369735612741,0,0,0.0503490800176285,-0.0642671107029994,0.0402048390679103,0,0,0,-1.73472347597681e-18,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224327901872503,0,0,0.0440419021129842,0.0262938373747577,0,0,0,0,0,0,0,0,0,0.147023774936662,0,0,0.062378769442387,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.19137128190055,0,0,0.07621490548121,0,0.00493512875574578,0,0,0,-0.0164598306879625,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157853549850042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205077422004918,0.818842656107582,0,0,0.139565290817638,0,0,0,-0.156961819900356,0,0.174436784611219,0.140035470804497,0.0527607494371411,-0.0448440070879843,0,0,0,0,0,0
X002371.SZ,0,0,0,0.00532180053406067,0,0,0,0,0.29273407770104,0,0,0,0,0,0,0,0,0,-0.0939470795863799,0,0.0142654616725493,0,0.0897642499826477,0,0,0,0,0,0.403416931631419,0,0,0,0,0,0.241465734514634,0,0,0,0,0.159552590670817,0,0,0,0,0,0,-0.0303280846088655,0,0,0,0,0,-0.0337737037693253,0,-0.448575127492312,0,0.00618883786337147,0,0
X000338.SZ,0,0,0,0,0,0.0437915718893147,0,0,0,0,0,0.00792721775912243,0.151033580166307,0,0.00677400917453779,0,0,0,0,0,0,0.0497813028613797,0,0.0447063221210508,0,0,0.169550237969737,0,0,0,0,0,0,0,0,0,0,0.1747457360527,0,0,0,0,0,0.155629056091807,0,0,0,0,0,0,0.0591999917529897,-0.0109841870818909,-0.00465501639355577,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0345704595324457,0,0,0,0,0.541992802543576,0,0,0,0,0,0,0,0,0.120799394879479,0,0,0,0.179643050054665,0,0,0,0,0,0,0.0793186801567667,0,0,0,0,0,0,0,0,0.109259301061843,0,0,0,0,0,0,0,0,-0.017075600553888,0.0610840282190178,0,0,0,0.0390205406571121,0.0121261364977826,0,0,0,0.0601244370435177,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0179824153895705,0,0,0,0,0,0,0.134006590400044,0,0,0,0,0,0,0.0293523093773812,0,0,0.755809995853112,0,0,0,0,0,0,0,0,0.180359276323387,0,0,0.0660708044656219,0,0,0,0,0,0,0,0,-0.0897052278955201,0,0,0,0,-0.0828566269628602,0,0,0,0,0.0261069590541347,0,0
X000063.SZ,0,0.105933320215304,0,0,0,0.175981452104232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148541827870886,0,0,0,0,0.0479188225526154,0,0,0,0.219987006217651,0,0,0,0,0,0,0,0.0168833635998679,0,0.253029652602326,0,0,0.0986808900260635,4.33680868994202e-19,0,0.0384958273784605,0,-0.0137499308903169,0.0351609150592064,0,0,0,0,0,0
X600703.SH,0,0,0,-0.01054818765607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261665702709842,0,0,0.156999118813749,0,0,0,0.219958467564742,0,0,0,0,0.2501412741762,0,-0.013775912744676,0,0,-3.46944695195361e-18,0,0.0679704288386835,0,0,0,0,0,0.0155061078093016,0,0,0,0,0.038971810466849,-0.017496694464709,0,0,0,0,0,0
X000596.SZ,0,0.104370533324776,0,0,0.126388358418151,0,0,0.332077168780319,0.0731474772739289,0,0,0,0,0,0,0.00598356557123631,0,0,0,0,0,0.0594786906573344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455829487001585,0,0,-0.0280260464026352,0,0,0,0.0468387619321157,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,-0.0513829143083203,0,0,0,0,0,0,0,0,0.294243966321598,0,0,0,0,0,0,0,0,0,0,0,0,0.0783792015972941,0,0,0,0,0,0,0,0,0,0.378294262469069,0,0,0.0885436367722874,0,0,0,0,0,0,0,0.104003233654804,0,0,0,-0.45034287824855,0.0438889282100198,0,0,0,0,0.0325033816236637,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00091516029412441,0,0,0.229331135271341,0,0,0,0,0,0,0,0.282709685157718,0,0,0,-0.2419201473014,0,0,0,0,0,0,0,0,0,0,0.094856676810341,0,0,0,0,0,0,0,0,0.0232531700801096,0,0,0,-0.101522115203763,0,0
X000625.SZ,0,0,0,0.0209110057765591,0,0,0,0,0,0,0,0.359665973849778,0,0,0,0,0.0532428445073969,0,0.109065912067192,0,0.101771938875544,0,0,0,0.000492162261549056,0,0,0,0,0,0,0,0.173801139684511,0.170470415785032,0,0,0,0,0,0,0,0,0,0.0793253091741626,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317699346130601,0,0
X600089.SH,0,0,0,0,0,0,0,0.0577314989479932,0,0,0,0,0,0,0.132634235642779,0,0,0,-1.73472347597681e-18,0,0.068141218613872,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0.0156481760646355,0,0,0,0,0,0.0595065667051254,0.127937786298341,0,0,0.138112317956341,0,0,0,0.0351974272721712,0.0562690966569525,0.00157322398288576,0,0,0,0,0.0144542695458907,-0.0129126242956376,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257952916407925,0,0,0.147929321445396,0,0.158869621116564,-0.120788890101019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267919308295786,0,0,0,0,0,0,0,0,-0.0501788447704717,0,0,0,0,0.0244881558880916,-0.0308843329160542,0,0,0,0,0,0
X000100.SZ,0,0.00301965168843415,0,0,0,0,0,0.0610553476722124,0,0,0.000879269400964692,0,0.170810421554986,0,0.200509485559314,0,0,0,0,0,0,0.061878896113811,0,0,0,0,0.178358618228056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451922360221383,0,0,0,0.161815518269798,0,0,0,0,0,0,-0.00780257188676982,0,0,0,0,0,0,0
X000661.SZ,0,0,0.116962087190734,0,-0.204166415881693,0,0,0,0,0,0,0,0.0462303781715652,0,0,0,0.117694673348233,0,0.471109004275824,0,0,0,0,0,-0.0716142896760805,0,0,0,0,0,0,0,0,0.0306620705656986,0,0,0,0,0,0,0,0,0,0,0,0,0.058730252772016,0.0582669167744414,0,0,0,0.160143233461167,-0.0990516128759759,0,0,0,-0.428792335913956,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.476045636821175,0,0,0,0,0,0.187515234612945,0,0,0,0,0,0.0170836636448011,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0355825820804356,0,0,0,0,0,0,0.0278408624805214,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.00591329575362342,0,0,0,0.129291476267296,0,0,0,0,0,0,0,0.0701436135450391,0,0,0,0,0,0,0,0,-0.0535550683494915,0,0,0,0,0,0.0392487847816548,0,0,0.00996987991119558,0,0.138290220165219,0,0.149239915679856,0,0,0,0,0,0.205088952349599,0,0,0,0,0,0,0,-0.0295411830152768,0,0,0,0,0,0,0
X002180.SZ,0,-2.77555756156289e-17,0.011569499132423,0,0,0,0.447024671220509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521256468007013,0.156329662962093,-0.019040676014994,0,0,0,0,-0.125721241138901,0,0,0,0,0,0.136683419837051,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,-0.0939718084230866,0,0,0,0,-0.0515941704073634,0.0582269055409782,0,0,0,0.0890047809179118,0,0
X600460.SH,0,-0.294846011671511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335873350787954,0,0.241373005078837,0,0,0,0,0,-0.0654178992160256,0,0,0,0,0,0,0.22792760450938,0,0,0,0,0.151639909719631,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00344436573199012,0,0,0,0,0.0620321276545394,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114432104080649,0.147021537349549,0,0,0,0.174882962985435,0,0,0,0,0,0,0,0,0,0.0135472969942184,0,0,0,0,0,0,0,0,0.108481576100251,0,0,0.0320555710482893,0,0,0.197392223288376,0,-0.0041888310922651,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140544005928663,0,0,0.107094379752143,0.029141431740583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18382420208433,0,0.010918112129004,0.390823624436906,0,0,0,0,0,0,0.0726595369342554,0,0,0,-0.010682700226234,-0.00319851595945354,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.0551071518804474,0,0,0,0,0,0,0,0,0,0,0.203838594555151,0,0,0.0834775770381119,0.163125391251968,0,0,0,-0.131229855584388,0,0,0,0,0,-0.0704692781941964,0,0,0,0,0,0,0,0,0.12662876439328,0,0,0,0,0,0.349187996376467,-0.0077789385292877,0,0,0,-0.159349845673399,0,0.0270448478366417,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183677564295422,0,0,0.014358887919736,0,0,0,0,0,0,0,0,0,0,0,0,0.144617374447932,0,0.152833941918127,0,-0.0305478362388046,0,0.583625838444859,0,0,0,0,0,0.282496706651378,-0.0015755019879459,0,0,0,-0.0131710592459474,0.00805010858753775,0.0265032141238228,0,0,0,0,0,0
X000799.SZ,0,0,0,0.113047034028742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574837485537391,0,0,0,0,0.0925809311234685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067233822379145,0.580491695811009,0,0,0,0,0,0,0,0,0.281012370696685,0,0,0.0440564896959853,0,-0.000740380068504151,0,0,0,-0.0326819022626566,0,0
X002074.SZ,0,0,0,0.0140612120129508,0,0,0,0,0,0,0,0,0,0,0,0,0.174326232571506,0,0,0.380634043778987,0,0,0,0,0,0,0.17317160015606,0.0919871053134133,0,0,0,0,0,0,0,0,0.0750600881421346,0,6.93889390390723e-18,0,0,0,0,0,0,0.0714606809547977,0.0145123160287718,0,0,0.0856965879411917,0,-0.0272650864413937,0.0297675436999814,0,0,0,0,0,0
X002236.SZ,0,0.0122425555293748,0,0,0,0,0,0,0,0,0,0,0.0824737428427862,0,0,0,0,0,0.033345721289071,0,0,0.118424971129603,0,0,0,0,0.0131772187380314,0.0327187446752883,0,0.289830621229774,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0581350852041161,0,0,0,0,0.00748756954693197,0,0,0,0.0130138777354127,0,0.00402492391723854,0,5.42101086242752e-20,0.0154306383608879,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.0710596875783236,0,0.266652587014594,0,0,0,0,0,0.0323253729094238,0.0316954589015256,0,0,0,0,0,0.0496683435605833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209867223638573,0.104836685975757,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0569719212703882,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.197653996835485,0,0,0.114264351609487,0,0,0,-0.0102688532574479,0.2233616453271,0,0,0,0,0,0,0,0.0173569785702353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365037539804746,0.064770617833987,0,-0.0110454678073337,0,0,0,-2.16840434497101e-19,0,0
X000800.SZ,0,0,0,0,0,0,0,0.0334159147141374,0,0,0.114665163743793,0.0906511447193404,0.00255900984427579,0,0,0,0,0,0.0932111107539651,0,0,0.00190603708250298,0,0.021550318754463,0,0,0.147789966732096,0.00150711324120957,0,0.21641299048984,0,0,0,0,0,0,0.0247460140425272,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0640315607457084,-0.0156265040431827,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0.174740085982051,0,0,0.239324669837963,0,0,0,0,0,-0.00799877711927885,0,0,0,0,0,0,0,0,0,0.0997295441698769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219761393086173,0.248072689406995,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301752795404023,0,0,0,0,0,0
X002432.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.11757347081663,0,0,0,0.368662380680614,0,0,0.140070013384925,0,0,0,0,0.27917709413675,0,0,0,0,0,0.505909450776511,0,0,0,0,0,0,-0.154083305669598,0,0,0.0707181063693245,0,0,-0.277616696123722,0,0,0,0.00118332198979375,0,0,0,0.0090180560031119,0,0,0,0,0.0811695411935216,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595971906708538,0,0,0.0238466776638691,0,0,0,0,-0.0304047337206201,0,0,0,0,0,0.146874091602187,0,0,0,0,0,0.276354709014415,0.194820602715737,0,0,0,0,0,0,0,0,0.0604653736788288,0,0,0,0,0,-0.0144935543851474,0,0,0,-0.077665868673064,0,0
X600183.SH,0,0.115042098281634,0,-0.00294428457348675,0,0,0,0,0,0,0,0,0,0.0482243794977073,0,0,0,0,0,0.0395917627396922,0,0,0,0,0,0,0,0,0,0.109810421737132,0,0,0,0.055217721768272,0,0.169638665549056,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.220450668960603,0,0,0.108874617207346,0,-0.0233523758528509,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.0610335578502647,0.152218540996312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127124804078844,0.0872401007335981,0,0,0,-0.0946005854771058,0,0,0,0.115863968019203,0,0,0,0,0.0849951238856462,0,0,0,0,0,0.111162514334308,0,0,0,0.0932865570984356,0,0,0,0,0,0,0,0,0.0381034777266972,0,0,0,0.0741571803295288,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0342490076823131,0,0,0,0,0,0,0,0.0536906969983509,0.043276641222205,0,0,0,0,0,0.139196366372462,0,-0.0364915962943282,0,0,0,0,0,0,0,0,0,0.344769437048292,0,0,0,4.33680868994202e-19,0,0,0,0.0329481145703744,0,0,-0.0216964103272961,0,0,0,0,0.0265700250593917,-0.0641156997858286,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163505874879811,-0.154535897874438,0,0,0,0,0,0,0.0772348479405538,0,0,0,0,0,0.308456174064999,0,0,0,0,0,0,0,0,0.1585415082792,0,0,0,0,0,0,0.0164984935254009,0,0,0,0,0,0.562150089819904,0,0,0,-0.835728214017132,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026137298292608,0,0,0,0,0,0,0,0,-0.172526851576895,0,0,0,0,0,0,0,0,-0.012444420048634,0,0,0,0,0,0,-0.0906491574330433,0,0,0,0,0.933891203925952,0,0,0,0,0.794599980202263,0,0
RealEstate_excess,0,0,0,-0.0532758930992136,0,0,0,0,0.024043760886398,0,0,0,0,0,0,0,-0.0283927385911814,0.0552183172964826,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0697477612100423,0,0,-0.0495683117899948,0,0.0253783862691782,0,0,0,0,0,0,-0.00369844596210876,-0.126479939038232,0,0,0,0,0,0,-0.0615292548982544,0.00955153784536999,-1.35525271560688e-20,0,0,0,0.00229331381715579,0,0
MKreturn,0,0,0,0,0,0,0,0.076427548546628,-0.0298063023892594,0,0,0,0,-0.0143002997089748,0,0,-0.118199675095012,-0.0654087556970459,0,0,0,0,0,0.0775811614609613,0,0,0,0,0,0,-0.051554333400565,0,0,0.077512153152111,-0.126778682076782,0.0285224551232756,0,-0.0525963397951574,0,-0.0749080961177465,0,0,0,0,0,0,0,0,0,0,0,-0.0221972328495363,0.00791333631498618,0.0817562088545952,0,0,0.00958909207691437,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000763083459901532,0,0,0,0,0,0,0,0.00365331233665483,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,-0.000448648564787184,0,0,-0.00112162462831345,0,0.00170800277022403,-0.00185399517259298,0,0,0,-0.0132069981937494,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242982791212723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862476084794653,0.0660614396810364,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.000845436030755528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039955050501621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00588127331533267,0,0,0,0,0.0627674791195692,-0.0561922178215157,0,0,0,-0.0428535661275092,0,0
CarbonVol_Hubei,0,-0.0226468690848093,0,0,0,0,0.01164752671407,0,0,0,0,0,-0.00149508621519352,0,0,0,0.000218955224035289,0,0,0,0.0118277758484961,0,0.00277898159031407,0,0,0,0,0,0.00835074617596231,0,0,0,0,0,0,0,0,0,0,0,0.000818640356511068,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.00581671795750934,0,0,0,0.0273311198763115,0,0
