,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X600741.SH,X002241.SZ,X600066.SH,X002292.SZ,X002049.SZ,X002465.SZ,X002506.SZ,X600031.SH,X002475.SZ,X600118.SH,X002236.SZ,X000157.SZ,X600372.SH,X000559.SZ,X000568.SZ,X300124.SZ,X000338.SZ,X600089.SH,X300003.SZ,X002007.SZ,X600867.SH,X002294.SZ,X600177.SH,X601877.SH,X600584.SH,X000869.SZ,X002456.SZ,X600582.SH,X000550.SZ,X300146.SZ,X002512.SZ,X002008.SZ,X002129.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.00532549546739577,0,0.0154382605686889,0,1.73472347597681e-18,0,0,0.0190376784698084,0,0,0,0,0.132499423804542,0.115568509063891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105020328009026,0,0,0.0118395121917574,0,0,0,0,0,0,0,0,0,0,0,0.000209628027593015,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.121130480477635,0,0,0,0,0.0367546827006105,0,0,0,0.139875309314839,0,0.101621916674752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997066918965523,0,0.0907929323324784,0,0,0,0,0,0,0,0,0,-0.0160052549594076,-0.00388283498195334,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.13544195594264,0.129822564173752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402898129648989,0,0.423290130757387,0.0572626918719777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.20606044569124,0.0682954441760059,0.0450354674910441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179976917071062,0,0,0,0,0.00398749706195917,0,0.0567574943329215,0,0,0.182370772086988,0.0665490491917342,0,0,0.0731456673582162,0,0,0,0.00272108498735683,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476091590464255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16855005595878,0,0.133960712905703,3.46944695195361e-18,0,0,0,0,0.0799843295335831,0.0944780498112172,0,0,0.0118895571712975,0,0,0,0,0,0,0
X002304.SZ,0,0.0537655564859798,0,0,0,0,0,0,0,0,0,0,0,0,0.0261310603082118,0,0,0,0,-0.0472625996459615,0,0,0.0893140854198153,0,0,0,0,0.177486545614178,0,0,0,0,0,0.215656061731602,0,0.0714040466303967,0,0,0.098433713736645,0,0,0,0,0,0,0,0.0536944210105592,0,0,-0.0280780818116607,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.178716308497097,0,0,0,0,0,0,0,0,-0.131392625156897,0,0,0,0,0.0228935166638196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405444443832501,0,0.121203342892239,0,0,0,0,0.028735168982434,0.0293528429675417,-0.167878839295949,-0.0474155830577584,0.00366519512451183,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921625106136403,0.27190110561014,0,0.0907330921935671,0,0,0,0,0,0,0,0,0.100336793638461,3.65648194881398e-05,0,0,0.0491541139353406,0,0,0.0610940417172175,0,0,0.0949316146273488,0,0,0,-0.0122893818181596,0,0,0,0,0,0
X000625.SZ,0,0,0.222576868239449,0,0.0962197969529427,0,0,0,0,0,0,0,0.0747633085098272,0,0,0,0,0,0,0,0,0,0.0318990085933873,0,0,0,0.226368807248697,0,0,0,0,0,0.0405990229613812,0,0,0.115161613197833,0,0,0,0.00765036254887237,0,0.0989160056651555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0.128653480122969,0,0,0,0,0,0,0,0,0,0,0,0.094508916776381,0,0,0,0,0,0.0318693082761137,0,-8.67361737988404e-19,0,0,0,0.172126403614189,0,0.145603884708967,0.0281220253436182,0,0,0,0,0,0.0967719380061377,0,0,0,0.0155981249563866,0,0,0.0919072196516198,0,0,0,0,0,-0.0347709336278575,-0.018291661083768,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154553627750404,0,0.0243196080763722,0,0,0,0,0,0,0,0,0,0.168945715472079,0,0,0,0,0,0,0,0,0,0.0184848712244301,0,0,0.138033477833407,0,0,0,0,0.0578166591977195,0.012830741225343,0.106590632412602,0,0,-0.0233386845463403,0,0,0,0,0,0
X000100.SZ,0,0,0.0606915094461731,0,0,0,0,0,0.128350563916055,0,0,0,0,0,0,0,0,0,0,0.0225605560933822,0,0,0,0,0,0,0,0,0.0105195064805214,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.224499073081482,0.0257883352443811,0,0,0,0,0.0931457789402908,0,0,0,-0.0624313203235775,0,0,0,0,0,0
X600741.SH,0,0.151192353744784,0,0.227878507992399,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.018332627090824,0,0,0,0,0,0,0.0600274942734907,0,0,0,0,0,0,0,0,0.216672871073547,0.0313418813726232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0149921598475436,0,0,0,0,0,0,0,0,0.132140452237002,0,0,0,0,0,0.00861122246040146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636363019697078,0,0.0468874168376136,0,0,0,0.0703564067313383,0.200689613943736,0.189423572076533,0.106667863467453,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.152144752139794,0,0.11572964494763,0,0,0,0,0,-0.0216818579129591,-0.00808650488323112,0,4.33680868994202e-19,0,0,0.217984707159552,0,0.200863172117161,0,0.0575331534353079,0,0,0,0,0,0,0,0,0,0,0,0.0308926454227145,0,0,0,0.0703336777249371,0,0,-2.77555756156289e-17,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307794892709789,0,0,0,0,0,0,0.197700462475672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22844317265296,0.0230857963031673,0,0,0.104143433988607,-0.121677832939619,0,0.108789172708527,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.151363989871558,0,0,0,0,0,0,0,0,0,0.357348807536928,0.0788307837653948,0,0,0,0,0,0.00452758222680253,0.101024314385381,0,0,0,0,0,0,0,0,-0.387085001636101,-0.0369328272957492,0.527517853991141,0,0,0,0,0,0.065326727216497,0,0,0,0,-0.120830501734672,0.144684691941745,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,-0.0225821917966317,0,0,0,0.0411609239138315,0,0.0478589083154948,-0.204412137124563,0,0.0306912604327935,0,0.126735482040397,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0968759533616896,0,0,0,-0.00322889148502662,-0.0726796818334593,0.0632331967956048,0,0,0,0,0,0,0,0,0,0,0,0.0507295937833855,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158406775910393,0,0.323764626517693,0,0,0,0.110405030934642,0,0,0,0,0,0,0,0,0,0,0.105663636658328,0.345501672621364,0,0,0,0,0.165098714747912,0.129403305377464,0,0,0,0,0,0.00735609905101052,0,0.0178438194234958,0,0,0,0,0,0,0
X600031.SH,0,0,0.0222086641916395,0,0,0,0,0,0,0.0500581334554006,0.0234712224484619,0,0,0,0,0,0,0,0,0,0,0,0.0300873718311498,0,0.267709886107446,0,0,0,0,0.167649560542845,0.165263026344595,0,0,0,0,0.170537137032599,0,0,0,0.0445792296550932,0,0,0,0,0,0,0,0,0,-0.011976575674455,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.113831722583795,0,0,0,0,0,0,0,0,0,0.0481556826219733,0,0,0,0.0212196277905009,0,0,0.180526281141889,0,-1.73472347597681e-18,0.111703190818899,0,0,-0.0208477815182953,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.0781084851111728,0.106842291631086,0,0,0.00458578835103867,0,0,0,0,0,0,0.133867206482048,-0.0478527955109285,0,0,0,0,0,-0.0389095828628395,0,0.217248412852274,0.020256315689817,0,0,0,0,0,0,0,0,0.0640790593413514,0,0,0,0.200783515875156,0,0,0.121098574952738,0,0,0,0,0,-0.00904631427659804,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189642969976184,0,0,0.0422846141042656,0,0,0,0,0,0,0.0154195030849127,0,0,0,0,0,0,0,0,0,0.313764307871172,0,0,3.46944695195361e-18,0,0,0,0,0.00892883290581175,0,0.277575919727756,0,-0.0420313920681007,-0.0636748617984225,0,0,0,0,0,0
X000157.SZ,0,0,0.0611388393040187,0,0,0,0,0,0,0,0,0,0,0,0,0.287073066665275,0,0,0,0.0367828433298554,0.179890752970971,0,0,0,0,0,0,0,0,0,0,0,0.160211868319115,0,0,0.0914491948911065,0,0,0,0,0,0,0,0,0,0.148822671675664,0,0,0.00512258833933928,-0.0199485146583322,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350376744909856,0,0,0.0135299871039398,0,0,0.0304002764584203,0,0,0.577508756314538,0.0547775964324772,0,0,0.166331605340826,0,0,0,0,0,0,0,0,0,0,0,0.0524126929553973,0,0,0,0,0.0056903959847634,0,0,0.0173597219406113,0,0.0196378846818041,0.0226186798812513,0,0,0,0,0,0
