,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600703.SH,X002292.SZ,X600741.SH,X000100.SZ,X002241.SZ,X002506.SZ,X600066.SH,X600031.SH,X002236.SZ,X600118.SH,X000559.SZ,X002049.SZ,X002465.SZ,X000157.SZ,X600372.SH,X002475.SZ,X000338.SZ,X600089.SH,X000568.SZ,X300124.SZ,X600177.SH,X600867.SH,X002294.SZ,X300003.SZ,X002456.SZ,X002007.SZ,X002074.SZ,X002129.SZ,X000869.SZ,X300146.SZ,X600498.SH,X601877.SH,X002426.SZ,X002085.SZ,X000550.SZ,X002008.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0207456855174442,0,0,0.126652117456008,0,0,0,0,0,0.148543022315906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152365835010556,0,0,0,0,0.0217623068345973,0.101051763295786,0.0305906406740461,0.00127997432592756,0.0143275165735005,0,0.0607049020877082,0,0,0,-0.0296296587405526,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160744651659045,0,0,0,0.0733546517615355,0.0102653585134276,0,0,0,0,0,0,0,0,0.146573948511359,0,0,0,0,0,0,0.417571878262506,0,0,0,0,0,0,0,0,0,0,-0.0457880346586805,0.0103882667129411,-0.127759899422341,0,0,0,0,0,0
X600741.SH,0,0.0473647740883,0,0,0,0,0.0358703657793902,0,0,0,0,0,0,0,0,0,0,0,0,0.0920474618955002,0.0222416244097393,0,0,0,0,0,0,0,0,0,0,0.167302720195774,0,0,0.0291113779456517,0,0,0,0.0988285436700237,0,0,0,0,0,0,0.0812522759987076,0.0564309762255037,0,0,-0.015336456207558,0,0,0,0,0,0
X000100.SZ,0,0,0.0652272504619947,0,0,0,0,0,0.103308361728539,0,0,0,0,0,0,0.0119706910670285,0,0.0754840924395508,0,0,0.0211411839104536,0,0,0,0,0,0,0,0,0.0200117684956943,0,0,0,0,0.213309093476903,0,0,0.0559650807849818,0,0,0,0,0,0,0,0,0,0,0,-0.076955815160921,0,0,0,0,0,0
X002241.SZ,0,0,0.00695654581377186,0,0,0,0,0,0,0,0.165912515532597,-0.0545643911435238,0,0,0,0.0546667984065208,0,0,0,0.24333953010787,0,0.0585044457621905,0,0,0,0,0,0,0,0,0,0,0,0,0.0116049379546808,0,0,0.0918297990604508,0,0,0.0925168438892809,0,0,0,0,0.229978560789331,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0.106950244789336,0,0,0,0,0,0,0,0.191759177562747,0,0,0,0,0,0,0,0.0518540299895704,0,0,0.3940135381914,0,0,0,0,0,0,0,0,0,0.344242911118151,0,0.250840521791788,0,0,0.0607808228148038,0,0,0.0128246972813826,0,-0.0739862304302801,0,0,0,0,0,-0.00123529223372199,-0.0390631612480143,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110332320657232,0.202089534997035,-0.0857484101482984,0,0.188064834596696,0.0263300231158885,0,0,0,0,0,0.0224432635581276,0,0,0,0,0,0,0,0.0763111242337138,0,0,0,0,0,0,0,0.10676221071583,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600031.SH,0,0,0.0479145903783122,0,0,0,0,0,0,0.0389169900471972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446851784539137,0,0,0.132522143755117,0,0,0,0.0116444778755872,0,0,0,0,0,0.0695221716293895,0,0,0,0,0,0,0,0,0,0.179714204135636,0,0,-0.000603576522983434,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0342634709271722,0,0.311108169870796,0.00449318726323123,0.0656889672795296,0,0,0,0,0.0111367979118976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334462363204046,0,0,0,0.0802108183143424,0.073575046871013,0,0,0,0.0297770174829355,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0.153958434125696,0,0,0,0.119832369703415,0,0,0,0,0,0,0,0,0,-0.0124643820361509,0,0,0.0337889663513741,0,0,0,0,0,0,0,0,0,0.349248906814021,0,0,0,0,0,-8.67361737988404e-19,0.0456161792470254,0.0267339006614441,0.0128671878011946,0,0,0.118834036168448,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.0504604600170031,0,0,0.116291064966664,0,0,0,0.0798640715138597,0.231536199726121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295745855677257,0,0,0,0,3.46944695195361e-18,0.0851828554585655,0.0776582402118853,0,0.189894021378641,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.162143963848289,0,0,0,0,0,0.0218135595700483,0,0,0,-0.179678253616222,0,0.066027661711646,0,0,0,0,0,0.366501904015264,0,0,0,-0.636322899561471,0,0,0,0.106108488339308,0,0.347538994799732,0.181696157200471,0,0,0,-0.231712882245601,0,0,0,0,0,0,0.0377587759106715,0.0967639743244881,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,-0.119521787014211,0,0,0,0,0.078821914396509,-0.109987253255353,0,0.0711313209830301,0.114302057130051,0,0,-0.066574923326976,0,-0.141464288225321,0.0900320385931484,0,0,0,0,0,0,0,0.0400153161735405,0,0,0,0.144575577071126,0,0,-0.0285291932498137,0,0,0,0.0183112597850378,0,-0.138224414673461,0,0,0,0.182317324088738,0,0,0.0282341144550615,0,0,0,0,0,0
X000157.SZ,0,0,0.0672448834083697,0,0,0,0,0,0,0,0,-0.030812932633868,0,0,0,0.006203498685691,0,0.406311980907939,0,0,0.0665554565841737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255984371710279,0.0125314823329167,0,0,0.0427326211327851,0,0,0,0,0,0,0.0202418348163177,0.00318408258321532,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307415308529077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137144931514186,0,0,0.0767084599277238,0,0.0381628473849895,0.230261563285418,0.0262612402754287,0,0,0.0518249175147403,0,0,0,0,-1.73472347597681e-18,0.00951204416309527,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00950779958926522,0,0,0,0,0,0,0,0,0.0791574418619876,0,0,0,0,0,0,0,0,0,0.0705775121600479,0,0,0,0,0,0,0,0,0,0.102226170153162,0.0825104396647873,0.0110753496839664,0.0384693308843384,0,8.67361737988404e-19,0,0,0,-0.0797506876205865,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288433248553527,0,0,0,0,0.0478928472684545,0.132247658606778,0,0,0,0,0,0,0,0,0,0.089331664045607,0,0,0,0.0383864136329392,0.0565275431836528,0,0.065829931492149,0,0,0.111659243638834,0,0,0,0,0.0607528641989763,0.0683487398278713,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0358770107763805,0,0,0,0,0,0,0,0,0,0,0.0935799419826633,0.00979935039271593,0,0,0,0,0,0,0,0,0.155224214107695,0,0,0,0,0.0990793325282124,0,0,0.122718551558162,0,0,0,0,0,0,0,0,0.14267508720885,0,0.00230544634356058,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0915154586936814,0,0,0,0,0,0,0.057468780282362,0,0.0159653661285484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665633540346682,3.46944695195361e-18,0,0,-1.73472347597681e-18,0,0.066406352720355,0.124702367150362,0,0.107612101042463,0,0,0,0,0,0,0.0821735075339118,0,0,-0.0352551679065176,0,0,0,0,0,0
X300124.SZ,0,0,0,0,-0.09679113589515,0,0,0,0,0.145410640135085,0,0,0,0,0,0.00252170628134063,0,0,0,0,0.31631416200115,-0.113872166010111,0,0,0,0,0,0,0,0,0,0,0,0,0.0585121733047817,0,0,0,0,0.183490813387262,0.103272551399498,0,0.104261284978541,0,0,0.328723172160108,0,0,0,0.000718749091384891,0,0,0,0,0,0
X600177.SH,0,0,0.0907574652998912,0,0,0,0,0,0,0.024719733235449,0,0,0,0,0.105871542656916,0,0,0,0,0,0,0,0,0,0,0,0.0474579486591098,0,0,0,0,0,0,0,0,0,0,0.0528113102720597,0,0,0,0,0,0.0330229834640946,0,0,0.484101225156428,0,0,-0.00530432911364193,0,0,0,0,0,0
X600867.SH,0,0,0.187666493731753,0.347734637126478,0,0,0.0403998685105458,0,0,0,0,0,0,0,0.0208297982455208,0.126080441850905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00658640269942233,0,0,0,0,0,0,0.00152063485474994,0,0.0610865382845659,0,0,0,0.020516012249371,0.0867587314257385,0,0,0,-0.0437800072797033,-0.0209823051493027,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0182778090032063,0,0,0.0733023240311216,0.0495762461952305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806119819346369,0,0,0,0,0.0706287308568296,0,0,0.0676209378627179,0,0,0,0.104234824727597,0,0,-0.0018559943412956,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.132013560622237,0,0,0,0,0,0,0,0,0,0,0,0,0.0171841083847383,0,0,0,0,0,0,0,0.319982135750729,0,0,0,0,0,0.138178917180051,0.222259990300995,0,0,0,0.0433580639147624,0,0,0,0,0.0615994272761679,0,0,0,0,-0.348616506076169,0,0
X002456.SZ,0,0,0,0,0,0,0,0,-0.120905452277928,0,0,0,0,0,0.432512520376144,0.247808564415997,0,0,0,-6.93889390390723e-18,0,0,0,0,0.22846422833393,0,0,0,0,0.0742981598996684,0,0,0,0,0,0.0932748104691914,0,0,0,0,0.0711574017949714,0,0,0,0,0,0,0,0,-0.0180105505694915,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0660517795675412,0,0,0.0335300763561058,0,0,0.0875626785034887,0,0.107879209960404,0.0677120048777162,0,0,0,0,0,0,0,0,0.109884051142623,0.155715281869992,0,0,0,0.0555640576553159,0,0,0,0,0,0,0,0,0,0,0,0.0586180596706835,0,0.0274342144856362,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0.0129531945727059,0,-0.267820279123065,0,0,0,0.158551491001649,0.196556628205606,0,0,0,0,0,0,0,0.20749664944126,0.381319017311333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121823466879496,0,-6.93889390390723e-18,0,0,0,0,0.225918661023986,-0.0200334746974526,0,0,0,0,0,0.0414659374441901,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823580720177066,0,0,0,0,0.146822064640057,0,0,0,0,0,0,0.0794614757926798,0,0.0249368332374635,0,0,0,0,0.125332957129141,0,0.0851882127122704,0,0,0,0.0873289482565575,0,0,0,0,0.158298264956077,0,0,0,0.0179304763945342,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130960356429212,0.0963009093536848,0,0,0,0,0,0,0,0,0.0631783872478288,0,0,0,0,0,0.245791408082393,0,0,0,0,0,0,0,0,0,0,0,0,0.0169539854017355,0,0,0,0,0.0426054238373917,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0.113170149873494,0,0,0.187290563290717,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.147380370536345,0,0,0,0.155913642104441,0,0,0,0.0386886113630828,0.237373460796445,0,0,0,0,0,0,0,0,0,-0.0352911980820736,0,0,0,0,0,0,0
X600498.SH,0,0,0,0.215937071607953,0,0,0,0.192058024237865,0,0.082123359418381,0,0,0,0,0.0631900083078349,0.11756113097471,0,0,0,0,0.00759411266026348,0,0,0,0.105438732229322,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0760550410349653,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0201388485360271,-0.11083189940413,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.291183360301234,0,0,0,0.0476134593311104,0,0,-0.00778710084218882,0.0548373524428272,0.0927860988969646,0.211865194741584,0,0,0.1057673151853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235005859680021,-0.0557016551419259,0,0,0,0,-0.0276559713210891,0.136642008220543,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0.25934287523009,0,0.0932148580435651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133422734424988,0,0,0,0.185608793300546,0,0,0,0,0.0100598696527082,0,0.0927191875920866,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0866683398939069,0.050610564116139,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0.0285196213030192,0.0521975223120629,0,0,0,0.0644820324153714,0,0,0,0.275823326417564,0.195315741595162,0,0,0,0,0,0,0,0,0.00111187662786371,0,0,0.106642617458575,0.0253208096001316,0,0,0,0,0,0,0.0451041768393408,0,0,0,0,0,0,0,-0.0315632002588201,-0.0186797993851252,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0.219136920695754,0.112903891866253,0,0,0,0,0.272186978974346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281176062564039,0,0,0,0,0,0,0.147393401974149,0,0,0.0123006845441345,0,-0.116215054603956,-0.0116377438708113,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0576865746573352,0,0.162172295371869,0.14447838121484,0,0,0,0,0,0,0,0,0.0502808669545101,0,0,0,0,0,0,0.080416086683555,0,0.0995772713408084,0,0,0,0,0.140799608074684,0.0266926836634234,0,0.026339256336526,0,0,0.0511334608587266,0,0,0.0874106907555862,0,0,0,0,0,0,0,0,0,0,0,0
X000623.SZ,0,0,0.0327350127034539,0.066395666077943,0,0,0,0,0.100022540097702,0,0,0.0239068451372438,0,0,0.0337940064479523,0,0,0,0,0.115188928470615,0,0,0,0,0,0,0,0,0,0,0.431840420908053,0.0892465491315093,0,0,0,0,0,0.0314406099704301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0.0115129925259896,0,0,0,0,0,0,0,0,0,-0.1302110781445,0.0310872478777423,0,-0.091169198476117,0,0,0.00575464100434314,0,0,0,0,0,0,0,0.123515471591275,0,0,0,0,0,-0.0638728100429022,0,0,0,0.130371347699133,0,0,0,0,0,-0.115765773665819,0.193014828820156,-0.0114253951037557,-0.0319352330831105,0,0,0,-0.00727046890604285,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.0533842179012876,0,0,-3.46944695195361e-18,0,0,0.270515799263933,0.0982112291900477,0,0,0.309421910910605,0,-0.385670324482826,0.680115108130566,0,0,0,0,0,0.371968539090835,0,-0.144774848797429,0.175127319215345,0,0,0,0.371157561606208,-0.50332075061715,0,0,0,-1.17783027815358,0.260180294493813,0,0,0.334108473451977,0,0,0,-0.178599553378938,0,0.0301782593530806,0,0.221398422712007,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.178965978756742,0,0,0,0,0,0,0.0419577191541427,0,0,-0.0822672169938893,0,0,0,-0.371644394763143,0,0,0,0,0,0,0,0.100255537725458,0.0438886036551832,0,0,-0.0168313250604395,-0.970056843820364,0,0,-0.0613579565021846,0,0,0,0,0,0,0.180994300206275,0,3.46944695195361e-18,0,0,0,0,0
RealEstate_excess,0,-0.0429872698388915,0.1184387802099,0,0,-0.419518308612012,0,0,0,0,0,0,0,0,-0.0572168968194179,-0.0374276762145036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180216596367615,0.137343653798497,-0.0976910246739799,-0.0133025705848407,0,0,0,0,0,0,-0.0305953363978094,0,-0.0199003502900668,0,0,-0.0176627836511873,0,0,0.0186301796759494,-0.0119278577276925,0,0.104474698982666,0,0,0,0
MKreturn,0,0,0,-0.173804163382045,0,0,0,0,0,0,-0.0533453505989651,0.0301633423178551,0,0,0,0.0320892953674124,0,0,0,0,0,-0.0104498938812629,0,0,0,-0.192946351951094,0,0,0,0,0,0,0,0,0,0,0,0.0345337111342602,0,0,0,0.0583949348885848,0,-0.165693610520943,0,0,0,0,0.162388726560658,-0.0649318400427592,0.538186763844013,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965855433483325,-0.0145083852328111,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133252698526671,-0.0163349130951042,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0.0101325727936769,0,0,0,0,0,0,-0.00663838289957296,0,-0.00485645970173944,0,0,-0.00551060165276893,0,0,0,0,0,0,0.0102636693576624,-0.0041375257000007,0,0,0,0,0,0,0,0,0,0,0,-0.00275972355400408,-0.00503100713879803,0,0,0,0,0,0,0,0.0111161475408077,0,0,0,0,0.018249236912418,-0.00446552034343472,0,0,0,0,0,0
