,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X600276.SH,X000651.SZ,X300124.SZ,X300014.SZ,X600031.SH,X002371.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X002241.SZ,X000596.SZ,X000063.SZ,X000625.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X601877.SH,X300142.SZ,X002074.SZ,X600741.SH,X000661.SZ,X600460.SH,X002180.SZ,X600522.SH,X000733.SZ,X000100.SZ,X600702.SH,X000799.SZ,X000157.SZ,X600884.SH,X002236.SZ,X601799.SH,X600584.SH,X600563.SH,X000800.SZ,X002414.SZ,X600372.SH,X002176.SZ,X002056.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0947057468344563,0,0,0.11894297119891,0.095576781239023,0,0.0237282584567082,0,0,0,0.00366019506255027,0,0,0,0,0,0,0,0.162555624710324,0.0550379624294517,0.00675174470825775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220014718614413,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.341487377992305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247530061362322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536331631676399,0.156355730795741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230678575897215,0,0,0,0,0,0
X600809.SH,0,0.215943292904833,0,0.0832255797995706,0.296582509614324,0,0,0,0,0,0,0,0.0313235645936774,0,0.105980182555178,0,0,0,0,0.165226457523341,0,0,0,0,0,0.0810306247649096,0,0,8.67361737988404e-19,0,-0.106338444577493,0,0,0,0,0.126445372665877,0,0.161160646942441,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.00734296781368723,0.0273652385272067,0,-0.0943314934061588,0,0,0,0
X002415.SZ,0,0,0.00213972179407877,0,0,0,0,0,0,0,0,0.158929734561081,0,0,0,0,0,0,0.1608973269288,0,0,-0.273481611196241,0,0,0,0,0,0,0.00272938546218394,0,0,0,0,0,0,0,0,0.0797250382999378,0.109038761940037,0,0,0.640550536805933,0,0,0,0,0,0,0.0216340893542316,0,0,-0.0534272886936672,0.101436269116848,0,0,0,0,0,0
X000568.SZ,0,0.319567520521771,0.314070719575729,0,0,0.175098288164883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21407126100478,0.02407159084154,0,-0.0739420967484608,0,0,0,0,0,0.0291958234669017,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128675266126593,-0.0247605448154351,0,0,0.0168869380260508,0.00812703094334737,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0238448966436402,0.180651247743287,0,0,0,0,0,0,0.147187294760054,0,0,0,0,0,0.261805614245053,0,0.0593354940126503,0.0862884567972061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235353671483985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134346356983464,-0.0818154090136458,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0339482409768502,0,0,0,0,0.121378813392985,0,0,0,0.396362965710564,0.0262711508420559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04311117611622,0,0,0,0.00358539453242229,0,0,0.119016475352292,0,0,0,0,0,0,0,0,0,-0.000107016097182508,0.0152220080931104,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.201150919746121,0,0,0,0,0,0.0719138382013145,0,0,0.155370353146049,0,-0.126440939533087,0,0.148918562745788,0,0,0.102165141235671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036626919434771,0,0,0,0.0184169528350806,0,0,0.0745906237241999,0,0.00126175960020376,-0.0247232390212979,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571994976965243,0,0,0,0.167837532597099,0,0,0,0,0,0,0,0,0.0608541209639402,0,0,0.0347736989514976,0.0202696949571819,0,0,0,0,0,0,0,0.010368793310771,0,0,0.19266948850158,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0369056677747783,0.153790068337469,0,0,0,-0.0171783375864901,0,0,0,0,0,0,0,0,0,0.0744780754538114,0,0,0,0.107802677565275,0,0,0,0,0,0,0,0,0,0,0,0.13799070477537,0.0332929863053406,0,0,0,0,0,0,0.215973961504046,0,0.269514823594583,-1.73472347597681e-18,0,0,0,0.0148827215813715,0,0.223065256017945,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0723555729095742,0,0,0,0,0,0.159695872177801,0,0,0,0.151160743026126,0,0.150579266307616,0.0140456658300845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279610845884272,0,-8.67361737988404e-19,-3.46944695195361e-18,0,0.0988521520700775,0,0,0,0,0,-0.0374061772331978,-0.0084437531303033,0,0,0,0,0,0
X300124.SZ,0,0,0,0.119302797631956,0,0.116569025485473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114908536763191,0,0,0,0,0,0,0,0,0.193002752661652,0,0,0.0172531558730288,0.113525967525411,0,0,0,0,0,0,0,0,0,0,0.0254446450040834,-0.0397082100897225,0.013742298921472,-0.115044246257735,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0481554235818877,0,0,0,0,0,0,0,0,0,0.0326219005749371,0,0,0,0.0627892500099045,0,0.0596831896139958,0,0.260151237386191,0,0,0.171545903576806,0,0.0923561086533413,0,0,0,0.107795388750392,0,0,0,0,0,0,0,0.0527903126335962,0,0,0,0,0.0315613717410155,-0.116948300205124,0,0,0,0,0,0
