,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X003816.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X600031.SH,X002304.SZ,X000063.SZ,X000625.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X000100.SZ,X002241.SZ,X002463.SZ,X600089.SH,X000157.SZ,X600584.SH,X600372.SH,X600703.SH,X000977.SZ,X600066.SH,X002028.SZ,X002236.SZ,X600741.SH,X600418.SH,X002049.SZ,X600522.SH,X600183.SH,X000921.SZ,X601877.SH,X000661.SZ,X002180.SZ,X000800.SZ,X601799.SH,X002129.SZ,X600487.SH,X002074.SZ,X002294.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.127143236173018,0,0,0,0,0,0.0814349528865394,0,0.313903764601593,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0109801093006502,0,0,0,0,0,0,0.0764076440439953,0,0,0,-0.0657652999377532,0,0,0,0,0,0,0.104464175251584,0,0,0,0,0,0,0,0,0.0249842004695372,0,0,0,0.0325021850194369,-0.110233209037778,0,0,0,0.00287353220033784,0,0
X000858.SZ,0,0,0.0968924490599351,0,0,0,0,0.103150823844915,0,0,0,0,0,0,0,0,0,0,0,0.466778597431571,0,0.176352942801219,0,0,-0.0764679604819063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389733549526418,0.0238354522984958,0.044408612940748,0,0,0,0,0
X600276.SH,0,0.100387226267238,0,-0.055903895902052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100742212280012,0,0.325331088100865,-0.145889341632401,0,0,0.121465725471119,0,0,0.097802887255202,0.078942276369567,0,0,-0.0507958866305578,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.151530321012841,0,-0.0850070910803196,0,0,0,0,0,0,0,-0.0211409574482923,0,0.577276506022169,0.0827837921702729,0,0,0.149762518505503,0,0,0,0,0,0,0,0.0423612235083868,0,0.140638700978043,0,0,0,0,-0.0276839284174277,0,0,0,0.111028269184321,0,0,0,0,-0.0873128876849965,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.430256131375429,0,0,0,0,0,0.0999855525868592,0,0,0,0,0,0.10180268714255,0,0.0209975504297941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589880070691477,0,0,0,0.189044941038704,0.0243329067306871,0,0,0,0,0,0,0,0,0.0341753916977883,0,0,0,0,0,0,0.0169239599187771,0,0
X002415.SZ,0,0,0,0,0.125086576610121,0,0.0972537532978239,0,0,0,0,0,0,0,0.0386973523631507,0.114918633987937,0,0.00214314723284521,0,0,0.0651207377549863,0,0,0,0.046914352334676,0,-0.0724012461114735,0,0,0,0,0,0,0,0,0,0.242690495133579,0,0,0,0,0,-0.0296243375334025,0,0.142659609806407,0,0,0,0,0,0,0,0,0.0776094673884831,0,0,0,0,0
X000651.SZ,0,0,0,0,0.24429527078785,0,0,0,0,0,0,0,0,0,0.0661637615427991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677747294912189,0,0,0,0,0,0,0,0.168454191660053,0,0,0,0,0,0,-0.0336035611425001,0,0,0,0,0,-0.0382359725855842,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.111719198219817,0.629735787491904,0,0,0,0,0,0,0,0,0,0.158612583113249,0,0,0,0,0,0,0,0,0.0381285248679497,0,0,0,0,0,0,0.0706581983443225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228292943990968,0,0.0523476879502335,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232192133921706,0,0,0,0,0,0.00970472757717306,0,0.0488527609532807,0,0,0,0,0,-0.146784761254374,0,0,-0.147550689561765,0,0,0,-0.249789544020929,0,0,0,0,-0.005846345338352,-0.164781474033163,0,-0.116348484975506,0,0,0.229091460145816,0,-0.0191905270070312,0.290571635841477,0,0,-0.0907185191438586,0,0
X000568.SZ,0.360796424563388,0.274270724271431,1.0842021724855e-19,0,0,0,0,0.268642869294839,0,0,0,0,0,0,0,0,0,0,0,0.206977195571729,0,-0.0246212503811311,0,0,0,0,0,0.0770612413995033,0,-0.0305644389574098,0,0.023446066720969,0,0,0,0,0,0,-0.0602340255242174,0,0,0,0,0,0,0,-0.0478864524442838,0,0,0,0,-0.0414796651924261,0,-0.024182934220346,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299160203381027,-0.140484098024468,0,0,-0.0572328278116245,0,0,0,0,0,0,0.00706471760150725,0,0,0.147616496066015,0,0,0.0478461400934766,0.156745105602187,0,0,0,0.0486394545358926,0,0.112957269063443,0,0,0,0,0,0,0,0,0,0,0,0.138627724243456,0.122491570581179,0.0493028903406644,-0.0415650739242659,0,0,0,0,0,0
X600104.SH,0,0.105540500362504,0,-0.137112480360492,0,0,0,0,0,0.221662986749315,0,0,0,-0.033225717906373,0,0,0,0,0,0,0,0,0,0,-0.048714660548249,0.110600456456415,0,0,0,0,0,0.122164697579784,0,0,0,0.0374844170854437,0,0.0133642485593692,0,0,0,0,0,0,0.0190087307356899,0,0.0528376494820494,0,0,0,-0.0850594681692933,0.0294475228846643,1.35525271560688e-20,-0.0472094142403887,0.350691632035033,0,-0.0146862619279628,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235563280531857,0,0,0,0,0.693828852562411,0,0.0668566653352306,0,0,-0.0520247343003168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645047574254793,0,-0.0550892344856861,0,-0.0128503227092872,0,0,0,0,-0.0413620737140539,0,0,0,0,0,0,0
