,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600104.SH,X000651.SZ,X600276.SH,X300124.SZ,X000725.SZ,X300014.SZ,X003816.SZ,X002129.SZ,X002371.SZ,X600031.SH,X002241.SZ,X002049.SZ,X000625.SZ,X000596.SZ,X000063.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X300142.SZ,X601877.SH,X600741.SH,X600460.SH,X000661.SZ,X000100.SZ,X002180.SZ,X000733.SZ,X600522.SH,X002074.SZ,X000157.SZ,X600702.SH,X600884.SH,X002236.SZ,X000799.SZ,X600584.SH,X601799.SH,X000800.SZ,X002414.SZ,X002056.SZ,X600183.SH,X002176.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0.0130659124243849,0,0.0379416265533144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170828103394151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550645830823662,0,0.235736612519421,0.00646729014400502,0.0242411819909831,0,0,0,0,0,-0.0519934342984895,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179385778376341,0,0,0,0,0,0,0,0,0,0,0,0.188661026141044,0,0.0541835820959702,0,0,0,0,0.0228986083161305,0.357921403878473,0,-6.93889390390723e-18,0,0,0.144289159953453,0,0.0359249473565079,0,0,0,0,0,0,0,0,-0.101307467526682,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.0341854239755607,0.18593129718641,0,0.23028932064676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424150023916265,0,0,0,0,0,0,0,-0.0187538377202256,0.0922012776268239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590817872941852,0,0,0,0,0,0.191660439206313,0.087048394387665,0,0,0,0.0881993802448822,0,0,-0.148627442351662,0,-0.0477163359743369,0,0.0341751608706234,0,0,0,0.167440747702208,0,0,0,0.362386926013322,0,0,0,0,0,0,0,0,0,0,0,0.0775239248817987,0,0,0,0,0,0,0
X002371.SZ,0,0,0,-0.0161970030225198,0,0,0,0.270170093790025,0,0,0,0,0,0,0,0,0,0,0,0,0.0268197069410572,0,0,0,0,0,0,0,0,0,0.313337387870711,0,0,0,0,0,0,0,0.106365198388029,0.0279766352869828,0,0,0,0,0,0,-3.46944695195361e-18,0,0.00333071040601967,0.261396839201358,-0.0242507969780016,0,0.142283166076047,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.186287652226793,0,0,0,0,0,0,0,0.0747647344594499,-0.0280786493107043,0.0399917754815508,0,0,0.0686764292181213,0,0,0,0,0,0,0,0.0101294319482178,0,0,0,0,0,0.557953314772169,0,0,0,0,0,0.0357119792932992,0,0,0.0128532835862575,0,0,0,0,0.0122475221533931,0.011576472213802,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.605451156793149,0,0,0,0,0,0,0,0,0.122522265421257,0.10839223404857,0,-0.0743250563265871,0,0,0,0.014235370331369,0,0.114924191841289,0,0,0,0,0.0380973025514229,0,0,0,0,0,0,0,0,0,0,-0.0332481379382654,0,0.059837798557618,0,0,0,0,0.0709723843595694,0,0.0827414801174462,0.0401339507865309,0,0,0,0,0,0,0
X002049.SZ,0,0,6.93889390390723e-18,0.131556577030892,0,0,0,0,0,0,0,0,0,-0.0173478029169566,0,0,0,0,0,0,0.139564623198657,0,0,0,0.454530360884615,0,0,0.104362985917306,0,0,0,0,0,0,-3.46944695195361e-18,0.198877424903963,0,0,0,0,0,0,0,0,0,0,0,0,0.0746576923778361,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,-0.0327658470741875,0,0,0.0450997045988343,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0.228953287692487,0,0,0,0.0676411172859343,0.0565632694570996,0,0,0,0.306769756188995,0.0940278310073647,0,0,0,0,0,0.0489337424998711,0,0,0,0,0,0.0551688202349745,-0.0600674659424898,0,0.0209167104280962,0.107731016493634,0,-0.0876239492693666,0,0,0,0,0,0,0
X000596.SZ,0,0.275640594654447,0,0,0.0702378839013191,0.116381846698191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232080237234592,0,0,0,0,0,0,0,0,0,0.0036788517423407,0,0,0,0,0,0,0,0,0,0.00777007327735045,0,0,0,0,0,-1.0842021724855e-19,0,0,0.019549614177347,0,0,0.0250831710429025,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.233190655560742,0,0,0,0,0,0,0,0,0,0.0612186753041215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757789256373079,0.259249011900721,0,0,0,0,0,0.19781550286505,0,0,0,0,0,0,0.133770388060487,0,-0.0228898398372569,0.0515021633985861,0,0.00238033106317386,0.00977375404953487,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0831155653766026,0,0,0,0,0.216349945053813,0,0,0,0,0,0,0.343455579184636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737610913777227,0,0,0,0,0,0,0,0,0,0,0,0,0.0324435981936027,0,0,0.0876343290608034,0,0.0450744255990765,-4.33680868994202e-19,-0.0212622259024111,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0392484421284642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138079945766018,0,0,0,0,0,0,0,0.178712093292626,0,0,0,0,0,0.0427069026269732,0,0,0,0,0.0729483597032604,-8.67361737988404e-19,0,0,0.144091487007789,0,0,0,0,0.00908403562410186,0.049316617520652,0,0.0680242491094426,0.0601512395855426,0,0,0,0,0,0
X600703.SH,0,0,0,0,-0.0622170322965183,0,0,0,0,0,0,0,0,0,0,0,0.185370002961871,0,0,0,0,0,0.0629404848790136,0,0,0,0,0,0.373022863740932,0,0,0,0,0.0472721538697849,0,0.0475312208873625,0.203644871839773,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0393744568233227,0,0,0,0,-0.0318530591541279,0.0417181683912551,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00897848475905561,0.0163070111829867,0.0340555565806951,0.100943543273744,0,0,0,0,0,0,0,0,0,0,0,0,0.0172922866254572,0.0178375905845633,0,0,0.0678467333309681,0,0,0,0.010394455315126,0.190134739652082,0,0,0,0,0.109169458812282,0,0.0112496534114347,-0.00660775299031696,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,-0.0357317293463954,0,0,0,0,-0.245225224233713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262689241149206,0,0.113076524659342,0.0400245799956958,-0.845168551441673,-0.0361531583040631,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948222584858335,0,0.0210180438713252,0,0,0.125582450191452,0,0.0132366871404395,0,0,0,0,0,0,0,0,0,0,0.103452496195709,0,0,0,0,0,0,0,0.00162443344114999,0,0,0,0,0,0,0,0,0,0.264568627757606,0,0.0227117530240169,0.029228208195042,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.140713834596731,0,0,0,0,0,0,0,0,0,0,0.00312433684567462,0,0,0,0.155426217441016,0.0667494135427275,0,0,-0.0335750437090772,0,0,0,0,0,0.0598944071102529,0,0,0.0938981381716381,0,0.0360762119724294,0,0,0,0,0,0.013818332774891,0,0.189331934415576,0,0,0,0,0,0,0,0,-0.0328074427196312,0.0730706931547661,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1448093981446,0,0.114955375873823,0,0,0,0,0,0,0.199081701911793,0,-0.0298667002276942,0,0,0,0,0,0.071841096931279,0,0.141769903052059,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.304939028700923,0,0.0984805742312043,0.0444746852865326,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.0313730823335793,0,0.212744818107023,0,0,0,0,0.0305421714430346,0.140620203788007,0,0,0,0,0.112900359924731,0,0,0,0.0122424181702657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640461473474166,0,0,0.132283764487167,0,0,0,0,0.0269765430260178,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128743705930851,0,0.0855003099036668,0,0.0238219184760459,0.0449377455975474,0,0,0.105938792591974,0,0,0,0,0,0,0,0,0,0,0.469918026361154,0,0,0.202602479961439,0,0.0599889685869366,0,0.00255945084127835,0,0,0,0,0,0,-0.0284814055804852,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476720862108478,0,0,0,-0.0604185245269282,0,0,0.384153266793429,0,0,0.31988160115657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139613840962932,0,-0.22140460611548,0,0.0173347584119934,0.111569033040972,0,0,0.364787155547832,0,0.016101850503947,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,-0.0439958668689235,0,0,0,0,0,0,0,0.0617372096811258,0.207095073863479,0,0,0,0,0.12122109538888,0,0,0.10594859288819,0.0170346391274514,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563057055922815,0,0.0196159293889864,0,0.214849351573747,0,0,0,0.108209663548978,0,0.0308229559236482,-0.0512979281161327,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.27457882647291,0,0,0.121894278743453,0,0,0,0,0,0.00160433654606082,0,0,0,0,0,0.00608622445988267,0,0,0,-0.122098512389381,0,0,0,0,0,0,0.224756384462269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150719268606072,0,0.0763938058788553,3.46944695195361e-18,-0.0781293819963473,0,0.000124788126563867,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.02767771626056,0,0,0.25950260176848,0,0,0,0,0.041822840159069,0,0.0465792807311432,0,0,0.090265119498927,0,0.142606350183513,0.11574824492398,0,0.248245025743663,0,0,0,0.0466503963258411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480957601613363,0,-1.73472347597681e-18,-0.0358282457639394,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390331874167811,-0.129330506250687,0,0,0,0,-1.38777878078145e-17,0,0.0373981902122017,0,0,0,0,0,0,0.325196797080682,0,0,0.0165565037134387,0,0,0.0204271808838529,0,0,0,0,-0.0179504977562733,0,0.0806046505859109,0,0,-0.00810323960401189,0,0,0,-0.0022635883175234,0,0,0,0,0,0
X600702.SH,0,0,0.179130758450682,-1.0842021724855e-19,0,0.152728740434232,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.133238425503113,0,0,0,0,0,0,0,0,0,0,0.126551800078417,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.447674235516955,0,0,0,0,0,0,0,0,0,0.00116448221078672,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0.109761566523841,0,0,0.222516382786664,0,0.0975997842458414,0,0.118339606199607,0,0,0,0,0,0,0.157807209413845,0,0.0700153513749302,0,0,0,0,0,0,0,0,0,0.156383413887252,0,0,0,0.0375480852078005,0,0,0.0126048009121017,0.0187541561453506,0,0,0,0,0.00447888025274057,0,0,-0.00502236210968744,0,0,0,0,0,0
X002236.SZ,0,0,0,0.544219308077099,-0.0560165832158969,0,0,0.0148428059642229,0,0,0,0,0,0,0,0,0,0.123120612065603,0,-0.148981617031242,0,0,0,0,0,0,0,0,0,0,0.0373410166191823,0,0,0,0,0,0,0,-0.033597752414811,0,0,0,0,0.0163560930697866,0,0.0863491483793175,0,0.0941436718194574,0,0.190526523454943,0,0,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13706463177423,0,0,0,0,-0.0629786476553857,-0.0189781942206139,0,0,0,0,0,0,0,-0.0501127685371753,0,0,0,0,0,0,-0.0324656147289272,0,0,0,0.759847609685571,0,0.00594923022822955,0,0,0,0,0,0,0,-0.0167124990516895,0,0,0,0.0252076534388446,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.0383282379099074,0,0,0,0,0.0706043392740139,0,0,0,0,0,0,0.122274196511634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373695174482996,0,0,0,0,0,0,0.201616909957668,0,0,0,0,0.0250897090094417,0.226359671486963,0,0,0.0385465043537593,0,0,-0.00629741738697376,0,0,0,0,0,0,0
X601799.SH,0,0,0.222619406471449,0,0,0,0,0,0,0,0.0203537007081698,-0.165448849855008,0,0,0,0,0,-0.0642031630393941,0,0,0,0,0,0,0.304436034420783,0,0,0.271778315241045,0,0.616705753949184,0,0,-0.0526514653241742,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593577059935115,0,0,0,0,0.193250453156472,0.000210750176180639,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.0292830307818977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729597483887424,0.0696865284643036,0,0.342922931206086,0,0,0,0,0,0,0,0,0.0430514224941283,0,0,0,0,0,0,0.0410451921613382,0,0,0.0430317088402707,0,0,0,0,0,0,0,0,0,-0.00670065008226733,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133288901643814,0,0,0,0.181607908096783,0,0,0.0900248434599613,0,0,0,0,0,0,0,0,0,0,0.0736036363278726,0,0,0.162743090045302,0,0,0,0,0,0,0,0,0.0452921857499372,0,0,0.261546789311286,0,0.0564928764143556,0,0,-0.0336658104392718,-0.0429926881681334,0,0,0,0,0,0
X002056.SZ,0,0,0,0,0.150552874858165,0,0,0,0,0,0.219260428210088,0,0,0,0,0,0,0,0,0,0,0,0.211944170330962,0,0,0,0,0,0,0,0,0.0800638341738432,0,0,0,0,0,0,0,0,0,0,0,0.106713453102622,0,0.317006241242301,0,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,-1.73472347597681e-18,0,0,0,0.210925119860811,0,0,0,0,0,0,0,0,0,0.021559384788352,0,0,0,0,0,0,0.127631202737408,0,0,0,0,0,0,0.0791870497599147,0,0,0,0,0,0,0,0,0,0.115167101055709,0.063598546377143,0,0.117592137191981,0.00226011268717703,0,0,-4.33680868994202e-19,0,0,0.0144703506660706,0,-0.00340913527294429,0,0,0,0,0,0,0
X002176.SZ,0,0,0,-0.0458191723655659,0,0.138149258839784,0,0,0,0,0,0,0,0,0,0,0,0,0.0808904009759665,0,0.0762292722129104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547124113919005,0.213326221604268,0,0.372470775369454,0,0,0,0,0,0,0,0.140423038787433,0,0,0,0,0.0751586202528176,-0.037528187656423,0,0,0,0,0,0
X600563.SH,0,0,0,0,-0.156675135763402,0,0,0,0,0,0,0,0,0,0,0,0.121712342493008,0,0.0418360611116001,0,0.150474724384354,-0.129591430911572,0,0,0,0,0,-0.0685338851754791,0.0767328785093978,0,0.339077701507902,0,0,0.212644493372285,0,0.157498512329933,0.129047628836981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132529177320309,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237817133143989,0,0,0,-0.0319800154162109,0,0,0,0,0.0272076554172586,-0.111725698418622,0,0,0,0,0,0,0,0.0207239257289709,0,0,0,0,0,0,0,0,-0.0180647612023408,0,0.037881360691465,0.00725992250217486,0,0,0,0.114560571999977,0,0,-0.0383645970991249,-0.0602865940123226,-0.268271459949513,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356017647236241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796776801515552,0,0,0,0,0,0
TED,0,0,0,0.249965364740869,0,0,0,0,0,0,0,0,0,0,0,0.0501095138150508,0.10611405202984,0,0,0,0,0,0,0,0,-0.178048780901625,0.147533097499511,-0.132262373479273,0.0777965469297587,-0.599579398203396,0,-0.134100218480456,0,0,0,0,0,0,0,0,0,0.453871242973856,0,0,0,0,-0.195442951436152,0,0,0,0,0.223104945315719,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0684416117369353,0,0,0,0,0,0,0,0,0,0,0,0,0.0328072003595797,0,0,0,0.060679201913133,0,0.113500289674876,0.0627768204010069,0.0119030117540243,0,0,0.0427828967158396,0,0,0.0540751825453507,0,0,0,0,0,0,0,0,0,0,0,-0.220045497473827,0,0,0,-0.130697194621454,-0.0206363355838124,0,0,0.172893451348033,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.153527884268616,0,0,0,0,0,-0.0635874764305832,0,0,0,0.113812138311625,0,-0.0522323827916003,0,0,0,0,-0.0881058735092667,0,0,0,0,0,0.157611006731323,0,-0.337974446164347,0,0,0,0,0,-0.0439664600360385,0,0.0828233462983752,0,0,0,0,0,0,0,0.00832637504046021,-0.00864298770603231,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352980758495013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125116888769839,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.00288843179946899,0,0,0,0,0.0213910479501928,-0.0295498876860756,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.01388257302366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00341281240581209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276795592051637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717488909024753,0.0526560806486815,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00818306078259384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057460791998934,0.03569049724496,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00110777506663686,0,0,0,0,0,0,0,0.00418830748671953,0,-0.00115688887677948,0,-0.00441753208682885,0.00492864113041137,0,0,0,0,0,0.00856255913444725,0,0,0,0,0,0,-0.0101904038621034,0,0,0,0,0,0,0,-0.00852276702426601,0.00382458724056355,0,0,0,0,0,0
