,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600276.SH,X300014.SZ,X600104.SH,X000651.SZ,X002129.SZ,X300124.SZ,X002371.SZ,X000625.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X600031.SH,X000596.SZ,X002241.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X600522.SH,X000661.SZ,X601877.SH,X002180.SZ,X300142.SZ,X002074.SZ,X000733.SZ,X600741.SH,X000100.SZ,X600884.SH,X600460.SH,X600702.SH,X000157.SZ,X002414.SZ,X000799.SZ,X600584.SH,X002236.SZ,X600563.SH,X601799.SH,X002176.SZ,X000800.SZ,X600418.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.344230955698407,0,0,0,0,0,0,0,0,0,0,0,-0.0585779954138945,0,0,0,0,0,0,0,0.0274278372353578,0,0,0,0.00155366179795836,0.0280812549021765,0,0,0,0,0.103909736805936,0,0,0,0.0086453193540803,0,0,0,0,0,0,0.0142055117443383,0.0336738018927357,0,0,0,0,-0.00583152585402815,0,0.00225990503397528,0,0,0,-0.0059987637842458,0,0
X000858.SZ,0,0,0.178779508981903,0,0.000787597554844002,0,0,0.0229383128616545,0,0,0,0,0,0,0.0271889626208307,0,0,0,0,0,0,0,0,0,0,0.108930575527456,0,0,0,0,0,0,0,0,0,0,0,0,0.271040925763815,0,0,0,0,0,0.000650906944305677,-0.0188418713584857,0,0,0,0,0,0.0107754969435823,0,0,0,0,2.71050543121376e-20,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873223322137713,-0.170812391934599,0,0,0,0,0,0,0,0,0,0,0,0,0.0247466870922901,0,0,0,0.107716009045937,0,0,0,0,0,0.219170907536202,0,0,0,0,0,0,0,0,0,-0.0469766123782587,0,0.170661648341057,0,0,0,0,0,0.0183656766924055,0,0
X000568.SZ,0,0.147373580567177,0.135615164733943,0,0,0.0446002709441735,0,0,0,0,0,0,0,-0.0228913155225872,0,0,0,0,0,0,0.0564979673554619,0,0,0.0179272367687956,0,0,0,0,0.0218701246608558,0,0,0,0,0.0339456349220217,0,0,0,0,0.231367236208224,0,0,0.113408797031268,0,0,0,0,0,0,0,0,0,-0.03813147472963,-0.00614671165801112,0,0,0,-0.00577806701209339,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0591433649396154,0,0.0868988471276442,0,0,0,0,0,0,0,0,0,0,0,0,0.0320864705547887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117525699103946,0,0.4920477242609,0,-0.0364339056688775,0,0,0,-0.100564217770052,0,0,0.0569133603247329,0,0,0,0.025673327352637,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690892849250384,0,0,0,0,0,0.302514028800932,0,0.0537455666971129,0,0,0,0,0,0,0,0,-0.0922153372637132,0,0,0,0,0,0,0,0,0,0,0,0.196175909623321,0.133396387939177,0,0,0.0125402959933861,0,0,-0.176777291145754,2.16840434497101e-19,0,0,0,-0.0268358073596265,0,0
X002304.SZ,0,0,0,0.21101595737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00853299517378734,0,0,0,0,0.0665873720295152,0,0,0,0,0.268000017781805,0,0,0,0,0,0,0,0.02948553559521,-0.039474232367631,0.0326843499508827,0,0,0.0131136227671363,0,0,0,0,-0.0154773376424675,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.269146337112911,0,0,0,0,0,0,0,0.0553590831735523,0,0.140415521776393,0,0,0,0,0,0,0.0890385914876548,-0.0927625144808181,4.33680868994202e-19,0,0,0,0.132501265563541,0.0588693898830083,0,0,0,0,0.0628615472560516,0,0.0545592583454921,0,0,0,0.0296625637300093,0,-0.0240594709521562,0,0,-0.0509063113871426,-0.0319797851773138,0,0,0,0,0,0
X600276.SH,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191168260700893,0,0,0,0,0.148255200517417,0,0,0.231796035884726,-0.0611678287359131,0,0,0.202253506085395,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585599758704119,0,0,0.0239234551472027,0,0,0,0.0144542704816202,0,0
X300014.SZ,0,0,0,0,0,0.159397312289448,0,0,0,0,0,0,0,0,0,0.0172392194914177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100247791516531,0,0.193103724033286,0.360258737223957,0,0.115674304062927,0,0.171002013049467,0,0.012814952729036,0,0,0,0,0,0,0.123245068963539,0,0,0,0,0,0,-0.0289009540866397,0,0,0,-0.00627831586520598,0,0
