,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000568.SZ,X600031.SH,X002475.SZ,X000651.SZ,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X300014.SZ,X000725.SZ,X000661.SZ,X000338.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000100.SZ,X000596.SZ,X002241.SZ,X000157.SZ,X000625.SZ,X600741.SH,X002371.SZ,X002007.SZ,X002129.SZ,X601877.SH,X002179.SZ,X002049.SZ,X002236.SZ,X300142.SZ,X002414.SZ,X600584.SH,X000799.SZ,X601799.SH,X000800.SZ,X300003.SZ,X600183.SH,X600089.SH,X000066.SZ,X002074.SZ,X002008.SZ,X600779.SH,X000977.SZ,X000050.SZ,X002294.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.00234075732148015,0,0.0949779108254078,0,0.0181980398523416,0.315341244879878,-0.0215397530480315,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.089202344226832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195670225072495,0,0,0,0,0,-0.0157501344690716,0.0646631674968995,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0818581848537514,0,0,0,0,0,0,0,0,0.0675687745133678,0.0125490704371584,0,0,0,0,0,0,0,0.231326023340054,0.0574873032107246,0,0,0,0,-0.0450421796492484,0,0,0,0,0,-0.104328725484841,0,0.131570942941321,0,0.0670692484784576,0,-1.73472347597681e-18,0.230366153440965,0,-0.00391241184533517,0,0,0,0,0,-0.00233859386643429,0,0,0,0,0.00244639313220943,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,-0.0729272027045403,0,0,0,0,0,0,0,-0.11894531756441,0,0,-0.10223698151011,0,0,-0.0866215067805505,0,0,0,0.133684240410766,0,0,0,0,0,0,0.179645342740363,-0.072734183843093,0,0,0.00797036809813209,0,0,0.417273164517984,0,0.219471005496927,0,0,0,0,0,0,0.0604106573407453,0.00531841903013713,0,0,0,0,-4.33680868994202e-19,0,0
X000725.SZ,0,0,0,0.0803066616138771,0,0,0.142003467428266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231700398434146,0,0.0540792621848111,0,0.112055724984549,0,0.106384378048578,0,0.088960825924018,0,0,0,0.0468944563365147,0,0,0.0351400966012189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111208644699807,0,0,0,0,-0.0101329081677541,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0323132277892536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113249394254891,0.00594112065253187,0,0,0.0200513379430936,0,0,0,0,0,0,0,-0.0829977212510468,0,0,0,0,0,0,0,0.275893642128004,0,0.111851374261081,0,0,0.15164550210138,0,0,-0.027613967533775,0,0,0,0,0.00527834721465729,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0736973729544079,0,-0.114664890920318,0,0,0,0,0,0.189878009501341,0,0,0,0,0,0,0.0558239867767145,0,0,-0.0119724104487635,0,0,0,0,0,0,0.103134776147596,0,0,0,0,0,0,0,0.00991571444862089,0,0,0,0,0,0,-0.00201375062579864,0.0509977894514614,0,0,0,-0.00545606355266937,0,0
X300124.SZ,0,0.0909857169451656,0,0,0,0,0,0,0,0,0.0982701011034128,0,0.055541812056725,0,0,0,0,0,0,0,0,0,0,0,0.10200830056815,0.0457085990120181,0,0,0.117421578796573,0,0,0,0,0,0,0.312146721931321,0,0.310893791015505,0,0,0,-0.012109484272113,0.277987050751051,0.273853715535631,-0.0870947129837963,0,0,0,-0.0753782387601593,0.0876649297877332,0,-0.0138760621306631,0,0,0,0,-0.00287658295608502,0,0
X000063.SZ,0,0,0,0,0,0.0516651558883089,0,0,0,0,0,0,0,0,0.0821477957287614,0,0,0,0,0,0,-0.0338511456133205,0.0854106428794197,0,-1.73472347597681e-18,0,0,0,-0.0363987007715682,0,0,0,0,0.0226645942524624,0,0.112138103997239,0,0,0,0,0,0,0.222429890702216,0,0,0,0,0,0,0,0,-0.00125080258994412,0,0,0,0,0.00769338779410039,0,0
X003816.SZ,0,0,0,0,0,0,-0.0462409679644827,0,0,0,0,0.0160489106243799,0.0148100591646356,0,0,0,0.0787711036276142,0.00463224456011562,0,0,-4.33680868994202e-19,0,-0.0135790328808372,0,0,0,0,-0.0324843285303168,0,0,0,0,0.0422802925438465,0.00393310518532659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121777156310063,0.000453015852867615,0,0,0,0,-0.00226097889091926,0,0
X600703.SH,0,0,0,0,0,0.0535931161603072,0.243425245727227,0,0.0849693860908161,0,0,0,0.045823837458519,0,-0.159202045940008,0.122058002046118,0,0,0,0,0.0908385709882159,0,0,0,-0.00546389189422438,0,0,0,0,0,0,0,0,0,0,0,0,0.123898789987369,0,0,0,0,0,0,0.399898731249246,0,0,0,0,0,0,0.0137547412797875,0,0,0,0,-0.0635438156973539,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.10323718523478,0.806896331007525,0,0,-0.190059469259738,0,0,0.210670155681304,0,0,0,0,0,0,0,0,0.0994559363721266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556027533108106,0,0,0,0,-0.0236594914713986,-8.67361737988404e-19,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.0143120687606028,0.0570016389682804,0,0,0.0290108441340478,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116289339486936,0,0,0,0,0.136604251624256,0,0,0.189183574292138,0,0,0,0,0,0,0.184244450439947,0,0.0982031897806961,0,0.0831654571525075,0,0,0,0,0,-0.0174777682910551,0,0,0,0,0.0225439098010899,0,0
X002241.SZ,0,0,0,0,0,-3.46944695195361e-18,0.433831056930469,0,0,0,0.237120780673693,0,0,0.135180518844057,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.0316105212445412,0,0,0,0,0,0,0,0,0,0,0,0.020638752423604,0,0,0,0,0,-0.0841369941842975,0.157359433792708,0,0,0,0.0185204904707599,0,0
X000157.SZ,0,0,0,0,0,0.294292958251752,0,0.272067846478849,0.0362030446922042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549638380762264,0,0,0.134302834543471,0,0,0,0,0,0,0,0,0.292927984611489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150717140893529,-0.224437470085394,0,0,0,-0.036171426644022,0,0
X000625.SZ,0,0,0,-0.197808253355619,0,0,0,0,0,0,0,0,0.153811733946474,0,0,0,0.0762823022501694,0,0,0,1.73472347597681e-18,0,0,0.385759425172744,0,0,0,-0.0305684847126615,0,0,0,0,0,0.0260874741477039,0,0.224697539465559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692766134551468,-0.0410235984314107,0,0,0,0.0976654317442663,0,0
X600741.SH,0,0,0,0,0.0551564607654779,0.0990754050353769,0,0,0,0,0,0.183360995851137,0,0,0,0,0.0223452157977792,0,0,0,0,0,0,0.0474155096852559,0,0,0,0,0.0382850823029924,0,0,0,0,0,0,0,0,0,0,0,0,0.108238530632055,0,0.0520548389381166,0,0.0797173292707977,0,0,0,0,0,-0.00434834519655347,0,0,0,0,-0.00191803437489766,0,0
X002371.SZ,0,0,0,0.0892765540511254,0,0,0,0,0,0,0,0,0,0,0,0,0.0282541043772436,0.0475318045772846,0,0,0.0265186331001944,0,0,-0.0632795612088808,0,0,0,0,0.202257908339684,0,0,0.107670572287551,0,0,0,0.280782402924181,0,0,0,0,0,0,0.0612220868934823,0,0,0,0.0923167718926607,0,0,0,0,0,0,0,0,0,0.0227037179730664,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170095234505555,0.099732890641034,0,0,0.0639220144875311,0.0515236176443475,0,0.00952772492950492,0,0.0570242451573471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231063261212766,0,0,0,0,0,0,0,0,0,0.00284885331596219,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0382506473186134,0,0.004888152971184,0,0.0334782454589475,0,0,0,0,0,0,0.210665864908845,0,0,0.229499472051115,0,0,0,0,0,0,0.150055390471609,0,0.208007154994658,0,0,0,0,0.060840399616942,0,0,0,0.0132973945764911,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.222543660266334,0.0073874888857096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626454039647642,0,0.057459114906312,0,0,0.0548796474468786,0,0,0,0,0,0.0312257998764131,0,0,0,0.262764552771628,0,0,0.124792055522619,0,0,0,0.0401171009851003,0,0,-0.0345189818619275,0,0,0,0,0.0154515731559537,0,0
X002179.SZ,0,0,0,0,0,0.138562252222941,0,0,0.0270576219184759,0,0.0924153086222491,0,0.0229202508035764,0.263619999296822,0.0402627050307778,0,0,0,0,0,0,0,0,0.112678599044616,0.00889466963410351,0,0,-0.142331346663398,0,0,0,0,0,-0.0790795079107625,0,-0.0531651574591007,0,0,0,0,0,0,0.245792029566754,0,0,0,0,0,0,0,0,-0.0468129337220414,0,0,0,0,0.00723070566543978,0,0
X002049.SZ,0,0,0,0.297972810291565,0,0,0,0,0,0,0,-0.0721847241625156,0,0,0,0,0,0,0,0,0,0.04512539874549,0.263613091003996,0.1791375983594,0,0,0,0,0.0282898192122423,0,0.210884707531697,0,0,-0.105916740185083,2.16840434497101e-19,0,0.126955557671005,0,0,0,0,0,0,0,0,0.00430067986112885,0,0,0,0,0,-0.0503338634843153,0,0,0,0,0.0780527982911477,0,0
X002236.SZ,0,0,0,0.314504023786879,0,0,0,0,0,0,0,0,0.160870191043393,0,0,0,0,0,0,0,0.0307815967824096,0,0,0.17502871088347,0,0,0,0.389257004643602,0,0,0,0,0,0,0,0,0,0,-0.364892258259096,0.0479912580194273,0,0,0,0,0,0,0.0104994650042518,0,0,0.0542828240411609,0,-0.00512557292212909,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.157797775742429,0,0,0.0577855957951799,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.329249621910465,0.147362942025687,0,-0.300503582700323,0,0,0,0,0,0,0,0.236894863464779,0,0,0,0,0,-0.0826580550625662,0,0,6.93889390390723e-18,0,0,0,0.169371506643658,0,0,0,0.097923393314104,-0.0706370270571616,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.129634746647605,0,0,0,0,0,0,0,0.0222162280699247,0,0,0.0587058756878985,-0.00163115847206795,0,0,0,0,0,0,0,0.161275844054609,0,0,0,0,0,0,0,0,0,0,0.141395123328211,0,0.119699200056918,0,0,0,0,0,-0.0350963411724663,0,0,0,0,0.0544153394980512,0,0
X600584.SH,0,0,0,-0.00992404554142909,0,0,0,0,0,0,-0.0404219081851955,0,-0.16726910156466,0,0,0,0.223736785454984,0.146165105957182,0,0,0.0993129639955762,0,0,0,0,0,0.550763170443804,0,0,0,0,0,0,0,0,0,0.0432365438020751,0,0,0,0,0,0,0,0,0,0.207835923254077,0,-0.0246181137890016,0,0,0,0.0276582736861735,0,0,0,-0.0532354287836881,0,0
X000799.SZ,0,0.0346451307127781,0,0,0.54993746650154,0,0,0,0.116503532512802,0.0686181632358033,0.138555521969325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148597700662218,0,-0.0737234609064678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031617677562821,-0.027686256840725,0,0,0,-0.0159179779658726,0,0
X601799.SH,0,0,0,0,0,0.337227485265444,0,0,0,0,0,0,0.00253120092359216,0,0.13894372934033,0,0.131638513853529,0,0,0,0,0,0,0,-0.0570952069576921,0,-0.0622164574837207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125542941256149,0,0,-0.0391152182908595,0,0,0,0,0,0,0
X000800.SZ,0,0,0,-0.0303231352388857,0,0,0,0,0,0,0,0.145190507156886,0.102873381696745,0,0,0,0.140918706494791,0,0,0,0,0,0,0,0.157752222138106,0,0,0,0.0106176719771435,0,0,0,-0.0905066155178604,0,0,0,0,0,0,0,0.0578183427731263,0,0,0,0,0,0,0,0,0,0,0.00447006577120612,0,0,0,0,0.00975593965767274,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0785313403116025,0,0,0,-0.00861060333108985,0.0269298726792452,0.138688101896594,0,0,0,0,0,0,0,0.0337820248596551,0,-0.125708069613591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175563953471384,0,0.155303220614205,0,0,0.0105829287812583,0,0,0,0,-0.0147494687083576,0,0
X600183.SH,0,0,0.157597678606972,0,0,0,0.0196039422722851,0,0,0,0,0,0,0.200072195959018,0,0,0,0,0,0,0,0,0,-0.0680537243074395,-0.0569720055866371,0,0.0430502054931243,0,0,0,0,0,0,-0.302357785282478,0,0,0.0831121660634143,0.10304902997043,0,-0.188312458906904,0,0.0547021892766432,0,0,0,0,0,0,0,0,0,-0.0137725878326652,0.032788002971948,0,0,0,-0.0199137383932812,0,0
X600089.SH,0,0,0,0,0,0.124982351328034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487447060234815,0,0,0,0.0390078087860493,0,0.299801144905156,0,0,0.240996117166634,0,0,0.0800488459716253,0,0.0250271500892341,0,0,0.0224899092033666,0,0,0,0,0,0,0.0633211822919566,0,0.00477651825599865,-0.141141189539399,0,0,0,0,-0.0122769505902989,0,0,0,0,-0.0278672825483204,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130641392115909,0,0,0,0.0294880703836062,0,0,0,0,0,0,0.1392699954961,0,0,0,0.398330423999492,0,0,-0.0787427079081055,0,0,0,0,0,0,0,0,0.0739880550686431,0,0,0,0,-0.00685817423408534,-0.0761516738421002,0,0,0,0.01608181539919,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.207998274894183,0,0.0826226943849046,0.0799932767162118,0,0.264647740074166,0,0.267907818657207,-0.148752818311709,0,0,-0.063849444711383,0,0,0,0.0845011632060613,0,0,0,0.21204659517822,0,0,0,0,0.140027386632084,0,0,0,0,0,0,0,0,-0.104066596775737,0,0,0,-0.143368027197148,0,0,0,0,0,0.0235115845438152,0,0,0,-0.0196556432635692,0,0
X002008.SZ,0,0,0,0,0,0.0550629728981842,0,0.162501933845966,0,0,0,0,0,0,0,0,0,0,0,0.249347456054928,0,0,0,0,0.0796590409603217,0,0.0533079680364985,0,0,0,0.0708862822339076,0,0,0,0,0,0,0,0,0,0,0,0,0.093656598188519,0,0,0,0,0,0,0,0.0314000360729944,0,0,0,0,0.00954746335748316,0,0
X600779.SH,0,0,0,0,0.499187354001193,0,0,0,3.46944695195361e-18,0,0,0.100682040273187,0,0,0.189666603544392,0,-0.154020349371611,0,0,0,0,0.2747528788191,0.0143980772131526,0.123637524192222,0,0,0,0,0,0,0,0,0,0,-0.102650331090436,0,0.137097571396788,0,0,0,-0.23167648180178,0.0748354559840815,0,0,0,0,0,0,0,0,0,-0.0416520528373077,0,0,0,0,0.0222402023417333,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419881934810436,0,0,0.0832918051639588,0,0,0,0.0230093534063912,0,0.0391599421076588,0,0.0217604323051,0,0,-8.67361737988404e-19,0,0,0,0.108835791983265,0.0296662542617593,0,0,0,0,0,0.012977545995962,0,0,0,0,0.16918459614423,0,0,0,-0.0328671705398639,0.00743904455742432,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.0259498120385875,0,0,-0.105326133596421,0,0.31492593432962,0,0,0,0.0633204051911064,0,0.126324616469654,0,0,0,0,0,0,0.00431368719332572,0,0,0,0,0,0,0,0,0.13595480003053,0,0,0,0.0636658791489382,0,0.0659017220203808,0,0,0,0,0,0,0,0,0,0,-0.0059326619957523,0,0,0,-0.00173474940399733,0,0
X002294.SZ,0,0,0,0,0,0,0,-0.035323275023284,0,0,0,0,0,0,0.363299930958097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200611260231399,0,0,0.292065544299996,0,0,0,0,0,0,0,0.00537195177020455,0,0,0,0,0,0,0,0,0,0,0,0.0913174002223343,-0.0827913007944025,0,0,0,-0.0182052382176395,0,0
X002508.SZ,0,0,0,-0.127719389382259,0,0,0,0,0.166512791080181,0,0,0,0.109638485990858,-0.0825809063710779,0,0,0,0,0,0,0,0,0,0.0318813125617907,0,0,0,0,0,0.125853443515659,0,-0.0802996652128823,0.0971721227925004,0,-0.023336108044123,0.128862222639049,0.0801731683699238,0,0,0,0,0,0,0,0,0.056486739722039,0.271381059988921,0,0,0,0,-0.0624687442520194,0.0985611008199744,0,0,0,0.0109437480257866,0,0
Change_TY3M,0,0,0,0,-0.0425520218237524,0,0,-0.0909350803659593,0,-0.0160394220229429,0,0,0.0381699487389116,0,0,-0.279370387148313,0,0,0,-0.0795210181855182,0.0401835184480374,0,-0.159164468032037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299713383847985,0,0,0,0,0,0,0,0,0,-0.0178921942872325,0,0,0,-0.0245814545148942,0,0
Slope,0,0,0,0,0,0,0,0,-0.502343239913808,0,0,0,0,0,-0.00249372478407667,0,0,0,0,0,0,0,-0.0875278540199117,-0.189940621442358,-0.118237219434471,0,0.206738296533284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584649473606918,0,0,0,0,0,0,0,0,0.473453239021608,0,1.56655153974001,0,0,0,0.166794875764807,0,0
TED,0,0,0,0.0434449261444399,-0.0842159659086968,0,-0.219735247480074,0,0,0,0,0,0.0425240188582572,0,0,0,0,0,0,0,0.0743706357627611,0,0,0,0,0,0.176141469831831,0,0,0,0,0,0.254449588815843,-0.225661670797082,0,0,0,0,0,0,0.125902041706533,-0.152509672460288,0,0,0,0,0,0,-0.189141324319883,0,-0.812492680237235,0.729683789091612,0,0,0,0,-0.220702564801661,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0122494355587795,0,0,0,0,0,0,0,0,0,0,0,-0.0285082099941263,2.16840434497101e-19,0,0,0,-0.0128941496583713,0,0,0,0,0,0,0,0,-0.0432748361355028,0,0,0,0,0,0.0609745373393248,0,0.0436844642397982,-0.00705298449810127,-0.0520837296902536,0,0,0,2.71116309832577e-06,0,0,0,0,-0.00914511281940696,0,0
MKreturn,0,0,0,-0.00491839532471738,0,-0.0513982498501735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342967077328605,0,0,0,0,-0.0117166589064795,0,0,0,0,0,0,0.0189885592040865,0.0163592556324887,0,0,0.0437883106890058,0,0,-0.0205809142404253,-0.0421255645543519,0,0,0,0,0,0,-0.0231849170128766,0.0494339166892976,0,0,0,-0.00251828536397279,0,0
MKvol,0,0,0,0,0,-0.00161673994583402,0,0,0,0.000540220529479726,0,0,0.000198993389320832,0,0,0,0,0,0,0,0,0.000230353898460827,0,0.00132950460293052,-0.000201287632716455,0,-0.00106313596563549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000385224856540841,0,0,0,0,0,0,0,0,0,-0.000897439491346892,0,0,0,-0.00141833361459249,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.424561215711384,0,0,0,0,0,0,-0.197936236978103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058975939785137,0,0,0,0,0,0,1.0995241863935,-0.640789704184574,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.000104383028872866,0,0,0,0,8.48748600626534e-06,-0.0013825041544401,0,0,0,0,0,0,0,0,-0.000948509180088193,0,0.00067435928830775,0,0,0,0,0,0.0024531782480951,0,-0.00125861686111032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00212876796902887,0,0,0,0,-0.00336094147403709,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000970391842161075,-0.00177057379573178,0,0,0,0.00138331277351474,0,0
