,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X600104.SH,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X000661.SZ,X000063.SZ,X600690.SH,X002241.SZ,X003816.SZ,X000338.SZ,X300124.SZ,X000596.SZ,X300014.SZ,X600703.SH,X002007.SZ,X600741.SH,X000625.SZ,X000100.SZ,X002371.SZ,X300142.SZ,X002129.SZ,X601877.SH,X002236.SZ,X002049.SZ,X000157.SZ,X600584.SH,X002179.SZ,X300003.SZ,X002414.SZ,X000800.SZ,X600183.SH,X300136.SZ,X000066.SZ,X000977.SZ,X601799.SH,X002456.SZ,X002008.SZ,X600066.SH,X600118.SH,X002185.SZ,X300146.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000661.SZ,0,0,0,0,0,0,0,0,0,0.742089276488013,0,0,0,0.0616602318171923,-0.202491188868303,0,0,0,0,0.303053139727718,-0.607176485523714,-0.14732942510751,0,0,0,0,0.140995250657922,0.484628740958018,0,0,0.0473277889802728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556167101345518,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.424081588423359,0,0,0,0,0,0,0,-0.0855385149618555,0,0.0595824646488605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408682851144725,0,0,-0.0126660528557562,0,0,-0.0201549473389218,0,0,0,0.0885749332692582,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127074219106721,0,0,0,0.232308935997234,0,0,0,0.106757550818276,0.000902280252215829,-0.0920083990954698,0,0.0266521647666503,0.081259642699276,0,0.0231252326079319,0,0,0,0,0,0,0,0,0,0,0,0.0169637374977871,0,0.136450461879585,0,0,0,0,0,0,-0.0573103988239353,0.0250703046754866,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.345518383448809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123197144210295,0,0.206158353437997,0,0,0,0,0,0,0,0,0.0037657597368875,0,0.143971472594976,0,0,0,0.00794301308688741,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195052136741461,0.139982780051918,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0261156722447372,0,0,0,0,0,0,0,-0.0183687539557517,0,0,0,0,0,0,0,-0.0310790683502187,0.00218969645906094,0,0,0,0,0,0,0,0.00598533515103618,0,0,0,0.0478966121481078,0,0,0,0.0264835920435964,0,0.185877639353169,0,0.0375939706115502,0,0,0,-0.00954906634740824,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.115949454900942,0,0.0204993400325476,0,0.193552455523716,0,0,0,0,0,0.0121796981079834,0,0,0.0572437909030396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165638474188582,0,0,0,0,0,0,0.0992413636406932,0.0603644949263645,-0.0440609679658968,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0330208684559896,0,0,0.13042567971571,0,0,0,0,8.67361737988404e-19,0,0,0.0120240667516068,0,0,-0.0334283648994993,0.158209121555021,0,0,0,0.0976124350013333,0.116382847647079,0,0,0,0,0,0,0,0,0,0,0.0387395712213566,0,1.73472347597681e-18,0,0.126843564300288,0,0,0,0,-0.0736461149301618,0,0,0,0,0,0,0
X000596.SZ,0,0.0746116935808214,0,0,0,0,0,0,0.655585167321363,0,0,0,0,0,0.00341636592838249,0,0,0,0.293186127128235,0,0,0,0,0,0,-0.034522719008973,0,0.0559550820638664,0,0,0,0,0,0,0,0,-0.143207088663499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230353357062315,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.153678527401232,0,0,0,0.0974823636998106,0.138534593993886,0,0,0.0182922568769894,0.0926949875751138,0,0,0,0,0,-0.0511271367942148,0,0,0,0,0.0692205621290899,0.078986366811649,0.242077153814257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00593805831566026,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241231634963785,0.0523621098910551,-0.0357396029003825,0.0741433470118379,0,0,0,0.309325744731545,0,0,0,0,0,0,0,0,0.0273168876751724,0,0.0147801398684385,0.0886424634814867,0,0,0.11473700138912,0,0,0,0.0867896226621484,0,0,0,-0.00525633672384495,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,-0.24358225064966,0,0,0.0179195699103099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00844169185500628,0.440764044897739,0,0.138045318168105,0,0,0,0,-0.114209062306979,0.332808500302959,0,0.105143229970877,0,0.249544559857178,0,0,-0.0194163792492972,0,0,0,0.252509707137645,0,0.246243292835003,0,0,0,-0.0183503679454335,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,-0.0563717843347044,0,0,0,0,0,0,-0.008534630564408,0,0,0,0,0,0,0,0,0.0387861059923815,0,0,0,0,0,0,0.109439357480572,0,0,0,0,0,0,0,0,0.278663712010229,0,0,0,0,0.0689923698666777,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,-0.0405728430970139,0.405183974628569,0,0.00775808057311766,0,0,0,0,-0.0621114462813456,0.160177030893783,0,0,0,0,-2.16840434497101e-19,0,0,0.171749368401894,0,0,0,0,0.0670024496789153,0.160723354338306,0,2.16840434497101e-19,0,0,-0.00969829205054315,0,0,0,0,0,0,0,0,0,0,0,0,-0.105383690369203,0,0,0,0.0790786463113885,-0.053401381307477,0,0,0,0,0,0
X000100.SZ,0.0619806558115545,0,0,0,0,0,0,0,0,0,0,0.340250694229699,0,0,0,0,0,0,0,0.127386166188261,0,0,0,0.0036700539354886,0,0,0,0,0,0.069600821970143,0,0.119200552744677,0,0,0,0.0493938673985883,0,0,0.0679520951419033,0,0,0,0,0,0.221577199704785,0,0,0.0724453119668378,0,0,0,0,-0.00642071273981532,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.102524293340819,0.150392080753352,0,0,0,0,0,0,0,0.180326603734517,0,-3.46944695195361e-18,0,0.0546699330118246,0.000464089626020812,0,0.283691912455397,0,0,0,0.162602717334789,0,0.105448395225495,0,0,0,0,0,0,0,0,0.140263819119708,0,0,0,0.0418661191565576,0,0.030920285835458,0,0,-0.0545892723661918,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.311967281897405,0,0,0,0,0,0,0.077573341847223,0,0,0,0,0,0,0,0.213271704222112,0,0.529246610279247,0,0,-0.476907476980038,0,0,0.186494324692411,0,0,0,0,0.589681204039512,0.109418132763834,0,0,0,0,0,0,0,0.0562067416639678,0,0,0,-0.058896146777089,0,0,0,0,0,-0.0278010652622953,0,0,0,0,0,0
X002129.SZ,0,0,0,0.322731557839847,0,0,0,0,0,0,0,0.365326224022711,0,0,0.350776157497286,0,0,0,0,0,0.0286981280113902,0,0,0,0,0,0.102501589260881,0.00888436924482516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.058784773533913,0,0,0,0,0,0,0.262999109562264,0,0,0.0239103893352539,0,0.0405928082822207,0.0699354206557857,0.105336107333546,0.0624807359500383,0,0,0,0,0,0,0,0,0,0,0,0.0376310517877522,0,0,0.0780472520250944,0,0,0,0.00300989355060852,0,0,0,0,-0.0122081485904866,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.41768611779423,0,0,0,0,0,0,0,0.248350168657699,0,0,0,0,0,0,0.0438032774285989,0,0,0,-0.100249187374509,-0.0892565549078225,0,0,0,0,0,0,0,0,0,0.216339308529899,0,0,0,0,0,0,0,0,0,0,0,0.0461472068873615,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.209980581044592,0,0,0,0,0,0,0,0,0.30002081114753,-0.366708883543337,0,0,0,0,0,0,0,0,0,0,0,0.124002027330417,0,0,0,0,0,0,0.327821281614381,0,0,0.39053478190978,0,0,0,0,0.125829383821006,0,0,-0.0225166022900303,0,0,0.428157953235962,-0.161366142702065,0,0,0.0292067125259185,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0269551318623734,0,0,0,0,0.157079552631588,0,0,0.0467595782957011,0,0,0,0,0,0.07896245633347,0,0,0,0,0,0.047306286945681,0.00252217510019866,0.0143164390790818,0,0.0923823848074623,0,0,0,0,0.00231235995902074,0,0,0,0,0,0,0,0,0.0407735209309906,0,0.119325097679582,0,0,0,0,0,0,0.0261945323532045,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196998362498673,0,0,0,0,0,0.259515983935061,0,0,0,-0.162048110904375,-3.46944695195361e-18,0.334770218872112,0,0,-0.173176533096726,0.100651693105131,0,0,0,0,0,0,0,0,0,0,0,0.477791526549398,0,0,0.206210112004064,0,0,0,0,-0.0330986093527504,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.102737992377426,0,0,0,0,0,-0.0325144249495791,0,0,-0.0832655877905513,0,0,0.129329092938218,0,0,0,0,0,0,0,0,0.201237485867765,0,0,0.0535949315607886,0.0472831026348719,0,0,0,0,0.0758073958755767,0,0,-0.0790226190932411,0,0,0,0,0,6.93889390390723e-18,0.0780833052521952,0,0,0,0,0,-0.0271931347784483,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.153305124227874,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0473205385000495,0,0.296425652676718,0,0,0,0,0,0,0,0.177466444743015,-0.0526053731077597,0.153852923717602,0,0,0,0,0,0,0,0,0,0.0693151737905029,0,0.0216598028634581,0,0,0,0,0,0,0,0.0133437279293345,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0.0869312974317841,0,0,0,0,0,0,0,0,0,0,0.369052330683743,0,0,0,0,-0.209834024632391,0,0,0.0521930636023671,0,0,-0.0501210891374854,0,-0.0902373554851445,0.514059387500597,0,0,0,0.0549738208704772,0,0,0,0.11230577204121,0,0,0,0,0,0,0.115287683576823,0,0,0,0,-0.0198039188604133,-6.93889390390723e-18,0,0,0,0,0,0
X000800.SZ,0,0,0,0,-0.14330123565964,0,0,0,0,0,0,0.251254642420028,0,0,0,0,0,0,0.0178988720141487,0,0,0,0.0518818802610389,0,0.470699125268093,0,0,-0.115965139398628,0,0,0.142136478375757,0,0,0,0,0,0,0,0,0,0.222095561572877,0,0,0,0,0,0,0,0,0,0,-0.0782358422996946,0.0799630419291268,0,0,0,0,0,0
X600183.SH,0,0,0,0.135061236371663,0,0,0.0443833560629102,0,0,0,0,0,0,0,0,-0.203759677761141,0,0,0,0,0,0.0742672854640476,0,0,-0.0870622700558373,0,0,-0.0262758001374951,0.046146552698354,0,0,0,0,0.557425053808309,0,0,-0.106845318414066,0,0,0,0,0,0,0,0.0778020422771067,0,0,0,0,0.00258715899634378,0,-0.000329713946305295,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.821518363293125,0,0,0,0,-0.0804892371832737,-0.356863062530333,0,0,0,0,0.0745259584475972,0,0,0,0,0,0,0.132912825471941,0,0,0.0925121511567994,-0.571605543587528,0,0,0.266507144356732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962713999231593,0,0,-0.156413614124223,0.174116282017314,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136564007001971,0.0720002588747954,0.0475619640902575,0,0.111982898373761,0,0.127456671238007,0.121090885602358,0.0301120252197279,0,0.0280214599397442,0,0,0,0,0,0,0,0,0,0.105322244806579,0,0,0,0,0,0,0,0.0117727071197288,0,0,-0.0155046755971969,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0871942958502291,0,0,0,0,0,0,0,0,0,0,0,0,0.0182670395725068,0,0,0,0.0518416688279478,0.0272310895896464,0,0,0,0,0.072805208752471,0,0,0.0288905536006969,0,0,0,0.0577366865160383,0,0.0319284899583256,0,0,0,0.122193371443249,0,0,0.308111449281506,0.10185358798684,0,0,0.0043413196782948,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.019598321605392,0,0,0,0,0,0.290484930309601,0,-0.0912167010233251,0,0,0,0,0,0.120935308987492,0,0,-0.0278960645225365,0,0,0.038156630657439,0,0,0,0.146061225387474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403074702116526,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0.0961205000980388,0,0,0,0,0.0288442939750109,0,8.67361737988404e-19,0.142854441332334,0,0,0,0,0.0373706920326533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241158324646819,0,0,0,0,0,0.0279071805065525,0,0,0,0,0.0722953583505924,-0.198732133549056,0.155082714780559,0.184864804175146,0,0,0,0,0,0,0,0,0.429761542260836,0,0
X002008.SZ,0,0,0,0,0.18645553650844,0,0,0,0,0,0,0,0,0,0.0692230128267691,0,0,0,0.113786206588195,0,0,0,0.0300403444455093,0,0,0.33706536756024,0,-3.46944695195361e-18,0.000127539184368461,0,0.116484385241404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291880806724016,-0.035485866246536,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716645102462334,0,0,0,0.104008842831429,0,0.117095629782666,0,0.00439264088184197,0,0,0,0,0,0,0.0580891950957912,0,0.147125340578338,0,0,0.026345825157034,0,0,0,0,0,0,0,0,0,0,0,-0.0510566183977773,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,-0.20682622313,0,0,0,0,-0.207236924518007,0,0,0,0,0,-0.15110651353002,0,0,0.104892096624403,0,0,0,1.73472347597681e-18,0,0,0,0.160112430483711,0,0,0,0.000304291657460661,0,0,0,0.179116278280802,0,0,0,0,-0.0935058169554165,0,0,0,0.0293931124548421,0,0,0,0,0.249379063975573,0.561684778208514,0,0,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012712418680479,0,0,0,0.0324873954373143,0,0,0,0.0216773801473331,0.00780740313343381,0,0.18509205577655,0,-1.73472347597681e-18,0,0.0227260397322154,0,0,0,0.269670577441305,0,0,0,0,0.080874892705097,0,0,0,0,0,0.0101946835683881,0,0.0285623365705263,0,0,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,-0.0685290258822082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855369771446161,0.086075811462023,0,0,0,0.0668871089945064,0,0,0,0,0,0,0,0.177673149393449,0,0,0,0,0.0569569719503218,0,0.506347853847035,0.231473957421291,0,0,0,0,0,0,0,0,-0.0082316754173876,-0.0310648377777757,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.263685442065677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717106313899996,0,0,0.00665263476746586,0.0143771529255629,0,0,0,0.0257671783129357,0.0265508092985088,0,0,0,0,0,0,0,0,0.225765251970891,0,0.119897663211655,0,0,0,0,0,-0.0504975199308218,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.00374641084472389,0,0.057413411864085,0,0,0,0,0,0.0182702988289332,0,0,0,0,0,0,0,-0.103691173139382,0.14991140702774,-0.117786078126589,0.101586386283228,0,0,0.0814693049307234,0.0663620563614244,0,0,-0.0381825565501253,0.00319082277900986,0,-0.0975109452897684,0,0,0.0106071415887125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379989092045066,0,0,0,0,0,0,0
Slope,0,0,0,-0.214332080983051,0,0,0,0,0,0.220792275052676,0,0,-0.140492353569279,0,0,-0.145705770868733,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0.243091759132564,0,0,0,-0.166662102323951,0,0,0,0,0,0,0,0,0,0,-0.101769822369905,0,0,0,-0.144270200701737,0,0,0,0,0,0.895330074185144,0,0,0,-1.93143476243829,0,0
TED,0,0,0,0,0,0,-0.0912797798452076,-0.0670357011695352,0,-0.00213068621006561,0,0,0,0,0,-1.73472347597681e-18,0,-0.209512192156336,0,0.233336760478255,0,-0.0658307407226941,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.148689447895388,0,0,0,0,0,0,0,0,0,0,-0.104187467266852,0.923328493930337,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0486924208407189,0,0,-0.0983008230886812,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849117214171217,0.0261951356600239,0.122559236576419,0.0431382661285202,0,0,0.0196971171262984,0,0,0,-0.0308638536586793,0,0.00443177178734271,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00453366093969391,-0.00303782924106307,0.0209035630484894,0,0,0,0,0,0
MKreturn,0,0,0,-0.0214882177510559,0,0,0,0,0,0,0,0,0,0,0.161185589220413,0,0,0,0,0,0,0,-0.109217976246817,0,-0.0918092246857044,0,0,0,0.0733074791346232,0,0,0,0,0,0,0,0,0,0.0281290546105649,0,-0.118957084039443,0,-0.0292177811038442,0,0,-0.00913420801339435,0.102867208620669,0,0.0984583321348382,0,0,0,-0.00155825581793941,0,0,0,0,0,0
MKvol,0.00332743812531254,0,0,-0.00112945913960963,0,0,-0.00386111846217798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505511267394646,0,0,0.00236928266149962,0.00886393605459976,-0.00435355195985743,0,0,0,0,0,0,0,0,0,-0.00237925876999363,0,0,0.00264708638770882,0,0,-0.000525890977847158,0,0,0,0,0,0,0,0,0.0125404676176134,-0.00689831707835003,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00487325197257245,0,-0.055497960407612,0,0,0,0,-0.0469581515717906,0,0,0.0873477821345769,0,0,0,0,-0.0394645543284685,0,0,0,0,-0.0167277600859328,-0.0263598558272026,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0143139908275316,-0.013577991379089,0,-0.0594844048307321,0,0,0,0,0,0.16849388713954,0,0,0,0,0,0,0,-0.0791028796956409,0.0407633417046653,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.0027734559564357,0,0,0,0,0,0,0,0,0,0.000373146360235547,0,0,0,0,0,-0.00224967123889327,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00370133111550246,0,0,0,0,0,0,0,0.0182424687010891,-0.00872326897506561,0.0225590883073319,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027279878981609,0,0,0,0,0,0
