,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600271.SH,X600066.SH,X000100.SZ,X002241.SZ,X002292.SZ,X600031.SH,X002236.SZ,X600177.SH,X600118.SH,X002475.SZ,X002506.SZ,X000559.SZ,X000568.SZ,X600372.SH,X000157.SZ,X300003.SZ,X000338.SZ,X002007.SZ,X300124.SZ,X002456.SZ,X000050.SZ,X002085.SZ,X002180.SZ,X002074.SZ,X600867.SH,X002294.SZ,X002426.SZ,X600089.SH,X000981.SZ,X000869.SZ,X600699.SH,X002465.SZ,X002508.SZ,X600498.SH,X002249.SZ,X601877.SH,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.101091747681791,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262651365589182,0,0,0,0,0,0,0,0,-0.0390780682151183,0,0,0,0.232947665874293,0,0,0,0,0.0593278251108193,0.0435901284954933,-0.0235060179940866,0,-0.0499355414424271,0,0,0,0,-0.0576362767706642,0.0110198917554456,0,0,0,0,0,-0.0904928533249915,0.0910206192623204,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.126485709327344,0,0.132150613586053,0,0.224666970579174,0,0,0,0,0,0,0,0.0183567073844659,0,0,-0.0389760310939988,0,0,0,0,0,0,0,0,0,0.00709161730417977,0,0.0248523767945336,0,0,0,0,0.00986250089584568,0,0,0,0,-0.0876808136128115,0,0,0,0,0.00130577972314542,-0.0226002635650334,-0.0238067669710534,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.124451799972411,0,0,0,0,0,0.114386906830464,0.0465327254122787,0,0,0,0,0,0,0,0,0,0,0.079360626482871,0,0,0.067126988115101,0.0239128755894652,0.00503109483785544,0,0,0.0363036792557511,0,0,0,0,0,0,0,0,0.0368767227030727,0,0.0188200056470621,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.124079211421054,0,0,0,0,0.174914411676106,0,0,0.066768176746412,0,0,0.06142077590354,0,0,0,0,0,0,0,0,0.0483910064817678,0,0,0,0,0.125687781589071,0,0,0,0,-0.0467234725173948,-0.0107623235644571,0,0,0.00132346508285424,0,-8.67361737988404e-19,0.0675082123711069,0,0,0,0,0,0.0252617937264156,0,0,0,-0.00422903537093646,0,0,0,0,0,0
X002304.SZ,0.0440704917430393,0,0,0.675147940874038,0,0,0,0,0,0,0.136179286026707,0,0,0,0,0,0,0,0,0,0,0,-0.0771756805237365,0,0,0.0554041047361893,0,0,0,0,0,0,0,-0.0505898020779544,0,0,0,0,0,0,0,0,0,0,-0.136036692829454,0,0,0,0.0202409063960432,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.184992763467821,0,0,0,0,0,0,0,0.0204192030887245,0,0,0,0.103917311291138,0,0,0,0,0,0,0,0,-0.0250829683665037,0,0,0,0,0,0,0,0,0.0349093422500038,-0.00348413116785121,0,-0.0410000424427954,0.0390967957349125,0,0,-1.0842021724855e-19,0,-0.0233418287343138,0,0,0,0,0.22200585169105,0,0,0,0,-0.047578381433835,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098014374865408,0.0578419551660544,0,0,0,0,0.0250179898984652,0.139408446146765,0,0,0,0,0.130815610308385,0,0,0.0426494311430323,0.0191011973628299,0.0150809603000793,0,0.0223910297274473,0,0,0,0,0,0,0.00261888672448309,0,0,0,0,0,0,0,-0.00529530852650688,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.302197887605979,0,0,0,0,0.0550100551440235,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0199159269201021,0.0600451806567606,0,0,-0.126654150251217,0,0,0,0,-0.163094447261298,0,0.329567996432505,0,0,0,0,0,0.00953670970981554,0,0.0144409857277697,0,0,0,0,-0.0124616070539449,0,0,0,0,0.127342009433804,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.157812256226136,0,0,0,0.134201298103662,0,0.0143774820141125,0,0,0,0,0,0,0.0333083627932476,0,0,0.0156764929291356,0,0.0593410801203016,0,0.056729229296221,0,0,0,0,0,0,0,0,0.0662718294004417,0,0,0,0,0,0.0361671472146457,0,0.0920298368223553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.0127412076931114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564170364108229,0,0,0,0,0,-0.117933890513611,0,0,0,0,0.0774253250029587,0,0,0.0311735584491657,0,0,0,0,0,0,0.381876717890548,0,0.152257188648082,-8.67361737988404e-19,0,0,0,0,0,0.0509231966639599,0,-0.0049980848835941,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.128659458692725,0,0,0,0,0,0,0,0,0,0,0.0857064887412291,0.13684942511162,0,0.0282631680742112,0,0,0,0,0,0.0520592850572774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389536968911957,0,0.0887132357311986,0,0,0,0,0,0,0,0,0,-0.0116966605524223,0,0,0,0,0,0,0
X600741.SH,0,0.0279735939895193,0,0,0,0,0,0,0,0.0174015798775336,0,0,0.0911784248338911,0,0,0,0,0,0.0426361484693252,0,0,0,0,0,0,0,0,0,0,0.126216926852195,0,0,0.135222398184373,0,0,0,0,0,0.024734237397151,0,0.0605567993571158,0,0.0305155610518038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315747496466568,0.079388228167404,0.13463053160259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926455246886594,0.0851445607601695,0,0,0,0,0,0.128439037754915,0,0.152405730268282,0,0,0,0,0.0250943779042385,0,0,0,0,-0.0592032106621517,0.200247254433395,0.0869830754577426,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.0510468915501525,0,0,0,0,0,0,0,0,0,0,-0.0573378504082127,0,0.0860287412564416,0.0701254640315336,0,-0.00419835362906049,0,0.117427975302907,0,0,0,0,0,0,0,0.126402961356019,0,-0.00949453302972227,0,0,0,0,-0.0249634799966373,0,-0.269867883577,0,0,0.106385411901397,0,0,0,0,0,0,0.0392961483457946,-0.102974231350364,0,0,0,0,0,0
X000100.SZ,0,0,0.00559658366735989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112404307214868,-3.46944695195361e-18,0,0.0426767811174715,0,0.0542529007981036,0,0,0,0.0964473278341367,0,0,0,0,0,0,0,0,0,0.0254798429215067,0,0.0506697899349988,0,0,0.0686820062490538,0.101098950385463,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272064697491401,0,0,0,0,0,0,0,0,0.051409608714374,0,0.0532037928108645,0,0.155979110533505,0,0,1.73472347597681e-18,0,0,0.167514662839146,0,0,0.234414259441037,0,0,0,0,0.254702687714723,0,0,0,0.0688417626937676,0,0,0.00369447532421206,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141819495209851,0,0,0,0,0.0732138488141705,0,0.0836620623481136,0.0237420754584572,0,0.00671610631467459,0,0,0,0,0,0,0.0751296071611517,0,0,0.0941554242591193,0,0,0,0,0,0,0,0,0,0,0.700965139186664,0.0392616017002557,0,0,0.0278657590562893,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0991763241210295,0,0,0,0.193634969543697,0,0,0,0,0,0,0,0,0,0,0.0223299848415388,0,0.0699157907281481,0.429243543556412,0,0.285272493407541,0,0,0,0,0.0115887698062443,0,0.0264767471668366,0,0,0,0,0.0537613315531874,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875543070730627,0,0,0,0,0.087619348603642,0,0,0.359412433564741,0,0,0,0.0991427963242333,0,0,0.0429820126905904,0.218252930826757,0,0.0273085851703667,0,0,0,0,0.0391469156303154,0,0.0178778747841369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.102999001126833,0.0882654551234702,0,0,0,0,0,0,-0.0371378989474947,0,0.0828321131873218,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433257108610902,0,0,0.141855636782104,0,0,0.0302384293115656,0.301902652076008,0,0,0.0278597833746318,0,-0.134539538333127,0,0,0,0,0,-0.0040208034326069,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367014554553798,0.101689135014158,0.0855908348171722,0.0246302938693251,0,0,0,0,0.104225186429598,0.0127626622946788,0.0827851582700396,0,0,0,0,0,0.0487050398310171,0,0,0,0,0,0,0,0,0.0717959449044117,0.0428671392688462,0,0.158358001490552,0,0,0,0,0.106866101307921,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.169847580045643,0,0,0,0.0972812113765606,0,0,0,0,0,0,0,0.0613760192301336,0,0,0,0,0,0,0,0.0972694334357391,0,0,0,0,0.0356812395711176,0,-0.0441870667877785,0,0,0,0,0,0,0,0,0.114633932605926,0,0.107472597778037,0,0.135621044533171,0,0,0,0,0,0,-0.0814520857805531,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.108614160443889,0,0,0,0,0,0,0,0.0358582561842664,0.146159879479307,0,0,0,0,0,0,0,0,-0.0588932575477573,0,0,0,0,0.0476618911773369,-0.252956424660937,0,0.0419535395220912,0,0.0722184287999379,0,0,0,0,0,0.112276198530738,0.0883683204762642,0.0769639733007593,0,0,0.470000820819536,0.0966386299324418,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0.109932418576335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128004188676875,0,0.384907646264156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113871864832581,0.0443423115376791,0,0,0,0,0.0616106675531592,0,0,0.0049003508580846,0,0.0536993645791076,0.0913430791092292,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.065912713483905,0,0,0,0,0,-0.0485060975846584,0,0,0,0,0,0,0,0,0,0.267013015456049,0,0.0457765407327968,0,0,0,0,0,0,0,0,0.12479661457515,0,0,0.0354895668258322,0,0,0,0,0,0,0,-0.139842346606379,0,0,-0.00415939557450715,0.143477522912819,0,0.0922784935784972,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0.17080278390309,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110049779928789,0,0,0,0.321803702688317,0,-0.0624317189351378,0.0528752474353314,0,0,0,0,0,0,0,0.105845711834492,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.260817132637013,0,0.333106686344341,0,0,0,0,0.113193245794233,0,0.12098676023738,0,0,0,0
