,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X000100.SZ,X601877.SH,X000661.SZ,X000596.SZ,X600271.SH,X600809.SH,X002236.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X002007.SZ,X000625.SZ,X600487.SH,X600867.SH,X002456.SZ,X300142.SZ,X600498.SH,X000157.SZ,X600776.SH,X600177.SH,X002180.SZ,X002241.SZ,X300146.SZ,X002179.SZ,X002371.SZ,X000050.SZ,X000977.SZ,X600089.SH,X600522.SH,X600066.SH,X002508.SZ,X000066.SZ,X600118.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.320143083990725,0,0,0,0.140002088702353,0,-0.00616405933804118,0,0.0223651137547441,0,0,0,0,0,-0.096081666705232,0,0,0.0331503603135793,0,0,0,0,0,0,0,0,0,0,0.0184914221660101,0,0,0,0,-0.00789319133136932,0,0,0,0.0112565472152806,0,0,0,-0.0177650622052218,0,0,0,0,0,0,0,0,-0.0144229582377111,0.0302625726382728,0,0,0,-0.0332184100424081,0,0
X000858.SZ,0.194520377801093,0,0,0,0,0,0.243368736152843,0,0,0.0411088419286584,0,0,0,0.281054338515263,0,0,-0.0224188540089804,0,0,0.108233478774781,-0.00932006402250841,0.116925159188258,0.0439879480177328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0206276115696233,0,0,0,-1.73472347597681e-18,0,0
X002415.SZ,0,0,0,0,0,0.056396303321752,0,0,0,0,0,0.0885027606826855,0,0.0611946744183274,0.0237175606946228,0,0,0,0,0,-0.0164940290470378,0.0274591617867097,0.297617236152567,0,0,0.0168883740403839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126051465200863,0,-0.0046648397014696,0,0,0,0,0,0,0,0,0,-0.0334877896747835,0.052285560077786,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.183953238339069,0,0,0.0413971999520255,0.0541242354328065,0.26546688292685,0.0123876283309458,0,0,0.00267540836477245,0,0.0327668760175067,0,0.0423063362873675,0.0781333551370829,0,0,0.126483315301683,0,0,0,0,0,0,0,0,0,0,0.0782852480363059,0,0,0,0,0.0445896564979769,0,0,0,0,0.0906243991100267,0,0,0,0,-0.0852445272468605,0,0,0,0,0,0
X000651.SZ,0,0.177891575824878,0,0.142637248708652,0,0,0,0,0,0.110198322753198,0,0,0.0608346134916799,0,0.0118972853238012,0,0,0,0,0,0,0,0.115797265850816,0,0,0,0,0,0,0,0,0,0,0,0.0178877162852742,0,0,0,0,0,0,-0.0354284294497066,0,0,0,0,0,0,0,0,0,0,0.00423153634974786,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.198245303681317,0,0,0,0,0,0,0,0,0,0,0,0.0915538860950328,-6.93889390390723e-18,0,0,0,0.238872357362571,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343929013790474,0,0,0,0,0.0273943250654471,0,0,0,0,0,0,0,0,0,0.0292774587179408,0.0478708051184223,0,0,0,0.0291039168908433,0,0
X002304.SZ,0,0.216556327754023,0,0,0,0.0405416634922427,0,0,0,0,0.112126518617358,0,0,0.193216947651426,0,0,0,0,0,0.211436927062622,0,0,0,0,0.00511749128273361,0,0,0,0,0.0893264010262688,0,-8.67361737988404e-19,0,0,-1.73472347597681e-18,0,0,0,0.0630403305106701,0,0,0,0,0,0,0,0,0.0178072976305675,0,0,0,0.00189784048417513,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.056642756987407,0,0,0.0513152233772754,0,0,0,0,0.174015386582515,0,0,0,0,0,0.0818661713505151,0.11498275385984,0,0,0,0,0,0.0205221668948138,0.110395441927079,0,0,0,0,0,0,0,0,0,0,0.183012549151199,0,0,0,0,0,0,0,0,0,-0.0399639502016456,0.0353651715475961,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.177569894952826,0,0,0.0415830692913996,0.0253110492638723,0,0,0,0,0,0,0,0,0,0,0,0.222593081258725,0,0.0616212597788028,0,0.381917796013331,0,0.018577891765115,0,0,0,0,0.0228050194384546,0,0,0.138589553729426,0,0,0,0,0.0557113372137415,0,0,0,-0.00978943155321232,-0.0100422402852136,0,0,0,0,0,0
X600690.SH,0,0.231710188460271,0,0.104187157084165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143749010792264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346283724355461,-0.0195448126376931,0.0815113150044028,0,0,0,0.405401213271286,0,0,0,0,-0.014727171664046,0,0,0,0,0,0,0
