,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X000559.SZ,X600703.SH,X600118.SH,X600031.SH,X600271.SH,X000100.SZ,X600372.SH,X600066.SH,X002241.SZ,X002475.SZ,X002236.SZ,X002292.SZ,X600741.SH,X000157.SZ,X600089.SH,X300124.SZ,X000338.SZ,X002049.SZ,X002465.SZ,X002506.SZ,X002074.SZ,X600177.SH,X000568.SZ,X300003.SZ,X002129.SZ,X002276.SZ,X600839.SH,X600582.SH,X002294.SZ,X000977.SZ,X300001.SZ,X002180.SZ,X000547.SZ,X600498.SH,X600867.SH,X002008.SZ,X002426.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.140724732445328,0,0,0,0.0782003393650069,0,0,0,0,0,0,0,0.0408893840141603,0,0,0,0.201530794031076,0,0.0241393351287787,0,0.0383035927922611,0,0,0,0.135272541156527,0,0,0,0,0.00679150769163527,0,0.0230056287849242,0,0,0,0.207319788910248,0,0,0,0.0174611231144529,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.115343112900897,0,0,0.0923226173944928,0,0,0,0,0,0,0,0,0,0,0,0.055053120861868,0,0,0.0938580373655857,0,0,0,0.000830364449012511,0,0,0,0,0.0766737397529647,0,0,0,0,0.0638814592149926,0,0.018588155795462,0,0,0,0.129869811390987,0,0,-0.0425030374046767,0.00318059365964228,0,0,0,0,0,0
X002049.SZ,0,0.267828094166124,0,0,0,0,0,0,0,0,0,0,0,0.265452529417508,0,0.10781769421148,0,0,0,0,0.0345533612458854,0,0.290808364919835,3.46944695195361e-18,0,0,0,0,0,0,0.0786309476742628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247952390921609,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305408208138919,0,0.046947563947049,0,0,0,0,0,0,0,0,0,0,0,0,0.0657033056919872,0,0.0510895483866592,0,0,0,0,0.210279633771799,0,0,0,0,0.00235747166388655,0.0865309858849518,0,0,0.00453512210399455,0,0.0206057575860574,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155030800774588,0,0,0,0.154236844014911,0.125557692706815,0,0,0,0.0319240084635691,0,0,0.0483599512151982,0,0,0,0,0,0,0.0511820059743554,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.331748672447563,0,0.0825332093025535,0,0,0,0,0,0,0,0,0.0372526859811337,0,0,0,0.102729426064753,0,0,0,0,0,0,0,0,0,0.0436330886820067,0.0936981433311625,0,0,0,0,0,0.0618167829461775,0,0,0,0,0,-0.015742320133293,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.104552383441421,0.0580634492226233,0,0.0802614914006644,0,0.0648020522495387,0.245548974482907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536874585017393,0,0,0,0,0.00342967556053228,0.115982615328211,0,0,0,0,0.0409506633193566,0,0,0,0,0,0.0350685181447112,0,0,-0.019054473122439,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.193655398201364,0,0,0.01401271623741,0.000646995722041218,0.0351306517984021,0,0,0,0,0,0,0,0,0,0.0576683280538018,0,0,0,0.0239250645365552,0,0.000933693268777198,0.0587854360574651,0,0.0441113716175819,0,0.174607623322228,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0240428587977015,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.113364405506018,0,0,0,0,0,0,0,0.56794198696994,-0.0512657439232125,-0.0665831864525983,0,0,0,0,0,0,0,0.129081778539635,0,0,0.2631841983548,0,0,0.0770086030552084,0,0,0,0,-0.0122085301783889,0,0,0,0,0,0,0,0,0.0186109031729954,0,0.0101887772958982,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265883093915612,0,0,0,0.0867812793593575,0,0,0,0,0,0,0,0,0,0,0,0,0.0518277064191027,0.0919388559233908,0,0,0,0,0,0.031666523135762,0,0,0.0200339951367973,0,0,0.0324323097486848,0,0,0,0,0,-0.0137786160425498,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840667632652657,0,0,0,0,0,0,0,0.17032687383595,0.0531186958684847,0,0,0,0.308656421249428,0,0,0,0,0,0.141358486340321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600839.SH,0,-0.0531146314079716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420372146797201,0,0,0,0,0,0,0,0.129622382639876,0,0,0,0,0.0882668967308351,0.0954698388006258,0,0.119014046971251,0,0,0,0,0.206844161536893,0,0,0,0,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387764234589308,0.0674775709443506,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0412943946672575,0,0,0.115972492651904,0.236573184961463,0,0.100561897971535,0.293388997271338,0.0698225330244624,0,0,0,-0.0188814397509374,-0.00808824052488431,-0.0361913757127177,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617038941115184,0,0,0,0,0,0,0,0,0,0,0,0,0.00642094998890064,0,0,0,0.0204732600592506,0,0,0,0.205505788038746,0.0665887619848121,0,0,0,0,0.0886059397169005,0.050189865110964,0,0.0984597471163666,0,0,0,0,0,-0.0482356434259112,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103761873120821,0.0764124115306063,0,0,0,0,0,0,0.047583942206547,0,0,0,0.0184528162919051,0,0,0,0,0.0542625640979077,0,0,0,0.0634995794195413,0,0.167286279451814,0.236370496511596,0,0,0,0,0,0,0,0.159092110164309,0,0,-0.0414289535086041,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0777911976615918,0,0,0,0,0,0,0,0,0,0,0.0666775775891561,0,0,0,0,0,0,0,0.180162512214374,0,0,0,0,0,0.0792554153973732,0.120893628625235,0.204229649789753,0,0,0,0,0.050539133196012,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.258934850259339,0,0,0,0,0,0,0,0,0.104110777092649,0,0,0,0,0,0,0,0,0,-0.0645365554960175,0,0,0,0,0,0.0169952500855119,0,0,0,0,0.210869217181491,0,0,0,0,0,0,0,-0.0211978084320842,-0.0195647460669347,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337750838378138,0,0,0,0,0,0,0,0,0.010468055886964,0,0,0,0,0,0,0,0.0879416527131964,0,0,0,0,0.163969720210586,0.0325831946108703,0.0323229738657931,0,0,0.0452893019014343,0.0294492849569526,0,0,0,0,0,0,0,0.00467936038309644,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0.0416046139990954,0,0.132334468410279,0,0,0,0,0,0,0,0,0.0616447346415452,0,0,0,0,0,0,0.0304186122624297,0.0435539646863333,0.108118147534015,0,0,0,0,0,0,0.0904772735741829,0,0.190311222906782,0,0.0981430214803887,0,0,0,0.10219824669595,0,0,-0.0131110161340664,0.0464958348261245,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.102994245644746,0,0,0,0,0,0,0,0,0,0.0303725153248543,0,0,0,0.307134155562118,0,0,0,0.0683969685261887,0.134766914833267,0,0,0,0,0,0,0,0,0.0127199432453963,0.0809917391552064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0.138081506071858,0.0541120570357984,0,0,0.0277822171303509,0,0,0,0.117891026563003,0,0,0,0,0,0,0,0,0,0.25041164041031,0.0127300061272031,0,0,0,0,0.0737130626243913,0,0.103795661696181,0,0,0.0351145473263781,0,0,0.089060483492572,0,0,0,0.0448080789086441,0,0,0.0148628675097554,0,0,0,0,0,0
X002426.SZ,0,0.0713431920184331,0,0,0,0,0,0,0,0,0,0,0.218798543904083,0,0,0,0.0503636831476866,0,0,0,0,0,0,0,0,0,-0.0540287856727281,0,0,0,-1.73472347597681e-18,0,0.200432204441349,0,0,0,0,0,0,0,0,-0.04426442023671,0,0,0,-0.129405733193148,0,0,0,-0.0443426819506941,0.0750720556915865,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.00367244607571789,0,0,0,0,0.0989426396094015,0,0,-0.0108891794108827,0,0,0,0,0.0606197749868972,0,0,0,0.0968410687684633,0,-0.00895957941039211,0,-0.0195308847973682,0,0,0,0,0,0,0,0,0,0,0,0.0188440465797175,-0.100199506101066,0,0,0,0,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72262388682993,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.101362415558567,0,0,0,0.601425990197402,0,0.0375611656487796,0,0,0,0,0,0,0,0,0.0360730913968554,0.149635204766777,-0.69913408477537,0,0,0.0120235459239384,0,0,0,0,0,0,0,0,0,0,0,0.0270644798451198,0,0,0,0,0,0.339561379402063,0,0,0,0,0.676745165367902,0,0
RealEstate_excess,0,0,0,0,0,0.169785645889639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217653634690486,0,0.192368677875162,0,0,0,0,0,0,0,0.286995736521827,0,0,0,0,-0.226865818928592,0,0,0,0,-0.124671404802324,0,-0.0376642901545099,0,0,0.0622285905975049,0,0,0,0.0348043532560313,0,0,0.442522591165182,0,0,0,0
MKreturn,0,0,0,-0.14723511797059,0,-0.221291523900827,0,0,0,0,0.290809039724474,0,0.0146574323584384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061392096639356,0.0236272660851334,-0.110704616912027,0.0382414017075758,0,0,0,0.05740259287809,0,0,0,0,0.0331649805790304,0,0,0,0,0,0,0,-0.0611716446731388,0.0464145343192451,0.335429387061795,0,0,0,0,0
MKvol,0,-0.00456950433226731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010455209688042,0,0,0,0,0,0.0038516038035233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332470973684731,0.0156931886843331,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.0932395209336233,0,-0.0971940374343691,0,0,0,0,0,0,0,0.0622430999737046,-0.0732872119720287,0,0,0,0,0,0,0,0.0537096785160127,0,0,0,0,0,0,0,-0.0171720711968771,0,0,0,0,0,0,0,0,0,0,0,0.00479452579105202,0,0,0,0,0.0304200646816658,0,0,0,0.0546737455086284,0.16479781920689,0,-0.109743909109617,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00334112388400951,0,0,0,-0.00602546074210115,0,0,0,0,0.00186393225272469,-2.71050543121376e-20,0,0,0,0.000168929649060993,0,0,0,0,-0.00562976815735093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117460251900652,0,0,0.00332332815950565,0,0,0,0.0102559281305498,0,0,-0.00767245849926713,0,0.0427061561722412,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172195132330583,0,0,0,0,0,0,-0.00346197371809496,0,0,0,0,0,0,0,-0.000907018183349045,0,0,0,0,0,0,0,0,0,0.00244535365119334,0,0,-0.0117138185722774,0.0144286538473071,0,0,0,0,0,0
