,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002304.SZ,X600276.SH,X002475.SZ,X000651.SZ,X300014.SZ,X600104.SH,X300124.SZ,X002129.SZ,X003816.SZ,X000596.SZ,X000725.SZ,X000625.SZ,X002049.SZ,X600031.SH,X002371.SZ,X002179.SZ,X000063.SZ,X002241.SZ,X600089.SH,X000338.SZ,X600522.SH,X600703.SH,X000661.SZ,X002180.SZ,X300142.SZ,X002074.SZ,X000733.SZ,X601877.SH,X000100.SZ,X600741.SH,X000157.SZ,X600487.SH,X600884.SH,X600460.SH,X601799.SH,X600702.SH,X300003.SZ,X002414.SZ,X000799.SZ,X600584.SH,X600563.SH,X600372.SH,X002236.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0573702280977529,0.00627106299057654,0.259442664996012,0,0,0,0.0364745823886362,0,0,0,0,0,0,0,0,0,0,0,0,-0.0055938661615856,0,0,0,0,0,0,0,0.0540674817443333,0,0,0,0,0.0461695849034572,0,0,0,-0.0462699641492624,0,0,-0.00341293531545306,0.107867191411707,-0.0253330122017944,0,0.0344108292867564,0,0,0,0,0,0,0.00712272023277513,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0202816858156609,0.190856545872537,0,0,0.0374013011726402,0,0,0,-0.0099654867301509,0,0,0,0,0.0745666393686196,0,0,0.104414756353969,0,0.01201568376781,0,0.168446963298063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227207249219198,0,-0.0900403039168653,0,0,-0.0316004384720124,0,0,0,0,0.011962837073085,0.0150171591370964,0,0,0,0,0,0
X600809.SH,0,0,0,0.585400045543916,0,0,0,0,0,0,0,0,-0.098835302386813,0.0543981111059827,0,0.00569771441044059,0,0,0,0,0.0232837569861277,0,0,0,-0.016217292811493,0,-0.000162689275117124,0,0,0,0,0.0335227609378665,0,0,0,0,0,0,0,0,-0.127087410959189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.0771059784896339,0.115251231604264,0,0,0,0,0,0,0,0,0,0,0,0,0.101828679940906,0,0,0,0,0,0,-0.0357056230735812,0,0,0,0,0,0,0,0,0,0,0,-0.0768515885583026,0,0,0,0,0,0,0.392723638883795,0,0,0,0,-0.0474591763683204,0,0.357249654369298,0,0,-0.0194703610669557,0.0173088575389248,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.0382070134032438,0,0,0,0,-0.110038752505165,0,0,0,0,0,0.0827434921626835,0,0,0,0,-0.0707658427272654,0,-0.0613633549649425,0,0,0,0,0,0,0,0,0,0,0,0.349982348430946,0,0,0,0,0,0.0998551057494059,0.289849744826768,-0.112837603546766,0,0.0879102763756981,0.0109456766268804,0.203110027209112,0,0,0,0,0,-8.67361737988404e-19,0,0
X600690.SH,0,0,0,0.183323829554489,0,0,0,0,0,0.119814670801821,0,0,0,0,0,0,0,-0.0783752282446181,0,0,-0.090528883979673,0,0,0.0341762871451141,0.0347892697834471,0,0,0,0,0,0,0,0,-0.131197926849343,0,0,0,0,0,0,0.0524290061395112,0,0.221645411248642,0,0,0,0,0,0,0,0,0,-0.00237393673119165,0,0,0,-0.0223862806170049,0,0
X002304.SZ,0,0.180968775366513,0,0,0,0,0,0,0,0,0,0,0.0218774920514342,0,0,0,0,0.0156055019240204,0,0,-0.0489195476443698,0,0,0,-0.0116351986464001,0,-0.0192589451978561,0,0.074749646562651,0.0418835203123905,0,0.153642946351579,0,0,0,0,0,-0.0555560360209101,0,0,0,0.162972339576256,0,-0.159147433804696,0,0,0,0,0,0,0,0.0255800881843257,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.111489414606559,0,0,0,0,-0.128973976926808,0,0,0,-0.0872027253913792,0.290817903111358,0,0,0,0,0,0,0,0.0627569778993781,0,0,0,0,0,0,-0.0401918070099417,0,0,0,0,0.0855474195916096,0,0,0,-0.02339291886401,0,0,0,0,0.0135380768330779,-0.0327603874280579,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0756152254111452,0,0.366736278723918,0,0,0,0,0,0,0,0,0,0,0,-0.0248698604196089,-1.73472347597681e-18,0,0,0,0.00610143378537648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460850013413463,0,0,0.00267644271827657,0,0.202118138053467,0,0,0,0.0120539812176589,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.344209504929387,0,0,0,0,0,0,0,0,0,-0.00871870710779437,0,0,0,0.153346180035663,-0.00131973871839673,0,0,0,0,0.099512906427457,0,0.0336703821454561,-0.0207441019297491,0,0.0635345616123939,0,0,0,0,0,0,0,0,0,0,0,0.126287420535006,0,0,0,-0.0757829570942513,0,0,0,0,0,0,0,0,0,0,0,0
