,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X000596.SZ,X000661.SZ,X600809.SH,X601877.SH,X000100.SZ,X300003.SZ,X600703.SH,X600271.SH,X002236.SZ,X002007.SZ,X000157.SZ,X300124.SZ,X000625.SZ,X002008.SZ,X300142.SZ,X002179.SZ,X600177.SH,X000977.SZ,X600498.SH,X002371.SZ,X600487.SH,X300146.SZ,X002506.SZ,X600066.SH,X600867.SH,X000050.SZ,X002241.SZ,X600776.SH,X600566.SH,X600522.SH,X002129.SZ,X600118.SH,X600183.SH,X600089.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.141051371094304,0,0,0,0,0,0.142797564681781,0,0,0,0,0,0,0,0.107943483977957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108030305358206,0,0,0,0,0,0,0,0,0,0,0,0.0338768789756486,6.44024954274261e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023392670416023,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.123214328327026,0,0,0,0,0,0,0.421983289871195,0,0,0,0,0,0.1332972536897,0,0,0,0,0,0.102924464899449,0,0,0.0409871120421323,0,0.00266680740316111,0,0,0,0,0,0,0.107311570961013,0,0,0,0,0,0,0,0,0,0,0.031793987385599,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.125247381067951,0,0,0,0,0.317189653721203,0,-3.46944695195361e-18,0.0484711383344663,0.0519540022594046,0.0312172377791712,0,0,0,0,0,0,0,0,0,0,0.0564057633982181,0,0,0,0,0,0,0,0,0,0.0520111223343345,0,0,0,0,0,0.120586607026834,0,0,0,0,0,0,0,-0.034556848788236,0,0,0,0,0,0,0
X600104.SH,0,0,0.0916733982074132,0,0,0,0,0,0,0,0,0,0.0200820857420325,0.123142658835165,0.151530224514699,0,0,0,0,0,0,0,0,0,0,0,0,0.159078197668859,0,0,0,0,0.0437033734398147,0,0.0246116679156613,0,0,0,0.041282379503247,0,0,0.0499414096579241,0,0,0,0,0,0,0,0.00311067846277729,0,0,-0.0114262783557527,0,0,0,0.0427424125816657,0,0
X600276.SH,0,0,0.145148790992653,0,0,0,0,0,0,0,0,0,0.128369635627008,0,0.0273729578553234,0,0.0745617747809003,0,0,0,0.154768652904022,0,0,0,0,0,0,0,0,0.027248580618895,0,0,0,0,0,0,0.0421814225323839,-0.140192924758839,0,0,0,0.028024748228635,0.0553464788362693,0,0,0,0,0,0,-0.00688190148513901,0,0,0,0,0,0,-0.0156799876389563,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.151656969216156,0,0.093134411048925,0,0,0,0,0,0,0,0,0.228216681983819,0,0,0,0,0,0,0,0,0,0,0,0.245474054449033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114136523251427,0.00799547042855785,0,0,0,-0.0451632563081739,0,0
X002304.SZ,0,0.330514196078283,0,0,0,0,0,0,0,0,0,0,0.0367309359327418,0,0,0.117008974951224,0,0,0,0,0,0,0,0,0.136058674618483,0,0,0,0,0,0,0,0.04709065783872,0,0,0,0,-0.00341052611033174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307791685216768,0,0,0,0,0.00224069346016732,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102827151444357,0,0,0,0,0,0.0412453595001592,0,0,0,0,0,0.0802242866333689,0.112041888612896,0,0,0.107828214119871,0,0,0,0,0.146618795785837,0,0,0,0,0.155525417465702,0,0,0,-0.0572095926889574,-0.070786892429611,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0586026994310701,0,0,0,0,0,0,0.236578714441639,0,0,0,0,0,0,0,0.0270575374218594,0,0,0,0,0,0,0,0,0,0,0,0,0.21766530669831,0,0.0227204753831873,0,0,0.0920028113114083,0,0.132844924153809,0,0,0,-0.0586363963059728,0,0,0,0,0.0173723684391349,0,0
X000568.SZ,0,0.315601099971823,0,0,0,0,0,0,0,0,0,0,0.0367099512469398,0.190288640539087,0.0183647676550907,0.118521862434961,0,0.0824104224897419,0,0,0,0.0544650002521128,0,0,0,0,0,0.0494595327948354,0,0,0,0,0,0,0,0,0,0,0.00659762514355789,0.0454899371269443,0,0,0,0,0,0,0,0,0,0,0,-0.0200828005883988,0,0,0,0,-0.00762808959717992,0,0
