,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X002475.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X601877.SH,X600183.SH,X600703.SH,X002007.SZ,X002236.SZ,X000100.SZ,X300003.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X002241.SZ,X600271.SH,X300124.SZ,X000625.SZ,X600498.SH,X002463.SZ,X600867.SH,X002129.SZ,X600177.SH,X002506.SZ,X300136.SZ,X002008.SZ,X300014.SZ,X600066.SH,X300146.SZ,X002049.SZ,X000050.SZ,X600487.SH,X002371.SZ,X000977.SZ,X600118.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.372340241402602,0.0130116736314709,0,0,0.101836188260636,0,0,0,0.0117887356798935,0,0,0,0,0,0,0,0,0,0,0.0305340648222953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150494511458013,0,-0.00882560084530237,0,0,0,0,0,0,0
X000858.SZ,0.0322396937845203,0,0,0,0,0,0,0,0,0.159615596568664,0.352939492866012,0,0,0.0395121553006695,0,0.00581137857797795,0,0,0,0,-0.0221814610417984,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0913458416370429,0,0.0309728467082401,0,0,0,0,0,0,0,0,0,0,0.126569027660784,0,0,0,0,-0.0160649639697831,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0969035640606792,0,0,0.126757808525932,0,0,0,0,0.119456308242322,0.185685306837553,0,0.00185526593887169,0,0,0,0.0918545207660418,0,0,0.0168316516193429,0,0.0195619033063628,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0488236957278885,0,0,0,0,0,0,0,0,0,0.0192703682650309,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.172628909799536,0,0,0,0,0,0,0,0.148281784456481,0,0.120553975101667,0,0.0127484583165003,0,0,0,0,0.200827931908134,0,-0.107317541233047,0,0,0,0,0,0.202557514750009,0,0,0,0,0,0,0,0,0.101135527715747,0,0,0,0,-0.0626713139434484,-0.108132309191772,0,-0.0174396183393392,0,0,0,0,0.102534714934197,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.141979559819625,0,0,0,0,0.0622610733259299,0,0,0,0,-0.0513429506339805,-0.0382623745263131,0.0450731409636176,0,0,0.0397763374951845,0,0,0,0,0,0,0.258462518142945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591447679354543,0,-1.0842021724855e-19,0,0,-0.0188804803448166,0,0,0,0,0,0
X002415.SZ,0,0.17167680126135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774284411148635,0,0,-0.0148953785414782,0,0.613566627090746,0,0,0,0,0,0.303034493110579,0,0,0,0,0,-0.00664493860684831,0.0322274742210579,0,0,0,0,0,-0.0387192505487665,0,0,0,0,0,0,0,0,0,0.00668123138093941,0.00665413664373743,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.00686302844854756,0,0,0,0,0.204950872492944,0,0,0,0.202318180343274,0.152396830455818,0.0355078198159719,0,0,0,-0.0262880673792183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0686115190381953,0,0,0,0,0.0774249289985995,0,0,0,0,0,0,0,0,-0.0486235276654394,0.0984886381842975,-0.0313103000346509,0.0525905719846628,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.1518511265096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704261982993203,0,0.0320485424441567,0,0,0,0,0,0,0,0,0,0,0.0801780879465572,-0.0379031012591754,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.341162755884129,0,0,0,0,0.0389765499618345,0,-0.0103267540589946,0.0751844082121514,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.200103572002251,0.00984252441411104,0,0,0,0,0,0,0,0,0,0.105327806927745,0,0,0,0,0,0,-0.0458309084667161,0.100039012749358,0,0,0,0.637274464059669,0.00775577449560037,0,0,0,0,0,0,0,0,0,0.0842795530947299,0,0,0,0,0,0.0309693500511971,0,0.0305468363148795,0.11695640191717,0,0,0,0,0,0
X002475.SZ,0.121606932876524,0.19278980475499,0.0446175016054979,0,0,0.263036414135769,0,0,0.278101106507439,0,0,0,0,0,0.234079420931534,0,0,0,0,0,0.158683658891725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174083670329819,0.0291975032588852,0,0,0,0,0,0,0,0.00450409963294923,-0.0504766558884483,0,0,0,0,0,0
X000568.SZ,0,0.732382948248511,0,0,0,0,0.0125941477115996,0,0,0,0,0,0,0,0,0,0.0895217263270562,0.180069968474613,0,0.0357525576863274,-0.0195110227765114,0,0.0257663619561984,0,0,0,0,0,-0.0120485319364685,0,0,-0.0332235825003256,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.118091237809033,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.124031332573263,0,0,0,0,0,0,0,0.0101491016161878,0,0,0,0.154162400265199,0,0,0,0,0,0,0,0,0,0,0,0.102014252893593,0.160332669530991,0,0,0,0,0,0,0,0,0,0,-0.0672412901553932,0,0,0,0,0,0,0,0,0,0.16630421670815,0,0,0,0.0271188221736154,0.013731743813884,0,0,0,0,0,0
