,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600031.SH,X600703.SH,X000100.SZ,X600271.SH,X000559.SZ,X600118.SH,X600066.SH,X000157.SZ,X600372.SH,X002236.SZ,X600089.SH,X000338.SZ,X600741.SH,X002241.SZ,X002475.SZ,X002292.SZ,X000568.SZ,X600839.SH,X300124.SZ,X600177.SH,X002465.SZ,X002294.SZ,X000977.SZ,X002074.SZ,X600867.SH,X000800.SZ,X000869.SZ,X600582.SH,X300003.SZ,X600498.SH,X002129.SZ,X600525.SH,X000581.SZ,X000550.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0.406463589286526,0,0,0,0,0,0,0,0,0,0,0,0,0.0600564016491731,0,0,0,0,0.132276987356867,0,0.112831958545957,0,0,0,0,0.00594373199934773,0,0.0789035521014808,0,0,0,0,0,0,0.0200022130001298,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919713924837139,0.27814170841954,0,0.124330940937756,0,0,0,0,0,0,0,0,0,0.0245859668351424,0,0,0,0,0,0,0,0.136821834566335,0,0,0,0,0,0,0,0,0.0692537268961864,0,-0.0263612299705463,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.194853622451948,0,0,0,0,0,0,0,0,0,0.12807304502824,0,1.38777878078145e-17,0.0458078721241243,0,0,0,0.154793568964175,0,0,0.100605001913276,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0203373105768365,0,0,0,0,0.0680032436140012,0,0,0.0731856777329702,0,0,-0.0330132631527537,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0114076031890142,0,0,0.0422675963089132,0.0477523421501578,0,0,0.169594046388146,0,0,0,0,0.17489351603853,0,0,0,0,0.00811497566430582,0,0.0287052282255587,2.16840434497101e-19,0,0,0,0,0.0621376077020304,0,0,0,0,0,0,0,0.253359726950613,0,0,-0.0296279065295644,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.230117657825512,0,0,0,0,0,0,0.054342070237359,0.0509885123966206,0,0,0.207723987722703,0,0.0741072479314633,0,0,0,-0.0146925624834291,0,0,0.0483855305900312,0,0,0.115726039663449,0,0.115708409673356,0,0,0,0,0,0,0,0.0569429510182734,0,0,0,0,0,-0.0069196451469136,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131171524280854,0,0,0.0207619447522012,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0.0140666402393059,0,0,0,0,0,0,0,0,0,0,0,0.0108386121369643,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132519391749903,0,0,0,0.00265191838604426,0,0,0,0,0.202750304810901,0,0,0.317945313118911,0,0,0,0,0.256898455063515,0,0,0,0,0,0,0,0,0,0,0.00624397127548003,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.0556273869844855,0,0.0684813671742581,0.235479687951613,0,0,0,0.03479424727389,0,0,0,0,0,0,0,0,0,0.032604560531741,0,0,0,0,0,0,0,0,0,0,0,0,0.106366146762738,0,0,0,0,0,0,0,0,0,0,-0.0130102751899808,-0.0270496769527528,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.152675133649712,0,0,0,0,0,0,0.113821648475322,0,0,0,0,0.00688565723196291,0,0,0,0,0,0,0.269253881308083,0,0.0202278778661926,0,0,0.103429722908651,0,0.0211658758425265,0,0,0,0.0668826420887327,0,0.211578741273798,0,0,0,0,0,0,0,0,0,0,0,0.0373776138782067,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,-0.0359190873252214,0,0,0,0,0,0,0,0,0.282624411122442,0.310847758659126,0,0,0,0,0,0,0,0,0,0.185526455937088,0,0,0.0664952719509222,0,0,0,0,0,0,0.113938188828064,0,0,0,0,0.0479356238634528,0,0,0,0,0,0.0280389543354974,-1.73472347597681e-18,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.135928693465057,0,0,0.0225977732679511,0,0,0,0,0,0,0,0,0,0.121467680016243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122449094497201,0,0,0,0.0656212274117182,0.214733478261608,0,0,-0.0251588039199754,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.521144245967596,0,0,0,0,0,0.10665613333092,0.0661952506238457,0.0364614621824067,0,0,0,0,0,0,0,0,0,0,0.00332290667675121,0,0.00214536512249147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0159467901178396,0,0,0,0,0,0,0,0.0530212069943052,2.16840434497101e-19,0.0413961171884369,0,0,0.340011517302145,0.203173129957838,0,0,0,0,0,0,0,0.0986887661194825,0.0336857856486443,0.0217126367876543,0,0.0380005955736407,0,0,0,0,0.021548438681084,0,0,0,0,0,0,0,0,0,0,0,0.0185929225408356,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.00538476148725166,0,0.357650484624418,0,0.14716922980527,0,0,0,0.219553401284804,0,0,0,0.0639097711151402,0,0.0630361693661262,0,0,0.180927978143575,0,0,0,0,0.0140541200613681,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183796357194176,0,0,0,-0.0172382019569297,0,0.161198436903391,0,0,0,0,0,0,0.196344868801641,0,0,0.0723642921440932,0,0.0548107190755814,0,0,0,0,0,0.0485220788356246,0,0.0935844775030142,0,0,0,0,0,0.0398372151276473,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0614247675334777,0,0,0,0,0,0,0,0,0,0,0,0,0.161897423568545,0,0,0,0.0059665471199215,0,0,0,0,0,0,0.0918660227424109,0,0,0,0,0,0.612885150157889,0,0,-0.191292987746124,0,0,0,0,0,0,0,0,0,0,0,0,0.00671606004625089,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,-0.0692552510186454,0,-0.205049276377877,0,0,0,0,0,0.11234267619106,0,0,0.101887970985851,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.183653458329238,0,0,0.241482856964383,0,0,0,0,0,0.0552254709046779,0,0,0,0,0,0,0.329983446231152,-0.239107481186979,0.335616531390814,-0.11565565705267,0,0,0,0
X000568.SZ,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0590115816957095,0,0,0,0,0,0.117832772175146,0.0344989184621562,0,0,0.0404635555597586,0,0,0,0.120242458966628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299898430319693,0,0,0,0,0,0.00953281254240788,0.147283287298997,0,0,-0.0598251111243354,0,0,0,0,0,0,0
X600839.SH,0,-0.0897559358257919,0,0,0,0,0,0,-0.000931481304783897,-0.0063864171280313,0,0,0,0,0,0,0.266737625982545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086713226180755,0,0,0.0787605714595127,0,0,0,0,0,-0.0296957232226085,-4.33680868994202e-19,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319481442898178,0,0,0,0,0,0,0.166578190769295,0.0258892715294274,0,0,0,0,0.0610426294963775,0,0,0.145879282100457,0,-1.0842021724855e-19,0,0,0.00847829206256916,0,0,0,0,0,0,0,0,0,0,-0.0047055381801326,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664322244857064,0,0,0,0,0,0,0,0.184989293225141,0,0,0,0,0,0.00747776882232649,0,0,0,0,0,0,0,0,0.307948915858467,0,0,0,0,0,0,0,0.0414066318393176,0,0,-0.000620342494356223,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,-0.00521953620163733,0,0,0,0.0649170905030898,0,0,0,-0.0549720688421411,0,0,0,0.362997996039021,0,0,0,0,0,0,0,0.121938290718211,0,0,0,0,0.0578733484873777,0,0,0,0.111382733803448,0.0929582732497867,0,0,0,0,0,0,0,0,0,0,-0.0282143885336508,0,0.0106122586300359,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.183714221667561,0.0273121426792326,0,0.193771036106365,0,0,0,0,0.120101647371211,0,0,0,0,0,0,0.128992422399243,0,0,0,0.17194956583417,0,0,0,0,0,9.74435623101199e-05,0,0,0,0,0,0,0,0,0,0,0,-0.016269695066898,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378272055408293,0.0281603757491471,0.137944316783805,0,0,0,0,0,0,0,0,0,0,0,0.120002811290382,0,0,0.131196922035105,0,0,0,0,0.1140672149968,0,0.337030905923013,0,0.063643234138134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342901377484731,0,0,0,0,0,0,0,0,0,0,0,0,0.18927915709443,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.00406756363491023,0,0,-0.0215833409803745,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.165571588405031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06478030322757,0,0.0662809305867413,0,0.14313514507763,0,0,0,0.118959483824608,0,0.1284329005848,0,0.0100723712548755,0,0,0,0,0,0.0312682437528669,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456957279433919,0.0865617362914974,0,0.172155953343937,0.126222054521851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123033855414544,0.0828027858610704,0,0,0,0,0,0,0,0,0,0.00250903650774413,0,0,0.0154464839292335,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0.0853408219845894,0,0,0,0.0294354946352371,0,0,0,0,0,0,0,0,0.174029253551797,0,0,0.0734103481074947,0,0.246229002566066,0,0.147608855509756,0,0,0.0322466614694467,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221047703850441,-0.0111581812114438,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151534509252885,0,0,0,0,0,0,0,0,0,0,0.0134099038403841,0,0.0938065382444334,0,0,0,0,0.228487880343662,0,0.0473793412965283,0.0152607457014768,0,0,0,0.151300866734203,0,0,0,0,0,0,0.0041147391926137,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0564483129704495,0.33660111774303,0,0,0,0,0,0,0.00872325699004466,0,0,0,0.168311603407261,0,0,0,0,0.0740972913032839,0,0.119908263094784,0,0,0.05260133432846,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108990999360198,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236341976325478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443771896451116,0,0.0724784143803718,0,0.187382255553279,0,0,0.0338428428352627,0,0.182748877783713,0,0,0.0377660814831222,0,0,0,0.047880608561539,0,0,-0.0337032612173137,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.16681451200993,0,0,0,0,0,0,0,0,0,0.0234038794312233,0.0271426146111672,0,0,0,0.185617124187689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146490835127622,0.0909269557484117,0,0.178739565861624,0,0.30573701860373,0,0,0,0,0,0,0,0,0,-0.00940625598465384,0,0,0,0,0,0
X600525.SH,0,0,0,0,0,0.00542111369579106,0,0,0,0,0,0,0,0,0,0.394216690555703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641212859486105,0,0,0,0,0.0849730480206783,0,0,0,-0.00237137481710888,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0.338402961109214,0,0,0.005164372558027,0,0,0,0.216865255432054,0,0,0,0,0,0,0,0,0.0816644426627189,0,0,0,0,0,0,0,0,0,0,0,0.0296871570726332,0,0,0,0.0545686279665415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487217761495445,0.0169159599867683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418399797291413,0,0.0426533142120456,0,0.261758688153251,0,0.0396753532517924,0,0,0,0.177644157643986,0,0,0,0,0,-0.0219879043558041,0,0,0,0,0,0
X300146.SZ,0,0,0,0.0673696577571649,0,0,0,0,0,0,0,0,0,0,0,0.425418644318493,0.00592685352242617,0,0,0,0.0164805266288368,0,0,0,0,0,0,0,0,0.0357192724145931,0,0.0124038340254166,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0507613716252706,0,0,0,0,0,0,-0.000691561761460759,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0411372324958031,0,0,0,0.138727079815394,0,0,0,0,0.0332669574302237,0,0,-0.0919493226923378,0,0.023184237725905,0.10616903371685,0,-0.12681489441106,0,0,-0.103959166435783,0,0,-0.0675062436009296,0.202018736384732,0,0,-0.0210603226954941,0,0,-0.0721566517408077,0,0,0,0,0,-0.0462463936008208,0.0389851091136674,0,0,0,-0.183135480146604,0,0
Slope,0,0,0,0,0.0121343985327194,0,0,0,0.183738080478128,0,0,0,0,0,-0.111038292033973,-0.197202632189006,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157078894710236,0,0,0,-0.129646280674996,0,0,0.221429854002942,0,0,0,0,0,0,0,0,0,0,0,1.13579227254221,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.227464693313362,0,0.337139318067401,0,0,-0.184298823463049,0.249911434580307,-0.0467228701655816,-0.0272241636294817,0,0,0,-0.0442025504423065,0.0274454357112968,0,0,0,0,0,0.893490754270255,0,0,0.365922372428077,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0986915289814527,0,0,0,0,0,0,0.0114078663406819,0,0,0,0,0,0,0,0,0,0,-0.0258689945016837,0.00778369710832314,0,0.221122626164552,0,0,0,0,0,0,0,0.207980991949865,0,-0.30657651438471,-0.0120377172428945,-0.134902718799831,0,0.0867508372935422,0,0,0,0,0,0.00322460014343664,0,0,0,0,0,0
MKreturn,-0.00531226740516102,0,0,0,0,0,-0.535288545022567,0,0,0,0.0141166540433873,0.105467870442082,0,0,0.0536626537968928,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.110445543658653,0,0,0,0,0,0,0,0,0,0.18652891134865,0,0,0,0,0,0,0.0280451295975417,0.268861337795102,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.00133943881255204,0,0,0,0,0,0,0,0,0.00677485164338435,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00968908993022783,0,-0.00309093848967753,0,0.00475378099173718,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,-0.021621176943567,0.00709068716105696,-0.00415411206663683,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0600574487191899,0,0,0,0,0.00740289380577677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548354152288561,0,0,0,0,-0.0143540454978691,0,0,0,0,0,0.0256244461275945,0,-0.115048198435331,-0.0392395698829089,-0.025623662871071,0,-0.0327615372000437,0,0,0,0
CarbonVol_Guangdong,-0.00926446746092641,0,-0.00583638523325717,0,0,0,0,0,0,0,0,0,0.00813733733363304,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00418441675544405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691243060021753,0,0,0,0,0,0.0362850286857301,0.00117308548668689,0,0.00100824445777887,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00177969453682238,0,0,0,0,0,0,0,0,0,0,0,0,-0.000191298282088502,0,0,0,0,0,0,0,0,0,-0.0019822645559628,0,0,0,0,0,0,0,-0.00590530940119701,-0.00259485564884342,0,0,0,0,0,0,-0.00779630274968468,-0.00906060263944639,0,0,0,0,0,0,0
