,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X000568.SZ,X600031.SH,X002475.SZ,X002241.SZ,X002236.SZ,X600066.SH,X000338.SZ,X000100.SZ,X601877.SH,X002456.SZ,X600271.SH,X002085.SZ,X600118.SH,X300124.SZ,X000157.SZ,X002508.SZ,X600089.SH,X600522.SH,X600177.SH,X600372.SH,X300136.SZ,X002007.SZ,X300003.SZ,X600487.SH,X600699.SH,X000981.SZ,X002074.SZ,X000066.SZ,X002294.SZ,X600867.SH,X002008.SZ,X002180.SZ,X000559.SZ,X002292.SZ,X000623.SZ,X600566.SH,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0.249305924927224,0,0.0702852315047103,0.0863561684677057,0,0,-0.0592091190088456,0.107189442032819,0.295321745617455,0,0.0428479376428684,0.289361105600231,0,0,0,0,0.10833490557264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120635619799043,0,0.204020847527863,0,0,0,0,0.0526989027998197,-0.0166051397594991,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,-0.00574838676744929,0,0,0.187899596801976,0,0,0,0,0,0,0,0.0415932799735078,0,-0.0301261530556748,0,0,-0.00601622006344964,0,0,0,0,0,0.31889143084013,0,0,0,0.0224161855414957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226240428652324,0,0,-0.00506900414980131,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.109944445295932,0,0,0,0.0805913242265258,-0.0938970988155649,0,0,0,0,0,0,0,0,0,0.737140709834832,0.137895123088042,0,0,0,0,0,0,0,0.0405243014042085,0,0,0.171417847117989,-0.117305878109242,0,0,0,0,0,0,0,0,-0.0993839098383834,0.0347418732567657,0.00416239644978504,-0.012602398305933,0,0,0,0,0,0
X000100.SZ,0,0,0,0.146901147852231,0,0,0.274629191717116,0.0776511188431589,0.0441302554820795,0.0102703320433684,0,0,0,0,0,0,0,0.00957458527833113,0,0,0,0,0,0,0,0,0,0,-0.016250804482565,0,0,0,0.0410704561850364,0,0,0,0,0,0,0,0,0,0,0.0286749412481261,0,0.0592210000869028,0,0,0,0.0687641876606096,0,0.0163052116481905,-0.00452673538011834,0,0,0,0,0,0
X601877.SH,0,0,0,1.73472347597681e-18,8.67361737988404e-19,0,0,0.0591179015082075,0,0,0,0.0717433521032575,0.176299160496137,0,0.0763151774018686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068370715870881,0,0,0,0,0,0,0.0474950089379062,0.0434606725005396,0,0,0,0,0,0,0,0,0.0688651640321323,0,0.0974157807080266,0,0,-0.00540029281392515,0.00619891698873797,0,0,0,0,0,0
X002456.SZ,0,-0.472470481883125,0,0,0,0,0,0,0,0,0,-0.0741968708236267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356589373592337,0,0,0.340911865978532,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607229489855711,0.356037031826704,0.00231057890935608,-0.00564320348517774,0,0,0,0,0,0
X600271.SH,0,0,0,0,-0.0739475933724691,0,0,0,0,0,0,0.106119234878852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146527023464842,0.0601227829655668,0.161797812678085,0,0,0,0,0,0,0,0.0561686979719546,0.0311191563051899,0,0,0.0361304473217266,0,0,0,0.0746871596292716,0,0,0,0,0.0044301856686673,0.078674245652004,0,0,-0.00423411691582497,0,0,0,0,0,0
X002085.SZ,0,0,0,0.0950374811966682,0,0,-0.0248546176105345,0,0,0,0,0.143369606834264,0,0,0,0,0,0,0,-0.247530275238574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0945323024757796,0,-0.279045435617583,0,0,0,-0.022117804933648,0,0,0,0,0.211303029349427,0.121332477374114,0.129365097493893,0.0201601784044888,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.00695682512388804,0,0,0.0233779478304888,0,0,0,0,0,0,0,0,0,0,0,0,0.0204641391792342,0,0,0,0,0,0.291525293454815,0,0,0.0469660997025344,0,0,0,0,0.0403293673842988,0,0,0,0,0.0307854929063828,0,0,4.33680868994202e-19,0.0966367907074991,0,-0.00763813755528223,0.00309822443098437,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0105014843137211,0,0,0,0,0.0575288881559438,0,0,0.0996803678562212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146254259808225,0.0514036856348294,0,0,0.0864544012708391,0,0,0.123187809528039,0,0,0,0.0561602096368769,0,0,0,0,0,0.00832413199345467,0,0,-0.00276534706218694,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0677140971365131,0,0,0,0,0,0,0.0722844668757314,0.105325830731867,0,0,0,0,0.0347464425605227,0,0,0,0,0,0,0,0,0,0.0199528995629788,0.0357214231131941,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00712349936007469,0,0.0387486380915505,0,0.0576170260344314,0,0.0401166748371962,0.0140648030900768,-0.00636860276958711,0,0,0,0,0,0
X002508.SZ,0,0.110323398205065,0.146317316413747,0,0,-0.222654441421394,0,0,0,0,0.00302600260564377,0,0,0,0,0,0.255953134749066,0,0.182572404627425,0,0,0,0,0,0,0,0.0343368463924589,0,0,0.0623380900163955,0,0,0,0.0146572799086234,0,0,0,0,0,0,0.0140330528896994,0,0,0,0,0,0.0449997229576568,0,0,-0.0823026469271208,0,0.0245674530589714,-0.0198258270048924,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.10978166701161,0,0,0.0745409811008448,0,0,0,0,0,0.128776704891682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971299048255267,0,0,0,0,0,-0.0600702209947372,0,0,0,0,0,0,0,0,0,0,0,0,0.123430683795977,0,0.102898655742061,0,0,0.0244734999068024,-0.012431092862013,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0.11286004432875,-0.0186929535674942,0.0269101569422102,0,0.00964385475186608,0,0.0676063117635755,0,0,0,0.0663047922965771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986911022257927,0,0,0,0.0141092945695029,0.129942498876281,0,0,0,0,0.0749058643976459,0,0,0.0786090454576979,0,0.000387378171160476,0.0018736719848713,0,0,0,0,0,0
X600177.SH,0,0.0559434435114488,0,0,0,0,0,0,0,0,0,0.0165635906188246,0,0,0,0,0,0,0,0.051385229379065,0,0,0,0,0,0,0.0494727632522381,0,0.0119868557399128,0.0673026425120085,0,0,0,0,0,0,0.0242023748963125,0.0692402992850327,0,0,0,0,0,0,0,0,0,0.0150906008041662,0,0,0,-0.00147685612201976,0.0034851113045088,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.131097981625025,0,0.00126237102564743,0,0,0,0,-0.0389865456869615,0,0,0.027985500054662,0,0,0,0,0,-0.0110369033228913,0.530062861968614,0.200532077653535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650286593500375,0.178625286962536,0,-0.0113102585852047,-0.00050811708335554,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,-0.0117948216431772,0,0,0.113021902111959,0,0.277432993611234,0,0,0,0,0,0,0.760043772426908,0,0,0,0.0526707654542046,0,0,0,-0.0669196302799035,0,0,0,0,0,0,-0.0828568728729505,0,0,-0.0958993340942724,0,0,0.152816393168362,0,0,0,0,0,0,0,-0.00174967937200425,0.000552219017027485,0,0,0,0,0,0
X002007.SZ,0,0,0,0.137287449811244,0,0,0,0,0,0,0.148324182087771,0.0201817279347148,0,0.0984452649648995,0,0.0145219816665344,0.11222892965748,0.0564689144796795,0,0.0245226814699229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342277294027072,0.0850694584056322,0,0,0.0208601072485328,0,0,0,0,0,0,0,0.000871195352530717,-0.00449668263439887,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0782998064718366,0,0.0552464803974481,0,0,0.0348751501713545,0,0.0997390918195741,0.0326346358208,0,0,0,0,0,0.0732801333097889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680767772952409,0,0,0,0,0,0,0,0,0,0,0,0.0927996359681771,0,0.050908525649365,-0.0955398823839627,0,0,0.0195697806352678,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0.367374535955005,0,0,0,0,0,0,0,0,0,0,0.0191238117362021,0,0,0.161958321035489,0,0,0,0.153519900049663,-0.102748160306193,0,0.2443565874507,0,0,0,0.724915288157897,0,0,0.0825599800593658,0,0,0,0,0,-0.104509810598776,0,0,0,0,0,0,0,0,0,-0.0658957002981796,0,-0.00547573430913903,-0.00932783524070325,0,0,0,0,0,0
X600699.SH,0,0,0,-0.0433404427494523,0,0,0,0,0,0.0249239857861329,0,0,0.0564264103858216,0,0.259302582947978,0,0,0,0,0.0517312397396601,0,0,0,0,0,0,0,0,-0.0279610912961905,0,0,0,0,0,0,0,0,0,0,0,0.152903802471086,0,0,0.03228043868745,0,0,0,0,0,0,0,-0.0182465668210043,0.0161290552336741,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00991932163229813,0,0,0,0,0,0,0,0,0,0,0,0.0297369849400779,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150038881300068,0.392657232816833,0,0,0,0,0,0,0,-0.228440598756754,0,0,0,0.218136104975845,0,0,-0.234453797649209,0,0,0,0,0,0,0,2.91763828349279e-05,0,0,0,0,0.0712966507290845,0,0,0.0886500443474823,0,0,0.0121336321530992,0,0,0.0185767615558779,-0.00508388227053678,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.32463494493239,0,0,0,0,0,0,-0.143299960471814,0.583323754839722,0,0,0,0,-0.228671517880009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455164664310286,0,0,0,0,0,0,0,0,0,0,0.0279239950787294,0.351901164782375,-0.357044971378415,-0.0264717358966098,0.0954924016387287,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291322636752941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102175565179275,0,0,0.112369356440963,0.027896352158898,0,0.00914343386334089,0,0,0,-4.33680868994202e-19,0,0.00750449920249014,0.0398152428024191,0,-0.0126249763383407,-0.000839876857799062,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.169694668190156,0,-0.051928137500642,0,0,0,0.0728849161453299,0,0,0.15460818829779,0,0,0,0,0,0,0,0,0,0,0,0,0.0773182002257502,0,0,0,0,0,0.149544536624068,0.036533097624789,0,0,0,0.421571147378359,0,0.0722968042425074,0,0.0764120473791235,0,0,0.0245649170255413,0.0116969761752943,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614655201299892,0,0,0,0,0,0,0.148569803178337,0,0,0,0,0,0,0,0,0.19960952694985,0,0,0,0.55233931679483,0,0,-0.0696985855943427,0,0,0,-0.0154600805966234,0,0,0,0,0,0.377565115245346,0,0,0,0,-0.00524711159965869,-0.0115488192572511,0,0,0,0,0,0
X002180.SZ,0,0,0.0431949642784737,0.130247152458607,0,0,0.119530253261828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090485308510662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137311013586346,0,0,0.126350677786998,0.0816279750264623,0,0,0.0529384112245427,0,0.0122986399843806,0,0,0,0,0,0,0
X000559.SZ,0,-0.0409640294163071,0,0,0,0,0,0,0,0,0.0837157157916362,0,0,0,0,0,0,0,0,0,0.0517661308004126,0,0,0,0,0,0,0,0,0,0,0,0,0.124673515861382,0,0,-0.0803414208134284,0,0,0.124837420135549,0.0182669673810193,0,0,0,0.05871789043967,0,0.359417374193487,0,0,0,0,-0.0178543160415881,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.0487247006248718,0.201994769483546,0,0,0,0,0,0,0,0,0.0682844817155798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427443291838566,0,0,0,0,0,0,0.0448378457773013,0,0,0.0163504749788806,0,0.711435070487715,0,0,-0.0196066212481321,0,0,-0.0132748209871456,-0.0026431346808381,0,0,0,0,0,0
X000623.SZ,0,0,0,0.0514943817040845,0,0,0,0,0,0,0,0,0,0.0149807617927464,0,0,0,0,0,0.078310317815524,0,0,0,0,0,0,0.229581768602725,0,0,0.0391649708835518,0,0,0,0,0,0,0.0590786644522265,0,0,0,0,0,0,0.00958589821628077,0,0,0,0,0.0605743760227025,0.0301515420977642,0,0.00250040773276004,0.018252479130176,0,0,0,0,0,0
X600566.SH,0,0,0.403913843717749,0.0955120676562196,0,0,0,0,0,0,0,0,0.00438799357042039,0.212264383176841,0,0,0,0,0,0,0,0.181960431798802,0,0,0,0,-0.0708853789319228,0,0,0.246389571593155,0,0,0,0,0,0,0,0.264510579933946,0,0,0,0,0,0,0,0,0.0621729630622556,0,0,0,0,-0.00279315559732162,0.00714954104924724,0,0,0,0,0,0
X600435.SH,0,0,0,0.307646229888542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181912570557163,0,0.0276629590366793,0,0,0,0,0.0285539191319504,0,0.244471785922049,0,0,0,0.025027570435359,0,0,0,0.208246634397437,0,0,0.0306360279740866,0,0,0.119175563224343,0,0,0,0,-0.0196149780931528,-0.0108567318700406,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.120350367880994,-0.0232761541270799,0,0,0,0,0,0,0,0,0,-0.0784249157456909,0.0632919352983837,0,0,0,0,0,0.185506274873208,0,0,0,0,0,0,0,0,0,0,0.0185888351881093,-0.0382364296404604,-0.24791447948209,0,0,0,0,-0.0324217596951221,0,0,0,0,0,0,0,0,0,0,-0.0202047016104043,0.0423615978865367,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969074298243724,0,0.17276528345201,0,0,0.446247636142023,0,0,0.906547532694968,0,0.779807935543097,0,-0.0852384007677828,0,0,0,0,5.55111512312578e-17,0,0,0,-0.205703712390392,0,0,0,0,0,-0.84524810276443,0.32917036960173,0,0,0,0,0,0.305544310230436,0,0,0,0,0,0.0676417250502449,0,0,0,11.3907584741567,0,0
TED,0,0,0,0,-0.85450708945634,0,0.0260321712639141,0,0,0,0,0,0,0,-1.8880462039479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7154421383766,0,0,0,0,0,0,0,0,0,0,0,1.65646620074434,0,0,0,0,1.54603835204701,0,-0.745630833653582,0,1.2347466124683,0,0,0,0,0,-33.5782325678505,0
RealEstate_excess,0,0,0,0,0,-0.0592037159860659,0,0,0,0,0,0,0.102911173234626,0,0,0,0,0,0,0,-0.20639944011673,0,-0.00340709429031232,0,0,0,-0.303829196616433,0,0,0.0636598510406634,0,0,0,0,0,0,0,0.0945677558027768,0,0,0.060433208488022,0,0.0170068022565535,0,0,0,0,0,0,-0.153481527005434,0,0.0158668398721088,-0.00141950880510736,0,0,0,0,0,0
MKreturn,0,-0.00378671058674302,0,0,0,0,-0.00661371395954445,0,0,0,0,0,0,0.0240095986906956,0,0,0,-0.0921141098637455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233463399131814,0,0,0,0,0,0,0,0,0,0,0,-0.0400006209617747,0.0191161008842872,0,0.0103209756028975,0,0,0,0,0,0,0
MKvol,0,0,0,0,-0.000447443119596097,0,0,0,0,0,0.00063668041403963,0,0,0,0,0,0,0,0,-0.00159073275296825,0,0,-0.000886683054502815,0,0,0,0,0,0,-0.000910401649632639,0,0,0,0,0,0,-0.000912073297180375,0,0,0.00055592064953783,0,0,0,0,0,0,0,0,-0.000774004799422441,0,0,0.00278778495357685,-0.00169745492947935,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0270102223351374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463932815876117,0,0,0,0,0,0,0,0,0,-0.0110155004690254,0,0,0.012603598334222,0,0,0,0,0.0349428098804105,-0.000391543726498875,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248785438142018,0,0,0,-0.0082992772075791,0,0,0,0,0,0,0,0.0331464584895662,-0.022984983436578,0,0,0,0,0,0
CarbonVol_Hubei,0,-0.0436751960647589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00356427397290348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00835688785181208,0,0,0,0,0,-0.00667751742707092,0,0,0,0.0115676645171519,-0.0159721391162252,0.00683931223282361,0,0,0,0,0,0
