,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600031.SH,X600703.SH,X000100.SZ,X600271.SH,X000559.SZ,X600066.SH,X000157.SZ,X600118.SH,X002236.SZ,X600089.SH,X000338.SZ,X600741.SH,X600372.SH,X002241.SZ,X002475.SZ,X002292.SZ,X000568.SZ,X600839.SH,X600177.SH,X300124.SZ,X002294.SZ,X002465.SZ,X000977.SZ,X600312.SH,X002074.SZ,X300003.SZ,X600867.SH,X000800.SZ,X000869.SZ,X600582.SH,X600525.SH,X600498.SH,X002129.SZ,X000581.SZ,X000550.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.0110741029856475,0,0,0,0,0,0.387021258750652,0,0.0121519183078377,0,0,0,0,0,0,0,0,0,0.0829378710286783,0,0,0,0,0,0.113509061568253,0,0,0.119364129037365,0,0,0,0,0,0,0,0.0751073311902928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869777655172642,0,0.251043723632847,0.285934025972307,0.0810117629746367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00466496379533486,0,0,0,0,0.0892665901574916,0,0,0,0,0,0,0,0,0,0,-0.0284891479618792,0,0,0,0,0,0
X600703.SH,0,0,0,0.237014823678873,0,0,0,0,0,0,0,0,0,0.0599048632605037,0,0,0,0,0.00552468830977711,0.214048524448852,0.03032667096195,0,0.145611686427192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249457346107021,0.0822199535791832,0,0.103831912394877,0,0,-0.0244925628143308,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.136086354523374,0,0,0,0,0,0.0992977761844742,0,0,0,0,0.13030683067314,0,0,0,0,0,0,0.0189193066245721,0,0,0,0,0,0,0,0,0.0490978451644281,0,0,0,0,0,0,0.210181182016039,0.132788155948427,0,-0.0231444317417933,-2.16840434497101e-19,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.151897787589939,0,0,0,0,0,0,0.0895690085686118,0,0,0.0755380391937997,0,0.100484183648465,0,0,0.207674564598069,0,0,0,0,0.0199077095319961,0,0,0,0.132647809075518,0.0960760992398375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00258209198995364,0,0,0,0,0.111238710849042,0,0,0.00868515940793964,0,0,0,0,0,0,0.0850439580892254,0,0,0,0,0.05965837918198,0,0.0113734480386389,0,0,0.0858440642299754,0,0,0,0,0.020664560303476,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.0500511459310929,0,0.0413825043315241,0.227245543909083,0,0,0,0.0548800045932281,0,0,0,0,0,0,0.0164886485353962,0,0.0169464674553518,0,0,0,0,0,0,0.00312150362111607,0,0,0,0,0,0,0,0,0.101166008177743,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0437011026357599,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.130079691518187,0,0,0,0,0,0,0.104494967205226,0,0,0,0,0,0,0.0166459895698183,0,0,0,0.292634948198554,0,0,0.0111273701400621,0,0,0.0874145550982217,0,0,0,0,0,0,0.0728855091289267,0,0,0.220049189905342,0,0,0,0,0,0,0,0,0,0,0.0345891964131198,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0761111836908281,0,0,0,0,0.2512032976209,0,0,0,0.310173629074261,0,0,0,0,0,0.156472901293747,0,0,0,0,0,0,0,0.0557695771637758,0,0.00880602161261383,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.144589618580324,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.130746984923985,0,0,0,0,0.150451147132072,0,0,0,0,0,0,0,0,0,0,0,0.125225227839929,0,0,0.148255600145572,0,0,-0.0171887281274754,-0.0143330339608611,0,-0.0308128029223221,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.496478475720682,0,0,0,0,0,0.0950584942504102,0.0385633108209323,0,0,0,0,0,0.0689259164389761,0,0,0.0267261467082647,0,0,0.00100914437201941,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617769892554944,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048663460289429,0.0421323392225981,0,0.337501845847291,0,0,0,0,0,0.196239107392763,0,0,0,0.0591613943923071,0.03666068975553,0,0,0,0,0.00619461978416266,0,0,0,0,0.0861989041134465,0,0,0,0,0,0,0,0,0,0,0.0195643121722279,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.00538476148725162,0,0.357650484624418,0,0.14716922980527,0,0,0,0.219553401284804,0,0,0.0639097711151404,0,0,0,0,0.180927978143576,0,0.0630361693661261,0,0,0,0.0140541200613676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,-0.0359191207639175,0,0,0,0,0,0,0,0,0.282623439714951,0,0,0.310848214139968,0,0,0,0,0,0,0,0.185528168031354,0,0,0,0.0664946610041772,0,0,0,0,0,0,0,0.113938011889917,0,0,0,0,0.047936963596445,0,0,0,0,0.0280389265767098,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.18053780560904,0,0,0,0,0.158288661805764,0,0,-0.0206773386146133,0,0,0,0,0.18716940337443,0,0,0,0.0906615342339908,0.0550743965388558,0,0,0.0565083080671909,0,0,0,0,0,0,0.0935318276190787,0,0,0,0,0.0399766531072054,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0674122945002819,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.153261645894995,0,0,0,0,0,0,0,0.0246450297397542,0,0,0.0491629928959445,0,0,0,0.0458806399323913,0.612423516864646,0,0,0,0,0,-0.247599956411181,0,0,0,0,0,0,0,0,0,0,0,0.00745633711430649,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0546436915095889,0,0,-0.222777707526166,0,0.10122753287923,0,0,0.276969678582919,-0.263319194060492,0,0,0,0,0,0,0.0133116742790992,0,0,0,0,0,0,0,0.252270485994807,0,0,0,0,0,0,0,0,0,0,0,0,0.140681764356906,0,0.259816434541942,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,-1.73472347597681e-18,0.0608941118594789,0,0.174194774967865,0.0643222763259975,0,0,0,0,0.0556949197057915,0,0,0.125725504551628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121423913312506,0,0,-0.0748294994266902,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157486875405961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496812641586242,0,0,0,0,-0.00627040661982855,-0.0090465749836029,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0.0678700990745519,0,0.19861739195675,0,0,0,0.041032724824413,0,0,0.13921249487695,0,0,0,0,0,0,0.0810881459958424,0,0,0,0.0423088325685099,0,0,0,0,0.0241685573074845,0,0.0652216709623714,0,0,0,0,0,0,0,0,0,-0.00876091041194344,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261569750904437,0,0,0,0,0,0.0914905156081488,0.0335053733162752,0.0734515647184081,0,0,0,0,0.0689124600089169,0,0,0,0.124865804077861,-1.0842021724855e-19,0,0,0,0,0.0473156402089795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.253609837749441,0,0.0586145484987055,0,0.263035723958911,0,0.0307838093982781,0,0.162708604630716,0,0,0,0,0,0,0,0.0241339345036062,0,0,0,0,0,0,0,0,0,0,0,0,0.0341163192092241,0,0,0,0,0,0,0,0,0,-0.0198148579793471,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.0991516561319419,0,0,0,-0.0753955538262051,0,0,0,0,0,0.284450573098613,0,0,0,0,0,0.117447447666656,0,0,0,0.0667126820277359,0.00348554953439396,0.0351511026671205,0,0,0.133326188536902,0,0.0963053824437662,0,0,0,0,0,0,0,0,0,0,0,0,0.0224723420207789,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194473884804017,0.0876631761073757,0,0,0.28452814796705,0,0,0,0,0,0,0,0,0,0,0,0.0450052214340796,0,0.017085233903118,0,0,0,0,0,0.0872971073226842,0,0.247118395856229,0,0,0,0,0,0,0,0.000631572462567849,0,0,0,0,0,0,0
X600312.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342902702228171,0,0,0,0,0,0,0,0,0,0,0,0,0.189279606771007,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00406548021257581,0,0,-0.0215834914395337,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.129538635380783,0,0.085235165139937,0,0,0,0,0,0,0,0,0.144537862331853,0,0.126540800023658,0,0,0,0.021536373250316,0,0,0,0.124365410504351,0,0,0,0,0,0.114509242225871,0,0,0,0,0,0,0,0,0,-4.2351647362715e-22,-0.0352487857405763,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.166558108210865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647471794620039,0,0.0675014052851802,0.13855409992875,0,0,0,0,0,0.117040669632357,0,0,0.130413877241779,0,0.00792610651466756,0,0,0,0,0.0357963565582244,0,0,0,1.35525271560688e-20,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456957279433917,0,0.172155953343937,0.0865617362914975,0,0,0,0,0.126222054521851,0,0,0,0,0,0,0,0,0,0.0123033855414543,0,0.0828027858610703,0,0,0,0,0,0,0,0,0,0.00250903650774422,0,0,0.0154464839292335,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0.0800304277132796,0,0,0,0.0735278566608856,0,0,0,0,0,0.0427812686602922,0,0.221319419454101,0,0,0,0.0341089120270717,0,0.232943930022937,0,0.0551799585439772,0.0221053884453081,0.0993265200052843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155025780725769,-0.00712804881599365,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.155310662068387,0,0,0,0,0,0,0,0,0,0,0.0334044877266862,0,0.0812357056457994,0,0,0,0,0.228252573701141,0,0,0,0.0438171355160566,0.00718180797792761,0,0,0,0.164434847276516,0,0,0,0,0,0.00469526029693044,0,0,0,0,0,0,0
X600525.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00434904960508972,0,0,0.338951042579536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188314447701438,0,0,0,-0.00396349760625444,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392210601109963,0,0,0.0601199741003917,0,0,0,0,0,0.0137281577647893,0,0,0,0,0,0,0,0.0357928636393152,0.0547013912849097,0,0.00127319733210064,0,0,0,0,0.0992091524691955,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0220652111878891,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.164761888897797,0,0,0,0,0,0,0,0,0,0.042527038804413,0.0121896042524893,0,0,0,0,0,0,0,0.079937337881954,0,0,0,0,0,0,0.0751252148716053,0,0,0.0302972520403296,0,0.0434887726695723,0,0,0.240999336267596,0,0.273014860804536,0,-1.0842021724855e-19,0,0,0,0,0,0,-0.00513121687356416,0,0,0,0,0,0
X000581.SZ,0,0.0637558608607576,0,0,0,0,0,0,0.345018127652502,0,0,0.0369337645977551,0,0,0,0.130705633277393,0,0,0,0,0,0,0,0,0.112843002004321,0,0,0.0247912203420676,0,0,0,0,0,0,0,0.0286114409704704,0,0,0.00192056062859387,0,0,0,0.0808519150611973,0,0,0,0,0,-0.00656667758325491,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511912451923673,0.0149390608268659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900976566642168,0.410894718313211,-3.46944695195361e-18,0,0,0.0413041097644026,0,0,0.261628531074886,0,0.0374323987894235,0.166349291312705,0,0,0,0,0,0,0,-0.0237242173307174,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0.0386715157708511,0,0,0,0.083586093313607,0,0,0,0,0.0779201515005763,0.0508532481164336,0.0852389854188337,0,0,0.026524444033427,0,6.93889390390723e-18,0.227900018515232,0,0,0,0,0,0,0.124800000846848,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.0680755757747048,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150348839357415,0,0,0,0.0219044296754093,0,0,0,0,0,0,0.0533018419745428,0,-0.127843284548349,0,0,0,-0.114027641849019,0,0,-0.0788922264411666,0,0.185824372291752,0,0,-6.93889390390723e-18,0,0,-0.0827228836909893,0,0,0,0,0.00552965764691332,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261130456193243,0,0,0.315756752704912,0,0,0,0,0,-0.0491721394349305,0,0,0,0,0,-0.113217072977081,0,0,-0.139632375050529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10333122205206,0,0,0,0,0,0
TED,0,0,0,0,0.114290685142415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185568855855505,0.212502392865825,0,0,0,-0.148399455610034,0,0.201680840106837,0,0,-0.051462618759053,0,0,0,0,0.0657232307501876,0,0,0,0,0.793982066426138,0,0,0.335069281936824,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0979535467049582,0,0,0,0,0,0,0.0113635085108178,0,0,0,0,0,0,0,0,0,0,-0.0279551484282111,0,0,0.21893032633092,0,0,0,0,0,0,0,-0.0122427014752843,0,0.207316235339644,0,-0.309138516151993,0.0834417977139373,-0.128918672061464,0,0,0,0,0,0.0039609648212334,0,0,0,0,0,0,0
MKreturn,0,0,0,0.0429222908241784,0,0,-0.535887118946863,0,0,0,0.0122450695518746,0.0780859616420437,0,0,0.072148966068239,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.00364035755635275,0,0,0.0845216829034277,0,0,0,0,0,0,0,0,0,0,0.182590647243808,0,0,0,0,0,0.0315590900890326,0.291791491193939,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.0028549085948914,0,0,0,0,0,0,0,0,0.000658430862639092,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102404061493167,0,-0.00868769111005437,0,0,0.00137386104200466,0,0,0,0,0,0,-0.00041502134066345,0,0,0,0,0,-0.0281523852401891,0.0135677163708561,-0.00863733029840309,0,0,0.00885426123264324,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0366757555644087,0,0,0,0,0,0,0,0,0.0437280071094773,0,0,0,0,0.0216027190872182,-0.0369332190084579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216187337651158,0,0,0,0,0,0,-0.174076708781039,-0.0587835330069184,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00738499462937845,0,0,0,0,0,0,0,0.00295062180050909,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0349067287827187,0.00128632315159758,0,0.00512620249555078,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00145997633905315,0,0,0,0,0,0,0,0,0,0,0,-0.000107941397083269,0,0,0,0,0,0,0,0,0,-0.00209963276141154,0,0,0,0,0,0,-0.00292843199238944,0,0,0,-0.0052828906389754,0,0,0,0,0,0,-0.00784603803669033,-0.00896763960145117,0,0,0,0,0,0,0
