,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X000338.SZ,X002475.SZ,X600066.SH,X002241.SZ,X000100.SZ,X002236.SZ,X600118.SH,X600271.SH,X601877.SH,X002456.SZ,X600177.SH,X000157.SZ,X600372.SH,X600522.SH,X300124.SZ,X002085.SZ,X002007.SZ,X000981.SZ,X600089.SH,X300003.SZ,X002294.SZ,X600699.SH,X002508.SZ,X000559.SZ,X600867.SH,X002180.SZ,X000066.SZ,X002292.SZ,X002074.SZ,X600498.SH,X000623.SZ,X002426.SZ,X300136.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600271.SH,0,0,0,0,0,0,0,-0.0422423992427139,0,0,0,0.163056284134291,0,0,0,-0.0342452261913465,0,0,0,0,0,0.0398124506752396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425210685689259,0,0.113391202291698,0,0,-0.177987625548306,0.0220644237045102,0.00445335456346684,0,0,0,-0.142052468523381,0,0
X601877.SH,0,0,0,0,0.131174535095333,0,0,0,0,0,0,0.0958726760256849,0,0,0,0.0344296040505226,0,0,0,0,0,0,0,0,0.131044776387991,0,0,0,0,0,0,0,0,0,0.0386347241200318,0,0.00223759500514384,0,0,0,-0.00173488845768411,0,0,0.0617215359007433,0,0,0,0,0.0993003262777031,0,0.0171518993566989,0.0107774650949511,0,0,0,0,0,0
X002456.SZ,0,1.73472347597681e-18,0,0,0,-0.237978817354251,0,0,0,0,0,-0.110079597566817,0,0,0,0.081669107637952,0.179637870630649,0,0,0,0,0,0,0.169414752412964,0,0,0,0,0.0333671731040465,0,0,0,0,0,0,0,0,0,0,0,0.197747796013538,0,0.211267124336037,0.10422706134817,0,0,0,0.0804075583766651,0,0.152093968553915,0.00749005336166295,0.0112425143446687,0,0,0,0,0,0
X600177.SH,0,0.0519528836256461,0,0.0544240480137145,0,0,0,0,0,0,0,0.078937967578572,0,0.0845215212035594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832374079445183,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00731954053589042,0,-0.00707073321672205,0.000724351590846099,0.00591677361786923,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0688136657008067,0,0,0,0,0,0,0,0,0.477443965599014,0,0,0.0224347304224814,0.0162170805808553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189986443918082,0,0,0.0414785538784984,0.0392217452874533,0,0,0,0,0.0253351657033525,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.0428161402833218,0,0,0.0659584254817319,0,0,0,-0.103387381205233,0,0.0315648762523043,0,0,0,0.379429436047774,0.301425570108443,0,-0.0190720911543152,0,0,0,0,0,0,0,0,0,0,-0.0370742931721882,0,0,0,0,0,0,0,0,0,0,0,-0.0113768380792647,0,-0.109606641899082,0.0163639480855236,-0.00567866969927373,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064291426309293,0,0,0,0,0,0,0.389568326661768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100948718838967,0.0226580412022715,0,0,0,0.0954075444477096,0,0,0,0.0395311022021707,-0.0163422706533352,0.0109725584890094,0,0,0,0,0,0
X300124.SZ,-0.0579462939671134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347218690200429,0,0,0.115408083860078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655396152531317,0,0,0,0,0.0901065761251075,0.187498204095624,0,0,0.0815428297065837,0.00546413509095852,0.0864847747302011,0,0,-0.0366073774807963,0.0160716257159817,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.105359889912973,0,0,0,0,0,0,-0.0560131632588991,0.372398234611025,-0.129056682826827,0,0,0.0318119495853285,0,0,0,0,0,0,0,0,0.00222593975487456,0,0,0,0,0,0,0,-0.0224756737716014,0,0,0,0,0,0.0112771079596221,0,0,0.000113289701977132,-0.0104538766426983,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0119048579635763,0,-0.0443660104212373,0,0.0826979682306094,0,0,0,0,0,0,0.13009098271221,0,0.0895613160120131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32339307955491,0,0,0,0,0,0.0576768509500836,0.0785256408400533,0,0,0,0,-6.93889390390723e-18,0,0,0,0.00253933158232713,0,0,0,0,0,0
X000981.SZ,0,-0.0298646609724658,0,0,0,0.00259319789824617,0,0,0,0.17015109712322,0,0,0,0,0,0,-0.105826513903396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385098163736429,0,0,0,0,0,0,-0.150655042068176,0,0,0,0.0314315114146884,0,0,0,0,-5.42101086242752e-20,0.0263284707927563,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,-0.00852606049841711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.246040916419165,0,0.123379907891608,0,0,0,0.00260383072681641,0,0,0,0,0,0,0,0,-0.0400101228645616,0,0,0.186076826039344,0,0,0,0,0,-0.0159821105768616,0.0106981429202808,0,0,0,0,0,0
X300003.SZ,0,0,0.280680735248355,0,0,0,0,0,0,0,0,0.0423820818296518,0,0,0.105231629666733,0.0718224575860995,0,0,0,0,0,0,0,0.394685984114579,0.0585195697536317,0,0,0,0,0,0,0,0.0635707304730501,0,0,0,0,0,0.0780792099841409,0,0,0,0.130361324506976,0.0753032851516114,0,0.0225975211091643,0,0,0,0,-4.33680868994202e-19,-0.00349838216928735,0,0,0,0,0,0
X002294.SZ,0,0.178093404481729,0,0,0,-0.0924289551750173,0,0,0,0.0434109762053893,0,0,0,0,0,0,0,0,0,0.0497373268797152,0,0.0439830686039658,0,0,0,0,0,0,0,0,0,0.2723420352826,0,0,0,0,0,0,0,0,0.0243529145934145,0,0,0,-0.105460883031112,0,0,0,-0.00609770444522441,0,-0.00395861436150434,0.00478346502860341,0,0,0,0,0,0
X600699.SH,0.0880027069621014,0,0,-0.133074393916609,0,-0.0859982974376084,0,0,0,0,0,0,0.0284426072984995,0,0,0,0,0.0236244160214722,0,0,0,0,0,0.200399111312451,0,0,0,0,0,0,0,0,0.0100558732492581,0,0.231483125967088,0,0,0,0,0,0,0.203930523095507,0.17871207653858,0,0,0,0,-0.00812923913785636,6.93889390390723e-18,0,0.0210651962046541,-0.00242082193131331,0,0,0,0,0,0
X002508.SZ,0.0976406181191406,0,0,0.080620685185066,0,0.00980368567301523,0,0,0,0.0351157544685608,0,0,0,0,0,0,0,0,0.0279865336793703,0,0,0,0,-0.00595342057226717,0,0,0,-0.0065174169284845,-0.0257812060252645,0,0,0,0,0,0,0,0,0,0,0,0.0299937031796774,-0.00560025852998999,0.110318412501156,0,0,0,0,0,0,-0.160732291893508,1.0842021724855e-19,0.0087222993818999,0.0387534626796309,0,0,0,0,0
X000559.SZ,0,0,0,0.0420639596976444,0,0.0622494482329961,0,0,0,0,0,0,0.0864376144268645,0,0,0.052307647536068,0,0,0,0,0,0,0,0,0.0937365470666437,0,0,0,0,0,0,0,0,0,0,0,0.139194698376344,0,0,0,0,0.0530859843080615,0.225881661817255,0,0,0,0,0.125999747035143,0.423529388349697,0,0.010099875101548,-0.0123553010281335,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.113386940239882,0,0,0,0,0,0,0,0,0,0,0,0,0.106637318750306,0,0,0,0,0,0,0,0,0,0.0859017620847052,0,0,0,0,0,0.0768572841915051,0,0,0,0,0.0251537273175546,0,0.0805130100385958,0.0230668632715203,0,0.0130741349397876,-0.00581082538323185,0,0,0,0,0,0
X002180.SZ,0,0,0,0.270845880400119,0,0,0,0,0,-0.538943648145523,0,0,-0.0796691308175991,0,0,-0.120699450236289,0,0,0,0.0443281933804889,0,0,-0.322035115815802,0,0,0,0,0.17083603629063,0,0,0,0,0,0,0,0,0,0,0.194529894234148,0.0802484509486707,0,-1.73472347597681e-18,0,0.0237258524803912,0,0,0,0,0.227812393360762,0,-0.055615891327602,0.042585001131203,0,0,0,0,0,0
X000066.SZ,0,0,0,0,-0.122997422559968,0.435174768439147,0,0,0,0,0,0,0,0,0,-0.285429139764394,0,0,-0.488664109241111,0,0,0.425916769259332,0,0,0,0,0,0.139579058131252,0.308849510633171,0,-3.46944695195361e-18,0,0,0,0,0,0.345515140108283,0,0,0,0,0,0.00534866450558115,0,0,0.119445645478448,-4.33680868994202e-19,0,0,-0.293887194839196,0.117000593590667,-0.111953339290395,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128254372198018,0,0,0,0,0,0,0,0,0,0,0,0,0.1034975589504,0,0,0,0,0,0,0,0,0,0.429975098880207,0,0,0.0638151893820873,0,0,0,0,0,0.0291698376696405,0.376435093406066,0.129564351102446,0,0.00630838777016729,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.00326525427853184,0,0,0,0,0,0,0,0,0.215545505752248,0,-0.0548731686087123,0,0,0.001930392016981,0,0.0194576817735008,0,0,0.0616035797211324,0,0,0.0209240142238688,0,0,0,0.153722138389829,0,0,0.0623919498442304,0,0.23368312532255,0,0,0,0,0.0720712216911178,0.137275869728596,0,0,-0.0904503501123943,0,0,0,0.127609982337921,-0.0646066826788844,0.0274159814573197,0,0,0,0,0,0
X600498.SH,0,0,0,0.0666493314932459,0,0,0,0,0,0,0,0,0.139255696757375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659407242960617,0,0,0.375087129005895,0,0,0,0,0,0,0,0,0,0,0.134280341542557,0,0,0,-0.273229148115318,0,0,0.141912639827086,-0.0480341092732405,-0.00963347156223415,-0.00472507770992221,0,0,0,0,0,0
X000623.SZ,0,0,0,0.417122764352819,0,0.00505480626974722,0,0,0.136734119206232,0,0,0,0,0,0.0938993238713266,-0.570547392271428,0,0,0,0,0,0,0,0,-0.24564383478106,0,0.66296116290166,0,0,0.403335538836046,0,0,0.161935307350447,0,0,0,0,0,0,0,0,-0.106804005475344,0,0,0,0,0,0,0,0,-0.035722168431788,0.0294481154502928,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,-0.0517962320495403,0,0,0,0,0,0,0,0,0,0.177515423239304,0,0.302899074754406,0,0,0,0,-3.46944695195361e-18,0.0636361487166925,0,0,0,0,0,0,0,0,0,0,-0.344896239197016,0,-0.0734195412592899,0,0,0,0,-0.0395233097861797,0.469196394601008,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0126968353338138,0,0.447687621599038,0,0,0,0
X300136.SZ,0,0,0,0,0.253306586686405,0.0287985016410661,0,0,0,0,0,0,0,0,0,0,0.561879861685713,0,0,-0.181097284335594,0,0,0,0,0.108447592877281,0,0,0,0,0.965414029786201,0.188586082988176,0,0,0,0,0,-0.245428316024305,0,0,0,0,-0.136674646458931,0,0,0,0,0,0,0,0.0343910878256682,0.0352069954486346,0,0,0,0,0,0,0
X002506.SZ,0,-0.0409657719650759,0,0,0,0.172881165273985,0,0,0,0,0,0,0.0650328732214028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.139821744140141,0.0765651603910822,0,0,0,0.611257760940568,0,-0.0441562952033407,0,0.0464139010786625,0,0,0,0.0294156000488583,-0.00351616293799486,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0661556604685445,0,0,0,0,0,0.110690665996394,0,0,0,0,-0.484190399588615,0,0,0,0,0,0,0,0.189107053359577,0,0,0,0.129673559437507,0,0,-0.0398425252159319,0,0,0,0,0,0,0,0,0,0,0.491627307651915,0,0,0,0.00979763844738462,0,-0.464061697277385,0,0.0813782993969601,-0.00864668784470232,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243735837573337,0,0,0,0,0,0,-1.46703929722819,0,0,0,0.232744674430384,0,0,0,0,0,1.60933265484009,0,0,0,0,0,-0.0435468346891807,0,0,0,-0.272987864879007,0.129622073659324,-0.642103127294433,0,0,0,0,0,0.408695183412611,0.350545592024174,0,0.489552731747357,0,0,0,0,0,0
TED,0,0.677246349190388,0.816504025627698,0,0,0.125454776723049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79687713917347,0,0,0,0,0,0,0,0,0,-0.940238026575111,0,-1.38395180108946,0,0,0,0,0,0,0,-1.06535474970123,-1.60648140422605,1.16838910486662,0,-1.51651093611851,0,0,0,0,0
RealEstate_excess,-0.149560904608669,0,0,0,0,0,0,-0.212016661244761,0,0,0,0,0,0,0,0.198102748098885,0,0,0,-0.0435357496221208,0,0,0,0.0575507362156712,-0.113301392882092,0,0,-0.0709826526028896,0,0,0,0,0,0.0965215620962828,0,0,0,0,0,0,0,0,0,0,-0.152449904025994,0,0,0,0,0,-0.0344014454857446,0.00773152926485992,0,0,0,0,0,0
MKreturn,0,0,0,-0.0257851550575201,0,0,0,-0.0903685912180883,0,-0.0559582884131257,0,0,0,0,0,-0.0301506541572916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308374737383365,0,0,0,0,0,0,0,-0.081492783695592,0.0502123792044704,0.186290001985177,-0.0373580381684171,0.0508082238595063,-0.00290042637263208,-0.014831762933539,0.0101500161236511,0.0734257166144842,0,0,0,0,0
MKvol,0,-0.00234315324931536,-0.000599037817861568,2.56255942190858e-05,0,-0.0030503177112339,0,0,0,0.00117334514273262,0,0,0.0033105142920285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000336637746009726,0,0,0.0013079323129203,-0.000405254583796328,0,-0.00143500617208169,0,-0.00129025345477598,-0.00158400569019458,0.000260368345893049,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00581755835733362,0,-0.0464888429430367,0,0,0,-0.115825625499513,0,0,0,0,0,0,0,0,0,0,0,-0.0431277393627716,0,0,-0.00917643069350611,0,0,0,0,0,0,0.0498158875363561,0.0510607004316489,0,0,0.029339958380973,0,0,0,0,0,-0.00833998804150162,0,0,0,-0.00213712200313299,0,0,0,0.0299836360667203,-0.0553251993410581,0.0349671379319347,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00611695209564692,0,0,0,0,0,0,0,-0.00120140410459723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145690491100153,0,0,0.0154265899134573,-0.0136345154030625,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00443733534676135,0,0,0,-0.0131852376358447,0,-0.0134291874815836,0,0,-0.0149589435089088,0.0102568873885969,0,0,0,0,0,0
