,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X003816.SZ,X002304.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600809.SH,X600703.SH,X300003.SZ,X600183.SH,X002371.SZ,X002007.SZ,X000596.SZ,X600741.SH,X300014.SZ,X002241.SZ,X000100.SZ,X300142.SZ,X000977.SZ,X601877.SH,X300124.SZ,X000157.SZ,X002236.SZ,X002463.SZ,X000800.SZ,X002129.SZ,X000625.SZ,X600118.SH,X002456.SZ,X600498.SH,X300136.SZ,X002179.SZ,X002223.SZ,X002049.SZ,X600271.SH,X600584.SH,X000066.SZ,X002414.SZ,X600522.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000661.SZ,0,0.219163747990237,0,0,0,0,0.025247157519702,0,0,0,0,0,0,0,0,0,0.0391984370206421,0,0,0,0,0,0.038730525744422,0,0,0,0,0.128467834275373,0,0,0,0.268450917738597,0,0,0,0,0,0.0702948546454277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00822129543851154,0.00305085878799982,0,0,0,0,0,0
X000568.SZ,0,0.315569004440898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481196942354897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112121555280132,0,0,0.0109621289794476,0,0,0,0.00198727970595335,0,0,0,0.00974764309411557,0,0,0,-0.0172308624402116,-0.0151336230183454,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0284132083742957,0,0,0,0,0,0,0,0,0.39045401896266,0,0,0,0.0385445656891649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315057656398077,0.0318770704423368,0,0,0,0.0947065739516119,0,0,0.0393789544658115,0,0,0,0,0,0,0
X600690.SH,0,0.227227090583102,0,0.0951043467701954,0,6.93889390390723e-18,0,0,0.0483409138805047,0,0,0,0,0,0.128606121167737,0,0,0,0,0.00319095218830017,0,0,0,0,0.0608905743091876,0,0,0,0,0,0,0,0,0,0.0277331865059787,0,0,0,0,0.00404169760545675,0,0,0,0.0775948199366043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.023034654456249,0,0,0,0,0,0,0.604656166670944,0,0,0,0.0514646251792992,0,0,0.0585792484183476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459516247494681,0,0,0,0,0,0,0,0,0,0,0,-0.0632813547089671,0,0,0.0419688836618655,0.0404410949117799,0.0109863728596515,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254624642399012,0,0,0,-0.061232488730861,0,0.157172623581749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035449740236002,0,0,0.053873619904959,0,0,0,-0.059046495877599,0.0269258860781956,0,0.655899730688797,0,0,0.0817395285756595,0,0,-0.0198906439892559,0.00127998838652793,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.492882245331029,0,0,0,0,0,-0.0231577710312515,0,0,0,0,0.101074267410259,0,0,0.0905111268152966,0,0,0,-0.226876334483787,0.0284383731739153,0,0,0,0,0,0.0594388882044723,0,0,0,0,0,0,-0.177081621232592,0,0,0,0.279079325124815,0,0,0,0,0,0.167914040883733,0,0,0.0920762934324667,0.0694091902957796,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.00440545766491721,0,0,0,0,0,0.0884857586024874,0,0,0,0,0,0.0256346945370312,0,0,0.071532189948096,0,0,0,0.0651203635056625,1.73472347597681e-18,0.0241224807553379,0,0,0,0,0,0,0.512036110560834,0,0,0,0.0314030035621668,0,0.0519931188725344,0.0379587848773058,0,0,0.0423909734663898,0,0.0354984791488614,0,0,0,0,0,0.0172942153319117,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203048431497447,0,-0.039574578009606,0,0,0,0,0.0507485237528014,0,0,0,0,0,0,-0.0814707959898838,0,0,0,0.246891996580383,0,0,0,0,0.285390318616191,0,0,0,0,0,0,0.0558698852026875,0,0,0,0.0508532583636902,0.0227581873553955,0,0,0,0,0,0
X002007.SZ,0,0,0.29989319740422,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0256265926832029,0,0.0360116799324553,0,0,0,0,0,0,0,0,0,0,-0.0289004305342246,0,0,0,-0.00523036656468338,0,0,0.0695124934364637,0,0,0,0,0.251444582739462,0,0,0,0.010702693422651,0,0,5.42101086242752e-20,0.052705092985109,-0.0362460477335337,-0.0225269676777666,0,0,0,0,0,0
X000596.SZ,0,0.100918734257279,0,0,0,0.0499838685103421,0.266205006593845,0,0,0,0,0,0.0156478794144414,0.32885131402408,0,0,0,0,0,0,-0.0629114887073916,0,0,0,0.112409957504144,0,0,0.004468588883716,0,0,0,0,0,0,0,0.0543040165117126,0,0,0,-0.0150987026299109,0,0,0.0697359927445688,0,0,0,0,0,0,0,0,0.0338937521532416,-0.00198138608950774,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.325039191945204,0.195575317500566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.00713538812030766,0,0,0,0,0,0,-0.0240864421496937,0,0,0,0,0,0.182950040367908,0,0,0.0100066801669211,0.0119839614254878,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.101737823111336,0,0,0,0,0,0,0.179117545785701,0,0,0,0,0,0,0,0.0422511876540427,0,0,0,0,0.231394414474617,0,0,0.161657471211324,0,0,0,0,0,0,0,0,0.419778259945874,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276494032711572,-0.0329718786128391,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.132219045935524,0,0,0,0,0,0,0,0,0,0,0,0,0.0623257237533056,0,0,0,0,0,0.225382386423982,0,0,0,0,0,0,0,0,0,0,0,0,0.0809970049467616,0,0,0.354561862141049,0,-0.0147148763740914,0,0,0.111071132056929,0,0,0,0,0,-0.0206869955384277,-0.0177871913788814,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.186282155187924,0,0,0,0.106974908049821,0,0,0,0,0,6.93889390390723e-18,0.0867685184713749,1.35525271560688e-20,0.111560279034621,0,0,0,0.113098722156129,0.0325791079789002,0,0,0,0,0,0,0,0,0,0,0,0.0621121322204822,0.136886540444508,0,0,0,0,0.0240357145379338,0,0.0546260725217674,0,0.0259946229429859,0,0,0,0.013175809400704,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,-0.0369722582256756,0,0,0,0,0,0.034458223715064,0.0291151000150859,0.0676986401927298,0,0,0.206725887821998,0,0,0,-4.33680868994202e-19,0.138666123426458,0.0581781659166964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125243409065429,0,0,0,0,0,0,0.144502108475863,0,0.0380955785421242,0,0,0.00709982280462055,-0.0448215125895692,0,0,0,0,0,0
X000977.SZ,0,0.397819205304009,0,0,0,0,0.178937703340798,-0.045248528360669,0,0,0,0,0,0,0,0,0,0,0,0,0.164423158800343,0.236450354469055,0,0,0,0,0.0917313406341024,0,0,0,-0.0548531033632902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394579594941733,0.170829351876222,0,0,0,0,-0.251127846823115,0,0.0209229684360052,0,0,0,0,0,0
X601877.SH,0,0,0.186772361795191,0,0,0,0,0,0.057348110666773,0,0,0,0.0203234401957309,0,0,0,0.0287795348970352,0,0,0,0,0,0,0,0.0636626649508011,0,0.200925040538563,0,0,0,0,0,0,0,0,0,0,0.00543993001264199,0,0,0,0,-0.171566293694591,0,0,0,0,-0.0511878181206569,0,0,0,0.0259749124787669,0.0107119894650812,0,0,0,0,0,0
X300124.SZ,0,0.033118411967686,0,0,0.0862076058710703,0,0,0,0.0562841619897766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264942445195023,0,0,0,0,0,0,0,0,0,0.0101750140316527,0,0,0,0.0958593795881108,0,0,0,0,0,0.0417460472987786,0,0,0,0,0,0.00832533170333144,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.00667355806234384,0,0.454303862492498,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.175527431898618,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105898293364714,0,0.0580499003586323,0,0,0,0,0,0,0,0,0,0,0,0.0564706393187067,0,0,0.0172419707122212,0.00919061254859297,0,0,0,0,0,0
X002236.SZ,0,0.00958975980380167,0,0,0,0,0,0,0,0,0,0,0,0.129019215571428,0.134866579927448,0,0,0,0,0,0,0,0,0,0.186809297750919,0,0.0729177576923271,0,0.0702350423883644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15067616249782,0,0,0,0,0,0.0615797008738601,0,3.46944695195361e-18,-0.0238795194819011,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343135390956102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143500123948567,0.0765551041885329,0,0,0,0,0,0.0864015625987656,0.232231695447292,0,0,0,0.030535051364783,0.0141685394537207,0.00579106350473102,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641406975068996,0,0,0.135558379581475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17117203456857,0,0.0126771901643052,0,0,0.0793763026359128,0,0.0931493397541428,0.0133625489802879,0,0,0,0,0,0,0,0,0.0285246448302054,0,0,1.73472347597681e-18,-0.0454606292534318,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195206097530443,0,0,0.101803765011099,0,0,0.0282691157386992,0,0.0422043202243201,0.250056072320877,0,0,0,0,0,0,0,0,0,0,0.0191082109719245,0,0,0,0,0,0.215181442607793,0,0,0,0,0,0,0,0,-0.00582116588210767,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.15314730422231,0,0.0648639923497813,0,0,0,0.0702203046369614,0,0,0,0,0,0,0,0,0,0,0,0.294467988720955,0,0,0,0,0,0,0.0201158006135798,0,0,0,0,0,0,0.0602793412578936,0,0,0,-0.0149195428746077,0,0,0,0,0,0,0,0,0.0196353163192687,0.0177108333560277,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0251556829167726,0.0473543961972602,0,0,0,0,0,0,0,0,0.104827984618946,0,0,0.281420530832354,0,0,0,0,0.148230504832613,0,0,0,0,0,0,0,0,0.200511981924617,0,0,0,0.171009152571437,0,0,0,0,0,0,0,-0.0607591139467316,0.0326425387260563,-0.0271318212535604,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397062363117337,0,0,0,0,0,0,0,0,0.0906629980979623,0,0.0560338573975602,0,0,0,0,0,0.266162641253245,0,0,0.0413374630111404,0,0,0.246855668438746,0,0,0,0,0.115439320628185,0.0418963716052498,0,0,0.076008735387922,0,0.00866008390609069,0.00682908314187562,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164298258919793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312220765092112,0,0,0,0.176518556566087,0.185360398362312,0,0,0,0,0,0,0,0,0,0.0675077194728646,0.135167125491908,0.0787385397655247,0.0205473545573178,0.0175711868276961,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0.116685657060076,0,0,0,0,0,0,0,0,0,0.015671854484581,0,0,0,0,0,0,0.166803443257828,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.350228239333171,0,0,0,0,0,0,0.0539982697025081,0.0293041948130046,0,0,0,0,0.0207627453593308,0.00181930302258129,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518328627434605,0,0,0.0577246038963059,0,0,-0.0440446623643464,0,0,0,0,0,0,0.103893603554978,0,0.03394376278784,0,0,0,0,0,0,0,0,0,0,0,0.202061220384788,0,0.00779196056677569,0.00647791655830843,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0.161280516066121,0,0,0,0,0,0,0,0,0,0,-0.288120036735106,0,0.245333850980114,0,0.0740893250926008,0.325751565569637,0,0,0,0,0,0,-0.016309472448327,0,0,0,0,0,-0.133131101414861,0,-0.0537526290821853,0,0,0,0,0,0,0,0,0,-0.149339245329359,0.188330684272046,0,0,0,0.00501069290512334,0.0322623268231233,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0169652143192802,0,0,0,0,0,0,0,0,0,0,0.356637144520843,0.114893381707214,0,0,0,0,0,0.248875969140421,0,0,0,0,0,0,0,0,0,0,0,-0.0813331023820573,0,0,0,0,0,0,0,0.0900134359784277,0,0,0,0,0.00757796443145743,0.0326618215150394,0,0,0,0,0,0
X600271.SH,0,0.0449082677507328,0,0,0,0,0,0,0.0507630243726232,0,0,0,0,0,0.0895417745721984,0,0,0.0543393925198661,0,0,0.0361260612141548,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0109325080173982,0,0,0,0,0,0.314773291228952,0,0.102009286461102,-1.73472347597681e-18,0,0.0125835798349258,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492648868858862,0,0,0.359331449055021,0,0,0.0264432359212407,0,0,0,0.26028990273684,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135592312693302,0.124765569910559,0,0,0,0.0409516592398076,0.00821610848928466,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187489395783891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224175586589114,0,0,0,0,0,0.292654802682417,0,0,0,0.0736571303908003,0,0,0,0,0,0,0.0547036737608849,0,0,0,0.0455327516621334,0,-0.00946936496363683,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157971753734807,0,0,0,0,-0.00528379776741794,0.084482302395842,0,0,0,0,-0.0413826236537812,0.447058993401459,0,0,0,0,0,0,0,0,0.0715746096650093,0,0,0,0,0,0,0.183271266710943,0,0,0,0,0,0,0,0,0.0197575526123275,-0.0178133453136424,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365686923692209,0,0,0,0,0,0,0,0.0564639475404559,0,0,0,0,0,0,0,0,0,0.00351404771981346,0,0,0.121287960102773,0.210840770141363,0,0,0,0,0,0.0407041321145145,0,0,0,0.429623580598605,0,-0.0201419863128802,0.018879389566353,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188892353663122,0.145158646676796,0,0,0,0,0,0,0,0,0,0,0,0,0.0931568328729521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537289410754656,0,0,0.0464504794201093,0.0215981017135767,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.132966800304086,0,0,0,0,0,0,0,0,0,0,0,-0.0871987415371981,0,0,0.526995348428381,3.46944695195361e-18,0,0,0,0,-0.0552571275556601,-0.178414088328318,0,-0.318500852691714,-0.0814989048362515,0,0,0,0,0.0751654622659201,0,0,0.0839423546471309,0,0,-0.109643614601754,0,0,0,0.544378167255517,-0.115380327815114,-0.371016520323224,0,0,-0.0802851050508891,-0.0527955598708627,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.324199029942555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555206786523673,0,0,0,0,-0.0217579961965976,0,-0.305792767632335,0,-0.278842768304892,0,0,0,0,0,0,0,0,0,-0.17433987711185,0,0,0.134032235697211,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.256486640101365,0.360961315422351,0,0,0,0,0,0,0.41763226195489,0,0,0,0,0,0,0,0,0,0,0,-0.166672450054728,0,0,0,0,0,0,0,-0.231371423434289,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0454205675425861,0,-0.440071401261759,-0.300290131934709,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.00900198426888847,0,0,0,0,0,0,0,0,0,0,0.0191532876597642,0,0,0,0,0.0155783894613034,0.0286105378133685,0,-0.00796224734238723,0,-1.0842021724855e-19,0,0.0236383364698559,-0.00439440613354199,-0.0864590819163912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119398258890888,0.0306141697863009,0.0271857109458174,0.0700985112592282,0.0105650316736055,0.0145546897157565,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.191715211651889,0.0354716932678622,0,0,0,0,0,0,0,-0.132634112525953,0,0.0403300006446361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134616396188315,0,0,0,0,0,0.0936343736299189,0,0,0,0,0,0,-0.187405274151774,0,0,0.123464659159978,0.0295096417914038,0.00103034098389762,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103751798741688,0,0,0,0,-0.0102782371907407,0,0,-0.0183021467320544,0,0,0,0,0,0,0,0.0271039145937123,-0.0211114854850444,-0.00043746626608828,0.00622153134772924,0,0,0,0,0,0,0.0185291122129858,-0.00528656740385818,0.00689355988925549,0,-0.029105266946423,0.00503415615797417,-0.0140708652705657,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.027668339928754,0,0,0,0,-0.0231057358010473,0,0,0,0,0,0.0276183542108728,0.0141034896521347,-0.0136207797640088,0,0,0,0,0,0,0,-0.0124348721560967,0,0,0,0,0,0,0,0.0385941982059992,-0.0319274071761073,0,0,0,0,0.00252300268216644,0,0,0,0,0,0,0,-0.0577918137663839,-0.01470206171281,0.000472103453495595,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380600887680162,0,0,0,0,0,0,-0.00214045904331956,0,0,0,0,0,2.58348805358423e-05,0,0,0,0,0.00365182883725269,-0.00209695461634125,0,0,0,0,0,0,0,-0.00406644806676806,0.00666400993215151,-0.00258243597768002,0,0,0,0.00121829174230682,-0.00402521938393508,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-6.7762635780344e-21,0,-0.00188917821107528,0,0,0,0,0,0,0,0,0,0,0,0,-0.000414559135030873,0,0,0,0,0,0,0.00321026393643494,0,0,0,-0.00442891220770606,0,0,0,0.00952582480613872,0,-0.00159947103938772,0,0,0,0.0081805020907396,0,0,0,0,-0.00403857362587788,-0.00377995758174567,0,0,0,0.00790603073976096,-0.00371181735445656,0,0,0,0,0,0
