,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002371.SZ,X000063.SZ,X000596.SZ,X000725.SZ,X300014.SZ,X600031.SH,X002129.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X002049.SZ,X002236.SZ,X000661.SZ,X600372.SH,X000100.SZ,X002241.SZ,X601877.SH,X002180.SZ,X000977.SZ,X600702.SH,X600741.SH,X000157.SZ,X600522.SH,X600584.SH,X002074.SZ,X000733.SZ,X300142.SZ,X600460.SH,X300003.SZ,X002007.SZ,X000800.SZ,X300146.SZ,X002294.SZ,X600487.SH,X002028.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,0,-0.101434354476178,-0.108837363359819,0,0,-0.0894299726360428,0,0,0,0,0,0.107954080721963,0,0,0,0,0,0.0311245593913425,0.0542773047461246,0,0.0242704035995655,0.116290247219309,0.0471475074249037,0,0,0,0,0.0363824078755141,0,0,0.0203794449180227,0.0291348834661276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247700487065238,0,0,0,0.0360871328251357,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0919286869096922,0,0,0,0,0,0,0,0,0,0,0.366198275066471,0,0,0,0,0.0166457353357294,0,-0.0132457017819031,0,0,0,0,0,0.0312389246364638,0,0.194548265088034,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0101218593674151,0,0.0121563333229183,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.1138099357678,0,0,0,0,0,0,0,0.185596320916903,0,0,0,-0.00332630772834851,0,0,0,0,-0.036231353929568,0,0,0,0.152348942844111,0,0,0.0816766009007693,0.00648186916144184,0,0,0,0.0841504950339926,0,0,0,0,0,0,0,0,0,-0.173212146234113,0,0,0,0.0513474452237136,0,0,0,0,0,0
X002371.SZ,0,0,0.0109122589159692,0,0,0,0,0,0,0,0,0,0,0,0.0100161079622555,0.059617353384451,0,0,0,0,0,0,0.161783753495851,0,-0.214266465980147,6.93889390390723e-18,0,0,0,0,0.0504409520114471,0,0.289417678591831,0,0.191683913628422,-0.583609017334075,0,0,0.060699238720279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664273044964339,0,0,0,0,0,0
X000063.SZ,0,0,0.133114241414885,0,0,0,0,0,0,0,0,0,0,0.345774171567443,0,0,0,0,0,0,0,-0.16294822451357,0,0,0,-0.328754068519484,0.507874129380106,0,0,0,0,0,0,0.00564314258868101,0,0,0,0,0,0,0,0,0,0,0,0,0.0998558180137914,0,0,0,0.171360389226122,0,0,0,0,0,0,0,0
X000596.SZ,0.204634758880645,0.251826911920252,-0.000990772308926348,0,0,0,0,0,0,0,0,0,0,0,-0.0342157722605047,0,0,0,0,0,0,0,0,0,0,0,-0.000787496080689957,0.160909632470438,0,0,0,0,0,-0.0126070179606716,0,0,0,0,0,0,0,0,0,0,0,0,0.00286078984909076,0,-1.0842021724855e-19,0,0,-0.0157649766455156,0.0297297038105698,0,0,0,0,0,0
X000725.SZ,0,0,0.034419518940981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121549771165094,0.100563600585569,0,0,0,0,0,0,-0.026517571134023,0,0,0,0.072089079908317,0.0946698463550948,0,0,0,0,0,0,0,0,0.0116758607444299,0,0.0583774711574303,0,0,-0.0593956790429787,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,-0.0542437956611466,0.0445132976192021,0,0,0,0,0,-0.196294357901991,0,0,0,-0.205590986786953,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.290169645155849,0,0,0,-0.114261719273117,0.0266626660753637,-0.01361391543874,0.286107587685821,0,0,0,0,0,0,0,0,0.0694319990678881,0,0,0,0.0060440888626347,0,0,0,0,0,0
X600031.SH,0,0.150717899234844,0,0,0,0,0,0,0,0.0989564731588776,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0903544341752751,0,0.0377799158699589,0,0,0,0,-0.0278629809356009,0,0,0,0,0,0.0533085920016297,0.0452836351009252,0.0691029125742725,0,0.703547393203873,0,0.0401842346482003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00751368911647097,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.172976678792233,0,0,0,0,0.00504617348567926,0,0,0,0.0444259329966861,0,0,0.0250712580125367,0,0,0.126727827332251,0.126629902718554,0,0,0,0,0,0,0.143239774616547,0,0,0,0,0,0,-0.0653197807912197,0.10807696099802,0,0,0,0,0,0,-0.0837122279805067,0,0.127171318862347,0.123504779427309,0,0.0491331310438181,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.0108580860602806,0.535857190801429,0,0,0,0,0,0,0,0.116412512759398,0,0.0392924450366277,0,0,-0.124760283604648,0,0,0,0,0,-0.0271006100404067,0,0,-0.013812701116476,0,0.23777783000087,0,-0.0394027637213428,0,0,0,0,0.0162386294583282,0,0,0.126311325746638,0,0,0.101548753432073,0,0,0.0551915983289694,-0.0542974201256464,0,0,0,0,0,0
X000338.SZ,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311522310603808,0,0.0541647830484583,0,0,0,0.075950893668757,0,0.0060548972038736,0,0.00827955108974894,0,0,0.00351514847580192,0,0,0,0,0,0.0882132250593406,0,0,0,0.0617789962578225,0,0,0,0,0,0,0,0,0,0,0,0.125969378467754,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502698995560004,0,0,0,0,0,0,0,0,0,0,0.106107968278896,0,0,0,0,0,0.322493598172432,0,0,0,0,0,0,0,0,0,0.00916122821813829,0.0390734906761715,0.185407560901963,0.0250156527776957,0,0,0,0,0,0,0,0,-0.104037005021236,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.0690255649730972,0,0,0,0,0,0,0,0,0,0,0.0297498980191713,0.133017685486415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581121095077098,0,0,0.0249495284545962,-0.00823658892316568,-0.0099947863140857,0.0457509293589364,0.261158288744266,0,-0.184125727339019,0,0,0,0,0,0.0511619752905823,0,0,0.013738386395869,-0.00758603055001028,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444606763468681,0,0.154503407574718,0.251921766319259,0.177109818731446,0.0965619786989301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927381821697846,0,0,0,0,0,0,0,0,0.0273894880199339,0,0,0.0505567262745137,-0.0254205390897872,0,0,0,0,0,0
X002049.SZ,0,0.0674936556533487,0,0,0,0.0458522956574167,0,0,0,0,0,0,0,0.251595957869894,0.104395158690685,0,0.356363146051983,0,0,0,0,0,0,0,0.0873480915583948,0,0.0140896765462535,0,0,0,0,0,0.185474638411054,0.0412813555829268,0,0,0,-0.0957389824386055,0,0,0.126445578898437,0,0.315851418617178,0,0,0,0,0,0,0,0,0.129808547512304,-0.0175154890587074,0,0,0,0,0,0
X002236.SZ,0,0,0.478809039419099,0,0,-0.289387779340643,0,0,0,0,0,0,0,0.201676768550346,0,0,0,-0.402197563677184,0,0,0,0,0,0,0,0,0,0,0.178659746984541,0,0,0,0,0,0,0,0.220843940375782,0.116581123993288,0.000226506695654272,0,-0.0792552173568116,0,0.229773697484287,0,0,0,0,0,0,0,0,-0.0478238703801547,-0.12157403911978,0.368050636870751,0,0,0,0,0
X000661.SZ,0,0.0411525092860953,-0.690670047853368,0,0,0,0,0,0,0,0,0,0,0,-0.0412396353947024,0.314487480123841,0,0,0,-0.135774428484632,0,0,0.0629763135908306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454536069806471,0,0,0.404078583949169,0,0,0,0.264880477245158,0,0,0.257158880213722,0,0,0,0.0942556860088243,-0.0661239017998288,0,0,0,0,0,0
X600372.SH,0,0,0,0,-0.0401298828874796,0,0,0,0.0676682979373735,0,0,0,0,0,0,0.183218376598865,0,0.132186751343809,0,0,0,0,0,0,0,0.0276898851954938,-0.0179925067030012,0.0129283792366914,0,0,0,0,0,0,0,0,-0.077422471088944,0,-0.027413598848607,0,0,0,0,0,0.145371858286934,0,0,0.0790352074830536,0,0,0,0,0.0123875596276793,0,0,0,0,0,0
X000100.SZ,0,0,0,0,-0.0465205941181593,0,0,0,0,0.00305999850454001,0,0,0,0.0619579763199573,0,0,0,0,0.0857568479710182,-0.0154551134576122,0,0,0,0,0,0.141970552016142,0,0,0,0,0.223731003862144,0,0,0.000639515233789682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781308282823651,0,0.000522346479792268,0,0,0,0,0,0,0
X002241.SZ,0,0,0.12628933339937,0,0,0,0,0,0.232065746008246,0,0,0,0.185939759858186,0,-0.0935859248836137,0,0,0.114972045721673,0,0,0,0,0,0,0,0.0288327642399003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146201831570208,0,0,0,0,0,0,-0.191444133833929,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0.0599167611846608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148326096411307,0,0.0586142960778298,0,0,0,0,0,0,0,0,0,0,0.0766598369851287,0,0,0,0,0,0,0.276061787077796,0.0596408599812779,0.108264828642571,0,0,0,0,0.00469662985477419,0,-3.46944695195361e-18,0,0,0,0.0256982979338882,0,0,0,0,0,0
X002180.SZ,0,0,0.0359576554614575,0,0,0.00549779816246779,0,0,0,0,0,0,0,0,0.0321782511546631,0,0,0,0,0,0,0,0,0,0,0.0849844934562319,0.0373292740867589,0,0,0,0,0,0,0,0,0,0,0.0372928591847197,0.102724367378863,0,0.0233898388200443,0,0.0063571459423646,0,0,0,0,0,0.108749324169367,0.0901292284539742,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0.185064875922769,0,0,0,0,0,0,0,0,0,0.984648913877822,-0.31528182447744,0.271207392150874,0,0,-0.754175832526888,0,-0.396112718104755,-0.183994247924017,0,-0.291137542279919,0,0,0.281051715419425,0.0110556401762116,0,-0.105008860642382,0,0.152844091446768,0,0,0,0,0,0,0.582928551620029,0,0,0,0,0,0,0.0994916970959364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0.123303436057041,0.0220590670121242,0.041605278352582,0,0.171068897689736,0,-0.0336300724857486,0.109984732793791,0,0,0,0,0,0,0,0.0920920529939064,0,0,0,-0.0331018540776432,0,0,0,0,0,0,0,0,0,0,0.14284712799262,0,0,0,0,0,0,0,0,0,-0.0979617308996415,0,0,0,0.110559714582306,0,0,0.11551399330028,0,0,-0.0327533464538124,0,0,0,0,0,0
X600741.SH,0,0,0.0643352274722707,0,0,-0.044139769545999,0,0,0,0,0.113634666984108,0.648433387669277,-0.0895717770442028,0,0,0,0,0.141035552475599,0,-0.0958085806163016,0,0,0,0,0,0,-0.100245715194948,0,0,0,-0.0280095059299989,0.149816242245888,0,0.0314712256474409,0,0,0,0,0,0,0,0,0,0,0,0.158080645535525,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0166703831860884,0,0,0,0,0,0,0,0,0,0,-0.100713733250734,0,0,0,0.426665485398593,0.0171477784234792,0,0,0,0,0.11508468758928,0,0.105864335302959,0,0,0,0,0,0,-0.000600333321173485,0,0,0,0,0,0.00443220873447749,0,0,0,0,0,0.0911272144192429,0,0,0,0,0,0.042044132708282,0,0,0,0,0,0,0
X600522.SH,0,0,0,-0.0241300828052955,0,0,-0.333171844884156,0,0,0,0,0,0,-8.67361737988404e-19,-0.0581329450777505,0,0,0,0,0,0,0,0.197332817722451,0,0,0.142864836168039,0,0,0,0,0,0,0,0.069366873580144,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.336768488140766,0,0,0.0999588476431781,-0.0882240579002164,0,0,0,0,0,0
X600584.SH,0,0,0.178751300172107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.698277036365579,0,0,0,0,0,0,0,0.0569606100038573,0.0299204582526889,0,0,0,0.0760483919700014,-0.0191291925641678,0,0,0,0,0,0.345838493636959,0,0,0,0,0.503921233749964,0,0,0,-0.174524354200226,0,0,0,0,0.00127011265498196,0,0,0,0,0,0,0
X002074.SZ,0,0.0258941707392435,0.0624694259679924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385030892540686,0,0.0546961792047055,0,0,0,0,0,0,0,0,0,0.05455323072637,0,0.161359052056593,0,0,0,0,0,0,-0.102521917392548,0,0,0,0,0,0,0,0,0,0,0.141081831389658,0,0.0303670878767569,-0.0228831782191153,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,-0.0126093644319452,0,0,0,0,0.0269290875396125,0.000105579501387012,0,0,0,0,0.236142995423042,0,0,0,0.132772617041085,0,0,0,0.345128979787882,0,0,0,0,0.0781647331892645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.289576754879974,0,0,0,0,-0.0265125779449422,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934003697834358,0,-0.0888138240315307,0,0,0,0.0896992996967233,0,0,0.0966185516790734,0,0.0974803581567219,3.46944695195361e-18,0,0,0,0,0,0.032092782716238,0,-0.0381156284280471,-0.148897409019993,0,0,0,0,0.0937537857183107,0,0,0,0,0,0.0455228941913082,0.156394228567679,0.0868791461639392,0,0,0,0.0770144313876042,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0.268070592141582,0,0,0,0,0.176169136401701,0,0,0,0,0,0,0,0,0,0,-0.0100124234685953,0.290903172772305,0.0958719984421744,0,0,0.0336011741183277,0,0,0,-0.0891898786969473,0,0,0,0,0.0442295464579002,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178282341257636,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0776550026916238,0,0,0.128101093731003,0,0,0,0,-0.0782111260772295,0,0.185246975757133,0,0,0.11989309561739,0,0,0,0,0.0242186234263271,0,0,0,0,0.0772210564960029,0,0,0,0,0,-0.0127423915636252,0,0,0,0,0,0,0,0.0709477082274901,0,0,0,0,0,0,0,0,0,0.0247613606876888,0.0162715377213802,0.0815318176797225,0,0,0,0,0
X002007.SZ,0,0,0,0,0.150150737910311,0,-0.0075383640109411,0,0,0,0,0,0,0,0.0511753246766108,0,0,0,0,0,0.184515344282099,0.0643140168769969,-0.0329536478040984,0,0,0,0.0132540916444423,0.125841639458306,0,0,0,0,-0.0642188018948218,0.0923955131479533,0,0,0,-0.0504004493574649,0,0,0,0,0,0,0,0,0.124171815650736,0.0099986633324345,0,0,0,0.0441524806464651,0,0,0,0,0,0,0
X000800.SZ,0,0,0.197223642775398,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139207104589635,0,0,0.194390795147876,0.0238474676632651,0,0,0.120429779742189,0,0.0127609523942639,0,0,0,0,0.0395939514014363,0,-0.0175231126259832,0,0.194944763445153,0,0,-0.0415126751859373,0,0,0,0,0,0,0,0,0,0,0,0,0.0176194160493584,-5.38349648073736e-05,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0.421480594186238,0,0,0,0,0,0,0.104354422226126,0,0,0,0.202528193423341,0,0,0.129528010757883,0,0,0,0.020238274059113,0,0.099293743298321,0,0,-0.132120417758031,0,0,0,0,0,0,-0.3163348927541,-6.93889390390723e-18,0,0,0,0,0,0.0988051314026983,0,0,0,-0.206264162036804,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159423272619972,0,0,0,0,-0.147319737121873,0,0,0,0,0.00394693518678958,0,0,-0.0432091858377953,0.0228627500566297,0.14997024764406,0,0.0361863278358181,0,0,-0.118814126211286,-0.106519559474211,0,0,0,0,0,0,0,0,0.0355036214479043,0.363472139860844,0,0,0,0,0,0,0,-0.0203056469027076,0,0,0,0,0,0
X600487.SH,0,0,0.163779513484324,0,0,0,0,0,0.216794424174977,0,0,0,0,0,0.0390426151927717,0,0,0,0,0,0.0975448882874119,0,0.138834274448799,0,0.186488082086453,0,0.0252334683714684,0,0,0,0.00423959273500596,0,0.0763830265339697,0,0,0,0,0.344506206742968,0.00597636783482304,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150066563115703,0,0,0,0,0,0
X002028.SZ,0,0,0.0716319371471199,0,0,0,0,0.178975303841871,0,0,0,0,0,0,0,0,0,0,0,-0.0846801885982592,0,-0.0248101043875146,0,0,0,0.129435062892228,0,0,0,0,0,0,0,0.0180598346881357,0,0,0,0,-0.192981004441813,0.169012578685543,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0533257361009036,0.00498300346453932,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.151041245479359,0,0,-0.0331327109381441,0,0,0,0,0,0,0,0.0880775703889569,0,0,0,0,0,0,0,0,0,0,0.0450355751823951,-0.169894093794176,0,0,0,0,0,0,-0.0289717545196382,0,0,0,-0.0246372170511324,-0.0283818221677345,0,0,0,0,0,0,0,0,0,0,0,0,-0.155559850904985,-0.131298115928086,0,0,0,0,0,0
Slope,0,0,0,-0.370998862695127,0,0,0,0,0,0,0,0,0,0.186242563968864,0,0,0,0,0,0.17423573346639,0,0,0,0,0,0,0,0.291065516687829,3.46944695195361e-18,0,0,0,0,0.0376508085192441,0,0,0,0,-0.194257581246793,-0.0480295514066637,0,0,0,0,0,0,0,0,0,0,0,0,0.561584809743422,0,0,0,0,0,0
TED,0,0,0,0,0.512928223290763,0.0604779989507147,0,0,0,-0.0993631419034383,0,0,-0.17205109005509,0,-0.155932441361838,0,0,0.366212489375166,0,0,0,0.0817781614366992,0,0,0,0,0.375339229066506,0,0,0,0.201575641467773,0,-0.251988341776047,0,0,0,0,0,0,0,-0.359010344728103,0,0,0,0,0,0,0,0,-0.0486376785817453,0,0.817375178618882,0,0,0,0,-3.3002324521928,0,0
RealEstate_excess,0,0,0,0,0,-0.0147479415118215,0,0,-0.0844678071092931,0,0.333726517628689,0,0,-0.0318708778009157,0,0,0,0,0,0,0,0.0129060863374675,0,0,0,0,0.0782828816250317,0,0,0,0,0,0,-0.0153217362121723,0.219149004444585,0,0,0,0.0484991680522973,0,-0.00759902006314627,0,0,0,0,0,0.110941851230715,0,0,0,0,0.0468912053462598,-0.0307783456733147,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0529667912079862,-0.00860873277931652,0,0,0,0.00102184016938719,0,0.0248761797178375,0,0,0,0.103238955640045,0,0,0,0,0,0,0.00913933551454495,0,0,0,0,0,0,-0.0411166013507603,0,0,0,-0.0548835667482668,0,0,-0.00904759320157203,0,0.0475778202804606,-0.103301775199486,0,0,0,0,-0.0264665607842581,-0.0416647788472976,0,0.0676989115324253,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00152455262030203,0.00214171206042449,-0.000510861650478997,0,0,0,0,0,0,0,0,0,0,-0.000537767346882627,0,0,0,0.000653929939285865,0,0,0,0,0,0,0.00192353299540249,0.000737891620119089,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.00150880629115172,0,0,-0.00293506170707829,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171585806096083,0,0,0,0,0,0,0,0,0.00828154115682003,0,0,0,0,0,-0.0187225720365501,0,0,0,0,0,-0.00348681143893705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183113262491517,0.0049326701646241,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00108849785028172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000304281208448209,0,0,0,0,0,0.00107036085069986,0,0,0,0,0,0,0,0,0,0,0,0.000145894671359346,0,0,0,0.00364161899241988,0,0,0,0,0,0,0,0,0.0077122255734833,-0.00587860860281599,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00819982442456141,0,0,-0.00431552873661927,0,0,0,-0.00261083870207867,0,0,0.0011358442308916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00328198709391062,0.00278872977683788,0,0,-0.00487675080893894,-0.00613101014114434,0,0,0,0,0,0,0,0,0,0,0,0,0.0229731954633709,0,0,0,0,0.235485545910896,0,0
