,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600809.SH,X600703.SH,X002371.SZ,X600183.SH,X002007.SZ,X000596.SZ,X300003.SZ,X300014.SZ,X600741.SH,X002241.SZ,X000100.SZ,X300142.SZ,X000977.SZ,X300124.SZ,X601877.SH,X002236.SZ,X000157.SZ,X002129.SZ,X000625.SZ,X002463.SZ,X000800.SZ,X002456.SZ,X600584.SH,X300136.SZ,X002179.SZ,X600118.SH,X002414.SZ,X002049.SZ,X600498.SH,X002185.SZ,X002223.SZ,X000066.SZ,X600522.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.328624814090442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096238457766896,0,0,0,0,0,0,0,0,0.0435546265478627,0,0,0,0,0,0,0,0,0,0,0.0803888294051481,0.0190832202555905,-0.00998908617659504,4.33680868994202e-19,0.0250072145972068,0,0,0,0,0,0,0.0106936512193746,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0586922307001148,0,0,0.0865811352210198,0,0,0,0,0.0559978686696685,0,0,0.273617954224486,0,0,0.0195997978262163,0,0.337182631817207,0,0.00794342576688489,0,0.0370607115147852,0,0.031240688446478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320793797354228,0.0210239787843963,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0377326426456651,0,0,0,0.12944158953074,0,0,0,0,0.0761488765859766,0.0338929617937411,0.00645207501714763,0.0393280392101347,0,0,0.0465284556788807,0.040415540681851,0,0,0,0.0334600464935811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.0967027916693012,0,0,0,0.120148655905571,0,0,0.0985573046346849,0,0,0,0.0780118353159009,0,0,0.372715064474935,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.042984511881884,0,0,0,0,0,0,0,0,-0.0635816634334117,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.00206870492842779,0.00225590129856714,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.107414117412092,0,0,0,0,0,0,0,0.0165138923901323,0.145007273809639,0,0,0,0,0,0,0.22989778592175,0,0.0315238038460515,0,0,0,0,0,0,0,0.0740489143404818,0,0,0,0,0,0,0,0.0933847964718992,0,0,0,0.0202044504431344,0.074757779310602,0,0,0,0,0,0,0.00216807971474461,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.153032197449093,0.0835939881203202,0,0,0,0,0,0,0,0,0,0,0.0379504563730767,0,0,0.0736503483079288,0,0,0,0,0.145599848035088,0,0.264320762612394,0,0.0629543521092804,0,0,0,0,0,0,0,0,0,0,0,0.212553112271849,0,0,0,0,0,0,0,0,0,0,0,0.0139607940619543,-0.00454155636579435,0,0,0,0,0,0
X600104.SH,0,0.0609897042208124,0,0,0,0,0,0,0.0365357281045853,0,0,0,0,0,0,0,0,0,0,0,0,0.380570700817745,0,0.0505246878228112,0,0,0,0,0,0,0,0,0,0,0.0306004572479118,0,0.0754660146228936,0,0,0,0,0,0,0,0,0,0,0,0.0752984241134611,0,0,0.0182310356753634,0.0452106767371486,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.122124640356915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23144438519838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269292125421125,0,0,0,0,0.0331122396197813,0,0.0472507428979569,0.0435795980850766,0,0.216425473044762,0,0.087686312814034,0,-0.0131528293461978,0,0,0.0220885046715601,0.0153076197251715,0,0,0,0,0,0
X600031.SH,0,0.137855474565999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00619007570062187,0,0,0.0183246907333449,0,0,0,0.0958800180683954,0,0,0,0,0,0,0,0,0.49621575856898,0,0,0,0,0,0,0,0,0,0,0.0324481584682775,0,0,0,0,0,0,0,0.0099205761673438,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.0912386640095189,0,0,0,0,0.241478496825717,0.0635089304936064,0.0933174868655908,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0369966808244793,0,0,0,0,0,0,0,0.0136860010863577,0,0,0,0,0,0,0,0,0.0118358994849481,0.0574231691492527,-0.0627331050731732,0,0,0,0,0.010366202265609,-0.0140378538204222,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.200897027406392,0,0,0,0,0,0.019352143269264,0,0,0,0,0,0,0,0,0,0.0735587308300968,0,0,0,0.00939379187654634,0,0,0,0,0.084716719314446,0,0,0,0,0,0,0,0,0,0,0.225409571086805,0.0557056823299499,0,0,0.0137593384562905,-0.0144662965616171,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0240115338324619,0,0,0,0,0.0584123232269762,0,0.0745477445665455,0,0.0510052360908614,0,0,0,0,0,0,0,0,0,0.134890153504106,0,0.509701098494332,0,0,0,0,0.0694589062251555,0,0,0,0,0,0,0,0,0,0.0719025876915319,0,0,0,0,0,0,0.0130684155150821,0,0,-0.00631597164533011,-0.0122598814224707,0,0,0,0,0,0
