,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X000625.SZ,X002304.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000063.SZ,X000596.SZ,X002371.SZ,X000338.SZ,X600031.SH,X002179.SZ,X300014.SZ,X000100.SZ,X600703.SH,X600089.SH,X002241.SZ,X002236.SZ,X600372.SH,X002129.SZ,X000661.SZ,X002049.SZ,X000157.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600522.SH,X600183.SH,X000800.SZ,X002463.SZ,X002007.SZ,X601799.SH,X002028.SZ,X600460.SH,X600418.SH,X300142.SZ,X002074.SZ,X002180.SZ,X002294.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0.25386776607284,0,0,0,0,0,0,0,0,0.0150259686682585,0,0.124101150349692,0,0,0,0,0,0,0,0,0,-0.0387765047088426,0,-0.0105682313430064,0,-0.0196449059226836,0,0,0,0,0,0,-0.0646413241714847,0,0,0,0,0,0,0,0,0,0,-0.0132966178006511,0.0770916555921485,0.042419090925543,0,0,-0.0541717335001267,0,0,0.0048216961817253,0.0296977667526689,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.00473949529824302,0,0,0,0,0,0.0728134820772176,0,0,0.0798683719434344,0,0,0,0,0,0.109176092345519,-0.0366403783746441,0,0,-0.0232803665468047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589429582441422,-0.0695821427372424,0,0,0,0.000600444273888293,0,0,0,0.0430161561916355,0,0
X000725.SZ,-0.259712117580517,0,0,0,0,0,0,0,0,0.0731827095654537,0,0,0,0,0,0,0,0,0,0,0.0191325631162342,0.145456476709409,0.721087198374951,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491767494330183,0,0.0154450068987605,0.121265160690627,0,0,0,-0.0298694999101779,0,0,0,0,0,0.0232866874670213,0,-0.0203013468610556,0.0392280133020413,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289791749537663,0,0,0,0.130048388436811,0.361822077297553,0,0,-0.166134728775121,0,0,0,0,0.0857932243006735,0,0,0,0.086747979483928,0,0,0.0255033219003474,0,0,-0.00459895351867077,0,0.00176423468179522,0,-0.120112015515627,1.73472347597681e-18,-0.0926191745913564,-0.00825095383444818,0.0311871953170873,0,0,0,0.19474637089454,0,0
X000596.SZ,0,0,0,0,0.587883477487945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633114412836565,0,0,0,0,0.0602211368885904,0,-0.0489769529587431,0,0,0,0,-0.0464457227319877,0,0,0,0,0,0,0,0,0,0.0114377345863364,0,0,0,0,-0.0197106794135138,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.130654675988062,0,0,0,0,0,0,0,0,0,0,0,0.0331424066614006,0,0,0,0.268362639395202,0,0,0,0,0.344652972833064,-0.0346369333547475,0.125757586453893,0,-8.67361737988404e-19,0,0,0,0,-0.0951326734346085,0,0,0,0,-0.0235232115504544,0,0,0,0,-0.0529489494652413,0,-0.0379179577878339,0.0795176591280065,0,0,0,0,0,0
X000338.SZ,0,0,0,0.307843856905545,0,0,0,0.159014646013523,0,0.287746112412316,0,0.0227361356117991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237953761746395,0,0,0,0,0,0,0,-0.0940065055228067,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0350342832936097,0,0,0,0,0,0,0,0.010891791989264,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0856106156418303,0,0,-0.086749688425832,0,0,0,0,0,0.007283921000868,0,0,0,0,0,0,0.16477138333994,0,0,0.0171036281794947,0,0,0,0.201641025561088,0,0.300270408754701,0,0,0,0,0.111690470220854,0,0.0306223181106176,0,0,0,0,0,0.0826528088457399,0,0,0,0,-0.0682268484180532,0,0,-0.0206660561445108,0,0,0,0,0,0
X002179.SZ,-0.147071364860747,0,0,0,-0.121612670408601,-0.15043990660487,0,0,0,0.0812087277624993,0,0,0,0,0,-0.00238445997099987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30879373137131,0,-0.0510116058540822,0,0,0,0,0,-0.476279200426331,0,0.0734446948921479,0,0,0.0702334842494142,0,0,0.0910846918698563,0,0,0,0.0442071334211532,-0.0853458881697561,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.00246095184840697,0,0,0,0,0,0.330498974459153,0,0,0,0,0.0877420900751964,0,0.0670199240817831,0,0,0,0,0,0,0,0,0,0,0.172190796880667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15469744533132,0,0.097514596676791,0,0.00245159946070143,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0779214696676191,0,0,0,0,0.694367190634319,0,0,0,-0.0434543416179634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819031186563469,0,-0.108645313960935,0,0,0.0124680150243513,0,0,0.0956586023193654,0,0,0,0.0406229850288243,-0.0468289863216089,0,0,0,0.093859143162507,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203441020345541,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0465033835417229,0,0,0,0,0,0,0,0.0836870330717014,0,0,0,0,0.108828787544132,0,0,-0.0685827471383141,0.199857311826857,0.0895373937025729,0,0,0.0399459553119885,0,0,0,0,0.0769767379165582,0,0,0,0.193035616256997,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0454449170577414,0,0,0,0.0941671256576326,0,0,0,0,0,0,0,0,0.137535792759783,0,0,0,0,0,0,0,0.0543997628859787,0,0,0.0445930596660236,0.101096850776517,0,0.0603706827161395,0,0,0,0,0,0,0,0,0,0.148733776679893,0,-0.01879307501636,0,-0.0177310514778266,0,0.0128716193564209,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.115066703950169,0,0,0,0,0,0,0,0,0.0132032959015792,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0558886358509533,0,0,0,0,0,0.191444372886662,0,0,0,0,0.179056630398228,0,0.169833378236592,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204598855575017,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508615605184122,0,-0.197644063344675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0150421770021415,0,0,0,0,0.0619105777389306,0.00230275280995663,0,0,0,0,0,0,-0.00106173053843168,0,0.0143558284701192,0.222151955700821,-0.00277328483702724,-0.0168257756557496,0,0,0,0,0,0
X600372.SH,0.0531712183231994,0,0,0,0,0,0,0,0,-0.0200139814057214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151722832597929,0,0.0739178008521116,0,0.0785688084130499,0,0.0323224938124035,0,0,0,0,0,0,0,0,0,0.00796293241824612,0.0577800464370324,0,0.0288480964730748,0,-0.00464397692450261,0,0,0,0,-8.67361737988404e-19,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617368744294982,0,0,-0.0213349274398824,0,0,0.0532858399495323,0,0,0,0,0,0,0,0,0,0,0.150087700144552,0,0,0,0,0,0,0.0195454999603955,0,0,0,0.000331391751738325,-0.0528080456913518,0.243988485359223,0.320652872874918,0.174952924784914,0,0.019321419803083,0,0.00117584490736785,0,0,0,0,0.038980270745592,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263573536567666,-0.0966836212295293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912064998595896,0,0,0.169118788637008,0,0,0,0,0,0,0.0284882156390106,0.201797551139397,0,0.058535321284354,0,0.0485762596978888,-0.0342805442156221,0.021013504008056,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248461329328013,0,0,0.0748740147099021,0,0,0,0,0,0,0,0.036818601071036,0,0,0,0,0.211740136469819,0.171118537349205,0,0,0,0,0,0,0,0,0,0.151130122856427,0.048463485443539,0,0,0,-0.261518917938695,0,0.00444944233636731,-0.0956577034426152,0,0,0,-4.33680868994202e-19,0,0
X000157.SZ,-0.0559071176151189,0,0,0,0,0,0,0,0.162358979928359,0,0,0.0838614871777068,0,0.0745802458757412,0,0,0,0,0,0.337678227780248,0,0,0,-0.119673727625888,0,0,0,0,0.12269344198299,0,0,0,-0.0181517510616387,0,0,0,0,0,0,0,0,0,0.0160104860383339,0,0,0,0,0,0,0.000120313513219076,0,-0.00632682560807493,0.0222906026543848,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0.0252992407837178,0,0,0,0,0,0.186880628041392,0,0,0,0,0,0,0,0.0736905161745843,0.0259183022142668,0,0,0,0,0,0,0,0,0,0,0,0,0.142178691036288,0,0,0,0,0,0,0,0.138511024148155,0,0.0860599197808619,0,-0.0237517360737644,0.00344167265585512,0,0,0,0,0,0
X600741.SH,0.0804265726007581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247185144792002,0,0,0,0,0,0,0.150856179937778,0,0,0,0,0,0,0,0,0.0169942812702378,0.172036293468547,0,0,0.258244777438327,0.079810094040035,0,0,0.1654866815276,0,-0.043807408857087,0,0,0,0,-0.0052018494610475,0,0,0,0.0331319180218591,0,0
X000977.SZ,0,0,0,0,-0.0444623421789759,0,0,0,0,0,0,0,-0.260983377813994,0,0,0.413755388077285,0,0,0,0,0,0,0,0,0,0.0816368587823759,0,0,0.183869048538395,0.0497401764812135,0,0,0,0,0,0,0,0,0,0.586611698211454,0,0,0,0,0,0.121327691037476,0,0,0,0.129476843250606,0,-0.00200976262939198,-0.0426935001813289,0,0,0,0,0,0
X601877.SH,0.0115999634370475,0,0,0,0,0.0857866409490635,0,0,0,0.0315157545616945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234133146309146,0,-0.0292103159761368,0,0.0182748807182187,0,0,0,0,0,0.0632940196986875,0,0,0,0,0,0,0,0,0.106020210319129,0.0479405581830166,0.0104784578546642,0.151167108520449,0.0324303636175935,0,0,0,0.00276345786410389,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,-0.0471695357622315,0,0,0,0,0.00261579487759593,0,0,0,0,0,0,0,0.0701340327268738,0,0.401116445333852,-0.13791352192077,0,0.0820199626499351,0,0,0,0,0,0.0590437541904696,0,0,0,0,0,0.0864975177913041,0,0,0,0,0,0,0.0764991521245954,0,0,0.0799584328555526,0,0,0,0,0,0,0.0223584116027028,0,0,0,0,0.0365667689833879,0,0
X600183.SH,0,0,0,0,0,0,0.15346482959346,-0.0509934465167481,0,0,0,0,0,0,0,0,0,0,0,0,-0.1340748362616,0,0,0.0671143514683515,0,0.0866535305025703,0,0,0,0,0,0,0,0,0,0,-0.0230171412367879,0,0,0.0687820597606285,0,0,0,0,-0.0300554019359948,0.0224082817413331,0.23730846996778,-0.0142647647588031,0,0,0,0.01135113823197,-0.0334659456503977,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.380073508894725,0,0,0,-0.0841569691319625,0,0.197394041254811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364419424744587,0,0,0,0,0,-0.426236291286257,0,-0.140705460331902,0,0.194495949300202,0,0,0,0,0,-0.0421891880640918,0.0209296163679656,0.0217775281136547,0,0,0,0.0176800723118629,0,0
X002463.SZ,0,-0.0317747680114619,0,0,0,0,0.2423745600828,0,0,0,0,0,0,0,0,0.00756808554294839,0,0,-0.14186204668615,0,0,0,0,0,0,0,0.394883381527873,0,0,0,0,-0.0683808936365564,0,0,0.18027896168504,0,0,0.23136634474644,-0.121013831709509,0,0,0,0,0,0,0,0,0,0,0.105031860650615,0,0,0.00047014793240815,0,0,0,0.0721666486787107,0,0
X002007.SZ,0,0,0,0.285207146295143,0,-0.0840472728338275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00983927449813142,0,0,0,0,0,0,0.148124034154013,0,-0.0306639085204788,-0.0542406690395981,0,0,0.113862096439415,0.0212127623466949,0,-0.0128716608963771,0.0464597213457569,-0.0980423088474575,0,0,0,-0.0830421297083964,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168010707340934,0,0,-0.0971662684595556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00589285576664582,0,0,0,0,0,0.156742236676515,0,0.2259381931809,0,0,0,0,0.183964049680776,0.155763916033553,0,0,-0.00428681782680904,0,0,0,0,-1.73472347597681e-18,0,0
X002028.SZ,0.133980222005026,0,0,0,0,0,0,0,0,0.080385427584607,0,0,0,0,0,0,0,0,0,0,0.139302114059416,0,0,0,0,-0.268156399062644,0,0,0,0,-0.0477080418734971,0.0401783475655356,0,0,0,0,0,0,0.0164143680741269,0,0,0.233824678669932,0,0,0,0,0.150275607773015,0,0,0,0.0592108187191019,-0.0059784203727196,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.120704132293671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055986850081912,0,0,0.0322650374309128,0,0.121228275084253,0,0.300976481948489,0,0.038357019666782,0,0,0,0.0639113656609487,0,-0.1163824165118,0,0,0,0,0,0,0,0,0,0,-0.00231273802667744,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,-0.265748524602739,0,0,0,0.474849772894316,0,0,0,0,0,0,0,0,0,0.639980569558147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0698893346511452,0,0.11117249919879,0,0.394325794037795,0,0,-0.0996743510816629,0,-0.194593235894731,0,0,0,0.415821074545594,0,-0.166508263715537,0,0,0.0375436903906644,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.114082118671881,-0.0597280867208283,0,0,0,0,0,0,0,0,0.136943228567521,0,-0.00837324417931244,-0.238581874954081,0,0,0,0,0,0,0.561926125147393,0.0201396346849081,0,0,0,0.285611668394664,-0.00873092205263833,0,0,0,0,0,0,0,0,-0.0769162706454004,0,0,0,0.196276070400736,0,0,-0.195700027874104,0.0124950426100203,0.00550947647981235,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.211194097177649,0,0,0,0,0,0,0,0,0,0,0,0.149407241053716,0,0,0.151154593541167,0,0,0,0.139629997479747,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0498850332415117,0,0,0,0,0,0.0355500171287456,0,0,0,0,0,0.179480298964546,0,0.0475577208561091,-0.0715480539707352,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801385574254527,0,0,0,0,0,0.195406203704109,0,0.0237364734064483,0,0,0.0861690105201358,0,0.100942643367574,0,0,0,0,0,0.0469036442035371,0,0.0011723181409569,0,0,0.0267144667061829,0,0,0,0,0.0276307242897816,0,0,0,0,0,0,0.0152032434232604,0,0,0,0,0,0,0
X002294.SZ,-0.055872074668519,0,0,0.289588154875009,0,-0.038673295979296,0,0,0,0,0,0,0,0,0.0262754592350769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13267546027491,0,0,0,0,0,0,0,0,0,0,0,0.0564848903841556,0.101417679379875,0,-0.0394395625219962,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.0239161413043459,0,0,0,0,0,0,0,0,0,0,0,0.0367669689159803,0,0,0,0.0718641249119052,0.194780251743937,0,0,0,0,0,0,0,0.148272355534605,0,0,0.325523165963495,-0.249783586683273,0.119108760428083,0,-0.115871444017535,0,0.145290962042581,0.168531213548534,0,0,0,0,0,0.0685817827093203,0.0520074561993117,0,0,0,0,0.181714230569003,0,0
Change_TY3M,0,0,0,0,-0.0338189111259963,0,0,0,0,0.0381064342667759,0,0,0,0,0,0,0,0,0.128098129543909,0,0,0,0,0,0,-0.333458820157277,0,0,0,0,0,0,0,0,0.00271342074443079,0,0,0.118593355677966,0,0,0,-0.221431258067203,0.0076627036545573,0,0,-0.211187189426746,0.0360073211681471,0,0,0.00018647728812875,0,0.0108296648614755,-0.0315146085645682,0,0,0,-0.106650405657353,0,0
Slope,0,0,0,0,0,0,0,0,0,0.300234762313082,0,0,0,0,0,-0.563470371059076,0,-0.124128434549484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.119639485821071,0,0,0,-0.397373108644859,0,0.131924875418111,0,0,0,0,-0.574970818246639,0,0.736776212914124,-0.302444032716579,0,0.322709861021081,0,0,0.995030192656345,0,0,0,-2.70445160590283,0,0
TED,0,0,0,-0.244361744759582,0,0,0,0,0,-0.0408644732179745,0,0,0,0,0,0,0,0,0,0,0,-0.100585857214486,0,0,0,0,0,0,0,0,0,0,0,0.145321600850057,0,0,0,0,0,0,-0.209007212055309,0,0,0,0,0,0,0,0,0,0,0.524545828364777,0,0,0,0,0.320940583689564,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185637468769785,0,-0.0434791443444027,0,0,0,0,0.0883108679247325,0,0,0.0341906087997719,-0.114174790349741,0,0,0,-0.0941164246893025,0,0,0,0.0487600882842846,0,0,0,0,0,-0.0668563031356473,0,0,0,-0.0188571645783335,-0.0252935845049925,0,0,0,0,0,0.00200164469259196,-0.00949366125052392,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.00752259807414685,0,0,0,0.0266104557453403,0,-0.0871890948048781,0,0,0,-0.123831015932072,0,0,0,0,0.0425100460546748,0,0,0,0,0,0,0,0.0459605659933796,0,0,0,0.008690795660507,0,0,0,0,0,0,0,0,0,-0.0154188481311739,0.0710241452801925,-0.0903176166277364,0.0233617150011234,-0.0543038309844906,0,0,0,0,0,0
MKvol,0,0.000421677743781603,0,0,0.00126771177105045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000701713925184278,0,0,0,0,0,0,0,0,0.000648769423591095,0,0,0,0,0,0,0.000140507214671209,0.00174002805255943,0,0.000793463307434919,0,0,0,0,0,0,0.00308876161118452,-0.00377008508168303,0,0,0,-0.00727913804750851,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190455921159225,0.0167763143782652,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00679245022926956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000726173766291386,0,0,0,0,0,0.0203260666693416,0,0,0,0,0,0,0,0,0,0.00539133275574293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00218432646630225,0,0.00313161884129679,0,0,0,0.0228503833137738,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00693465456120044,0,0,0,0,-0.000504429465065807,0,0,-0.00258076868063606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000176972683102245,0,0,0,-0.00561769855983354,0,0,-0.017870014837123,0.0143971860816944,0,0,0,0.0420285461069423,0,0
