,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000568.SZ,X000338.SZ,X600741.SH,X600703.SH,X601877.SH,X000100.SZ,X000661.SZ,X000596.SZ,X600271.SH,X600809.SH,X002236.SZ,X300003.SZ,X002008.SZ,X300124.SZ,X002007.SZ,X600487.SH,X000625.SZ,X002456.SZ,X300142.SZ,X600776.SH,X600498.SH,X600867.SH,X000157.SZ,X002241.SZ,X000977.SZ,X300146.SZ,X002371.SZ,X600177.SH,X000066.SZ,X000050.SZ,X002508.SZ,X002180.SZ,X002179.SZ,X600089.SH,X600522.SH,X600118.SH,X600066.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0.516521825845951,0,0,0,0,0.0656697820273504,0,0,0,0,0,0,0,0,0,0,0,0,0.0254977237862506,0,0,0,0,0.0520727492804426,0,0,0.00847041718390771,0,0,0,0.0106540587998465,0,0.0939046447376494,0,0,0,0,0,0,0,0,0.0438091041577357,0,0,0,0,0,0,0,0,0.00106039519886021,0.00283497281204228,0,0,0,0,0,0
X000338.SZ,0,0,0,0.164436836507865,0,0.15685474922445,0,0,-0.0350823773524161,0.19979633914141,0.0907674460575954,0,0,0,0,0.0131354002499087,0,0,0,0,0,0,0.188503885606009,0,0,0,0,0,0.0328857660032163,0,0,0.0118019154524646,0,0,0,0,0,0,0,0,0,-0.0284075119436679,0,0,0,0,0,0,0,0,0,-0.00685283986501528,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.00541081950233601,0,0.0423448081723341,0,0,0.22840079733266,0,0,0,0.0417115350949649,0,0,0,0,0,0,0.19468379785644,0,0,0,0,0,0,0,0,0.164851934812508,0,0,0.00458710731764959,0,0,0,0,0,0,0,0.0392771501542505,0,0,0,0,0,0,0.000794298911147052,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182856592540738,0,-0.15551152276776,0,0,0,0,0,0.655494211987647,-0.150037752023335,0,0,0,0,0,0,0,0,0,0.113264819132157,0,0,0,0,0,0,0,0,0,0,0.0940677912659564,0.00608754481413116,0,0,0,0,0,0
X601877.SH,0,0.0468033562850647,0,0,0,0,0,0,0,0,0.0518518752374216,0,0,0,0.12077788333578,0,0,0.0201346945427257,0,0,0,0.0475957911694345,0,0,0.0956790929691268,0,0,0,0,0,0,0,0.0492268382137176,0.0634007205381451,0,0,0,0,0,0,0,0.0533460634779941,0,0,0,0,0,-0.0433550698661158,0,0,0,-0.0090019618213022,-0.0736880135831045,0,0,0,0.0359248810950265,0,0
X000100.SZ,0,0,0,0,0,0,0,0.118298242503019,0,0,0,0,0,0,0,0,0,0,0,0,0.099612643227771,0,0,0.108334750015178,0,0,0.104651050857318,-0.027164608993518,0.49027727248368,0.0413759309803029,0,0,0,0,0,0,0,0,0.163175417947164,0,0,0.0834483329458907,0,0,0,0,0,0,0,0,0,4.69550249060035e-05,-0.0442984162278893,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.324905035322943,0,0,0,0,0,0,0,0,0,0,-0.00585243053037996,0,0,0,0,0,0,0,-2.16840434497101e-19,0.353279526221839,0,0,0,0,0,0,-0.0215907396690009,0,0,0,0,0,0.0413894580978191,0,0,0,-0.0337933949978455,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.00641821582045192,0,0,0,0,0,0
X000596.SZ,0.184891641213801,0.220103480810344,0,0,0,0,0,0,0,0,0,0,0.0587691766704663,0,0,0,0,0,0,0,0,0.245440303592193,0,0,0,0,0,0.03520388860076,0,0,0,4.33680868994202e-19,0,0.0156415066274113,0,0,0,0,0,0,0,0,0.0281268816045863,0,0,0,0,0.111763987256974,0,0,0.186281097870744,-0.00686725547672358,0.020603041163047,0,0,0,0.0432716913506054,0,0
X600271.SH,0,0,0,0,0,0,0,0.104536908630935,0.185043797814117,0.0382805023163814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250380205311766,0,0,0,0,0,0,0,-0.000559527403067036,0,0.0921557343674534,0,0,0.109018522037354,0,0,0,0,0,0,0,0,0,0,0,0.00919836710884062,0,0,0,0.0326333356733242,0,0,0,0,0,0
X600809.SH,0,0.433151771863065,0,0,0,0,0.191317119100996,0,0.0376936027611305,0,0,0,0,0.0516535134025715,0,0,0,0,0,0.0247118116908199,0,0,0,0.0316489958377318,0,0,0,0,0,0,0,0,0,0.00223695160717614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007970494383264,0,0,0,0,0,0
X002236.SZ,0,0,0.160823852975761,0,0,0,0,0,0,0,0,0,0,0,0.0615398683859633,0.0749985607839838,0,0,0,0,0,0,0,0,0,0.161721730526885,0,0,0.0277344551156224,0.0481864793352708,0.0554536481304425,-3.46944695195361e-18,0,0,0,0.104621372437453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018772261815941,0.0278257762022601,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.19901404480736,0,0,0,0,0,0,0,0,0,0,0.0645910343852227,0,0,0.00753836920395906,0,0,0,0,0,0,0,0.576896946657329,0,0,0,0,0,0,0.0864067527688083,0,0,0.136991366647605,0,0.101920802322787,0,0.0964335522452626,0,0,0,0,0,0,0,0,0,0,0.00264970251532462,-0.0806863067375984,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.117596351110055,0,0,0,0.319918963897773,0,0.00537949809566093,0,0,0,0.0897898858530706,0,0,0,0.0771568101661212,0,0,0,0,0.325277318872827,0,-6.93889390390723e-18,0,-0.0581035353828275,0,0.0344463293403489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321471937588967,-0.00829885620198685,0,0,0,0,0,0
X300124.SZ,0,0.0414639090187079,0,0,0,0,0.0777084970819515,0,0.00263329896642495,0,0,0,0,0,0,0,0,0.260550377564694,0,0,0,0.0149139826910035,0,0,0,0,0,0.00821633443915618,0,0,0,0.0769538921602402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417264779477728,0,0,0,0,0,0
X002007.SZ,0,0.084418892339112,0,0,0,0,0.0515521474874908,0,0,0,0.00688396487884738,0,0,0,0,0,0,0,0,0,0,0,0,0.477181434807951,0,0,0,0,0,-0.0616252489407339,0.311758959930954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0874264833752904,0,0,0,0.0425698859345236,-0.0109803718972691,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.0328750057692451,0.120422967288137,0,0,0,0.0381756721150729,0,0,0,0,0,0.0959640569170913,0,0,0,0.153513824508592,0,0,0,0,0,0,0,0,0,0.241004483074175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355433799492163,0,0,0,0,0.00151336057459413,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173061992380804,0.0127277926266755,0,0.236462715629318,0,0,0.0837435538394135,0,0,0,0,0.00690700807353939,0,0,0,0.0229060556328923,0,0,0,0,0,0,0.218998292369208,0.0369493722080039,0,0,0,-0.0631110746530668,0,0,0.101038443522703,0,0,0,0,0.0953567944648746,0,-0.0435208206047991,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.158672253878751,0,0,0,0,0,0,0.145658067352177,0,0.208194838005786,0,0,0,0,0,0,0.0599147286575519,0.301996680509412,-0.100363706270606,0,0,0,0,-0.0754215227076875,0,0,0,0,0,0,0,0,0,0.0808022201367442,0,0,0,0,0,0,0,0,0,0.00565724058897734,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.174190294763308,0,0.155301693162337,0,0,0,0.00638334719774551,0,0,0,0,0,0,0,0,0.149690614838576,0,0,0,0,0.0277647777876345,0.0793188801911804,0,0,0.00828990929644566,0,0,0,0,0,0,0.0415079710865784,0,0,0,0,0,0,0,0,0,0,-0.0468949678185845,0,0,0,0.02291580416987,-0.024100761959496,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0.0560270463599049,0,0.307476429048299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203259436289806,0,-0.322147865206011,0,0,-0.147782081716712,0.334433745130848,0,0,-0.16365272191761,0,0,0.379206860527821,0,6.93889390390723e-18,0,-0.346863730746239,0.366669515104532,0,0,0,0,0,0,0,0,0,0,0.0545036643917724,0,0,0,0,0,0
X600498.SH,0.0803660004858552,0,0,0,0.0206222680743581,0,0,0,0.271361995375743,0,0,0,0,0,0,0,0,0,0,0,0,0.0169690932899822,0,0,0.0495566751943819,0,0,0.202901056200702,0,0,0,0.00308780040088501,0,0.0573321741725862,0,0.0238829281813535,0,0,0,0,0.0468122670036138,0.0413355641080481,0,0,0,0,0,0,0,0,-0.081975657355305,-0.0230876813826491,0,0,0,0,0,0,0
X600867.SH,0,-0.153844797049945,0,0,0,0,0,0,-0.260075906490461,0,0,0,0,0,0.0251654129588868,0,0,0,0,0,0.0419776544183475,0,0,0,0,0,0,0,0.253363020201665,0,0,-0.0814131910634648,0,0,0,0,0,0.626673726939148,0,0,0.0116957731482002,0.0502568648317674,0,0.316086435955759,0,0,0.605021545744098,0,0,0,0,0.139957159568965,-0.21734846642146,0,0,0,-0.0785015228149386,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.091925275402468,0,0,0,0.133980316424289,0,-0.0784826937190628,0,0,-0.00884732739554477,0,0,0,0,0.136058052656056,0,0,0,0,0.0272322299916185,0.0518651885652075,0,0.0462897068859671,0,0,0,0,0.0915648823337448,0,0,0.0503538042343911,0,0,0.0485731200812815,0,0,0,0,0,0.0408514067957177,0,0,0.0179118336337781,0,0,0,0,-0.0337602630919197,0,0
X002241.SZ,0,0,0.151868430415925,0,0.0386200620684109,0,0,0.164922664855246,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0524034404982649,0,0,0,0.138670469744431,0,0,0,0,0,0,0,0,0.0310445878033874,0,0,0,0,0.182904646439906,0,0,0,0.0271920134719336,0.0810009609714089,0.0481632703979172,0,0,0,0,0,0,0,0,-0.0134561603135552,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.0905141909457116,0.0444522571269488,0,0,0,0,0,0,0.0397476109051064,0,0.179653063336645,0,0,0.700149990115041,0,0,0,0,0,0,0,0,0.312262911483756,0,0.073899641559537,0,-0.233924327163964,0,-0.0403424694505327,0,0,0,0,0,0,0.231169130354728,0,0,0,0,0,0.0156229423470224,0,0,0.0527906201387618,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.130813520797963,0,0,0,0.212208634897799,0,0,0,0,-0.064235553742464,0.0693513198639852,0,0,0.191091520134146,0,0,0,0,0,0,0,0,0,0.0192275308068892,0,0.178705028489234,0,0,0,0,0.0413117704080232,0,-0.0153344129703643,4.33680868994202e-19,0,0.217283379483953,0,0,0,0,0,-0.038610115065184,0,0,-0.0388823358522595,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.123837058451843,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380727816336074,0,0.173363802783299,0,0,0.2350489944536,0,0,0,0.0906602756762983,0.0297895292490712,0.285959545745016,0,0.0258973768217071,0,0,0,0,0,0,-0.025250823542588,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,-0.0447118827025285,0,0,0,-0.0297350084252401,0,0,0,0,0,0.0495695535079844,0,0,0.0934652967211522,0,0,0.107080432012009,0,0,0,0,0,0,0,0.0895058807159392,0,-0.0707123575280087,0.0297492190659042,0,0.141144746714844,0,0,0,0,0,0,0.0291011154690655,0,0,0,0,0,0,0.0794195628337949,0,0,0,0.0256348363937753,-0.0231745136339385,0,0,0,-0.169945247598055,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100781641150464,0,0.108864498740896,0,0,0,0,0,0,0.183599164334505,0,0,0,0,0,0.102828540414071,0.0805404906771768,0,0.223412167541631,0,0,0,0,0,0,0,0,0,0,0,-0.0711219854992975,-0.0211952434295627,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0.134248710821195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191009318151698,0,0,0,0,0,0,0,0,0,0,0,0.382075363025101,0,0,0,0,0,0,0,0,0.122996808249734,0,0.324003401764829,0,0,0,0,0,0,-0.147670450809351,0,-0.0243588089805281,0.0213395464596891,0,0,0,0.0719803806367903,0,0
X002508.SZ,0,0,0,0,0.0612528447734859,0,0.187082982724359,0,0,0.140846659740212,0,0,0.141186336847817,0.0433509149787834,0,0,0,-1.73472347597681e-18,-0.0133774471491315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136476655113025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368587801311824,0.135951967452928,0,0,0,0.0765730670011165,0,0
X002180.SZ,0,0,0,0,0,0,0.0959225388929128,0.0390281215856739,0,0,0,0,0,0,0,0.0227436960561377,0,0,0,0,0,0,0,-0.0313311634213602,0,0,0,0,0,0,0.0245783104652836,-0.0498542965913325,0,0.131546366950102,0,0.014763534527383,0,0,0.211689757931186,0,0.0188134173368463,0.0980851200579009,0,0,0,0,0,0,0,0,0,-0.0264575140592716,0,0,0,0,-0.0634691297384361,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342081920666019,0.125172734650497,0,0.0282441650649768,0,0,0,0,0.0672753595931128,0,0,0,0,0.0241759331215952,0,0,0,0.0204937502242636,0,0,0,0,0,0,0.0909702027016932,0,0,0,0,0,0,0,0,0.113864815606003,0,0.332044365636438,0,0,0,0,0,0,-0.106080107830606,0,0
X600089.SH,0,0.0990793867550337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381746018924375,0,0,0,0,0.0608412186013096,0,0.010926648187684,0,0,0,0,0,0.0861378224009776,0.000989782523181278,0,0.0017012368695525,0,0.0533744836669423,0,0,0.173892923028692,0,0,0,0,0.0697509616227584,0,0,0,0,0,0,0,0,0,-0.0137800837923887,-0.00337217952647644,0,0,0,-0.0139894600768445,0,0
X600522.SH,0,0,0,0,0.0955289585144526,0,0,0,0.0895207599655592,0,0,0,0,0,0,0,0.168548171704379,0.0367602966727856,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.174814792147997,0,0,0,0.0070875602963432,0,0.0551764366287534,0,0,0,0,0,0,0.0669878077568231,0,0,0,0,0,0,0,0.0155909017132492,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.0108451466282816,0,0,0,0,0,0,0,0,0,0,0,0.0516236866291059,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0173369874662853,0.179711882210632,0.192883604571336,0.119997618383545,0.131899622606253,0,0,0.188610736183538,0,0,0,0,0.149974106351784,-0.0294878762341043,0.00523781943628959,-0.066479661968546,0,0,0,0,0,0
X600066.SH,0,0,0,0.0566080107948269,-0.158529980461107,0,0,0.260050230136187,0,0,0,0,0.0522082612516647,0,0,0,0,0,0,0,0.208881214556468,0,0,0,0.0970013097056275,0,0,0,0,0,0,0.0730063003515652,0,0,0,0,0.00795776253741463,0,0,0,0.0346675674949877,0,0,0,0,0,0,0,0,0,0,-0.0606501147355508,0.0768636391250242,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.157505198665019,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.14906854162688,0,0.0205930556124692,0.0429690634250378,0,0,0,0,0,0,0,0.00301623651044324,0,0,0.00320001501944439,0,0.0967054499972779,0,0,0.0430488293090441,0,0,0.0422212713316698,0,0.0327591313598503,0,0,0.211163311429514,0,0,0,0.025357148263971,0.0168246559131133,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.102918229831526,0,0,0,0,0,0,0,0.0248804122853338,-0.445318751931236,0,0,0,0,0,0,0,0,0,0,0,0,0.202344176091189,0,0,0,0,-0.0463577616206969,0,0,0,0,-0.00119341739176356,0,0,0,0,0,0,0,0,0,0,0,0.0628049724415176,0,0,0,-0.125134302218769,0,0,0,0.123264539609767,0,0
Slope,-0.360209370856167,0,0,0.388194779372842,0,0,0,0,0,0,0,0,0,0,0,0.0536210432299138,0,0,0,0,0,0,0,-0.0708758895383779,0,0,0,0,0,0,0.479204221563358,0.07947103588191,0,0.0407310341499669,0,0,0,0,0,0,0,0.153831800894538,-0.132360797920158,0,0,0,0,0,0,0,0,0,0.759280026990189,0,0,0,0.68152526442705,-5.26202292142689,0
TED,-0.619248511262407,-0.074934954109812,0,0,0,0,0,0,0,0,0,0,0,0,0.733757831348146,0,0,0,0,0,0,0,0,-0.249622814515714,0,0,0,0,0,0.433027325399882,0,0.01706824362654,0,0,0,0,0,0,0,0,0.244561403904595,0.0880217201722121,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.350190319853883,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0423667596471869,0,0,-0.0555196576735414,0,0,0,-0.128551696538196,0,0,0,0,0.00138465327662205,0,0,0,0,0,0,0,0,-0.00611839589564335,0,0,0,0,-0.000136824430626397,-0.0203555373628132,-0.0114269046541666,0,-0.047131131869897,0,0,0,0,-0.0640889552993011,0,0,0.0548779688868163,0,0,0,0,0,0,0,0,0,0,0.00927721138543491,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0417929826363499,0,0,0,0,0,0,0,0,0,0,-0.0242225634256643,0,0,0,0,0,-0.181143691336464,0,0,0,0,0,0.0321239394500605,0,0.0424112149360774,0,-0.0752663652316826,0,0,0.130939478047452,0,0,0.0524615783519142,0,0,0,-0.0695455479849811,0,0,0,0,0.0533046146200491,0.000218258372879471,-0.0101459231568133,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.84060612910809e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266110250476294,0,-0.00239202245977507,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,-0.000684155249920241,0,0,0,0,0.0232455819291575,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105202021820167,0,0,0,0,0,0,0,0,0,-0.00532816997441207,0,0,0,0,0,0,0,0,0.0796844021350579,0.103865941620499,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00243333293276821,0,-0.000676088465719696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153865263807798,0.0103017456478472,0,0,0,-0.00974563286645306,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.000610753781302432,0,0,0,0.00276195510936171,0,0,0,0.00649377147880559,0,0,0,0,0,0,0,0,0,0,0,-0.00447314776518752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00575403443501294,-4.66990624104294e-05,0,0,0,0.00643899809470927,0,0
