,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X000063.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000625.SZ,X300014.SZ,X000338.SZ,X002129.SZ,X002179.SZ,X600703.SH,X000100.SZ,X600089.SH,X002049.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600741.SH,X600584.SH,X000157.SZ,X601877.SH,X002241.SZ,X000661.SZ,X600522.SH,X000733.SZ,X600702.SH,X002074.SZ,X002180.SZ,X002463.SZ,X000800.SZ,X002007.SZ,X300142.SZ,X601799.SH,X002028.SZ,X000066.SZ,X600487.SH,X600460.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0.319724176500139,0,0,0,0,0,0,0,0,0,0,0,0.191928197225903,0.13311549784178,0.00820876059045193,0,0,0,0,-0.108099709367586,0,0,0,0.0523378839519347,-0.0659116277500933,0,0.146456210749705,0,0,0,0,0,0.163838990639808,0,0,0.233887722703696,0,0,0,0,-0.0563548041851196,0,0,0,-0.164870584708065,0,0,-0.0608016682334538,0.0741430569678631,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0846799888447942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155651262965171,0,0,0.331709947925337,0,0,0,0,0.082844498719193,0,0.278590061045237,0,0,0,0.139046280699227,0,0,0.0119547105612874,0,0,0.126879893941143,0,0,3.46944695195361e-18,-0.109309792756562,0,0,0.221733746587979,0,0,-0.548238566299354,0.0477394647090417,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0587774433017928,0,0,0,0,0,0,0,0,0,0,0.206926704997266,0.135178109717691,0,0.102472991435112,0,0,-0.125573813206127,0.0118137130803952,0,0,0,0,-0.0197996796601306,0.0443323784015492,0,0.0577984792118026,0,0,0,0,0,0,0,0,0,0,0,0.0634234498622435,0,0,0,0,0,0,-0.0134147502163364,-0.00206914390377117,0,0,0,0,0,0
X003816.SZ,0,0,0,0.0957061110670315,0,0,0,0,0,0,0,0,0,0,0.171532052852253,0,-0.0684803604572036,0,0,0,0,0,0,0,0,0,0,0.0953328121024048,0.0160196911925393,0,0,0,0,0.0319849486322348,0,0,-0.0255264353863632,0,0,0,-0.0485915244897985,0,0,0,0,-0.0123343528453543,0,0.013882775144132,0,0,0.0356261568193145,0,-0.0102497018289861,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0606307862776735,0.0456380342423347,0,0,0,0,0,0,0,0,0,0,0,0.0525818106862645,0,0,-0.178126397325872,0,0,0.324865706039386,0,0,0,0.022867625080595,0.0500026534916488,0,0,0,0,0,0,0,0,0,0,0,0.00872076701844805,0,0,0,0.126365778304644,0,0,0,0,0.187401332136537,-0.00144389239386699,0,0,0,0,0,0,0
X000596.SZ,0,0,0.433968239665427,0,0,0.0350643844150933,0,0,0,0,0,0,0,0,0,0,-0.0514275312715676,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248691556295867,0,0,0,-0.00124638305582757,0,0,0,0,0.129323642980819,0,1.73472347597681e-18,-0.0695221586449553,0,0,0.130827097832575,0.16361516336797,0,0,0,0,0,0.0851624563892953,-0.0255466359013034,0,0,0,0,0,0
X002371.SZ,0,0,0,0.257318412950301,0,0,0,0,0,-0.140280680895873,0,0.0142290589479566,0,0,0,0,0,0,0,0,-0.00289325730223728,0,0.111013445581477,0,0.0916139555880199,0,0,0,0,0.055416896847222,0,0,0,0,0,-0.287806635292673,0,0,0,0,0,0,0,0,0,-0.0982922612678625,0,0,0,0.391341192877797,0,0.153935042517212,0,0,0,0,0,0,0
X600031.SH,0,0,0.0861789581693074,0.0398582669672113,0,0,0,0,0.00464693039141552,0,0.069304185114707,0,0,0,0,0,0,0,0.103716040102155,0,0,0,0,0,0.253320806397144,0,0,0,0.0382461447322667,-0.00660838171436184,0,0,0,0,0,0,0,0,0,0,-0.0519250846131939,0,0,0,-0.0603564803077709,0,0,0,0,0,0,-0.0623920145421813,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,-0.0449877072649146,0.0375025090149089,0,0,0,0,0.0203429717643444,0.257981763832903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121751415977735,0,0,0,0,0,0,0,0,0,0.189452786203244,0,0.00267980673716296,0.291468938504903,0,0,0,0,0,0,0.0169356476345935,0,-0.191782415807122,0.0570808363585451,-0.0780257493463639,0,0,0,0,0
X300014.SZ,0,0,0,0,0,-0.0307692733780652,-0.00507345005541095,0,0,0,0,0,0,0,0,-0.0184226955502147,0,0,0,0,0,0,0,0,0,0,0.213207707049592,0,-0.046892576162994,-0.0376350043220145,0,0,0,0,0,0.0773359441538245,-0.0474749021075833,0,0,0.695183390557055,0,0,0,-0.162719732680039,0.0901393970331739,0,0,0,0,0,0,0.0470168759634559,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0123449885443235,0,0,0,0,0,0,0,0,0,0.220749123705995,0.0167032498332843,0.0125049993910731,0,0,0,0,0,0,0,0,0.0209863364802503,0.0191072689744883,0.0128896641989215,0,0,0,0,0,0,0,0.0454223215891585,0.139703309077332,0,0.0196456966929261,0,0,0,0,0,0.121294910570501,0,0,0,-0.0791819808210301,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.103293125756908,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.152947956523723,-0.0556248219581859,0,0,0,0,0,-0.162700760927209,0,0,0,0,0.0500071245501117,0,0,0,0,0,0,0,0,0,0.509871429758403,0,0,0,0,0,0,0,-0.00126932218057211,0,0.144725415930637,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0359244852824377,0.0639061793251157,0.00682443393450405,0,0,0,0,-0.0579914354641809,0,-0.0487423725697841,0,0,0,0,0,-0.0121413164289498,0.0228464629048781,0,0,0,0,0,0,-0.109885125582757,0,-0.0370938489412269,0,0,0,0,0,0,0,0,0.610824239446931,0,0,0,0,0,0,0.0430626849316361,-0.00815740082409622,0,-0.0133042473146337,0,0,0,-0.0201232303681408,-0.0519941584358432,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,-0.00817566284406603,0,0,0,0,0,0,-0.239748704066254,0,0,-0.0689399106117614,0,-0.218701818223213,0,0.514413337833529,0,-0.111449096868162,0,0,0,-0.118222468082641,0,0,0.0589289548704038,-0.293461488398587,0,0,0,0,0,0.0443534867363108,0,0,0,0,0,0.0971433060175288,0,0,0,0,-0.16321216733271,0,0.208527442060508,0,0,0,-0.041300886475878,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0382465574710356,0,0.100307383181991,0,0.39036495994593,0,0,0.0590524043560378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166674487371066,0,0,0,0,0,0.0444318612921425,0,0.112712837690117,0,0,0,0,0,0,0,0,0,0,-0.0290816436995631,-0.024829081038901,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0692992754852082,0,0,0,0,0.101979718863459,0,0,0,0,0.0722771493674994,0,0.114922102835229,0,0,0.0406010848256444,0,0,0,0,0,0,0.0840755175094567,0,0,0,0,0,0,0,0,0,0,0,0.00947265270467539,0,0,0,0,0,0,0,0,0,0,0,-0.00427297343405625,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.157741178459234,0,0,0,0,0,0,0,0,0,0,0,0,0.110565024649854,0,0.0522229189932738,0.388766247646015,0,-3.46944695195361e-18,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0450348688721024,0.107319140350047,0,0.0558532073640291,0,0,0,0.174441399199084,0,0.0485161140064788,0,0.0793188105356417,0,0,-0.0233604791381572,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.0630217459678059,0,0.0651699072025486,0,0,0,0,0,0,0,0,0,0,0,0.0177533292109236,0,0,0,0,0,0.0126798133357992,0,0,0,0.0174439915975225,0.0346808133922035,0,0,0,0,0.186191675900225,0,0,0.04418785158981,0,0,0,0,0,0,0,0,0,0,0.0747688910550271,0,0.0186430715787698,0.0411847578423917,0,0.0215020733541221,0,0,0,0,0
X002236.SZ,0,0,0,0.766471534797948,0,0,0.138605110532062,0,0,0,0,0,0,0,0,0,0,0,0,-0.161890470963946,0,0,0,0,-0.038399993595964,0,0,0,0,0.376690195157752,0,0,0,0,0,0,0,0,0,0,0,0.101755814199461,0,0,0,0.130219526220232,0,-0.220682456405995,-0.0617337384398422,0,0,0,0.125488990071823,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.133173595237997,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.349426348812965,0.109253573466064,0,0,0,0,0,0,0,0,0.418235293017683,0,0,0.289068474200487,0,0,0,0,0.687714947256712,0,0,0,0,0.309844160625894,0,0,0,0,-0.49206322855874,0.0762708849253759,0,0,0,0.0937723949078162,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0186150486681828,0,0,0,0.031855269807347,0,0,0,0,0,0,0,0,0,0.258978675760276,0,0,0,0,0,0,0,0,0,0,-0.000600003480399186,0,0.0683087623335991,0,0,0,0.0063029551445355,0,0,0.0845874354514336,0,-0.0540379228026914,0,0.156053771192955,0.042112786300549,0,-0.0987558182824724,0,-0.0137909718351142,0,0,0,0,0.0468534810542668,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138813902991909,0,0.104078373092677,0,0,0,0,0,0.216551731116369,0.00557783287370637,0,0,0,0,0,0,0,0.115483266707857,0,0,0,0,0,0,0.221853655806564,0,0,0,0,0,-0.0657818361480023,0,0.067411734315036,0,0.0200175228756791,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0143167429735815,0.0200798789194836,0.0709522634287394,0,0,0,0,0,0,0.133485931812461,0,0,0.28957282379945,0.0284348695440599,-0.0127907580207148,0,0,0,0,0.134480869740578,0,0,0,0,0.0215259950642564,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0334241634444635,0,0,0,0,0,0.0390156652615107,0,0,0,-0.013249862481295,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0343397985270316,0.125082124934421,0.0323804895367203,0,0,0,0,0,0,0,0,0,0.0113481173157129,0.0516943168841672,0,0.149455509329863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774528663812226,0.0559965258986654,0,0,0,0,0,0,0,0,0,0.0886590469044964,0,0,0,0.00220511493347933,-0.0447718715656584,-0.00788808510851899,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.310835747131918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286759882216276,0,0,0,0,0,0,0,0.0471654329338755,0,0,0,0,0.0134002150579423,0,0,0,0,0.0154327890733116,0,0,0.0401996554802231,0,0,0,0.0380149586766435,0.433474342332003,0,0,0.118028669496191,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0919291844278623,0,0.26618779872708,0,0,0,0,0,0.0210066692361236,0,0,0,0,0,0,0,0.462015143059301,0,0,0,-0.231060102605026,0,0,0,0,0,0,0,-0.454321399115584,0,0.366939572284795,0,0,0,0,0.113460569197903,0,0,0,0,0,0,0,0,-0.079309330345532,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0854587554856269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160812987741856,0,-0.0128876511879485,0,0,0,0.0374770418293031,0,0,-0.107942501792414,0,0,0.0708217565253248,0,0,-0.045788920872101,0,0,0,0.46315470567429,0,0,0.0375393315745389,-0.100333113268757,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.113359929724619,0,-0.00791999385799393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713516572225549,0,0,0,0,0,-2.16840434497101e-19,-0.0211458163668372,0,0,0,0,0,-0.0719094473335324,0.0966699051250705,0,0.112016533014561,0,0.185669088128241,0,0,0,-0.0803940733457404,0,0,0,0,0,0.0276396907758008,0,-0.046000490238128,0,0,0,0,0,0
X600702.SH,0,0,0.0515616212333908,0,0,0,0,0,0,0,0,0.00324175457465152,0,0,0,1.08220484329377,-0.19014093977762,0,0.0225096442909429,0.0769781955268114,0,0,0,0.188876006713253,0.182328175088584,0,0.238239045579356,0,-0.132624957427847,0,0,0,0,0,0,0,0,0.0589671475137973,0,0,0.0838058068755987,0,0,0,0,0,0,-0.126742779361204,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0983808418428067,0,0,0,0,0,0.0629952555549901,0.291378362885821,0,0.133278994919078,0,0,0,0,0,0,0,0.00700212263629485,0,0,0,0,0.0414813555692296,0,0.0565970905406789,0,0,0,0,0,0,0,0,0.0576066837808615,0.0304040765207436,0,0,0,0.00507624747184356,0,-0.0154892959344186,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130060495420205,0,0,0,0,0,0.00263992312198947,-0.17472865383784,0,0,0,0,0,0,0,0,0,0,0.0182757883151898,0,0,0,-0.000705114343664764,0,0.0649705598614462,0.173833501744846,0,-0.14120107897188,0.0614587298715222,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0.00738391614854825,-0.0495564539958709,-0.10167021774205,0,0,0,0,0,-0.0113058312877966,0,0,0,-0.191433514653876,0,-0.0307952177198195,0,0,0,0.142546525975887,0.166544081858874,-0.123513494549603,0,-0.225815976613127,0,0.670617969052214,0.180749476133039,0,0.211562609175113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517381845467475,0.402697994697245,0,0,0,0,0,0
X000800.SZ,0,0,-0.0217693271299597,0,0,0,-1.73472347597681e-18,0,0,0,0.187711576928535,0,0,0,0,0,0,0,0.136439015324989,0,0.187779719476113,0,0,0,0,0,0,0,0,0.0471293531928306,0,0,0,0,0.0293449110543854,0,0,0,0,0,0.0687924678169952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.0169258442104093,0,0,0,0,0.0692220132428077,0,0,0,0,0,0,0,0,0,0,0,0.0326036478389866,0,0,0.0338224939863631,0.104920315482898,0.020322810394391,0,0,0,0,0,0,0,0,0,0.143864063968581,0,0.0504549070610446,0,0,0,0.128535010994087,0,0,-0.100285833692335,-0.012943032336482,0,0,0.0676094017485872,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0191720221798775,0,0,0,0,0,0,0,0.0962726015991388,0,0,-0.103861578732982,0,-0.0389998206458951,0,0,0,-0.0610581335516465,0,0,0,0,0,0.0935981841106587,0.39494016338036,0,0,0,0,0,-0.0598931335767178,0,0,0,0,0,-0.0225667785531291,0,0.176903425374943,0,0.0252816599972538,0.00995504194139301,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.0359893209117249,0,0,0,0.292763196534005,0,0,0,0,0,0,0,0,0.302231120519437,0,0,0,0,0,0,-0.464561028309596,0,0,0,-0.0151109669779865,0,0,0,0,0,0,0.322628451361399,0,-0.061367756566725,0,0.0289337365163723,0,0,0,-0.140747101719705,0,0,0,-0.0124938178442559,0,0.085547535600876,-0.114206473676015,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0.0683546069142117,0,0,-0.00983704243751377,0,0,0,0,0,0,0,0,0,0,0,0.0378875477943924,0,-0.179381166345856,0,0,0,0,0,-0.0429997941756655,0,-0.0129539395902644,-0.165693862135387,0,0,0.0643654238887281,0,0.0287594626581194,-0.100550727152294,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0868240730051703,0,0.144276510336946,0,-0.0199722358206084,0.0485712114419232,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0.275772166553586,0,0,0,0,0.409802638224177,0,0,0,0,0,0,0,0,0,0,0,-0.196446559733673,0.280909278058631,0,0,0,0,0,0,0,0,0,0,0.0757306807532217,-0.0117869156215967,0,0,0,0,-0.269880601814427,0,0,0,0,0.0718711671482598,0.0611200536149373,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,-0.0687386170921944,0,0.037412576233592,0,0,0,0,0.145355436658085,-0.368060422167121,0,0,0,0,0,0.019509057241528,0,0,0,0,0.248127667633879,-0.0527351558700131,0,0,0,0,0,0,0.232194989592406,0,0.109662444637027,0,0,0.112771300508657,-0.026347881760229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0.388055596643279,0,0,0,0,0.0540039381552879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674441991436531,0,0,0,0,0,0,0,0,0.17074912686868,0.0515415165449204,0,0,0.0194487015312848,0,0,0,0,0,0.26409127974728,0,0,0,0.182118365277455,0.00662069944997817,0,0,0,0,0,-0.00343613103876975,-0.0879014405095722,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327524828372172,0,0,0,0,0,0,-0.175306280902543,0.439703356580527,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057323801449394,-0.092933013922317,0,0,0,0,0,0,0,0,0,0.129772383382968,-0.189873706234386,0,0.256767637520582,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.135142911621357,0,0,0.0561361296814469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12130257388463,0,0,0.0446688040813094,0,0,0,0,-0.136572456469116,0,0,0,0,0,0,6.93889390390723e-18,0.421402117474903,0,0,0,0,0,0.187522626633733,0,0.242425888855761,0,0,0,0,0,0
TED,0,0.0959345778423476,0,0,0,0.0627425753466979,-0.0011705513208397,0,0,0,0,0,0,0,0,0,0,0.0341279721484805,0.167669006290833,0,0,0,0,0,0,0,-0.0928354253390516,0,0,-0.186121912199912,0,0,0,0,0,0,0,-0.0872543846431682,0,0,0,0.219380267111293,0,0,0,0,0.187869262191853,0.209786316852493,0,0,-0.207534431616553,0.739248551341803,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0410448913004272,-0.0292147364643264,0,0,0.114750413972001,0.120753233331115,0,0,0,0,-0.216208945036339,-0.0690762128124505,0,0,0,0,0.0839743197405029,0,0,0,0,0,0,-0.0125518016607954,0,0,8.67361737988404e-19,0,0,0,0,0.141814413128078,0.0345638473001637,0,0,0,0,0,0,0,0,0,0.125603794987588,0,0,0,-0.0139093103631263,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0124964934137207,0,0,0.0723790723879437,0,0,-0.113001231138985,0,0,0,0,0,0,0.0550537334688508,0,0,0,0,-0.0593733159079579,0,0,0,-0.00282614225012821,0.0178224717138147,0,0,0,0,0,0.0988206454134365,0,0,0,0,0,0.0871390677884654,0.00475378516111172,0,0,0,0,0.0547415927732129,0,0,0,0.0310317635479005,0,0.00592208543789687,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.000129836945413628,0,0,0,0,0,0,0,0,0,0.00189471434423774,0,0,0,0,-0.00269735694481462,0,0,0,0,0.00122577547842177,0,0.000381229154671741,0,0,0,0,0,0,0,-0.00016783766641199,0,0,0,0,-8.48736566389299e-05,0,0,0,0.000666435768036829,0,0,0,0,0,-0.000816180442253906,0.00345162401506797,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00354475649266303,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112499230082937,0,0,0,0,0,0,0.00558785622721283,-0.00434272181919267,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00442761781356579,0,0,0,0,0.000974509619767554,0.000982024268195524,0.00360834930294649,0,0,0.00340676942259907,-0.0153436521171876,0.0153221724307025,0.00323566338914623,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244066199339395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00983650133262502,-0.0251466096213787,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00218352168826363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00263402195034521,0,0,0,0.00277766723814905,-0.00233174117104936,0,0,0,0,0,0
