,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X002236.SZ,X300003.SZ,X000338.SZ,X600031.SH,X601877.SH,X300124.SZ,X002008.SZ,X600809.SH,X002456.SZ,X000625.SZ,X600867.SH,X600271.SH,X600066.SH,X600487.SH,X000100.SZ,X002294.SZ,X000981.SZ,X600566.SH,X000596.SZ,X002241.SZ,X300142.SZ,X002508.SZ,X300136.SZ,X000661.SZ,X000157.SZ,X000050.SZ,X002180.SZ,X002049.SZ,X000977.SZ,X600522.SH,X002007.SZ,X002179.SZ,X600089.SH,X002038.SZ,X600177.SH,X600707.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.320349480179965,0,0,0.0960378908103678,0,0,0,0,0,0.077298072282714,0,0,0,0,0,0,0,0,0.0149081319132899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00987425684232949,0.0184719177533546,0,0,0,0,0,0
X600104.SH,0,0,-0.0253909049600585,0,0,0,0,0,0,0,0,0,0.341601582497333,0.0715596899497205,0,0,0,0,0,0,0,-0.0300026331149843,-0.179109059633819,0,0,8.67361737988404e-19,0,0.0751347900518858,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183619815376161,0,0.0932151974441128,0,0,0,0,0,0.207558843796747,0,0,0,0,0,0,0,0,0
X002415.SZ,0.164531563072714,0,0,0,0,0,0.00287432927540161,0,0,0,0,0,0,0.0122587906613067,0.106519203993868,0,0,0,0,0,0.0361977998550981,0,0,0,0,-0.0292835278507006,0,0.371282511320655,0,0,0,0.135639643950165,0,0.183516875331932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630164292398798,0,-0.0176752753116902,0,-0.0160849190556976,0,0,0,0,0
X000858.SZ,0.146668409673261,0,0,0,0.178488104939445,0,0,0,0,0,0.606072125648796,0,0,0,0.0072507489413485,0,0.0284818954139256,0,0,0,0,0,0,0,-0.0955431458059506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868180750341735,0,0,0,0,0,0,0,0,0,0,0.00890069612957033,-0.00256952979384221,0,0,0,0,0,0
X000651.SZ,0,0,0,0.367046935017786,0,0,0,0,0,0.385538016863444,0,0.0959528127988246,0,0,0.110650532673715,0,0,0,0,0,-0.0932685081788317,0,0,0,0,0,0.126368028623628,0,0,0,0,0,0,-0.13042000032144,0,0,0,0,0,0.22983528854439,0,0,-0.0960334885652956,0.169836811848719,0,0,0,0,0,-0.0664686723318082,0,0.0193725949923945,0.0653990441300744,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0464562424375823,0,0,0,0.0475304381011936,0,0,0,0,0.340239125092742,0,0.0475394051051686,0,0,0,0.150120935979706,0,0,0,0,0,0,0,0,0,0.0238673991371139,0,0,0,0,0,0.145862206594644,0,0,0,0,0,0,0,0,0,0.0675953320499819,0,0,0,-0.0649991149581119,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.186286181513951,0.248007587237051,0,0.308174844743407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312497156748624,-0.0473154452171667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214135891275314,-0.00579962469064504,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.182211636787129,0,0,0,0,0,0.0729695981518855,0.0746249209156678,0.184504186629158,0,0,0,0,0,0,0,0,0,0.112348199740266,0.0168571740256034,0.496810809096143,0,0,0,0,0,0,0,0,0,0,0,-0.09298199401324,0,0,0,0,0,0.0989914621120978,0,0,0,0,0,0.0677822290379155,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.435713721433029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139718253469406,0,0,0.378933865383781,0,0,0.0164371870714773,0,0.102921132605986,0,0,0,0.159032087811979,0,0.15605674673393,0,0,0,0,0,0,0,0,0.0416299271095688,0.0551643176994939,0,0,0,0,0,0
X600690.SH,0,0,0,0.262111605773753,0.252138792226881,0,0.177846032022055,0,0,0,-6.93889390390723e-18,0,0.0426029039494576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298275435619278,0,0,0,0,-0.0089122428862592,0,0,0,0,-0.123858911462613,0,-0.0214445187741796,0,0,0,-0.00760230329337443,-0.0111787662908406,0,0,0,0,0,0
X000568.SZ,0.340004591621759,0,0,0.290890851442345,0,1.73472347597681e-18,0.0199826681583423,0.00977687044650549,0,0,0,0,-0.143949824590348,0,0,0,0.0742393599424545,0,0,0,0.15769720224483,0.0728295202660343,0,0,0.038533784630372,-0.0912630979651987,0,0,0,0,0,0,0.114720345218134,0,0,0,0,0.0423920472293301,0,0,0,0,0,0,0,0.0341137045517759,0,0,0,0,0,0.00939413766996883,0.0100751080153532,0,0,0,0,0,0
X600703.SH,0,0,0.0653065956788817,0,0,0,0,0,0,0,-0.117554455584919,0,0,-0.000345048228378577,0.312189467365617,-0.080654432864175,0,0,0,0,0,0,0.395443262102563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593650658551956,0,0,0,0,0.0932693667782842,0.128166057234552,0,0,0.114035786171771,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.407998677340232,0.0597205849948074,0.196989085936713,0.118841372465809,0,0,0.00671978300173663,0,0,0,0,0,0,0,0.0233203192607581,0,0,0,0,0.006050145552861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275815141276524,0,0,0,0,0,0,0,0,0,0,-0.0481371225789628,0,0,0,0,0,0
X002475.SZ,0,0.0563834457775617,0,0,0,0,0,0,0,0,0,0,0.0377907746271331,0,0,0,0,0,0,0,0,0,0.394454084124631,0,0,0.0459001833659001,0,-0.15382794984657,0,0,0,0,0.00769961420341803,0,0,0,0.0779330786711203,0,0,0,0,-0.0273908377145116,0,0,0.279021733211882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0.107836538284867,0.305801299420317,0,0.306784313319716,0.00304693650249158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305117696277225,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728211645195234,0,0,0,0,0,0.067507545107753,0,0,0,0,0,0,0,0,0.062655998170377,0,0,0,0,0,0,0
X300003.SZ,0,0,0.131577304094775,0,0,0.0847648928584333,0,0.135884152527106,0,0,0,0,0,0,0,0,0.127442613531361,0,0,0,0,0,0,0,0.407744926582745,0,0,0,0,0,0,0,0,0,0,0.0123257755002872,0,0,0,0,0,0,0,0,0,0,0,0.0303561658217558,0,0,0,0,0.0125837333326526,0,0,0,0,0,0
X000338.SZ,0.0839615565249022,0,0,0,0,0,0,0.196057535082375,0,0,0.0724698841223711,0,0,0,-1.73472347597681e-18,0,0,0.447751002801398,0,0.046312456099407,0,0,-0.0924972482473406,0.172177098865059,0,0.138791558300868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174973261439981,-0.00224534210473113,0,0,0,0,0,0,0,0,0,-0.00435383340912751,0.0122580369748664,0,0,0,0,0,0
X600031.SH,0,0.0666697998704215,0,0,0,0.137165969797535,0.119649883956691,0,0,0,0.0113245258929161,0,0,0,0,0,0.348045581285317,0,0,0,0,0,0,0,0,0.0155775151896001,0,0,0,0,0,0,0,0,0,0.00259205236114957,0,0.00782567867936356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184848003974466,0,0.124719449826421,0,0,0,0
X601877.SH,0,0.0641647993406583,-0.0416701526067551,0,0,0,-0.165370209428852,0,0,0,0,0,0,0,0,-0.0740339023001177,0.0898713911384262,0.0536207030628675,0,0,0,0,0,0.0902325109398566,0,0,0,0,0,0,0,0.0697175675993019,0,0,0,0.183015327471261,0,0,0,0,0,0,0.154917197202436,0,0,0,0,0.0302768604507073,0,0,0,0.0243937808809564,0.0519383724331259,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.149565964863088,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0529362930285491,0,0.0500990841910706,0,0,0,0,0,0,0,0.00236867150087094,0,0,0,0,0,0,0,0.185744120227413,0,0,0.022719573490436,0,0,0,0.253570262530133,0,0.170991562822846,0,0,0,0,0,-0.115413973703834,0,0,-0.040234116435961,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.275810197674875,0,0,0,0,0,0,0,0.156989251536915,0,0,0,0,0,0,0,0,0,0,0.229379687502836,0,0,0,0.13107384323555,0,0,0,0.157787598822809,0,0.0360349246723188,0,0,0,0,0,0,0,0,0,0.233313348825396,0,0,0,-0.106212378150883,-0.0632375464146323,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.208742453996036,0,0,0,0,0,0,0.2370965565914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154851056127226,0,0,0.42982168440563,0.0964845927796603,0,0,0,0,0.061396051899594,0,0,0,0,0,0.361533516194912,0,0,0.098946875409435,0.00413169208183427,0.00366767832560486,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.263731174152835,0,0.57828918872839,0,0,0,0,-0.0089247517653074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137121858977816,-0.165077251145608,-0.0540355275739542,0.188389869947926,-0.0952173519330251,0,0,0,0,0.0409519254330386,0.121657159925589,0,0,0,0,0,0,0,0.0100542718553023,0.0309913790206315,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.102518719424704,0,0,-0.00321337216422081,-0.0284011251268949,0,0,0,0.143379690959707,0,0.0119041592350875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489154045100745,0,0,0.146690018510645,0,0,8.67361737988404e-19,0.103321103688545,0,0,0,0,0,0.253933649579403,0,0,0,0,0.0018560694755842,0,0,0,0,0,0,0
X600867.SH,0,-0.0436546725031492,0,0,0,0,-0.0426022900940432,0,0,-0.155571889089696,0,0.0971356293860297,0,0.102886182916811,0,0.114312321885406,0,0,0.168525727634389,0,0,0.0859195636737283,0,0,0,0,0,0,0,0,0,0,0,0,0.152295554082855,0,-0.0266254142344821,0.124762551153074,0,0,0.0515966730065396,0,-0.143742720043695,0,0,0,0,0.129913046271386,0,0,0,-0.0078247601077355,0,0,0,0,0,0,0
X600271.SH,0,0.217770256057285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342069598423347,0,0,0,0,-0.318424116081244,0,0,0,0,0,0,0,0,0,0,0.200491690453591,0.110691173955015,0,-0.0676337035564017,0,0,0,0,0.0358508077473031,0,0.409473913613714,0,0.177266609332402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.0611493247739843,0,0,0,0,0.0550936210661538,0,0,-0.0600626644934355,0,0,0,0.016018979515086,0,0.049973655875532,0.236954582717128,0,0,-0.0217603113855614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677282247957844,-0.153265606881091,0.223280592040211,0,0,0,0,0,0,0,0,-0.0275258446383673,0.0150794294854677,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.42621422292596,0,0,0,0.150997634423477,0,0,0,0,0,0,0,0.0726393212514464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102289013994484,0,0,0.34310784780689,0,0.00878950577103364,0,0,0,0,0.220145577868495,0,0,0.00326047543645825,0,-0.0345185978258151,0.00768726229666236,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0187771971875864,0,0,0,0.146155348623048,0.195783501240647,0,0,0,0,0,0,0,0.0502417543370607,0,0,0,0,0,0,0,0,0,0,0.133538988600368,0,0,0,0,0,0,0,-0.0795509465327894,0.0184055233378039,0,0,0,0,-0.0238526244187725,0,0,0,0,0.0252166295201479,0,0,0,0,0,-0.0191867693089473,0,0,0,0,0,0
