,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002475.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600703.SH,X300003.SZ,X002241.SZ,X000596.SZ,X002236.SZ,X601877.SH,X000100.SZ,X600183.SH,X002007.SZ,X300142.SZ,X000157.SZ,X300124.SZ,X000066.SZ,X300014.SZ,X000625.SZ,X002179.SZ,X600271.SH,X000977.SZ,X300136.SZ,X002008.SZ,X002463.SZ,X600177.SH,X002456.SZ,X600066.SH,X002371.SZ,X002506.SZ,X600584.SH,X002180.SZ,X600867.SH,X000050.SZ,X600487.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,-0.0168682157602289,0,0,0,0,0,0,0.421234272268495,0,0,0,0.0963868255459727,-0.0670361822893397,0,0,0,0,0,0,0,0.0792210491208665,-0.0789340974226059,0,0,0,0,0.164826205764835,0,0,0,0,0,0,0,0,0,0,0.0824177897806014,0,0,0,0,0,0,-0.048743035967363,0,0,0,0,0,0,0,0.0135050570608312,0,0
X600741.SH,0,0,0,0,0,0.00981437259653204,0,0,0,0,0,0,0,0,0,0,-0.175813949115898,0,0,0,0,0,0,0,0,0,0,0,0,0.0143330960450782,0.0399627585322978,0.0903086560883565,0.159718942098198,0.226777091450548,0,0.0635076252672695,0,0,8.67361737988404e-19,0,0,0,0.134809049343757,0,0,0,-0.0438678163803314,0.0163326387534814,0,0,0,0,0,0,0,0,-0.0278695323541669,0,0
X600809.SH,0,0.483616562662449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219040852924837,0.0598944398658207,6.93889390390723e-18,0.00935626802946727,0,0,-0.0634275143397446,0,-1.0842021724855e-19,0,0,0,0,-2.16840434497101e-19,0,0,0.00140564591673795,0,0,0,0.0416840839393028,0,0,0.0264005592976036,0,0,0,-0.0436040647828017,0,0,0,0,0,0,0.0464304565388815,0,0,0,0,0,0,0
X000661.SZ,0,0,0.275949077440684,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.00120355718999887,0,0,0,0.171071353246585,0.106316438549384,0,0,0,0,0.0281896614978843,0.125125090650835,0.019314126201575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110858097871245,0,0,0,0,0,0,0,-0.0344071405796468,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.277283368051675,-0.00971202611460797,0,0,0,-0.0074442682717405,0.0868792193751551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101542985739167,0,-0.159400619277801,0,0,0,0,0,0.0224218273596776,0,0.185063633109127,0,0.193407550370696,0,0.430744366648978,0,0,0.079462674567531,0,0,0,0.0414995999164444,0.0157987220219071,0,0,0,-0.0126259065842536,0,0
X300003.SZ,0,0,0.0850568331776373,0,0,0,0.0282945773365111,0,0,0,0,0,0,0,0,0,0,0,0.113104224472815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188490965588152,0,0.153252699817181,0,0,0,0,0,0,0.0734627794111999,0,0,0,0.0127393460223475,0.0778568864553672,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,-0.236290756945216,0,0,0,0,0,0,0,0,0,0,0.101700096478727,0.0770546198589703,0.263979120844923,0,0,0.192361798457993,0,0,0.0522463573271284,0,0,0,0,0,0,0,0,0,0.139744590052567,0.117165738577666,0,0,0,0.190564662992866,0,0,0,0,0.159103661086629,0,0,0,0.0526037566754644,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.329372395235767,0.00895876821674696,0,0,0.142796641900804,0,0,0,-0.011159283219757,0,0,0,0,0,0,0,0.0442127600297628,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.145456812364482,0,0,0,-0.0297494542855493,0.0119726876989988,0,0,0,0,0,0
X002236.SZ,0,0,-0.344017579995598,0,0.624571874367283,0,0,0,0,0,0,0,0,0,-0.0165300644437103,0,0,0,0,0,0.0627967392250963,0,0,0,0,0,-0.0292869556102529,0,0,0,0.0401552108422472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186540727704022,0,-0.0305312684403921,0.0167829193018482,0,0,0,0.0404486929772127,-0.0697808202197635,0,0,0,-0.0422524480469777,0,0
X601877.SH,0,0,0,0.0718763839476923,0.0734703903992571,0.225525311344473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681196871843451,0,0,0,0,0,0,0.017092204386491,0,0,0,0,0,0,-0.120644174497222,0,0.0107173824607698,0,0,0,0.050126310562496,0.0898718173656854,0,0.0118928948728191,0.00915403420520551,0,0,0,-0.0846867049808013,0,0
X000100.SZ,0,0,0,0,0,0,0.00634737555764327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939789139660988,-0.0167738966594032,0.0355924715491051,0,0,0,0,0,-0.131482077571637,0,0.0810490051654313,0,0,0.421682420373129,0,0,0,-0.0289078681106745,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100215256145716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923255629234517,0,0.233472582751801,0,0,0,0,-0.231661033566987,0.185021184154193,0,0,0,0,-0.0390030768958369,0.130088378208476,0,0,0,0,0,0
X002007.SZ,0.108854620259492,0,0,0,0,0,-0.194580017567131,0,0,0,0,0,0,0,0,0,0,0.198423562388967,0.00409498260042507,0,-0.0548820675752733,0,0,0,0,0.0356382626507227,0,0.287435709025748,0,0,0,-0.00249283964508252,0,0,0,0,0,0,0.0693093220951939,0,0,0,0,0,0,0,0,0,0,0,0,0.00748707548986552,0,0,0,0,0.0286240872800603,0,0
X300142.SZ,0,0,0.180971624765048,0,0,0,0,0.175180354543398,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0503843103850255,0.0942377248701659,0.0624960331937508,0,0,0,0,0,-0.0359535988319321,0,0,0,-0.0209970840212996,0,0,0.0669649375215426,0,0,0.0105155659466787,0,0,0,0,0,0,0,0.0822509318231179,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109458100476558,0,0,0,0,0,0,0,0,0,0,0,-0.0301074302223449,0.117367137362481,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.000821506929817185,0,0,0,0,0,-0.0431060897848809,0,0,0,0.0336543805193278,0.25772746368607,0,0.135881032633167,0,0,0.0173959870427453,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.200958384222319,0,0,0,0,0,0.0492328582479025,0,0,0,0,0.0827640145178489,-0.0724939046933258,0,0.0973757526606556,0,0,0,0,0.0517787716091142,0,0,0,0,0,0,0,0,0,0,0,0.0990391694522701,0,0,-0.00731845711221124,0,0.1431958210665,0,0,0,0,-0.0427926279226622,0,0,0,0,0,-0.10579147119932,0.0425124413344896,0,0,0,-0.00278506264498437,0,0
X000066.SZ,0,0,0,0,0,0,0,0.148683074264673,0,0,0,0,0,-0.139687414908344,0.357694837891339,0,-0.130166942998131,0,0,0,0.140249430957927,0,0,0,0,0,0,0,0,0,0,0.168325946905349,0,0,0.131695157656596,0,0.0776580185641662,0,0.237177238542913,0,0,0,0.248681395546102,0,0,0.0359416728557672,0,0,0,0,0,-0.113658511465504,0.0632848159074675,0,0,0,0,0,0
X300014.SZ,-0.511199184625158,0,0,0,0,0,0.409366845622702,0,0,0,0,0,0,0,0,0.389419588207638,0,0,0,0.623127882432383,0,0,0,0,0,0,0,0,0,-0.480843799277871,0,0,0.264802979561505,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0409711473540642,-0.0852261190409214,0,0,0,0.0544513063406255,0,0,0,0.0857162914688006,0,0.0866039929537693,0,0,0,-0.0881583889468159,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.278071452129589,0,0,0.0674879612895307,0,0.0518525934181527,0,0.11356828160625,0,0,0,0,0,0,0,0,0,0.014278113856091,0,-0.0467181826300236,0,0,0,0.0685109033358257,0,0,0,0.0600664493044975,0,0,0.0139702460385163,0,0.0711229912796153,0,0,0,0,-0.0357260464079313,0,0.112666225564683,0,0,0,-0.0649802148925062,0.0529939113665101,0,0,0,-0.0639663749081224,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130974327830221,0.240948330287906,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0813037492818458,0,0.0166288689654802,0.010846566746347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284388939096751,0.235637312003337,0,0,-0.0790615018168901,0,0,0,-0.00157319425517761,0,0,0,0.0547898980820696,0,0
X600271.SH,0,0,0,0,0,0,0.0350967757211768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219529841249011,0,0,0,0.0812350427209692,0,0,0,0,0.00122908875862668,0,0,0,0,0.0659619532496469,0,-0.00782796070199675,0,0,0,0.0261140320007963,0.121231307852833,0.111449010228601,0,0,0,0.0447357207363239,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.088404766937717,0,0,0,0,0,0,0,0.240711753212889,0.0998025174373006,0,0,0.0877166742197933,0.113385054203585,0,0,0,0,0,0,0,0,0,0,0,0.182119531996667,0,0.180942744254582,0,0,0,0,0.057236924756815,0,0,0,0,0,0.026828414591691,0,0.268921841331672,0.274657247732454,0,0,0,0.0616161891900492,-0.076593486404839,0,0,0,-0.0266187330293148,0,0
X300136.SZ,0,0,0,0.273184671399923,0,0,0.0846294856979633,0.199532844146747,0,0,0,0,-0.184053896919915,0,0,0,0,0,-0.0366274354065292,-0.192029246360212,0.28134371910927,0,0,0,0,0.177971916620648,-0.0212704968110772,0.2294748395208,-0.256555733462152,0,0.0887137077302485,0.146309353857273,0.0678092524003497,3.46944695195361e-18,0,0.0649769867996344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374050902780246,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.291664402254583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567485574075012,0,0,0,0,0.0538434621786735,-0.0412805018133955,0,0,0,0.0749662791534764,0,0,0.0583246327582631,0,0.100801804292886,0,0,0,0,0,0,0.108853332366452,0,0,0,0.0588010710379935,-0.0263847760799257,0,0,0,-0.00918897522059745,0,0
X002463.SZ,0,0,0,0,0,0,0.0582674458097516,0,0,0,0,0,0,0,0,0,0,0,0,-0.149537603864042,0,0,0,0,0,0.148935597518755,0.00245999581199439,0,0,-0.0629511665609186,0.432382861400602,0.13949810335505,0.192805246105357,0,0,0,0.0229590681599615,0.0144759813488314,0,0,0,0,0,0,0.136911154928851,0,0,0,0.0593693414626894,0,0,0.00397678520683754,0,0,0,0,0.0509451540393816,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784676220984483,0.0269136954326121,0,0,0,0,0,-0.0110111251818325,0,0,0.0974611055098021,0,0,0,0,0,0,0,-0.0131236123527468,0,0,0,0.0276756584130904,0,0.00287336873515505,0,0,0,0,0,0,0.0951916377002267,0,0.0180323826301564,-0.0400809665083873,0,0,0,0.0291901431091882,0,0
X002456.SZ,0,0,0,0,0,0,0,0.035424628861984,0,0,0,0.0674224827880382,0,0,0,0,0,0,0,0,0.477269320155769,0,0,0.0354506507149452,0,0.0198797684212602,0,-0.0882413632993939,0,0,0.0346734127976799,0.132797984739951,0.284162839296902,0,0,0,0,0,0,0,0,0,0,0,0.210642924958557,0,0,0,0,0,0,-0.0408516463637547,0,0,0,0,-0.00847265940704225,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.117807341888009,0,0.0821422800167144,0,0.15277853870031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940949262562224,0,0,-0.0849870070742353,0.0647623596232135,0,0,3.46944695195361e-18,0,-0.148850103055465,0.0802990458542791,0,0,0,0.0127647122602082,0,0,0.0875734733990015,0,0,0,0,0,0,0,0,0,0,-0.0588414999457447,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0.0424421554347485,0,0,0,0,0,0,0,0.0379485539513181,0.173309722199025,0,0,0,0,0,0,0,0,0,0,0.345261009703588,0,0,0,0,0.259781399502631,0,0,0,0,-0.174884506655461,0,0,0,0.063314093081659,0,0,0,0,0,0,-0.0472940348282449,-0.0188760129713416,0,0,0,-0.133972843230655,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,-0.162590558880797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377941418667356,0,0,0,0,0,-0.0277524574972226,0,0.0893001170049032,0,0,0,0,0.120175509557601,0,-0.039646256259907,0,0.0332294002924676,0,0,0,0,0,0,0,0,0.000856958827576207,-0.0384741606530248,0,0,0,-0.0386627560691979,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449276895243437,0,-0.0607341076549805,0,0,0,0,0,0,0,0,0,0,0.0378374336200809,0.143158009679324,0.533855472958204,0,0,0,0,0,0,0,0,0.281899981562424,0,0,0.111376599875126,-0.166759610174354,0,0,0,0,0,-0.0155170297518047,0,0,0,0,0,0
X002180.SZ,0,0,0.0588546101090229,0,0,0,0.0780035042663445,0,0,0,0,0,0,0,0,0,0,0,0.196496824262853,0,0,0,0,0,0.228932294125135,0,0,0,0,0,0.0620807225679975,-0.0430622731421661,0,0,0,0,0.0654657444140583,0,0.171917487939058,0,0.211990501838179,0,0,0,0,0,0.107364534695272,0,0,0,0,-0.0855214708947392,0,0,0,0,0.0116874284492171,0,0
X600867.SH,0,0,0,0,0,0,0,-0.143591853857086,0.108594429383775,0,0,0,0,0,0,0,0,0,0,0,0.0236303841428839,0.215250245577605,0,0,0,0,0,0.026565341580344,0,0,-0.0573253223090106,0.117250106404343,0.169700821716263,0,0,0.0478325188793509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28137576687813,0,-0.116338588879757,0.0586977107214557,0,0,0,0.0998297000630933,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.196043366811186,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0517932631418092,0,0.113391937976623,0,0.176670296019449,0,0,0,0.00213219443815531,0,0.0355134128276451,0,0.0803429619485594,0,0,0,0,0,0.153399605086952,0,0,0,0,0,0,0,0.0662941279010833,0,0.27445030122385,0.0439627222090241,0,0.0520092870712902,0.00274912652701909,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0.0280997995192073,0,0,0,0.0346563443723155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124265477613275,0,0.00469216965564772,0.00678963378877331,0,0,0,0.0646864647033562,0,0,0.0933749070083366,0,0,0,0,0,0.0521225753733348,0.0747744726396601,0,0.0876518196504075,0,0,0,0.0120484596777149,0.0131458703926797,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0.408971856712397,0,0,0,0,0,0.14527378767879,0.109767578751159,0.00404407538060733,0,0,0,0,0,0,-0.166994327294824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017665239020869,0,0,0,0,0,0.201602830558193,0,0,0,0,0.00250058081740839,0,0,0,0,-0.0935671213050701,0,0
Change_TY3M,0,0,0,0.0877646956036415,0,0,0.0362907336169075,0,0,0,0,0,0,0,0,0.0419599905252752,0,0,0.0765048172101866,0,0,0,0,0,0,0,0,0,0,0,0,0.0278707053490571,0,0,0,-0.133112648142138,0,0,-0.0102653136232756,0,0.00307453619531208,0,0,0,0,-0.172981855359307,0,0,0,0,0,0,-0.0484257464647046,0,0,0,0,0,0
Slope,0,0,0,0,-0.103920340580432,0,-0.300249636218715,0.193802289019932,0,0,-0.257382797629379,0,0,0,0,0,0,0,0,0,0.289299154496519,0,0,0,0,0,0,0,0,-0.479016309054599,0,-0.226889912121546,0,0,0,0,0.214879655035111,0,0,0,0,0,0,0,0.0290403689163843,0,-5.61143549322324e-05,0,0,0,0,0,0.33322654682433,0,0,0,0,0,-0.699427555435046
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124702695770568,0,0,0,0,0,0,0.0743567182491629,0,0,0,0,0,-0.0973490153363134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0764746869181274,0,0.522834327789254,0,0,0,0,-0.153815861457982,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408105450834405,0,0,-0.00741906975422322,0,-0.0539435627787781,0,0,0,0,0,0,0.0110422662195059,0,0,0,0,0,0,0,0,0,0,-0.00373839748468115,-0.0574760579118194,0,0,0.0330591144356642,0,0,0,-0.00856082978470959,0,0,0.0637502476814385,0,-0.0141750707396543,0.0124806836770745,0,0,0,-0.0188418339777706,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876493666703937,0,0,0,-0.0404506257908364,0,-0.0425537143451962,0,0,0,0,0.0193725974471979,0,0,0.0650012770144578,0.0330575465544799,0,0,0,0,0.0604082964534555,0,-0.0222453036566658,0,-0.0163906021737287,-0.0338428748550954,0,0,0,0,0,0,0,0,0,0,-0.00722208617369673,0,0,0,0.00408513710666549,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000991738144412579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011826680343435,0.000688862065632124,0,0,0,0,0,0,8.14412761156223e-05,0,0,0,0,0,-0.000448552453805804,-0.00524231508824298,0,0,0,0.00291913583496235,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.262266295682401,0,0,0,0,0,0,-0.186432766243386,0,0,-0.106498623783531,0,0,0,0,0,0,0,0,0,0,0,-0.180762733242792,0,0,-0.342209291667157,-0.150960661611096,-0.400069230423477,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00144316569278568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00366273961639127,0,0,0,0,0,0.000775297698934212,0.000169252116442883,0,0,0,-0.0268774240674874,0,0
CarbonVol_Hubei,-0.00563844445728682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027189786298437,-0.00390993395166805,0,-0.00543664728165314,0,0,0,0,0,0,0,0,0,0,0,0,0.00396608424131147,-0.00621443477295847,0,0,0,0,0,0,-0.0172806219168699,0,0,0,0,0,-0.00627104284371259,0,0,0,0,0,-0.033386312762637,0.00712637393506297,0,0,0,0.062466101118444,0,0
