,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600104.SH,X600809.SH,X600031.SH,X600690.SH,X000725.SZ,X000661.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X300014.SZ,X000596.SZ,X002241.SZ,X000625.SZ,X000338.SZ,X600703.SH,X000100.SZ,X600741.SH,X002371.SZ,X002129.SZ,X002007.SZ,X601877.SH,X002179.SZ,X002049.SZ,X000157.SZ,X600584.SH,X002414.SZ,X300142.SZ,X600183.SH,X000800.SZ,X002236.SZ,X601799.SH,X300003.SZ,X000066.SZ,X002074.SZ,X002008.SZ,X000799.SZ,X300146.SZ,X000547.SZ,X002508.SZ,X002185.SZ,X002456.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.260821714504526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016710829193139,0,0.114593303641887,-0.285991416306482,0,0,0,0,0,0.394103536795893,0,0,0,0,0,0,0,0,0,0,0.261995238421407,0,0,0,0,0,-0.00147624035635542,0,0,0,0,0.00307127942073245,0,0
X300124.SZ,0,0,0,0,0.0770288238188424,0,-0.0583623431738725,0,0.146787439566764,0,0,0,0,0,0,-0.0410067332581363,0,0.0397740776814022,0,0,0,0,0,0.282720121165271,0,0.158382466276839,0,0,0,0.0245005496442324,0,0,0,0,-0.0101876140911456,0,0.048058676318337,0,0,0,0,0.108240331252116,0,0,0,0,0,0,0,0.0881580980301915,0,0.0292636151060189,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.122214619022149,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.0267567254906764,0,0,0,0,0,0,0,0,0,0,0,0,0.112777487098949,0,0,0,0.0236938181587573,0,0,0,0,0,0.0205906165443059,0,0.0282227817533375,0,0,0.0908427883883982,0,0,0,0,0,0.0317273790554117,-0.0235988453862463,0,0,0,5.42101086242752e-20,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727002449673306,0,0.0519215116028734,0,0,0,0,0.0304470757901988,0,0,0,0,0,0,0,0,0,0,0.00605485281505055,0,0,0,0,0,0,0,0.0275035895864161,0,0,0,0,0,0,0,0,0,0,-0.00154551174324936,0,0,0,-0.00217583814047043,0,0
X300014.SZ,0,0,0,0,0,0,0.0142815239120122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703016346946067,0,0,0,0,0,-0.203165406387361,0,0,0,0,0,0,0.142364708849934,0,0.11901430172891,0.273802353550337,0,0.170927930875257,0,0.210011985953033,-0.238997198105323,0,0,0,0,0,-0.01916886319868,0,0,0,0.00921740147529747,0,0
X000596.SZ,0,0,0,0,0.320505593293934,0,0,0.105284838820678,0,0.104404424227141,0,0.0198012411101897,0,0,0,0,0,0,0,0,-0.0466880221826513,0,0,0,0,-0.0833204413314881,0.0289884409561535,0,0.156381384332733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225890460468427,0,0.0122786579401845,0,0,0,0,0,0,0,0,0,0,0.0125688569092072,0,0
X002241.SZ,0,0,0,0.0807062591581073,0.627406874833798,0,0,0,0,0,0,0,0,0,0,0,0,-0.18610088955653,0.0292746421118329,0,0,0,0,0,0,0,0,0,0,0,0.0155927920442666,0,-0.102859096431484,0,-0.0506248399328825,0,0.487342530422129,0,0,0,0,0,0,0,0,-0.0179826055937896,0,0,0,0,0,0.0169252078996379,0,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.948592825884194,0,0,0,0,0,0,0,0,0,0,0.333501629547565,0,0,0,0,0,0,0,0,0.100615032135765,0,0,0,0,0,0.255939412952611,0,0.0130834176328412,0.00376720749016976,0,0.0661369887186221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336451591208087,0.0524111226059064,0,0,0,-0.00968491160531906,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0909906227503278,0.0334062121522137,0,0,0,0,0.246544373283485,0,0,0,0,0,0.00720905228602206,0,0,0,0,0,0,0,0,0,-0.032220719776462,0,0,0,0,0,0,0,0,0,-0.0354585895684642,0.042372388237944,0.13932501670732,0.250954401241239,0,-0.159294192604301,0,0,0,0,0,0,0,0,0,0,0.000244083259589605,0,0
X600703.SH,0,0,0,0,0,0,0,0.0269338381726057,0,0,0.160434470919261,0.0391478672002863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112423477756891,0,0,0,0,0,0,0,0,-0.0437895188258514,0,0,0,0,0,0.25129340137909,0.107232880030674,0.212073659031469,0,0,-0.024621431147958,0,0,0,-0.0297243086934046,0,0.0321559865983104,0,0,0,0,-0.00845191010242282,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.759143741690496,0,0,0,0,0.0432551034321201,0,-0.0662870959705595,0,0,0,0,0.116795479228486,0,0.0190434162249568,0,0,0,0,0,0,0.0616713579714069,0,0,0,0,0,0,0,0,0.0179191443806128,0,0,0,0,0,0.106213059916367,0,0,-0.0187882525846517,0.0133472655182713,0,0,0,-0.0080142602041432,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0216927881904595,0.0567248223572186,0,0,0,0,0.0343901862682003,0,0,0,0,0,0,0,0,0.046650535302355,0,0,0,0,0,0.0914226428080982,0.0303008220001636,0,0,0,0,0,0,0,0,0,0,0,0.0777079981166391,0,0,0,0.0222126625602133,0,0,0,0,0,0.0164412406659764,0,0,0,0.00125178967469544,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585723323949807,0,0,0,0.062596224458444,0.0199150956937702,0,0,0,0,0.48822363492178,0,0,0,0,0,0,0.0109782840017884,0,0,0,0,0,6.93889390390723e-18,0,0.600549908037362,0,0,0,0.0253523960768904,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0.056118714939136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229425623872426,0,0.0502342239542737,0,0,0,0,0,0,0,0,0,0.206639078554352,0,0,0.145269958272916,0,0,0.0638290944865786,0,0,0,0,0.22858736540063,0,0,0,0.16239319795244,0,-0.0295073904944301,0,0,0,0,0.0181464158070212,0,0,0,-0.00771265175031431,0,0
X002007.SZ,0,0,0,0,0,0,-0.0792134728464369,0,0,0,0,0,0,0.221215631288005,-0.236846302882369,0.169953570943792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347213388977926,0,0,0,0.224726354075919,0.173405350440508,0,0,0,0.142199114125173,0,0,0,0,0,0.0402727222177294,0,0,0,0.130896788427929,0,0.0154841601002068,0,0,0,0,0.0135455499192051,0,0
X601877.SH,0,0,0,0,0.0272600742594714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436531044202918,0,0.0452323294754535,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220705745650149,0,0,0,0.0531659906234919,0,0.0146057523528711,-0.00303569787532042,0,0,0,0.000155933075458773,0,0
X002179.SZ,0,0,0,0,0,0.0307091606791975,0.103236349101768,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03112064002436e-05,0,0,0.247680962340078,0.070686121608926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402872777299887,0,0,0,0,0,0.0595314085123494,-0.128488710668072,0,0,0,-0.00346915002384674,0,0
X002049.SZ,0,0,0,0,0.00911382626163713,0,0,0,0,0,0,-0.216250633054218,0,0,0,0,0,-0.096619100541654,0,0.445476957855057,0,0,0,-0.132583047937473,0,0.281357524178131,0.107460588616723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354662974567535,-0.0578285284598805,-0.187717627279205,0,0,0,0,0.19713604392204,0,0,0,0,0.232853904425126,0,0,0,0.0465940542570083,0,0
X000157.SZ,0,0,0,0,0,0.120266263947761,0,0,0,0,0.276851380740639,0,0,0,-0.012883158342106,0,0,0,0,0.0183667174347873,0,0,0,0,0,0,0.0572353103197744,0.0745890186592703,0.00283523779593255,0,0.0255140048991497,0,0,0,0,0,0,0,0,0.0166624171073262,0,0,0,0.0693960707600467,0,0,0,0,0,0,0,0,0,0,0,0,-0.00119961760305441,0,0
X600584.SH,0,0,0,0,-0.0692569669380641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479016900334883,0,0,0,0,0,0,0,0,0.0221040178776862,0,0,0,0,0,0,0.00296640406659771,0,0,0,0,0,0.279389302414662,0,0.00260958976001998,0,-0.0537861650687289,-0.00700669516762705,0,0,0,-0.0323289004401785,0,0
X002414.SZ,0,0,0,0,0,0,0.048545901637445,0,0.0102806192347854,0,0,0,0,0,0,0,0,0,0,0,-0.0246374424323981,0,0,0.0965507654135275,0,0,0,0,0,0.074908383451032,0,0,0,0,0,0,0,0.409839798324264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196829192272603,0,0,0,0.0277806549861472,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.174310883277987,0,0,0,0,0,0,0.113898507139544,0,0.165249425192482,0,0,0.312092439022672,0,0,0,0,-0.884189295266325,0,0.41339497489393,0,0,0,0,0.585689366964846,0,0,0,0,0,0.482375193637813,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395775687180156,0,0,0,-0.016006034433546,0,0
X600183.SH,0,0.0756830480014664,0,0,0.00924880825133441,0,0,0,0,-0.14818291331116,0,0,0,0.0412949398841563,0,0,0,0.0257430944691524,0,0,-0.0806248904395661,0,0,0,0,0.243310874656798,0,0.0211179887276456,0,0,0,0.0991648531088722,0,0,0.0404668870111765,0,0,0,0.021382666597924,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380175846474245,0.0841996468079932,0,0.012950934669121,0,-0.0141842096005219,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.46732699146499,0,0,0,0,0,0.0640987643564427,0,0,0.0790405975178917,0,0,0.173872448745535,0,0,0,0,0,0.249835349573333,0,0,0,0,-0.135041583819864,0,0,-0.0671335149068816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536022733304077,0,0,0,0,0.0128116566583259,0,0
X002236.SZ,0,0,0,0.0752969189143863,0,0,0.141633956276666,0,0,0,0,0,0,0,0,0,0,0.150994619749775,0,0,-0.0294139834452019,0,0,0.0789331966228356,-0.191192582642915,0,0,0.103166869854071,0,0,0,0,-0.0462472988501689,0.227959379849553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463368012735845,0,0,0,0,-0.0281291060779745,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.328868681556469,0,0,0.0218942935761378,0,0,0,0.0402634068981446,0,0,0,0,0,0,0,0,0,0,0,0,-0.056809355751391,0.0145803171359383,0,0,0.0268132646928879,0,0,0,0,0.00050994530835237,0,0,0,0.0617040708142198,0,0,0,0,0,0,0,-0.0279013507667184,0.0834509298248858,0,0,0,0.000295801507733925,0,0
X300003.SZ,0,0,0,0,0,0,0.0328537596480219,0,0,0,0,0,0,0.419395900485729,0,0,0,0.00316770263191653,-0.00156314132354695,0,0,0,0,0,0,0.0177485874058901,0,0.146974236842178,0,0,0,0.223043121023385,0.0149558479068757,0,0,0,0,0,0,0,0,0,0.0320074854964295,0,0,0.149378596592287,0,0,0,0,0,0,0.159324635176625,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.247409437586462,0,0,0,0,0,0,0,-0.0207919327478378,0,0,0,0,0,-0.0228608916053187,0,0,0,0,0,0.0117535213241918,0,0,0,0.00922771810720013,0.137266216252835,0.130074999404674,0.0399571987942596,0,0,0,0,-0.28489937895905,-0.0643788272667786,0,0,0,0,0,0,0,0,0,0,0,-0.00270800874195843,-0.0169143456510273,0,0,0,-0.00381978566312872,0,0
X002074.SZ,0,0,0,0,0,0,0.00105290862729628,0,0,0,0,0,0,0,0,0,0,0.0287586293069992,0,0,0.0856639369582239,0,0,-0.161539804184233,0,0,0.327483680890061,0,0,0,0,0,-0.116402347698515,0.0751156961861979,0.0991249133187782,0,0,0,0,0,0,0,0,0,0,0.108963761475969,0,-1.73472347597681e-18,0,0,0,0.028309384325794,-0.0063838910456768,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.164946253643766,0,0,0,0,0,0,0,0,0,0,0,0.0115465948184709,0.201005243136124,0.220790909724209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181407371364822,0,0,0,0,0,0,0,0,0,0,-0.00415667409489937,0,0,0,-0.0288577190618632,0,0
X000799.SZ,0,0,0,0,0,0,0.109153857079889,0,0,0.143268836589991,0.19147401403554,0,0,0,0,0,0,0,0.147768708595053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114697736401194,0,0,0,0.0424813839461465,0,0,-0.00200041042006873,0,0,0,0,0,0,0,-0.0828211692973082,0,0.0193503898320457,0,0,0,0,0.00338820341891658,0,0
X300146.SZ,0,0,0,0,0,0,0.0274075614885796,0,0,0,0.0236027870404705,0,0,0.0164591095055928,-0.0530789354588921,0,0,0,0,0.143742747025945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871461437814212,0,0,0,0,0.236331105713125,0,0.107914796417876,-0.00319030278469953,0,0,0,0,0,0,0,0,0,-0.0040990639448506,0.0124617287538258,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0.0530390420859336,0,0,0,0,0,0,0,0,0.125970546702958,0,0,0,0.0865589354909059,0.118260468809307,0.00527011516549551,0,0,0,0,0,0,0.10923479605174,0,0.0823033409444972,0,0,0,0,0,0.00622314498953446,0,0,0,0,0,0,0,0,0,0,0,0,0.327639088030917,0,0,0,0.0185714852412534,0,0,0,0,-5.42101086242752e-20,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0.252518676617324,0,0,0,0,0,-0.017802810635867,0,0,-0.0290353457694903,0,0,0,0.342475205385865,0,0.101227378689185,0,0,0,0,0,0,0,0,0,0,0,0,-0.00261945142851032,0,0,0,0.0821216775009717,0,-0.129013615053393,0,0,0,0,0,-0.0338191306332494,-0.015930187896723,0,0,0,0.0165707442765498,0,0
X002185.SZ,0,0,0,0,0,0,-0.0515275239689595,0,0.0667394031423933,-0.0229695257361806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798110469738513,0,0,0,0,0.257083123833195,0,0.252704730166179,0,0,0,0,0,0,0,0,0,0.0441328727152179,0,0,0,0,0,0,0,0,0.0130534175081231,-0.0637372622161422,0,0,0,-0.0148514736882166,0,0
X002456.SZ,0,0,0,0,0.155765056012515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264689310991321,0,0.0628512712715513,0,0.001370741114127,0,0,0,0,0,0.0857278235371785,0,0,0,0.0435249893672561,0,0,0,0,0,0,0,0.0289408843043085,0,0,0,0,0,0.00930274838452663,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,-0.106370608750258,0,0,0,0,0.0434660740318291,0,0,0,-0.443245651325662,-0.0870816152350923,0,0.287059135656224,0,0.0619585946922397,0,0,0,0,0.182308719493604,0,-0.0443273553466026,0,0,0,0,0,0,0,0,0,0.207728326836187,0.0821932253589709,0,0,0,0.51617108783968,0,0,0,0,0,0.000881040878588843,0,0,0,0,0.019302138450148,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.067685832931428,0,0,0,0,0,0,0,0,-0.0249141278022199,0,-0.0855970614915519,0,0,0,0,0,0,0,0,0,0,0.244681869752993,0,0,0,0,-0.0166871360326733,0,0,0,0,0.0485971304561894,0,0,0,0,0,0,0,-0.0141290663077115,-0.0605593205761568,0,0,0,-0.0166195112003393,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511343686808076,0,0,0,0,0,0,-0.103746046470776,0,-0.345281119307952,0,-0.0652542055551462,-0.0457946185634235,-0.159011968579393,0,0,-0.0741756460755527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920545387669297,0,0,0,-0.0879094668087484,0,0
TED,0,0,0,0.631755243098666,0,0,0,0,0,0,0,0,0,0.512116530045975,0,0,0,0,0,-0.334415192929528,-0.0552137103423438,0,0,0,0,0,0,0,-0.34087261170477,0,0,0,0,0,-0.266110129596216,0.518826480238539,0,0.0122472243120241,0,0.602588220070048,0,0,0,0,0,0,0,-0.0496902326881209,0,0,-0.541653666051992,0.414538607394124,0,0,0,0,0.0539115855437969,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0241826061914567,0,-0.11229945545715,0.0535858180646147,0,0,0,0.0217840676346954,0,-0.0405292766402074,0,0,0,0,0.0736575089844531,0,0,0,0,0,-0.0271275896608612,0,0,0,0,-0.102734326256781,0,0,0.151787271486539,0,0,-8.67361737988404e-19,0,0,0.0153414686117718,0.00776970695108827,0,0,0,0,0,0,0,0,0,-0.00283941797976157,0.0237652205997533,0,0,0,0.00362093755590874,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00115935176906858,0,0,0,0,0,0,0,0,0,0,0,0,0.0290475147143872,-0.142307970118661,0,0,0,-0.0527058035714789,0,0,0.0641660962959141,0,0,0,0,0,0,-0.00524152703790645,0.0216285367914282,0,0,0.0905965943569817,0,0,0,0,-0.00524829195067896,0,0,0,0,0.00134115300758176,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00134961422911341,0,0.00176075852346127,0.00391658322390084,-0.000929550218666447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220206692819452,-0.00127861045435216,0,0,0,-0.00262788531481104,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116393967755921,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00241888114658965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000454213978533327,0,0,0,0,0,0,-0.00271299442123225,0,0,-0.00333064990136846,0,0,0,-5.72736590710579e-05,0,0.00164051388272445,0,0.00451631473345348,0,0,0,0,0,0,0,0,0,0,0,0,-0.00413356449261583,0,0,0,0,0.000982115127117807,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000203663680333723,-0.000886272009402383,0,0,0,1.35525271560688e-20,0,0,0,0,-0.000537703395818996,0,0,0,0,0,0,0,0,0,0,0,-0.00111686224936757,0,0,0,0,0.000936178857561679,-0.00298435923268498,0,0,0,0.000876711848443016,0,0
