,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002475.SZ,X002304.SZ,X600276.SH,X000651.SZ,X600104.SH,X300014.SZ,X002371.SZ,X300124.SZ,X002129.SZ,X003816.SZ,X000596.SZ,X000625.SZ,X000725.SZ,X002049.SZ,X600031.SH,X000063.SZ,X002179.SZ,X002241.SZ,X000338.SZ,X600089.SH,X600703.SH,X600522.SH,X000733.SZ,X002180.SZ,X000661.SZ,X300142.SZ,X601877.SH,X002074.SZ,X600741.SH,X000100.SZ,X600884.SH,X000157.SZ,X600460.SH,X600702.SH,X601799.SH,X600487.SH,X002236.SZ,X600584.SH,X002414.SZ,X000799.SZ,X600563.SH,X600418.SH,X002176.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0692077929729896,0,0,0,0.0764657469399362,0,0,0,0,0,0,0,0,0,-0.00196712339510684,0,0,0,0,-0.0106322789690554,0,0,0,0,0,0,-0.077667410295957,0.0781273607695326,0,0,0,0,0,0,0,0,0.124384614615586,0,-0.00357316244135582,0,0,0,0,1.73472347597681e-18,-0.0247581222564341,0,0,0,0,0.0171666474526784,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0910932757427292,0,0.168756541368464,0,0,0,0,0.0585198907123798,0,0,0,0,0.0040650244275758,0,0.0605408633401397,0,0,0,0,0,0,0.00294573694784557,0,0,0,0,0,0,0,0,0,0,0,0,0.314105618960321,0,0,0,0,-0.0263742382184708,0,0,0,0,0,0,0.0268607410335214,0.0129679468677151,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118133461986095,0,0,-0.00535706175678889,0,0,0,0,0,0,0,0,0,0,0.14608169149173,0,0,0,0,0,0,0,0,0,-0.121715692534923,0,0,0,0,0,0,-0.0833059078260834,-0.00985904683296265,0,0.274681923997442,0,-0.035497728808235,-0.021817193081281,0,0,0,0,0
X000568.SZ,0,0,0.194213878734837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325243333752091,0,0,0,0.0479013756020591,0,0,0,0,0,0,0,0,-0.0276418771640822,0.0144957329752464,0,0,0,0,0,0,0,0,0.311789183774726,0,0,0,0,0,0.0694104362723679,0,0,0,0,0,-0.0296593396804544,0.00282751316229215,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.171153587354408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315375547121515,0,0.0153579829028672,0.096175069541046,0,0,0,0.254701151182255,0,0,0,0,0,0.50424481239372,0.193222514092114,0,0,-0.0959929292690801,-0.0958092917843227,0,0,0,0,0,0,0,0,-0.0290243023039897,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.149622367931687,0,-0.015002713674672,-0.0184984922404909,0,0,0,0.0966747327751799,0,0,0,0,0,0,0,0,0.166848790028225,0,0,0,-0.00959607593416108,0,0,-0.162018163032026,0,0,0,0.0347072432059638,0,0,0,0,0,0,-1.0842021724855e-19,-0.0190892391435572,0,0,-0.100721049825106,0.0396413060174592,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0256359539556398,0.403110186092693,0,0,-0.070481626510628,0.0833534164400639,0,0,0,0,0,0.0128424919171401,0,-0.100600967452421,0,0,-0.135458351610016,0,0,0,0,0,0,0,0,0,0.203530232572965,0,0,-0.0616478219977396,0,0,0.130221038788239,0,0,0,0,0,0,-0.115586568604489,0,0,0,0,0,0,0
X002304.SZ,0,0.231039574904061,0,0,0,0,0.0128905331947408,0,0,0,0,0,0,0.022728004437559,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0498417635357801,0,0.106474726891512,0,0,0,0.0405175639146106,0,0,0,0,0,0.153259459430908,0,-0.00880355744177036,0,0,-0.122962145907052,0,0,0.0283292918835432,0.0397526418194085,0,0,0,0.035485831101141,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139009793542254,0,0,0,0,0,0,0,0.0194897958958098,-0.176370473147137,0,0.0336503520401699,0,0.0801029833176251,0,0,0,0.0696002678922042,0.0277359967315902,0,0,0,0,0,0,0,-0.130250402204518,0.0389278826118644,0,0,0,0,0,0,-0.125164428950151,0,0,0,0.0551196662499039,-0.0642854816484029,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.148305291481582,0,0,0,0,0,-0.00543664363416631,0,0,0,0,0,0,0,0,0.122448769574704,0.161326514262835,0,0,0.0106278995696281,0,0,-0.031905318940106,0,0,0,0,0,0,0.204781564960632,0,0,0,0,0,0,0,0,0,0,0,0,-0.207114921127119,0.0305333194409649,0,0,0.0488197148302831,0,0,0,0,0,0,0
