,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X002415.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000725.SZ,X600690.SH,X002475.SZ,X000568.SZ,X000338.SZ,X600031.SH,X600741.SH,X601877.SH,X000596.SZ,X600703.SH,X600271.SH,X000661.SZ,X600809.SH,X000100.SZ,X002236.SZ,X300003.SZ,X300124.SZ,X000625.SZ,X002008.SZ,X600487.SH,X300142.SZ,X002007.SZ,X000157.SZ,X002456.SZ,X600498.SH,X600776.SH,X002506.SZ,X600066.SH,X000977.SZ,X600522.SH,X002241.SZ,X600867.SH,X600177.SH,X000050.SZ,X002179.SZ,X600566.SH,X600089.SH,X002180.SZ,X002129.SZ,X300146.SZ,X600372.SH,X002371.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.174612569961656,0,0,0,0,0,0,0,0,0,0,0,0,0.182489730674118,0,0,0,0.0546534529542448,0,0,0,0.267290392815937,-0.151341360068595,0,0,0,0,0,0,0,-0.168318464294151,0,0,0,0.204170712751196,0,0,0.0623396034330015,0,-0.0264134730412961,0.0631094851106248,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.156623755200406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281999312161766,0,0.0019286549595571,0,0,0,0,0,0,0,0,0,0,0.0800936632259946,0,0,0.05363905183128,0,0.043338483335694,0.0656726073953223,0,0,0,0.00800336140093659,0,0.276354593492807,0,0,0,0.0308121836430695,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0197946430012175,0,0,0,0,0,0,0,0.132667134030676,0,0,0,0,0,0,0.204262034396111,0,0,0,0,0,0,0,0,0.0192915281482569,0,0,0,0,-0.06609815848565,0,0,0,0,0,0,0,0,0.0583638054982922,0,0,0,0,0,0,0,0,-0.0483274068651238,0,0,0,-0.020480528653278,0,0
X600809.SH,0,0.236493172702853,0,0,0.045288565160805,0,0.0456747939154716,0,0.0134496288038889,0,0,0.0233611313441827,0.180472912608893,0,0,0,0.264027099769706,0,-0.0203522012293605,0,0,0,0,0.181512645976407,0,0,0,0,0,0,0,0,0,-0.0336089954203333,0,0,0,0,0,0,0,0,0,0,0,0,0.00292237468107625,0,0,0,0,-0.00966329350490446,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0464664473334907,0,0.119017079580649,0,0,0,0.0890528663177254,0.0865731284116844,0,0,0.158180002707961,0,0,0,0,0,0,0.196525980596158,0,0,0,0,0,0.0448255528519758,0,0,0.00488971060533692,0,0,0,0,0,0.363582355396316,0,0,0,0,0,0,0,0,0,0,-0.0108886014485531,0,0,0,0,0.0147290984396348,0,0
X002236.SZ,0,0,0,0,0.145058296449318,0,0,0,0.0451747533438879,0,0,0,0,0,0.0185009106386908,0,0,0,0,0,0,0,0,0,0.193721141700494,0,0,0,0,0,0,0.0921671037389463,0,0.0256954286184393,0,0,0.0490868111924256,0,0,0,0,0,0,0,0,0,0.0146608547573391,0,0,0,0,0.0112725906287047,0,0,0,0,0.0107496196582992,0,0
X300003.SZ,0,0,0,0,0,0.180002878618484,0,0.131746002680687,0,0,0,0,0,0.00786055498156878,0,0,0,0,0,0,0,0,0,0,0,0.00798610920344124,0,0,0,0,0,0,0,0,0,0,0.0234043342358916,0,0,0.0410239643371045,0,0,0.0371146073147822,0.122879664235037,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0.092274073486738,-0.0163698504556225,0,0,0,0,-3.46944695195361e-18,0.107852087111498,0,0,0,0,0,0,0,0,0,0,0,0,0.17003209828057,0,0,0,0,0,0,0.0823870241029957,0,0,0,0,0.0913959434260579,0,0,0,0,0.0201021138140822,0,0,-0.0358866510552773,0,0,0,0,0,0,0,0,0,0,0.0292199769596885,0,0,0,0.0504977070296564,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.186480593175585,0,0,0,0,0,0.197829077643332,0,0,0.310074443843358,0,0,0,0,0,0,0,0,0,0.12892986460212,0,0.028804635812004,0,0.00416401806333628,0,0,0,0.048832032592514,0,0,0,0,0,0,0,0,0,0,0,-0.0624700662236131,0,0,0,0,0,0,0
X002008.SZ,0,0.202794150628494,0,0,0,0,0,0,0,0,0,0.00158878923208925,0,0.118814715508519,0.00851411096932975,0,0,0,0,0,0,0,0.188150631449238,0,0.0135161616290795,0,0,0,0,0,0,0,0,-0.0140219531247125,0,0.0370254312991127,0,0,0.136380113254942,0,0,0,0.126591531929452,0,0,0,-0.0780391513809021,0,0,0,0,-0.0310244574300574,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.0020084261391827,0,0,0,0.0348721345664598,0,0,0.0953507179244412,0,0,0,0,0.145008812259074,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0243859305628341,0,0,0.520137912669029,0,0,0,0,0.291064667752823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00662071235175349,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0215612959901572,0,0,0,0,0,0,0.00467364048430683,0,0,0,0,0,0.208819648926548,0,0,0,0,0,0,0,0,0.0425615618750961,-0.0083503725442088,0,0.0501006313858309,0,0,0,0,0,0,0,0,0,0.122178078953104,0,0,0,0,0,0,0,0,0,-0.0326524265139992,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0387662212282895,0.159516062188068,0,0,0,0,0,0,0.222048140784181,0,0,0,0,0,0,0.147785816016814,0.0378044924939453,0,0,0,0,0,0,0,-0.0501567590051668,0,0,0,0,-0.0630387579379957,0,0.0650204069979188,0,0,0,0.074701613839968,0,0.0660965230264859,0.0184549573225734,-0.0281123549824336,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0804182668699909,0,0,-0.0197437614150009,0.239038362550796,0,0,0.0514948728315486,0,0.0231823372403298,0,0,0,0,0,0,0,0,0,0,0.15476551231631,0,0,0,0,0,0,0,0.0426242803961703,0,0,0.0466417972341298,0,0,0,0.0798172466108544,0,0,0,0,0,0,0,0,0,0,0.00707863014832496,0,0,0,0,-0.0183419434155947,0,0
X002456.SZ,0,-0.00455609808795491,0,0,0,0,0,0.0361570445976639,0.0929539591476612,0,0.076972784360368,-0.128096358501683,-0.025229290006268,0,0,0,0,0,0.138588067108125,0,-0.221676298838762,0,0.222357169704012,0,0.288014300979399,0.0137218785794533,0,0,0.0200215498797744,0,0,0,0,-0.0201882442888088,0,0,0.0842565446808622,0,0.114767038849353,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545377757535388,0,0,0,0,0,0,0
X600498.SH,0,0.026428755886523,0,0,0,0,0,0.382779512167855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172048982164626,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0194065577415102,0,0,0.0187403627795589,0,0,0,0,0.0476304178748075,0.0097914356050429,0,0.0305448156846815,-0.052444847025948,-0.0181213752175254,0.0177287091197632,0,0,0,0.0205217291872206,0,0
X600776.SH,0,0,0,0,0,0.0631129658094459,0.408967728098576,0.53235137611908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101776666395718,0,0,0,0,0.119196678353316,0,-0.369871716082436,-0.182829351239362,0,0.405982355247486,0,0,0,0,-0.14389187583381,0,0,0,0,0.061696367787087,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130027337268083,0,0,0,0,0.0507278640739629,0,0.0432258720684673,0,0,0,0,0,0,0,0,0,-0.0522037325757214,0,-0.0860612867421678,0,0,0.249833601958485,0,0,0.106236635280033,0,0.0166560181003038,0,-0.0575581180386903,0,0,0.00165583199592512,0,0,-4.33680868994202e-19,0.0368214412554932,-0.0788457424623098,0.150642241566677,0,0,0,0,0,0
X600066.SH,0,0,0,0.140019738254286,0,-0.0903608764658011,0,0,0.287275624474823,0,0,0,0,0,0,0,0,-0.0283342675273617,0.0177552968835118,0,0,-0.0105458369049273,0,0,0,0.123504228240454,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0608234532710345,0,0,0,0,0,0,0,0,0.201881612288937,-0.0869990581203128,0,0,0,0.0621458434431499,-0.00668227435433903,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.0586371787232397,0,0,0,0,0,0,0,0,0,0,0.398878794494395,0,0,0,0,0,0.271526096867009,0,0,0,0,0,0,0.152976963945131,0,0.168519398823517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430464001480564,0,-0.000840501600025683,-0.130483416228482,0,0,0,-0.00965172658917765,0,0
X600522.SH,0,0,0,0,0,0,0,0.212967684956929,0,0,0,0,0.0702257285166407,0,0,0,0,0,0,0.095575232038901,0,0.0261709822446665,0,0.03886585759824,0,0,0,0.0248381511952034,0,0,0,0,0,0.0201412653417331,0,0,0.0728384833626676,0,0,0.0199023552299205,0,0.0132650551950608,0,0,0,0,-1.73472347597681e-18,0.0282318709678396,0,-4.33680868994202e-19,0,0,0,0,0,0,-7.93456707431283e-05,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0255190284686484,0,0,0.0766305077123977,0,0,0,0,0,0,0.0978588652408925,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.111400968199197,0,0,0.18208076759565,0,0,0,0,0.040799531273993,0,0,0,0,0,0,0,0,0,0,-0.0993130080272126,0,0,0,0,0,0
X600867.SH,0,-0.196749534979633,0,-0.219395212821606,0,0,0,0,0.430938754945815,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0265070722884065,0,0,0,0,0,0,0.244311955435109,0,0,-0.068604811083093,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.546737438043915,0,0.0739100057395973,0,0,0,0.0303225889084504,0.00751501207470309,0,0,0,-0.00584240531448924,0,0
X600177.SH,0,0,-0.0454600844316252,0,0,-0.0419992604471741,0,0,0,0,0.0342864456736255,0,0.111059559975675,0,0.0183154926508628,0,0,0,0.152731201954029,0,0,0.191332455433933,0,0,0,1.38777878078145e-17,0,0,-0.158944672799389,-0.0545906366834883,0.0194907758201102,0,0,0,-0.021194874362511,0,0,0,0,0.24257947371124,0,0,0,0,0,0,0,0,0,0,0,0.0228585945871039,-0.043939204879434,0,0,0,-0.0492923466666522,0,0
X000050.SZ,0,0,0,0.166584346655611,0,0,0,0,0,0,0,0,0.0966216415495731,0,0,0,0,0,0,-0.0396433099995335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397448943881538,0,0,0,0,0,0,0,0,0,0,0,0,0.167977937016798,0,-0.14821022617314,0,-0.0434501810905797,-0.0495380011429562,0,0,0,0,0.167204450570165,0,0
X002179.SZ,0,0,0,0,0,0,0,0.105514336518511,0,0,0,0,0,0,0.0786698559725632,0,0,0.185584394072995,0.0157828592498919,0,0,0.131531902350727,0,0,0,0,0.0547331609416058,0,-0.12730034098861,0,0,0,0,0,0,0,0,0,0,0,0.184595972784114,0,0,0,0,0,0,0,0.137329484347593,0,0,0.0157879049619505,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0.00120153946356438,0,0,0,0,0.0852600093754233,0.0501901608115369,0.244548179898995,0,0,0,0.170706993739059,0,0,0,0.380916309473308,0,0,0.0053138783747614,0,0.0901577692877818,0,0,0,0,-0.177290551284231,0,0,0,0,0.0132280231123937,0,0,-0.0119703417970736,0,0,0,0,0,0,0,0,-0.11924326945216,0.0073518081798561,0,0,0,0,0.0417943890812552,0,0
X600089.SH,0,0,0,0,0,0,0.0789948215423746,0,0.00589637701349988,0,0,0,0,0,0,0,0,0,0.117657554149519,0,0,0,0.0691269875100651,0,0,0.186234609318273,0,0,0,0,0,0,0,0,0.0424288541812254,0,0.013259529602336,0,0,0,0,0,0.137776630242181,0,0,0,0.0609307983997994,0,0,0,0,0,0,0,0,0,-0.0699823030113157,0,0
X002180.SZ,0,0,0,-0.132655303492534,0,0,0.176405371181455,0,0,-0.0162108412099887,0,0,-0.0333803715907988,0,0,0,0,0,0.0324726584209714,0,0,0,0,-0.0386303115621052,0,-0.0366430437520545,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0213945223800991,0,0.0293213121220684,0,0,0,0,0.0649531338833156,0,0,0.38304358792845,0,0.0101128704771146,0,0,0,0,0,0,0
X002129.SZ,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138010482383968,0,0,0.254335971519748,0,0,0,0,0.0191681045278505,0.10125356635228,0,0,0.202529580460828,0,-0.0667745273723471,0,0,0,0,0,0.0256371024439606,0,0,0,0,0,0,0,0,0,0.340196554869981,0,-0.100443655397921,0.00895262955404186,0,0,0,0.117352314975063,0,0
X300146.SZ,0,0.0357306646115102,0.101776996084336,0,0,0,0.00233885375509687,0,0,0,0,0,0,0.0444658921814383,0,0,0,0,0,0.0151613286050635,0,0,0,0,0,0,0,0.0178096741372785,0,0.302281388505666,0,0,0,0.0491849345457476,0,0,0,0,0,0.24955589949075,0,0,0,0.0547581672596024,0,0.044459170405094,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,-0.0509148154287486,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270672725963551,0,0.12892525656197,0,0,0,0.00676762717199203,0,0,0,0,0,0,0,0,0,0,0.0790968487220827,0,0,0.0552161144827023,0.190749970185332,0,0.181761778428106,0,0,0,0,0,0,0.00827155159581027,0,0,0,0,0,0,0,0,0,-0.0403482819057719,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0.0625332602499859,0,-4.33680868994202e-19,0,0,0,0,0.0250404854414625,0,0,0,0,0,0,0,0,0,0,0.000881520190547814,0,0,0.116862030278533,0,0,0,0,0.395142035191846,0,0.0452464917444465,0.00353748971610964,0,0,0,0,0,0,0.117076412479882,0,0,0,0,-0.0191163467789832,-0.116373619437357,0,0,0,0,0,0
Change_TY3M,0,0,0.0325011736616775,0,0,0,0,0,0,0,0,0,-0.229607470336009,0,0,0,0,0,-0.0880702417681434,0.222875063898684,0,0,0,0,0,0.0887172266603188,0,0,0,0,0,-0.0414962090340396,0,0.0922389697480368,0,0,-0.14098321575655,0,0,0,0,-3.46944695195361e-18,-0.14349308923312,0,0,0,-0.074264994427938,0,0,0,0,-0.087522976460576,-0.120364506199869,0,0.193183435739285,0,0.0869345738997438,0,0
Slope,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0759473551539976,0,0,0,0,0,0,0,0,0,0,0,0,-0.448744086336146,0,0,0,0,0,0,0,0,0,0.230550332694956,0,0,0,0,0,0,0,0,0.266438310890078,0,0,0.695680545364417,0,-0.0984400953675872,0.013487210476402,0,0,0,0.845302570226089,0,0,0,0.822635412813877,0,0
TED,-0.302144195043136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438973000225186,-0.0940794484684074,0,0.332544700537316,0,0,-0.0233196285437889,0,0,0,0,0,0,0,0.129955950118299,0.123629893955345,0.164201166792065,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.098267934531331,0,0,0,0,-0.411417527703737,0.315005622552505,0,0.426523493348033,0,0,-0.578712095043997,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0589086680331144,0,0,0,0,0,-0.068564432683029,0,0,0,0.00306279479799604,0,0,0,0,0,-0.0812436853908853,0,0,0,-0.0857972057918534,0,-0.0888858080556054,0,0,0,0,0,-0.0246189774332543,0.0392295086275452,0,0,0,0,0,0.0237213588047143,0,0,0,0,0.0304639356921482,0,0,0,0,-0.0247200428723004,0.0695871910365466,0,0,0,-0.01366127778073,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.010423041725724,0,0,0,0.019785241402771,0,-0.0793673929601088,0,0,0,0,0,0,0,-0.0772062588282132,0,0,0,0.0751897019355193,0,0,0,0,0.0157111698350755,0.0363598386133883,0.0134732730808678,0,0,-0.255975414109398,0.111442669752051,0,0.0910729882455278,0,0,0,0,0,0,0,0.111341655039051,0.0303518954542525,0,0.00471309443978014,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.00291572890524934,0,0,0,0,-0.00162989031268199,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00179869715576512,0,-0.0023895487200003,0.00207787509537241,0,0,-0.00163476809881864,0,0.000612140575957888,0,6.82600714334264e-06,0,0,0,0,-0.000838062555535379,0,0,0,0,0.00070919415105491,0,0,0,0,0.0172562424977314,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357196724779542,-0.00651421983984376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197005679654612,-0.176237181822932,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306078202087895,0.00751374499339705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00280880309003688,-0.000206660086044517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00621814516195656,0,0,0,0,-0.0566988300236545,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00970889628145486,0,0,0,0,0,0,0,0,0.00229870620857554,0,0.00123996923607363,0,0,0,-0.0031704469868508,0,0,0,0,0,0,0,0,-0.00202989638632895,0,0,0,0,0,0,-0.00385595138523773,0,0.00179839876110032,0,0.00762324654345104,0,0,0,0.0151613560763956,0,0,0.00705973269094547,0,0,0,-0.00225463593955945,0,0
