,X600519.SH,X000858.SZ,X600104.SH,X000651.SZ,X002415.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X000568.SZ,X600741.SH,X601877.SH,X600703.SH,X600271.SH,X000596.SZ,X000100.SZ,X000661.SZ,X600809.SH,X002236.SZ,X000625.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X000157.SZ,X002007.SZ,X300142.SZ,X600487.SH,X002456.SZ,X002506.SZ,X600498.SH,X600776.SH,X600867.SH,X600177.SH,X600066.SH,X000050.SZ,X600089.SH,X002241.SZ,X000977.SZ,X002179.SZ,X600522.SH,X300146.SZ,X002508.SZ,X002180.SZ,X600118.SH,X002371.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0.063753768084533,0,0,0,0,0.0722996369164843,0.0122108145640828,0,0,0,0,0,0,0,0,0,0,0,0.231218600453904,0,0,0,0,0,0,0,0,0,0,0.0223607917886333,0,0,0,0.0860933658351328,0,0,0,-0.0030676464271477,0,0,0,0,0,0,0,0,0,0,0,0,-0.010651552623285,0.045377816838194,0,0,0,0.0357671103514315,0,0
X002008.SZ,0,0.139494753188868,0,0,0,0,0,0,0,0,0,0,0,0.016713550735127,0,0,0,0,0,0.0161941816989101,0,0,0.39728719713154,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0297658092394334,0,0,0.0534420343052169,0,0,0,0.0186601781480809,0,0,0.267867685487436,0,0,0,0.0744397429381054,0,0,-0.00547438107502269,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0844830253969023,0,0.0770863387482306,0,0,0,0,-0.0543811058148405,0,0,0,0,0,0,0,0.0501638809688282,0,0,0,0,0,0,0,0.0317285342132718,0,0.108628806457827,0,0.131342762006794,0.0791884384915393,0,0.143124955435321,0,0,0,0,0,0.0426395334665335,0,0,0,0,0,0.00693335175014693,0,0,0,0,0,0,0
X002007.SZ,0,0.246766790986994,0,0,0,0,0.0456627666202918,0,0,0,0.167684911580373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147363014789965,0,0,0,0,0,0.0436216297454192,0,0,0,0,0,0,0,-0.0440862900379843,0,0,0,0,0,0,0.0500460086914901,0,-0.00685646647529645,0,0.0335225784606107,0,-0.0137212252845417,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.123335410792335,0,0,0,0.0306458097546255,0,0,0,0,0,0,0.0073701517629129,0,0,0,0.0313690915579942,0,0,0.170014795342828,0,0,0,0,0.0476665665644739,0,0,0,0,0,0,0,0,0,0,0.0612027566969119,0,0,0,0,0,0,0,0,0,0,0.0299957461023954,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0.0203763450342179,0,0.0281757100678007,0,0,0,0,0.109421776497348,0.00892176129790638,0,0,0,0,0.00348583374348391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110583514920054,0.0771996625469246,0,0,0,0,0,0,0,0.3325480514261,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.00148508498244448,0,0
X002456.SZ,0,0,0,0,0,0,0,0.1388663862737,0.0128381528918413,0,0,-0.0987373809728045,0,0,0,0,0.285669255874202,0,-0.12884567796081,0.123907718916435,0,0,0,0,0,0.347774155020498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00661961543496921,0.0169454741400365,0,0,-0.0868980337024136,0,0,0,0,0,0,-0.023703620794145,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.177632388760077,0,0,0,0,0.0607773209945009,0,0,0,0,0,0,0,0.110902270579057,0,0,0,0,0,0,-0.0694201122080758,0.0308105621978584,0,0,0.0774567300719894,0,0,0,0.110815857048021,0,0,0,0,0,0.0137759179479199,0,0,-0.0403838800211974,0.0715725381719544,0,0,0,0,0,0
X600498.SH,0.120074907643542,0,0,0,0,0,0,0,0.266210692383576,0,0,0,0,0,0,0,0,0,0,0,0,0.0394280457636777,0,0,0.0370090654295917,0,0,0,0,0,0.188858135727629,0,0,0,0,0,0,0,0.032403834216146,0,0.0760234259080076,0,0,0,0,0,0,0,0,0,-0.0738111245037661,-0.0198147949126167,0.0235870310960292,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0.146489171237304,0.00859374862286561,0,0.433249214888623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718185086249557,0,-0.137845762315486,0,0,0,-0.29962824584343,0,0,0.316090401021492,0,-0.332484667320566,0.284250688910222,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0829363595520865,0,0,0,-0.0413500877375097,0,0
X600867.SH,0,0,0,0,0,-0.0415594839446718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114775576376721,0,0,0,0.523707672107316,0,0,0,0,0,0,0,0,0,0,0.0340146500128086,0,0,0.090484406665338,0.140668011382328,0,0,0,0,0,0.186441058039328,0,0.0827420897659308,0,0,0,0,0.0641398109505476,-0.064902429831732,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0.0621701612736997,0,0,0.000934151194918856,0,0,0,0,0.108660043594999,0,0,0,0.165320097596013,0,0,0,0,0,-0.0993959779745457,0,0,0,0,0,0.212524715946985,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0146534347658863,0,0,0,0.0353527814975349,-0.0197270107378701,0,0,0,-0.135490848374652,0,0
X600066.SH,0,0,0.066706754892087,0,0,0,0,0.317073866833807,0,0,0,0,0,0,0,0,-0.00242095181334653,0.11816535757979,0,0,0,0,0,0,0,0,0,0,0,-0.0717713311836014,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0928972738268796,0,0,0,0,0,0,0,0,0,-0.0180414709694952,0,0,0,0,0,0,0
X000050.SZ,0,0,0.344092052121629,0,0,0,0,0.0374965797498563,0,0,0,0,0,0,0,0,0.254165070491293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000234286436659729,0,0,0.352326355902186,0,0,0,0,-0.212449557973614,0,0,0,0,0,0,0.222171179536042,-0.0425140974547468,0,0,0,-0.0685481769274587,0,0,0,0,0.194525904832462,0,0
X600089.SH,0,0.133551157295946,0,0,0,0,0,0,0,0.00526818787675219,0,0,0,0,0,0,0.0203269370836407,0.00676303720131343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192269746648277,0.108888132379983,0,0.0265858336431945,0,0,0,0.162588830928899,0,0,0,0,0,0,0,0,0,0,-0.0395760099654697,0,0,0,-0.00672609843509673,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.114875380230005,0,0,0,0,0,0.0302414784495301,0,0,0,0,0,0,0,0,0,0.0130477240014487,0,0,0,0,0,0,0,0.134858166613272,0,0,0,0.0742409207524523,0,0,0.18589767399012,0,0,0,0,0,0,0,0,0,-0.0554466384251143,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.163069881794339,0,0,0,0,0,0,0,0,0.206076045075468,0,0.0323130362890053,0,0,0,0,0,0.278507905927414,0,0,0,0,0,0.175963153471728,0.0256549644662064,0,0.099318753517813,0,0,0.127727289250497,0.034049081189517,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176354983496798,-0.115462105944016,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0649206053769092,0,0,0,0,0,0.123566529112847,0,0.199547505246457,0.114701360088544,0,0,0,0,0,0,0,0,0,0,0,-0.0149962229929585,0,0,0,0,0,0,0.292032324836923,0,0,0,0,0,0,0,0,0,0,0.0216798127587479,0.0372480664715553,0,0,0.00200167968278701,0,0,0,0,-0.0454750715832909,0,0
X600522.SH,0,0,0,0,0,0.0349690690234371,0,0,0.0799000853951858,0,0.110842235182013,0,0,0,0,0,0.0442391786631645,0,0,0.0656005510819285,0,0,0,0,0.0361593806966218,0,0,0,0,0,0.135585072744457,0,0,0,0.0208716057866585,0,0,0,0,0,0,0,0,0,0.0568419553060546,0,0,0,0,0,0,0,0.00500343329345973,0,0,0,4.33680868994202e-19,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.0902882215794894,0,0,0,0,0,0,0,0,0,0,-0.0318681763645922,0.026167749874195,0.230721819554266,0,0,0,0,0,0,0.210089442003524,0,-1.38777878078145e-17,0,0,0,0,0.149486876188299,0,0,0.0221851344389098,0,0,0,0,-6.93889390390723e-18,0,0.0469488861645546,0.212456958771883,0,0,0,0,0.0138018271234005,-0.0248675664413577,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0.146006454944528,0.166003942597738,0,0,0.281432827887514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00087360328669773,0,0,0,0,0,0,0,0,0,0,0,0.105736112950097,0,0,0,0.0647032658012044,0.0343279911416688,0,-0.0252110010629696,0.000969103926099153,0,0,0,0,0,0
X002180.SZ,0,0,-0.028426841004525,0,0,0,0.0402637786213771,0,0,0,0,0,0,0,0,0,0,0.0555057426790478,0,0,0,0,0,0,-0.0254889050566387,0,0,0,0,0,0,0,0,0,-0.0381021949852863,0.1457864513201,0,0,0.0750981576660589,0,0.0428830848836165,0,0,0,0,0,0,0,0.207170843297411,0,0,-0.0286469924311814,0,0,0,0,-0.0638092021960406,0,0
X600118.SH,0,0,0,0,0,0,0,0.0315709852052804,0.0687764376385379,0,0,0,0,0,0,0.018742641959073,0,0.140005927038214,-0.13032386852049,0,0,0,0,0,0,0,0.0671197104030004,0,0,0,0,0,0,0,0,0,0.0988683089664846,0,0.0838373614196592,0,0,0,0.160872327115534,0,0,0,0,0,0.253232660350151,0,-0.0301180229457325,0,-0.0578112146963321,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0635866434739411,0.152187010185283,0,0,0,0,0,0,0,0.111973179306847,0,0,0,0,-0.00720907530339698,0,0,0,0,0,0,0,0,0.00896284959948561,0.0501454992367945,0,0,0,0,6.93889390390723e-18,0.51244718743171,0,0,0,0,0,0,0,0,0,-0.00757129435558468,-0.100101987770387,0,0,0,-0.00631895882206416,0,0
X600566.SH,0,0,0,0,0,0,0,0.12916614477518,0,0,0,0,0,0,0,0.104603135874538,0,0,0,0,0.071540268252762,0,0,0,0.375736578535515,0,0,0,0.159119884320418,0,0,0,0,0,-0.0924617571127259,0.0643181971073746,0,0,-0.0484537125681676,0,0,0,0,0,0,0,0,-0.0933695169652494,0,0,-0.0793413333130891,0.00296461419270033,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.066684840986558,0,0,0,0,-0.40402290825781,0,0,0,0,0,0,0,0,0.0215161620588966,0,0,0,-0.0529427744816924,0,0,0,0.108075244556942,0,0.0254909625634796,0,0,0,0,0,0,0,-0.000107910463219395,0,0,0,0,0,0,0,0,0,0.0211417207705748,0,0,-0.0609053180748829,-0.11961892480634,0,0,0,0.142722976652417,0,0
Slope,0,0,0,0,0,0,0,0,0.0215608972454025,0,0,0,0,0,0,0,0,0,0,-0.0343779113241084,0,0,0,-0.270595076127775,-0.276540217540929,0,0,0,0,0,0,0,0,0,0.264787993654673,0.261208142077981,0,0,0.0679740768543715,0,0,0,0,0,0,-0.279632430804679,0.700121382212712,0,0,0,0,0,0.655329014904128,0,0,0,0.937578684680732,-2.55736582169546,0
TED,0,0,0,-0.0557311570277869,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.180085677021314,0,0,0.157855981017998,0,0.373204561692193,0,0,0,0,0,0,0,0,0,0.14896323591905,0,0.190454858665676,-6.93889390390723e-18,0,0.0632067714251945,0,0,0,0,0,0,0,0,0,0,0,0.256976920308267,-0.0528261068546803,0.193961747529836,0,0,0,0,-0.370933506560815,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0155864130273459,0,0,0,-0.0302181543497969,0,0,0,0,0,-0.000481737155862213,0,0,0,0,0,-0.124568574300968,0,0,0,0,0,0,0,0,0,-0.0216837514576723,0,0,0,0,0.0839849162866869,0.0763618733206464,0,0,0,0,0,0,-0.0387501879191871,0,0,-0.00164020156302953,-0.0219670906089261,0,-0.0251812497821879,0.0305849458862565,0,0,0,-8.67361737988404e-19,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007722689196574,0,0,0,-0.100249943104106,0,0,0,0,0,0,-0.0790317312019427,0,0,0,0,0,0,0,0,0.0727953419974416,0.111083857411238,0,0.00435008555803992,0.0432343403457598,0,-0.148218067931941,0,0,0,0,-0.00803660328021324,0,0,0.0186670404383591,0,0,-0.0245468335592525,0,0,0,0,0,0,0
MKvol,0,0,0,-5.42101086242752e-20,0,0,0,0,-0.000482943210971965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010174925816494,0,0,0,0,-1.35525271560688e-20,0,0,-0.00241727353028631,0,0,-0.00277514589879242,0,0,0,0,0,-0.000749231704295179,0,0,0,0,0.00318109375550033,0,0,0,0,0,-0.000300521812824307,0.000906547154981255,0,0,0,0.0225034758766422,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116241400040955,0,0,0,0,0,0,0,0,0,0,0,0.0683217730395505,0.0954251110306275,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.000858269507532324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00505944540253569,0,0,0,0,0,0,0,0,0,-0.00368695310135402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00979223514706397,0.000779343481279348,0,0,0,-0.0060687730910566,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172739308958553,1.0842021724855e-19,0,0,0,-0.00317028900914234,0,0,0,0,0,0,0,0.00334225728837526,0,0,0,0,0,0,0,0,0,0,0,0.00252711477573888,0,0,0,0.00414449942300959,0.00270042698805012,0,0,0.00306500574197446,0,0,0,0,-0.00145308653863485,0,0
