,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X000063.SZ,X600276.SH,X600690.SH,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X601877.SH,X002236.SZ,X000581.SZ,X000550.SZ,X000050.SZ,X000559.SZ,X600118.SH,X000623.SZ,X600271.SH,X000568.SZ,X002475.SZ,X600066.SH,X300124.SZ,X002456.SZ,X002294.SZ,X002129.SZ,X600839.SH,X002007.SZ,X600177.SH,X600867.SH,X000800.SZ,X000869.SZ,X000400.SZ,X300003.SZ,X600435.SH,X000977.SZ,X002038.SZ,X002292.SZ,X002465.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.102591186695519,0.0534388570508301,0,0,0,0.4658219585034,0,0,0,0,-6.93889390390723e-18,0,0.0641058493718832,0,0,0,0,-0.067804973915643,0,0,0,0,0.110446301882632,0,0,1.73472347597681e-18,0,0,0,0,0.146968601874159,0,0,0,0,0,0,0,0,0,-0.0184930762604195,0.0318875579397677,0,0,0,-0.118917168600901,0,0
X600519.SH,0,0,0.111330708701319,0,0,0.140084703004281,0,0.200402745016146,0,0,0,0,0,0,0,0,0.228338780587676,0,0,0,0,-0.0341941625746647,0,0.0531282888005291,0,0,0,0,0.0451397471608298,0,0,0,0,0,0,0,-0.13779575732754,-0.0163144671851342,0,0.0474164011306196,0,0,0,0,0,0,0,0,0,0,0,0.0151602044216472,-0.0459269559054038,-0.145810042111787,0,0,-0.0747393676274295,0,0
X000725.SZ,0,0.0766041333707447,0,0,0,0,0,0,0,0,0,0.0338473126697381,0,0,0,0,0,0,0,0.355581596708412,0,0.163252895771395,0,0,-0.0327017747626579,0,0,0,0,0,0,0,0,0,0,0,0,0.0619036430906525,0,0.00762290933153867,0,0,0,-0.15481072800713,0,0,0,0,0,0,0,0.0148466139670581,-0.028069485360969,0,0,0,0,0,0
X000651.SZ,0.0109674036268998,0,0.140975031651734,0,0,0,0,-0.103839021006186,0,0,0.183208513368488,0,0,0.090808689796949,0,0,0,0,0,0,0.209581333270456,0,0,0.0514395707989149,-0.0630487731129875,0,0,0,0,0,0,0,0,0,0,0,-0.018711606550427,0,0.0844243412453642,-0.0837152002481847,0,0,0,0,0,0.146118299153727,0.0757292841290533,0.0204181902329383,0,0,0,0.00124864416146398,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0913775243919503,0,0,0,0,0,0,0,0,0.134829167301422,0,0,0,0.0100718242616778,0.0674346566184636,0,0,0,0.217456586345427,0,0,0.0132036548027981,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.155393475088515,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.171219402811578,0,-0.00492280491231589,0.0144347598284451,0,0,0,0,0,0
X000858.SZ,0,0.019857469516697,0,0,0,0,0,0,0,0,0.03581872605221,0.0605651839001647,0,0,0,0,0,0,0,0.00586154040151598,0,0,0,0,0.0545743250934141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136335520493416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0.0814778831077549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20475201817787,0,0.0768225059248279,0,0,0.0522566917928964,0,0,0,0,0.103681216274155,0,0,0,0,0,0,0.0693073603074248,0,0,0,0.0499856650962416,0,0,0,0,0,0,-0.028324299650167,0,0,0,0.00509772856268157,0,0,-0.00383669696436287,-1.73472347597681e-18,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.377079651009456,0,0,0,-0.0102809306541603,0,0.0476824350894098,0,0,0,0,0.132851868382295,-0.0302973463052177,0,0,3.46944695195361e-18,0,0,0,-0.137674400159655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406376886872751,0,0,0,0,0.241888504549287,0,0,0,0,0,0.0426164045458946,0,0,0,0,0,0
X000063.SZ,0.159334470703063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196063849679983,0,0,0,0.0629230729591654,0,0,0,0,0,0,0.0545165650548564,0,0,0,0.0628680235696536,0,0,0.0260799747315868,0,0.0966293307877076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244111874836469,0,0,0,0,0,0,0
X600276.SH,0,0,0,-0.00806935111036537,0,0,0,0,0,0,0,0,0.056763446577256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634264813499776,0.215552687308054,0,0.0553144634654236,0,0,0,0,0,-0.0833586141098782,0,0,0,-0.053261656792337,0,0,0.0109333280254239,0,0,0,-0.14990542021321,0,0
X600690.SH,0,0.178840120656661,0,0,0,0,0,0.158482540558586,0,0,0,0,0,0.0494055065308087,0,0,0.0810530034759436,0,0.155981316102174,0.210354504593016,0,0,0,0,0,0,0.040381091286507,0,0,0,0,0,-0.0731693851320122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820679908902259,0,-0.0168658950365446,0.101431236207844,0,0,0,-0.00599851040438919,0,0
X600031.SH,0,0.0703742697624479,0,0,0,0.0243149625969778,0,0,0,0,0.00187537944957008,0,0,0,0,0.708632678733541,0.0327337596380509,0,0,0.00706898687156137,0,0,0,0,0,0,0,0.158016618485737,-3.46944695195361e-18,0,0,0,0.00426535270562965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529382671229413,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149145830491285,0,0.177837821510672,0,0,0,0,0,0,0.221447615346516,0,-0.0497517738591202,0,0,0,0,0,0,0,0,0.0683514897711276,0,0.320142028375436,0,0,0.0259615893564616,0.0170536795911911,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0997640351261666,0,0,0,0,0,0,0.116962682061454,0,0,0,0,0,0,0,0,0.000122623058780537,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291709386782969,0,0,0,0,0,0,0,-0.0107187102772305,0.0268659538703965,0,-0.144891441013248,0,0.172334942150562,0,0,0,0,0,-0.00700363605062991,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.0531689750899529,0,-0.00133536462816595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355316110668817,0.0274157426257496,0,0,0,0,0,0,0,0,0,0,0,0.148719181815301,0,0,0,0,0,0,0,0,0.220703658862715,0,0,0,0.0365649980341098,0,-0.00872189529869571,-0.0162491518375585,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.430595715338074,0.0152120100406849,0,0,0,0.0349928974031247,0,0,0,0,0,0,0,0,0,0,0,0.0432265046467573,0,0,0,0.0308251607454981,0,0,0,0,0,0,0,0,0,0,0,0,0.0134304902290238,0,0,0,0,0,0.00389163309670426,-0.0199414269999579,0,0,0,0,0,0
X600741.SH,0.0209326319442207,0,0,0,0.132815126715576,0,0.113006325185057,0,0,0,0.0218262508837013,0.183972238531901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103336418218012,0,0,0,0,0,0,0,0,0,0,0.0697584018722538,0,0,0,0,0.00678324965954031,0,0,0,0,0,0,0,-0.0028910933981001,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0076532839797286,0,0,0,0,0,0,0,0.0482291989402033,0,0,0,0,0,0,0,0.0322949509920021,0,0,0,0,0.0478761330292596,0,0,0.0420333391287881,0,0,0,0,0,0,0.0458241121860984,0,0.0881778081291115,0,0,0,0,0,0,0,0.131236110286447,0,0.0581246664502595,0.0822174440494226,0,0,0.00227622118107137,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0337615891290612,0,0,0.029355237841727,0,0,0,0,0.129755421343795,0,0,0,0.150620968974003,0,0,-0.0863149195041685,0,0.136089537537718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116815122636802,0,0,0,0,0,0,0,0,0,0.136532079225594,0,0,0,0,0,0,-0.000462794588676882,0,0,0,0,0,0
X000100.SZ,0,0,0.386715629283717,0,0,0,0,0,0,0,0.0588783547714075,0,0.0366439203002732,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0868941929676348,0,0.051858947579129,0.0174463805803731,0,0,0,0,0.078826713900929,0.100575336310105,0,0,0,0,0,0,0,0.0975052260693228,0,0,0,0,0,0,0.0497972870682423,0,0,0,0.00701342066304613,0,0,0,0,0,0,0
X601877.SH,0.147401357551057,0,0,0.167367517856813,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.128965074819373,0,0,0.0826763397161513,0,0,0,0.026816689541645,0,0,0,0,0,-1.73472347597681e-18,0.00545007832667999,0,0.146594930265283,0,0,0,0,0,0,0,0.0317910747727488,0,-0.299900142274804,0,0,0,0,0,0,0.00759473278192239,0.112991798649286,0,0,0.00224578075704881,0,0,0,0,0.0154674650653286,0,0
X002236.SZ,0,0,0,0,0.281053873754973,0,0.0731219514287509,0,0,0,0,0,0,0,0,0,0,0,0.036252553311519,-0.0384837761441824,0.0500476906381733,0,0,0,0.0868674398628599,0,0.145512639844376,0,0,0,0,0,0.0676288382509997,0.267454586618196,0,0,0,0,0,0.141085734244397,0,0,0,0,0,0,0,0,0,0,0,-0.0252694842707851,-0.0275450313412093,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0.130920534748328,0,0,0,0,0.0058897655219722,0,0,0,0,0,0,0,0.0358482815346635,0.213791421307402,0.092939045360953,0,0.00408991729773396,0,0,0,0,0,0.0189988691572313,0,-0.12282060906787,0,0,0,0,0,0,0,0,0,0,0.0642075484738393,0.0651461646084548,0,0,0,-0.017657673509462,0,0,0,0,0,0
X000550.SZ,0.241088168313234,0,0,0,-0.0114154936596217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0564607280445475,0,0,0.00565191825522108,0,0,0,0,0,0,0,0,0.0829933207631157,0,0,0.102625552749175,-3.46944695195361e-18,0,0,0.18301402655401,0,0,0,0,0,0,0.214973768871781,0,0,0,0.00231351394848669,-0.0157642810800652,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212289489576675,0,0,0,0,0.215266572594933,0,0,0,0,0,0,0,0,0,0,0,0.356856793466889,0,-0.231659480281003,-0.0116754336591362,0,0,0,0,0.411211858543214,0,0,0.130743842803957,0,0,0,0,0.0156462404870636,0,-0.022838068559047,-0.072886351663266,0,0,0,0.164222002904308,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.105332997608782,0,0,0,0,0.142610222410774,0,0,0,0.0542376558142228,0,0,0.0122580028883037,0,0,0.0533804118656753,0,0,0,0,0,0,0,0.00553584149247262,0,0.10929880183813,0,0,0,0.00836057553553956,0,0,0,0,0,0,0.296185305051418,0,0,0.00660523274409782,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.27457453886215,0,0,0,0,0,0,0,0,0.0696403769720889,0,0,0,0,0,0,0.169528275746752,0,0,0,0,0,0,0.100692606920389,0,0,0,0,0,0,0,0,0.115184127986259,0.0125065544793885,0,0.145329130827743,0,0,0,0.0247948268336479,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,-0.169149224084655,0,0,0.191626091226098,0,0,0,0,0,0,0,0,0,0,0.354547738723388,0,0,0,0,0,0,0,0,0,0,0,0.264056540787176,-2.16840434497101e-19,0,0,0.11601685774452,-0.127530140878324,0.126479216423113,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0277952918821999,-0.0371531094482438,0,0,0,0,0,0
X600271.SH,0.146561713041605,0,0,0,0,0,0,0,0,0,0,0.0147146939125961,0.116678438008985,0,0,0,0.166439079425735,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.138908806159001,0,0.0103422022524477,0,0.0282023872144919,0,0,0,0,0,0,0.00700371236843151,0.0631841878152647,0.0991859041493311,0,8.67361737988404e-19,0,0.103326517419713,0,0.0112543216019687,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.0744163178033612,-0.042167436759877,0.224842926250454,0,0,0.145309301663417,0,0,0,0,0,0,0,0.0329946402971007,0,0,0.103876621915714,0,0,0,0,0.0562937930292196,0,0,0,0,0,0.0536112441228696,0,0,-0.0352599675752902,-0.0186657575395594,0,0.00204687567230016,0,0,0,0,-0.122060123905158,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.117214856712562,0,0.204506418784147,0,0,0,0,0,0,0,0,0,0.0152911689785557,0.0776445983659646,0,0.0677301765526279,0,0,0,0,0,0,0,0,0.0395387781223267,0,0,0.0299054585676368,0,0,0,0.011280334103166,0,0.0188018703912496,0,0.0414280042740988,0,0,0,0.0034741203568718,0.0374653229286383,0,0,0,0,0,0
