,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X600741.SH,X002475.SZ,X600703.SH,X000568.SZ,X300003.SZ,X600271.SH,X601877.SH,X300124.SZ,X600487.SH,X002008.SZ,X002236.SZ,X600809.SH,X000596.SZ,X000661.SZ,X000100.SZ,X002456.SZ,X600867.SH,X002179.SZ,X600498.SH,X000625.SZ,X300142.SZ,X002007.SZ,X600066.SH,X000977.SZ,X000157.SZ,X300136.SZ,X600566.SH,X002294.SZ,X002241.SZ,X600522.SH,X600089.SH,X600177.SH,X002180.SZ,X300146.SZ,X600372.SH,X000869.SZ,X002506.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601877.SH,0,0,0,0,0,0,0,0,0.0160428003791934,0,0,0,0,0,0,0,0,0,0,0,0,0.192792575744354,0,0,0,0,0.200486970626562,0.101277688676092,0,0,0,0,0,-0.0721065736713543,0,0,0,0.177329265887095,0,0,0,0,0,0,0,0,0.0856086054496478,0,0,0,0,-0.00996527925176449,-0.0581092400248885,0,0,0,0,0,0
X300124.SZ,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.14647513410119,0,0.0916436814067826,0,0.211705141058836,0,0,0,-0.0126492934744151,0,-0.0207311380736496,0.0635019057082485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605845520304361,0,0,0,-0.101642203414599,-0.0441694771595407,0.0240330276656922,0,0,0,0,0.0053823833319997,0,0,0,0,0,0,0
X600487.SH,0,0,0.0832765910793646,0,0,0,-0.0113827148992506,0,0,0.0959361537169551,0,0,0,0,0,0,0,0,0,0,0,0,0.0769247334704477,0,0,0.0531502751067867,0,0.0317775711264404,0,0,0.23661494203626,0,0,0,0,0,0,0,0,0,0,0.675872786795172,0,0,0.0341699776768822,0.0776005609317386,0,0,0.0708044037394036,0,0,-0.0064852608572957,-0.0162274165175286,0,0,0,0,0,0
X002008.SZ,0,0.132754892816807,0.27932055715126,0,0,0,0,0.0307550517671255,0,0.0533578833521475,0,0,0.0463948941932199,0.043920323372468,0,0.0386174153190789,0.262666807882882,0,0,0,0,0,0,0.00581048734768569,0,0,0,0,0,0,0,0,0,0,0,0.074525619104841,0,0.0640133473883647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0.801276740152951,0,-0.15495241178765,-0.274741574836923,0,0,0,0.102404512455354,0,-0.030686122808537,0,0,0,-0.448552410023905,0,0,0,0,0.408547225448658,0,0,0,0,0,0,-0.121540780258908,0,0,0.00783259657964284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214834198577762,0,0,0,0,0,-0.0653728246689266,0.0430225827616999,0.0604784404538153,0,0,0,0,0,0
X600809.SH,0,0.13126879422591,0.0358765321983661,0,0,0,0.232938118342809,0,0,0,0,0.198623121565826,0,0,0,0,0,0,0,0,0,0,0,0,0.415692821661396,0,0,0,0,0.0203120018453061,-0.0602562802641735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707447078959887,0,0,-0.0624230248418197,0.209556605117815,0.214806306262431,0.0221215368830958,0.0327357528582406,0,0.00289532971512424,0,0,0,0
X000596.SZ,0,0,0.0920363442568209,0.252954986694198,0,0.0790017388855469,0.0559358178001836,0,0,0.00536532953894392,0,0,0,-0.0688307148738282,0,0.354556610222029,0,0,0,0,0,0,0,0.170652158787992,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813944038343157,0,0.00307133988916669,0.00722210321964039,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.364729057282104,0,0,0,0,0,0,0,0,0.379642556495458,0,0,0,0,0,0,-0.277642601908424,0,0,0,0.0488619750163457,0,0,0,0,0.362035849592317,0.0785541798361876,0,0.0484780666694138,0,0,0.364239295414103,0,0,0,0,0,0,0.122852310930616,0,0,0,0,0,-0.0243890982351133,-0.0552638470875974,0,0,0,0,0,0
X000100.SZ,0,0.019512811808331,0,0,0,0,0.0496162489236408,0.416763381572615,0,0,0,0,0,0,0,0,-0.00116102440900919,0,0,0,0,0,0.0526063957197698,0,0,0,0,0.021735440819282,0,0,0,0,0,0,0,0,0,0.0981904238461846,0,0,0,0,0,0,0,-1.73472347597681e-18,6.93889390390723e-18,0,0.0447876585928679,0,0,-0.000774009218408875,-0.00459837136306231,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.00861855978202017,0,0,0,0.472615310249978,0,0,-0.0183222839814443,-0.0618948981461978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169628947394903,0.079347572777325,0,0,0,0,0,0.158569637518027,0,0,0,0,0.464700754505203,0,0.00268739719656241,0.0289387456414469,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.774498029853826,0,0,0,0,0,0,0,0,0,0,0,0,-0.153197545146374,0,0.196651639447404,0,0,0,0,0,0.312458136808583,0,0,0,0,0,0,-0.495237291501958,0.433016858581627,0,0,0,0.343399131105022,0,0,0,0,0,0,0.0102992435377581,-0.193456532558117,0,0,0,0,0,-0.0151204057206869,0,0,0,0,0,0,0
X002179.SZ,0,0.0266353133633064,0,0,0,0,0,-0.02180857423522,0,0.0909726183857328,-0.0685729821581329,0,0,0,0,0,0,0,0,0,0,0.140185122608886,0,0,0,0.112347141096917,0,0,0,0,0,0,-0.00947016332501272,-0.130833837660983,0,0.215256371152119,0,0,0,0,0,0,0,0,0,0,0.0893262195470841,0,0,0,0,0.0174322368276451,0.0196410281019886,0,0,0,0,0,0
X600498.SH,0,0,0.157994879692187,0,0,0,0,0,0,0.178520032692659,0,0,0,0,0,0,0,0.335281251056571,0,0,0.303151556956535,0.0594047735384768,0.00462194467097646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151469578461945,0,0,0,-0.0255075445432845,0.0224065845253406,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,-0.0612644146221565,0,0,0.182076326135353,0.0614124632242999,0,0,0,0.0186336290726424,0,0,0,0,0.103493004284855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145894362083421,0,0,0,0,-0.0137698675305785,-0.0349520874987192,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.0868040842667976,0,0.0476459985631424,0,0,0,-0.240624119124773,-0.0811868577340374,0,0,0,0,0.197278411745491,0,0,0,0,0,0,0.529764032359011,0,0,0,0,0,0,0,0.0755155438856092,0,-0.0782844570004772,0,0,0,0,0,0,0,0,0,0,-0.0580037039101102,0,0,0,0,0.0310782487433265,0.033293623579858,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.12256430852804,0,0,0,0,0,0,0,0,0,0,0.0932482524568801,0,0,0,0,0,0,0,0.000892605279533025,0.389612904534653,0,0,0.078767889306033,0,0,0,0.0897071694449988,0,-0.0737704982065834,0.0504748799338999,0,0,0,0,0,0,0,0,0,-0.0549538579469361,-0.235764001339819,0,0,0.237461092688255,0,0.0012847700569292,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.006605184799993,0,0,0,0,0,0.0728525870932399,0,0,0,0,0,0,0,0,0,0,0,0,0.0885604084918042,0,0,0,0,0,0,0,0,0.361331272744261,0,0,0,0,0,0,0,0,0,0,0,0.134591923138267,0,0.0519064018245299,0.0274543505674802,0,0,0,0,0,0
X000977.SZ,0,0,0,-0.285659305530636,0,0,-0.0174803590072912,0,0,0.129193332749631,0,0,0,0.24106023518708,0,0,0,0.496299104771026,0,0,0,0,0.0353662322569498,0,0,0.108839614335207,0,0,0,0,0,0,0,0.119555131394354,0,0,0,0,0,0,0,0,0,0,0.0520715726055552,0,0,0,0.102560846690425,0,0,-0.0100441525635564,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0767908168508499,0,0,0.0658968772105302,0,0,0.0242073603120031,0,0,0,0,0,0,0,0,0.026171568299194,0,0.0187583086570824,0,0,0,0,0,0,0.105525011646844,0,0.0243634912429818,0,0,0,0,0,0,0,0,0,0,0.0326407014489923,0.038568935431235,0,0,0,0,0,0.00245774776790619,0.0110736465208965,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0356168960446975,0,0,0,0.15681660866512,0,0,0,0,0,0,0,0,0.0285944683300725,0,0,0,0,0.466285359959928,0,0,0,0,-0.0750334320609205,0,0.0280625074932755,-0.0679663451118515,0,0,0,0,0.309464430099413,0,0,0,0,0.0268155448650108,0,0,0,0,0.0703567792696779,0,0.0341155209215444,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.0827540188749062,0,0,0,0,0,0,0,0,0,0,0.099963019101867,0,0,0,0,0,0.0737414310362361,0,0.151259825514377,0.0363858791021239,0,0,0.271304707966656,0,0,0,0,0,0.150306754775869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870454734557864,0,0,-0.0285391068398802,-0.0330987885571434,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0669399288545827,0,0.256205936368346,0,0,0,0,0,0,0,0.0455290309664136,0,0,0,0.0561603775140308,0,0,0,0,0.0352353242794883,0,0,0,0,0.00754329172648755,0.0825240099407041,0,0,0,0.079548181086592,0,0,0,0,0,0.144561240985191,0,0,0,0,0,0,0,0,0,0,0,0,0.00171544017160686,-0.00217865642682426,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.0211867917433357,0,0,0.0856224329502913,0,0.164461527571759,0,0,0,0,0,0.0412742551276523,0,0,0.168550107487586,0,0,0,0,0,0.0166541919209812,0.11708977085143,0,0,0,0,0,0.0191558265725058,0,0,0,0,0,0,0,0,0,0,0,0.059572554064898,0.178923316007846,0,0.00414184407138382,0,0,0,0.0112503952753606,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.0322341217595128,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.157181786417544,0,0.0169230366142963,0,0,0,0,0,0,0,0,0,0,0,0.00514062064734516,0,0,0,0,0,0,0,0,0,0,0,0.248711701547317,0,0,0,0,0.00995634126743579,0.00587660999027316,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.138417934883915,0,0,0,0,0,0,0,0,0,0.0617601559939909,0,0,0,0,0.0483069759259353,0,0,0,0.0245823732632805,0,0,0,0,0,0,0.0401393423620029,0,0,0,0,0.0896475773361513,0,0,0,0,0,0,0,0.0378275306016028,0,0.0420390249424938,0,0,-0.0167998115224162,-0.0242446992458654,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138331599514592,0,0,0,0,0,0,0.0246331684797058,0.0156217722683836,0,0,0.0999022475069601,0,0,0,0,0.0397058392484797,0,0,0,0,0,0.0994681443526039,0,0,0.0946761968246366,0,0,0,0,0,0.0807792125444908,0,0,0,0,0.012405688043217,-0.00299194871595712,0,0,0,0,0,0
X002180.SZ,0,0,0.0778845174403387,0,0,0,0,0,0,0.0725911977201956,0,-0.178921870657843,0,0,0,0.248179970277968,0.0712315926629707,0,0,0,0.0764934470941802,0,0,0,0,0,0,0,0.090333475573105,0,0.00952833770423744,0,0,0.319238240634827,0,0.262279640787936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115364397001543,0,0,0,0,0,0,0
X300146.SZ,0,-0.129075396781024,0,0,0,0.636633827844803,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.0203120347845224,0,0,0,0,0,0,0,0,0,0,0.170191543221929,0,-0.122122169166821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205856634029868,0,0.0734848474408714,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.0670071759770873,0,0,0,0.179802128982329,0,0,0,0,0,0.137112604542616,0.364485017590646,0,0,0,0,0.0847337545689268,0,0.0209203162931124,0,0,0,0.290435695069628,0,0,0,0,0,0.102670722989145,0,0,0,0,0,0.223948985344391,0,0,-0.228538980440647,-0.158606113397439,0,0,0,0,-0.158818344769226,0.0160763493872574,0.00070519892406385,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0.294301657957065,0.0571130162833521,0,0,0.218583192662552,0,0,0,0.0663898829274129,-0.00245813856570177,0,-0.0670051863100792,0,0.163498929096644,0,0.174742637555895,0.0344847162316435,0,0,-0.028540286960911,0,0,0,0,0.088944414370912,4.96381449003082e-05,0,0,0,-0.0399439510828848,0,0,0,0,0,0,0,0,0.132014494609371,0,0,0,0,-0.00578170683525075,-0.0095897377210352,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.228535047984761,0,0,0,0,0,-0.110099229371495,-0.0715166393875494,0,0,-1.73472347597681e-18,0,0,0.0840829555024741,0,0,0,0,0,0.400867308153781,0,-0.116513618594867,0,0.130289487337616,0,0,0.0402622487097069,0,0,0,0,0,0,0,0,0,0,0.0459786023906546,0,0,0,0,0,0,0.00875657781593335,-0.0333789082709421,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.0485034040123077,0,0.0139175894803329,0,0.08893293517227,0,0,0,0,0,0,0,0,0.131142204863196,0,0,0,0,0.0652968450343356,0,0,0,0,0,0.0383692265357333,0,0,0,0,0,0,0,0,0,0,0.111197043130305,0,0.164423047869477,0,0,0,0,0,0.00879149782666834,0,0,0,0,0,0
Change_TY3M,0,0,0.0921183912872353,0,0,0.136012352690733,0,0,0,0,0,0,0,0,0,0,0,0.210637063617048,0,0,0,0,0,0,-0.0459851402592791,0,0,-0.145535319170735,0,0,0,0,0,0,0,-0.310701567535414,0,0.12380356177241,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036887053667793,-0.133544556197573,0,0,0,0,0,0
Slope,0,0,0.509317804475727,1.02689138414038,0,0.133247945944868,0,0,0,0.172619029306199,0,0,0.147329777005204,0,-0.800037560616708,0,-1.02049548433903,0,0,0,0,0,0,0,0,-1.45087574422464,0,0,0,0,0,0,0,0,2.18990236236662,-1.62273497019589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.873699000092811,0,0,0,9.29157168403152,0,0
TED,0,0,0,0,0,0,0,0,0,-0.313284104589923,0,0,0,0.586078058619419,0,0,0,0,0,0,0,0.0667201949818267,0,0,0.302035466486649,-1.32745191080897,0,0,0,0,0.291531991052716,0,0,0.07343677373274,0,0,0,0,0,0,-0.809599470065458,0,0,0,0,0,0,0,0,0,0,-0.417777206536762,0,0,0,0,0,0,0
RealEstate_excess,-0.0525451826143923,0,0,0,0,0,0,-0.0631715781114839,0,0,-0.0831708412141027,0,0,-0.0392510861741997,0,0,0,0,0,0,0,0,0.0740955336731624,0,0,0.044454909483816,0,-0.0644800181531233,0,0,3.46944695195361e-18,0,0,0.0258839793154012,0,0,0,0,0,0,0,0,0,0,-0.0353075070744176,-0.0321407479805453,-0.0182250559441152,0,0,0,0,0,-0.00297974540856121,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634185168242088,0,0,0,0.164955406190013,0,0,0,-0.00276333655563482,0,0,0,0,0,0,0,0,0,-0.0670697998365509,0,0,0,-0.0636172307237336,0,0,0,0,0,0.0359021502546728,0,0,0.0318277124075599,-0.000240059441735807,0.00294410056739589,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.000413817279935986,0,0,0,-0.000194026319038022,0,0,0,0,0,0.00532978331939016,0,0,0,0,-0.000754209675802639,0,0,0,-0.00179695487782091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000214439518173099,0,0,0,0,0.00182257825602551,0.00147639499939274,-0.000827770145097193,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.018618633083196,0,0,-0.00205511063790695,0,0,0,0.0108053565954713,0,0,0,0,0,-0.0101062111804931,0,0,0,0,0,0,0,0,0,0,0,0.0562551442180169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494173908867322,-0.0162757897430803,0,0.00558660392359036,0,0,0.0228596869469499,-0.01444859410445,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00179082799896977,-0.0165623162700843,0,0,0,0,0,0.0145298309396092,0,0,0,0,0,0.00525821265676578,0,0.0137554389425659,-4.33680868994202e-19,0,0,0,0,0,0,0,0.00783781340425316,0,0,0,0,0,0,0,0,0,0,0,-0.00807153478838817,0,0,0,0,0.00493078841590952,-0.00235228900831216,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.0115430813306118,-0.0112365313396041,0,0,0,0,0,0,0,0,-0.00605421991319197,0,0,0,0,0.00540660334133977,0.00664602212184794,0,0,0,0,0,0,0.000407539012753137,-0.0115752279184759,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635389995981767,0,0.00293395365225628,-0.00725075094398191,0,0,0,0,0,0
