,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X000100.SZ,X600031.SH,X600271.SH,X002475.SZ,X600118.SH,X002456.SZ,X002292.SZ,X600177.SH,X000157.SZ,X000338.SZ,X002085.SZ,X002180.SZ,X002007.SZ,X000559.SZ,X600372.SH,X300003.SZ,X600867.SH,X002506.SZ,X002426.SZ,X601877.SH,X300124.SZ,X600498.SH,X002508.SZ,X002074.SZ,X002294.SZ,X600089.SH,X600522.SH,X000050.SZ,X600418.SH,X000977.SZ,X000981.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0907433866532495,0.129461096485342,-0.0395705072605486,0,0,0.18646287874795,0,0,0.161800322304113,0,0,0,0,0.0487993549918346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107060829946768,0,0,0,0,0,-0.0349960032301387,0,0,0,0,0.074197118974131,0,0,0,0,0,0.0544625504645603,0,0,0,0.118501052255843,0,0,0,0,0,0,0
X600104.SH,0,0,0.0734549234272444,0,0,0,0,0,0.350286909861389,0.00836230075619198,0,0.210473366876951,0,0,0.0385855453514485,0,0,0,0,0,0,0,-0.133183599883578,0,0.115370132716811,0,0,0,0.0463059849633011,0,0,0,0,0,0,0,0,0,0.0151345849004645,0,0,0,0,0,0,0,0,0.00330603491246171,0,0,0,-0.0861255541712463,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323894854362099,0,0,0,0.252427742164466,0,0,0,0,0.0648892744323646,0,0,0,0,0,0,0.0704444593410298,0,0.103664953284365,0,0,0.0681484034090823,0,0,0,0,0,0.127849012575061,0,0,-1.73472347597681e-18,-0.0501936233052356,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,-0.00520411053284069,0,0,0,0,0,0,0,0,0,0,0,-0.132546820803817,0,0,0,0,0,0,0,0,0,0.0224610069215345,0,0,0,0,0,0,0.110398489669344,-0.0473018319757133,0,0,0.0491560722385632,0,0,0.0981374640316999,0,-0.0253605241580296,-0.0158088798315939,0,0,0,-0.104477279790224,0.129496478143059,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.129248361769031,0,0,0,0,-0.0401054877235606,0.0289037501047467,0.645983405349693,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.050602899322453,0,0,0,0,0,0,0,0,0,0.0692874978792644,0,0,0,0,0,0.12020689541388,0,0,0.00494017963814438,0,-0.00364206628859178,0,0,0,0,0,0,0
X600276.SH,0.133803773810546,0,0.11075194689254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533199760215984,0,0,-0.0673090168320019,0,0,0,0,0.160498854606138,0,0,0,0,0,0,0,-0.131395453140076,0.0402199826613147,0,0.00384506078024716,0.0280761900759353,0,-0.0672844471040913,-0.0336060977441183,0,0,0,0,0,0
X002304.SZ,0.0533018280044065,0,0,-0.000433549010019772,0,0,0,0,0,0,0,0,0,0,0,0,0.29884600529379,0,0,0,0,0,0,0,0,0,0,0.0178231771900936,0.058057636107223,0,0,0.160597464695587,0,0,0,0,0,0,-0.0802475842892977,0.0535433365180967,0,0,0,0.105384727686755,0,0,0,0.013237200415966,0,0,0.0238299747572745,0.065659657472351,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.166631050684156,0,0,0,0.0523855506688049,0,0.145115861785893,0,0,0,0,0,0,0,0.0282951189280869,0,0,-0.0169529853900836,0,0.0846106352727058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00928100000176278,0,0,-0.0838659068119516,0,0,0,0,0,0,0
X000625.SZ,0,0.090418289579213,0,0,0,0,0,0,0,0,0,0.103520925546591,0,0.0015004381115957,0,0.100831913748799,0,0,0,0,0,0,-0.0253672839159436,0,0,0,0,0,0,0,0,0.0743206199932612,0,0,0,0.064637470560357,-0.00421559197344686,0,0,0.0510839592866166,0,0,0,0.0519867879256751,0,0,0,0,0.00768148435845416,0,0,0,0,0,0,0,0,0
X600690.SH,0,0.128127483853363,0.113662469606691,0,0.0818065104438707,0,0,0,0.13584564377077,0,0,0,0,0.178509695223306,0.0879668030839673,0,0,0,0,0,0,0,0,0,2.61104493684628e-05,0,0,0,0,0.158765391521379,0,0,0,0,0,0,0.00303680084588136,0,0.0262636012388315,0,0,0,0.078144409593829,0.00113225002474726,0,0,0,0,0,0,0,0.0245011636190798,0,0,0,0,0,0
