,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X600031.SH,X000338.SZ,X600066.SH,X002456.SZ,X000100.SZ,X601877.SH,X002508.SZ,X300124.SZ,X300136.SZ,X600089.SH,X300003.SZ,X600177.SH,X002294.SZ,X600271.SH,X600522.SH,X002085.SZ,X000157.SZ,X002008.SZ,X002007.SZ,X600118.SH,X600487.SH,X000981.SZ,X600867.SH,X600566.SH,X600809.SH,X600699.SH,X600372.SH,X000559.SZ,X002074.SZ,X000623.SZ,X300115.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0.125768996470016,0,0,0,0.0685118116506061,0,0.0464796951830043,0,0,0,0,0,0,0,0,0,0,0,0.0543592642701976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793078067176839,0,0,0.195970145482165,0,0,0,0,0,0,0,0,0,0,0,0,0.0242387872063347,0.00054776374224457,0,0,0,0,0,0
X600741.SH,0,0.576641489238656,0,0,0,0,0,0.0433665524039562,0.0827303193325283,0.0612993609436773,0,0,0,0,0.105569996789196,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.0572982809560604,0,0,0,0,0,0,0,0,0,0,0,0.0395484147378192,0,0,0,0,0,0,0,0,0,0,-0.067845340342749,0,0,0.0163202955105173,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0144173166007073,0.779477494126837,0,0,0,0,-0.0290633079476678,0,0,0,0,0,0.0486640023072653,0,0,0,0,0,0,0,0.0430985300020533,0,0,-0.0176048967204135,0,0,0,0,0.0268586037709763,0,0,0,0,0,0,0,0,0,0.0547213050706297,0,0,0,0,0,0,0.0264756129396287,0,0.0135960776915659,-0.00520929326502457,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0889939934567901,0,0,0,0,0,0,0,0.217918965706281,0,0,0,0,0,0,0,0.375662104751772,-0.247429883846147,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00323816097468999,0,0,0,0,0,0,-0.0136550175569525,0,0,0,0.230141987795238,0,0,0,0,0,0.0300146436579791,0,0,0,0,0,0
X002236.SZ,0,0,0.388655955714595,-3.46944695195361e-18,0,0,-0.16968587317114,0,0,0,0,0,0,0,0,0.13291196067058,0,0,0,0.00182998206840014,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638176552090638,0,0.165956549843136,0,0,0,0,0,0,0,0,0,0,0,0,0.454489642966924,0,0,-0.0060052247366933,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0111932081838281,0,0,0,0,0,0,0,0,0,0,0,0.0248033136915295,0,0.0850862852253948,0,0,0,0,0,0,0,0,0.196017968480675,0,0.0275482418657079,0,0,0.151978521579888,0.0112318162667516,0,0,0.414620887182748,0,0,0,0,0,0.028057702370115,0,0,0,0.0750537848629239,0,0,0,0,0,0.000992682755404777,0.0265488908168262,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175247521266025,0,0,0,0,0.348834512929084,0,0,0,0,0,-0.319411814108548,0,0,0.150839141295562,0.126277761558214,-0.260335287111936,0.0614691676034985,0,0.217719159116867,0,0,0,0,0.0581418441362019,0,0,0,0,0.0878825806155635,0,0.213195197722508,0.317962325984014,0,0,0,0.0384757327470484,0,0,0,0,0,0
X600031.SH,0,0,0,0.0830717327305613,0,0,0,0,0,0,0.324091684454525,0,0,0.0820702578492969,0,0,0,0,0,0,0,-0.0393966268404568,0.0489811011939676,0,0,0,0,0.107542722846919,0,0,0.151617719721733,0,0,0.20286628760301,0,0,0,0,0,0,0,0,0.279275130880065,0,0,0,0,0,0.00127314156027609,0,0.00183979303898714,-0.0233433940531627,-0.0298841241981982,0,0,0,0,0
X000338.SZ,0,-0.0738531960547296,0,-0.0824422467885314,0,0,0.204453449014523,0,0,0,0,0,0,0,0,0,0,0.249552938588513,0,0,0,0,0.105592124860733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267856046903895,0,0,0,0,0,0,0.0542387442867474,0.237988338144486,0,0,0,0,0.013004953218635,-0.00836751218413213,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,-0.0340244621187764,0.153085066406997,0,0,0,0,-0.432913751549785,0,0,0,0,0,0,0,0.0574773099301147,0,0,-0.0171051202245288,0,0,0,0,0,-0.162615205069484,0,0,0,0,0,0,-0.194619968332485,0,0,0,0,0,0.243869861058742,0,0,0,0,0.0177251235067613,-0.00314959793641598,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0.121108282577676,0,0,0.138841314896768,0,0,0,0.112660498708279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33700443472297,0,0,0.113634742623843,0,0,0,0,0,0,0,0,0.0675536441981297,0,0,0,0,0.0220265163733343,0,0,0,0,0,0
X000100.SZ,0,0,0,0.00644101904836756,0,0,0,0,0,0.0932088573713995,0,0,-0.0413186830964999,0,0,0,0,0.0905440541896783,0,0,0,0,0,0,0,0.142646443892026,0,0,0,0,0,0.117579156389491,0,0,0.0263854403172295,0,0,0,0,0,0.0402380587536267,0,0,0,0,0,0,0,0.143304836237937,0,0,-0.0171905472118267,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934331177728584,0,0,0.331754625920785,0,0,0,0,0,0,0,0.099980864737977,0,0,0,0.0208121880267302,0,0,0,0,0,0,0.152858155703406,0,0,0.112842458220229,0,0,0,0,0.124203612217816,0,0,0.0133364789836307,0,-0.00857838924984048,0.0211959702856924,0,0,0,0,0,0
X002508.SZ,0,0,0.0949332699870418,0.409405185750683,0,0,-0.158663923172639,0,0,0,0,0,0.113103125362199,0,0.206309334755723,0.0815934158817989,0.0201556470522881,0,0,0.0728397447600293,0,0,0,0,0,0,0,0,0,0,0,0.0590633167326172,0,0,0.258850869341879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351531096978141,0.0104186460602281,0,0,0,0,0,0
X300124.SZ,0,0,0,0.393538226594427,0,0,0,0,0,0,0,0,0,0.0939227546192103,-0.0942408526019346,0,0,0,0.115373812185541,0,0,0,0,-0.198487372827367,0,0.0535331976107797,0.132056222652416,0.0371115747801967,0,0,0.0897376465222579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351934695365068,0.0188268756866122,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.0764939999457136,0,0,0,-0.0190278278311254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221181635182924,0,0,0.445866773146958,0,0,0.124492725934905,0,0,0.116737190882527,0,0,-0.0751007814083865,0,0.047545531482588,0,0.02812999726403,0,0,0,-0.015125449646712,0,0,0,0,0,0
X600089.SH,0.471490138194914,0,0,0,0,0,0,0,0,0,0.414024052161904,-0.156532692737879,0,0,0,-0.177523662199319,0,0,0,-0.0235621468827524,0,0,0.0366247131199682,0,0,0,0,-0.146712670575645,0,0,0.243798041718158,0,0,0,0,0,0,0.26005371376742,0,0,0,0,0,0.254042077125009,0,0,0,0,0,0,-0.0223520347603055,-0.0103456267850331,0.0700520082307764,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0811875244886359,0,0,0,0.122044318108959,0,0,0.265251838267948,0,0,-0.0224431801544633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191676744920206,0,0.0159606338392246,0,0.144770507475271,0,0,0,0,0,-0.172416302382964,0.00369450755586496,0.0237183910896012,0,0,0,0,0,0
X600177.SH,-0.0228224745155857,0,-0.0446526620098819,0,-0.0490843092926334,0,0.0794797249424673,-0.0372797967026086,0,0,0,0,-0.00256460540091008,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386918317050791,0,0,0,0,0.0453249096487393,0,0,0,0,0,0.113789408834173,0,0,0,-0.0382317181325833,0,0,0,0,0,0,0,0,0.0282216715849023,-0.00195117647739456,0,0,0,0,0,0
X002294.SZ,0,0.0370637816541546,0,0,0,0.259181442189416,0,0,0,0.107419846476355,0,0,0,0,0,0,0,0,-0.0520811021676387,0,0,0,0,0,0.0113038008441111,0,0,0,0,0,0,0,0.0190029402737238,0,-0.0893625868239914,0,0,0.0251534060788627,0,0,0.158307942850243,0,0,-0.0455015772155488,0,-0.0244718667103468,0,0,0,0,0,0.00194137454044553,0,0,0,0,0,0
X600271.SH,0,0,0.0507561660175891,0,0,0,0.260482075405597,0,0,0,0,-0.0518435252187617,0,0,0,0,0,0,0,0,0,0,0.015089751695049,0,0.12240650841755,0,0.296878340842938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114105991270976,-0.0288306351843209,0,0.133872878312617,0.0491830416341663,0,0,-0.125726242782366,0,0,-0.0221124872750417,0.00980088565880223,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.0773412014011911,0,-0.0459875772421074,0,0,0,0,0,0,-0.0291439512443509,0,0,0,-0.12380663487945,0,0,0,0,0.332376740582022,0,0,0,0,0,0,0,0,0,0,-0.0716238085508536,0,0,0,0,0.127309334626785,0,0,0.584116176810976,0,0,-1.73472347597681e-18,0,0,0,0,-0.015780650142183,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0.0567815753686585,0,0,0.182569658105933,0,0,0,-0.192774170010243,0,0,0,0,0.14872815639133,0,0,0,0,0,0,0,0,-0.387393101211694,0,-0.156634372077473,0,0,0,0,-0.257899736819804,0,0,0,0,0,0,0,0,0.128983479026326,0.0192153841478028,0,-0.0410919834991887,0.18005619999186,-0.491515927139638,0,0,0,0,-0.0089675895335834,0.0460132679738573,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.0129511878874446,0,0,0.0259786604127176,0,0,0,0,0,0,0,0,0,0,0.3909903383213,0,0,0,0.0207073767037787,0,-0.0298037697292295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00995300272104077,0.0974214551463667,0.0325275866600644,0,0.1513371879668,0,0.0683682454118584,0,0,-0.00189274029677339,-0.00960453758628563,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.225784242616786,0,0,0,0.0686024425593636,0.25413046262984,0.131294799671052,-0.0438978116950207,0,0,0,0,0,0,0,0.0887670149759567,0,0,0,-0.199575780960271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337294306825709,0,0.136592175450958,0,0,0,-0.0208672481996364,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.0224475166475262,0,0,0,0.260426369403394,0,0,0,0,0,0.152893611987944,0,-0.0355958160336797,-0.0108324029194155,0,0,-0.0193805628688764,0,0,0,0,0,-0.0410498683585292,0,3.46944695195361e-18,0,0,0,0,0,-0.0660428073271018,0.100652046504729,0,0.00795952500618004,0,0,0,0,0,0,-0.0207581011973871,0.0135388093612586,0,0,0,0,0,0
X600118.SH,0,0,0.0330167029596933,-0.0384922035800666,0,0,0,0,0,0,0,0,0,0,0.0739008552522477,0,0.0644313403537605,0,0,0,0,0,0.0704061432732461,0,0,0,0,0,0,0,0.111283730324167,0,0,0,0,0,0,0,0,0,0,-0.0246787418459272,0,0.428699918895721,0,0,0,0,0,0,-0.0136595466630948,0.0147203180709238,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.0172242884065228,-0.0161555800280047,0,0,0,0,0,0,0,0,0.220783453715853,0,0.0287082161225406,0,0,0,0,0.140322240117733,0.203005539165432,0,0,0,0,0,0,-0.0699759572667756,0,0,0,0,0,0,0,0,0.209892017019416,0,0,-0.0854715305359324,0,0.624490205335311,0,0,-0.0166161289908034,-0.00175777869194758,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.0456585550466034,0,0,0,0,-0.0224491135984798,0,0.036102230134666,0,0,0,0,0,0,0,0,0.0600560333126783,-0.0289021767871027,0,0,0,0,0,0,0.0141090503326346,0,0,0.003361119733344,0,0,0,0,0,0,0,0,0,0,0.0327267177925666,0,0,0,0,0,0,0,0,0.0418356616282359,-0.00249879879089805,0,0,0,0,0,0
X600867.SH,0,0,-0.0198449649156936,0,0,0,0.045180338877707,0,-0.173897308680322,0,0,0,0,0,0,0,-0.0858088860605445,0,0,0,0,0.0438778437203879,0,0,0.129268912096016,0,0,0.0920434227097244,0,0,0,0,0,0,0,0,0,0,0,0,0.27782764006303,0,0,0,0,0,0,0,0.479492883737679,0,0.0168206197993784,0,0,0,0,-0.0759529140663191,0,0
X600566.SH,0,0,0,0.153436989448393,0,0,0,0,0.127047010013722,0.167703629407199,0,0,0,0,0,0,-0.106042471495888,0,0,-0.162612905030402,0,0.0346659441705097,0,0,0,0.00842600672387728,0,0,0,0.0357888565321647,0,0,0,0,0,0,0,0.0409602895106433,0,0.145559812194386,0,-0.0192272239978475,0,0,0.132510635142953,0.101457919713413,0,0,0,0,-0.0120026054387875,0,0,0,0,0,0,0
X600809.SH,0,0,-0.0670239678493099,0,0.263094723643853,0,0,0,0,0,0,0,0.238599478752301,0,0,-0.0430592939193185,0,0.00453538028071013,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.061499676773685,0.130492696252191,0,0,0,0,0.0922703154390984,0,0.00293084221452068,0.00279294645052357,0,0,0,0,0,0
X600699.SH,0,0,0,-0.041664799578129,0,0,0,-0.167031656405298,0.0578819966202765,0,0,-0.046625029946416,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566826201960969,0,0.0259083883844433,-0.0426994790506995,0,0,0,0.229896098539057,0,0.131325103350465,0,0,0,0,0,0,0,-0.0390310343240709,0,0.371585448143841,0.0620777511488171,0,0,0,0.00470280985746369,0,-0.00853275489160288,-0.00223900809326377,0,0,0,0,0,0
X600372.SH,0,0,-0.238783550717575,0,0,0,0.0168946461856109,-0.0696119773526949,0.0963773187108591,0,0,0.101929086665588,0,0,0,0,0,0,0,0,0,0,0,0,0.159752667836703,0,0.169345369320334,0,0,0,0,0,0,0,0,0,0.648423587073629,0,0,0,0,0,0.0847979073886695,0,0,0,0,0,0.0848006851248116,0,-0.0401048744872279,0.036729502243925,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.343902017288585,0,0,0,0,0,0,0,0,-0.00220812244702676,0,0,0,0.069310888859981,0,0,0,0,0,0,-0.029065871377656,0,0,0,0,0,0,0,0,0.52972242619423,0.450971544801268,0,0,0.093154734871807,0,0,0,0,0,0,0,0,0,0,0,0.0494486302243447,0,0.00674395561615706,-0.0180141297463273,0.152413189814273,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.0881069899775577,0,0,0,0,0,0,0.0287932082642137,0,0.205904959003386,0.0695132836555337,0.121179582139001,0,0,-0.328446162097904,0,-0.145130727766374,0,0.149143731017663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538022130634872,-0.0173696419768799,0,0,0,0,0,0
X000623.SZ,0,0,-0.046292468250022,0,0,0,0,0.0316507682723627,0,0,0,0,0,0,0,0,0,0,0,0,0.117278301980078,0,0,0,0,0,0,0,0,0,0,0,0,0.0307827766539387,0.0304347994870203,0,0,0.0640433793039045,0,0,0,0.0325746531243885,0,-3.46944695195361e-18,0,0.120592538444722,0,0,0.0548965548164991,0,0,-0.0121850553444181,0,0,0,0,0,0
X300115.SZ,0,0,0,0,-0.0515223348959064,0,-0.0411274377300786,0,0.0277597140495307,0,-0.479858451153416,0,0,0,0.409847885710932,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.13551306612259,0,0,0.345255592773145,0,0,0,0.107981815695852,0,0,0,0,0,0,0,0,-0.0215672484979146,0.00337614148488743,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.107247665248415,0,0,0,0,0,0,0,0,0.115054247935948,0,-0.00543963718642107,-0.0414140697045749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0908200930869462,0,0.628612974027253,0,0.0455047535570019,0,0,0.69825991429677,0,0,0,0,0.29310867429394,0,0.0682765911468616,0,0,0,0,0,0
Change_TY3M,0,0,-0.0661148857415998,0,0,0,0,0,0.0266419833054115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.00288428384752691,0,0,0,-0.00954028319675891,0,0,0.027929567510692,0.0317901104204966,0,0,0,0,0,-0.0570707323541317,0,0.0359255028935179,0,0,0,0.00093385307954005,0,0,0.132141287496395,0,0.00625638591322731,-0.009116755384963,-0.100033299966229,0,0,0,0,0
Slope,0,1.04584442703928,0,0,0,0,0,0,0,0,0,0,0,0,0.304908438280854,0,0,0,0,0,0,0,0,0.492852218833255,0,0,0,0,0,0,0,0,-0.877976189174944,0,0,0,0,-0.363723914284647,0,0,0,1.11201208373569,-1.49942616417339,-0.357797874625492,0,-0.16812922120489,0,0,0,0,0,1.05075711643425,0,0,0,-7.03481081990823,0,0
TED,0,0,0,0,0,0,0,0,-0.0342987655520433,0,0,0,0,0,0,0,0,-0.181265850736174,0,0,0,0,0,0,0,0,0,0.101286764824338,0,0,-0.00218526250922735,0,0,0,0,0,0,0,0,0,0,-0.173642272682858,0,0,0,0,0,0.112991811496924,0,-0.253703682370783,0.280704767822357,0,0,0,0,2.05518738591382,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0256842001080804,0,0.0359470384634465,0,0,0,0,0,0,0,-0.112597314420513,0,-0.135136968458947,0,0,0.0560062771931759,0,0,0.0860308812520608,0,0,0,-0.0168664565410202,0,-0.0500487191810676,0,0,0,0,-0.121725259274804,0,0,0,-0.0384013923499525,-0.0255585011512448,0,0,0,0,0,0.051343481937633,0,-0.0405292951515145,0.0234560005685279,0,0,0,1.0842021724855e-19,0,0
MKreturn,0,0,0,-0.015366291017287,0,0,0.0580246358724717,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360218279170703,0,0,0,0,-4.33680868994202e-19,-0.0143368616917995,0,0,0,0,0,0,0,-0.0505421152519899,0,0,-0.0328915534024729,0,0,0,0,0,-0.00340067475816405,0.0215272689638341,0,0,0,0,0,-1.0842021724855e-19,-0.00346668343933322,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00286347848403625,0,0,0,0,0,0,-0.00147050622421111,0,0.00099619749381748,0,0,-0.00321786218792241,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057207550916225,0,0,0,0,0,0,0,0,0,-0.00031487600754581,-0.00240651139815863,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.081308128225303,0,0,0,0,0,0,0,0,0,0,0,0.0515015503965066,0,0,0,0,0,0.0183003825389543,0,0,0.0349245233903915,0,0,0,0,0,0,0,0,-0.0600952311760124,0,0,0,0,0,0,0,0,0.0278204909478651,-0.0965533547681276,0,0.0407760948601918,-0.0470711088289692,0,0,0.00898824617364798,0,-0.0722395319294997,0.0849034228621497,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.000331403943786487,0,0,-0.00801808211247216,0.011814040795116,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00123626083533514,0,-0.00872682325881369,0,0,0,0,0,0,0,0.00387921736494542,0,0,0,0,0,0,0,-0.0020183337946369,0,-0.017198236839813,0.0218596887470562,0,0,0,0.100067591054547,0,0
CarbonVol_Hubei,0,0,1.73472347597681e-18,0,0,0,0,0,-0.00662974613439583,0,0,0,0,0,-0.0362632942821105,0,0,0,-0.0157464917940754,0,0,0,0,0,0.0583539373829049,0,0,0,0,0,0,0,0.102894146728985,0,0,0,0,0,0,0,0,0,-0.0253265536346958,0,0,-0.0140030455002095,0,0,0,0,0.026629247387404,0.0109422155124107,0,0,0,0,0,0
