,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600118.SH,X600271.SH,X000559.SZ,X600031.SH,X000100.SZ,X002241.SZ,X600066.SH,X600372.SH,X002292.SZ,X002475.SZ,X002236.SZ,X600741.SH,X601877.SH,X000157.SZ,X002049.SZ,X002465.SZ,X000338.SZ,X600089.SH,X002506.SZ,X300124.SZ,X300003.SZ,X600177.SH,X600582.SH,X000568.SZ,X000547.SZ,X002074.SZ,X002294.SZ,X002129.SZ,X600839.SH,X300001.SZ,X002426.SZ,X600867.SH,X600498.SH,X000977.SZ,X002276.SZ,X002085.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108280050519094,0,0,0,0.00188085259712153,0,0,0,0.214664541257879,0,0,0,0,0.010695347411014,0,0,0,0.0276543746722187,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0352003324805432,0,0,-0.0998421958926963,0.0119911028932524,0,0,0,0,0,0
X600703.SH,0,0.163940139839031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483183268339149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286133358035695,0,0.11498245275308,0,0.0761234203576177,0,0,0,0,0,0.0177399531849104,0,0,0,0,0,0,0,0.0775764420389165,0,0,-0.0125150882979876,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00744056144454809,0.0264295162858403,0,0,0,0.193121481964062,0.139729339157882,0,0,0,0,0,-0.0272254706857881,0,0,0,0.0531795224168466,0,0,0,0,0,0.186625613926029,0,0,0,0,-1.73472347597681e-18,0,0,0,0.148444619258391,0.145683390847378,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129509628785017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119609011716716,0,0,0,0,0,0,0.0702533514774926,0.0813505228163251,0,0,-0.0919208789667802,0,0.0366003132450908,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14148239977155,0,0,0,0,0,0.12515464337319,0,0,0.0458868840252327,0.232907536001445,0,0,0,0.163524804121783,0,0,0,0,-0.0178311992011637,-0.014914540874688,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00935567949494188,0,0,0,0,0,0,0,0,0,0,0,0,0.302883338673429,0.0650711123601008,0,0,0,0,0.0246072314862583,0,0,0,0,0,0.022977718541337,0,0.0845999680565412,0.274197467756918,0,0,0,0,0.00904907110227075,0,0,0,0,-0.0144874417934358,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.130972734641849,0,0,0,0,0,0,0.107597755021526,0,0.132741460979567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161386446138617,0.134445123180525,0,0,0,0,0,0,0.103653557852599,0.0246249355593185,0,0,0,0,0,0.00650293443912348,0,0,-0.040287357980268,0,0,0,0,0,0,0
X002241.SZ,0,0,0.367641541066912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473686335819747,0,0.0276341020032469,0,0.103971343609341,0,0,0,0,0,0,0.279669873260185,0,0.169628982253109,0,0,0,0,0,0,0,0,-0.0417308681065359,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.230754656870321,0,0,0,0,0,0,0,0,0,0.0082613714400725,0,0.198984439504606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872621479252386,0.0415165012626558,0,0,0,0,0,0,0,0,0,0.117478627704436,0,0,-0.0131391412569565,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.558462626524925,0,0,0,0,0,0,0,0.181689376349399,0,0,0.0544855503854059,0,0,0.0351804430334469,0,0,0,0,0,0.182760768811865,0,0,0,0,0,0,0.0406660002768703,0,0,-0.0918917571626827,0,0,0,0,0,0,0,-0.0164315593039232,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.420787806463135,0,0,0,0,0.114726096478061,0,0,0,0,0,0,0,0,0,0,0,0.0971779561782712,0,0,0,0,0,0,0.0790635249112494,0,0,0,0,0,0,0,0,0.257204141328141,0,0,0,-0.139591113089748,0.0838541836528794,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.017522450268937,0,0,0,0,0,0,0.148541791428501,3.46944695195361e-18,0,0,0,0,0,0.18225164928655,0.182038211711337,0.226127591091966,0,0,0.0056520939825352,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0597448604837282,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0338742566203014,0.0158776356384452,0,0,0,0,0,0,0,0,0.091958813831668,0,0,0,0,0,0.193275163046829,0,0,0,0,0.129216220765391,0,0.0362960343727011,0,0,0,0,0,0,0,0,0.0915708273064741,0,0,0,0.0638592693358826,0,0,-0.0302674872773929,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.111100223040725,0,0.0291003977010383,0.310921657861417,0,0,0.0635157657016139,0,0,0,0,0.0130016420716911,0,0.0555098796496873,0.0227057215273959,0.134635712511788,0,0,0,0,0.0676902061380917,0,0,0,0,0.0446549466782168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012532270011543,0,0,0,0,0,0,0
X601877.SH,0,-0.000622110175481768,3.7251538769176e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000142825824305815,0,0,0,0,0,0,0,0,0,0.000200735179023948,0,0,0,0,0,0,0,0,0,1.86136887634172e-05,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0954579112387957,0,0,0,0.0853072620901328,0,0,0.181609086110922,0,0.0804300773703836,0,0,0,0,0,0,0,0,0.00772626211552902,0,0.00577745406059686,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.100509885970008,0,0,0,0,0,0.18522108423055,0.00720067917233126,0,0,0,-0.0224498485416372,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154579190280714,0.233641783688016,0.183262069937178,0,0.0758744702498056,0,0,0,0,0,0,0.136237937578242,0,0,0,0,0,0,0,0,0,0,0.0883046964797334,0,0,0,0,0,0,0,0,0,0.0790529233297171,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164204113869142,0,0,0.0200167796333915,0,0,0,0,0,0,0,0,0,0.00882321230109793,0,0,0,0,0,0.18334538879339,0,0,0.177206266225933,0.242150565241017,0.112932381933989,0,0,0,0,0,0,0,0,-0.0108277048248685,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0409640914332901,0,0.112595759040945,0,0,0.0901624715682401,0,0,0,0,0,0,0,0,0.0137888968536704,0,0,0.0680160640662491,0,0.216181341943701,0,0.144686886198077,0,0,0,0,0,0.0373930792156323,0,0,0,0,0,0.00755684366158548,0,0,0,0,-0.024755641909056,0.0065864234697181,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.140267744675776,0,0,0,0.047280614860951,0,0,0.205301617526985,0,0.0468193231044267,0,0.0377291731246083,0,0,0,0,0,0,0.0444133939443937,0,0.0218096871971589,0,0.0175457654371658,-3.46944695195361e-18,0,0.0822862939111879,0,0,0.0143251322085135,0,0,0.0396288960159087,0,0,0,0,0,0.0696947886362227,0.0462826888394811,0,0,0,-0.00697678864307704,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540193459679036,0.0653066030087071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148744164104373,0.288457332929049,0,0,0,0,0,0.156677618126407,0,0,0,0,0.0996163644155815,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.154717071025784,0,0,0,0,0,0.256799590888183,0,0,0,0,0,0,0,0,0,0,0,0,0.181234312674377,0,0,0,0,0,0,0,0,0,0,0,0.0130789504873989,0,0.00902853688752842,0,0,0.199495028958745,0,0.0229299769113226,0,0,0,0,0.0415456107699144,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306033631742149,0,0.154624776839232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096526177572684,0,0,0,0,0,0,0,0.166799043256213,0.0253990269733137,0,0.0252936360711292,-0.0252578790464799,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.106528604738597,0.206045177794453,0,0,0.00564759561072614,0,0,0.0455956133443532,0,0.0318465463328409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167181386522543,0,0,0,0,0,0,0,0.0218233248265198,0.080938612532667,0.043441718372595,0,0,0,0,0.0418363545305687,0,0,0,-0.0251733573696584,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106097740310612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146014881031866,0.0316939185078227,0,0,0.0683576602972557,0.255837251558185,0,0,0,0.109913427937031,0,0.151888924233888,0,0,0,-0.0249876316336024,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.0838252719799597,0,0,0,0.0760599839067643,0,0,0,0,0.0584983860664732,0,0,0,0,0,0.10976762190671,0,0,0.00945951628667556,0,0,0.0961364138087259,0.0518570829176752,0.0276883733074723,0.0681676681351486,0,0,0,0,0,0,0.00883477037211352,0,0.0231715703060771,0,0,0,0,0,0,0,0,-0.0216676882751924,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.289190767567583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076849494014456,0,0,0,0,0,0,0,0,0,0.027737281139955,0,0.0549893097031084,0,0.146423521302666,0,0,0,0,0.0751949763352211,0,0,0,-0.00474505806530917,-0.0104177380820903,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.115729299628694,0,0.342771936313513,0,0,0,0,0,0,0,0,0,0,0,0.00907879773225401,0.0709651163185223,0,0,0,0,0,0,0,0,0.0226433132210601,0,0,0.0203264637057732,0,0.130776235251114,0,0,0,0.0379703462081687,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165101471685752,0.141980629002605,0.221936518831343,0.130636619056613,0,0,0,0,0,0.0428962920831449,0,0.0833501625136101,0,0,0,0,0.0273047447484049,0.0611525507949215,0,0,-0.033756827268929,0.0133302128328365,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064864957849056,0,0.0445426118298324,0,0,0,0,0,0,0,0,0,0,0,0,0.0289911496028442,0,0,0,0.0281404543635793,0,0.138738191081927,0.0691588815538149,0,0,0.343034752984743,0,0,0,0,0.0168580712281309,0.0261501741792462,0,0,0,-0.0195800602509148,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110448616035182,0,0,0,0,0,0,0,0,0,0.00902083472212764,0,0,0,0,0,0.30230624966457,0,0,0.116530321119017,0,0,0,0,0,0,0.0816215405038786,0,0,0,-0.0352174729222317,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966125789936424,0,0,0,0,0,0,0,0,0,0.0877018014728372,0,0,0,0.191122513005731,0,0.230042559077495,0,0,0,0,0,0,0,0,0,0.0581566538257968,0.0036517902883027,0,0,-0.0144135091104914,0,0,0,0,0,0,0
X002426.SZ,0,0,-0.026615980969856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682417573402709,0,0,0,0.044953870841482,0,0,0,0,0,0,0,-0.0159374037417794,0,0,0.0291763562166232,-0.0346635590738228,0.0694471572907668,0,-0.0782761126789172,0,0,0.0350928645827114,0,0,-0.015717240404918,0,0.127177373257678,0,0.0767795114211117,-0.0214589505323092,0,0,0.0545878623832216,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691110577615227,0,0,0,0,0,0,0.140927374727341,0,0,0,0.0450178256913486,0,0,0,0,0.0235316290868147,0.0545810287852604,0,0.0655520118581409,0,0.123521217127087,0,0,0,0.121875045608931,0,0.118479042749176,0,0,-0.0133574590979768,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900638828291095,0,0,0,0,0,0.0707849232640195,0,0,0,0,0,0,0.106236044252882,0,0,0.0644210937414661,0.0515975854575172,0,0,0,0,0.097906424960334,0.00277532060072012,0,0,0.14014381608484,0,0,0,0,0.142808247882955,0,0,0,0,-0.0168136223601966,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107208743901039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414824892306547,0.136191423488398,0,0,0.156356241073176,0,0.0702515199388061,0.0900013733855521,0,0.179260819710494,0.057152408035818,0,0,0,0,0,0,0,0,0,-0.0631522141760858,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1311260573997,0,0,-0.0953697646167077,0,0,0.0403092513703611,0,0,0,0,0,0,0,0,0,0.104883771734126,0,0,0,0,0,0.337434834900951,0,0,0.125091141123405,0,0.0614539991899283,0,0,0,0,0,0,0,0,-0.00417204677582201,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125308293251311,0,0,0.0334587986357047,0,0,0.217075536134133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679521612255725,0,0,0,0,0,0,0,0.22638938093744,0,0,0,0,-0.033398763143509,-0.0419202021353735,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0.0214188723203377,0,0,0,0,0,0,0,0,0,0,0,0.00971197643526518,0,0,0,0,0.0824037707669452,0,0,0,0.0116984486520581,0.132340410980305,0.208690977641596,0,0,0,0,0.00623276381054086,0.0871217224380716,0,0,0,0,0,0,0,0,0,0,0,-0.0117499173490684,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0186606788027902,0,0,0,0,0,0,0,0,0,0.172397281784865,0,-0.00543541076954359,0,-0.0842963462506849,0.0738377360149295,0.0174685504246346,0,0,0,0,-0.0017619207919493,0,0,0,0,0.0249445369238324,0,0,0,0,-0.0333072129423134,0,0,0,0,-0.0122864080150205,0,0,0,0,-0.0125568685032394,0,0,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.271527960443633,0,0,0,0,0,0,0,0,-0.078073116484202,0,0,0.426078056231086,0,0,0,-0.356242830484078,0,0,0,0,0.174820067641463,0.267102783915766,0,0,0,-0.433936753790011,0,0,0,-0.322381399525152,0,0,0,0,0,0,0,0,0,0,0,0.629574421905999,0,0,0,0.652201452525442,0,0,0,0,0,0
TED,0.269964357010607,0.0168208974189707,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20220898027223,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0424811156956687,0,0,0,0,0.168493848528539,0,0,0,0.288593031372373,0,0,0,0,1.945821502643,0,0
RealEstate_excess,0,0,0,0,0,0,0.0853213094615973,0,0,0,0,0,0,0,0,0,0,0,0,0.172268761357417,0.136258342012376,-0.454948944901658,0,0,0,0,0,0,0,0,0.0114503457830129,0,0,0,0,0,0,0,0,-0.151224266888844,0,0,0,0,0,0,0,0.0703964890851322,0,0,-0.0298661503156638,-0.0339997603094986,0,0.45156219093329,0,0,0,0
MKreturn,0,0,0,0,0,-0.070797828993342,0,0,0,0,0.0741540961111975,0,0,0.172481263414444,0,0,0,0,0,0,-0.0859699158399556,0,0,0,0,0,0,0,0,0.0752625279883049,0,0,0.022219675041682,0,0,0,0,0,0,0,0,0.0184476124493867,0,0,0,0,0,0,0,0,-0.0646524931429712,0,0.19496651589665,0,0,0,0,0
MKvol,0,0,0,0,0,0.0054123501452161,0,0,0,0,0.00129280784484466,0,0,0.0048975573805008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109217731352029,0,0,0,0,0,-0.009644926635793,0,0,0,0,0,0,0.00985096103287721,0,0,0,0.000243875968905575,0,0,0.0115598370908647,0.00473957012483892,0,0,0,0.0113191092319713,0,0
CarbonVol_Shenzhen,0,-0.10451514517448,0,0,0,0,0,0,0,0,0,0,-0.00627915071463884,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743413183414247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562725318551164,0,0,0.0496374844140843,0.144680257434663,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.0052389370567128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199118621468462,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00717180652245734,0,0,0,0,0,0,0,0,0,0.0112241475697256,0,0,-0.000701484139870962,0,0.0246346368047834,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00825532261278854,0,0,0,0.00403622515678344,0,0,0,-0.0172161250963748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169962360664908,0,0,0.00359470725118894,0,0,0,0.000867561281232138,-0.00373466086016061,-0.00124695654123269,0,0,0.00981880777343826,0,0,0,0,0,0
