,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X000651.SZ,X600690.SH,X600809.SH,X002371.SZ,X600104.SH,X000063.SZ,X003816.SZ,X000568.SZ,X300124.SZ,X000725.SZ,X600031.SH,X000625.SZ,X000338.SZ,X002304.SZ,X000100.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X600418.SH,X002179.SZ,X002463.SZ,X000977.SZ,X600584.SH,X000157.SZ,X600089.SH,X600066.SH,X600183.SH,X600703.SH,X002028.SZ,X600372.SH,X600741.SH,X002049.SZ,X002236.SZ,X601877.SH,X600522.SH,X000921.SZ,X000066.SZ,X002156.SZ,X600460.SH,X600839.SH,X002281.SZ,X000988.SZ,X000800.SZ,X002456.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0176496428146522,0,0,0,0,0,0.022792402086045,0,0.170489564573475,0,0,0,0,0,0,0,0.25461284363327,0,0,0,0,0,0,0.0727581080466786,0,0,0,0.0265094500199923,0,0,0,0,0,0,0,0,0,-0.0310064659426885,0,0,0,0,0,0,-0.0254446732115517,0,0,0.00703267511977477,-0.00311268173267526,0,0,0,-0.00303162862751949,0,0
X000858.SZ,0,0,0,0,0,0,0,0.162920905897,0,0,0,0,0.376844486594705,0,0,0,0,0,0,0,0.0677354698656059,0,0,0,0,0,-0.062710131600957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464594977126342,0,0,0.0469349234847684,0,0,0,-0.0183202964402721,0,0,0,-0.021315733301324,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.109853733726446,0,0.0600322075296771,0,0,0,0,0,0,0,-0.0335672072551879,0,0.0153054056671031,0,0,0.31808958879093,0.00311701077364862,0,0.1098242559347,0.0428731520866753,0,0,0,0,0,0,0,0,0.17954087977696,0,0,0,0,0,-0.0475773392202491,0,0,0.0685114710054891,0.0236756784914885,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423439779565676,0,0,0.160531412512281,0,0,0,0,0,0,0,0,0,0.251112296238257,-0.0700960051594712,0,0,0,0,0,0,0.0327659990500541,0,0,0.0624962458995835,0,0,0,0,0,0,0,0,0,0.0415344245938718,0,0.0736675540091165,0,0,-0.125708119176363,0,0
X002415.SZ,0,0,0,0,0,0,0,0.00364197524067704,0.029986987044577,0,0.125992021211274,0,0.0863023653480578,0.0105260299078134,0,0,0,0,0,0,0,0.0974445157847921,0,0,0,0,0,0.0917122361803088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109313810032768,0,0,0,0,0,0,0,0,0,-0.00510535323260199,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0828483020521755,0,0,0.0352589396103505,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0844182325438762,0,0,0,0,0,0,0.273564725392307,0,0,0.155243530871199,0,0,0,0,0,0,0,0,-0.0575988275686307,0,0,0,0.121728136146058,0,-0.0220489671164956,0,0,0,0.0169386955655357,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0658365162256069,0,0.00961875099044035,0,0,0,0.0149763982846377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394063919724625,0,0.0392843170011099,0.214523392224236,0,0.0693486850541821,0,0,0,0,0,0,0.314112523689126,0,0,0,0.0164538855768587,0,0,0,0,0,0,0.0176144241298819,-0.000288667311791733,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0.0341059188512432,0,0.517726489389486,0,0,0,0,-0.000255661755491712,0,0,0.250284683452784,0,0,0,0,0,0,0,0,0.0237270239605215,0,0,0,0,0,0,0,0,0,0,-0.0305506456540075,0,0,0,0,0,0,0,0,0,0.0240210287646804,0,0,0,0,0,0.0490720220483847,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.0294739091511566,0,0,0,0.295941606421193,0,0,0,0,0,0,0,0,-0.0250391456260438,0.0567778237690917,0,0,0.217994445714451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155561667683086,0,0,0.0242675418526355,0.0242704597850113,0,-0.0610964810716734,0,0,-0.00609991275297589,0.0102764769723101,0,0,0,0.0621322454637754,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124363423416772,0,0,0,0,0,0,0,0,0.0142849545248837,0.413097232924332,0,0,0,0,0,0,0,0,0,0,0,1.32584867233835,0,0,0,0,-0.341698945752938,-0.262374253140172,0,-0.236847728920251,0.235632081794051,0,0,0,0,0,0,0.0673898630004581,-0.0226999123549697,0,0,0,-6.93889390390723e-18,0,0
