,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X000651.SZ,X600690.SH,X002304.SZ,X600031.SH,X002475.SZ,X000725.SZ,X600104.SH,X000661.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X000063.SZ,X000596.SZ,X002241.SZ,X000100.SZ,X600703.SH,X000157.SZ,X300142.SZ,X000625.SZ,X002371.SZ,X002179.SZ,X600741.SH,X002129.SZ,X002007.SZ,X002236.SZ,X601877.SH,X002049.SZ,X600584.SH,X000799.SZ,X300003.SZ,X002414.SZ,X600183.SH,X601799.SH,X000800.SZ,X600779.SH,X300146.SZ,X600089.SH,X600460.SH,X002074.SZ,X002008.SZ,X000977.SZ,X600702.SH,X600707.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0.0269104953217741,0,0,0,0,0,0,0,0,0,0,0,-0.0167446318406134,0,0.00655199062141056,0,0,0,0.0646121890518717,0.308422125813403,0.120579062347805,0.0565717047836483,0,0,0,0,0,0.130792722902682,0,0,0,0,0,0,0,0,-0.00561895195884512,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0374829192004859,0,0,0,-0.0386050456240303,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137457627411717,0,0,0,0,0,0,0,0,0.0980499180496918,0,0,0,0,0,0,0,0,0,0,-0.0496434752179527,0,0,0,-0.0809529140316541,-1.0842021724855e-19,0,-0.0104733991086068,0,0.0433381413112208,0,0,0.00999848654663415,0.0217649125332565,0,0,0.0281905304916682,-0.00725781353333194,0,0,0,0.0152932812349565,0,0
X000661.SZ,0,0,0,0,0,0,0,0.230133684290785,0,0,0,0,0,0,0,0.222554318151212,0,0,0,0,0,0.0454369449224421,0,0.214963102650852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133591807030552,-0.0943106248717695,0,0.0724489348999759,0,0,0,0,-0.118581365761593,-0.107341178878139,0,-0.0217468520319363,0,0,0,0,-0.0427182496375808,0,0
X300014.SZ,0,0,0,0,0,0.235201765969724,0,0,-0.0284626185562038,0,0.313520697208051,0,0,0,0,0,0.325705459830106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448836979232392,0,0,0,0,0.251228488552348,0,0,0,0.0833053663824213,0,0,0,0.00797250719602474,0,0
X300124.SZ,0,0,0.024261161309563,0,0,0.247674926156682,0,0,0,0.400584091984759,0,0,0,0,0.0405294136025327,0,0,0,0,0,0,0,0,0,0.00546063479576437,0,0.20643687740194,-0.343933558122144,0,0,0,0,0,0,0,0,0,0.178525828836489,0,0,0,0,0,0,0,0,0,0,0,0.0779772632439753,0,0,-0.0507316176529591,0,0,0,0.000348171174242853,0,0
X000338.SZ,0,0,0,0,0.0763879704123488,0,0,0,0,0,0,0,0,0,0.140972933581561,0,0,0,0,0,0,0.0736085258352666,0,0.146784297054688,0,0.14366656515205,0,0,0,0,-0.137798393241764,0,0,0,0,0,0,0,0,0,0,0,0.0763968082718483,0,0,0.0575757940127957,0,0,0.0126101839877936,-0.0351645124409008,0,-0.0533957741512953,0,0,0,0,0.00339430929396691,0,0
X003816.SZ,0,0,0,0,-0.0124017566045352,0,0,0,0,0,0,0,0,-0.122463661764213,0,0,0,0,0,0,0,0,0,0,-0.0102895722318177,0,0,0,0,0,0,0,0,-0.0645478099494557,0,0,0.0150244866058247,0,0,0,0,-0.0144339400869533,0,0.0797844800066802,0,0,0,0.0449932371617262,0.053011875494814,0.0246738265667107,0,-0.00789215331525633,0,0,0,0,-0.014596266846746,0,0
X000063.SZ,0,0,0,0,0,0.0681996051377796,0,0,0,0,0.106190273812721,0,0,0,0,0.0660189785811956,0,0,0,0,0.112430955743558,-0.0506767977470928,0,0,0,0,0,0,0,0,0,0,0,0,0.0225536613457804,0,0,0,0,0.16589280040122,0,0,0,0,0.153954552834271,0,0,0,0,-0.0771051143797436,0,0,0.0103980145658419,0,0,0,-0.0043142273331742,0,0
X000596.SZ,0,0,0,0,0.132434140637964,0.0370633988569265,0,0,0.161820178819103,0,0,0,0,0,0,-0.0166973997334503,0,0,0,0,0,0,0,-0.0252037096273761,0,0.130566185694422,0,0,0,0,0,0,0,0,0,0.189495570428842,0,0,0,0,0,0,-0.109843416110575,0,0,0.147811382272884,0,0,0.0787071490451198,0,0,0.0116850240510287,0,0,0,0,8.67361737988404e-19,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.275634138916102,0.141249742370527,0,0,0,0,0,0,0,0,0,0.180233391563498,0,0,0.00353825751723509,0,0,0,0,0,0,0.244406063082951,0,0,0,0,0,0,0,0,0,0,0,0,0.0793076229835736,0,0.0093827382554222,0,-0.0120445618551364,0,-0.139019698531882,0,0,0,0,0,-0.0373213812987206,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.364277819001548,0,0,0,0.0489963781475565,0,0,0,-0.0354019601051169,0,0,0.283528846028863,0,0,0.00389492740542204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931749940692223,0,0,0,0.17655031536947,0,0.241579743091061,0,0,0,0,0,0,-0.0288889908238265,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499323342899521,0,0,0,0,0.0837344285336228,0,0.0283999546533872,0,0,0.104550982369892,0,0,0,0,0.00243614578606843,0,0,0,0,0,0,0,0,0,0,0,-0.0387347855543475,0.163120879926838,0,0,0,0,0,0,-0.0153586920725615,0,0,0,0,-0.0518293304064617,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.351661186349794,0,0,0,0,0.00289629127665578,0,0.245840178785432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368146948376853,0,0,0,0,0,0,0,0,-0.0830043732671246,0,0,0.185027992355993,0,0,0.0193443879306984,0.105407884397011,0,-1.0842021724855e-19,0,0,0,0,-0.0484174657664848,0,0
X300142.SZ,0,0,0,0,0,0.114822660475017,0,0,0,0,0,-0.0301374915074922,0,0,0,0.0128182272707184,-0.0100208009410199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740407108639129,-0.222427093421405,0,0,0,0,0,0,0,0,0,0.109520719630209,0,0,0,0.150073530548828,0.169084983250903,0,0,0.185715141119517,0,0,-0.00771419964595938,0,0,0,-0.0205034579306368,0,0
X000625.SZ,0,0,0,-0.591428644683419,0,0,0,0,0,0,0,0,0,0,-0.0432925797267933,0,0,0,0.186016577775887,0,0,0.206706627826232,0,0,-0.0281459205384143,0,0,0.12128291920871,0,0,0,0,0,0,0.104409684451353,0,0.335487592531389,0.0718190939236504,-0.067309498902735,0,0,0,0,0.130660971120496,0,0,0,0,0,0,0,0,-0.0403112262263406,0,0,0,0.00955831016627715,0,0
X002371.SZ,0,0,0,0,0,0.0579630877191668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433315103152158,0,0,0,0,0,0,0,0,-0.0317844074041657,0,0.0686405478222008,0.0720656767993152,0,0,0.0565245428868421,0,-0.229464253801468,0,-0.0285204943015589,0,0,0,-0.0242856550085423,0,0
X002179.SZ,0,0.00280167435207423,0,0,0,0.178503218015236,0,0,0,0.158537415102636,0,0,0,0,0,0,0,0,0,0,0,0,0.0849448777483097,0.266132591400878,0,0.00260166193244652,0,0,0,0,0,0,0,0,0,0.0931565815231705,0,0,0,0,0,0.00884837610180769,0,0,0.0223808402054003,0,0,0,0,-0.0514742469020554,0,0,0.0419511032613034,0,0,0,-0.0306080596923981,0,0
X600741.SH,0,-4.33680868994202e-19,0,0,0,0,0.615199582185663,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548027147643899,0,0,0,-0.0634741221990756,0,0,0.121633425785058,0,0,0,0,0,0,0,0.206790089387566,-0.0313193400303319,0,0,0,0,0,0,0,-0.00578397217395518,0,0,0,0,0,0,0,-0.00539281160439129,0,0,0,-0.0144594145724477,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274363999061963,0.0152935575342019,0,0,0,0,0.00247404381381172,0.0516400935145866,0,0,0,0,0,0,0.0450291179525339,0,0,0,0,0,0.0409188266425667,0,0,0,0,0,0,0.106036730669652,0,0.469949391391959,0,0,0,0,0,0,-0.0944840046858731,0,0.0226987589887121,0,0,0,0.0145841953857291,0,0
X002007.SZ,0,0,0.0546403550633216,0,0,0,0,0,0,0,0,0,0,0,0.0569999153196257,0,0,0,-0.055871316194634,0,0,0.0296148153247407,0,0,0.132141857580269,0,0,0,0,0,0,0,0,0,0,0.0997520982175874,0.0253697189224519,0,0,0,0,0,0,0,-0.142086573350814,0,0.126393466177846,-0.1346937956891,0,0,0,-0.0142264023417869,0,0,0,0,-0.0540468568732458,0,0
X002236.SZ,0,0,0.311975254648569,0,0,0,0,0,0,-0.139467237399483,0,0,0,0,0,0,0,0,0,0,0.0338081792278617,0,0,0,0,0.0694916939421587,-0.00310195588563641,0.0826599451055896,0,0,0,0,0,0,0,0,0.171601330275772,0,0,0,0,0.181411686830737,0,-0.0745575409084728,0.0820932920256318,0,0,0.181153035610299,-0.113017567288959,0,0,0.0519426470972626,0,0,0,0,0.0463007278771891,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.193479726566766,0,0.23109547801674,0,0,0,0,0,0,0,0,0,0,0,0.0198752845150736,0,0,0,0.131131389250545,0,0,0,0.0451787690353884,0.011322225234666,0,0,0,0,0.0457330178972301,0,0,0,0,0,0,0,0,0,0,0,0,0.0253349917063191,0,0,0,0.0026691223618125,0,0
X002049.SZ,0,0,0,0,0,0.10526715079216,0,0,0,0.296825226698345,0,0,0,0,0.0962376289629049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893516973511757,0,0,0,0,0,0,0,0.284466230016778,0,0,0,0,-0.0199892044287904,0,0,0,0,0,0,0,0,0.013375771893408,0,0,0,0,0.0107302364022268,0,0
X600584.SH,0,0,0,0,0,0.00659791840470829,0,0,0,0,0,0,0,0,0,0.0486509656579973,0,0,0,0,0,0,0,0,0,0.0672050172498147,0,0,0,0,0.133823965866852,0,0,0.075699712636103,0,0.178305171496336,0,0,0.127863819393844,0,0,0,0,0,0.100066112030662,0,0,0,0,0.143409677920322,0,0,0.0177394000144698,0,0,0,0,0,0
X000799.SZ,0,0.035145350876148,0,0,0.427848247153525,0.245397384360425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378545185358445,0,0.077473610029317,0,0.0641503138988173,0,0,0,0,0,0,0,0,0,0,0,0,-0.1243948642719,0,0,0,0,0,0,0,0.0669329133130477,0,0,0,0,-0.0153631320653096,0,0
X300003.SZ,0,0,0,0,0.121458819662061,0,0,0,0,0,0.135153435430541,0,0,0,0,0.00972028893329529,0,0,0,0,0,0.0347465357695481,0.0430267206851199,0.060738193175515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.00807644842718382,-4.33680868994202e-19,0,0,0,-0.020852559843679,0,0
X002414.SZ,0,0,0.0881255377976802,0.0728567130869425,0,0.141842257038798,0,0,0,0,0,0.0377465212991553,0,0,0,0,0,0,0,0,0,0,0,0.0544571010124603,0,0.0442952290971187,0,0,0,0,0,0,0,0.0987430813539758,0,0,0,0,0,0,0,0,0,0,0.111835842429836,0,0,0,0,0.0517965391592245,0,0,0,0,0,0,0.0225615966419662,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0.0336454031879834,0,0,0,0.0400224305069073,0.153639724481022,0,0,0,0.2059179924297,0,0,0.0381623775866551,0,0,0,0,0,0,0,0,0,0,0,0.0388948413627433,0,-0.111236698526919,0,0,0,0.36212357394569,0.0618599884982022,0,0,0.0983764306064544,0,0,0,0.0128273667735202,-0.0593684273926217,0,0.0912023513698786,0,0,0,0,-0.00988704503320187,0,0
X601799.SH,0,0,0,0,0.0840357921869803,0,0,0,0,0,0,0,0,0.195559866526599,0,0,0,0,0.200099185329029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177467233145034,0,0,0,0.0102119277805049,0,0,0.144899892505448,-0.139144375834785,0,0.0734648377422956,0,0,0,0,0,0,-0.0316122244368295,0,0,0,0,0.0114368119759011,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388663973875072,0,0.196727300676155,0,0,0,0,0,0,0,0.0496476153868525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108962087425056,0,0.0659928839111613,0.0191930214070384,0,0,0,-0.00649670263426814,0,0
X600779.SH,0,0,0.0013465112809345,0,0,0.10662711377062,0,0,-0.131067857387061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752417150666758,0,0,0,0,0.372197526998375,0.0604970212297129,0,0,0,0,0,0,0,-0.0606298050665786,0,0,0,0,-0.0245739884856014,0,0,0,0,0,0,0.00452776685685824,0,0
X300146.SZ,0,0,0.0273466334625417,0,0,0.138844682573085,0,0,0,0.0197936920820557,0,0,0,0,0,0,0,0,0,0,0,0,0.134475260264894,0,-0.00754528189985305,0,0,0.0972730828521615,0,0,0,0,0,0,0,0,0,0.108938993188852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241728964343003,0,0,0,0.00770537455827559,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138423936011258,0.186267581282978,0,0,0,-0.0153605976824185,0,0.0163377748224948,0,0.305285100135976,0,0,0,0,0,0,0,0.159233250891482,0,0,0,0,0,0,0,0,0,-0.0853427918994949,0,0,0,0,0.0866039866808094,0,0,0,0,0.00110047248771768,0,0,0,0,-0.0493099098300587,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.177659601106634,0,0,0,0,0.226905678294598,0,0,0,0,0.239610218885993,0,0.093014752475444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057877015392005,0,-0.0132472484498996,0,0,0,0,0.0472238591802153,0,0,-0.0668495301690178,0,-0.0419576875819015,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0.245799682716485,0,0,0,0,0,0,0,0,0,0.0368207399881541,0,0,0,0,0.267243751010371,0,0,0,0,0.00790418266678911,0,0,0,0,0.159771920951193,0.000315618664437987,0,0,0,0,0,0,0,0,0,0,0,0.143190142394019,0,0.136669665881256,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.0161770486780117,0,0
X002008.SZ,0,0,0.0463923014076726,0,0,0,0,0,-0.00606271536031814,0,0,0,0,0,0.123307840653913,0.0362547519456311,0,0,0,0,0.10851236933948,0,0,0,0,0,0,0.025595376623054,0,0,0,0.191701140746628,0,0,0,0,0,0,0,0,0,0,0.11339803010644,0,0,0,0,0.29524733230512,0,0,0,-0.00868902877983623,0,0,0,0,-0.00247697783143115,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950375205633112,0,0,0,-0.247207327781943,0,0,0,0.097913275916164,0,0,0,0,0.0784893619936867,0,0,-0.219488229773203,0,0,0,0,0.130413122163258,0,0,0,0,0,0,-0.0385206202189912,0,0,0,0,-0.0698000816070693,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600707.SH,0,0,1.38777878078145e-17,0,0,0,0,0,0.404230015873616,0,0,0,0,-0.144220825343747,0,0,0,0,0,0,0,0.924118063259108,0,0.49904777547881,0,0,0,-0.0627032985938533,0,0,0,0,0,0,0.162683880460963,0,0,0,-0.154058217571118,0.194782404354651,0,-0.1915905583561,-0.482181867894236,0,-0.313003098997179,0,0,0,0,0,-0.103279153912135,0.00838789173251058,0.082088426545401,0,0,0,2.71050543121376e-20,0,0
Change_TY3M,0,0,0,0,-0.0784804507192781,0,0,0,0,0,-0.041542117005635,0,0,0,0,0,0,0,0,0,-0.206442620330253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522319595222723,0,0,0.172099079473529,-0.233040669536457,0,0,0,-0.00357112154477544,0,0,-0.0742856106569705,0.0815437045393042,-0.0802466411478779,0,0.00314307120880308,0,0,0,0,-0.0292396292131409,0,0
Slope,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.147446893047689,0.117314201893183,0,0,0,0,0,0,0,0,0,-0.0279458124563367,-0.00437906226773908,0,0,0,0,0.0652986541055531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459304660242961,0.172546201543131,0,0.999008560474369,0,0,0,-0.253019221369397,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189215036447343,-0.0485418075858398,0,0,0,0,0.192691320874595,0,0.0622973910297223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187103258736723,0,0,0.214819819962895,0,0.0147903461781443,0,-0.624976929711448,0.854717199138906,0,0,0,0,0.111070857783535,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0175427117449802,0,0,0,0.011635517437841,0,0,0,0,0,0,0,0,0.059099544146848,0.0982327208577316,-0.0302915323717346,0,0.0688239356013856,0,0,0,0,0,0,0,0,0,0,0.0951302776650095,0,0,0,0,0.0287019931636297,-0.0279366374428965,-0.0104213817696981,0.0143859388069447,0,0,0.00688355844132106,0,0.0153373993200387,0,0,0,0,0.0017959591594555,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394481850436176,0,0,0,0.0710585280207351,0,0,0,-0.00201275158593088,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.00473449925045972,0.0809468986473856,0,0,0,0,0,0,-0.0531139397461815,0,0,0.014591531311013,0,0,-0.00341322172969813,0.0162417003942471,0,-0.0312187876339144,0,-0.0159933285690036,0,0,0,-0.0249995807477387,0,0
MKvol,0,0,0,0,0,0,0,0,-0.00138723335450133,0,0,0,0,0,0,-0.000329493055423017,0,0,0,0,0,0,0,0,0,0,0,0.000722155910863869,0.000741867066105924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00128338633911896,0,0,0,0,0,0,0,0,0.000510671772034618,0,0,0,-0.00373280158301083,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315049087273272,0,0,0,-0.0484724362665801,0,-0.0214192977762249,0,0.152849689692043,0,0,0.418899685700868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36480274181937,2.97712174709449,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00121316471340889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000795254425935964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000743700903994571,0,0,0,0,0,0,0,0,0.00201200144022369,0,0,0,0.00109320769010829,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.0325640242280954,0,0,0,0,0,-0.0066023960486754,0,0,0,0,0,0,0.0237014699938669,0,0,0,0,0,0,0,0,0.00224529980352628,0,0,0,0,0,0,0,0,0,0,0,0.00321095472833989,-0.0137441249597081,0.00766729943843421,0,0.0202236130319311,0,0.017076186379715,0,0,-0.0255557013988266,0.0465831900450714,0,0,0,-0.0629034242970856,0,0
