,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X000651.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X300014.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002371.SZ,X600703.SH,X000063.SZ,X000338.SZ,X002129.SZ,X000625.SZ,X000661.SZ,X002241.SZ,X003816.SZ,X300142.SZ,X002049.SZ,X000596.SZ,X000100.SZ,X002179.SZ,X600460.SH,X601877.SH,X002074.SZ,X600702.SH,X000799.SZ,X000157.SZ,X600741.SH,X002007.SZ,X002414.SZ,X600584.SH,X002236.SZ,X600779.SH,X601799.SH,X600089.SH,X600183.SH,X000800.SZ,X300146.SZ,X300003.SZ,X600884.SH,X000733.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0.00515010849331373,0,0,0.167219199558268,0,0,0.044063179287067,0,0,0,0,0.115792899116118,0,0,0,0.10085193279578,0,0,0,0,0,0,0,0,0,0,0.0681486062819506,0,0,0,0,0,0.0291693989747883,0,0,-0.0112198220797386,0,0,0,-0.0600480606069459,0,0,0.0521616598510794,0,0,0,0,0,0,0
X300014.SZ,0,0,0.0549609868863741,0,0,0,0,0,-0.0909250309510995,0,0,0,0,0,0.344673160100322,0.0857092532533487,0,0,0,0,0.234402352259027,0,0.213866245848477,0,-0.0266649935189105,0,0,0,0,0,0,0.0398109406663749,0,0.0109109864327337,0,0,0,0,0,0,0,0,0.374712777471834,0,0,0,0,0.0232454582828907,0,0.0997600538161459,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.0507541621192,0,0,0.0373227290178298,0,0,0,0,0,0.0259548886432978,0,0,0,0.0792450179684697,0,0.120087574556806,0,0,0,0,0,0,0,0,0,0,0,0.0249658379546404,-0.0567914830208075,0,0,0.0331022571465981,0,0,0,0,0.00423125186726839,0,0,0,0.109808898612799,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0298191622910471,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0219228549181936,0,0,0,0,0,0,0,0,0,0,0,0.0625908803949448,0,0,0.0570243395792838,0,0.0296127934614399,0.372489263704909,0,0.0880219998280266,0,0,-0.0288858090506655,0,0,0,0.0748996603489872,0.190021950013102,0,0,0,0,0,0,0.0412166472491875,0,0,0,0,0,0,0,-0.00151113793051845,0,0,0,-0.0343134435689031,0,0
X300124.SZ,0,0,0,0,0.259996869719326,0,0,0.0363880320888425,0,0,0,0.214911575276067,0,0,0,0,0.184653884216311,0,0,0,0,0.0834817272854609,0,0,0,0,0,0,0,0.0486959115277904,0.0649901895679443,0,0,0,0,0,0,0,0.0344813211556005,0,0,0,-0.060156085310316,0,0,0,0,0,0,-0.10027316667886,0,0,-0.0469959497189581,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174318626637308,0.0902690478207691,0,0,-0.0288830351257202,0,0,0,0,0.059834834367526,0,0,0.0758940019360394,0,0,0,0,0,0,0.177489179201181,-0.0361109566377568,0.174864173241884,0.235782598272035,0,0,0,0,0,0,0,0,0,0,0,0.0632864834103009,0,0,0,0,0,-0.355072904255844,0,0
X600703.SH,0,0,0,-0.0316724048212669,0,0,0,0.0374227441667212,0.128413173104923,0,0,0,0.103815053637693,0,0,0.306691077907923,0,0,0,0.134196817087241,0,0,0,0,-0.0239494034529207,0,0,0,0,0.164284863885772,0,0.0254416021530554,0,0,0,0,0.158564471949254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118265174197219,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0792134636623714,0,0,0,0,0.0331825313358542,0,0,0.0708492851260263,0,0,0.0376325206221862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442855003945466,0,0,0.0107274311827454,0,0,0,0,0.0627281677009353,0,0,0,0,0,0,0,0.0212395047041002,0,0,0,0,0,0.00868169912015765,0.00990944485588877,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0694736019361351,0,0,0,0.0855495984871194,0,0,0,0,-0.0530907896804781,0,0,-0.0265661604631741,-0.0214654923390376,0,0,0,0,0,0.0454085104524789,0,0,0.000682888509761234,0,0,0,0.0764938533887128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544340143200799,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0293725927870615,0,0,0,0,0,0,0.0303198431184719,0,-0.0105690758381989,0,0,0,0,0,0,0,0.220980298207196,0,0.0407579699687146,0.280135829469699,0.0181239443954964,0,0,0,0,0,0,0,0.0465989124979798,0,0.0789717055008634,0.0586864749745065,0,0,0,0,0,0,0,0.0756296157512973,0,0,0,0,-0.088263493317336,0,0
X000625.SZ,0,0,0,0,0,-0.102242879487652,0,0,0,0,0,0.243122602989647,0,0,0,0,0,0,0,0.1952237826841,0,0.224102378018005,0,0,0,0,-0.0913745400456258,0,0,0,0,0.117178432036846,-0.197244862735938,0,0,0,0,0,0,0.121238375207779,0,0,0,0,0,-0.221783617865969,0,0.143176529493767,0,0,0,-0.150039985504263,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0620489740829798,0,0,0.262975980350733,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.2545560427713,0,0,0,0,-0.0992514451854944,0,0,0.0133105726884782,0.313531077279301,0,0,0,0,0,0,-0.24638085130937,0,0.156516033077341,0,0,0,0.321577860732441,0.105421911028047,0,0,0,0,-0.129717836658033,0,0,0,0,0,0
X002241.SZ,0,0,0,0.180423092824337,0,0.100005523145573,0,0.34537272657221,0,-0.0093079725888597,0,0,0,0,0,-0.0668171761974323,0,0,0,0,0,0,0,0,0,0,-0.327037959146068,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21457311209589,0.200848119498543,0,0.0390524841126039,-0.193884084778535,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0351218978441063,0,0,0,0,0,0,0,-0.0270872777292756,0,-0.00587817799647014,-0.0524278636719756,0,-0.0173941946871225,0,0,0,0,0,0,-0.0115186046302623,-0.00773619302222489,0,0,0.0112326569057185,0,-0.0351113455918729,0,0.0536155216612233,0,-0.0543064385511451,0,0,0,0,0,0,0,0,0,0.0168039338797154,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.180332154489579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219012253822669,0,0,0,0,0.244894901829091,0,0,0,0,0.0532608559175028,0,0,0,0,0,0.00914204134415777,0,0,0,0.0331778861322227,0,0,0,0,0.110148490922794,0,0,0.318649366734244,0,-0.207920197334,0,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0173675173074814,0,0,0,0.166408939181018,0,-0.120727233264842,0,0,0,0,0,0.228369751647738,0.0869219616017882,-0.0333592646425519,0,0,0.128891118373667,0,0,0,0,0,0,0,0,0.0136739405312538,0,0,0,-0.0156745702533943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166759048487478,0.144667061899888,0,0,-0.0622024313558749,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.500476165412544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13627091526408,0,0,0.0161740609105599,0,0,0,0.392058959901977,0,0,0,0.00682611787804893,0.0634627764345864,0,0,0.129672233582669,0,0,0,0.376990261059425,0,0,0,0,-0.159489353883583,0,0,0,0,0,0,-0.127938528061778,0,0,0,-0.183570691294603,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0325537495093704,0,0,0,0.0425101521436028,0,0.554081267810341,0,0,-0.0203381174781463,0,0,0,0,0,0,0,0.106355286513525,0.0549621316695527,0,0,0,0,-0.0556030022297002,0,0,0,0,0,0,0,0,0,-0.0097386727495416,0,0.0281360728528059,0,0,0,0,0.0244039845996071,0,0,0,0.00586540254218249,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.232629656786706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366484230560669,0,0,0,0,0,-0.0275191645382581,0,0,0,0,0,0,0,-0.18924638422136,0,0.225580747860044,0,0,-0.0142337551923555,0,-0.0696158988121514,0.218526073891081,0.0836802686688501,0,-0.0250069389406814,-0.0743611700650035,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0.346048834319623,0,0,0,0,0,0.260468296441729,0,0.124168449818968,0,0,0,0.402211374668779,0.0175035693262003,-0.584883133747142,0,0,0,0,0,0,0,0,0.183330897189982,0,0.0427124614790525,0,0,0,0,0,0.452530772058792,0,-6.93889390390723e-18,0,0,-0.169963644427725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0.0630753823005901,0,0.159848445136105,0.0280678576966681,0,0,0,0.0373071144164958,0,0,0,0,0.0509180141680745,0,0,0,0,0,0,0,0,0,0.0328428956644498,0,0,0,0,0,0,0,0,0.0231850327117075,0,0.0372625604350308,0,0.262813419612338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.108916984376697,0,0,0,0,0,0.180480206822723,0,0,0,0.134070306418164,0.137311897877048,0,0,0,0,0.153734720434073,0,0,0,0,0,0,0,0,0,0,0,0,0.134840696892445,0,0,0,0,0,0,0,0.0169610161879069,0,0,0.0628739069752791,0,0,0,0,0,0.0288163968972058,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,-0.0960456837661685,0,0,0,0,0,0,0,0.273884682716243,0,0,0,0,0,0,0,0.0967310959787375,0,0,0,0,8.67361737988404e-19,0.258165657968723,0,0,0,0,0,0,0,0,0,0,0.0180850811497887,0,0.338551715916147,0.116964225955402,0,0,0,0,0,0,0,0.112237089692443,-0.28058131215471,0,-0.0986770902412414,0.477244993198818,0,0,0,0,0,0
X000799.SZ,0,0,0,0.566500795870246,0,0,0,-0.0363371027248127,0,0,0,0.00388001927065707,0,0,0,0.0247648842580255,0.0735886080634252,0,0,0,0,0,-0.0321948744070259,0,0,0,0,0,0,0,0,-0.0382741199727623,0,0,0,0,0,0,0,0,0.218529107786731,0,0,0,0,0.215963367845383,0,0,0.00302101810949273,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.115460213155118,0,0,0,0,0,0,0.38536056023503,0,0,0,0.0342161358017094,-0.0194067092198208,0,0,0,-3.46944695195361e-18,-0.00580333805219664,0,0,0,0,0,0,0,-0.110729174737186,0,-0.0117512113759775,0,0,0,0,0,0,0,0,0,0.0687363288767128,0,0,0,0,0.0641792944403255,-0.0396805439793404,0.0570580779259819,0,0.00548590287685276,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-8.67361737988404e-19,0,0,0.160528065939241,0,0.156207318903145,0,0,0,0.120326893861394,-0.00027285585171995,0,0,0,-0.0359660264734656,0,0,0,0,0.000850027528166108,0,0,0,0,-0.0393710155365064,0.251707861815077,0,0,0,0,0,0,0,0.132712039839569,0,-0.0611110441728305,0,0,0,0.170007974115968,0,0,0,0.0505274168339516,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.116297964069243,0,0.0700390567743435,0.0386679274164771,0,0,-0.0132066151416336,0,0,0.0470731774892649,0,0,0,0,0,0,0,0,0,0.115195638165608,0,0.0483150929667991,0,0,0,0,0,0,0,0,0,0,0,0.128715936090539,0,0.0243281869744572,0.0758274113678213,0,0,0,0,0.112554503976719,-0.0881900710649855,0,0,0,0,-0.0585996854258515,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308074186170809,0,0,0,0,0,0,0,0.0199179713757426,0.145272429763291,0,0,0.207850227067556,0,0.145227499423994,0,0,0,0,0,0,0,0,0,0,0.0292136499491996,0,0,0,0.0460623997070209,0,0,0,0,0,-0.0164851498113611,-0.0506040393803618,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0.0895450211614193,0,0,0,0,0,0,0,0,0.0980934425550186,0,0.119929945331149,0,0.115521979175804,0.145707646956546,0,0,0,0.0935152781343393,0,0,0,0,0,0,-0.00414788757269961,-0.0292502459068412,0,0,0,0,0,0,0,0,-0.0334684940904965,0,0,0,0,0,0.192693590855741,-0.135618103190076,0,-0.0251055199322449,-0.00743857272471071,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.139781293219108,-0.069705399219184,0,0,-0.153201127409078,0,0,0.178412469678084,0,0.306458016869607,0.0403249655911971,0,0,0,0,0,0.0250288791327162,0,0,0,0,0,0.00876141322879225,0,0,0,0,0,0,0,0.0841608859415695,0,0,0,0,0,0,0,0,0,0,0.0827461175805503,0,0,0,0,0,0,0
X600779.SH,0,0,0,0.546844485913158,0,0,0,0,-0.234719424574108,0,0,0,0,0,0,-0.131780634855473,0,0,0,0,0,0,0,0,0,0,0.141416887531816,0,-0.28515000067799,-0.108798485338479,-0.0132227995152185,0,0,0.264902384663062,0,0,0,0,0,0,0,0.0941361368005384,0,0,0,0,0,0,0,0.158801541436957,0,0,-0.0746477842518779,0,0,0,0,0,0
X601799.SH,0,0,0,0.162590595667849,0,0,0,0.188655106794835,-0.0836839797095421,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.127482072435778,0,0.0933002873158409,0,0,0,0,-0.0834828333364408,0,0,0,0,-0.0435717130874973,0,0,0.0283817087865071,0,0,0.00196641509868067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0104993664012582,0,0,0,0,0,0,0.128485240500034,0.0270398179627001,0,-0.0614931228077692,0,0,0,0,0,0.142397729919926,0,0,0.0851624924798827,0,0,0,0,0,0,0,0,0,0,0,0.050375328398049,0,-0.0586812252074016,0,0,0,0,0,-0.00732678994079117,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,-0.062893852102918,-0.0411195990011689,0,0.111733643804605,0,0,0,0.085773243402466,0.121427496644753,0,0,0.000248729511710164,0,0,0,0.0979068541401259,-0.0326414992160662,0,0,0,0,0,0.0336891121985023,0,0,0,0,0,0.0508517154184888,-0.0459351496659513,0,0,0,0,0,0,0,0,0.14453780740382,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0154812153417262,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121117526433501,0.0158389914464567,-4.33680868994202e-19,0,0,0.0217815464584444,0,0,0,0,0.0348101661953268,0,0.185076691560365,-0.0313688787919593,0,-0.0322581528052944,0.216451543003479,0,0,0,0,-0.0670291660744365,0,0,-0.0184980484968048,0,0,0,0,0.013866950433237,0,0,0.0318719833606735,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0891887017445928,0.151231004781809,0.0189450245863721,0.41293927341923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181221611370137,0.138174587868493,3.46944695195361e-18,0,0,0,0.0173330664321046,0,0,-0.0392015663422605,0,0,0,0,0,0,0,0,0,0,-0.0338664217771065,0.189932244537782,0,0,0,0.11037534664172,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.126312191622314,0,0,0,0,0.00739160274756124,-0.0508131912124795,0,0,0,0,0,0,0,0,0.0987989911421751,0,0,0,0,0,0,0.0403038115350874,0.0368595909681358,0.0833670990578637,0,0,0.0561984128729743,0,0,0,0.0175542358658019,0,0.0565431007782306,0,0,0,0,-0.131719278037705,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X600884.SH,0,0,0,-4.33680868994202e-19,0,0,0,-0.296298174161361,0,0,0,0.345411082412199,0,0,0,0,0,0,0,0,0.0281604224620818,-0.0149325475095138,0,0,0,0.0614055614894487,0,0,0,0.187335682240868,0,0.251461015629462,0,0,0,0,0,0,0,0,-0.212441124044745,0.0228999700090009,0.266696678828413,0,0,0,0,0,0,0,0,0.234488441375318,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0.016723136752405,0,0,0,0,0.118598994967772,0,0,0,0,0,0.178339191087429,0,0.0538385936553513,0,0,0,0,0,0,0,0,0,0,0,0.33307347519153,0.112426887302291,0,0,-0.0197948023712888,0,0,0,0,0,0,0,0,0,-0.0841111029068533,0,0,0,0,0,0,0.000590059620533837,0,0,0,0,0,0,0.0694584192903777,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0955963598709223,0,-0.175164951509427,-0.040376807583538,0.0264089178465722,0,0,0,0.151744839053596,0,0,0,0,0,0,0,0,0.0790995363730601,0.365602966071403,0,0,0.0399684066700264,0,0,0,0,0,0,0,-0.0689959455555125,0,0,0,-0.243838692442951,0,0,0,0,0,0,0.045205540805338,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.026975391453229,0,0,0,0,0,0,0,0.0343136500893752,0,0,0,0.0540914077701052,0.137428233385135,0,0,0,0,0,0,0,-0.0613334433451873,0,0,0,0,0,0,-0.0481238122142615,-0.0786131943959659,0,0.0245000640513188,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0176718517170994,0,0,0,0,-0.125513268880924,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.429264245934336,0,0,0,0,0,0,0,-0.109274506310463,-0.100865628625751,0,0,0,0.507568214321746,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0303297577764799,-0.0947983287767335,0,0.036517700679594,0,0,0,0,0,0,0,0,0,0,-0.169891548960424,0,0,0.0864496303767684,-0.0529877876271999,0.0147384981823468,0,0,0.683591402291157,0,0,0,-0.430953365506677,0,1.02709023956355
TED,0,0,0,0,0,0,0,0,0.103539677368161,0,-0.274615070878837,0,0,0,0,0,0.0116332737598669,0.0104133419635082,0,0,0,0,-0.00321597939285,0,0.12125691285948,0,0,0,0,0,0,0.0636085789003359,0.116631654966325,-0.147815693435802,0,0,0,0,0,0,0,-0.161675171163435,0,0,0,-0.197642781359846,0,0,0,0,0,0.523376876429997,0,0,0,0,-0.35230287379232,0,0
RealEstate_excess,0,0,0,0.0166037789079372,0,0,0,0,0,0,0,0.139878463086171,0,0,0,0.0443931563215634,0,0,0,0,-0.089735193834339,0,0.00377929256983943,0,-0.057068429377023,0,0,0,0,-0.037318620031826,0,0,0,0,-0.0368713547026542,0,0,0,0,0,0,0,0.0490639772612977,0,0,0.0440824347347573,0,-0.0166109292958255,0,0,-0.0254991640933615,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0.0181707993455216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560726217524674,-0.044701413486067,0,0,0,0.0310550177185822,0,0,0,0,0.0812581281636625,0,0.0234149757972182,0,0,0,0.0380843027816976,0,0,0,0,0,0.0281060715107714,0,0.0199676331257945,0,-0.0128076549795269,0,0,0,0,0.0260694416223175,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057470374222573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000781121688070702,0,0,0,0,0,0,0,0.00452879961682347,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0174226769941394,0,0,0,0,0,0,0,0,0,0,0,-0.0106260799638564,0,-0.0456560774918283,0,0,0,0.0683821607628423,0,0,0.16518631805311,0,0,0,0,-0.00954222415957805,0,0,0,0,0,0.0780328304860201,0,0,0,0,0,-0.0753993051548547,0,0,0,0.0142794819339271,0,-0.13043895232454,0.0706615247141711,0,0,-0.163994106068104,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00352841463317394,0.00907953060531798,0.00268643415611405,0,0,0.00053199168904418,0,0,0,0,0,0,1.04659088713495e-06,0,0,0,0,0,0,0,0,0,0.00249206400275407,0,0,0,-0.00478195172299455,0,0,0,-0.00411328115239246,0.0016318189431499,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00874241742899494,0,0,0,0,0,0,0,0,-0.00275859246836553,0,0,0,0,0,-0.00280984743355232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00284718993297129,0,0,0.0401348843858992,0,0,0,0,0,0,0
