,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600690.SH,X600372.SH,X600031.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X002236.SZ,X000581.SZ,X600118.SH,X002475.SZ,X000050.SZ,X000559.SZ,X601877.SH,X000550.SZ,X002294.SZ,X600839.SH,X000568.SZ,X600066.SH,X002129.SZ,X600271.SH,X002456.SZ,X600435.SH,X300003.SZ,X300124.SZ,X002292.SZ,X000400.SZ,X000869.SZ,X000623.SZ,X000800.SZ,X002007.SZ,X000977.SZ,X002038.SZ,X002049.SZ,X002008.SZ,X600177.SH,X000970.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0.284857569183148,0.351500677924877,0,0.0329622288320371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162053915070998,0.141698904840125,0,0,0,0,0,0,0,-0.0810175670027835,0,0.0739764636741804,0,0,0,0,0,0,0,0,0,0,0,0,0.0265867765238586,0,0,0,0,0.0172440331691164,0,0,0,-0.0140715925809017,0.0924449922855431,0,0,0,0,0,-0.154659646656338
X600372.SH,0,0,0,0,0,0,0,0.104884346103329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122086910934523,0,0,0,0,0,0,0,0,0,0.230957077834993,0.140490246283912,0,0,0,0.14969657524929,0,0,0,0,0,0,0,0,0.152772831076728,0,0,0,0,0.0173676326089449,0.0396063251059834,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.00553868833896499,0,0,0,0,0.13562717685857,0,0,0,0,0.477375938701224,0,0,0,0,0,0,0,0,0,0,0,0.0717206765486311,0,0,0.19500518540823,0,0,0,0,0,0,0,0,0,0,0.0843856408005605,0,0,0,0,0,0,0,0,0,0.0117486563457662,-0.029784628153761,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.131805478353373,0,0,0,0.0733284195278705,0,0.0351977261071575,0,0,0,0,0,0,0,0.0133066303897236,0,0.148097094818822,0,0,0.0245990198732687,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248903833468508,0.213552135079477,0,0,0.0692110294835588,0,0,0,-0.0193838331141769,0.0268036390741587,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0440098045129127,0,0,0,0,0,0,0,0,0.0793454205699309,0,0,0.0747385425538635,0,0,0,0,0,0,0,0,0,0.211323999512065,0,0,0.00535866900617211,0.200859469651634,0,0,0,0,0,0,0,0,0,0.0850982695434199,0,0,0,0,0,0,0.135664042851373,0,0,0,-0.00592059422568767,-0.00672951941730954,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.34108916192598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256756700459699,0,0.0318426376186695,0,0,0,0,0,0.0674036807679413,0,0,0,0,0.00443867588626916,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.110980776058875,0.336329895800925,0,0,0,0,4.33680868994202e-19,0.0362346155621135,0,0,0,0,0,0.174816850441432,0,0.0268699497180055,0,0,0,0,0,0,0.0310850497248079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965773796005873,0,0,0,0,0,0,0,0,0,-0.0208248697380952,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161058215038259,0,0.0380312026156062,0.0578919012858927,0.0201527540413324,0.0013209016714148,0,0,0,0,0.108438523805853,0,0,0.0254711009066521,0,0,0,0,0.0104874286665985,0,0,0.0360027581632757,0.0901872207702204,0,0.01459410504833,0,0,0,0,0.00565665465072489,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0315247739860758,0,0,0,0,0,0.10292041960722,0.0671517010382736,0.118240685039786,0,0,0.0561529184284851,0,0,-0.0618160193070757,0.15669239759205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173609219431243,0,0.0186984156602616,0,0,0,0,-0.00891500457194087,0,0,0,0,0,0,0
X000100.SZ,0,0,0.460401773330252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129034248564804,0,0,0,0,0.0959441611506471,0.0266115084913663,0,0,0,0,-0.083071475970985,0.169507162290715,0,0,0.0178477487214461,0,0.154054842855917,0,0,0,0,0,0,0,0,0,-0.0133950603900927,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.259004941123329,0,0,0,0,0,0,0,0,0.0467591656985737,0,0,0,0,0,0,0,0,0,0,0.11548160679092,0,0,0,0,0.100993272975628,0,0,0,0,0.237582380577912,0,0,0.063002703775154,0,0,0,0,0,0,0,0,0.0982873518203427,0,0,0.0436885738825659,0,-0.0222620123196682,-0.0281101594072021,0,0,0,0,0,0
X000581.SZ,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02024111497211,0,0,0,0.0441537383637016,-0.103040697933593,0.0669568826140974,0.305000964522394,0,0.0415454677173907,0,0.016109155018245,0,0,0.112508137928749,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0012462682931078,-0.00171887358217639,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.205895277627093,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206071678048125,0.0414870731926314,0.113795848308447,0,0.0357694958328186,0,0,0,0,0.0793803358777498,0.0243747870746182,0,0,0.159222160864596,0,0,0,0,0,0,0.140722930736988,0,0,0,0.0635489156791038,0,0,0.00909002305336415,0.0125912290445491,0,0,0,0,0,0
X002475.SZ,0,0,-0.0513974920345433,0,0,0,0,0,0,0,-0.000811249937291434,0.10223550296562,0,0,0,0,0,0.0167678020650838,0,0,0,0,0.073536569439875,0,0,0,0,0.0832287698821711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275871233792096,0,0.0122393838933773,0,0,0,0,-0.00465719267174618,0.049257576899807,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.329595104366657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180375120721954,0,0,0.114475848996491,0,1.07075566923525,0,0,0,0,0.0447709911959802,0.487875455805479,0,0,0,0.351382962336481,0,-0.259986107081606,0,0,0,-0.0804464406352938,0.260935816451005,0,0.0771407716358815,0,-0.0597953065257223,-0.0680047039351357,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0.0716701105415459,0,0,0.0534496033057674,0,0,-3.46944695195361e-18,0,0,0.00868963326943695,0,0,0,0,0.198585137169301,0,0,0,0.15387513874822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237898896390117,0,0.300762445654812,0,0.104360518127601,0,0,0,0,0,-0.0885528479403328,0,-0.0155078918778619,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.133581330691381,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0.0556342864528558,0,0,0.0864134171502068,0,0,0.0736904889554359,0,0.0740886254083551,0,0,0,0,0,0,0.0112750038785942,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0772613073282525,0,0,0,-0.160086484891228,0,0,0,0,0,0,0.0457931851696802,0,0.0146099929822708,-0.00574156544691577,0,0,0,0,0,0
X000550.SZ,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904050775219892,0,-0.0519859268394711,0,0.000189942390195135,0,0.02336972136141,0,0,0,0,0,0,0,0,0,0.0830108746884661,0.000388620424859746,0,0,0.278984357895991,0.113253689547162,0,0,0.166892318629909,0,0,0,0.0579400213249449,0,0.114267975237235,0,0,-0.00642416561362628,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.199197195648554,0,0,0,0,0,0,0,0,0,0,0,0,0.00478411955279697,0,0,0,0,0,0,0,0.129132238953322,0,0,0,0,0,0,0,0,0,0,0.0298388700475723,0,0,0,0,0,0,0,0.0174240366724863,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0.0787854974521214,0,0,0,0,0,0,0,0.102862199742472,0,0,0,0,0,-0.160079221902723,0,0.19420301073121,0,0,0,0,0,0,0,0.119570536416003,0,0,0,0,0,0.233829435701438,0,0,0.0223716208945498,0,0,0,0.118042194504941,0,-0.0655569833179995,0,0.0575866918818731,-0.153088037134725,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0.344817379346641,0.0759455490962664,0.0153267441269437,0,0,0,0.0129748566528185,0,0,0,0.0291667695318973,0,-1.0842021724855e-19,0,-0.0054103606432316,0,0,0,0,0.0104046802453485,0,0,0,0,0.00313926838363295,0,-0.125461938096659,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00661641259322519,0,0,0,0,0,0,0
X600066.SH,0.182313998959674,0,0,0,0.00375846942053137,0,0,0,0,0,0,0.107289622953505,0,0.0209548323966454,0.105705910758219,0,0,0,0,0.134457637735034,0.0141454168886303,0,0,-0.0859247709435827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100723462094833,0.00591153596231001,0,0,0,-0.00289088331523469,-0.0280872212650659,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.174078217029238,0.0389055035182082,0,0,0,0,0,0,0,0,0.155690710988441,0,0.133163053428785,0,0,0,0,0,0,0,0,0,0,0,0,-0.06042751572034,0,0.379806773702612,0,0,0,0,0.0484401333418564,0.127046401463844,0,0,0,0.173894171676615,0,0,0,-0.0231308136770182,0.013019712179701,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.14971568228583,0,0,0,0,0,0,0,0,0,0,0.141749653500983,0,0.0119072615238554,0,0,0,0,0,0,0,0.0361696715610257,0,0,0,0,0.0254895815745171,0,0,0.117371627773293,0,0,0.0324841754611062,0,0,0.0953287800823063,0,0,0,0,-0.0185424211904407,0.0205119872832176,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0.0223618358803944,0,0,0,0,0,0,0,0,0.101979187066298,0,0.00764253122649314,0,0,0,0.146384102022586,0,0,0,0,0,0,0,0,0,0.0999369491517355,0,0,0.315157946914175,0,0.0517630062827546,0,0,0,0,0,0,0,0,0.101738280037935,0,0,0,0.0661743750504597,0,0,-0.00903059917186803,0.0372667490923174,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0.296727326586015,0,0,-0.220771020377276,0,0,0.308721068916107,-0.0199870211762948,0,0,0,0,0,0,0,0,0,0,0,0.172375497783187,0,0,0,0,0,0,0,-0.176862005958331,0,0.0444145326542538,0,0,0,0,0,0,0,0.0573573852727739,0,-0.0966969552173954,0,0,0,0,0.0908357837316418,0,-0.00117793224678815,-0.0437113378700599,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0151285602596774,0,0,0,0,0,0,0,0,0,0,0,0.00843377145801532,0,0,0,0.297740963387864,0,0,0,0.101109637769973,0,0,0,0,0.0513474414290999,0,0,-2.71050543121376e-20,0,0,0,0,0.0239968648619168,0,0,0,0,0,0.161448040808833,0,0,0,0,0,0,0,-0.0125205382455677,0.0298364652505921,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.282079989604492,0,0,0,0,0,0,0,0,0.219814759769252,0,0,-0.00160275478671234,0,0,0,0.205525198208661,-0.181401811528203,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.215196184861448,0,0,0.0226240887397622,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.0788318294003624,0,0,0,0,0,0,0,0,0,0,0,0,0.0897965218512865,0,0,0,-8.67361737988404e-19,0,0,0.236864872420122,0.0403720473280725,0,0,0,0,0,0.124413137813364,0,0,0,0,0,0.0157333388497205,0,0.1081834325637,0.0230605744156627,0,0,0.0748355344912315,0,0,0.00982818750158301,0,0.00403498943586642,-0.0091374851591962,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0,0.0827626883473209,0,0,0,0,0,0.176085850610084,0,0,0,0,0.00689683007657268,0,0,0,0.0401830290413333,0,0,0,-0.00320118966119413,0,0.0382353184311661,0,0.0391863958672694,0,0,0,0,0.0039519167085712,0,-0.0698048873946133,0,0,0,0,0,0,0,-0.0221199544463622,0,0,0.0614643614236623,0,0,0,0,0.00554874694341526,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0.239160278637387,0,0,0,0,0,0,0,0,0,0.0769751631540641,0,0,0,0,0,0,0.0680687476642085,0,0,0,0,0,0,0.162955522327991,0.0382713484787785,0.41655068583159,0,0,0,0,0.0202547748494253,0,0,-0.425728214871743,0,0.147195639705984,0,0,0,0,0,0,0,0.00721557495335269,-0.0423379900754482,0,0,0,-0.0642970879360629,0,0
X000623.SZ,0.088059898565692,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0973241822105844,0,0,0,0,0,0,0.120350236265605,0,0,0,0,0,0.0227204093644964,0,0,0.16830389649361,0,0,0,0.0198764355399545,0,0,0,0,0,0.0412351179699044,0,0,0,0.121098223485129,0,0,0,0,0.11893857549167,0,0,0,0.0350941518878661,-0.0280283396339894,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.0703580004124975,0,0,0,0.149736771084992,0,0,0,0,0,0,0.00699221577824552,0,0,0,0.0341127870887252,0,0.0713229732652066,0,0,0,0,0.0295025461718819,0,0,0,0,3.46944695195361e-18,-3.46944695195361e-18,0,0.00733410539678016,0,0,0,0,0,0,0,0.0625221204470185,0,0,0.122576987330953,0,0,0.0219050631896743,0,0.00474952640634394,-0.0470006207289817,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.065579138004597,0,0,0,0,0,0.0967499780675713,0,0,0,0,0,0,0,0.12147349422807,0,0,0,0,-0.0255499023774882,0.148398726845329,0,0,0,0.0427227885901632,0,0,0,0,0,0,0,0,0,0,0.065964336489038,0,0,0,0,0,0.109296251745876,0,0,0,0,0.0429605185385831,-0.0181642936696212,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.182106023695515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0639474332431667,-0.0201031388139036,0,0,0,0,0,0,0,0.120398143979944,0.211179537736253,0.0194627684276235,0,0,0,0,0,0.137858356369414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0.117333115313548,0,0.207056623941994,0,0,0,0,0,-0.108870851229205,0,0,0,0,0,0.116251027136425,0,0,0.0233800006254863,0,-0.0227830077955125,0.0398594743836842,0,0,0,0,0,0,0,0,0,0,0,-0.00727851880943329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335863999050884,-0.0298751475438744,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.171358223670981,0,0,0,0,0,0.0656069401957073,0,0,0,0,0,0,0,0,0.0698128341384447,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0997411856545527,0,0,0,0,0,0.045638114421891,0,0,0,0.118881963078241,0,0.0183509239456324,0,0.00745088614742419,0.038518502312618,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,-0.023309889024956,0,0.232820258166669,-0.218110296866055,0,0.341666146785548,0,0,0.23035460863458,0,0,0.0951832594488971,0,0,0,0,0.113301892027195,0,0,0,0,0,0,0,0.128522737293741,0,0,-0.0471720368250632,0,0,0,0,0,0,0,0,0,-0.176360674456121,0,0,0,0,0,-0.0320052030595903,0.0286390219374237,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0.106344591118791,0,0,0,0,0,0,0,0,0,0.00462731529462986,0.110592675151964,0,0,-0.0428682792231414,0,0.187902774425272,0,0.0214155697377822,0,0.0312708862017445,0,0,0,0.0756152453995751,0.0279160115196183,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00859574969093828,0,0.0238648803636891,0,0,0,0,0
X000970.SZ,0,0,0,0,0,0,0,0,0,0,0,0.030448366078789,0,0,0,0,0,0,0,0,0.0911789140944108,0,0,0,0.0343651374330387,0,0,0,0,0,0,0,0,0,0,0.0171462115395621,0,0.00570812596187954,0.30116329849196,0,0.110788185394347,0.19071614001704,0,0,0,0,0.149865351114481,0,0,0,0,-0.0202224702604446,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0390572702848583,0,0,0,0,0,0,0.0583272637621614,0,0,0,0,-0.0156447163315064,0,0,0,0,0,0,0,0,0,0,-0.101976531981205,0,0.0476551819228933,0,0,0,-0.0312269499649014,0.10574360464955,-0.00822369685223816,0.0675874571387087,0,0,0,0,0,-0.0357240939133494,0,-0.149457530874599,0,0,0,0,0,0.0139003490772487,-0.0359719850335726,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.276753950995542,0.246238504803291,0,0,0,0,0,0,-0.280090406276089,0,0,0,-0.414511398710774,0,0,0,0,0,0.227600684194761,0,-0.311271946965576,0,0,0,0,0,0,0,0,-0.107762041384098,1.03351178614743,0,0,-0.403073249059039,0,0,0,0,2.77555756156289e-17,0,0,1.41371988046044,0,0,0,-3.36254690031357,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.111882479704482,-0.224943084617394,6.93889390390723e-18,0,0,0,0.0401408492208394,0,-0.444388112433032,0,0,0,0,0.260327999964267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82430756327524,0,0,0,0,0,0,0,0,-0.0886844136621506,0,0.531473980505844,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.113277261224865,0.00771440052895677,0,0,0,0,0,0,0,0,-0.0389868055533581,0,0,0.0457659848963413,0,0,0,0,0,-0.0800300476794392,0,0,0,0,0,0.0426370699725364,0,-0.0174380878878559,0,0,0,0,0,0,0,0,0,-0.125966829688208,0,0,0,0.00414762975387086,0.0525190753758955,0,0.124114836671606,0,-0.0774761017259643,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.249374967117893,0,0,0,0.0157542772502306,-0.0217126836350801,0,0,0,0,0,0,-0.0179108866106131,0,0,0,1.0842021724855e-19,0.0318532042427224,0,0,-0.00136556743703889,0.0418037655805898,0,0,0,0,0,0,0.034731922529026,-0.0307825232599573,0,0,0,0,0,0,-0.0484278032486868,0,0.0688497727185019,-0.155476601338656,0,-0.048761002433973,0,0.0090533215845406,0,0.0353251827126429,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000327534072235921,0.000798463047563062,0.00202242668541898,0.000685975953929305,0,0,0,0,0,0,0.00053013605165728,0,0,0,0,0,0,-0.000540484299069279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00121153545417407,-0.000933229607732589,0,0,0,0,0,0
CarbonVol_Shenzhen,0.0242853971965244,0,0,0,-0.0537615604985282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288327901041439,0,0,-0.00688814604264612,0,0.00970441894619942,0,-0.0380558123358268,-0.0782911936502324,0,0,-0.015783709595075,0,0,0,0,0,0,-0.0709797040232435,0.116903317166178,0,0,0,0,0,-0.0134448710450589,0,-0.086382522028336,-0.0193531780649074,0,0,0,0,0,-0.265518921573194
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00429341058648632,0,0,0,0,0.00791493133026536,0,-0.0050293700529044,0,0.000592202063617554,0,-0.0061958876645377,0,0,0,0,0,-0.00940529700895198,0,0,0,0,0,0,0,0,-0.00202029974524532,0,0,-0.00278644095610814,0,-0.006667948976781,0,0,0,0,0.00285865994113712,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194861746609759,0,0,0,0,0,0,0.0036917922685352,0,0,0,0,-0.000180801045922977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163372923087789,-0.007612214916734,0,0,0,-0.0275054992782749,0,0
