,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X600031.SH,X000568.SZ,X002304.SZ,X000725.SZ,X600809.SH,X000063.SZ,X000661.SZ,X600690.SH,X003816.SZ,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300124.SZ,X300014.SZ,X000100.SZ,X300142.SZ,X600741.SH,X002371.SZ,X002049.SZ,X002129.SZ,X000625.SZ,X601877.SH,X000157.SZ,X002236.SZ,X300003.SZ,X000800.SZ,X600584.SH,X002414.SZ,X300136.SZ,X600183.SH,X002179.SZ,X000066.SZ,X000977.SZ,X601799.SH,X600118.SH,X002456.SZ,X002185.SZ,X002294.SZ,X000050.SZ,X002008.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449441766327634,0,0,0,0,0.179924649236807,0,0,0.200345970056155,0,-0.0459985999624784,0,0,0,0,0.00194429289159351,0,0.0307147146323312,0,-0.100663816676167,0,0,0,0,0.210122916926994,0,0,0,0,0.0278721472267029,0,0,0,0,0,0
X600809.SH,0.141337277647184,0.347217698142602,0.0656729081757367,0,0,0,0,0,0.100150412132586,0,0,0,0,0,0,0,0,-0.15144231195318,0,0.0734596808758745,0.208690606043508,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057898237271703,0,0,0,0,0,0,0,0.0690291655533626,0,0,0,0,0,0,0,0,0,-0.00320108622111656,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0517060544920739,0,0,0,0,0,0.372261905448881,0,0,0,0.111301226521337,0,0,0,0.114732317113593,0,0,0,0,0,0,0,0,0.0212720345253189,0,0,0,0,0,0,0,-0.0322989354801895,0,-0.0198694876730679,0,0,0.00709918280090015,0,0,0,0,0,0,0,0,0,0,0.0522360678680908,0.0244592610023353,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304015920231384,-0.22162463260502,0.0235499670694715,0,0,-0.25498250895371,0,0.106149317234232,0,0.248454272310878,0,0,0,0,0,0.118082480835244,0,0,0,0,0,0,0,0.251876429200624,0,0,-0.0588273101315492,0,0,0.35091212447171,0,0,-0.0808184123120281,0,0.0125794167264615,-0.037892790505126,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0225024565273131,0,0,0,0,0,0,0,0,0,0,0,0.174153871821053,0,0.142618582502962,0.0468871966458211,0,0,0.0365747125954726,0,6.93889390390723e-18,0.0949312868385742,0,0,0,0,0,0,0,0,0,0.0735014713860279,0,0.052520843087781,0,0,0,0,0,0,0,0,0,0,-0.00831693165261512,0.0224607230052228,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.103649545283387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113162207964931,0,0,0,0.0234695223569145,0,0.0534415163633539,0,0,0,0,0,0.0330719217015522,0,0,0.0744446123381322,0,0,0.00771320853431494,0,0.0091707185649795,0,0,0,-0.000831414293612872,0,0,0,0,0,0
X002241.SZ,0,0,0,0.28920155242524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375596946003834,0,0,0.043655115192245,0,0.0381395424915976,0,0,0.0959699693847625,0,0,0,0,0,0,0,0.0554030296104048,0.0285964010038247,0.0870404187197194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138934083409492,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.361912030653767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00317330860365651,0,0,0,0,0,-0.140356376208991,0.30024772570732,0,0,0,0,0,0,0,0,-0.0277046039329702,0,0,0,0,0.113040000555598,0.0292927460080074,0,0.0353867861567566,0.0260109521038195,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105221223113336,0.0367946944937232,0.0723817508614816,0,0,0,0,0,0,0,0,0,0.256912897800694,0,0,0.138552178032485,0,0.00412411316752815,0.0168286877525607,0,0,0,0,0.113045172271178,0,0,0,0,0.0167043702508395,0.000452867035705253,0,0,0,0,0,0
X000596.SZ,0,0.142428042469099,0,0,0,0,0,0,0.451582464824054,0,0,0.119152775484243,0,0,0.134305282443953,0,0,0,0,0,8.67361737988404e-19,0.289479893727509,0,0,0,0,0,0,0,0,0,0,0,-0.026258991016118,-0.197742351604746,0,0,0,0,0,0,-0.0604851208814767,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.0058645290164947,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.060716651468543,0,0,0,0,-0.113403590940494,0,0,0,0,0,0,0,0.524494654211168,0,0.0484119692438228,-0.0124583445710495,0,0,0,0,-0.0400587342352656,0.242639217502319,0,0,0,0,0,0,0,0,0,0.1083790518351,0,0,0.264226391129493,0,0,0,0,-0.00386658387420367,-0.00861323175389038,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,-0.0447193323781464,0,0,0,0,0.251287420032841,0,0,0,0,0.00257437083237308,0,0,0,0,0,0,0.133153845090901,0,0,0,0,0,0,0,0,0,0,0,0,0.0486405563403759,0,0,0,0.117013312981304,0,0,0,0,0,0,0,0.0209008327357071,-0.0778775040158632,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.107249343047865,0.0390206613700267,0,0,0.130188907721102,0,0,0,0,0.0785849326908397,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0384281949393045,0.40865592419272,0,0,0.0480121130253411,0.00097257754689624,0,0,0,0,0.0403374300001126,0,0,0,0,0.029669407580156,0,0,0,0,0,0,0,0,-0.0254368483338339,0.0514701752104874,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0895579520501711,0,0,0,0,0,0,0.387339539768825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.124086104770157,0,0,0,0.063438195715959,0.0186243301620496,0,0,0,0,0,0,0,0,0,0,0.036483460241038,0,0.204380113938893,0,0,0,-0.00872545968408385,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0419015212489086,0,0,0,0,0,0,0,0,0.145254514948707,0,0,0.0433166663066021,0,0.136085785786515,0,0.590293277937434,0.0107713207543508,0,0,0,-0.178406047674003,0.0661755745591915,0,0,0,0,0,0,0,0,0,0,0,0.445813449612796,0,0.110854967652911,0,0,-0.0709873008237969,0,0,0,0,0,0,0,0,-0.0378466219423405,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00215749812855576,0,0,0,0,0.186312089216256,0,0,0,0,0.108133569606887,0,0,0,0,0,0,0,0.0746083392357691,0,0,0,0,0,0,0,0,0.151276118718275,0,-0.00837801320341674,0.0277772228077509,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038837260084115,0,0,0.0107020160790953,0,0,0,0,0,0.149333052613699,0,0.261419959693263,0,0,0.115880960926259,0,0.141610599272195,0,0,0,0,0,0.245313184990082,0,0,0,0.0621892153219133,0,0,0.223677941777904,0,0,0,0,0,0,0,0,-0.0550553850753066,0.0141484963040316,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815688352765701,0,0,0,0,0,0.414054038808889,0,0,0,0.034800210980611,0,0,0,0,0,0,0,0,0.356826208419142,0,0.09290960660459,0,0,0.179505757436526,0,0,0,0,0,0,0,0,0,0,-0.0194390664145799,-0.0625910385741912,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.211604164618983,0,0,0,0,0,-0.0924026774237348,0,0,0,0,0,0.421923554199659,-0.100571836250596,0,0,0,0,0,0.0103840113491608,0,0,0.042060523879949,0,0,0.567499086945211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909536837228739,0.0454166136094462,0,0.107694983640063,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132229650609346,0.0660559895126863,0.137226428921588,0,0,0,0,0,0,0,0.142079064265276,0.0565656724590886,0,0,0,0,0.173632559971297,0,0,0,4.33680868994202e-19,0.316584011621612,0,0.0147223380062063,0,0,0,-0.0643125154238685,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.0359504747474926,0,0,0,0.0134006481239882,0,0,0,0,0,0.0479906988719604,0,0,0,0,0,0.171907646520143,0,0,0,0,0,0,0.0799731625667784,0.0830704139999273,0,0,0,0,0.0666524933085173,0,0,0,0,0,0,0.0788237731843609,0,0,0.0625576100994392,0.00301960833241192,0.0192231950269659,0,0.0987907072580938,0,0,0,0,-0.0460962146064756,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0632640529730376,0,0,0,0,0,0,0,0,0,0,0,0.023213095328886,0.0164544888691018,0,0,0.0262074997871297,0,0,0.0751218117652135,0,0.098394423582528,0,0,0,0,0,0,0,0,0.0874096294869329,0,0,0,0,0,0,0,0,0.0476892920789458,0,0.0174781222755342,0,0,-6.39005393777034e-05,-0.0103663995307999,0,0,0,0,0,0
X002236.SZ,0,0,0,0.309878482615296,0,0,0,0,0,0,0,0,0,0.066402939881761,0,0,0,0,0,0,0,0.0386299785759301,0,0,0.0125931637308973,-0.0640420646526171,0,0,0,-0.0735348751362009,0,0,0,0,0,0,0,0,0,0.148962078992989,0,0,0,0.0573385550210901,0,0,0,0,0,0,0,0.00260677896501813,0.0467672462974266,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00944150329182767,0,0.000464808488434234,0,0,0,0.0686397252791233,0,0,0,0,0,0,0,0,0,0,0,0.0340366397045733,0,0,0,0,0,0,0,0,0,0,0.0838362568810347,0,0,0.104972419329092,0,0.32157437122023,0,0,0,-0.0160506830393773,0,0,0,0,0,0
X000800.SZ,0,0,-0.145035670891752,-0.0915230026614302,0,0,0.38333850677834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146829146149492,-0.0102057352415134,0.00737230551181341,0,0,0.0571312136143844,0.320379573692489,0,0,0,0,0,0,0.232403793951589,-0.00925008919104806,0,0,0,0,0,0.00223991877889657,0,0,0,0,0,0,0,0.0357818448850409,-4.33680868994202e-19,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,-0.197577805955629,0,0,0,0,0,0,0,0,0,0,0.0376152355438067,0,0,0,0,0,0.00677884605267359,0,0.25614734896507,0,0.201106658268863,0,0,0,-0.0851713702125751,0,0,0,0.0629817870251315,0,0,0,-3.46944695195361e-18,0,0,0,0.428671814952695,0.0873882477643973,-0.139257984439491,0,0,0,0,0,0.0466425982390502,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411866340848442,-0.303029761780741,0,0,0,0,0,0,0.143445683474105,0,0.0609419178771091,0,0.169201122854102,0.10058723008951,0,0,0.0120712546231475,0,0,0.0566616915322552,0,0,0,0,0,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0.490093300695803,0,0,0,0,0,0,0,0,0,0,0,0,0.236173861355088,0,0,0,0,0,0,0,0,0,-0.107707028568591,0.336173055615023,0,0,0,0,-0.04994299027186,0,-0.178645471988939,0,0,0,0,0,0,0.0827747236009323,0,0,0.0253630088203719,0,0,0,0,0,0,-0.0232444829215685,-0.0165423079874987,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0.106864215773449,0,0,0,0,0,0,0,0.253909934802969,0,0,0,0.0390470980763572,0,0,0,0,0.000247255190773078,0,-0.034566993916927,0,0,0,0,0,0.133066457573452,0,0.0786902636375833,0,0,0.226950069537505,0,0,0.0215824862195886,0.0622362150893282,0,-0.301843693271681,0,0,0,0,-0.0143930098822479,0.000516255162654471,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214635343379044,0.0256241826566708,0,0.0758088689121758,0,0,0.0453525897070168,4.33680868994202e-19,0,0,0,0,0,0,0,0.107056889572605,0,0,0,0,0,0,0.154454397309389,0,0,0,0.122397389167553,0,0,0,-5.42101086242752e-20,-0.0298932170666434,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0.00467867959340966,0,0,0,0,0,0,0,0.0272435883940759,0,0,0,0,0,0,0.154830022553456,0,0.248164434939137,0.0171265020885361,0,0,0,0.20506813145624,0,0.0345125243498759,-4.33680868994202e-19,0.305577636664222,0,0,0,0,0,0,0,0.155405968176094,0,0,0,0,0,0,-0.00798158023625499,0.02877670416097,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,8.22000594199887e-05,0,0,0,0,0,0,0,0,0,0.0274086804420515,0,0,0,-0.0325554535982919,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0130401072770956,4.33680868994202e-19,0,0.0665877838343786,0.41729987339905,0,0.0642285383221417,0,0,0.133251654188944,0,0.133300817672154,0.253946364533143,0,0,0,0,-0.0727618278097594,0.0801544852543375,0,0,0,0,0,0
X601799.SH,0,0,0,0.0591419976349115,0,0,0,0,0,0,0,0,0,0.0651997014738067,0,0,0,0,0,0,0,0,0,0,0.0216980975149369,0,0.0264503467352312,0,0,0,0,0,0.0689195139421944,0,0,0,0,0,0,0,0,0,0,-0.0304422480969048,0,0,0.170378384137868,0,0,0,0,0,0.0116342056044274,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369198160665136,0,0,0,0,0.218968855457624,0.00769826699404233,0,0,3.46944695195361e-18,0.140295662083017,0,0.208238726736994,0,0.0881347100659582,0,0,0,0,0,0,-0.255340474139845,0,0.31242770760757,0.00231632573824925,0,0,0,0,0,0,0.166006940911829,0,0,0,0.0463431122622526,0.0440549372363288,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0474803449339324,0,0,0,0.00892772762284062,0,0,0,0,0.0455184854691641,0,0.0730878877153725,0,0,0,0,0,0.0846317053794661,-0.0482598115960941,0,0,0,0,0,0,-0.0620123504625189,0.346913350632883,0,0,0,0,0.305760610457409,0,0,0,0,0,0,0,0,0,0.0471443785435619,0,0.0271711715496639,0,0,0,0,0,0
X002185.SZ,0,0,0,0.0385183969935342,0,0,0,0,0,0,0.0469063255676517,0,0.0667463712415582,0,0.0275475606267234,0,0,0,0.0789054674189491,0,0.0813742293912758,0,0,0,0,0.21932198739997,0,0,0,0,0,0,0.0141042342235313,0,0,0.358189272590628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123940808472174,0.0371760739553525,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.0194224122345886,0,0,0,0.211660466386797,0,0,0,0,0.0802891109434275,0,0.141734706015763,0,0,0,0,0,0,0,0.0489245219781478,0,0,0,0,0,0,0.165181689399266,0,0,0,0,0,0.236989967130409,0.124565557321581,0,0,0,0,0,0,0,0,-0.00993027381838802,0.00661779922766888,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.120017944642412,0,0,0,0,0,0,0,0,0,0,0,0,0.043212541229858,0,0,0,0,0,0.207256143849666,0,0,0,0,0,0.0217254283609087,0,0,0,0,0.0105076255059481,0,0,0.112098331909492,0.0644871498860423,0.0492013116727758,0,0,0.0375444438617203,0,0,0.0371839534602127,-0.0222709635487292,0,0,0,0,0,0
X002008.SZ,0,0,0,0.0152333661607282,0,0,0,0,0,0,0,0,0,0,0.0862605443750463,0,0.210266148802412,0,0,0.197949651436403,0,0,0,0.116502991109373,0,0,0,0,0,0,0,0,0.0803722286225576,0.270905211296616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00216636073974172,0.00494592058677532,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.00142922105327242,0,0,0,0,0.0150436520030794,0,0,0,0,0.0742237384156771,0,0,0,0,0.0146679384063135,0.127713046722011,0,0.0237065268816226,0,0,0,0,0,0,0,0,0.0606769557647712,0.165092697470059,0,0,0,0,0,0.0619223669737362,0,0,0,0,0,0,0,-0.000611064377644525,-0.0111611237980076,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0375457775178218,0,0,0,0.060790688206993,0,0,0,0,0,0,0,0,0.069098064077618,0.0103778851892506,0,0,0,0,0.0806125194101643,0,0,0,0,0,0.0202512236049366,0,-0.167577999172511,0,-0.186690559807249,0,0,0,0,0,0,0,0,0,0,0,-0.0645240566153698,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.566309790536384,0,0,0,0,0,0,0,0,0.024629767330031,0,0,0,0,0,0,0,0,-0.371177050038864,0,0,0,0,0,0,0,0,0,0,0,0,-0.225531872764625,0,0,0,0,0,0,0,0,0,0.486003178754651,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,1.11666082520164,0,0.504968978263765,0,0,0,0,0,0,-1.33037530954225,0,-1.28853141732515,-0.328643182787126,0,0,0,0,0,1.45712779049917,0,-0.110591417080748,0.206337490130837,0,-0.103510462919334,0.382818894595107,0,-0.277861921806453,0,0,0.927127042117352,0,0,0,0,0,0.68400349734578,0,-1.0582946108756,0,0,0,0,-0.312077638161331,-0.113633356300106,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.018559407487733,0,0,0,0.0168627761792793,0,0,0,0,0,-0.0623218463755824,0,-0.0349349279414921,0,0,0.0446320407545318,0.0688841020481906,0,0,-0.0989885105912217,0,0,0,-0.023160638228349,0.0667238842804585,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260332244363694,-0.0648265174697124,0,0,0,0,0,0,0,0,0.00761486985791032,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0125272183156357,0,0,0,0,0,0,0,0,-0.0439714437818509,0,0,-0.129031989912357,0,-0.00439252002098274,0,0,0,0.0303232148929463,0,-0.0276251808319706,-0.044166145465577,0,0,0.072634122094396,0,0,0,0,0,0,0.203929854171472,0,0,0,0,-0.24235871512784,0,0,0.0666897817179925,0,0,0,0,0,0,0,0.00511538252299763,0.00981145127688713,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000574569101484227,0,0,-0.00812488600280495,0,0,0,0,0,0,0,0,0,0,-0.00436947992179483,0,0.000453609686911463,-0.0020795037047481,0,-0.00160664468239246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00968053193856533,0,0,0,0,0,0,0,0,0.00367189552585614,-0.0192176987896644,0.00706551932371991,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.053393702971809,0,0,0,0,0,0.00246232403574721,0,0,0,0,0,0,0,0.0576536415717968,0,0,0,0,0,0.0674571858727331,0,0,0.0220785581397425,0.0354264654014132,0,0,-1.73472347597681e-18,-0.0488905300979591,0,0,0,0,-0.0387618404470987,0,0,0.0685393140751563,0,-0.114524478237403,0,0,0,0,0.0659071167423597,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381767491033462,0,0,0.00711697346779834,0,0,0.00684833757273611,0,0,-0.0117112091268115,0,0,0,0,0,0,0,0.00725017588657105,0,-0.00616731554040851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198556240663206,0.00711547497882021,0.0104083465308733,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239203167829483,0,0,0.0648387355669901,0,0,-0.00508642940875527,0,0,0,0,0,0,0,0,0,-0.0131009333723957,0,0,0,0,0,0,0,0,0,-0.0125585665241311,0,0,0,-4.33680868994202e-19,0,0,0,0.0188982196010584,0.0405629711365068,0.0227894485742895,0,0,0,0,0,0
