,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X600809.SH,X000338.SZ,X600690.SH,X600703.SH,X300142.SZ,X002007.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X000596.SZ,X002371.SZ,X600741.SH,X300003.SZ,X600183.SH,X300124.SZ,X002129.SZ,X000977.SZ,X000625.SZ,X601877.SH,X000800.SZ,X002236.SZ,X000157.SZ,X300136.SZ,X600584.SH,X002456.SZ,X002414.SZ,X002463.SZ,X600118.SH,X002179.SZ,X000066.SZ,X002049.SZ,X002008.SZ,X002223.SZ,X002185.SZ,X002180.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.245651649886115,0.112414544480229,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00774526130255707,1.73472347597681e-18,0,0,0,0,-0.00933894169044098,0,0,0,0,0,0,0,0,0,0.048992383992291,0.0774989637698719,0,0,0,0.0125016324902067,-0.0140614009218293,0,0,0,0,0,0
X000858.SZ,0.0665427120063523,0,0,0,0,0,0,0,0,0,0,0,0,0.256518261781253,0.346058323997335,0,0,0,0.105497232348777,0,0,0.0727017030550818,0,0.0782759853842925,0,0,0,0,0,0.0117047783479371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761920105924736,0,0,0,0,0.00877037760429111,-0.0093808573144967,0,0,0,0,0,0
X600276.SH,0,0.161014176248832,0,0,0,0,0,0,0,0.00386515360423701,0,0,0.139666457475817,0,0,0,0,0,0,0,0,0,0,0,0.0443320355249289,0,0,0.126935880751915,0,-0.0660504144435538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842736642106796,0,0.170853686059064,0,0,-0.102565293339952,-0.0106234221500607,-0.0134374931851654,0,0,0,0,0,0,0
X000651.SZ,0,0.134135776630392,0,0,0.0554097695992122,0.0902918638458007,0.0942244296776026,0,0,0,0,0,0.0536994044258988,0,0,0,0.208650003409472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172310513938941,0,0,0,0,0,0,0,-0.125762691936628,0,0,0,0,0,0.0595090361893351,0,0,0,0,0,0,0.0101134583038088,-0.00184420460479816,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384099718638117,0,0,0,0.124482393901129,0.26437084999757,0.0500412927966637,0.032172502262477,0,0,0,0,0,0.0683285497046795,0,0,0,0,0,0,0,0,0,0,0,0.209092043843291,0,0,0.107831534695123,0,0,0,0,0,-0.056373232685838,0.00189671598889538,-0.033900137429128,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0449561014236501,0,0,0.228073108344611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599901101743704,0,0.0201783130596124,0,0,0,0,0.0111216118709674,0,0,0,0.157320858311417,0,0,0,0,0,0,0,0,0,0.202863314930375,0,0.0377421054990834,0,0.0790955555160935,0,0,0,-0.0130482275920606,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0342235207790034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533381536553579,0,0.154954251703306,0,0.234154524664713,0.0129597401610044,0,0,0,0.0918482956061105,0.0225060163566336,0,0.0276011623654941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457466538288297,-0.0650526130631243,0.0327546471954043,0.00266225280051242,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.260556808838979,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139217286478844,0.0291667096126265,0,0,0,0,0,0,0,0,0,0,0,0,0.242717421156259,0,0,0.170139420903864,0,0,0,0,0,0,0,0,0,0.0712912844385374,0,0,-0.00361032894598742,-0.0199826998209586,0.0614697177295136,-0.059394124289227,0,0,0,0,0,0
X600031.SH,0,0.204857172424601,0,0,0.0169898443310486,0,0.0625363221274619,0,0,0,0,0,0.036799928944698,0,0,0,0,0,0,0,0,0,0,0,0,0.00608157666504373,0,0.119891815072365,0,0,0,0,0,0,0,0.206629267124037,0,-0.0694403053050064,0,0.0344036600679591,0,0.0565631016475044,0,0,0,0.163524850221504,0,0,0,0,0,-0.0176026677826017,-0.00454624638965567,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.151086073759585,0,0,0,0,0,0,0,0,0.0915492062936028,0,0.30561588316258,0.0599671992038705,0,0,0,0,0,0,0,0.0329996667440245,0.00717710194905032,0,0,0,-0.0748864362797252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00816698932322029,0,0,0,0,0,0,0
