,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X002304.SZ,X300014.SZ,X600690.SH,X600104.SH,X002371.SZ,X000651.SZ,X000725.SZ,X600031.SH,X002241.SZ,X300124.SZ,X600703.SH,X000063.SZ,X002129.SZ,X003816.SZ,X000338.SZ,X000625.SZ,X000596.SZ,X002049.SZ,X601877.SH,X000661.SZ,X002179.SZ,X300142.SZ,X600460.SH,X000100.SZ,X600089.SH,X600741.SH,X002074.SZ,X002236.SZ,X000799.SZ,X600702.SH,X600884.SH,X600779.SH,X601799.SH,X000157.SZ,X000733.SZ,X002414.SZ,X600584.SH,X600183.SH,X600563.SH,X600522.SH,X002007.SZ,X002180.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.468890048304086,0,0.0570462263926706,0.0812492112478841,0,0,0,0,0,0,0,0,-0.101438240952665,0,0,0,0,0,0,0,0,0,0,0,0.0203323431027046,0,0,0,0,0,0,0,0,0,0,0.0338568234522389,0,0,0,0,0,0,0,0,0.0128000608851767,-0.00219378039416972,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0
X000858.SZ,0,0,0,0.419640870992766,0.0741016381745868,0,0,0,0.0872623409877736,0,0,0,0,0,0,0,0,0,0,0,-0.0439948661145813,0,-0.0209084083062957,0.0569633647087929,0.0146194784479274,0,0.175681442070614,0,0,0,0,0.0609439313695151,0,0,0,0.0763087591338918,0,0,0.00921344388987878,0,0,0,0,0,0,-0.0152504250909732,0,0,0,0,0,-0.00875413238346438,0,0,0,0,0,0,0
X002415.SZ,0,0.0609434942367155,0,0,0,0,-0.000665641625215589,0.0975219078895072,0,0.211165975584623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518502947148306,0,0,0.0518780234091289,0,0,0,0,0,0.0249048199991129,0,0,0,0,0,0,0,0.0480577752337343,0,0,0.0233243264024906,0,0,0.069744184031303,0,0,0,0.0209445289399608,0,0,0,0.00837405952520748,0,0
X600809.SH,0,0.195985683777988,0,0,0,0,0,0,-0.0523960122952222,0,0,0,0,0,0,0,0.0991504617997107,0,0,0,0,0,0,0,0,0,0.115437398510912,0,0.00767298255932038,0.029967911830777,-0.0293431992935469,0,0,0,0,0.527557009726842,0,0,0,0.15663688675882,0,0,0,0,0,0,0,0,-0.0675555020357027,0,0,0,-0.0235044602035519,0,0,0,0,0,0
X000568.SZ,0,0.0588279813219866,0,0.232207441383575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226739215712832,-0.016220151283542,0,0,0,0,0,0,0,0,0,0,0.113038701722802,0,-0.0605996704099618,0.140406322735203,0,0,-0.12094355757908,0,0,0,0,-0.0379154412961236,0,0,0,0,0.0330850531829133,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0924177708652299,0,0,0,0.237100579795431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194180647048932,0,0,0,0,0,0,0,0.367536040097797,0,-0.198492738211425,0,0,0,0,0,0,0,0,0.109337474688869,0,0,0,0,0,0.0132257525093617,0,0,0,0.0514921234944016,0,0
X002475.SZ,0,0.0796625306116655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311771329291943,0,0,0,0,0,0,0,0,0,0,-0.0300192345675541,0,0,0,-0.111359402239547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149006177265326,0.14292700640029,0,0,0,0,0.0179090105685542,0,0,0,0.0822362512357807,0,0
X002304.SZ,0,0.11744308356653,0,0.194879624545994,0,0,0,0,-0.00204493013196643,0.175200138959853,0,0,0,0,0,0,0,0,0,0,-0.140529846345498,0,0,0.0679561828688826,0,0,0,0,0,0,0,0,0,0,0,0.160265643366703,0,0,0.0668894390927204,0,0,0,0,0,0,0,0,0,0,0,0,0.0268472952165773,0,0,0,0,-0.0509601770540291,0,0
X300014.SZ,0,0,-4.33680868994202e-19,0,0,0.0353134438923571,0,0,0,0,0,0,0,0,0,0,0.0811839126018802,0,0,0.0663942154019074,0,0,0.0213926703503234,0,0.0569996393684309,0.0759303658948115,0,0.0349224731522079,0,0,0,0,0,0,-0.183317063693001,0,0,0,0.172441648099543,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0882421422027091,0,0,0,0.125099005320993,0,0
X600690.SH,0,0.0569064861673337,0.0266500592174898,0,0,0,0,0.115574149401109,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254555891305098,0,0,0,0,0,0,0,0,-0.0403707339217167,0.22534727632465,0.0438734874227614,0,-0.00748982569791549,0,0,0,0,0,0,0,0,0,0,0,0.0497083826172916,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141503359948013,0,0,0,0,0,0.0987735785550868,0.0327530208868573,0,-0.0406006848645958,0,0,0,-0.00293904998570298,0.074440841960422,0,0,0,0,0,0,0,0.0230409506097173,0.159606209492441,0,0,0,0,0,0,-0.0701332700923016,-6.93889390390723e-18,0,0,0,0,0.0357322096317218,0,0,0,0,-0.0353112774644258,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.262218314360841,0.396315303716978,-0.156398210305133,0,0,0,0.215611910518883,0,-0.262073576479065,-0.0888558500162088,0,0,0,0,0.441123944419212,0.387221563043496,0,0,-0.0742604954573235,0,0,0,0.170842120488715,-8.67361737988404e-19,0,0,0,0,-0.0060069041327108,-0.00909509048506278,0,0,0,0.0013064311910553,0,0
X000651.SZ,0,0,0,0,0,0,0.128706509215619,0,0,0.116581316211129,0,0.0397785305842837,0,0,0,0.0777063215710902,0,0,0,0,0,0,0,0,0.0021972201464409,-0.0196892094572142,0,0,0,0,0,-0.067161048585899,0,0,0,0,0.0866844196698076,0,0,0,-4.33680868994202e-19,-0.0640446135880376,0,0,0,0,0,0,0,0,0,0,0.0504988423421966,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.119843486929523,0,0.0551627103929341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553957383829596,0,-0.0229742434824983,-0.0132685930850667,-0.00824221747586735,0,0.0952121353658922,0,0.391566964503806,0,0,0,0,0,0,0,0,0,0.0158943212393193,0,0,0,0,-0.00460605686901643,0.0441993311130198,0,0,0,0,0,-0.0220244515185758,-0.0626861518457714,0,0,0,0,0
